entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherLongtermPayables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
21108375,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2ZkLzRkL2NmLzU4ZDktNDEzMS04OGJjLTJkM2ExMTExOTI2NA.pdf,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzLzU5Lzc3LzdlL2U5L2JiMzktNDRlNC05ZDdmLWZkYWY3MmU0ZmEzNQ.xml,true,"Risskov, 8240",Flakvej 25,Til kapitalejerne i Hestia Administration ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-01,2019-05-01,1998-09-01,2019-05-01,16968137.0,21108375.0,mne34092,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Hestia Administration ApS.,Ãrsrapport,Jan Andreasen,Ejler Ejlersen,Revision 2 A/S,Hestia Administration ApS,Erik Dybdahl,Randers,2017-01-01,2017-12-31,2834448.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"730, Randers",2018-12-31,2018-01-01,false,2019-05-01,Viby J,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27084750,indberetninger-20180424,2.5097342,21108375.0,AWqNHCPXRYGX6_YTHby4,2019-05-06T12:27:23.207Z,2019-05-06T12:26:32.351Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-82-WV,2019-05-06T12:26:32.507Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21108375,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2ZkLzRkL2NmLzU4ZDktNDEzMS04OGJjLTJkM2ExMTExOTI2NA.pdf,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzLzU5Lzc3LzdlL2U5L2JiMzktNDRlNC05ZDdmLWZkYWY3MmU0ZmEzNQ.xml,true,"Risskov, 8240",Flakvej 25,Til kapitalejerne i Hestia Administration ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-01,2019-05-01,1998-09-01,2019-05-01,16968137.0,21108375.0,mne34092,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Hestia Administration ApS.,Ãrsrapport,Jan Andreasen,Ejler Ejlersen,Revision 2 A/S,Hestia Administration ApS,Erik Dybdahl,Randers,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"730, Randers",2018-12-31,2018-01-01,false,2019-05-01,Viby J,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27084750,indberetninger-20180424,2.5097342,21108375.0,AWqNHCPXRYGX6_YTHby4,2019-05-06T12:27:23.207Z,2019-05-06T12:26:32.351Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-82-WV,2019-05-06T12:26:32.507Z,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21108375,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2ZkLzRkL2NmLzU4ZDktNDEzMS04OGJjLTJkM2ExMTExOTI2NA.pdf,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzLzU5Lzc3LzdlL2U5L2JiMzktNDRlNC05ZDdmLWZkYWY3MmU0ZmEzNQ.xml,true,"Risskov, 8240",Flakvej 25,Til kapitalejerne i Hestia Administration ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-01,2019-05-01,1998-09-01,2019-05-01,16968137.0,21108375.0,mne34092,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Hestia Administration ApS.,Ãrsrapport,Jan Andreasen,Ejler Ejlersen,Revision 2 A/S,Hestia Administration ApS,Erik Dybdahl,Randers,2017-01-01,2017-12-31,2834448.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"730, Randers",2018-12-31,2018-01-01,false,2019-05-01,Viby J,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27084750,indberetninger-20180424,2.5097342,21108375.0,AWqNHCPXRYGX6_YTHby4,2019-05-06T12:27:23.207Z,2019-05-06T12:26:32.351Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-82-WV,2019-05-06T12:26:32.507Z,,335007.0,12772621.0,16662458.0,110365.0,186033.0,3630498.0,3554830.0,796050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21108375,2017-12-31,2017-12-31,ID_5,,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2ZkLzRkL2NmLzU4ZDktNDEzMS04OGJjLTJkM2ExMTExOTI2NA.pdf,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzLzU5Lzc3LzdlL2U5L2JiMzktNDRlNC05ZDdmLWZkYWY3MmU0ZmEzNQ.xml,true,"Risskov, 8240",Flakvej 25,Til kapitalejerne i Hestia Administration ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-01,2019-05-01,1998-09-01,2019-05-01,16968137.0,21108375.0,mne34092,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Hestia Administration ApS.,Ãrsrapport,Jan Andreasen,Ejler Ejlersen,Revision 2 A/S,Hestia Administration ApS,Erik Dybdahl,Randers,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"730, Randers",2018-12-31,2018-01-01,false,2019-05-01,Viby J,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27084750,indberetninger-20180424,2.5097342,21108375.0,AWqNHCPXRYGX6_YTHby4,2019-05-06T12:27:23.207Z,2019-05-06T12:26:32.351Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-82-WV,2019-05-06T12:26:32.507Z,,,,,,,,,,15902506.0,571556.0,125000.0,9130611.0,148590.0,8258218.0,705997.0,6065898.0,15902507.0,7222462.0,3184752.0,2376340.0,6771895.0,808412.0,2982075.0,124236.0,6771895.0,421827.0,421827.0,8133218.0,0.0,4037710.0,273720.0,8559055.0,8065117.0,610948.0,170967.0,221113.0,
21108375,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2ZkLzRkL2NmLzU4ZDktNDEzMS04OGJjLTJkM2ExMTExOTI2NA.pdf,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzLzU5Lzc3LzdlL2U5L2JiMzktNDRlNC05ZDdmLWZkYWY3MmU0ZmEzNQ.xml,true,"Risskov, 8240",Flakvej 25,Til kapitalejerne i Hestia Administration ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-01,2019-05-01,1998-09-01,2019-05-01,16968137.0,21108375.0,mne34092,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Hestia Administration ApS.,Ãrsrapport,Jan Andreasen,Ejler Ejlersen,Revision 2 A/S,Hestia Administration ApS,Erik Dybdahl,Randers,2017-01-01,2017-12-31,3320895.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"730, Randers",2018-12-31,2018-01-01,false,2019-05-01,Viby J,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27084750,indberetninger-20180424,2.5097342,21108375.0,AWqNHCPXRYGX6_YTHby4,2019-05-06T12:27:23.207Z,2019-05-06T12:26:32.351Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-82-WV,2019-05-06T12:26:32.507Z,,196182.0,15261044.0,19567981.0,103346.0,250148.0,4257557.0,4110755.0,936662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21108375,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2ZkLzRkL2NmLzU4ZDktNDEzMS04OGJjLTJkM2ExMTExOTI2NA.pdf,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzLzU5Lzc3LzdlL2U5L2JiMzktNDRlNC05ZDdmLWZkYWY3MmU0ZmEzNQ.xml,true,"Risskov, 8240",Flakvej 25,Til kapitalejerne i Hestia Administration ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-01,2019-05-01,1998-09-01,2019-05-01,16968137.0,21108375.0,mne34092,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Hestia Administration ApS.,Ãrsrapport,Jan Andreasen,Ejler Ejlersen,Revision 2 A/S,Hestia Administration ApS,Erik Dybdahl,Randers,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"730, Randers",2018-12-31,2018-01-01,false,2019-05-01,Viby J,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27084750,indberetninger-20180424,2.5097342,21108375.0,AWqNHCPXRYGX6_YTHby4,2019-05-06T12:27:23.207Z,2019-05-06T12:26:32.351Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-82-WV,2019-05-06T12:26:32.507Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21108375,2018-01-01,2018-12-31,ID_10,,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2ZkLzRkL2NmLzU4ZDktNDEzMS04OGJjLTJkM2ExMTExOTI2NA.pdf,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzLzU5Lzc3LzdlL2U5L2JiMzktNDRlNC05ZDdmLWZkYWY3MmU0ZmEzNQ.xml,true,"Risskov, 8240",Flakvej 25,Til kapitalejerne i Hestia Administration ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-01,2019-05-01,1998-09-01,2019-05-01,16968137.0,21108375.0,mne34092,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Hestia Administration ApS.,Ãrsrapport,Jan Andreasen,Ejler Ejlersen,Revision 2 A/S,Hestia Administration ApS,Erik Dybdahl,Randers,2017-01-01,2017-12-31,3320895.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"730, Randers",2018-12-31,2018-01-01,false,2019-05-01,Viby J,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27084750,indberetninger-20180424,2.5097342,21108375.0,AWqNHCPXRYGX6_YTHby4,2019-05-06T12:27:23.207Z,2019-05-06T12:26:32.351Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-82-WV,2019-05-06T12:26:32.507Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21108375,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2ZkLzRkL2NmLzU4ZDktNDEzMS04OGJjLTJkM2ExMTExOTI2NA.pdf,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzLzU5Lzc3LzdlL2U5L2JiMzktNDRlNC05ZDdmLWZkYWY3MmU0ZmEzNQ.xml,true,"Risskov, 8240",Flakvej 25,Til kapitalejerne i Hestia Administration ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-01,2019-05-01,1998-09-01,2019-05-01,16968137.0,21108375.0,mne34092,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Hestia Administration ApS.,Ãrsrapport,Jan Andreasen,Ejler Ejlersen,Revision 2 A/S,Hestia Administration ApS,Erik Dybdahl,Randers,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"730, Randers",2018-12-31,2018-01-01,false,2019-05-01,Viby J,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27084750,indberetninger-20180424,2.5097342,21108375.0,AWqNHCPXRYGX6_YTHby4,2019-05-06T12:27:23.207Z,2019-05-06T12:26:32.351Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-82-WV,2019-05-06T12:26:32.507Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21108375,2018-01-01,2018-12-31,ID_3,,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2ZkLzRkL2NmLzU4ZDktNDEzMS04OGJjLTJkM2ExMTExOTI2NA.pdf,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzLzU5Lzc3LzdlL2U5L2JiMzktNDRlNC05ZDdmLWZkYWY3MmU0ZmEzNQ.xml,true,"Risskov, 8240",Flakvej 25,Til kapitalejerne i Hestia Administration ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-01,2019-05-01,1998-09-01,2019-05-01,16968137.0,21108375.0,mne34092,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Hestia Administration ApS.,Ãrsrapport,Jan Andreasen,Ejler Ejlersen,Revision 2 A/S,Hestia Administration ApS,Erik Dybdahl,Randers,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"730, Randers",2018-12-31,2018-01-01,false,2019-05-01,Viby J,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27084750,indberetninger-20180424,2.5097342,21108375.0,AWqNHCPXRYGX6_YTHby4,2019-05-06T12:27:23.207Z,2019-05-06T12:26:32.351Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-82-WV,2019-05-06T12:26:32.507Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erik Dybdahl
21108375,2018-01-01,2018-12-31,ID_4,,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2ZkLzRkL2NmLzU4ZDktNDEzMS04OGJjLTJkM2ExMTExOTI2NA.pdf,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzLzU5Lzc3LzdlL2U5L2JiMzktNDRlNC05ZDdmLWZkYWY3MmU0ZmEzNQ.xml,true,"Risskov, 8240",Flakvej 25,Til kapitalejerne i Hestia Administration ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-01,2019-05-01,1998-09-01,2019-05-01,16968137.0,21108375.0,mne34092,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Hestia Administration ApS.,Ãrsrapport,Jan Andreasen,Ejler Ejlersen,Revision 2 A/S,Hestia Administration ApS,Erik Dybdahl,Randers,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"730, Randers",2018-12-31,2018-01-01,false,2019-05-01,Viby J,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27084750,indberetninger-20180424,2.5097342,21108375.0,AWqNHCPXRYGX6_YTHby4,2019-05-06T12:27:23.207Z,2019-05-06T12:26:32.351Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-82-WV,2019-05-06T12:26:32.507Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
