entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfReviewedFinancialStatement,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameOfAuditFirm
29443793,2013-01-01,2013-12-31,c1,,http://regnskaber.virk.dk/39734492/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2Y0LzE5LzFlLzk4ZjItNGI5Mi04MTBlLTM5NjYxNTU4NjM5OA.pdf,http://regnskaber.virk.dk/39734492/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzE0L2JjL2JkLzE4N2ItNDUyMS1iNWY3LTk1Y2ZhMjllZDNiMw.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1711  KÃ¸benhavn V,"FlÃ¦sketorvet 68, 1.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Rainbow Riders ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-93000.0,2015-07-03,2015-07-03,Statsautoriseret revisor,-900000.0,-916000.0,1072000.0,29443793.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Rainbow Riders ApS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Rainbow Riders ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",209000.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Haugbyrd,Anders Thingholm,Anders Thingholm,Rainbow Riders ApS,BDO Statsautoriseret revisionsaktieselskab,-3000.0,2000.0,KÃ¸benhavn,271000.0,364000.0,156000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2014-12-31,2014-01-01,2015-07-03,KÃ¸benhavn,-93000.0,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:5645894,indberetninger-20180424,2.5118406,29443793.0,,2018-03-30T08:53:44.278Z,2015-07-03T11:28:05.293Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-05-BF,2015-07-03T11:28:05.330Z,,,,,,,,,,,,,,,,,,,,,,,,,
29443793,2013-01-01,2013-12-31,c30,,http://regnskaber.virk.dk/39734492/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2Y0LzE5LzFlLzk4ZjItNGI5Mi04MTBlLTM5NjYxNTU4NjM5OA.pdf,http://regnskaber.virk.dk/39734492/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzE0L2JjL2JkLzE4N2ItNDUyMS1iNWY3LTk1Y2ZhMjllZDNiMw.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1711  KÃ¸benhavn V,"FlÃ¦sketorvet 68, 1.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Rainbow Riders ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-07-03,2015-07-03,Statsautoriseret revisor,-900000.0,,,29443793.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Rainbow Riders ApS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Rainbow Riders ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Haugbyrd,Anders Thingholm,Anders Thingholm,Rainbow Riders ApS,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,-629000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2014-12-31,2014-01-01,2015-07-03,KÃ¸benhavn,,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:5645894,indberetninger-20180424,2.5118406,29443793.0,,2018-03-30T08:53:44.278Z,2015-07-03T11:28:05.293Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-05-BF,2015-07-03T11:28:05.330Z,,,,,,,,,,,,,,,,,,,,,,,,,
29443793,2013-01-01,2013-12-31,c6,,http://regnskaber.virk.dk/39734492/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2Y0LzE5LzFlLzk4ZjItNGI5Mi04MTBlLTM5NjYxNTU4NjM5OA.pdf,http://regnskaber.virk.dk/39734492/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzE0L2JjL2JkLzE4N2ItNDUyMS1iNWY3LTk1Y2ZhMjllZDNiMw.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1711  KÃ¸benhavn V,"FlÃ¦sketorvet 68, 1.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Rainbow Riders ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-07-03,2015-07-03,Statsautoriseret revisor,-900000.0,,,29443793.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Rainbow Riders ApS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Rainbow Riders ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Haugbyrd,Anders Thingholm,Anders Thingholm,Rainbow Riders ApS,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,900000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2014-12-31,2014-01-01,2015-07-03,KÃ¸benhavn,,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:5645894,indberetninger-20180424,2.5118406,29443793.0,,2018-03-30T08:53:44.278Z,2015-07-03T11:28:05.293Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-05-BF,2015-07-03T11:28:05.330Z,,,,,,,,,,,,,,,,,,,,,,,,,
29443793,2013-12-31,2013-12-31,c4,,http://regnskaber.virk.dk/39734492/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2Y0LzE5LzFlLzk4ZjItNGI5Mi04MTBlLTM5NjYxNTU4NjM5OA.pdf,http://regnskaber.virk.dk/39734492/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzE0L2JjL2JkLzE4N2ItNDUyMS1iNWY3LTk1Y2ZhMjllZDNiMw.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1711  KÃ¸benhavn V,"FlÃ¦sketorvet 68, 1.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Rainbow Riders ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-07-03,2015-07-03,Statsautoriseret revisor,-900000.0,,,29443793.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Rainbow Riders ApS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Rainbow Riders ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Haugbyrd,Anders Thingholm,Anders Thingholm,Rainbow Riders ApS,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2014-12-31,2014-01-01,2015-07-03,KÃ¸benhavn,,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:5645894,indberetninger-20180424,2.5118406,29443793.0,,2018-03-30T08:53:44.278Z,2015-07-03T11:28:05.293Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-05-BF,2015-07-03T11:28:05.330Z,2068000.0,775000.0,125000.0,2059000.0,2000.0,1527000.0,2068000.0,541000.0,9000.0,9000.0,9000.0,871000.0,468000.0,900000.0,502000.0,1000.0,871000.0,541000.0,0.0,413000.0,8000.0,61000.0,11000.0,403000.0,
29443793,2014-01-01,2014-01-01,c137,,http://regnskaber.virk.dk/39734492/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2Y0LzE5LzFlLzk4ZjItNGI5Mi04MTBlLTM5NjYxNTU4NjM5OA.pdf,http://regnskaber.virk.dk/39734492/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzE0L2JjL2JkLzE4N2ItNDUyMS1iNWY3LTk1Y2ZhMjllZDNiMw.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1711  KÃ¸benhavn V,"FlÃ¦sketorvet 68, 1.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Rainbow Riders ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-07-03,2015-07-03,Statsautoriseret revisor,-900000.0,,,29443793.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Rainbow Riders ApS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Rainbow Riders ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Haugbyrd,Anders Thingholm,Anders Thingholm,Rainbow Riders ApS,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2014-12-31,2014-01-01,2015-07-03,KÃ¸benhavn,,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:5645894,indberetninger-20180424,2.5118406,29443793.0,,2018-03-30T08:53:44.278Z,2015-07-03T11:28:05.293Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-05-BF,2015-07-03T11:28:05.330Z,,,,,,125000.0,,,,,,,,,,,,,,,,,,,
29443793,2014-01-01,2014-01-01,c158,,http://regnskaber.virk.dk/39734492/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2Y0LzE5LzFlLzk4ZjItNGI5Mi04MTBlLTM5NjYxNTU4NjM5OA.pdf,http://regnskaber.virk.dk/39734492/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzE0L2JjL2JkLzE4N2ItNDUyMS1iNWY3LTk1Y2ZhMjllZDNiMw.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1711  KÃ¸benhavn V,"FlÃ¦sketorvet 68, 1.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Rainbow Riders ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-07-03,2015-07-03,Statsautoriseret revisor,-900000.0,,,29443793.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Rainbow Riders ApS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Rainbow Riders ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Haugbyrd,Anders Thingholm,Anders Thingholm,Rainbow Riders ApS,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2014-12-31,2014-01-01,2015-07-03,KÃ¸benhavn,,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:5645894,indberetninger-20180424,2.5118406,29443793.0,,2018-03-30T08:53:44.278Z,2015-07-03T11:28:05.293Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-05-BF,2015-07-03T11:28:05.330Z,,,,,,501820.0,,,,,,,,,,,,,,,,,,,
29443793,2014-01-01,2014-01-01,c161,,http://regnskaber.virk.dk/39734492/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2Y0LzE5LzFlLzk4ZjItNGI5Mi04MTBlLTM5NjYxNTU4NjM5OA.pdf,http://regnskaber.virk.dk/39734492/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzE0L2JjL2JkLzE4N2ItNDUyMS1iNWY3LTk1Y2ZhMjllZDNiMw.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1711  KÃ¸benhavn V,"FlÃ¦sketorvet 68, 1.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Rainbow Riders ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-07-03,2015-07-03,Statsautoriseret revisor,-900000.0,,,29443793.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Rainbow Riders ApS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Rainbow Riders ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Haugbyrd,Anders Thingholm,Anders Thingholm,Rainbow Riders ApS,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2014-12-31,2014-01-01,2015-07-03,KÃ¸benhavn,,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:5645894,indberetninger-20180424,2.5118406,29443793.0,,2018-03-30T08:53:44.278Z,2015-07-03T11:28:05.293Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-05-BF,2015-07-03T11:28:05.330Z,,,,,,900000.0,,,,,,,,,,,,,,,,,,,
29443793,2014-01-01,2014-12-31,c0,,http://regnskaber.virk.dk/39734492/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2Y0LzE5LzFlLzk4ZjItNGI5Mi04MTBlLTM5NjYxNTU4NjM5OA.pdf,http://regnskaber.virk.dk/39734492/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzE0L2JjL2JkLzE4N2ItNDUyMS1iNWY3LTk1Y2ZhMjllZDNiMw.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1711  KÃ¸benhavn V,"FlÃ¦sketorvet 68, 1.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Rainbow Riders ApS,451.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-100744.0,2015-07-03,2015-07-03,Statsautoriseret revisor,-900000.0,-1200185.0,1293147.0,29443793.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Rainbow Riders ApS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Rainbow Riders ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",288341.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Haugbyrd,Anders Thingholm,Anders Thingholm,Rainbow Riders ApS,BDO Statsautoriseret revisionsaktieselskab,-1107.0,-7898.0,KÃ¸benhavn,272005.0,372298.0,92962.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2014-12-31,2014-01-01,2015-07-03,KÃ¸benhavn,-100293.0,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:5645894,indberetninger-20180424,2.5118406,29443793.0,,2018-03-30T08:53:44.278Z,2015-07-03T11:28:05.293Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-05-BF,2015-07-03T11:28:05.330Z,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab
29443793,2014-01-01,2014-12-31,c159,,http://regnskaber.virk.dk/39734492/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2Y0LzE5LzFlLzk4ZjItNGI5Mi04MTBlLTM5NjYxNTU4NjM5OA.pdf,http://regnskaber.virk.dk/39734492/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzE0L2JjL2JkLzE4N2ItNDUyMS1iNWY3LTk1Y2ZhMjllZDNiMw.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1711  KÃ¸benhavn V,"FlÃ¦sketorvet 68, 1.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Rainbow Riders ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-07-03,2015-07-03,Statsautoriseret revisor,-900000.0,,,29443793.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Rainbow Riders ApS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Rainbow Riders ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Haugbyrd,Anders Thingholm,Anders Thingholm,Rainbow Riders ApS,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,-127995.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2014-12-31,2014-01-01,2015-07-03,KÃ¸benhavn,,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:5645894,indberetninger-20180424,2.5118406,29443793.0,,2018-03-30T08:53:44.278Z,2015-07-03T11:28:05.293Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-05-BF,2015-07-03T11:28:05.330Z,,,,,,,,,,,,,,,,,,,,,,,,,
29443793,2014-01-01,2014-12-31,c162,,http://regnskaber.virk.dk/39734492/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2Y0LzE5LzFlLzk4ZjItNGI5Mi04MTBlLTM5NjYxNTU4NjM5OA.pdf,http://regnskaber.virk.dk/39734492/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzE0L2JjL2JkLzE4N2ItNDUyMS1iNWY3LTk1Y2ZhMjllZDNiMw.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1711  KÃ¸benhavn V,"FlÃ¦sketorvet 68, 1.",DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Rainbow Riders ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-07-03,2015-07-03,Statsautoriseret revisor,-900000.0,,,29443793.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for Rainbow Riders ApS.,"Vi har udfÃ¸rt review af Ã¥rsregnskabet for Rainbow Riders ApS for regnskabsÃ¥ret 1. januar - 31. december 2014, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Haugbyrd,Anders Thingholm,Anders Thingholm,Rainbow Riders ApS,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,400000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2014-12-31,2014-01-01,2015-07-03,KÃ¸benhavn,,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:5645894,indberetninger-20180424,2.5118406,29443793.0,,2018-03-30T08:53:44.278Z,2015-07-03T11:28:05.293Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-05-BF,2015-07-03T11:28:05.330Z,,,,,,,,,,,,,,,,,,,,,,,,,
