entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsLongtermInvestmentsAndReceivables,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ReserveForEntrepreneurialCompany,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
35834583,2016-05-01,2017-04-30,c3,http://regnskaber.virk.dk/38543853/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2UwLzkxLzgxLzkwYTQtNDg3MC1hNTUwLTE3NDUwMWZkMmVmNA.xhtml,http://regnskaber.virk.dk/38543853/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2NkLzIzLzg4Lzc4MGYtNDMzZS1iMzVlLTk3OWU3ZThkYjczNA.pdf,http://regnskaber.virk.dk/38543853/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzhkLzkwLzEyL2NjMGMtNDRmMS04NGM2LThhNTE3NjJlYzc2Yg.xml,true,Aarhus C,8000.0,"32, 2 th",Viborgvej,9400 NÃ¸rresundby,"Mellem Broerne 11, 3.th",Regnskabsklasse B,2018-09-26,2018-09-27,-32713.0,35834583.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jakob Krogsgaard Madsen,COCKTAILKONSORTIET IVS,Svend Skov,0.0,Aarhus,2016-05-01,2017-04-30,-32713.0,-32713.0,-32713.0,2018-04-30,2017-05-01,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r,0.0,false,false,Ingen bistand,urn:ofk:oid:26151902,indberetninger-20180424,2.5953746,35834583.0,AWYfDFWd5OzuYdPkExPr,2018-09-28T07:20:09.539Z,2018-09-28T07:19:53.147Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-19-MM,2018-09-28T07:19:53.365Z,,,,,,,,,,,,,,,,,,,,,,,,,
35834583,2016-05-01,2017-04-30,c5,http://regnskaber.virk.dk/38543853/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2UwLzkxLzgxLzkwYTQtNDg3MC1hNTUwLTE3NDUwMWZkMmVmNA.xhtml,http://regnskaber.virk.dk/38543853/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2NkLzIzLzg4Lzc4MGYtNDMzZS1iMzVlLTk3OWU3ZThkYjczNA.pdf,http://regnskaber.virk.dk/38543853/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzhkLzkwLzEyL2NjMGMtNDRmMS04NGM2LThhNTE3NjJlYzc2Yg.xml,true,Aarhus C,8000.0,"32, 2 th",Viborgvej,9400 NÃ¸rresundby,"Mellem Broerne 11, 3.th",Regnskabsklasse B,2018-09-26,2018-09-27,,35834583.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jakob Krogsgaard Madsen,COCKTAILKONSORTIET IVS,Svend Skov,,Aarhus,2016-05-01,2017-04-30,0.0,,,2018-04-30,2017-05-01,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r,,false,false,Ingen bistand,urn:ofk:oid:26151902,indberetninger-20180424,2.5953746,35834583.0,AWYfDFWd5OzuYdPkExPr,2018-09-28T07:20:09.539Z,2018-09-28T07:19:53.147Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-19-MM,2018-09-28T07:19:53.365Z,,,,,,,,,,,,,,,,,,,,,,,,,
35834583,2016-05-01,2017-04-30,c7,http://regnskaber.virk.dk/38543853/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2UwLzkxLzgxLzkwYTQtNDg3MC1hNTUwLTE3NDUwMWZkMmVmNA.xhtml,http://regnskaber.virk.dk/38543853/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2NkLzIzLzg4Lzc4MGYtNDMzZS1iMzVlLTk3OWU3ZThkYjczNA.pdf,http://regnskaber.virk.dk/38543853/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzhkLzkwLzEyL2NjMGMtNDRmMS04NGM2LThhNTE3NjJlYzc2Yg.xml,true,Aarhus C,8000.0,"32, 2 th",Viborgvej,9400 NÃ¸rresundby,"Mellem Broerne 11, 3.th",Regnskabsklasse B,2018-09-26,2018-09-27,,35834583.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jakob Krogsgaard Madsen,COCKTAILKONSORTIET IVS,Svend Skov,,Aarhus,2016-05-01,2017-04-30,-32713.0,,,2018-04-30,2017-05-01,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r,,false,false,Ingen bistand,urn:ofk:oid:26151902,indberetninger-20180424,2.5953746,35834583.0,AWYfDFWd5OzuYdPkExPr,2018-09-28T07:20:09.539Z,2018-09-28T07:19:53.147Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-19-MM,2018-09-28T07:19:53.365Z,,,,,,,,,,,,,,,,,,,,,,,,,
35834583,2017-04-30,2017-04-30,c9,http://regnskaber.virk.dk/38543853/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2UwLzkxLzgxLzkwYTQtNDg3MC1hNTUwLTE3NDUwMWZkMmVmNA.xhtml,http://regnskaber.virk.dk/38543853/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2NkLzIzLzg4Lzc4MGYtNDMzZS1iMzVlLTk3OWU3ZThkYjczNA.pdf,http://regnskaber.virk.dk/38543853/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzhkLzkwLzEyL2NjMGMtNDRmMS04NGM2LThhNTE3NjJlYzc2Yg.xml,true,Aarhus C,8000.0,"32, 2 th",Viborgvej,9400 NÃ¸rresundby,"Mellem Broerne 11, 3.th",Regnskabsklasse B,2018-09-26,2018-09-27,,35834583.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jakob Krogsgaard Madsen,COCKTAILKONSORTIET IVS,Svend Skov,,Aarhus,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r,,false,false,Ingen bistand,urn:ofk:oid:26151902,indberetninger-20180424,2.5953746,35834583.0,AWYfDFWd5OzuYdPkExPr,2018-09-28T07:20:09.539Z,2018-09-28T07:19:53.147Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-19-MM,2018-09-28T07:19:53.365Z,61272.0,33919.0,1.0,48272.0,3000.0,11736.0,9804.0,61272.0,49536.0,13000.0,10000.0,9804.0,13000.0,10000.0,4549.0,11112.0,623.0,49536.0,26999.0,4549.0,0.0,12537.0,0.0,0.0,
35834583,2017-05-01,2018-04-30,c0,http://regnskaber.virk.dk/38543853/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2UwLzkxLzgxLzkwYTQtNDg3MC1hNTUwLTE3NDUwMWZkMmVmNA.xhtml,http://regnskaber.virk.dk/38543853/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2NkLzIzLzg4Lzc4MGYtNDMzZS1iMzVlLTk3OWU3ZThkYjczNA.pdf,http://regnskaber.virk.dk/38543853/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzhkLzkwLzEyL2NjMGMtNDRmMS04NGM2LThhNTE3NjJlYzc2Yg.xml,true,Aarhus C,8000.0,"32, 2 th",Viborgvej,9400 NÃ¸rresundby,"Mellem Broerne 11, 3.th",Regnskabsklasse B,2018-09-26,2018-09-27,28675.0,35834583.0,15000.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jakob Krogsgaard Madsen,COCKTAILKONSORTIET IVS,Svend Skov,1255.0,Aarhus,2016-05-01,2017-04-30,12439.0,12420.0,28675.0,2018-04-30,2017-05-01,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r,-19.0,false,false,Ingen bistand,urn:ofk:oid:26151902,indberetninger-20180424,2.5953746,35834583.0,AWYfDFWd5OzuYdPkExPr,2018-09-28T07:20:09.539Z,2018-09-28T07:19:53.147Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-19-MM,2018-09-28T07:19:53.365Z,,,,,,,,,,,,,,,,,,,,,,,,,
35834583,2017-05-01,2018-04-30,c1,http://regnskaber.virk.dk/38543853/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2UwLzkxLzgxLzkwYTQtNDg3MC1hNTUwLTE3NDUwMWZkMmVmNA.xhtml,http://regnskaber.virk.dk/38543853/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2NkLzIzLzg4Lzc4MGYtNDMzZS1iMzVlLTk3OWU3ZThkYjczNA.pdf,http://regnskaber.virk.dk/38543853/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzhkLzkwLzEyL2NjMGMtNDRmMS04NGM2LThhNTE3NjJlYzc2Yg.xml,true,Aarhus C,8000.0,"32, 2 th",Viborgvej,9400 NÃ¸rresundby,"Mellem Broerne 11, 3.th",Regnskabsklasse B,2018-09-26,2018-09-27,,35834583.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jakob Krogsgaard Madsen,COCKTAILKONSORTIET IVS,Svend Skov,,Aarhus,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r,,false,false,Ingen bistand,urn:ofk:oid:26151902,indberetninger-20180424,2.5953746,35834583.0,AWYfDFWd5OzuYdPkExPr,2018-09-28T07:20:09.539Z,2018-09-28T07:19:53.147Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-19-MM,2018-09-28T07:19:53.365Z,,,,,,,,,,,,,,,,,,,,,,,,,Jakob Krogsgaard Madsen
35834583,2017-05-01,2018-04-30,c2,http://regnskaber.virk.dk/38543853/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2UwLzkxLzgxLzkwYTQtNDg3MC1hNTUwLTE3NDUwMWZkMmVmNA.xhtml,http://regnskaber.virk.dk/38543853/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2NkLzIzLzg4Lzc4MGYtNDMzZS1iMzVlLTk3OWU3ZThkYjczNA.pdf,http://regnskaber.virk.dk/38543853/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzhkLzkwLzEyL2NjMGMtNDRmMS04NGM2LThhNTE3NjJlYzc2Yg.xml,true,Aarhus C,8000.0,"32, 2 th",Viborgvej,9400 NÃ¸rresundby,"Mellem Broerne 11, 3.th",Regnskabsklasse B,2018-09-26,2018-09-27,,35834583.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jakob Krogsgaard Madsen,COCKTAILKONSORTIET IVS,Svend Skov,,Aarhus,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r,,false,false,Ingen bistand,urn:ofk:oid:26151902,indberetninger-20180424,2.5953746,35834583.0,AWYfDFWd5OzuYdPkExPr,2018-09-28T07:20:09.539Z,2018-09-28T07:19:53.147Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-19-MM,2018-09-28T07:19:53.365Z,,,,,,,,,,,,,,,,,,,,,,,,,Jesper Erik Skov
35834583,2017-05-01,2018-04-30,c4,http://regnskaber.virk.dk/38543853/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2UwLzkxLzgxLzkwYTQtNDg3MC1hNTUwLTE3NDUwMWZkMmVmNA.xhtml,http://regnskaber.virk.dk/38543853/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2NkLzIzLzg4Lzc4MGYtNDMzZS1iMzVlLTk3OWU3ZThkYjczNA.pdf,http://regnskaber.virk.dk/38543853/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzhkLzkwLzEyL2NjMGMtNDRmMS04NGM2LThhNTE3NjJlYzc2Yg.xml,true,Aarhus C,8000.0,"32, 2 th",Viborgvej,9400 NÃ¸rresundby,"Mellem Broerne 11, 3.th",Regnskabsklasse B,2018-09-26,2018-09-27,,35834583.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jakob Krogsgaard Madsen,COCKTAILKONSORTIET IVS,Svend Skov,,Aarhus,2016-05-01,2017-04-30,12439.0,,,2018-04-30,2017-05-01,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r,,false,false,Ingen bistand,urn:ofk:oid:26151902,indberetninger-20180424,2.5953746,35834583.0,AWYfDFWd5OzuYdPkExPr,2018-09-28T07:20:09.539Z,2018-09-28T07:19:53.147Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-19-MM,2018-09-28T07:19:53.365Z,,,,,,,,,,,,,,,,,,,,,,,,,
35834583,2017-05-01,2018-04-30,c6,http://regnskaber.virk.dk/38543853/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2UwLzkxLzgxLzkwYTQtNDg3MC1hNTUwLTE3NDUwMWZkMmVmNA.xhtml,http://regnskaber.virk.dk/38543853/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2NkLzIzLzg4Lzc4MGYtNDMzZS1iMzVlLTk3OWU3ZThkYjczNA.pdf,http://regnskaber.virk.dk/38543853/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzhkLzkwLzEyL2NjMGMtNDRmMS04NGM2LThhNTE3NjJlYzc2Yg.xml,true,Aarhus C,8000.0,"32, 2 th",Viborgvej,9400 NÃ¸rresundby,"Mellem Broerne 11, 3.th",Regnskabsklasse B,2018-09-26,2018-09-27,,35834583.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jakob Krogsgaard Madsen,COCKTAILKONSORTIET IVS,Svend Skov,,Aarhus,2016-05-01,2017-04-30,0.0,,,2018-04-30,2017-05-01,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r,,false,false,Ingen bistand,urn:ofk:oid:26151902,indberetninger-20180424,2.5953746,35834583.0,AWYfDFWd5OzuYdPkExPr,2018-09-28T07:20:09.539Z,2018-09-28T07:19:53.147Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-19-MM,2018-09-28T07:19:53.365Z,,,,,,,,,,,,,,,,,,,,,,,,,
35834583,2018-04-30,2018-04-30,c8,http://regnskaber.virk.dk/38543853/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2UwLzkxLzgxLzkwYTQtNDg3MC1hNTUwLTE3NDUwMWZkMmVmNA.xhtml,http://regnskaber.virk.dk/38543853/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2NkLzIzLzg4Lzc4MGYtNDMzZS1iMzVlLTk3OWU3ZThkYjczNA.pdf,http://regnskaber.virk.dk/38543853/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzhkLzkwLzEyL2NjMGMtNDRmMS04NGM2LThhNTE3NjJlYzc2Yg.xml,true,Aarhus C,8000.0,"32, 2 th",Viborgvej,9400 NÃ¸rresundby,"Mellem Broerne 11, 3.th",Regnskabsklasse B,2018-09-26,2018-09-27,,35834583.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jakob Krogsgaard Madsen,COCKTAILKONSORTIET IVS,Svend Skov,,Aarhus,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,false,false,Revision er fravalgt for det kommende regnskabsÃ¥r,,false,false,Ingen bistand,urn:ofk:oid:26151902,indberetninger-20180424,2.5953746,35834583.0,AWYfDFWd5OzuYdPkExPr,2018-09-28T07:20:09.539Z,2018-09-28T07:19:53.147Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-19-MM,2018-09-28T07:19:53.365Z,51174.0,4562.0,1.0,48174.0,3000.0,24175.0,5846.0,51174.0,26999.0,3000.0,0.0,5846.0,3000.0,0.0,222.0,23551.0,623.0,26999.0,26999.0,37766.0,28695.0,0.0,1000.0,7849.0,
