entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
31265118,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2IwLzc5L2Y1L2VkNzYtNDk2My04MmI4LTcxZjI0ZDUzOGMzMg.xhtml,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzFlLzc1LzhhLzI2NDEtNDc3Ni04MzllLWU1ZTdkMjU5NzM1NQ.pdf,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2Y1L2NlLzIzLzFlZjItNDczYS1iNjI5LWUwNjFlMTYwYTcxMw.xml,true,KÃ¸benhavn Ã,2100.0,15.0,StrandÃ¸re,2630 Taastrup,Vejleholmen 15,Regnskabsklasse B,2017-05-29,2017-05-31,10008.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",163796.0,105698.0,31265118.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Eric Reiss,Eric Leo Reiss,FATDUX COPENHAGEN ApS,Bent Pedersen,15.0,2.0,KÃ¸benhavn,2015-01-01,2015-12-31,-68119.0,-68119.0,-68106.0,2016-12-31,2016-01-01,false,false,Generalforsamlingen har fravalgt revision af Ã¥rsregnskabet for 2017,0.0,false,false,Ingen bistand,urn:ofk:oid:24077891,indberetninger-20180424,2.5949402000000004,31265118.0,,2018-03-28T22:16:22.259Z,2017-06-02T04:22:15.137Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-44-UD,2017-06-02T04:22:15.456Z,,,,,,,,,,,,,,,,,,,,
31265118,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2IwLzc5L2Y1L2VkNzYtNDk2My04MmI4LTcxZjI0ZDUzOGMzMg.xhtml,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzFlLzc1LzhhLzI2NDEtNDc3Ni04MzllLWU1ZTdkMjU5NzM1NQ.pdf,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2Y1L2NlLzIzLzFlZjItNDczYS1iNjI5LWUwNjFlMTYwYTcxMw.xml,true,KÃ¸benhavn Ã,2100.0,15.0,StrandÃ¸re,2630 Taastrup,Vejleholmen 15,Regnskabsklasse B,2017-05-29,2017-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,31265118.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Eric Reiss,Eric Leo Reiss,FATDUX COPENHAGEN ApS,Bent Pedersen,,,KÃ¸benhavn,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,false,false,Generalforsamlingen har fravalgt revision af Ã¥rsregnskabet for 2017,,false,false,Ingen bistand,urn:ofk:oid:24077891,indberetninger-20180424,2.5949402000000004,31265118.0,,2018-03-28T22:16:22.259Z,2017-06-02T04:22:15.137Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-44-UD,2017-06-02T04:22:15.456Z,,,,,,,,,,,,,,,,,,,,
31265118,2015-01-01,2015-12-31,c9,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2IwLzc5L2Y1L2VkNzYtNDk2My04MmI4LTcxZjI0ZDUzOGMzMg.xhtml,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzFlLzc1LzhhLzI2NDEtNDc3Ni04MzllLWU1ZTdkMjU5NzM1NQ.pdf,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2Y1L2NlLzIzLzFlZjItNDczYS1iNjI5LWUwNjFlMTYwYTcxMw.xml,true,KÃ¸benhavn Ã,2100.0,15.0,StrandÃ¸re,2630 Taastrup,Vejleholmen 15,Regnskabsklasse B,2017-05-29,2017-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,31265118.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Eric Reiss,Eric Leo Reiss,FATDUX COPENHAGEN ApS,Bent Pedersen,,,KÃ¸benhavn,2015-01-01,2015-12-31,-68119.0,,,2016-12-31,2016-01-01,false,false,Generalforsamlingen har fravalgt revision af Ã¥rsregnskabet for 2017,,false,false,Ingen bistand,urn:ofk:oid:24077891,indberetninger-20180424,2.5949402000000004,31265118.0,,2018-03-28T22:16:22.259Z,2017-06-02T04:22:15.137Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-44-UD,2017-06-02T04:22:15.456Z,,,,,,,,,,,,,,,,,,,,
31265118,2015-12-31,2015-12-31,c11,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2IwLzc5L2Y1L2VkNzYtNDk2My04MmI4LTcxZjI0ZDUzOGMzMg.xhtml,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzFlLzc1LzhhLzI2NDEtNDc3Ni04MzllLWU1ZTdkMjU5NzM1NQ.pdf,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2Y1L2NlLzIzLzFlZjItNDczYS1iNjI5LWUwNjFlMTYwYTcxMw.xml,true,KÃ¸benhavn Ã,2100.0,15.0,StrandÃ¸re,2630 Taastrup,Vejleholmen 15,Regnskabsklasse B,2017-05-29,2017-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,31265118.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Eric Reiss,Eric Leo Reiss,FATDUX COPENHAGEN ApS,Bent Pedersen,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,Generalforsamlingen har fravalgt revision af Ã¥rsregnskabet for 2017,,false,false,Ingen bistand,urn:ofk:oid:24077891,indberetninger-20180424,2.5949402000000004,31265118.0,,2018-03-28T22:16:22.259Z,2017-06-02T04:22:15.137Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-44-UD,2017-06-02T04:22:15.456Z,898870.0,11824.0,125000.0,878870.0,318228.0,20000.0,898870.0,580642.0,20000.0,40375.0,20000.0,193228.0,580642.0,511767.0,867046.0,867046.0,0.0,28500.0,0.0,
31265118,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2IwLzc5L2Y1L2VkNzYtNDk2My04MmI4LTcxZjI0ZDUzOGMzMg.xhtml,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzFlLzc1LzhhLzI2NDEtNDc3Ni04MzllLWU1ZTdkMjU5NzM1NQ.pdf,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2Y1L2NlLzIzLzFlZjItNDczYS1iNjI5LWUwNjFlMTYwYTcxMw.xml,true,KÃ¸benhavn Ã,2100.0,15.0,StrandÃ¸re,2630 Taastrup,Vejleholmen 15,Regnskabsklasse B,2017-05-29,2017-05-31,10008.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",179075.0,17030.0,31265118.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Eric Reiss,Eric Leo Reiss,FATDUX COPENHAGEN ApS,Bent Pedersen,701.0,2875.0,KÃ¸benhavn,2015-01-01,2015-12-31,-169879.0,-169879.0,-172053.0,2016-12-31,2016-01-01,false,false,Generalforsamlingen har fravalgt revision af Ã¥rsregnskabet for 2017,0.0,false,false,Ingen bistand,urn:ofk:oid:24077891,indberetninger-20180424,2.5949402000000004,31265118.0,,2018-03-28T22:16:22.259Z,2017-06-02T04:22:15.137Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-44-UD,2017-06-02T04:22:15.456Z,,,,,,,,,,,,,,,,,,,,
31265118,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2IwLzc5L2Y1L2VkNzYtNDk2My04MmI4LTcxZjI0ZDUzOGMzMg.xhtml,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzFlLzc1LzhhLzI2NDEtNDc3Ni04MzllLWU1ZTdkMjU5NzM1NQ.pdf,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2Y1L2NlLzIzLzFlZjItNDczYS1iNjI5LWUwNjFlMTYwYTcxMw.xml,true,KÃ¸benhavn Ã,2100.0,15.0,StrandÃ¸re,2630 Taastrup,Vejleholmen 15,Regnskabsklasse B,2017-05-29,2017-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,31265118.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Eric Reiss,Eric Leo Reiss,FATDUX COPENHAGEN ApS,Bent Pedersen,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,Generalforsamlingen har fravalgt revision af Ã¥rsregnskabet for 2017,,false,false,Ingen bistand,urn:ofk:oid:24077891,indberetninger-20180424,2.5949402000000004,31265118.0,,2018-03-28T22:16:22.259Z,2017-06-02T04:22:15.137Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-44-UD,2017-06-02T04:22:15.456Z,,,,,,,,,,,,,,,,,,,,
31265118,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2IwLzc5L2Y1L2VkNzYtNDk2My04MmI4LTcxZjI0ZDUzOGMzMg.xhtml,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzFlLzc1LzhhLzI2NDEtNDc3Ni04MzllLWU1ZTdkMjU5NzM1NQ.pdf,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2Y1L2NlLzIzLzFlZjItNDczYS1iNjI5LWUwNjFlMTYwYTcxMw.xml,true,KÃ¸benhavn Ã,2100.0,15.0,StrandÃ¸re,2630 Taastrup,Vejleholmen 15,Regnskabsklasse B,2017-05-29,2017-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,31265118.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Eric Reiss,Eric Leo Reiss,FATDUX COPENHAGEN ApS,Bent Pedersen,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,Generalforsamlingen har fravalgt revision af Ã¥rsregnskabet for 2017,,false,false,Ingen bistand,urn:ofk:oid:24077891,indberetninger-20180424,2.5949402000000004,31265118.0,,2018-03-28T22:16:22.259Z,2017-06-02T04:22:15.137Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-44-UD,2017-06-02T04:22:15.456Z,,,,,,,,,,,,,,,,,,,,Anne-Dorthe LÃ¸we Reiss
31265118,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2IwLzc5L2Y1L2VkNzYtNDk2My04MmI4LTcxZjI0ZDUzOGMzMg.xhtml,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzFlLzc1LzhhLzI2NDEtNDc3Ni04MzllLWU1ZTdkMjU5NzM1NQ.pdf,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2Y1L2NlLzIzLzFlZjItNDczYS1iNjI5LWUwNjFlMTYwYTcxMw.xml,true,KÃ¸benhavn Ã,2100.0,15.0,StrandÃ¸re,2630 Taastrup,Vejleholmen 15,Regnskabsklasse B,2017-05-29,2017-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,31265118.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Eric Reiss,Eric Leo Reiss,FATDUX COPENHAGEN ApS,Bent Pedersen,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,Generalforsamlingen har fravalgt revision af Ã¥rsregnskabet for 2017,,false,false,Ingen bistand,urn:ofk:oid:24077891,indberetninger-20180424,2.5949402000000004,31265118.0,,2018-03-28T22:16:22.259Z,2017-06-02T04:22:15.137Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-44-UD,2017-06-02T04:22:15.456Z,,,,,,,,,,,,,,,,,,,,Andreas Malling
31265118,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2IwLzc5L2Y1L2VkNzYtNDk2My04MmI4LTcxZjI0ZDUzOGMzMg.xhtml,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzFlLzc1LzhhLzI2NDEtNDc3Ni04MzllLWU1ZTdkMjU5NzM1NQ.pdf,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2Y1L2NlLzIzLzFlZjItNDczYS1iNjI5LWUwNjFlMTYwYTcxMw.xml,true,KÃ¸benhavn Ã,2100.0,15.0,StrandÃ¸re,2630 Taastrup,Vejleholmen 15,Regnskabsklasse B,2017-05-29,2017-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,31265118.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Eric Reiss,Eric Leo Reiss,FATDUX COPENHAGEN ApS,Bent Pedersen,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,Generalforsamlingen har fravalgt revision af Ã¥rsregnskabet for 2017,,false,false,Ingen bistand,urn:ofk:oid:24077891,indberetninger-20180424,2.5949402000000004,31265118.0,,2018-03-28T22:16:22.259Z,2017-06-02T04:22:15.137Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-44-UD,2017-06-02T04:22:15.456Z,,,,,,,,,,,,,,,,,,,,Eric Leo Reiss
31265118,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzLzM1L2IwLzc5L2Y1L2VkNzYtNDk2My04MmI4LTcxZjI0ZDUzOGMzMg.xhtml,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzFlLzc1LzhhLzI2NDEtNDc3Ni04MzllLWU1ZTdkMjU5NzM1NQ.pdf,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2Y1L2NlLzIzLzFlZjItNDczYS1iNjI5LWUwNjFlMTYwYTcxMw.xml,true,KÃ¸benhavn Ã,2100.0,15.0,StrandÃ¸re,2630 Taastrup,Vejleholmen 15,Regnskabsklasse B,2017-05-29,2017-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,,31265118.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Eric Reiss,Eric Leo Reiss,FATDUX COPENHAGEN ApS,Bent Pedersen,,,KÃ¸benhavn,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,false,false,Generalforsamlingen har fravalgt revision af Ã¥rsregnskabet for 2017,,false,false,Ingen bistand,urn:ofk:oid:24077891,indberetninger-20180424,2.5949402000000004,31265118.0,,2018-03-28T22:16:22.259Z,2017-06-02T04:22:15.137Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-44-UD,2017-06-02T04:22:15.456Z,,,,,,,,,,,,,,,,,,,,
