entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,NameAndSurnameOfMemberOfSupervisoryBoard
31265118,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzA2L2M3L2VhL2E0ZTEtNDZlMS1iMzExLWQ4NDM5YjFjOWU2ZA.xhtml,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzliLzEzLzg4LzBiMmYtNDA3MS04NTA5LTg3NzcxNmZmZDAxNg.pdf,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2YxL2VhLzljL2U2NGItNGY5OS1hMGEzLTAxN2U0M2Y3Y2I4Zg.xml,true,KÃ¸benhavn Ã,2100.0,15.0,StrandÃ¸re,2630 Taastrup,Vejleholmen 15,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-01,2019-06-12,9992.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">IngenÂ </p>",158866.0,30802.0,31265118.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Eric Leo Reiss,Eric Leo Reiss,FATDUX COPENHAGEN ApS,Bent Pedersen,23.0,0.0,KÃ¸benhavn,2017-01-01,2017-12-31,-138079.0,-138079.0,-138056.0,2018-12-31,2018-01-01,false,0.0,39296777.0,false,false,Ingen bistand,urn:ofk:oid:27485981,indberetninger-20180424,2.5949414,31265118.0,AWtNF7J6GQc-fA3G3HfC,2019-06-12T19:08:47.973Z,2019-06-12T19:08:46.659Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-05-PV,2019-06-12T19:08:46.874Z,,,,,,,,,,,,,,,,,,
31265118,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzA2L2M3L2VhL2E0ZTEtNDZlMS1iMzExLWQ4NDM5YjFjOWU2ZA.xhtml,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzliLzEzLzg4LzBiMmYtNDA3MS04NTA5LTg3NzcxNmZmZDAxNg.pdf,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2YxL2VhLzljL2U2NGItNGY5OS1hMGEzLTAxN2U0M2Y3Y2I4Zg.xml,true,KÃ¸benhavn Ã,2100.0,15.0,StrandÃ¸re,2630 Taastrup,Vejleholmen 15,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-01,2019-06-12,,"<p xmlns=""http://www.w3.org/1999/xhtml"">IngenÂ </p>",,,31265118.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Eric Leo Reiss,Eric Leo Reiss,FATDUX COPENHAGEN ApS,Bent Pedersen,,0.0,KÃ¸benhavn,2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,false,,39296777.0,false,false,Ingen bistand,urn:ofk:oid:27485981,indberetninger-20180424,2.5949414,31265118.0,AWtNF7J6GQc-fA3G3HfC,2019-06-12T19:08:47.973Z,2019-06-12T19:08:46.659Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-05-PV,2019-06-12T19:08:46.874Z,,,,,,,,,,,,,,,,,,
31265118,2017-01-01,2017-12-31,c9,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzA2L2M3L2VhL2E0ZTEtNDZlMS1iMzExLWQ4NDM5YjFjOWU2ZA.xhtml,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzliLzEzLzg4LzBiMmYtNDA3MS04NTA5LTg3NzcxNmZmZDAxNg.pdf,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2YxL2VhLzljL2U2NGItNGY5OS1hMGEzLTAxN2U0M2Y3Y2I4Zg.xml,true,KÃ¸benhavn Ã,2100.0,15.0,StrandÃ¸re,2630 Taastrup,Vejleholmen 15,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-01,2019-06-12,,"<p xmlns=""http://www.w3.org/1999/xhtml"">IngenÂ </p>",,,31265118.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Eric Leo Reiss,Eric Leo Reiss,FATDUX COPENHAGEN ApS,Bent Pedersen,,0.0,KÃ¸benhavn,2017-01-01,2017-12-31,-138079.0,,,2018-12-31,2018-01-01,false,,39296777.0,false,false,Ingen bistand,urn:ofk:oid:27485981,indberetninger-20180424,2.5949414,31265118.0,AWtNF7J6GQc-fA3G3HfC,2019-06-12T19:08:47.973Z,2019-06-12T19:08:46.659Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-05-PV,2019-06-12T19:08:46.874Z,,,,,,,,,,,,,,,,,,
31265118,2017-12-31,2017-12-31,c11,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzA2L2M3L2VhL2E0ZTEtNDZlMS1iMzExLWQ4NDM5YjFjOWU2ZA.xhtml,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzliLzEzLzg4LzBiMmYtNDA3MS04NTA5LTg3NzcxNmZmZDAxNg.pdf,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2YxL2VhLzljL2U2NGItNGY5OS1hMGEzLTAxN2U0M2Y3Y2I4Zg.xml,true,KÃ¸benhavn Ã,2100.0,15.0,StrandÃ¸re,2630 Taastrup,Vejleholmen 15,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-01,2019-06-12,,"<p xmlns=""http://www.w3.org/1999/xhtml"">IngenÂ </p>",,,31265118.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Eric Leo Reiss,Eric Leo Reiss,FATDUX COPENHAGEN ApS,Bent Pedersen,,0.0,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,39296777.0,false,false,Ingen bistand,urn:ofk:oid:27485981,indberetninger-20180424,2.5949414,31265118.0,AWtNF7J6GQc-fA3G3HfC,2019-06-12T19:08:47.973Z,2019-06-12T19:08:46.659Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-05-PV,2019-06-12T19:08:46.874Z,583923.0,991.0,125000.0,583923.0,10270.0,583923.0,573653.0,21920.0,0.0,-114730.0,7717.0,573653.0,511766.0,582932.0,582932.0,0.0,32250.0,
31265118,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzA2L2M3L2VhL2E0ZTEtNDZlMS1iMzExLWQ4NDM5YjFjOWU2ZA.xhtml,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzliLzEzLzg4LzBiMmYtNDA3MS04NTA5LTg3NzcxNmZmZDAxNg.pdf,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2YxL2VhLzljL2U2NGItNGY5OS1hMGEzLTAxN2U0M2Y3Y2I4Zg.xml,true,KÃ¸benhavn Ã,2100.0,15.0,StrandÃ¸re,2630 Taastrup,Vejleholmen 15,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-01,2019-06-12,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">IngenÂ </p>",88021.0,-20428.0,31265118.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Eric Leo Reiss,Eric Leo Reiss,FATDUX COPENHAGEN ApS,Bent Pedersen,39.0,0.0,KÃ¸benhavn,2017-01-01,2017-12-31,-108488.0,-108488.0,-108449.0,2018-12-31,2018-01-01,false,0.0,39296777.0,false,false,Ingen bistand,urn:ofk:oid:27485981,indberetninger-20180424,2.5949414,31265118.0,AWtNF7J6GQc-fA3G3HfC,2019-06-12T19:08:47.973Z,2019-06-12T19:08:46.659Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-05-PV,2019-06-12T19:08:46.874Z,,,,,,,,,,,,,,,,,,
31265118,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzA2L2M3L2VhL2E0ZTEtNDZlMS1iMzExLWQ4NDM5YjFjOWU2ZA.xhtml,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzliLzEzLzg4LzBiMmYtNDA3MS04NTA5LTg3NzcxNmZmZDAxNg.pdf,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2YxL2VhLzljL2U2NGItNGY5OS1hMGEzLTAxN2U0M2Y3Y2I4Zg.xml,true,KÃ¸benhavn Ã,2100.0,15.0,StrandÃ¸re,2630 Taastrup,Vejleholmen 15,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-01,2019-06-12,,"<p xmlns=""http://www.w3.org/1999/xhtml"">IngenÂ </p>",,,31265118.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Eric Leo Reiss,Eric Leo Reiss,FATDUX COPENHAGEN ApS,Bent Pedersen,,0.0,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,39296777.0,false,false,Ingen bistand,urn:ofk:oid:27485981,indberetninger-20180424,2.5949414,31265118.0,AWtNF7J6GQc-fA3G3HfC,2019-06-12T19:08:47.973Z,2019-06-12T19:08:46.659Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-05-PV,2019-06-12T19:08:46.874Z,,,,,,,,,,,,,,,,,,
31265118,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzA2L2M3L2VhL2E0ZTEtNDZlMS1iMzExLWQ4NDM5YjFjOWU2ZA.xhtml,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzliLzEzLzg4LzBiMmYtNDA3MS04NTA5LTg3NzcxNmZmZDAxNg.pdf,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2YxL2VhLzljL2U2NGItNGY5OS1hMGEzLTAxN2U0M2Y3Y2I4Zg.xml,true,KÃ¸benhavn Ã,2100.0,15.0,StrandÃ¸re,2630 Taastrup,Vejleholmen 15,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-01,2019-06-12,,"<p xmlns=""http://www.w3.org/1999/xhtml"">IngenÂ </p>",,,31265118.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Eric Leo Reiss,Eric Leo Reiss,FATDUX COPENHAGEN ApS,Bent Pedersen,,0.0,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,39296777.0,false,false,Ingen bistand,urn:ofk:oid:27485981,indberetninger-20180424,2.5949414,31265118.0,AWtNF7J6GQc-fA3G3HfC,2019-06-12T19:08:47.973Z,2019-06-12T19:08:46.659Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-05-PV,2019-06-12T19:08:46.874Z,,,,,,,,,,,,,,,,,,Anne-Dorthe LÃ¸we Reiss
31265118,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzA2L2M3L2VhL2E0ZTEtNDZlMS1iMzExLWQ4NDM5YjFjOWU2ZA.xhtml,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzliLzEzLzg4LzBiMmYtNDA3MS04NTA5LTg3NzcxNmZmZDAxNg.pdf,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2YxL2VhLzljL2U2NGItNGY5OS1hMGEzLTAxN2U0M2Y3Y2I4Zg.xml,true,KÃ¸benhavn Ã,2100.0,15.0,StrandÃ¸re,2630 Taastrup,Vejleholmen 15,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-01,2019-06-12,,"<p xmlns=""http://www.w3.org/1999/xhtml"">IngenÂ </p>",,,31265118.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Eric Leo Reiss,Eric Leo Reiss,FATDUX COPENHAGEN ApS,Bent Pedersen,,0.0,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,39296777.0,false,false,Ingen bistand,urn:ofk:oid:27485981,indberetninger-20180424,2.5949414,31265118.0,AWtNF7J6GQc-fA3G3HfC,2019-06-12T19:08:47.973Z,2019-06-12T19:08:46.659Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-05-PV,2019-06-12T19:08:46.874Z,,,,,,,,,,,,,,,,,,Andreas Malling
31265118,2018-01-01,2018-12-31,c4,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzA2L2M3L2VhL2E0ZTEtNDZlMS1iMzExLWQ4NDM5YjFjOWU2ZA.xhtml,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzliLzEzLzg4LzBiMmYtNDA3MS04NTA5LTg3NzcxNmZmZDAxNg.pdf,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2YxL2VhLzljL2U2NGItNGY5OS1hMGEzLTAxN2U0M2Y3Y2I4Zg.xml,true,KÃ¸benhavn Ã,2100.0,15.0,StrandÃ¸re,2630 Taastrup,Vejleholmen 15,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-01,2019-06-12,,"<p xmlns=""http://www.w3.org/1999/xhtml"">IngenÂ </p>",,,31265118.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Eric Leo Reiss,Eric Leo Reiss,FATDUX COPENHAGEN ApS,Bent Pedersen,,0.0,KÃ¸benhavn,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,,39296777.0,false,false,Ingen bistand,urn:ofk:oid:27485981,indberetninger-20180424,2.5949414,31265118.0,AWtNF7J6GQc-fA3G3HfC,2019-06-12T19:08:47.973Z,2019-06-12T19:08:46.659Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-05-PV,2019-06-12T19:08:46.874Z,,,,,,,,,,,,,,,,,,Eric Leo Reiss
31265118,2018-01-01,2018-12-31,c6,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1LzA2L2M3L2VhL2E0ZTEtNDZlMS1iMzExLWQ4NDM5YjFjOWU2ZA.xhtml,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzliLzEzLzg4LzBiMmYtNDA3MS04NTA5LTg3NzcxNmZmZDAxNg.pdf,http://regnskaber.virk.dk/81156213/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2YxL2VhLzljL2U2NGItNGY5OS1hMGEzLTAxN2U0M2Y3Y2I4Zg.xml,true,KÃ¸benhavn Ã,2100.0,15.0,StrandÃ¸re,2630 Taastrup,Vejleholmen 15,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-01,2019-06-12,,"<p xmlns=""http://www.w3.org/1999/xhtml"">IngenÂ </p>",,,31265118.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Eric Leo Reiss,Eric Leo Reiss,FATDUX COPENHAGEN ApS,Bent Pedersen,,0.0,KÃ¸benhavn,2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,false,,39296777.0,false,false,Ingen bistand,urn:ofk:oid:27485981,indberetninger-20180424,2.5949414,31265118.0,AWtNF7J6GQc-fA3G3HfC,2019-06-12T19:08:47.973Z,2019-06-12T19:08:46.659Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-05-PV,2019-06-12T19:08:46.874Z,,,,,,,,,,,,,,,,,,
