entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,ProposedDividend,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermTaxPayables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
49651910,2016-01-01,2016-12-31,ID_11,,http://regnskaber.virk.dk/01915694/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2EwL2ViLzYwLzUxOWEtNGQyNi1iNzQ2LWUwMjdhNzdiYmY3Yw.pdf,http://regnskaber.virk.dk/01915694/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzJiLzI4L2ZhLzVhNzAtNDIxMC1hYTA1LTY2MzQ0NWYxY2NjOQ.xml,true,"Toftlund, 6520",SÃ¸ndergade 58a,Til den daglige ledelse i MotorgÃ¥rden Christiansfeld ApS,Regnskabsklasse B,"Ãrsrapporten, der ikke revideres, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabslovens regler for regnskabsklasse B. Ledelsen anser betingelserne for at undlade revision for opfyldt.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-03-27,2018-03-27,1974-06-01,2018-03-27,34731764.0,49651910.0,34731764.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for MotorgÃ¥rden Christiansfeld ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Duus Nissen,Hans Jessen,ViaCount ApS,Danske Bank,MotorgÃ¥rden Christiansfeld ApS,"ViaCount ApS, Registreret Revisionsselskab",Christiansfeld,2016-01-01,2016-12-31,69959.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-03-27,Toftlund,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25250011,indberetninger-20180424,2.5095582000000003,49651910.0,,2018-04-04T14:34:34.830Z,2018-04-01T07:50:43.102Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-88-FZ,2018-04-01T07:50:43.231Z,,,,,,,,,,,,,,,,,,,,
49651910,2016-01-01,2016-12-31,ID_7,,http://regnskaber.virk.dk/01915694/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2EwL2ViLzYwLzUxOWEtNGQyNi1iNzQ2LWUwMjdhNzdiYmY3Yw.pdf,http://regnskaber.virk.dk/01915694/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzJiLzI4L2ZhLzVhNzAtNDIxMC1hYTA1LTY2MzQ0NWYxY2NjOQ.xml,true,"Toftlund, 6520",SÃ¸ndergade 58a,Til den daglige ledelse i MotorgÃ¥rden Christiansfeld ApS,Regnskabsklasse B,"Ãrsrapporten, der ikke revideres, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabslovens regler for regnskabsklasse B. Ledelsen anser betingelserne for at undlade revision for opfyldt.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-03-27,2018-03-27,1974-06-01,2018-03-27,34731764.0,49651910.0,34731764.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for MotorgÃ¥rden Christiansfeld ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Duus Nissen,Hans Jessen,ViaCount ApS,Danske Bank,MotorgÃ¥rden Christiansfeld ApS,"ViaCount ApS, Registreret Revisionsselskab",Christiansfeld,2016-01-01,2016-12-31,33441.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-03-27,Toftlund,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25250011,indberetninger-20180424,2.5095582000000003,49651910.0,,2018-04-04T14:34:34.830Z,2018-04-01T07:50:43.102Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-88-FZ,2018-04-01T07:50:43.231Z,-14075.0,885.0,57905.0,42945.0,9504.0,,,,,,,,,,,,,,,
49651910,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/01915694/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2EwL2ViLzYwLzUxOWEtNGQyNi1iNzQ2LWUwMjdhNzdiYmY3Yw.pdf,http://regnskaber.virk.dk/01915694/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzJiLzI4L2ZhLzVhNzAtNDIxMC1hYTA1LTY2MzQ0NWYxY2NjOQ.xml,true,"Toftlund, 6520",SÃ¸ndergade 58a,Til den daglige ledelse i MotorgÃ¥rden Christiansfeld ApS,Regnskabsklasse B,"Ãrsrapporten, der ikke revideres, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabslovens regler for regnskabsklasse B. Ledelsen anser betingelserne for at undlade revision for opfyldt.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-03-27,2018-03-27,1974-06-01,2018-03-27,34731764.0,49651910.0,34731764.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for MotorgÃ¥rden Christiansfeld ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Duus Nissen,Hans Jessen,ViaCount ApS,Danske Bank,MotorgÃ¥rden Christiansfeld ApS,"ViaCount ApS, Registreret Revisionsselskab",Christiansfeld,2016-01-01,2016-12-31,-103400.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-03-27,Toftlund,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25250011,indberetninger-20180424,2.5095582000000003,49651910.0,,2018-04-04T14:34:34.830Z,2018-04-01T07:50:43.102Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-88-FZ,2018-04-01T07:50:43.231Z,,,,,,,,,,,,,,,,,,,,
49651910,2016-12-31,2016-12-31,ID_5,,http://regnskaber.virk.dk/01915694/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2EwL2ViLzYwLzUxOWEtNGQyNi1iNzQ2LWUwMjdhNzdiYmY3Yw.pdf,http://regnskaber.virk.dk/01915694/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzJiLzI4L2ZhLzVhNzAtNDIxMC1hYTA1LTY2MzQ0NWYxY2NjOQ.xml,true,"Toftlund, 6520",SÃ¸ndergade 58a,Til den daglige ledelse i MotorgÃ¥rden Christiansfeld ApS,Regnskabsklasse B,"Ãrsrapporten, der ikke revideres, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabslovens regler for regnskabsklasse B. Ledelsen anser betingelserne for at undlade revision for opfyldt.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-03-27,2018-03-27,1974-06-01,2018-03-27,34731764.0,49651910.0,34731764.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for MotorgÃ¥rden Christiansfeld ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Duus Nissen,Hans Jessen,ViaCount ApS,Danske Bank,MotorgÃ¥rden Christiansfeld ApS,"ViaCount ApS, Registreret Revisionsselskab",Christiansfeld,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-03-27,Toftlund,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25250011,indberetninger-20180424,2.5095582000000003,49651910.0,,2018-04-04T14:34:34.830Z,2018-04-01T07:50:43.102Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-88-FZ,2018-04-01T07:50:43.231Z,,,,,,1751302.0,36586.0,200000.0,1751302.0,1606939.0,1751302.0,144363.0,1714716.0,103400.0,1406939.0,1714716.0,144363.0,33838.0,7125.0,
49651910,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/01915694/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2EwL2ViLzYwLzUxOWEtNGQyNi1iNzQ2LWUwMjdhNzdiYmY3Yw.pdf,http://regnskaber.virk.dk/01915694/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzJiLzI4L2ZhLzVhNzAtNDIxMC1hYTA1LTY2MzQ0NWYxY2NjOQ.xml,true,"Toftlund, 6520",SÃ¸ndergade 58a,Til den daglige ledelse i MotorgÃ¥rden Christiansfeld ApS,Regnskabsklasse B,"Ãrsrapporten, der ikke revideres, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabslovens regler for regnskabsklasse B. Ledelsen anser betingelserne for at undlade revision for opfyldt.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-03-27,2018-03-27,1974-06-01,2018-03-27,34731764.0,49651910.0,34731764.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for MotorgÃ¥rden Christiansfeld ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Duus Nissen,Hans Jessen,ViaCount ApS,Danske Bank,MotorgÃ¥rden Christiansfeld ApS,"ViaCount ApS, Registreret Revisionsselskab",Christiansfeld,2016-01-01,2016-12-31,30195.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-03-27,Toftlund,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25250011,indberetninger-20180424,2.5095582000000003,49651910.0,,2018-04-04T14:34:34.830Z,2018-04-01T07:50:43.102Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-88-FZ,2018-04-01T07:50:43.231Z,-16507.0,114.0,55352.0,38731.0,8536.0,,,,,,,,,,,,,,,
49651910,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/01915694/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2EwL2ViLzYwLzUxOWEtNGQyNi1iNzQ2LWUwMjdhNzdiYmY3Yw.pdf,http://regnskaber.virk.dk/01915694/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzJiLzI4L2ZhLzVhNzAtNDIxMC1hYTA1LTY2MzQ0NWYxY2NjOQ.xml,true,"Toftlund, 6520",SÃ¸ndergade 58a,Til den daglige ledelse i MotorgÃ¥rden Christiansfeld ApS,Regnskabsklasse B,"Ãrsrapporten, der ikke revideres, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabslovens regler for regnskabsklasse B. Ledelsen anser betingelserne for at undlade revision for opfyldt.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-03-27,2018-03-27,1974-06-01,2018-03-27,34731764.0,49651910.0,34731764.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for MotorgÃ¥rden Christiansfeld ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Duus Nissen,Hans Jessen,ViaCount ApS,Danske Bank,MotorgÃ¥rden Christiansfeld ApS,"ViaCount ApS, Registreret Revisionsselskab",Christiansfeld,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-03-27,Toftlund,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25250011,indberetninger-20180424,2.5095582000000003,49651910.0,,2018-04-04T14:34:34.830Z,2018-04-01T07:50:43.102Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-88-FZ,2018-04-01T07:50:43.231Z,,,,,,,,,,,,,,,,,,,,
49651910,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/01915694/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2EwL2ViLzYwLzUxOWEtNGQyNi1iNzQ2LWUwMjdhNzdiYmY3Yw.pdf,http://regnskaber.virk.dk/01915694/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzJiLzI4L2ZhLzVhNzAtNDIxMC1hYTA1LTY2MzQ0NWYxY2NjOQ.xml,true,"Toftlund, 6520",SÃ¸ndergade 58a,Til den daglige ledelse i MotorgÃ¥rden Christiansfeld ApS,Regnskabsklasse B,"Ãrsrapporten, der ikke revideres, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabslovens regler for regnskabsklasse B. Ledelsen anser betingelserne for at undlade revision for opfyldt.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-03-27,2018-03-27,1974-06-01,2018-03-27,34731764.0,49651910.0,34731764.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for MotorgÃ¥rden Christiansfeld ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Duus Nissen,Hans Jessen,ViaCount ApS,Danske Bank,MotorgÃ¥rden Christiansfeld ApS,"ViaCount ApS, Registreret Revisionsselskab",Christiansfeld,2016-01-01,2016-12-31,74805.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-03-27,Toftlund,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25250011,indberetninger-20180424,2.5095582000000003,49651910.0,,2018-04-04T14:34:34.830Z,2018-04-01T07:50:43.102Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-88-FZ,2018-04-01T07:50:43.231Z,,,,,,,,,,,,,,,,,,,,
49651910,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/01915694/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2EwL2ViLzYwLzUxOWEtNGQyNi1iNzQ2LWUwMjdhNzdiYmY3Yw.pdf,http://regnskaber.virk.dk/01915694/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzJiLzI4L2ZhLzVhNzAtNDIxMC1hYTA1LTY2MzQ0NWYxY2NjOQ.xml,true,"Toftlund, 6520",SÃ¸ndergade 58a,Til den daglige ledelse i MotorgÃ¥rden Christiansfeld ApS,Regnskabsklasse B,"Ãrsrapporten, der ikke revideres, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabslovens regler for regnskabsklasse B. Ledelsen anser betingelserne for at undlade revision for opfyldt.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-03-27,2018-03-27,1974-06-01,2018-03-27,34731764.0,49651910.0,34731764.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for MotorgÃ¥rden Christiansfeld ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Duus Nissen,Hans Jessen,ViaCount ApS,Danske Bank,MotorgÃ¥rden Christiansfeld ApS,"ViaCount ApS, Registreret Revisionsselskab",Christiansfeld,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-03-27,Toftlund,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25250011,indberetninger-20180424,2.5095582000000003,49651910.0,,2018-04-04T14:34:34.830Z,2018-04-01T07:50:43.102Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-88-FZ,2018-04-01T07:50:43.231Z,,,,,,,,,,,,,,,,,,,,
49651910,2017-01-01,2017-12-31,ID_3,,http://regnskaber.virk.dk/01915694/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2EwL2ViLzYwLzUxOWEtNGQyNi1iNzQ2LWUwMjdhNzdiYmY3Yw.pdf,http://regnskaber.virk.dk/01915694/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzJiLzI4L2ZhLzVhNzAtNDIxMC1hYTA1LTY2MzQ0NWYxY2NjOQ.xml,true,"Toftlund, 6520",SÃ¸ndergade 58a,Til den daglige ledelse i MotorgÃ¥rden Christiansfeld ApS,Regnskabsklasse B,"Ãrsrapporten, der ikke revideres, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabslovens regler for regnskabsklasse B. Ledelsen anser betingelserne for at undlade revision for opfyldt.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-03-27,2018-03-27,1974-06-01,2018-03-27,34731764.0,49651910.0,34731764.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for MotorgÃ¥rden Christiansfeld ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Duus Nissen,Hans Jessen,ViaCount ApS,Danske Bank,MotorgÃ¥rden Christiansfeld ApS,"ViaCount ApS, Registreret Revisionsselskab",Christiansfeld,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-03-27,Toftlund,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25250011,indberetninger-20180424,2.5095582000000003,49651910.0,,2018-04-04T14:34:34.830Z,2018-04-01T07:50:43.102Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-88-FZ,2018-04-01T07:50:43.231Z,,,,,,,,,,,,,,,,,,,,Hans Bonde Jessen
49651910,2017-01-01,2017-12-31,ID_4,,http://regnskaber.virk.dk/01915694/ZG9rdW1lbnRsYWdlcjovLzAzL2I0L2EwL2ViLzYwLzUxOWEtNGQyNi1iNzQ2LWUwMjdhNzdiYmY3Yw.pdf,http://regnskaber.virk.dk/01915694/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzJiLzI4L2ZhLzVhNzAtNDIxMC1hYTA1LTY2MzQ0NWYxY2NjOQ.xml,true,"Toftlund, 6520",SÃ¸ndergade 58a,Til den daglige ledelse i MotorgÃ¥rden Christiansfeld ApS,Regnskabsklasse B,"Ãrsrapporten, der ikke revideres, aflÃ¦gges i overensstemmelse med Ã¥rsregnskabslovens regler for regnskabsklasse B. Ledelsen anser betingelserne for at undlade revision for opfyldt.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-03-27,2018-03-27,1974-06-01,2018-03-27,34731764.0,49651910.0,34731764.0,mne998,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for MotorgÃ¥rden Christiansfeld ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Duus Nissen,Hans Jessen,ViaCount ApS,Danske Bank,MotorgÃ¥rden Christiansfeld ApS,"ViaCount ApS, Registreret Revisionsselskab",Christiansfeld,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-03-27,Toftlund,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25250011,indberetninger-20180424,2.5095582000000003,49651910.0,,2018-04-04T14:34:34.830Z,2018-04-01T07:50:43.102Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-88-FZ,2018-04-01T07:50:43.231Z,,,,,,,,,,,,,,,,,,,,
