entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfInvestments,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherInterestExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherProvisions,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,TypeOfAuditorAssistance,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,NameAndSurnameOfMemberOfSupervisoryBoard
33955537,2017-05-01,2018-04-30,c175,,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzc5LzMxLzg3LzE1ZGItNGRkOC04ODViLTY3ZmU2MDc4OTQ2MQ.pdf,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2M1LzZjL2NmL2Y0YTQtNDdkMy05ODlmLWE2NWVhY2I1NzZhYw.xml,true,Esbjerg,6700.0,8.0,Dokken,2100 Copenhagen Ã,"Emdrupvej 26, 1.",DK-6800 Varde,Markedspladsen 25,To the Shareholder of SD 1 ApS,156145.0,4.0,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the Company's financial position at 30 April 2019 and of the results of the Company's operations for the financial year 1 May 2018  - 30 April 2019.,-372983.0,2019-11-08,2011-09-28,2019-11-08,34733.0,State Authorised Public Accountant,Fixed asset investments,1069522.0,242825.0,33963556.0,33955537.0,20222670.0,mne34507,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of SD 1 ApS for the financial year 1 May 2018  - 30 April 2019.,Ãrsrapport,121282.0,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the Review.,Bo Klitten KjÃ¦rgaard,Nicholas John Gresham,Carolyn Jane Pollard,SD 1 ApS,BDO Statsautoriseret revisionsaktieselskab,124197.0,2915.0,Gloucestershire,0.0,2017-05-01,2018-04-30,-768789.0,-985627.0,-861430.0,We recommend the Annual Report be approved at the Annual General Meeting.,Copenhagen Ã,2019-04-30,2018-05-01,true,2019-11-08,Esbjerg,20065.0,-216838.0,Chairman,1049457.0,urn:ofk:oid:28002091,indberetninger-20180424,2.5121154999999997,33955537.0,AW5RlkF_IXJRhhXBPVgu,2019-11-09T19:14:37.945Z,2019-11-09T19:13:51.266Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-DJ-72-EC,2019-11-09T19:13:51.558Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33955537,2017-05-01,2018-04-30,c214,,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzc5LzMxLzg3LzE1ZGItNGRkOC04ODViLTY3ZmU2MDc4OTQ2MQ.pdf,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2M1LzZjL2NmL2Y0YTQtNDdkMy05ODlmLWE2NWVhY2I1NzZhYw.xml,true,Esbjerg,6700.0,8.0,Dokken,2100 Copenhagen Ã,"Emdrupvej 26, 1.",DK-6800 Varde,Markedspladsen 25,To the Shareholder of SD 1 ApS,,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the Company's financial position at 30 April 2019 and of the results of the Company's operations for the financial year 1 May 2018  - 30 April 2019.,,2019-11-08,2011-09-28,2019-11-08,,State Authorised Public Accountant,Fixed asset investments,,,33963556.0,33955537.0,20222670.0,mne34507,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of SD 1 ApS for the financial year 1 May 2018  - 30 April 2019.,Ãrsrapport,,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the Review.,Bo Klitten KjÃ¦rgaard,Nicholas John Gresham,Carolyn Jane Pollard,SD 1 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Gloucestershire,,2017-05-01,2018-04-30,-768789.0,,,We recommend the Annual Report be approved at the Annual General Meeting.,Copenhagen Ã,2019-04-30,2018-05-01,true,2019-11-08,Esbjerg,,,Chairman,,urn:ofk:oid:28002091,indberetninger-20180424,2.5121154999999997,33955537.0,AW5RlkF_IXJRhhXBPVgu,2019-11-09T19:14:37.945Z,2019-11-09T19:13:51.266Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-DJ-72-EC,2019-11-09T19:13:51.558Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33955537,2018-04-30,2018-04-30,c173,,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzc5LzMxLzg3LzE1ZGItNGRkOC04ODViLTY3ZmU2MDc4OTQ2MQ.pdf,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2M1LzZjL2NmL2Y0YTQtNDdkMy05ODlmLWE2NWVhY2I1NzZhYw.xml,true,Esbjerg,6700.0,8.0,Dokken,2100 Copenhagen Ã,"Emdrupvej 26, 1.",DK-6800 Varde,Markedspladsen 25,To the Shareholder of SD 1 ApS,,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the Company's financial position at 30 April 2019 and of the results of the Company's operations for the financial year 1 May 2018  - 30 April 2019.,,2019-11-08,2011-09-28,2019-11-08,,State Authorised Public Accountant,Fixed asset investments,,,33963556.0,33955537.0,20222670.0,mne34507,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of SD 1 ApS for the financial year 1 May 2018  - 30 April 2019.,Ãrsrapport,,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the Review.,Bo Klitten KjÃ¦rgaard,Nicholas John Gresham,Carolyn Jane Pollard,SD 1 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Gloucestershire,,2017-05-01,2018-04-30,,,,We recommend the Annual Report be approved at the Annual General Meeting.,Copenhagen Ã,2019-04-30,2018-05-01,true,2019-11-08,Esbjerg,,,Chairman,,urn:ofk:oid:28002091,indberetninger-20180424,2.5121154999999997,33955537.0,AW5RlkF_IXJRhhXBPVgu,2019-11-09T19:14:37.945Z,2019-11-09T19:13:51.266Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-DJ-72-EC,2019-11-09T19:13:51.558Z,2152184.0,344345.0,80000.0,84742.0,228112.0,-2385700.0,60038.0,727516.0,80154.0,2152184.0,4528177.0,176808.0,727516.0,317000.0,176808.0,9707.0,77486.0,140192.0,9707.0,0.0,-2465700.0,4528177.0,3503395.0,763323.0,372983.0,119865.0,,,,,,,
33955537,2018-05-01,2018-05-01,c231,,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzc5LzMxLzg3LzE1ZGItNGRkOC04ODViLTY3ZmU2MDc4OTQ2MQ.pdf,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2M1LzZjL2NmL2Y0YTQtNDdkMy05ODlmLWE2NWVhY2I1NzZhYw.xml,true,Esbjerg,6700.0,8.0,Dokken,2100 Copenhagen Ã,"Emdrupvej 26, 1.",DK-6800 Varde,Markedspladsen 25,To the Shareholder of SD 1 ApS,,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the Company's financial position at 30 April 2019 and of the results of the Company's operations for the financial year 1 May 2018  - 30 April 2019.,,2019-11-08,2011-09-28,2019-11-08,,State Authorised Public Accountant,Fixed asset investments,,,33963556.0,33955537.0,20222670.0,mne34507,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of SD 1 ApS for the financial year 1 May 2018  - 30 April 2019.,Ãrsrapport,,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the Review.,Bo Klitten KjÃ¦rgaard,Nicholas John Gresham,Carolyn Jane Pollard,SD 1 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Gloucestershire,,2017-05-01,2018-04-30,,,,We recommend the Annual Report be approved at the Annual General Meeting.,Copenhagen Ã,2019-04-30,2018-05-01,true,2019-11-08,Esbjerg,,,Chairman,,urn:ofk:oid:28002091,indberetninger-20180424,2.5121154999999997,33955537.0,AW5RlkF_IXJRhhXBPVgu,2019-11-09T19:14:37.945Z,2019-11-09T19:13:51.266Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-DJ-72-EC,2019-11-09T19:13:51.558Z,,,,,,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33955537,2018-05-01,2018-05-01,c249,,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzc5LzMxLzg3LzE1ZGItNGRkOC04ODViLTY3ZmU2MDc4OTQ2MQ.pdf,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2M1LzZjL2NmL2Y0YTQtNDdkMy05ODlmLWE2NWVhY2I1NzZhYw.xml,true,Esbjerg,6700.0,8.0,Dokken,2100 Copenhagen Ã,"Emdrupvej 26, 1.",DK-6800 Varde,Markedspladsen 25,To the Shareholder of SD 1 ApS,,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the Company's financial position at 30 April 2019 and of the results of the Company's operations for the financial year 1 May 2018  - 30 April 2019.,,2019-11-08,2011-09-28,2019-11-08,,State Authorised Public Accountant,Fixed asset investments,,,33963556.0,33955537.0,20222670.0,mne34507,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of SD 1 ApS for the financial year 1 May 2018  - 30 April 2019.,Ãrsrapport,,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the Review.,Bo Klitten KjÃ¦rgaard,Nicholas John Gresham,Carolyn Jane Pollard,SD 1 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Gloucestershire,,2017-05-01,2018-04-30,,,,We recommend the Annual Report be approved at the Annual General Meeting.,Copenhagen Ã,2019-04-30,2018-05-01,true,2019-11-08,Esbjerg,,,Chairman,,urn:ofk:oid:28002091,indberetninger-20180424,2.5121154999999997,33955537.0,AW5RlkF_IXJRhhXBPVgu,2019-11-09T19:14:37.945Z,2019-11-09T19:13:51.266Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-DJ-72-EC,2019-11-09T19:13:51.558Z,,,,,,-2465700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33955537,2018-05-01,2018-05-01,c507,,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzc5LzMxLzg3LzE1ZGItNGRkOC04ODViLTY3ZmU2MDc4OTQ2MQ.pdf,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2M1LzZjL2NmL2Y0YTQtNDdkMy05ODlmLWE2NWVhY2I1NzZhYw.xml,true,Esbjerg,6700.0,8.0,Dokken,2100 Copenhagen Ã,"Emdrupvej 26, 1.",DK-6800 Varde,Markedspladsen 25,To the Shareholder of SD 1 ApS,,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the Company's financial position at 30 April 2019 and of the results of the Company's operations for the financial year 1 May 2018  - 30 April 2019.,,2019-11-08,2011-09-28,2019-11-08,,State Authorised Public Accountant,Fixed asset investments,,,33963556.0,33955537.0,20222670.0,mne34507,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of SD 1 ApS for the financial year 1 May 2018  - 30 April 2019.,Ãrsrapport,,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the Review.,Bo Klitten KjÃ¦rgaard,Nicholas John Gresham,Carolyn Jane Pollard,SD 1 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Gloucestershire,,2017-05-01,2018-04-30,,,,We recommend the Annual Report be approved at the Annual General Meeting.,Copenhagen Ã,2019-04-30,2018-05-01,true,2019-11-08,Esbjerg,,,Chairman,,urn:ofk:oid:28002091,indberetninger-20180424,2.5121154999999997,33955537.0,AW5RlkF_IXJRhhXBPVgu,2019-11-09T19:14:37.945Z,2019-11-09T19:13:51.266Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-DJ-72-EC,2019-11-09T19:13:51.558Z,,,,,,,,,,,,,,,,,,,,,,,,,,,309935.0,369972.0,,,,,
33955537,2018-05-01,2018-05-01,c542,,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzc5LzMxLzg3LzE1ZGItNGRkOC04ODViLTY3ZmU2MDc4OTQ2MQ.pdf,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2M1LzZjL2NmL2Y0YTQtNDdkMy05ODlmLWE2NWVhY2I1NzZhYw.xml,true,Esbjerg,6700.0,8.0,Dokken,2100 Copenhagen Ã,"Emdrupvej 26, 1.",DK-6800 Varde,Markedspladsen 25,To the Shareholder of SD 1 ApS,,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the Company's financial position at 30 April 2019 and of the results of the Company's operations for the financial year 1 May 2018  - 30 April 2019.,,2019-11-08,2011-09-28,2019-11-08,,State Authorised Public Accountant,Fixed asset investments,,,33963556.0,33955537.0,20222670.0,mne34507,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of SD 1 ApS for the financial year 1 May 2018  - 30 April 2019.,Ãrsrapport,,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the Review.,Bo Klitten KjÃ¦rgaard,Nicholas John Gresham,Carolyn Jane Pollard,SD 1 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Gloucestershire,,2017-05-01,2018-04-30,,,,We recommend the Annual Report be approved at the Annual General Meeting.,Copenhagen Ã,2019-04-30,2018-05-01,true,2019-11-08,Esbjerg,,,Chairman,,urn:ofk:oid:28002091,indberetninger-20180424,2.5121154999999997,33955537.0,AW5RlkF_IXJRhhXBPVgu,2019-11-09T19:14:37.945Z,2019-11-09T19:13:51.266Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-DJ-72-EC,2019-11-09T19:13:51.558Z,,,,,,,,,,,,,,,,,,,,,,,,,,,842591.0,922745.0,,,,,
33955537,2018-05-01,2018-05-01,c566,,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzc5LzMxLzg3LzE1ZGItNGRkOC04ODViLTY3ZmU2MDc4OTQ2MQ.pdf,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2M1LzZjL2NmL2Y0YTQtNDdkMy05ODlmLWE2NWVhY2I1NzZhYw.xml,true,Esbjerg,6700.0,8.0,Dokken,2100 Copenhagen Ã,"Emdrupvej 26, 1.",DK-6800 Varde,Markedspladsen 25,To the Shareholder of SD 1 ApS,,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the Company's financial position at 30 April 2019 and of the results of the Company's operations for the financial year 1 May 2018  - 30 April 2019.,,2019-11-08,2011-09-28,2019-11-08,,State Authorised Public Accountant,Fixed asset investments,,,33963556.0,33955537.0,20222670.0,mne34507,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of SD 1 ApS for the financial year 1 May 2018  - 30 April 2019.,Ãrsrapport,,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the Review.,Bo Klitten KjÃ¦rgaard,Nicholas John Gresham,Carolyn Jane Pollard,SD 1 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Gloucestershire,,2017-05-01,2018-04-30,,,,We recommend the Annual Report be approved at the Annual General Meeting.,Copenhagen Ã,2019-04-30,2018-05-01,true,2019-11-08,Esbjerg,,,Chairman,,urn:ofk:oid:28002091,indberetninger-20180424,2.5121154999999997,33955537.0,AW5RlkF_IXJRhhXBPVgu,2019-11-09T19:14:37.945Z,2019-11-09T19:13:51.266Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-DJ-72-EC,2019-11-09T19:13:51.558Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176808.0,,,,
33955537,2018-05-01,2019-04-30,c174,,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzc5LzMxLzg3LzE1ZGItNGRkOC04ODViLTY3ZmU2MDc4OTQ2MQ.pdf,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2M1LzZjL2NmL2Y0YTQtNDdkMy05ODlmLWE2NWVhY2I1NzZhYw.xml,true,Esbjerg,6700.0,8.0,Dokken,2100 Copenhagen Ã,"Emdrupvej 26, 1.",DK-6800 Varde,Markedspladsen 25,To the Shareholder of SD 1 ApS,136068.0,4.0,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the Company's financial position at 30 April 2019 and of the results of the Company's operations for the financial year 1 May 2018  - 30 April 2019.,-264664.0,2019-11-08,2011-09-28,2019-11-08,35267.0,State Authorised Public Accountant,Fixed asset investments,1274011.0,849364.0,33963556.0,33955537.0,20222670.0,mne34507,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of SD 1 ApS for the financial year 1 May 2018  - 30 April 2019.,Ãrsrapport,124203.0,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the Review.,Bo Klitten KjÃ¦rgaard,Nicholas John Gresham,Carolyn Jane Pollard,SD 1 ApS,BDO Statsautoriseret revisionsaktieselskab,124616.0,413.0,Gloucestershire,34865.0,2017-05-01,2018-04-30,-455934.0,-584530.0,-459914.0,We recommend the Annual Report be approved at the Annual General Meeting.,Copenhagen Ã,2019-04-30,2018-05-01,true,2019-11-08,Esbjerg,24247.0,-128596.0,Chairman,1214899.0,urn:ofk:oid:28002091,indberetninger-20180424,2.5121154999999997,33955537.0,AW5RlkF_IXJRhhXBPVgu,2019-11-09T19:14:37.945Z,2019-11-09T19:13:51.266Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-DJ-72-EC,2019-11-09T19:13:51.558Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ErklÃ¦ring om udvidet gennemgang,,,
33955537,2018-05-01,2019-04-30,c213,,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzc5LzMxLzg3LzE1ZGItNGRkOC04ODViLTY3ZmU2MDc4OTQ2MQ.pdf,http://regnskaber.virk.dk/73555933/ZG9rdW1lbnRsYWdlcjovLzAzLzI5L2M1LzZjL2NmL2Y0YTQtNDdkMy05ODlmLWE2NWVhY2I1NzZhYw.xml,true,Esbjerg,6700.0,8.0,Dokken,2100 Copenhagen Ã,"Emdrupvej 26, 1.",DK-6800 Varde,Markedspladsen 25,To the Shareholder of SD 1 ApS,,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the Company's financial position at 30 April 2019 and of the results of the Company's operations for the financial year 1 May 2018  - 30 April 2019.,,2019-11-08,2011-09-28,2019-11-08,,State Authorised Public Accountant,Fixed asset investments,,,33963556.0,33955537.0,20222670.0,mne34507,Today the Board of Directors and Board of Executives have discussed and approved the Annual Report of SD 1 ApS for the financial year 1 May 2018  - 30 April 2019.,Ãrsrapport,,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the Review.,Bo Klitten KjÃ¦rgaard,Nicholas John Gresham,Carolyn Jane Pollard,SD 1 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Gloucestershire,,2017-05-01,2018-04-30,-455934.0,,,We recommend the Annual Report be approved at the Annual General Meeting.,Copenhagen Ã,2019-04-30,2018-05-01,true,2019-11-08,Esbjerg,,,Chairman,,urn:ofk:oid:28002091,indberetninger-20180424,2.5121154999999997,33955537.0,AW5RlkF_IXJRhhXBPVgu,2019-11-09T19:14:37.945Z,2019-11-09T19:13:51.266Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-DJ-72-EC,2019-11-09T19:13:51.558Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
