entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossRelatedToInvestments,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToShareholdersAndManagement,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
26490804,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/40809462/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzU2LzU2LzY0L2E2NGYtNGEwZC05N2Y1LTY1NTVmMGIyN2I2YQ.pdf,http://regnskaber.virk.dk/40809462/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzFhLzhmL2Y3LzUxMDQtNGIyNy1hMWE3LWFmMDA0MjBjODUzMQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5450 Otterup,Rugvangen 8,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i CSR HOLDING ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-31,2002-03-01,2018-05-31,Statsautoriseret revisor,-1875.0,20222670.0,26490804.0,20222670.0,mne19736,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for CSR HOLDING ApS.,41091.0,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Dalgaard,Carsten Schebye Riisbjerg,Casten Schebye Riisbjerg,CSR HOLDING ApS,BDO Statsautoriseret revisionsaktieselskab,7217.0,7217.0,Otterup,2016-01-01,2016-12-31,31999.0,31999.0,16743.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Otterup,2017-12-31,2017-01-01,true,2018-05-31,Odense,0.0,urn:ofk:oid:25695624,indberetninger-20180424,2.5118406,26490804.0,AWPE7b6o0wkEsASktW6W,2018-06-03T09:15:24.167Z,2018-06-03T09:15:03.695Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-90-BW,2018-06-03T09:15:03.825Z,,,,,,,,,,,,,,,,,,
26490804,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/40809462/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzU2LzU2LzY0L2E2NGYtNGEwZC05N2Y1LTY1NTVmMGIyN2I2YQ.pdf,http://regnskaber.virk.dk/40809462/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzFhLzhmL2Y3LzUxMDQtNGIyNy1hMWE3LWFmMDA0MjBjODUzMQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5450 Otterup,Rugvangen 8,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i CSR HOLDING ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-31,2002-03-01,2018-05-31,Statsautoriseret revisor,,20222670.0,26490804.0,20222670.0,mne19736,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for CSR HOLDING ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Dalgaard,Carsten Schebye Riisbjerg,Casten Schebye Riisbjerg,CSR HOLDING ApS,BDO Statsautoriseret revisionsaktieselskab,,,Otterup,2016-01-01,2016-12-31,31999.0,,16743.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Otterup,2017-12-31,2017-01-01,true,2018-05-31,Odense,,urn:ofk:oid:25695624,indberetninger-20180424,2.5118406,26490804.0,AWPE7b6o0wkEsASktW6W,2018-06-03T09:15:24.167Z,2018-06-03T09:15:03.695Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-90-BW,2018-06-03T09:15:03.825Z,,,,,,,,,,,,,,,,,,
26490804,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/40809462/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzU2LzU2LzY0L2E2NGYtNGEwZC05N2Y1LTY1NTVmMGIyN2I2YQ.pdf,http://regnskaber.virk.dk/40809462/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzFhLzhmL2Y3LzUxMDQtNGIyNy1hMWE3LWFmMDA0MjBjODUzMQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5450 Otterup,Rugvangen 8,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i CSR HOLDING ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-31,2002-03-01,2018-05-31,Statsautoriseret revisor,,20222670.0,26490804.0,20222670.0,mne19736,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for CSR HOLDING ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Dalgaard,Carsten Schebye Riisbjerg,Casten Schebye Riisbjerg,CSR HOLDING ApS,BDO Statsautoriseret revisionsaktieselskab,,,Otterup,2016-01-01,2016-12-31,,,16743.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Otterup,2017-12-31,2017-01-01,true,2018-05-31,Odense,,urn:ofk:oid:25695624,indberetninger-20180424,2.5118406,26490804.0,AWPE7b6o0wkEsASktW6W,2018-06-03T09:15:24.167Z,2018-06-03T09:15:03.695Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-90-BW,2018-06-03T09:15:03.825Z,114447.0,125000.0,5518.0,114447.0,108929.0,114447.0,114447.0,114447.0,1500.0,-119482.0,76469.0,108929.0,4017.0,26943.0,,,,
26490804,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/40809462/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzU2LzU2LzY0L2E2NGYtNGEwZC05N2Y1LTY1NTVmMGIyN2I2YQ.pdf,http://regnskaber.virk.dk/40809462/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzFhLzhmL2Y3LzUxMDQtNGIyNy1hMWE3LWFmMDA0MjBjODUzMQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5450 Otterup,Rugvangen 8,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i CSR HOLDING ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-31,2002-03-01,2018-05-31,Statsautoriseret revisor,,20222670.0,26490804.0,20222670.0,mne19736,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for CSR HOLDING ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Dalgaard,Carsten Schebye Riisbjerg,Casten Schebye Riisbjerg,CSR HOLDING ApS,BDO Statsautoriseret revisionsaktieselskab,,,Otterup,2016-01-01,2016-12-31,,,16743.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Otterup,2017-12-31,2017-01-01,true,2018-05-31,Odense,,urn:ofk:oid:25695624,indberetninger-20180424,2.5118406,26490804.0,AWPE7b6o0wkEsASktW6W,2018-06-03T09:15:24.167Z,2018-06-03T09:15:03.695Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-90-BW,2018-06-03T09:15:03.825Z,,,125000.0,,,,,,,,,,,,,,,
26490804,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/40809462/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzU2LzU2LzY0L2E2NGYtNGEwZC05N2Y1LTY1NTVmMGIyN2I2YQ.pdf,http://regnskaber.virk.dk/40809462/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzFhLzhmL2Y3LzUxMDQtNGIyNy1hMWE3LWFmMDA0MjBjODUzMQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5450 Otterup,Rugvangen 8,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i CSR HOLDING ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-31,2002-03-01,2018-05-31,Statsautoriseret revisor,,20222670.0,26490804.0,20222670.0,mne19736,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for CSR HOLDING ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Dalgaard,Carsten Schebye Riisbjerg,Casten Schebye Riisbjerg,CSR HOLDING ApS,BDO Statsautoriseret revisionsaktieselskab,,,Otterup,2016-01-01,2016-12-31,,,16743.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Otterup,2017-12-31,2017-01-01,true,2018-05-31,Odense,,urn:ofk:oid:25695624,indberetninger-20180424,2.5118406,26490804.0,AWPE7b6o0wkEsASktW6W,2018-06-03T09:15:24.167Z,2018-06-03T09:15:03.695Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-90-BW,2018-06-03T09:15:03.825Z,,,-119481.0,,,,,,,,,,,,,,,
26490804,2017-01-01,2017-01-01,c548,,http://regnskaber.virk.dk/40809462/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzU2LzU2LzY0L2E2NGYtNGEwZC05N2Y1LTY1NTVmMGIyN2I2YQ.pdf,http://regnskaber.virk.dk/40809462/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzFhLzhmL2Y3LzUxMDQtNGIyNy1hMWE3LWFmMDA0MjBjODUzMQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5450 Otterup,Rugvangen 8,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i CSR HOLDING ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-31,2002-03-01,2018-05-31,Statsautoriseret revisor,,20222670.0,26490804.0,20222670.0,mne19736,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for CSR HOLDING ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Dalgaard,Carsten Schebye Riisbjerg,Casten Schebye Riisbjerg,CSR HOLDING ApS,BDO Statsautoriseret revisionsaktieselskab,,,Otterup,2016-01-01,2016-12-31,,,16743.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Otterup,2017-12-31,2017-01-01,true,2018-05-31,Odense,,urn:ofk:oid:25695624,indberetninger-20180424,2.5118406,26490804.0,AWPE7b6o0wkEsASktW6W,2018-06-03T09:15:24.167Z,2018-06-03T09:15:03.695Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-90-BW,2018-06-03T09:15:03.825Z,,,,,,,,,,,,,,,-78280.0,192727.0,,
26490804,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/40809462/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzU2LzU2LzY0L2E2NGYtNGEwZC05N2Y1LTY1NTVmMGIyN2I2YQ.pdf,http://regnskaber.virk.dk/40809462/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzFhLzhmL2Y3LzUxMDQtNGIyNy1hMWE3LWFmMDA0MjBjODUzMQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5450 Otterup,Rugvangen 8,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i CSR HOLDING ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-31,2002-03-01,2018-05-31,Statsautoriseret revisor,-2275.0,20222670.0,26490804.0,20222670.0,mne19736,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for CSR HOLDING ApS.,16744.0,Ãrsrapport,90.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Dalgaard,Carsten Schebye Riisbjerg,Casten Schebye Riisbjerg,CSR HOLDING ApS,BDO Statsautoriseret revisionsaktieselskab,6563.0,6473.0,Otterup,2016-01-01,2016-12-31,7906.0,7906.0,16743.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Otterup,2017-12-31,2017-01-01,true,2018-05-31,Odense,0.0,urn:ofk:oid:25695624,indberetninger-20180424,2.5118406,26490804.0,AWPE7b6o0wkEsASktW6W,2018-06-03T09:15:24.167Z,2018-06-03T09:15:03.695Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-90-BW,2018-06-03T09:15:03.825Z,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
26490804,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/40809462/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzU2LzU2LzY0L2E2NGYtNGEwZC05N2Y1LTY1NTVmMGIyN2I2YQ.pdf,http://regnskaber.virk.dk/40809462/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzFhLzhmL2Y3LzUxMDQtNGIyNy1hMWE3LWFmMDA0MjBjODUzMQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5450 Otterup,Rugvangen 8,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i CSR HOLDING ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-31,2002-03-01,2018-05-31,Statsautoriseret revisor,,20222670.0,26490804.0,20222670.0,mne19736,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for CSR HOLDING ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Dalgaard,Carsten Schebye Riisbjerg,Casten Schebye Riisbjerg,CSR HOLDING ApS,BDO Statsautoriseret revisionsaktieselskab,,,Otterup,2016-01-01,2016-12-31,7906.0,,16743.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Otterup,2017-12-31,2017-01-01,true,2018-05-31,Odense,,urn:ofk:oid:25695624,indberetninger-20180424,2.5118406,26490804.0,AWPE7b6o0wkEsASktW6W,2018-06-03T09:15:24.167Z,2018-06-03T09:15:03.695Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-90-BW,2018-06-03T09:15:03.825Z,,,,,,,,,,,,,,,,,,
26490804,2017-01-01,2017-12-31,c254,,http://regnskaber.virk.dk/40809462/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzU2LzU2LzY0L2E2NGYtNGEwZC05N2Y1LTY1NTVmMGIyN2I2YQ.pdf,http://regnskaber.virk.dk/40809462/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzFhLzhmL2Y3LzUxMDQtNGIyNy1hMWE3LWFmMDA0MjBjODUzMQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5450 Otterup,Rugvangen 8,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i CSR HOLDING ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-31,2002-03-01,2018-05-31,Statsautoriseret revisor,,20222670.0,26490804.0,20222670.0,mne19736,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for CSR HOLDING ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Dalgaard,Carsten Schebye Riisbjerg,Casten Schebye Riisbjerg,CSR HOLDING ApS,BDO Statsautoriseret revisionsaktieselskab,,,Otterup,2016-01-01,2016-12-31,7906.0,,16743.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Otterup,2017-12-31,2017-01-01,true,2018-05-31,Odense,,urn:ofk:oid:25695624,indberetninger-20180424,2.5118406,26490804.0,AWPE7b6o0wkEsASktW6W,2018-06-03T09:15:24.167Z,2018-06-03T09:15:03.695Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-90-BW,2018-06-03T09:15:03.825Z,,,,,,,,,,,,,,,,,,
26490804,2017-01-01,2017-12-31,c305,,http://regnskaber.virk.dk/40809462/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzU2LzU2LzY0L2E2NGYtNGEwZC05N2Y1LTY1NTVmMGIyN2I2YQ.pdf,http://regnskaber.virk.dk/40809462/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzFhLzhmL2Y3LzUxMDQtNGIyNy1hMWE3LWFmMDA0MjBjODUzMQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5450 Otterup,Rugvangen 8,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i CSR HOLDING ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-05-31,2002-03-01,2018-05-31,Statsautoriseret revisor,,20222670.0,26490804.0,20222670.0,mne19736,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for CSR HOLDING ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kim Dalgaard,Carsten Schebye Riisbjerg,Casten Schebye Riisbjerg,CSR HOLDING ApS,BDO Statsautoriseret revisionsaktieselskab,,,Otterup,2016-01-01,2016-12-31,,,16743.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Otterup,2017-12-31,2017-01-01,true,2018-05-31,Odense,,urn:ofk:oid:25695624,indberetninger-20180424,2.5118406,26490804.0,AWPE7b6o0wkEsASktW6W,2018-06-03T09:15:24.167Z,2018-06-03T09:15:03.695Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-90-BW,2018-06-03T09:15:03.825Z,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
