entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermDebtToOtherCreditInstitutions,LongtermInvestmentsAndReceivables,LongtermLeaseCommitments,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
30716930,2016-01-01,2016-12-31,ID_12,,http://regnskaber.virk.dk/03961703/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2FjLzY4L2NkL2U5YTAtNDE3MS05Y2U0LTRlMzE1NTMyZDVjZQ.pdf,http://regnskaber.virk.dk/03961703/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzQ5L2Q5L2RjL2Q0ZGMtNDRmYy05MzcyLTQ5NmJhZGEzNDMwNw.xml,true,"Vejle, 7100","Porschevej 3, 1.",Til kapitalejerne i BÃ¸vlingbjerg Maskinstation A/S,8.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-02-28,2018-02-28,2007-06-30,2018-05-31,19553876.0,30716930.0,19553876.0,mne5675,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for BÃ¸vlingbjerg Maskinstation A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne M. Jakobsen,Jan D. Jensen,LDM Revision,BÃ¸vlingbjerg Maskinstation A/S,"LDM Revision, Registreret Revisionsanpartsselskab",BÃ¸vlingbjerg,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lemvig, 665",2017-12-31,2017-01-01,false,2018-02-28,Vejle,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25720683,indberetninger-20180424,2.5118417999999996,30716930.0,AWPPZeya0wkEsASktbds,2018-06-05T10:03:35.500Z,2018-06-05T10:02:32.186Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-14-KZ,2018-06-05T10:02:32.522Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30716930,2016-01-01,2016-12-31,ID_13,,http://regnskaber.virk.dk/03961703/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2FjLzY4L2NkL2U5YTAtNDE3MS05Y2U0LTRlMzE1NTMyZDVjZQ.pdf,http://regnskaber.virk.dk/03961703/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzQ5L2Q5L2RjL2Q0ZGMtNDRmYy05MzcyLTQ5NmJhZGEzNDMwNw.xml,true,"Vejle, 7100","Porschevej 3, 1.",Til kapitalejerne i BÃ¸vlingbjerg Maskinstation A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-02-28,2018-02-28,2007-06-30,2018-05-31,19553876.0,30716930.0,19553876.0,mne5675,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for BÃ¸vlingbjerg Maskinstation A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne M. Jakobsen,Jan D. Jensen,LDM Revision,BÃ¸vlingbjerg Maskinstation A/S,"LDM Revision, Registreret Revisionsanpartsselskab",BÃ¸vlingbjerg,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lemvig, 665",2017-12-31,2017-01-01,false,2018-02-28,Vejle,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25720683,indberetninger-20180424,2.5118417999999996,30716930.0,AWPPZeya0wkEsASktbds,2018-06-05T10:03:35.500Z,2018-06-05T10:02:32.186Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-14-KZ,2018-06-05T10:02:32.522Z,1310837.0,3267329.0,5790540.0,454947.0,20959.0,604286.0,778386.0,1212374.0,174100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30716930,2016-01-01,2016-12-31,ID_15,,http://regnskaber.virk.dk/03961703/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2FjLzY4L2NkL2U5YTAtNDE3MS05Y2U0LTRlMzE1NTMyZDVjZQ.pdf,http://regnskaber.virk.dk/03961703/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzQ5L2Q5L2RjL2Q0ZGMtNDRmYy05MzcyLTQ5NmJhZGEzNDMwNw.xml,true,"Vejle, 7100","Porschevej 3, 1.",Til kapitalejerne i BÃ¸vlingbjerg Maskinstation A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-02-28,2018-02-28,2007-06-30,2018-05-31,19553876.0,30716930.0,19553876.0,mne5675,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for BÃ¸vlingbjerg Maskinstation A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne M. Jakobsen,Jan D. Jensen,LDM Revision,BÃ¸vlingbjerg Maskinstation A/S,"LDM Revision, Registreret Revisionsanpartsselskab",BÃ¸vlingbjerg,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lemvig, 665",2017-12-31,2017-01-01,false,2018-02-28,Vejle,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25720683,indberetninger-20180424,2.5118417999999996,30716930.0,AWPPZeya0wkEsASktbds,2018-06-05T10:03:35.500Z,2018-06-05T10:02:32.186Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-14-KZ,2018-06-05T10:02:32.522Z,,,,,,-604286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30716930,2016-12-31,2016-12-31,ID_10,,http://regnskaber.virk.dk/03961703/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2FjLzY4L2NkL2U5YTAtNDE3MS05Y2U0LTRlMzE1NTMyZDVjZQ.pdf,http://regnskaber.virk.dk/03961703/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzQ5L2Q5L2RjL2Q0ZGMtNDRmYy05MzcyLTQ5NmJhZGEzNDMwNw.xml,true,"Vejle, 7100","Porschevej 3, 1.",Til kapitalejerne i BÃ¸vlingbjerg Maskinstation A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-02-28,2018-02-28,2007-06-30,2018-05-31,19553876.0,30716930.0,19553876.0,mne5675,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for BÃ¸vlingbjerg Maskinstation A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne M. Jakobsen,Jan D. Jensen,LDM Revision,BÃ¸vlingbjerg Maskinstation A/S,"LDM Revision, Registreret Revisionsanpartsselskab",BÃ¸vlingbjerg,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lemvig, 665",2017-12-31,2017-01-01,false,2018-02-28,Vejle,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25720683,indberetninger-20180424,2.5118417999999996,30716930.0,AWPPZeya0wkEsASktbds,2018-06-05T10:03:35.500Z,2018-06-05T10:02:32.186Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-14-KZ,2018-06-05T10:02:32.522Z,,,,,,,,,,14884056.0,701546.0,200000.0,500000.0,3205380.0,132162.0,120000.0,3366940.0,2083227.0,410000.0,1449473.0,14884056.0,10515616.0,1595000.0,140994.0,120000.0,4779426.0,7221065.0,705645.0,410000.0,11678676.0,17266.0,532921.0,0.0,8025976.0,11558676.0,1001500.0,1001500.0,2866940.0,243195.0,17266.0,3294551.0,1890330.0,2076568.0,628105.0,1744406.0,,,
30716930,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/03961703/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2FjLzY4L2NkL2U5YTAtNDE3MS05Y2U0LTRlMzE1NTMyZDVjZQ.pdf,http://regnskaber.virk.dk/03961703/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzQ5L2Q5L2RjL2Q0ZGMtNDRmYy05MzcyLTQ5NmJhZGEzNDMwNw.xml,true,"Vejle, 7100","Porschevej 3, 1.",Til kapitalejerne i BÃ¸vlingbjerg Maskinstation A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-02-28,2018-02-28,2007-06-30,2018-05-31,19553876.0,30716930.0,19553876.0,mne5675,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for BÃ¸vlingbjerg Maskinstation A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne M. Jakobsen,Jan D. Jensen,LDM Revision,BÃ¸vlingbjerg Maskinstation A/S,"LDM Revision, Registreret Revisionsanpartsselskab",BÃ¸vlingbjerg,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lemvig, 665",2017-12-31,2017-01-01,false,2018-02-28,Vejle,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25720683,indberetninger-20180424,2.5118417999999996,30716930.0,AWPPZeya0wkEsASktbds,2018-06-05T10:03:35.500Z,2018-06-05T10:02:32.186Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-14-KZ,2018-06-05T10:02:32.522Z,1402037.0,2690236.0,4869373.0,439947.0,27857.0,283010.0,365010.0,777100.0,82000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30716930,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/03961703/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2FjLzY4L2NkL2U5YTAtNDE3MS05Y2U0LTRlMzE1NTMyZDVjZQ.pdf,http://regnskaber.virk.dk/03961703/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzQ5L2Q5L2RjL2Q0ZGMtNDRmYy05MzcyLTQ5NmJhZGEzNDMwNw.xml,true,"Vejle, 7100","Porschevej 3, 1.",Til kapitalejerne i BÃ¸vlingbjerg Maskinstation A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-02-28,2018-02-28,2007-06-30,2018-05-31,19553876.0,30716930.0,19553876.0,mne5675,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for BÃ¸vlingbjerg Maskinstation A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne M. Jakobsen,Jan D. Jensen,LDM Revision,BÃ¸vlingbjerg Maskinstation A/S,"LDM Revision, Registreret Revisionsanpartsselskab",BÃ¸vlingbjerg,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lemvig, 665",2017-12-31,2017-01-01,false,2018-02-28,Vejle,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25720683,indberetninger-20180424,2.5118417999999996,30716930.0,AWPPZeya0wkEsASktbds,2018-06-05T10:03:35.500Z,2018-06-05T10:02:32.186Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-14-KZ,2018-06-05T10:02:32.522Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30716930,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/03961703/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2FjLzY4L2NkL2U5YTAtNDE3MS05Y2U0LTRlMzE1NTMyZDVjZQ.pdf,http://regnskaber.virk.dk/03961703/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzQ5L2Q5L2RjL2Q0ZGMtNDRmYy05MzcyLTQ5NmJhZGEzNDMwNw.xml,true,"Vejle, 7100","Porschevej 3, 1.",Til kapitalejerne i BÃ¸vlingbjerg Maskinstation A/S,8.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-02-28,2018-02-28,2007-06-30,2018-05-31,19553876.0,30716930.0,19553876.0,mne5675,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for BÃ¸vlingbjerg Maskinstation A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne M. Jakobsen,Jan D. Jensen,LDM Revision,BÃ¸vlingbjerg Maskinstation A/S,"LDM Revision, Registreret Revisionsanpartsselskab",BÃ¸vlingbjerg,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lemvig, 665",2017-12-31,2017-01-01,false,2018-02-28,Vejle,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25720683,indberetninger-20180424,2.5118417999999996,30716930.0,AWPPZeya0wkEsASktbds,2018-06-05T10:03:35.500Z,2018-06-05T10:02:32.186Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-14-KZ,2018-06-05T10:02:32.522Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30716930,2017-01-01,2017-12-31,ID_14,,http://regnskaber.virk.dk/03961703/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2FjLzY4L2NkL2U5YTAtNDE3MS05Y2U0LTRlMzE1NTMyZDVjZQ.pdf,http://regnskaber.virk.dk/03961703/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzQ5L2Q5L2RjL2Q0ZGMtNDRmYy05MzcyLTQ5NmJhZGEzNDMwNw.xml,true,"Vejle, 7100","Porschevej 3, 1.",Til kapitalejerne i BÃ¸vlingbjerg Maskinstation A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-02-28,2018-02-28,2007-06-30,2018-05-31,19553876.0,30716930.0,19553876.0,mne5675,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for BÃ¸vlingbjerg Maskinstation A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne M. Jakobsen,Jan D. Jensen,LDM Revision,BÃ¸vlingbjerg Maskinstation A/S,"LDM Revision, Registreret Revisionsanpartsselskab",BÃ¸vlingbjerg,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lemvig, 665",2017-12-31,2017-01-01,false,2018-02-28,Vejle,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25720683,indberetninger-20180424,2.5118417999999996,30716930.0,AWPPZeya0wkEsASktbds,2018-06-05T10:03:35.500Z,2018-06-05T10:02:32.186Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-14-KZ,2018-06-05T10:02:32.522Z,,,,,,-283010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30716930,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/03961703/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2FjLzY4L2NkL2U5YTAtNDE3MS05Y2U0LTRlMzE1NTMyZDVjZQ.pdf,http://regnskaber.virk.dk/03961703/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzQ5L2Q5L2RjL2Q0ZGMtNDRmYy05MzcyLTQ5NmJhZGEzNDMwNw.xml,true,"Vejle, 7100","Porschevej 3, 1.",Til kapitalejerne i BÃ¸vlingbjerg Maskinstation A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-02-28,2018-02-28,2007-06-30,2018-05-31,19553876.0,30716930.0,19553876.0,mne5675,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for BÃ¸vlingbjerg Maskinstation A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne M. Jakobsen,Jan D. Jensen,LDM Revision,BÃ¸vlingbjerg Maskinstation A/S,"LDM Revision, Registreret Revisionsanpartsselskab",BÃ¸vlingbjerg,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lemvig, 665",2017-12-31,2017-01-01,false,2018-02-28,Vejle,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25720683,indberetninger-20180424,2.5118417999999996,30716930.0,AWPPZeya0wkEsASktbds,2018-06-05T10:03:35.500Z,2018-06-05T10:02:32.186Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-14-KZ,2018-06-05T10:02:32.522Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30716930,2017-01-01,2017-12-31,ID_3,,http://regnskaber.virk.dk/03961703/ZG9rdW1lbnRsYWdlcjovLzAzL2NmL2FjLzY4L2NkL2U5YTAtNDE3MS05Y2U0LTRlMzE1NTMyZDVjZQ.pdf,http://regnskaber.virk.dk/03961703/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzQ5L2Q5L2RjL2Q0ZGMtNDRmYy05MzcyLTQ5NmJhZGEzNDMwNw.xml,true,"Vejle, 7100","Porschevej 3, 1.",Til kapitalejerne i BÃ¸vlingbjerg Maskinstation A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-02-28,2018-02-28,2007-06-30,2018-05-31,19553876.0,30716930.0,19553876.0,mne5675,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for BÃ¸vlingbjerg Maskinstation A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Arne M. Jakobsen,Jan D. Jensen,LDM Revision,BÃ¸vlingbjerg Maskinstation A/S,"LDM Revision, Registreret Revisionsanpartsselskab",BÃ¸vlingbjerg,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Lemvig, 665",2017-12-31,2017-01-01,false,2018-02-28,Vejle,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25720683,indberetninger-20180424,2.5118417999999996,30716930.0,AWPPZeya0wkEsASktbds,2018-06-05T10:03:35.500Z,2018-06-05T10:02:32.186Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-14-KZ,2018-06-05T10:02:32.522Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
