entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,FaxNumberOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameOfAuditFirm
11760007,2013-07-01,2014-06-30,c3,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzJiLzZjLzNkL2EzODgtNDdkNC1iYjRjLWU0ZmEyN2NkM2JiZQ.xhtml,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzA4Lzk2L2Y5LzM5L2YyODctNDI5MS05M2RiLWM3Y2UxMWFkN2U2Zg.pdf,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzI0L2Q2L2QyL2FmNmUtNDAzOS04NjQ0LWMzN2Q1YTc5NTk4NA.xml,Danmark,DK,Hellerup,"225, st",Lyngbyvej,KÃ¸benhavn K,1360.0,31.0,Frederiksborggade,2900 Hellerup,Lyngbyvej 225,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-05,2015-11-05,42956.0,Registreret revisor,682573.0,33339725.0,1021194.0,70605112.0,11760007.0,1000613056.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nils JÃ¸rner,Bjarne WÃ¼rtz,Tom Bjarne WÃ¼rtz,WÃRTZ RADIO & TV ApS,Nils JÃ¸rner,9876.0,192282.0,KÃ¸benhavn,2013-07-01,2014-06-30,393071.0,478071.0,295665.0,2015-06-30,2014-07-01,2015-11-05,Gentofte,85000.0,33131359.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21598920,indberetninger-20180424,2.5955422,11760007,,2018-03-30T12:24:58.667Z,2015-11-08T13:22:42.277Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-92-PE,2015-11-08T13:22:42.414Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11760007,2013-07-01,2014-06-30,c5,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzJiLzZjLzNkL2EzODgtNDdkNC1iYjRjLWU0ZmEyN2NkM2JiZQ.xhtml,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzA4Lzk2L2Y5LzM5L2YyODctNDI5MS05M2RiLWM3Y2UxMWFkN2U2Zg.pdf,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzI0L2Q2L2QyL2FmNmUtNDAzOS04NjQ0LWMzN2Q1YTc5NTk4NA.xml,Danmark,DK,Hellerup,"225, st",Lyngbyvej,KÃ¸benhavn K,1360.0,31.0,Frederiksborggade,2900 Hellerup,Lyngbyvej 225,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-05,2015-11-05,,Registreret revisor,,33339725.0,,70605112.0,11760007.0,1000613056.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nils JÃ¸rner,Bjarne WÃ¼rtz,Tom Bjarne WÃ¼rtz,WÃRTZ RADIO & TV ApS,Nils JÃ¸rner,,,KÃ¸benhavn,2013-07-01,2014-06-30,115000.0,,,2015-06-30,2014-07-01,2015-11-05,Gentofte,,33131359.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21598920,indberetninger-20180424,2.5955422,11760007,,2018-03-30T12:24:58.667Z,2015-11-08T13:22:42.277Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-92-PE,2015-11-08T13:22:42.414Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11760007,2013-07-01,2014-06-30,c7,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzJiLzZjLzNkL2EzODgtNDdkNC1iYjRjLWU0ZmEyN2NkM2JiZQ.xhtml,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzA4Lzk2L2Y5LzM5L2YyODctNDI5MS05M2RiLWM3Y2UxMWFkN2U2Zg.pdf,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzI0L2Q2L2QyL2FmNmUtNDAzOS04NjQ0LWMzN2Q1YTc5NTk4NA.xml,Danmark,DK,Hellerup,"225, st",Lyngbyvej,KÃ¸benhavn K,1360.0,31.0,Frederiksborggade,2900 Hellerup,Lyngbyvej 225,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-05,2015-11-05,,Registreret revisor,,33339725.0,,70605112.0,11760007.0,1000613056.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nils JÃ¸rner,Bjarne WÃ¼rtz,Tom Bjarne WÃ¼rtz,WÃRTZ RADIO & TV ApS,Nils JÃ¸rner,,,KÃ¸benhavn,2013-07-01,2014-06-30,278071.0,,,2015-06-30,2014-07-01,2015-11-05,Gentofte,,33131359.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21598920,indberetninger-20180424,2.5955422,11760007,,2018-03-30T12:24:58.667Z,2015-11-08T13:22:42.277Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-92-PE,2015-11-08T13:22:42.414Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11760007,2014-06-30,2014-06-30,c9,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzJiLzZjLzNkL2EzODgtNDdkNC1iYjRjLWU0ZmEyN2NkM2JiZQ.xhtml,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzA4Lzk2L2Y5LzM5L2YyODctNDI5MS05M2RiLWM3Y2UxMWFkN2U2Zg.pdf,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzI0L2Q2L2QyL2FmNmUtNDAzOS04NjQ0LWMzN2Q1YTc5NTk4NA.xml,Danmark,DK,Hellerup,"225, st",Lyngbyvej,KÃ¸benhavn K,1360.0,31.0,Frederiksborggade,2900 Hellerup,Lyngbyvej 225,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-05,2015-11-05,,Registreret revisor,,33339725.0,,70605112.0,11760007.0,1000613056.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nils JÃ¸rner,Bjarne WÃ¼rtz,Tom Bjarne WÃ¼rtz,WÃRTZ RADIO & TV ApS,Nils JÃ¸rner,,,KÃ¸benhavn,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,2015-11-05,Gentofte,,33131359.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21598920,indberetninger-20180424,2.5955422,11760007,,2018-03-30T12:24:58.667Z,2015-11-08T13:22:42.277Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-92-PE,2015-11-08T13:22:42.414Z,2598007.0,438600.0,200000.0,1368904.0,18690.0,1668709.0,353540.0,1227103.0,2598007.0,844298.0,2000.0,353540.0,1229103.0,2000.0,520729.0,286548.0,22476.0,1227103.0,115000.0,85000.0,85000.0,1353709.0,520729.0,844298.0,512260.0,56035.0,3419.0,45490.0,11450.0,
11760007,2014-07-01,2015-06-30,c0,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzJiLzZjLzNkL2EzODgtNDdkNC1iYjRjLWU0ZmEyN2NkM2JiZQ.xhtml,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzA4Lzk2L2Y5LzM5L2YyODctNDI5MS05M2RiLWM3Y2UxMWFkN2U2Zg.pdf,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzI0L2Q2L2QyL2FmNmUtNDAzOS04NjQ0LWMzN2Q1YTc5NTk4NA.xml,Danmark,DK,Hellerup,"225, st",Lyngbyvej,KÃ¸benhavn K,1360.0,31.0,Frederiksborggade,2900 Hellerup,Lyngbyvej 225,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-05,2015-11-05,42956.0,Registreret revisor,686515.0,33339725.0,728659.0,70605112.0,11760007.0,1000613056.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nils JÃ¸rner,Bjarne WÃ¼rtz,Tom Bjarne WÃ¼rtz,WÃRTZ RADIO & TV ApS,Nils JÃ¸rner,9628.0,83956.0,KÃ¸benhavn,2013-07-01,2014-06-30,65766.0,73516.0,-812.0,2015-06-30,2014-07-01,2015-11-05,Gentofte,7750.0,33131359.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21598920,indberetninger-20180424,2.5955422,11760007,,2018-03-30T12:24:58.667Z,2015-11-08T13:22:42.277Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-92-PE,2015-11-08T13:22:42.414Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11760007,2014-07-01,2015-06-30,c1,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzJiLzZjLzNkL2EzODgtNDdkNC1iYjRjLWU0ZmEyN2NkM2JiZQ.xhtml,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzA4Lzk2L2Y5LzM5L2YyODctNDI5MS05M2RiLWM3Y2UxMWFkN2U2Zg.pdf,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzI0L2Q2L2QyL2FmNmUtNDAzOS04NjQ0LWMzN2Q1YTc5NTk4NA.xml,Danmark,DK,Hellerup,"225, st",Lyngbyvej,KÃ¸benhavn K,1360.0,31.0,Frederiksborggade,2900 Hellerup,Lyngbyvej 225,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-05,2015-11-05,,Registreret revisor,,33339725.0,,70605112.0,11760007.0,1000613056.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nils JÃ¸rner,Bjarne WÃ¼rtz,Tom Bjarne WÃ¼rtz,WÃRTZ RADIO & TV ApS,Nils JÃ¸rner,,,KÃ¸benhavn,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,2015-11-05,Gentofte,,33131359.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21598920,indberetninger-20180424,2.5955422,11760007,,2018-03-30T12:24:58.667Z,2015-11-08T13:22:42.277Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-92-PE,2015-11-08T13:22:42.414Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JÃRNER & SCHNEIDER REGISTRERET REVISIONSANPARTSSELSKAB
11760007,2014-07-01,2015-06-30,c2,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzJiLzZjLzNkL2EzODgtNDdkNC1iYjRjLWU0ZmEyN2NkM2JiZQ.xhtml,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzA4Lzk2L2Y5LzM5L2YyODctNDI5MS05M2RiLWM3Y2UxMWFkN2U2Zg.pdf,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzI0L2Q2L2QyL2FmNmUtNDAzOS04NjQ0LWMzN2Q1YTc5NTk4NA.xml,Danmark,DK,Hellerup,"225, st",Lyngbyvej,KÃ¸benhavn K,1360.0,31.0,Frederiksborggade,2900 Hellerup,Lyngbyvej 225,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-05,2015-11-05,,Registreret revisor,,33339725.0,,70605112.0,11760007.0,1000613056.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nils JÃ¸rner,Bjarne WÃ¼rtz,Tom Bjarne WÃ¼rtz,WÃRTZ RADIO & TV ApS,Nils JÃ¸rner,,,KÃ¸benhavn,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,2015-11-05,Gentofte,,33131359.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21598920,indberetninger-20180424,2.5955422,11760007,,2018-03-30T12:24:58.667Z,2015-11-08T13:22:42.277Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-92-PE,2015-11-08T13:22:42.414Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11760007,2014-07-01,2015-06-30,c4,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzJiLzZjLzNkL2EzODgtNDdkNC1iYjRjLWU0ZmEyN2NkM2JiZQ.xhtml,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzA4Lzk2L2Y5LzM5L2YyODctNDI5MS05M2RiLWM3Y2UxMWFkN2U2Zg.pdf,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzI0L2Q2L2QyL2FmNmUtNDAzOS04NjQ0LWMzN2Q1YTc5NTk4NA.xml,Danmark,DK,Hellerup,"225, st",Lyngbyvej,KÃ¸benhavn K,1360.0,31.0,Frederiksborggade,2900 Hellerup,Lyngbyvej 225,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-05,2015-11-05,,Registreret revisor,,33339725.0,,70605112.0,11760007.0,1000613056.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nils JÃ¸rner,Bjarne WÃ¼rtz,Tom Bjarne WÃ¼rtz,WÃRTZ RADIO & TV ApS,Nils JÃ¸rner,,,KÃ¸benhavn,2013-07-01,2014-06-30,117000.0,,,2015-06-30,2014-07-01,2015-11-05,Gentofte,,33131359.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21598920,indberetninger-20180424,2.5955422,11760007,,2018-03-30T12:24:58.667Z,2015-11-08T13:22:42.277Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-92-PE,2015-11-08T13:22:42.414Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11760007,2014-07-01,2015-06-30,c6,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzJiLzZjLzNkL2EzODgtNDdkNC1iYjRjLWU0ZmEyN2NkM2JiZQ.xhtml,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzA4Lzk2L2Y5LzM5L2YyODctNDI5MS05M2RiLWM3Y2UxMWFkN2U2Zg.pdf,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzI0L2Q2L2QyL2FmNmUtNDAzOS04NjQ0LWMzN2Q1YTc5NTk4NA.xml,Danmark,DK,Hellerup,"225, st",Lyngbyvej,KÃ¸benhavn K,1360.0,31.0,Frederiksborggade,2900 Hellerup,Lyngbyvej 225,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-05,2015-11-05,,Registreret revisor,,33339725.0,,70605112.0,11760007.0,1000613056.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nils JÃ¸rner,Bjarne WÃ¼rtz,Tom Bjarne WÃ¼rtz,WÃRTZ RADIO & TV ApS,Nils JÃ¸rner,,,KÃ¸benhavn,2013-07-01,2014-06-30,-51234.0,,,2015-06-30,2014-07-01,2015-11-05,Gentofte,,33131359.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21598920,indberetninger-20180424,2.5955422,11760007,,2018-03-30T12:24:58.667Z,2015-11-08T13:22:42.277Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-92-PE,2015-11-08T13:22:42.414Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11760007,2015-06-30,2015-06-30,c8,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzJiLzZjLzNkL2EzODgtNDdkNC1iYjRjLWU0ZmEyN2NkM2JiZQ.xhtml,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzA4Lzk2L2Y5LzM5L2YyODctNDI5MS05M2RiLWM3Y2UxMWFkN2U2Zg.pdf,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzI0L2Q2L2QyL2FmNmUtNDAzOS04NjQ0LWMzN2Q1YTc5NTk4NA.xml,Danmark,DK,Hellerup,"225, st",Lyngbyvej,KÃ¸benhavn K,1360.0,31.0,Frederiksborggade,2900 Hellerup,Lyngbyvej 225,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-11-05,2015-11-05,,Registreret revisor,,33339725.0,,70605112.0,11760007.0,1000613056.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nils JÃ¸rner,Bjarne WÃ¼rtz,Tom Bjarne WÃ¼rtz,WÃRTZ RADIO & TV ApS,Nils JÃ¸rner,,,KÃ¸benhavn,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,2015-11-05,Gentofte,,33131359.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21598920,indberetninger-20180424,2.5955422,11760007,,2018-03-30T12:24:58.667Z,2015-11-08T13:22:42.277Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-92-PE,2015-11-08T13:22:42.414Z,2594895.0,479766.0,200000.0,1408748.0,26750.0,1619475.0,302696.0,1184147.0,2594895.0,882670.0,2000.0,302696.0,1186147.0,2000.0,585035.0,277004.0,0.0,1184147.0,117000.0,92750.0,92750.0,1302475.0,585035.0,882670.0,513156.0,41251.0,5614.0,92510.0,8887.0,
