entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,FaxNumberOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
11760007,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzdmL2E3LzE5LzJlMmYtNDdiMy05ZTE4LTI1OTc5NGJiODJjZQ.xhtml,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2E3LzdiLzBhL2ZlNTYtNGFjZS1iZTQyLTY3MTlhNTAxMzQxZQ.pdf,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzFiL2U5LzQyL2QxYTctNGM4Zi1iNmZhLTkxOGRjYzNiMDE0OA.xml,true,Danmark,DK,Hellerup,2900.0,"225, st",Lyngbyvej,Ãlstykke,3650.0,5.0,Holmevej,2900 Hellerup,"Lyngbyvej 225, st.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-10-18,2018-10-18,42956.0,Registreret revisor,619002.0,33339725.0,708753.0,11760007.0,mne766,1000613056.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nils JÃ¸rner,Bjarne WÃ¼rtz,Tom Bjarne WÃ¼rtz,WÃRTZ RADIO & TV ApS,Nils JÃ¸rner,5950.0,192098.0,Ãlstykke,2016-07-01,2017-06-30,181446.0,232943.0,46795.0,2018-06-30,2017-07-01,false,false,2018-10-18,Gentofte,51497.0,33131359.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26218448,indberetninger-20180424,2.5949402,11760007,AWaLVmds5OzuYdPkFV7X,2018-10-19T08:00:23.362Z,2018-10-19T07:59:44.051Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AX-01-DD,2018-10-19T07:59:44.288Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11760007,2016-07-01,2017-06-30,c6,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzdmL2E3LzE5LzJlMmYtNDdiMy05ZTE4LTI1OTc5NGJiODJjZQ.xhtml,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2E3LzdiLzBhL2ZlNTYtNGFjZS1iZTQyLTY3MTlhNTAxMzQxZQ.pdf,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzFiL2U5LzQyL2QxYTctNGM4Zi1iNmZhLTkxOGRjYzNiMDE0OA.xml,true,Danmark,DK,Hellerup,2900.0,"225, st",Lyngbyvej,Ãlstykke,3650.0,5.0,Holmevej,2900 Hellerup,"Lyngbyvej 225, st.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-10-18,2018-10-18,,Registreret revisor,,33339725.0,,11760007.0,mne766,1000613056.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nils JÃ¸rner,Bjarne WÃ¼rtz,Tom Bjarne WÃ¼rtz,WÃRTZ RADIO & TV ApS,Nils JÃ¸rner,,,Ãlstykke,2016-07-01,2017-06-30,121000.0,,,2018-06-30,2017-07-01,false,false,2018-10-18,Gentofte,,33131359.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26218448,indberetninger-20180424,2.5949402,11760007,AWaLVmds5OzuYdPkFV7X,2018-10-19T08:00:23.362Z,2018-10-19T07:59:44.051Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AX-01-DD,2018-10-19T07:59:44.288Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11760007,2016-07-01,2017-06-30,c8,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzdmL2E3LzE5LzJlMmYtNDdiMy05ZTE4LTI1OTc5NGJiODJjZQ.xhtml,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2E3LzdiLzBhL2ZlNTYtNGFjZS1iZTQyLTY3MTlhNTAxMzQxZQ.pdf,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzFiL2U5LzQyL2QxYTctNGM4Zi1iNmZhLTkxOGRjYzNiMDE0OA.xml,true,Danmark,DK,Hellerup,2900.0,"225, st",Lyngbyvej,Ãlstykke,3650.0,5.0,Holmevej,2900 Hellerup,"Lyngbyvej 225, st.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-10-18,2018-10-18,,Registreret revisor,,33339725.0,,11760007.0,mne766,1000613056.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nils JÃ¸rner,Bjarne WÃ¼rtz,Tom Bjarne WÃ¼rtz,WÃRTZ RADIO & TV ApS,Nils JÃ¸rner,,,Ãlstykke,2016-07-01,2017-06-30,60446.0,,,2018-06-30,2017-07-01,false,false,2018-10-18,Gentofte,,33131359.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26218448,indberetninger-20180424,2.5949402,11760007,AWaLVmds5OzuYdPkFV7X,2018-10-19T08:00:23.362Z,2018-10-19T07:59:44.051Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AX-01-DD,2018-10-19T07:59:44.288Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11760007,2017-06-30,2017-06-30,c10,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzdmL2E3LzE5LzJlMmYtNDdiMy05ZTE4LTI1OTc5NGJiODJjZQ.xhtml,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2E3LzdiLzBhL2ZlNTYtNGFjZS1iZTQyLTY3MTlhNTAxMzQxZQ.pdf,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzFiL2U5LzQyL2QxYTctNGM4Zi1iNmZhLTkxOGRjYzNiMDE0OA.xml,true,Danmark,DK,Hellerup,2900.0,"225, st",Lyngbyvej,Ãlstykke,3650.0,5.0,Holmevej,2900 Hellerup,"Lyngbyvej 225, st.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-10-18,2018-10-18,,Registreret revisor,,33339725.0,,11760007.0,mne766,1000613056.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nils JÃ¸rner,Bjarne WÃ¼rtz,Tom Bjarne WÃ¼rtz,WÃRTZ RADIO & TV ApS,Nils JÃ¸rner,,,Ãlstykke,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-10-18,Gentofte,,33131359.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26218448,indberetninger-20180424,2.5949402,11760007,AWaLVmds5OzuYdPkFV7X,2018-10-19T08:00:23.362Z,2018-10-19T07:59:44.051Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AX-01-DD,2018-10-19T07:59:44.288Z,2461749.0,212866.0,200000.0,1361514.0,29294.0,1534576.0,265823.0,1098235.0,2461749.0,821273.0,2000.0,265823.0,1100235.0,2000.0,780525.0,270680.0,60000.0,1098235.0,121000.0,105900.0,105900.0,1213576.0,780525.0,821273.0,509881.0,102300.0,3284.0,40712.0,9722.0,,
11760007,2017-07-01,2018-06-30,c0,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzdmL2E3LzE5LzJlMmYtNDdiMy05ZTE4LTI1OTc5NGJiODJjZQ.xhtml,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2E3LzdiLzBhL2ZlNTYtNGFjZS1iZTQyLTY3MTlhNTAxMzQxZQ.pdf,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzFiL2U5LzQyL2QxYTctNGM4Zi1iNmZhLTkxOGRjYzNiMDE0OA.xml,true,Danmark,DK,Hellerup,2900.0,"225, st",Lyngbyvej,Ãlstykke,3650.0,5.0,Holmevej,2900 Hellerup,"Lyngbyvej 225, st.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-10-18,2018-10-18,42956.0,Registreret revisor,533384.0,33339725.0,608315.0,11760007.0,mne766,1000613056.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nils JÃ¸rner,Bjarne WÃ¼rtz,Tom Bjarne WÃ¼rtz,WÃRTZ RADIO & TV ApS,Nils JÃ¸rner,150958.0,19344.0,Ãlstykke,2016-07-01,2017-06-30,-78839.0,-99639.0,31975.0,2018-06-30,2017-07-01,false,false,2018-10-18,Gentofte,-20800.0,33131359.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26218448,indberetninger-20180424,2.5949402,11760007,AWaLVmds5OzuYdPkFV7X,2018-10-19T08:00:23.362Z,2018-10-19T07:59:44.051Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AX-01-DD,2018-10-19T07:59:44.288Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11760007,2017-07-01,2018-06-30,c1,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzdmL2E3LzE5LzJlMmYtNDdiMy05ZTE4LTI1OTc5NGJiODJjZQ.xhtml,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2E3LzdiLzBhL2ZlNTYtNGFjZS1iZTQyLTY3MTlhNTAxMzQxZQ.pdf,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzFiL2U5LzQyL2QxYTctNGM4Zi1iNmZhLTkxOGRjYzNiMDE0OA.xml,true,Danmark,DK,Hellerup,2900.0,"225, st",Lyngbyvej,Ãlstykke,3650.0,5.0,Holmevej,2900 Hellerup,"Lyngbyvej 225, st.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-10-18,2018-10-18,,Registreret revisor,,33339725.0,,11760007.0,mne766,1000613056.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nils JÃ¸rner,Bjarne WÃ¼rtz,Tom Bjarne WÃ¼rtz,WÃRTZ RADIO & TV ApS,Nils JÃ¸rner,,,Ãlstykke,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-10-18,Gentofte,,33131359.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26218448,indberetninger-20180424,2.5949402,11760007,AWaLVmds5OzuYdPkFV7X,2018-10-19T08:00:23.362Z,2018-10-19T07:59:44.051Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AX-01-DD,2018-10-19T07:59:44.288Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70605112.0,JÃRNER & SCHNEIDER REGISTRERET REVISIONSANPARTSSELSKAB
11760007,2017-07-01,2018-06-30,c2,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzdmL2E3LzE5LzJlMmYtNDdiMy05ZTE4LTI1OTc5NGJiODJjZQ.xhtml,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2E3LzdiLzBhL2ZlNTYtNGFjZS1iZTQyLTY3MTlhNTAxMzQxZQ.pdf,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzFiL2U5LzQyL2QxYTctNGM4Zi1iNmZhLTkxOGRjYzNiMDE0OA.xml,true,Danmark,DK,Hellerup,2900.0,"225, st",Lyngbyvej,Ãlstykke,3650.0,5.0,Holmevej,2900 Hellerup,"Lyngbyvej 225, st.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-10-18,2018-10-18,,Registreret revisor,,33339725.0,,11760007.0,mne766,1000613056.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nils JÃ¸rner,Bjarne WÃ¼rtz,Tom Bjarne WÃ¼rtz,WÃRTZ RADIO & TV ApS,Nils JÃ¸rner,,,Ãlstykke,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-10-18,Gentofte,,33131359.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26218448,indberetninger-20180424,2.5949402,11760007,AWaLVmds5OzuYdPkFV7X,2018-10-19T08:00:23.362Z,2018-10-19T07:59:44.051Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AX-01-DD,2018-10-19T07:59:44.288Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11760007,2017-07-01,2018-06-30,c3,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzdmL2E3LzE5LzJlMmYtNDdiMy05ZTE4LTI1OTc5NGJiODJjZQ.xhtml,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2E3LzdiLzBhL2ZlNTYtNGFjZS1iZTQyLTY3MTlhNTAxMzQxZQ.pdf,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzFiL2U5LzQyL2QxYTctNGM4Zi1iNmZhLTkxOGRjYzNiMDE0OA.xml,true,Danmark,DK,Hellerup,2900.0,"225, st",Lyngbyvej,Ãlstykke,3650.0,5.0,Holmevej,2900 Hellerup,"Lyngbyvej 225, st.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-10-18,2018-10-18,,Registreret revisor,,33339725.0,,11760007.0,mne766,1000613056.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nils JÃ¸rner,Bjarne WÃ¼rtz,Tom Bjarne WÃ¼rtz,WÃRTZ RADIO & TV ApS,Nils JÃ¸rner,,,Ãlstykke,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-10-18,Gentofte,,33131359.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26218448,indberetninger-20180424,2.5949402,11760007,AWaLVmds5OzuYdPkFV7X,2018-10-19T08:00:23.362Z,2018-10-19T07:59:44.051Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AX-01-DD,2018-10-19T07:59:44.288Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70605112.0,JÃRNER & SCHNEIDER REGISTRERET REVISIONSANPARTSSELSKAB
11760007,2017-07-01,2018-06-30,c5,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzdmL2E3LzE5LzJlMmYtNDdiMy05ZTE4LTI1OTc5NGJiODJjZQ.xhtml,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2E3LzdiLzBhL2ZlNTYtNGFjZS1iZTQyLTY3MTlhNTAxMzQxZQ.pdf,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzFiL2U5LzQyL2QxYTctNGM4Zi1iNmZhLTkxOGRjYzNiMDE0OA.xml,true,Danmark,DK,Hellerup,2900.0,"225, st",Lyngbyvej,Ãlstykke,3650.0,5.0,Holmevej,2900 Hellerup,"Lyngbyvej 225, st.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-10-18,2018-10-18,,Registreret revisor,,33339725.0,,11760007.0,mne766,1000613056.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nils JÃ¸rner,Bjarne WÃ¼rtz,Tom Bjarne WÃ¼rtz,WÃRTZ RADIO & TV ApS,Nils JÃ¸rner,,,Ãlstykke,2016-07-01,2017-06-30,124000.0,,,2018-06-30,2017-07-01,false,false,2018-10-18,Gentofte,,33131359.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26218448,indberetninger-20180424,2.5949402,11760007,AWaLVmds5OzuYdPkFV7X,2018-10-19T08:00:23.362Z,2018-10-19T07:59:44.051Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AX-01-DD,2018-10-19T07:59:44.288Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11760007,2017-07-01,2018-06-30,c7,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzdmL2E3LzE5LzJlMmYtNDdiMy05ZTE4LTI1OTc5NGJiODJjZQ.xhtml,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2E3LzdiLzBhL2ZlNTYtNGFjZS1iZTQyLTY3MTlhNTAxMzQxZQ.pdf,http://regnskaber.virk.dk/70006711/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2LzFiL2U5LzQyL2QxYTctNGM4Zi1iNmZhLTkxOGRjYzNiMDE0OA.xml,true,Danmark,DK,Hellerup,2900.0,"225, st",Lyngbyvej,Ãlstykke,3650.0,5.0,Holmevej,2900 Hellerup,"Lyngbyvej 225, st.",Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-10-18,2018-10-18,,Registreret revisor,,33339725.0,,11760007.0,mne766,1000613056.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nils JÃ¸rner,Bjarne WÃ¼rtz,Tom Bjarne WÃ¼rtz,WÃRTZ RADIO & TV ApS,Nils JÃ¸rner,,,Ãlstykke,2016-07-01,2017-06-30,-202839.0,,,2018-06-30,2017-07-01,false,false,2018-10-18,Gentofte,,33131359.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26218448,indberetninger-20180424,2.5949402,11760007,AWaLVmds5OzuYdPkFV7X,2018-10-19T08:00:23.362Z,2018-10-19T07:59:44.051Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AX-01-DD,2018-10-19T07:59:44.288Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
