entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NumberOfEmployees,OtherShorttermInvestments,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,NameOfAuditFirm,TypeOfAuditorAssistance,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,NameAndSurnameOfMemberOfSupervisoryBoard
32157696,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/69675123/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzA2L2MwL2IzLzQxYWMtNDg5Ni05ZmNlLTQ3OGVmMmE4NzJmOA.pdf,http://regnskaber.virk.dk/69675123/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzZiLzhhLzM1LzUwODktNDZlZC04YTJlLTMyODNmMWMwMjM3MQ.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Randers C,8900.0,9.0,DytmÃ¦rsken,8930 Randers NÃ,c/o Mads Busk Jensen,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejerne i Busko A/S,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",117242.0,2017-05-29,2009-05-25,2017-05-29,-17981.0,32157696.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Busko A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Rasmus Busk,Mads Troelsgaard Busk Jensen,Jyske Bank,Busko A/S,BDO Statsautoriseret revisionsaktieselskab,-1242.0,598775.0,Randers,2015-01-01,2015-12-31,462310.0,579552.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-12-31,2016-01-01,true,2017-05-29,Randers,-117242.0,Formand,urn:ofk:oid:24050058,indberetninger-20180424,2.5124211,32157696.0,,2018-03-28T19:17:39.620Z,2017-06-01T02:00:08.276Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-98-WB,2017-06-01T02:00:08.518Z,,,,,,,,,,,,,,,,,,,,,,
32157696,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/69675123/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzA2L2MwL2IzLzQxYWMtNDg5Ni05ZmNlLTQ3OGVmMmE4NzJmOA.pdf,http://regnskaber.virk.dk/69675123/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzZiLzhhLzM1LzUwODktNDZlZC04YTJlLTMyODNmMWMwMjM3MQ.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Randers C,8900.0,9.0,DytmÃ¦rsken,8930 Randers NÃ,c/o Mads Busk Jensen,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejerne i Busko A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-29,2009-05-25,2017-05-29,,32157696.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Busko A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Rasmus Busk,Mads Troelsgaard Busk Jensen,Jyske Bank,Busko A/S,BDO Statsautoriseret revisionsaktieselskab,,,Randers,2015-01-01,2015-12-31,462310.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-12-31,2016-01-01,true,2017-05-29,Randers,,Formand,urn:ofk:oid:24050058,indberetninger-20180424,2.5124211,32157696.0,,2018-03-28T19:17:39.620Z,2017-06-01T02:00:08.276Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-98-WB,2017-06-01T02:00:08.518Z,,,,,,,,,,,,,,,,,,,,,,
32157696,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/69675123/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzA2L2MwL2IzLzQxYWMtNDg5Ni05ZmNlLTQ3OGVmMmE4NzJmOA.pdf,http://regnskaber.virk.dk/69675123/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzZiLzhhLzM1LzUwODktNDZlZC04YTJlLTMyODNmMWMwMjM3MQ.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Randers C,8900.0,9.0,DytmÃ¦rsken,8930 Randers NÃ,c/o Mads Busk Jensen,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejerne i Busko A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-29,2009-05-25,2017-05-29,,32157696.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Busko A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Rasmus Busk,Mads Troelsgaard Busk Jensen,Jyske Bank,Busko A/S,BDO Statsautoriseret revisionsaktieselskab,,,Randers,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-12-31,2016-01-01,true,2017-05-29,Randers,,Formand,urn:ofk:oid:24050058,indberetninger-20180424,2.5124211,32157696.0,,2018-03-28T19:17:39.620Z,2017-06-01T02:00:08.276Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-98-WB,2017-06-01T02:00:08.518Z,5647629.0,278331.0,900000.0,0.0,5549053.0,5647629.0,98576.0,1.0,5369298.0,4649053.0,5369298.0,98576.0,0.0,94826.0,0.0,3750.0,,,,,,
32157696,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/69675123/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzA2L2MwL2IzLzQxYWMtNDg5Ni05ZmNlLTQ3OGVmMmE4NzJmOA.pdf,http://regnskaber.virk.dk/69675123/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzZiLzhhLzM1LzUwODktNDZlZC04YTJlLTMyODNmMWMwMjM3MQ.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Randers C,8900.0,9.0,DytmÃ¦rsken,8930 Randers NÃ,c/o Mads Busk Jensen,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejerne i Busko A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-29,2009-05-25,2017-05-29,,32157696.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Busko A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Rasmus Busk,Mads Troelsgaard Busk Jensen,Jyske Bank,Busko A/S,BDO Statsautoriseret revisionsaktieselskab,,,Randers,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-12-31,2016-01-01,true,2017-05-29,Randers,,Formand,urn:ofk:oid:24050058,indberetninger-20180424,2.5124211,32157696.0,,2018-03-28T19:17:39.620Z,2017-06-01T02:00:08.276Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-98-WB,2017-06-01T02:00:08.518Z,,,,,900000.0,,,,,,,,,,,,,,,,,
32157696,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/69675123/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzA2L2MwL2IzLzQxYWMtNDg5Ni05ZmNlLTQ3OGVmMmE4NzJmOA.pdf,http://regnskaber.virk.dk/69675123/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzZiLzhhLzM1LzUwODktNDZlZC04YTJlLTMyODNmMWMwMjM3MQ.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Randers C,8900.0,9.0,DytmÃ¦rsken,8930 Randers NÃ,c/o Mads Busk Jensen,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejerne i Busko A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-29,2009-05-25,2017-05-29,,32157696.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Busko A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Rasmus Busk,Mads Troelsgaard Busk Jensen,Jyske Bank,Busko A/S,BDO Statsautoriseret revisionsaktieselskab,,,Randers,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-12-31,2016-01-01,true,2017-05-29,Randers,,Formand,urn:ofk:oid:24050058,indberetninger-20180424,2.5124211,32157696.0,,2018-03-28T19:17:39.620Z,2017-06-01T02:00:08.276Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-98-WB,2017-06-01T02:00:08.518Z,,,,,4649053.0,,,,,,,,,,,,,,,,,
32157696,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/69675123/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzA2L2MwL2IzLzQxYWMtNDg5Ni05ZmNlLTQ3OGVmMmE4NzJmOA.pdf,http://regnskaber.virk.dk/69675123/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzZiLzhhLzM1LzUwODktNDZlZC04YTJlLTMyODNmMWMwMjM3MQ.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Randers C,8900.0,9.0,DytmÃ¦rsken,8930 Randers NÃ,c/o Mads Busk Jensen,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejerne i Busko A/S,-56848.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",0.0,2017-05-29,2009-05-25,2017-05-29,-23879.0,32157696.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Busko A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Rasmus Busk,Mads Troelsgaard Busk Jensen,Jyske Bank,Busko A/S,BDO Statsautoriseret revisionsaktieselskab,-447551.0,193369.0,Randers,2015-01-01,2015-12-31,-221213.0,-278061.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-12-31,2016-01-01,true,2017-05-29,Randers,56848.0,Formand,urn:ofk:oid:24050058,indberetninger-20180424,2.5124211,32157696.0,,2018-03-28T19:17:39.620Z,2017-06-01T02:00:08.276Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-98-WB,2017-06-01T02:00:08.518Z,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,,,,
32157696,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/69675123/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzA2L2MwL2IzLzQxYWMtNDg5Ni05ZmNlLTQ3OGVmMmE4NzJmOA.pdf,http://regnskaber.virk.dk/69675123/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzZiLzhhLzM1LzUwODktNDZlZC04YTJlLTMyODNmMWMwMjM3MQ.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Randers C,8900.0,9.0,DytmÃ¦rsken,8930 Randers NÃ,c/o Mads Busk Jensen,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejerne i Busko A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-29,2009-05-25,2017-05-29,,32157696.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Busko A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Rasmus Busk,Mads Troelsgaard Busk Jensen,Jyske Bank,Busko A/S,BDO Statsautoriseret revisionsaktieselskab,,,Randers,2015-01-01,2015-12-31,-221213.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-12-31,2016-01-01,true,2017-05-29,Randers,,Formand,urn:ofk:oid:24050058,indberetninger-20180424,2.5124211,32157696.0,,2018-03-28T19:17:39.620Z,2017-06-01T02:00:08.276Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-98-WB,2017-06-01T02:00:08.518Z,,,,,,,,,,,,,,,,,,,,,,
32157696,2016-01-01,2016-12-31,c254,,http://regnskaber.virk.dk/69675123/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzA2L2MwL2IzLzQxYWMtNDg5Ni05ZmNlLTQ3OGVmMmE4NzJmOA.pdf,http://regnskaber.virk.dk/69675123/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzZiLzhhLzM1LzUwODktNDZlZC04YTJlLTMyODNmMWMwMjM3MQ.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Randers C,8900.0,9.0,DytmÃ¦rsken,8930 Randers NÃ,c/o Mads Busk Jensen,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejerne i Busko A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-29,2009-05-25,2017-05-29,,32157696.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Busko A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Rasmus Busk,Mads Troelsgaard Busk Jensen,Jyske Bank,Busko A/S,BDO Statsautoriseret revisionsaktieselskab,,,Randers,2015-01-01,2015-12-31,-221213.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-12-31,2016-01-01,true,2017-05-29,Randers,,Formand,urn:ofk:oid:24050058,indberetninger-20180424,2.5124211,32157696.0,,2018-03-28T19:17:39.620Z,2017-06-01T02:00:08.276Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-98-WB,2017-06-01T02:00:08.518Z,,,,,,,,,,,,,,,,,,,,,,
32157696,2016-01-01,2016-12-31,c305,,http://regnskaber.virk.dk/69675123/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzA2L2MwL2IzLzQxYWMtNDg5Ni05ZmNlLTQ3OGVmMmE4NzJmOA.pdf,http://regnskaber.virk.dk/69675123/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzZiLzhhLzM1LzUwODktNDZlZC04YTJlLTMyODNmMWMwMjM3MQ.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Randers C,8900.0,9.0,DytmÃ¦rsken,8930 Randers NÃ,c/o Mads Busk Jensen,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejerne i Busko A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-29,2009-05-25,2017-05-29,,32157696.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Busko A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Rasmus Busk,Mads Troelsgaard Busk Jensen,Jyske Bank,Busko A/S,BDO Statsautoriseret revisionsaktieselskab,,,Randers,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-12-31,2016-01-01,true,2017-05-29,Randers,,Formand,urn:ofk:oid:24050058,indberetninger-20180424,2.5124211,32157696.0,,2018-03-28T19:17:39.620Z,2017-06-01T02:00:08.276Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-98-WB,2017-06-01T02:00:08.518Z,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,Statsautoriseret revisor,20222670.0,Ole JÃ¸rgensen,
32157696,2016-01-01,2016-12-31,c637,,http://regnskaber.virk.dk/69675123/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzA2L2MwL2IzLzQxYWMtNDg5Ni05ZmNlLTQ3OGVmMmE4NzJmOA.pdf,http://regnskaber.virk.dk/69675123/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3LzZiLzhhLzM1LzUwODktNDZlZC04YTJlLTMyODNmMWMwMjM3MQ.xml,true,Randers C,8900.0,"4, 2., Box 4002",Thors Bakke,Randers C,8900.0,9.0,DytmÃ¦rsken,8930 Randers NÃ,c/o Mads Busk Jensen,DK-8900 Randers C,"Thors Bakke 4, 2., Box 4002",Til kapitalejerne i Busko A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-29,2009-05-25,2017-05-29,,32157696.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Busko A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Rasmus Busk,Mads Troelsgaard Busk Jensen,Jyske Bank,Busko A/S,BDO Statsautoriseret revisionsaktieselskab,,,Randers,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2016-12-31,2016-01-01,true,2017-05-29,Randers,,Formand,urn:ofk:oid:24050058,indberetninger-20180424,2.5124211,32157696.0,,2018-03-28T19:17:39.620Z,2017-06-01T02:00:08.276Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-98-WB,2017-06-01T02:00:08.518Z,,,,,,,,,,,,,,,,,,,,,,
