entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceIncome,OtherTaxExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermLiabilitiesOtherThanProvisions,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
27555403,2016-10-01,2017-09-30,ID_11,,http://regnskaber.virk.dk/30455572/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzBhLzY1LzNlL2Y5MzktNGVhZS1iYjcyLTc4NmE5MWI3MmEyMw.pdf,http://regnskaber.virk.dk/30455572/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzAwLzdlLzlhLzZhYjItNDc1Yi1hYTUwLWFhMjgwNDhiMDc4MA.xml,true,"2860, SÃ¸borg",SÃ¸borg Hovedgade 94 B,Til kapitalejerne i Pragner Invest  A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2018-10-09,2018-10-09,2004-01-22,2018-10-10,36000.0,39436.0,249745.0,37048755.0,27555403.0,37048755.0,mne11354,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Pragner Invest  A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren  Lund,John Pragner,City Revision A/S,Pragner Invest  A/S,"City Revision A/S, Godkendte revisorer",126672.0,-990.0,40500.0,SÃ¸borg,2016-10-01,2017-09-30,132819.0,173319.0,174309.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2018-09-30,2017-10-01,376417.0,false,2018-10-09,SÃ¸borg,Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26239270,indberetninger-20180424,2.5097403999999996,27555403.0,AWav0MD15OzuYdPkFt8Y,2018-10-26T09:59:52.001Z,2018-10-26T09:59:43.553Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DF-13-PY,2018-10-26T09:59:43.695Z,,,,,,,,,,,,,,,,,,,,,,,
27555403,2016-10-01,2017-09-30,ID_13,,http://regnskaber.virk.dk/30455572/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzBhLzY1LzNlL2Y5MzktNGVhZS1iYjcyLTc4NmE5MWI3MmEyMw.pdf,http://regnskaber.virk.dk/30455572/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzAwLzdlLzlhLzZhYjItNDc1Yi1hYTUwLWFhMjgwNDhiMDc4MA.xml,true,"2860, SÃ¸borg",SÃ¸borg Hovedgade 94 B,Til kapitalejerne i Pragner Invest  A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2018-10-09,2018-10-09,2004-01-22,2018-10-10,,,,37048755.0,27555403.0,37048755.0,mne11354,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Pragner Invest  A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren  Lund,John Pragner,City Revision A/S,Pragner Invest  A/S,"City Revision A/S, Godkendte revisorer",,,,SÃ¸borg,2016-10-01,2017-09-30,-132819.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2018-09-30,2017-10-01,,false,2018-10-09,SÃ¸borg,Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26239270,indberetninger-20180424,2.5097403999999996,27555403.0,AWav0MD15OzuYdPkFt8Y,2018-10-26T09:59:52.001Z,2018-10-26T09:59:43.553Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DF-13-PY,2018-10-26T09:59:43.695Z,,,,,,,,,,,,,,,,,,,,,,,
27555403,2017-09-30,2017-09-30,ID_10,,http://regnskaber.virk.dk/30455572/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzBhLzY1LzNlL2Y5MzktNGVhZS1iYjcyLTc4NmE5MWI3MmEyMw.pdf,http://regnskaber.virk.dk/30455572/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzAwLzdlLzlhLzZhYjItNDc1Yi1hYTUwLWFhMjgwNDhiMDc4MA.xml,true,"2860, SÃ¸borg",SÃ¸borg Hovedgade 94 B,Til kapitalejerne i Pragner Invest  A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2018-10-09,2018-10-09,2004-01-22,2018-10-10,,,,37048755.0,27555403.0,37048755.0,mne11354,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Pragner Invest  A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren  Lund,John Pragner,City Revision A/S,Pragner Invest  A/S,"City Revision A/S, Godkendte revisorer",,,,SÃ¸borg,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2018-09-30,2017-10-01,,false,2018-10-09,SÃ¸borg,Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26239270,indberetninger-20180424,2.5097403999999996,27555403.0,AWav0MD15OzuYdPkFt8Y,2018-10-26T09:59:52.001Z,2018-10-26T09:59:43.553Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DF-13-PY,2018-10-26T09:59:43.695Z,2608353.0,180591.0,500000.0,456353.0,0.0,83473.0,2472580.0,2152000.0,2608353.0,135773.0,83473.0,2152000.0,40300.0,2152000.0,1972580.0,52300.0,0.0,275762.0,275762.0,12000.0,,,
27555403,2017-10-01,2018-09-30,ID_0,,http://regnskaber.virk.dk/30455572/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzBhLzY1LzNlL2Y5MzktNGVhZS1iYjcyLTc4NmE5MWI3MmEyMw.pdf,http://regnskaber.virk.dk/30455572/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzAwLzdlLzlhLzZhYjItNDc1Yi1hYTUwLWFhMjgwNDhiMDc4MA.xml,true,"2860, SÃ¸borg",SÃ¸borg Hovedgade 94 B,Til kapitalejerne i Pragner Invest  A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2018-10-09,2018-10-09,2004-01-22,2018-10-10,36000.0,39436.0,296014.0,37048755.0,27555403.0,37048755.0,mne11354,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Pragner Invest  A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren  Lund,John Pragner,City Revision A/S,Pragner Invest  A/S,"City Revision A/S, Godkendte revisorer",106496.0,-1974.0,71057.0,SÃ¸borg,2016-10-01,2017-09-30,147547.0,218604.0,220578.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2018-09-30,2017-10-01,402510.0,false,2018-10-09,SÃ¸borg,Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26239270,indberetninger-20180424,2.5097403999999996,27555403.0,AWav0MD15OzuYdPkFt8Y,2018-10-26T09:59:52.001Z,2018-10-26T09:59:43.553Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DF-13-PY,2018-10-26T09:59:43.695Z,,,,,,,,,,,,,,,,,,,,,,,
27555403,2017-10-01,2018-09-30,ID_1,,http://regnskaber.virk.dk/30455572/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzBhLzY1LzNlL2Y5MzktNGVhZS1iYjcyLTc4NmE5MWI3MmEyMw.pdf,http://regnskaber.virk.dk/30455572/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzAwLzdlLzlhLzZhYjItNDc1Yi1hYTUwLWFhMjgwNDhiMDc4MA.xml,true,"2860, SÃ¸borg",SÃ¸borg Hovedgade 94 B,Til kapitalejerne i Pragner Invest  A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2018-10-09,2018-10-09,2004-01-22,2018-10-10,,,,37048755.0,27555403.0,37048755.0,mne11354,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Pragner Invest  A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren  Lund,John Pragner,City Revision A/S,Pragner Invest  A/S,"City Revision A/S, Godkendte revisorer",,,,SÃ¸borg,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2018-09-30,2017-10-01,,false,2018-10-09,SÃ¸borg,Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26239270,indberetninger-20180424,2.5097403999999996,27555403.0,AWav0MD15OzuYdPkFt8Y,2018-10-26T09:59:52.001Z,2018-10-26T09:59:43.553Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DF-13-PY,2018-10-26T09:59:43.695Z,,,,,,,,,,,,,,,,,,,,,,,
27555403,2017-10-01,2018-09-30,ID_12,,http://regnskaber.virk.dk/30455572/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzBhLzY1LzNlL2Y5MzktNGVhZS1iYjcyLTc4NmE5MWI3MmEyMw.pdf,http://regnskaber.virk.dk/30455572/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzAwLzdlLzlhLzZhYjItNDc1Yi1hYTUwLWFhMjgwNDhiMDc4MA.xml,true,"2860, SÃ¸borg",SÃ¸borg Hovedgade 94 B,Til kapitalejerne i Pragner Invest  A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2018-10-09,2018-10-09,2004-01-22,2018-10-10,,,,37048755.0,27555403.0,37048755.0,mne11354,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Pragner Invest  A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren  Lund,John Pragner,City Revision A/S,Pragner Invest  A/S,"City Revision A/S, Godkendte revisorer",,,,SÃ¸borg,2016-10-01,2017-09-30,-147547.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2018-09-30,2017-10-01,,false,2018-10-09,SÃ¸borg,Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26239270,indberetninger-20180424,2.5097403999999996,27555403.0,AWav0MD15OzuYdPkFt8Y,2018-10-26T09:59:52.001Z,2018-10-26T09:59:43.553Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DF-13-PY,2018-10-26T09:59:43.695Z,,,,,,,,,,,,,,,,,,,,,,,
27555403,2017-10-01,2018-09-30,ID_2,,http://regnskaber.virk.dk/30455572/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzBhLzY1LzNlL2Y5MzktNGVhZS1iYjcyLTc4NmE5MWI3MmEyMw.pdf,http://regnskaber.virk.dk/30455572/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzAwLzdlLzlhLzZhYjItNDc1Yi1hYTUwLWFhMjgwNDhiMDc4MA.xml,true,"2860, SÃ¸borg",SÃ¸borg Hovedgade 94 B,Til kapitalejerne i Pragner Invest  A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2018-10-09,2018-10-09,2004-01-22,2018-10-10,,,,37048755.0,27555403.0,37048755.0,mne11354,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Pragner Invest  A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren  Lund,John Pragner,City Revision A/S,Pragner Invest  A/S,"City Revision A/S, Godkendte revisorer",,,,SÃ¸borg,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2018-09-30,2017-10-01,,false,2018-10-09,SÃ¸borg,Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26239270,indberetninger-20180424,2.5097403999999996,27555403.0,AWav0MD15OzuYdPkFt8Y,2018-10-26T09:59:52.001Z,2018-10-26T09:59:43.553Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DF-13-PY,2018-10-26T09:59:43.695Z,,,,,,,,,,,,,,,,,,,,,,,
27555403,2017-10-01,2018-09-30,ID_3,,http://regnskaber.virk.dk/30455572/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzBhLzY1LzNlL2Y5MzktNGVhZS1iYjcyLTc4NmE5MWI3MmEyMw.pdf,http://regnskaber.virk.dk/30455572/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzAwLzdlLzlhLzZhYjItNDc1Yi1hYTUwLWFhMjgwNDhiMDc4MA.xml,true,"2860, SÃ¸borg",SÃ¸borg Hovedgade 94 B,Til kapitalejerne i Pragner Invest  A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2018-10-09,2018-10-09,2004-01-22,2018-10-10,,,,37048755.0,27555403.0,37048755.0,mne11354,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Pragner Invest  A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren  Lund,John Pragner,City Revision A/S,Pragner Invest  A/S,"City Revision A/S, Godkendte revisorer",,,,SÃ¸borg,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2018-09-30,2017-10-01,,false,2018-10-09,SÃ¸borg,Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26239270,indberetninger-20180424,2.5097403999999996,27555403.0,AWav0MD15OzuYdPkFt8Y,2018-10-26T09:59:52.001Z,2018-10-26T09:59:43.553Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DF-13-PY,2018-10-26T09:59:43.695Z,,,,,,,,,,,,,,,,,,,,,,,
27555403,2017-10-01,2018-09-30,ID_4,,http://regnskaber.virk.dk/30455572/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzBhLzY1LzNlL2Y5MzktNGVhZS1iYjcyLTc4NmE5MWI3MmEyMw.pdf,http://regnskaber.virk.dk/30455572/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzAwLzdlLzlhLzZhYjItNDc1Yi1hYTUwLWFhMjgwNDhiMDc4MA.xml,true,"2860, SÃ¸borg",SÃ¸borg Hovedgade 94 B,Til kapitalejerne i Pragner Invest  A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2018-10-09,2018-10-09,2004-01-22,2018-10-10,,,,37048755.0,27555403.0,37048755.0,mne11354,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Pragner Invest  A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren  Lund,John Pragner,City Revision A/S,Pragner Invest  A/S,"City Revision A/S, Godkendte revisorer",,,,SÃ¸borg,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2018-09-30,2017-10-01,,false,2018-10-09,SÃ¸borg,Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26239270,indberetninger-20180424,2.5097403999999996,27555403.0,AWav0MD15OzuYdPkFt8Y,2018-10-26T09:59:52.001Z,2018-10-26T09:59:43.553Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DF-13-PY,2018-10-26T09:59:43.695Z,,,,,,,,,,,,,,,,,,,,,John Pragner,,
27555403,2017-10-01,2018-09-30,ID_5,,http://regnskaber.virk.dk/30455572/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzBhLzY1LzNlL2Y5MzktNGVhZS1iYjcyLTc4NmE5MWI3MmEyMw.pdf,http://regnskaber.virk.dk/30455572/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzAwLzdlLzlhLzZhYjItNDc1Yi1hYTUwLWFhMjgwNDhiMDc4MA.xml,true,"2860, SÃ¸borg",SÃ¸borg Hovedgade 94 B,Til kapitalejerne i Pragner Invest  A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2017 - 30-09-2018.",2018-10-09,2018-10-09,2004-01-22,2018-10-10,,,,37048755.0,27555403.0,37048755.0,mne11354,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2017 - 30-09-2018 for Pragner Invest  A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren  Lund,John Pragner,City Revision A/S,Pragner Invest  A/S,"City Revision A/S, Godkendte revisorer",,,,SÃ¸borg,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"101, KÃ¸benhavn",2018-09-30,2017-10-01,,false,2018-10-09,SÃ¸borg,Bestyrelsesmedlem/DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26239270,indberetninger-20180424,2.5097403999999996,27555403.0,AWav0MD15OzuYdPkFt8Y,2018-10-26T09:59:52.001Z,2018-10-26T09:59:43.553Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DF-13-PY,2018-10-26T09:59:43.695Z,,,,,,,,,,,,,,,,,,,,,,,
