entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityCountryIdentificationCode,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfLiabilitiesOtherThanProvisions,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,NominalValueOfIssuedShares,NumberOfIssuedShares,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossResult,OtherExternalExpenses,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,TaxExpense,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,DescriptionOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm
28971192,2014-01-01,2014-01-01,c77,,http://regnskaber.virk.dk/29117982/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzkwLzliLzQ1LzU4NmItNDdlNC1iZDQyLTE5YmJmMGIzY2FkNA.pdf,http://regnskaber.virk.dk/29117982/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzFlL2U2LzNkLzI5MzgtNDM5Zi04MmE0LWUyZmRmMGUzODhjYQ.xml,-124999.0,DK,Glostrup,2600.0,"94, 1. sal",Hovedvejen,DK,KÃ¸benhavn S,2300.0,120.0,Amager Boulevard,2600 Glostrup,"Hovedvejen 94, 1. sal",Til kapitalejeren i Linda Bech Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 og resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.","Ãrsregnskabet er ikke revideret. Ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2016-04-13,2016-04-13,Andre eksterne omkostninger omfatter omkostninger til administration.,GÃ¦ldsforpligtelser i Ã¸vrigt er mÃ¥lt til amortiseret kostpris svarende til nominel vÃ¦rdi.,33088205.0,28971192.0,33088205.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Linda Bech Holding ApS.,Ãrsrapport,125000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Linda Bech,Linda Bech,Linda Bech Holding ApS,BACH Statsautoriseret Revision I/S,1000.0,125.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,ArenaPlus ApS,KÃ¸benhavn,2015-12-31,2015-01-01,100.0,2016-04-13,Glostrup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22214441,indberetninger-20180424,2.5116906,28971192,,2018-03-28T18:09:52.315Z,2016-04-13T11:53:59.136Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-93-AW,2016-04-13T11:53:59.246Z,,,,,,,,,,,,,,,,,,,,
28971192,2014-01-01,2014-12-31,c58,,http://regnskaber.virk.dk/29117982/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzkwLzliLzQ1LzU4NmItNDdlNC1iZDQyLTE5YmJmMGIzY2FkNA.pdf,http://regnskaber.virk.dk/29117982/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzFlL2U2LzNkLzI5MzgtNDM5Zi04MmE0LWUyZmRmMGUzODhjYQ.xml,,DK,Glostrup,2600.0,"94, 1. sal",Hovedvejen,DK,KÃ¸benhavn S,2300.0,120.0,Amager Boulevard,2600 Glostrup,"Hovedvejen 94, 1. sal",Til kapitalejeren i Linda Bech Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 og resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.","Ãrsregnskabet er ikke revideret. Ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2016-04-13,2016-04-13,Andre eksterne omkostninger omfatter omkostninger til administration.,GÃ¦ldsforpligtelser i Ã¸vrigt er mÃ¥lt til amortiseret kostpris svarende til nominel vÃ¦rdi.,33088205.0,28971192.0,33088205.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Linda Bech Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Linda Bech,Linda Bech,Linda Bech Holding ApS,BACH Statsautoriseret Revision I/S,1000.0,125.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,ArenaPlus ApS,KÃ¸benhavn,2015-12-31,2015-01-01,100.0,2016-04-13,Glostrup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22214441,indberetninger-20180424,2.5116906,28971192,,2018-03-28T18:09:52.315Z,2016-04-13T11:53:59.136Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-93-AW,2016-04-13T11:53:59.246Z,-4375.0,4375.0,-4375.0,-4375.0,0.0,,,,,,,,,,,,,,,
28971192,2014-01-01,2014-12-31,c73,,http://regnskaber.virk.dk/29117982/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzkwLzliLzQ1LzU4NmItNDdlNC1iZDQyLTE5YmJmMGIzY2FkNA.pdf,http://regnskaber.virk.dk/29117982/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzFlL2U2LzNkLzI5MzgtNDM5Zi04MmE0LWUyZmRmMGUzODhjYQ.xml,,DK,Glostrup,2600.0,"94, 1. sal",Hovedvejen,DK,KÃ¸benhavn S,2300.0,120.0,Amager Boulevard,2600 Glostrup,"Hovedvejen 94, 1. sal",Til kapitalejeren i Linda Bech Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 og resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.","Ãrsregnskabet er ikke revideret. Ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2016-04-13,2016-04-13,Andre eksterne omkostninger omfatter omkostninger til administration.,GÃ¦ldsforpligtelser i Ã¸vrigt er mÃ¥lt til amortiseret kostpris svarende til nominel vÃ¦rdi.,33088205.0,28971192.0,33088205.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Linda Bech Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Linda Bech,Linda Bech,Linda Bech Holding ApS,BACH Statsautoriseret Revision I/S,1000.0,125.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,ArenaPlus ApS,KÃ¸benhavn,2015-12-31,2015-01-01,100.0,2016-04-13,Glostrup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22214441,indberetninger-20180424,2.5116906,28971192,,2018-03-28T18:09:52.315Z,2016-04-13T11:53:59.136Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-93-AW,2016-04-13T11:53:59.246Z,,,-4375.0,,,,,,,,,,,,,,,,,
28971192,2014-12-31,2014-12-31,c74,,http://regnskaber.virk.dk/29117982/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzkwLzliLzQ1LzU4NmItNDdlNC1iZDQyLTE5YmJmMGIzY2FkNA.pdf,http://regnskaber.virk.dk/29117982/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzFlL2U2LzNkLzI5MzgtNDM5Zi04MmE0LWUyZmRmMGUzODhjYQ.xml,,DK,Glostrup,2600.0,"94, 1. sal",Hovedvejen,DK,KÃ¸benhavn S,2300.0,120.0,Amager Boulevard,2600 Glostrup,"Hovedvejen 94, 1. sal",Til kapitalejeren i Linda Bech Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 og resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.","Ãrsregnskabet er ikke revideret. Ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2016-04-13,2016-04-13,Andre eksterne omkostninger omfatter omkostninger til administration.,GÃ¦ldsforpligtelser i Ã¸vrigt er mÃ¥lt til amortiseret kostpris svarende til nominel vÃ¦rdi.,33088205.0,28971192.0,33088205.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Linda Bech Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Linda Bech,Linda Bech,Linda Bech Holding ApS,BACH Statsautoriseret Revision I/S,1000.0,125.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,ArenaPlus ApS,KÃ¸benhavn,2015-12-31,2015-01-01,100.0,2016-04-13,Glostrup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22214441,indberetninger-20180424,2.5116906,28971192,,2018-03-28T18:09:52.315Z,2016-04-13T11:53:59.136Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-93-AW,2016-04-13T11:53:59.246Z,,,,,,1.0,125000.0,-27999.0,1.0,28000.0,1.0,1.0,1.0,4375.0,-152999.0,28000.0,23625.0,,,
28971192,2014-12-31,2014-12-31,c81,,http://regnskaber.virk.dk/29117982/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzkwLzliLzQ1LzU4NmItNDdlNC1iZDQyLTE5YmJmMGIzY2FkNA.pdf,http://regnskaber.virk.dk/29117982/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzFlL2U2LzNkLzI5MzgtNDM5Zi04MmE0LWUyZmRmMGUzODhjYQ.xml,-124999.0,DK,Glostrup,2600.0,"94, 1. sal",Hovedvejen,DK,KÃ¸benhavn S,2300.0,120.0,Amager Boulevard,2600 Glostrup,"Hovedvejen 94, 1. sal",Til kapitalejeren i Linda Bech Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 og resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.","Ãrsregnskabet er ikke revideret. Ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2016-04-13,2016-04-13,Andre eksterne omkostninger omfatter omkostninger til administration.,GÃ¦ldsforpligtelser i Ã¸vrigt er mÃ¥lt til amortiseret kostpris svarende til nominel vÃ¦rdi.,33088205.0,28971192.0,33088205.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Linda Bech Holding ApS.,Ãrsrapport,125000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Linda Bech,Linda Bech,Linda Bech Holding ApS,BACH Statsautoriseret Revision I/S,1000.0,125.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,ArenaPlus ApS,KÃ¸benhavn,2015-12-31,2015-01-01,100.0,2016-04-13,Glostrup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22214441,indberetninger-20180424,2.5116906,28971192,,2018-03-28T18:09:52.315Z,2016-04-13T11:53:59.136Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-93-AW,2016-04-13T11:53:59.246Z,,,,,,,,,,,1.0,,,,,,,,,
28971192,2015-01-01,2015-01-01,c113,,http://regnskaber.virk.dk/29117982/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzkwLzliLzQ1LzU4NmItNDdlNC1iZDQyLTE5YmJmMGIzY2FkNA.pdf,http://regnskaber.virk.dk/29117982/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzFlL2U2LzNkLzI5MzgtNDM5Zi04MmE0LWUyZmRmMGUzODhjYQ.xml,,DK,Glostrup,2600.0,"94, 1. sal",Hovedvejen,DK,KÃ¸benhavn S,2300.0,120.0,Amager Boulevard,2600 Glostrup,"Hovedvejen 94, 1. sal",Til kapitalejeren i Linda Bech Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 og resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.","Ãrsregnskabet er ikke revideret. Ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2016-04-13,2016-04-13,Andre eksterne omkostninger omfatter omkostninger til administration.,GÃ¦ldsforpligtelser i Ã¸vrigt er mÃ¥lt til amortiseret kostpris svarende til nominel vÃ¦rdi.,33088205.0,28971192.0,33088205.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Linda Bech Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Linda Bech,Linda Bech,Linda Bech Holding ApS,BACH Statsautoriseret Revision I/S,1000.0,125.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,ArenaPlus ApS,KÃ¸benhavn,2015-12-31,2015-01-01,100.0,2016-04-13,Glostrup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22214441,indberetninger-20180424,2.5116906,28971192,,2018-03-28T18:09:52.315Z,2016-04-13T11:53:59.136Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-93-AW,2016-04-13T11:53:59.246Z,,,,,,,,125000.0,,,,,,,,,,,,
28971192,2015-01-01,2015-01-01,c131,,http://regnskaber.virk.dk/29117982/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzkwLzliLzQ1LzU4NmItNDdlNC1iZDQyLTE5YmJmMGIzY2FkNA.pdf,http://regnskaber.virk.dk/29117982/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzFlL2U2LzNkLzI5MzgtNDM5Zi04MmE0LWUyZmRmMGUzODhjYQ.xml,,DK,Glostrup,2600.0,"94, 1. sal",Hovedvejen,DK,KÃ¸benhavn S,2300.0,120.0,Amager Boulevard,2600 Glostrup,"Hovedvejen 94, 1. sal",Til kapitalejeren i Linda Bech Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 og resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.","Ãrsregnskabet er ikke revideret. Ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2016-04-13,2016-04-13,Andre eksterne omkostninger omfatter omkostninger til administration.,GÃ¦ldsforpligtelser i Ã¸vrigt er mÃ¥lt til amortiseret kostpris svarende til nominel vÃ¦rdi.,33088205.0,28971192.0,33088205.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Linda Bech Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Linda Bech,Linda Bech,Linda Bech Holding ApS,BACH Statsautoriseret Revision I/S,1000.0,125.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,ArenaPlus ApS,KÃ¸benhavn,2015-12-31,2015-01-01,100.0,2016-04-13,Glostrup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22214441,indberetninger-20180424,2.5116906,28971192,,2018-03-28T18:09:52.315Z,2016-04-13T11:53:59.136Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-93-AW,2016-04-13T11:53:59.246Z,,,,,,,,-152999.0,,,,,,,,,,,,
28971192,2015-01-01,2015-01-01,c76,,http://regnskaber.virk.dk/29117982/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzkwLzliLzQ1LzU4NmItNDdlNC1iZDQyLTE5YmJmMGIzY2FkNA.pdf,http://regnskaber.virk.dk/29117982/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzFlL2U2LzNkLzI5MzgtNDM5Zi04MmE0LWUyZmRmMGUzODhjYQ.xml,-124999.0,DK,Glostrup,2600.0,"94, 1. sal",Hovedvejen,DK,KÃ¸benhavn S,2300.0,120.0,Amager Boulevard,2600 Glostrup,"Hovedvejen 94, 1. sal",Til kapitalejeren i Linda Bech Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 og resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.","Ãrsregnskabet er ikke revideret. Ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2016-04-13,2016-04-13,Andre eksterne omkostninger omfatter omkostninger til administration.,GÃ¦ldsforpligtelser i Ã¸vrigt er mÃ¥lt til amortiseret kostpris svarende til nominel vÃ¦rdi.,33088205.0,28971192.0,33088205.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Linda Bech Holding ApS.,Ãrsrapport,125000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Linda Bech,Linda Bech,Linda Bech Holding ApS,BACH Statsautoriseret Revision I/S,1000.0,125.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,ArenaPlus ApS,KÃ¸benhavn,2015-12-31,2015-01-01,100.0,2016-04-13,Glostrup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22214441,indberetninger-20180424,2.5116906,28971192,,2018-03-28T18:09:52.315Z,2016-04-13T11:53:59.136Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-93-AW,2016-04-13T11:53:59.246Z,,,,,,,,,,,,,,,,,,,,
28971192,2015-01-01,2015-12-31,c104,,http://regnskaber.virk.dk/29117982/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzkwLzliLzQ1LzU4NmItNDdlNC1iZDQyLTE5YmJmMGIzY2FkNA.pdf,http://regnskaber.virk.dk/29117982/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzFlL2U2LzNkLzI5MzgtNDM5Zi04MmE0LWUyZmRmMGUzODhjYQ.xml,,DK,Glostrup,2600.0,"94, 1. sal",Hovedvejen,DK,KÃ¸benhavn S,2300.0,120.0,Amager Boulevard,2600 Glostrup,"Hovedvejen 94, 1. sal",Til kapitalejeren i Linda Bech Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 og resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.","Ãrsregnskabet er ikke revideret. Ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2016-04-13,2016-04-13,Andre eksterne omkostninger omfatter omkostninger til administration.,GÃ¦ldsforpligtelser i Ã¸vrigt er mÃ¥lt til amortiseret kostpris svarende til nominel vÃ¦rdi.,33088205.0,28971192.0,33088205.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Linda Bech Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Linda Bech,Linda Bech,Linda Bech Holding ApS,BACH Statsautoriseret Revision I/S,1000.0,125.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,ArenaPlus ApS,KÃ¸benhavn,2015-12-31,2015-01-01,100.0,2016-04-13,Glostrup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22214441,indberetninger-20180424,2.5116906,28971192,,2018-03-28T18:09:52.315Z,2016-04-13T11:53:59.136Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-93-AW,2016-04-13T11:53:59.246Z,,,,,,,,,,,,,,,,,,,,
28971192,2015-01-01,2015-12-31,c11,,http://regnskaber.virk.dk/29117982/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzkwLzliLzQ1LzU4NmItNDdlNC1iZDQyLTE5YmJmMGIzY2FkNA.pdf,http://regnskaber.virk.dk/29117982/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzFlL2U2LzNkLzI5MzgtNDM5Zi04MmE0LWUyZmRmMGUzODhjYQ.xml,,DK,Glostrup,2600.0,"94, 1. sal",Hovedvejen,DK,KÃ¸benhavn S,2300.0,120.0,Amager Boulevard,2600 Glostrup,"Hovedvejen 94, 1. sal",Til kapitalejeren i Linda Bech Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 og resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.","Ãrsregnskabet er ikke revideret. Ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",2016-04-13,2016-04-13,Andre eksterne omkostninger omfatter omkostninger til administration.,GÃ¦ldsforpligtelser i Ã¸vrigt er mÃ¥lt til amortiseret kostpris svarende til nominel vÃ¦rdi.,33088205.0,28971192.0,33088205.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Linda Bech Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Linda Bech,Linda Bech,Linda Bech Holding ApS,BACH Statsautoriseret Revision I/S,1000.0,125.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,ArenaPlus ApS,KÃ¸benhavn,2015-12-31,2015-01-01,100.0,2016-04-13,Glostrup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22214441,indberetninger-20180424,2.5116906,28971192,,2018-03-28T18:09:52.315Z,2016-04-13T11:53:59.136Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-93-AW,2016-04-13T11:53:59.246Z,-4375.0,4375.0,-4375.0,-4375.0,0.0,,,,,,,,,,,,,,,
