entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityCountry,AddressOfReportingEntityCountryIdentificationCode,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxRelatingToTaxRateChangesOrImpositionOfNewTaxes,ClassOfReportingEntity,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,ExchangeRateProfit,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,TaxExpense,TelephoneNumberOfAuditor,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,DescriptionOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm
34713618,2015-01-01,2015-12-31,c58,,http://regnskaber.virk.dk/81631743/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2RiL2MxL2QyLzY0MjktNDc1Ny04OGE3LTIyYTMyNDM3YTRlZg.pdf,http://regnskaber.virk.dk/81631743/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2FkLzliL2VkLzI5NTctNGUwZC1iZjlkLTA4NTRmMGE5Yjg4Nw.xml,Danmark,DK,Valby,2500.0,"1, 1.",Poul Bundgaards Vej,Danmark,DK,KÃ¸benhavn K,1220.0,"2, 4. th.",Frederiksholms Kanal,2500 Valby,"Poul Bundgaards Vej 1, 1.",-32492.0,Regnskabsklasse B,2017-07-05,2012-09-28,2017-07-05,60945.0,479805.0,35257691.0,34713618.0,35257691.0,Ãrsrapport,854736.0,Carl Johan von Christierson,Omniveta Invest Danmark ApS,Baker Tilly Denmark Godkendt Revisionspartnerselskab,1543406.0,915910.0,229.0,2015-01-01,2015-12-31,-115199.0,-147691.0,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-07-05,-32492.0,33451000.0,adm. direktÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:24336220,indberetninger-20180424,2.5124211,34713618.0,,2018-03-27T10:38:18.791Z,2017-07-05T14:40:42.160Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-80-MG,2017-07-05T14:40:42.367Z,,,,,,,,,,,,,,,,,,,,,,
34713618,2015-01-01,2015-12-31,c74,,http://regnskaber.virk.dk/81631743/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2RiL2MxL2QyLzY0MjktNDc1Ny04OGE3LTIyYTMyNDM3YTRlZg.pdf,http://regnskaber.virk.dk/81631743/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2FkLzliL2VkLzI5NTctNGUwZC1iZjlkLTA4NTRmMGE5Yjg4Nw.xml,Danmark,DK,Valby,2500.0,"1, 1.",Poul Bundgaards Vej,Danmark,DK,KÃ¸benhavn K,1220.0,"2, 4. th.",Frederiksholms Kanal,2500 Valby,"Poul Bundgaards Vej 1, 1.",,Regnskabsklasse B,2017-07-05,2012-09-28,2017-07-05,,,35257691.0,34713618.0,35257691.0,Ãrsrapport,,Carl Johan von Christierson,Omniveta Invest Danmark ApS,Baker Tilly Denmark Godkendt Revisionspartnerselskab,,,,2015-01-01,2015-12-31,-115199.0,,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-07-05,,33451000.0,adm. direktÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:24336220,indberetninger-20180424,2.5124211,34713618.0,,2018-03-27T10:38:18.791Z,2017-07-05T14:40:42.160Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-80-MG,2017-07-05T14:40:42.367Z,,,,,,,,,,,,,,,,,,,,,,
34713618,2015-12-31,2015-12-31,c75,,http://regnskaber.virk.dk/81631743/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2RiL2MxL2QyLzY0MjktNDc1Ny04OGE3LTIyYTMyNDM3YTRlZg.pdf,http://regnskaber.virk.dk/81631743/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2FkLzliL2VkLzI5NTctNGUwZC1iZjlkLTA4NTRmMGE5Yjg4Nw.xml,Danmark,DK,Valby,2500.0,"1, 1.",Poul Bundgaards Vej,Danmark,DK,KÃ¸benhavn K,1220.0,"2, 4. th.",Frederiksholms Kanal,2500 Valby,"Poul Bundgaards Vej 1, 1.",,Regnskabsklasse B,2017-07-05,2012-09-28,2017-07-05,,,35257691.0,34713618.0,35257691.0,Ãrsrapport,,Carl Johan von Christierson,Omniveta Invest Danmark ApS,Baker Tilly Denmark Godkendt Revisionspartnerselskab,,,,2015-01-01,2015-12-31,,,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-07-05,,33451000.0,adm. direktÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:24336220,indberetninger-20180424,2.5124211,34713618.0,,2018-03-27T10:38:18.791Z,2017-07-05T14:40:42.160Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-80-MG,2017-07-05T14:40:42.367Z,29070271.0,407283.0,80000.0,29070271.0,38880.0,-60849.0,29070271.0,29131120.0,29022965.0,0.0,-140849.0,29131120.0,0.0,94155.0,28662988.0,28063467.0,14000.0,560641.0,,,,
34713618,2016-01-01,2016-01-01,c114,,http://regnskaber.virk.dk/81631743/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2RiL2MxL2QyLzY0MjktNDc1Ny04OGE3LTIyYTMyNDM3YTRlZg.pdf,http://regnskaber.virk.dk/81631743/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2FkLzliL2VkLzI5NTctNGUwZC1iZjlkLTA4NTRmMGE5Yjg4Nw.xml,Danmark,DK,Valby,2500.0,"1, 1.",Poul Bundgaards Vej,Danmark,DK,KÃ¸benhavn K,1220.0,"2, 4. th.",Frederiksholms Kanal,2500 Valby,"Poul Bundgaards Vej 1, 1.",,Regnskabsklasse B,2017-07-05,2012-09-28,2017-07-05,,,35257691.0,34713618.0,35257691.0,Ãrsrapport,,Carl Johan von Christierson,Omniveta Invest Danmark ApS,Baker Tilly Denmark Godkendt Revisionspartnerselskab,,,,2015-01-01,2015-12-31,,,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-07-05,,33451000.0,adm. direktÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:24336220,indberetninger-20180424,2.5124211,34713618.0,,2018-03-27T10:38:18.791Z,2017-07-05T14:40:42.160Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-80-MG,2017-07-05T14:40:42.367Z,,,,,,80000.0,,,,,,,,,,,,,,,,
34713618,2016-01-01,2016-01-01,c132,,http://regnskaber.virk.dk/81631743/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2RiL2MxL2QyLzY0MjktNDc1Ny04OGE3LTIyYTMyNDM3YTRlZg.pdf,http://regnskaber.virk.dk/81631743/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2FkLzliL2VkLzI5NTctNGUwZC1iZjlkLTA4NTRmMGE5Yjg4Nw.xml,Danmark,DK,Valby,2500.0,"1, 1.",Poul Bundgaards Vej,Danmark,DK,KÃ¸benhavn K,1220.0,"2, 4. th.",Frederiksholms Kanal,2500 Valby,"Poul Bundgaards Vej 1, 1.",,Regnskabsklasse B,2017-07-05,2012-09-28,2017-07-05,,,35257691.0,34713618.0,35257691.0,Ãrsrapport,,Carl Johan von Christierson,Omniveta Invest Danmark ApS,Baker Tilly Denmark Godkendt Revisionspartnerselskab,,,,2015-01-01,2015-12-31,,,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-07-05,,33451000.0,adm. direktÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:24336220,indberetninger-20180424,2.5124211,34713618.0,,2018-03-27T10:38:18.791Z,2017-07-05T14:40:42.160Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-80-MG,2017-07-05T14:40:42.367Z,,,,,,-140849.0,,,,,,,,,,,,,,,,
34713618,2016-01-01,2016-12-31,c105,,http://regnskaber.virk.dk/81631743/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2RiL2MxL2QyLzY0MjktNDc1Ny04OGE3LTIyYTMyNDM3YTRlZg.pdf,http://regnskaber.virk.dk/81631743/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2FkLzliL2VkLzI5NTctNGUwZC1iZjlkLTA4NTRmMGE5Yjg4Nw.xml,Danmark,DK,Valby,2500.0,"1, 1.",Poul Bundgaards Vej,Danmark,DK,KÃ¸benhavn K,1220.0,"2, 4. th.",Frederiksholms Kanal,2500 Valby,"Poul Bundgaards Vej 1, 1.",,Regnskabsklasse B,2017-07-05,2012-09-28,2017-07-05,,,35257691.0,34713618.0,35257691.0,Ãrsrapport,,Carl Johan von Christierson,Omniveta Invest Danmark ApS,Baker Tilly Denmark Godkendt Revisionspartnerselskab,,,,2015-01-01,2015-12-31,,,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-07-05,,33451000.0,adm. direktÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:24336220,indberetninger-20180424,2.5124211,34713618.0,,2018-03-27T10:38:18.791Z,2017-07-05T14:40:42.160Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-80-MG,2017-07-05T14:40:42.367Z,,,,,,,,,,,,,,,,,,,Christian Bruland Hierwagen,,,
34713618,2016-01-01,2016-12-31,c106,,http://regnskaber.virk.dk/81631743/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2RiL2MxL2QyLzY0MjktNDc1Ny04OGE3LTIyYTMyNDM3YTRlZg.pdf,http://regnskaber.virk.dk/81631743/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2FkLzliL2VkLzI5NTctNGUwZC1iZjlkLTA4NTRmMGE5Yjg4Nw.xml,Danmark,DK,Valby,2500.0,"1, 1.",Poul Bundgaards Vej,Danmark,DK,KÃ¸benhavn K,1220.0,"2, 4. th.",Frederiksholms Kanal,2500 Valby,"Poul Bundgaards Vej 1, 1.",,Regnskabsklasse B,2017-07-05,2012-09-28,2017-07-05,,,35257691.0,34713618.0,35257691.0,Ãrsrapport,,Carl Johan von Christierson,Omniveta Invest Danmark ApS,Baker Tilly Denmark Godkendt Revisionspartnerselskab,,,,2015-01-01,2015-12-31,,,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-07-05,,33451000.0,adm. direktÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:24336220,indberetninger-20180424,2.5124211,34713618.0,,2018-03-27T10:38:18.791Z,2017-07-05T14:40:42.160Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-80-MG,2017-07-05T14:40:42.367Z,,,,,,,,,,,,,,,,,,,Carl Johan von Christierson,,,
34713618,2016-01-01,2016-12-31,c11,,http://regnskaber.virk.dk/81631743/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2RiL2MxL2QyLzY0MjktNDc1Ny04OGE3LTIyYTMyNDM3YTRlZg.pdf,http://regnskaber.virk.dk/81631743/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2FkLzliL2VkLzI5NTctNGUwZC1iZjlkLTA4NTRmMGE5Yjg4Nw.xml,Danmark,DK,Valby,2500.0,"1, 1.",Poul Bundgaards Vej,Danmark,DK,KÃ¸benhavn K,1220.0,"2, 4. th.",Frederiksholms Kanal,2500 Valby,"Poul Bundgaards Vej 1, 1.",-253922.0,Regnskabsklasse B,2017-07-05,2012-09-28,2017-07-05,1313.0,144187.0,35257691.0,34713618.0,35257691.0,Ãrsrapport,237516.0,Carl Johan von Christierson,Omniveta Invest Danmark ApS,Baker Tilly Denmark Godkendt Revisionspartnerselskab,1548896.0,250885.0,12056.0,2015-01-01,2015-12-31,-899902.0,-1153824.0,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-07-05,-253922.0,33451000.0,adm. direktÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:24336220,indberetninger-20180424,2.5124211,34713618.0,,2018-03-27T10:38:18.791Z,2017-07-05T14:40:42.160Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-80-MG,2017-07-05T14:40:42.367Z,,,,,,,,,,,,,,,,,,,,,,
34713618,2016-01-01,2016-12-31,c12,,http://regnskaber.virk.dk/81631743/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2RiL2MxL2QyLzY0MjktNDc1Ny04OGE3LTIyYTMyNDM3YTRlZg.pdf,http://regnskaber.virk.dk/81631743/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2FkLzliL2VkLzI5NTctNGUwZC1iZjlkLTA4NTRmMGE5Yjg4Nw.xml,Danmark,DK,Valby,2500.0,"1, 1.",Poul Bundgaards Vej,Danmark,DK,KÃ¸benhavn K,1220.0,"2, 4. th.",Frederiksholms Kanal,2500 Valby,"Poul Bundgaards Vej 1, 1.",,Regnskabsklasse B,2017-07-05,2012-09-28,2017-07-05,,,35257691.0,34713618.0,35257691.0,Ãrsrapport,,Carl Johan von Christierson,Omniveta Invest Danmark ApS,Baker Tilly Denmark Godkendt Revisionspartnerselskab,,,,2015-01-01,2015-12-31,,,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-07-05,,33451000.0,adm. direktÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:24336220,indberetninger-20180424,2.5124211,34713618.0,,2018-03-27T10:38:18.791Z,2017-07-05T14:40:42.160Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-80-MG,2017-07-05T14:40:42.367Z,,,,,,,,,,,,,,,,,,,,statsautoriseret revisor,Henrik Ulvsgaard,Baker Tilly Denmark
34713618,2016-01-01,2016-12-31,c133,,http://regnskaber.virk.dk/81631743/ZG9rdW1lbnRsYWdlcjovLzAzLzU0L2RiL2MxL2QyLzY0MjktNDc1Ny04OGE3LTIyYTMyNDM3YTRlZg.pdf,http://regnskaber.virk.dk/81631743/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2FkLzliL2VkLzI5NTctNGUwZC1iZjlkLTA4NTRmMGE5Yjg4Nw.xml,Danmark,DK,Valby,2500.0,"1, 1.",Poul Bundgaards Vej,Danmark,DK,KÃ¸benhavn K,1220.0,"2, 4. th.",Frederiksholms Kanal,2500 Valby,"Poul Bundgaards Vej 1, 1.",,Regnskabsklasse B,2017-07-05,2012-09-28,2017-07-05,,,35257691.0,34713618.0,35257691.0,Ãrsrapport,,Carl Johan von Christierson,Omniveta Invest Danmark ApS,Baker Tilly Denmark Godkendt Revisionspartnerselskab,,,,2015-01-01,2015-12-31,-899902.0,,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-07-05,,33451000.0,adm. direktÃ¸r,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:24336220,indberetninger-20180424,2.5124211,34713618.0,,2018-03-27T10:38:18.791Z,2017-07-05T14:40:42.160Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-80-MG,2017-07-05T14:40:42.367Z,,,,,,,,,,,,,,,,,,,,,,
