entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,FaxNumberOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
27740898,2016-10-01,2017-09-30,ID_10,,http://regnskaber.virk.dk/89804772/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2E3LzUzL2IxLzM5NDMtNDEwNC1hOTYzLTFlOTNhZDM3OTJlZg.pdf,http://regnskaber.virk.dk/89804772/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzBmLzgyL2Y3LzAwMDEtNGNjYS04OTQwLTRjMzg4ZGE4MjcxZA.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i ET. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-06,2018-12-06,2004-05-14,2018-12-11,up@e-potempa.dk,97 21 05 55,31626536.0,27740898.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for ET. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Else Thing Potempa,ANKER HÃST,ET. Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2016-10-01,2017-09-30,-676802.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2018-09-30,2017-10-01,false,2018-12-06,Herning,40 40 52 67,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26468311,indberetninger-20180424,2.5097403999999996,27740898.0,AWe7e5Gset7j816DxcOs,2018-12-17T09:25:03.497Z,2018-12-17T09:24:52.825Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EM-96-YZ,2018-12-17T09:24:53.428Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27740898,2016-10-01,2017-09-30,ID_12,,http://regnskaber.virk.dk/89804772/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2E3LzUzL2IxLzM5NDMtNDEwNC1hOTYzLTFlOTNhZDM3OTJlZg.pdf,http://regnskaber.virk.dk/89804772/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzBmLzgyL2Y3LzAwMDEtNGNjYS04OTQwLTRjMzg4ZGE4MjcxZA.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i ET. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-06,2018-12-06,2004-05-14,2018-12-11,up@e-potempa.dk,97 21 05 55,31626536.0,27740898.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for ET. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Else Thing Potempa,ANKER HÃST,ET. Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2016-10-01,2017-09-30,50750.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2018-09-30,2017-10-01,false,2018-12-06,Herning,40 40 52 67,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26468311,indberetninger-20180424,2.5097403999999996,27740898.0,AWe7e5Gset7j816DxcOs,2018-12-17T09:25:03.497Z,2018-12-17T09:24:52.825Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EM-96-YZ,2018-12-17T09:24:53.428Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27740898,2016-10-01,2017-09-30,ID_14,,http://regnskaber.virk.dk/89804772/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2E3LzUzL2IxLzM5NDMtNDEwNC1hOTYzLTFlOTNhZDM3OTJlZg.pdf,http://regnskaber.virk.dk/89804772/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzBmLzgyL2Y3LzAwMDEtNGNjYS04OTQwLTRjMzg4ZGE4MjcxZA.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i ET. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-06,2018-12-06,2004-05-14,2018-12-11,up@e-potempa.dk,97 21 05 55,31626536.0,27740898.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for ET. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Else Thing Potempa,ANKER HÃST,ET. Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2016-10-01,2017-09-30,-51700.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2018-09-30,2017-10-01,false,2018-12-06,Herning,40 40 52 67,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26468311,indberetninger-20180424,2.5097403999999996,27740898.0,AWe7e5Gset7j816DxcOs,2018-12-17T09:25:03.497Z,2018-12-17T09:24:52.825Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EM-96-YZ,2018-12-17T09:24:53.428Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27740898,2016-10-01,2017-09-30,ID_8,,http://regnskaber.virk.dk/89804772/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2E3LzUzL2IxLzM5NDMtNDEwNC1hOTYzLTFlOTNhZDM3OTJlZg.pdf,http://regnskaber.virk.dk/89804772/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzBmLzgyL2Y3LzAwMDEtNGNjYS04OTQwLTRjMzg4ZGE4MjcxZA.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i ET. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-06,2018-12-06,2004-05-14,2018-12-11,up@e-potempa.dk,97 21 05 55,31626536.0,27740898.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for ET. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Else Thing Potempa,ANKER HÃST,ET. Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2018-09-30,2017-10-01,false,2018-12-06,Herning,40 40 52 67,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26468311,indberetninger-20180424,2.5097403999999996,27740898.0,AWe7e5Gset7j816DxcOs,2018-12-17T09:25:03.497Z,2018-12-17T09:24:52.825Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EM-96-YZ,2018-12-17T09:24:53.428Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27740898,2016-10-01,2017-09-30,ID_9,,http://regnskaber.virk.dk/89804772/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2E3LzUzL2IxLzM5NDMtNDEwNC1hOTYzLTFlOTNhZDM3OTJlZg.pdf,http://regnskaber.virk.dk/89804772/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzBmLzgyL2Y3LzAwMDEtNGNjYS04OTQwLTRjMzg4ZGE4MjcxZA.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i ET. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-06,2018-12-06,2004-05-14,2018-12-11,up@e-potempa.dk,97 21 05 55,31626536.0,27740898.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for ET. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Else Thing Potempa,ANKER HÃST,ET. Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2016-10-01,2017-09-30,677752.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2018-09-30,2017-10-01,false,2018-12-06,Herning,40 40 52 67,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26468311,indberetninger-20180424,2.5097403999999996,27740898.0,AWe7e5Gset7j816DxcOs,2018-12-17T09:25:03.497Z,2018-12-17T09:24:52.825Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EM-96-YZ,2018-12-17T09:24:53.428Z,,-5782.0,676802.0,0.0,8151.0,679171.0,-5782.0,1419.0,,,,,,,,,,,,,,,,,,,,,
27740898,2017-09-30,2017-09-30,ID_6,,http://regnskaber.virk.dk/89804772/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2E3LzUzL2IxLzM5NDMtNDEwNC1hOTYzLTFlOTNhZDM3OTJlZg.pdf,http://regnskaber.virk.dk/89804772/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzBmLzgyL2Y3LzAwMDEtNGNjYS04OTQwLTRjMzg4ZGE4MjcxZA.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i ET. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-06,2018-12-06,2004-05-14,2018-12-11,up@e-potempa.dk,97 21 05 55,31626536.0,27740898.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for ET. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Else Thing Potempa,ANKER HÃST,ET. Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2018-09-30,2017-10-01,false,2018-12-06,Herning,40 40 52 67,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26468311,indberetninger-20180424,2.5097403999999996,27740898.0,AWe7e5Gset7j816DxcOs,2018-12-17T09:25:03.497Z,2018-12-17T09:24:52.825Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EM-96-YZ,2018-12-17T09:24:53.428Z,,,,,,,,,8278682.0,435921.0,125000.0,716520.0,8268017.0,8278682.0,10665.0,7562162.0,7562162.0,7562162.0,0.0,51700.0,7487762.0,603555.0,10665.0,0.0,280599.0,280599.0,665.0,10000.0,
27740898,2017-10-01,2018-09-30,ID_0,,http://regnskaber.virk.dk/89804772/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2E3LzUzL2IxLzM5NDMtNDEwNC1hOTYzLTFlOTNhZDM3OTJlZg.pdf,http://regnskaber.virk.dk/89804772/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzBmLzgyL2Y3LzAwMDEtNGNjYS04OTQwLTRjMzg4ZGE4MjcxZA.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i ET. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-06,2018-12-06,2004-05-14,2018-12-11,up@e-potempa.dk,97 21 05 55,31626536.0,27740898.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for ET. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Else Thing Potempa,ANKER HÃST,ET. Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2016-10-01,2017-09-30,629851.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2018-09-30,2017-10-01,false,2018-12-06,Herning,40 40 52 67,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26468311,indberetninger-20180424,2.5097403999999996,27740898.0,AWe7e5Gset7j816DxcOs,2018-12-17T09:25:03.497Z,2018-12-17T09:24:52.825Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EM-96-YZ,2018-12-17T09:24:53.428Z,,-3284.0,625962.0,1300.0,8394.0,629772.0,-3284.0,-79.0,,,,,,,,,,,,,,,,,,,,,
27740898,2017-10-01,2018-09-30,ID_1,,http://regnskaber.virk.dk/89804772/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2E3LzUzL2IxLzM5NDMtNDEwNC1hOTYzLTFlOTNhZDM3OTJlZg.pdf,http://regnskaber.virk.dk/89804772/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzBmLzgyL2Y3LzAwMDEtNGNjYS04OTQwLTRjMzg4ZGE4MjcxZA.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i ET. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-06,2018-12-06,2004-05-14,2018-12-11,up@e-potempa.dk,97 21 05 55,31626536.0,27740898.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for ET. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Else Thing Potempa,ANKER HÃST,ET. Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2016-10-01,2017-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2018-09-30,2017-10-01,false,2018-12-06,Herning,40 40 52 67,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26468311,indberetninger-20180424,2.5097403999999996,27740898.0,AWe7e5Gset7j816DxcOs,2018-12-17T09:25:03.497Z,2018-12-17T09:24:52.825Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EM-96-YZ,2018-12-17T09:24:53.428Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27740898,2017-10-01,2018-09-30,ID_11,,http://regnskaber.virk.dk/89804772/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2E3LzUzL2IxLzM5NDMtNDEwNC1hOTYzLTFlOTNhZDM3OTJlZg.pdf,http://regnskaber.virk.dk/89804772/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzBmLzgyL2Y3LzAwMDEtNGNjYS04OTQwLTRjMzg4ZGE4MjcxZA.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i ET. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-06,2018-12-06,2004-05-14,2018-12-11,up@e-potempa.dk,97 21 05 55,31626536.0,27740898.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for ET. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Else Thing Potempa,ANKER HÃST,ET. Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2016-10-01,2017-09-30,49011.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2018-09-30,2017-10-01,false,2018-12-06,Herning,40 40 52 67,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26468311,indberetninger-20180424,2.5097403999999996,27740898.0,AWe7e5Gset7j816DxcOs,2018-12-17T09:25:03.497Z,2018-12-17T09:24:52.825Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EM-96-YZ,2018-12-17T09:24:53.428Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27740898,2017-10-01,2018-09-30,ID_13,,http://regnskaber.virk.dk/89804772/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2E3LzUzL2IxLzM5NDMtNDEwNC1hOTYzLTFlOTNhZDM3OTJlZg.pdf,http://regnskaber.virk.dk/89804772/ZG9rdW1lbnRsYWdlcjovLzAzLzM4LzBmLzgyL2Y3LzAwMDEtNGNjYS04OTQwLTRjMzg4ZGE4MjcxZA.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i ET. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-06,2018-12-06,2004-05-14,2018-12-11,up@e-potempa.dk,97 21 05 55,31626536.0,27740898.0,31626536.0,mne16922,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for ET. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming MÃ¸rup,Else Thing Potempa,ANKER HÃST,ET. Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Herning,2016-10-01,2017-09-30,-52900.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"657, Herning",2018-09-30,2017-10-01,false,2018-12-06,Herning,40 40 52 67,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26468311,indberetninger-20180424,2.5097403999999996,27740898.0,AWe7e5Gset7j816DxcOs,2018-12-17T09:25:03.497Z,2018-12-17T09:24:52.825Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EM-96-YZ,2018-12-17T09:24:53.428Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
