entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfOtherEngagement,ExternalExpenses,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,ShorttermReceivablesFromGroupEnterprises,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,OtherReserves,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,NameOfAuditFirm
28710143,2012-10-01,2013-09-30,c3,http://regnskaber.virk.dk/34101782/Y3ZyLmRrOi8vcGRmcy8yODcxMDE0MztBcFMzNDkyNjY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/34101782/Y3ZyLmRrOi8veGJybHMvWC03MEVEQ0UxMi0yMDE1MDMwMl8xMTE0MjlfMzc3.xml,Danmark,DK,Aars,81.0,Morumvej,FarsÃ¸,9640.0,27.0,Torpvej,9600  Aars,Morumvej 81,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-29,2015-02-12,Registreret revisor,Vi har tilrettelagt og udfÃ¸rt vores arbejde i overensstemmelse med de internationale standard om assistance med regnskabsopstilling og yderligere krav iflg. dansk revisorlovgivning. Vi har ikke revideret eller udfÃ¸rt review af Ã¥rsregnskabet og udtrykker derfor ikke nogen grad af sikkerhed derom.,15070.0,42690.0,-15070.0,48227228.0,28710143.0,1001910556.0,48333.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peder Godiksen,Erik Ulnits,Erik Ulnits,ZET HOLDING ApS,Per Godiksen,0.0,9427.0,125000.0,Louns,2012-10-01,2013-09-30,25245.0,42690.0,-15070.0,2014-09-30,2013-10-01,0.0,2015-01-29,Aars,"Selskabet opfylder bestemmelserne i Ã¥rsregnskabslovens Â§ 135 og har derved mulighed for at aflÃ¦gge et ikke revideret Ã¥rsregnskab. Selskabets ledelse indstiller til generalforsamlingens godkendelse, at selskabets Ã¥rsregnskab fremover ikke revideres. Generalforsamlingen har d d  behandlet og godkendt ledelsens forslag om at undlade revision.",17445.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:16740262,indberetninger-20180424,2.5097342,28710143.0,,2018-03-30T14:19:43.205Z,2015-03-02T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-368.139,2015-03-02T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
28710143,2012-10-01,2013-09-30,c5,http://regnskaber.virk.dk/34101782/Y3ZyLmRrOi8vcGRmcy8yODcxMDE0MztBcFMzNDkyNjY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/34101782/Y3ZyLmRrOi8veGJybHMvWC03MEVEQ0UxMi0yMDE1MDMwMl8xMTE0MjlfMzc3.xml,Danmark,DK,Aars,81.0,Morumvej,FarsÃ¸,9640.0,27.0,Torpvej,9600  Aars,Morumvej 81,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-29,2015-02-12,Registreret revisor,Vi har tilrettelagt og udfÃ¸rt vores arbejde i overensstemmelse med de internationale standard om assistance med regnskabsopstilling og yderligere krav iflg. dansk revisorlovgivning. Vi har ikke revideret eller udfÃ¸rt review af Ã¥rsregnskabet og udtrykker derfor ikke nogen grad af sikkerhed derom.,,,,48227228.0,28710143.0,1001910556.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peder Godiksen,Erik Ulnits,Erik Ulnits,ZET HOLDING ApS,Per Godiksen,0.0,,125000.0,Louns,2012-10-01,2013-09-30,96600.0,,,2014-09-30,2013-10-01,0.0,2015-01-29,Aars,"Selskabet opfylder bestemmelserne i Ã¥rsregnskabslovens Â§ 135 og har derved mulighed for at aflÃ¦gge et ikke revideret Ã¥rsregnskab. Selskabets ledelse indstiller til generalforsamlingens godkendelse, at selskabets Ã¥rsregnskab fremover ikke revideres. Generalforsamlingen har d d  behandlet og godkendt ledelsens forslag om at undlade revision.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:16740262,indberetninger-20180424,2.5097342,28710143.0,,2018-03-30T14:19:43.205Z,2015-03-02T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-368.139,2015-03-02T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
28710143,2012-10-01,2013-09-30,c7,http://regnskaber.virk.dk/34101782/Y3ZyLmRrOi8vcGRmcy8yODcxMDE0MztBcFMzNDkyNjY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/34101782/Y3ZyLmRrOi8veGJybHMvWC03MEVEQ0UxMi0yMDE1MDMwMl8xMTE0MjlfMzc3.xml,Danmark,DK,Aars,81.0,Morumvej,FarsÃ¸,9640.0,27.0,Torpvej,9600  Aars,Morumvej 81,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-29,2015-02-12,Registreret revisor,Vi har tilrettelagt og udfÃ¸rt vores arbejde i overensstemmelse med de internationale standard om assistance med regnskabsopstilling og yderligere krav iflg. dansk revisorlovgivning. Vi har ikke revideret eller udfÃ¸rt review af Ã¥rsregnskabet og udtrykker derfor ikke nogen grad af sikkerhed derom.,,,,48227228.0,28710143.0,1001910556.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peder Godiksen,Erik Ulnits,Erik Ulnits,ZET HOLDING ApS,Per Godiksen,0.0,,125000.0,Louns,2012-10-01,2013-09-30,-71355.0,,,2014-09-30,2013-10-01,0.0,2015-01-29,Aars,"Selskabet opfylder bestemmelserne i Ã¥rsregnskabslovens Â§ 135 og har derved mulighed for at aflÃ¦gge et ikke revideret Ã¥rsregnskab. Selskabets ledelse indstiller til generalforsamlingens godkendelse, at selskabets Ã¥rsregnskab fremover ikke revideres. Generalforsamlingen har d d  behandlet og godkendt ledelsens forslag om at undlade revision.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:16740262,indberetninger-20180424,2.5097342,28710143.0,,2018-03-30T14:19:43.205Z,2015-03-02T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-368.139,2015-03-02T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
28710143,2013-09-30,2013-09-30,c9,http://regnskaber.virk.dk/34101782/Y3ZyLmRrOi8vcGRmcy8yODcxMDE0MztBcFMzNDkyNjY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/34101782/Y3ZyLmRrOi8veGJybHMvWC03MEVEQ0UxMi0yMDE1MDMwMl8xMTE0MjlfMzc3.xml,Danmark,DK,Aars,81.0,Morumvej,FarsÃ¸,9640.0,27.0,Torpvej,9600  Aars,Morumvej 81,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-29,2015-02-12,Registreret revisor,Vi har tilrettelagt og udfÃ¸rt vores arbejde i overensstemmelse med de internationale standard om assistance med regnskabsopstilling og yderligere krav iflg. dansk revisorlovgivning. Vi har ikke revideret eller udfÃ¸rt review af Ã¥rsregnskabet og udtrykker derfor ikke nogen grad af sikkerhed derom.,,,,48227228.0,28710143.0,1001910556.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peder Godiksen,Erik Ulnits,Erik Ulnits,ZET HOLDING ApS,Per Godiksen,0.0,,125000.0,Louns,2012-10-01,2013-09-30,,,,2014-09-30,2013-10-01,0.0,2015-01-29,Aars,"Selskabet opfylder bestemmelserne i Ã¥rsregnskabslovens Â§ 135 og har derved mulighed for at aflÃ¦gge et ikke revideret Ã¥rsregnskab. Selskabets ledelse indstiller til generalforsamlingens godkendelse, at selskabets Ã¥rsregnskab fremover ikke revideres. Generalforsamlingen har d d  behandlet og godkendt ledelsens forslag om at undlade revision.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:16740262,indberetninger-20180424,2.5097342,28710143.0,,2018-03-30T14:19:43.205Z,2015-03-02T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-368.139,2015-03-02T23:00:00.000Z,936622.0,176819.0,80000.0,208261.0,712605.0,936622.0,224017.0,728361.0,374071.0,728361.0,354290.0,703961.0,767.0,-96600.0,25244.0,224017.0,197250.0,31442.0,10000.0,31442.0,16000.0,
28710143,2013-10-01,2014-09-30,c0,http://regnskaber.virk.dk/34101782/Y3ZyLmRrOi8vcGRmcy8yODcxMDE0MztBcFMzNDkyNjY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/34101782/Y3ZyLmRrOi8veGJybHMvWC03MEVEQ0UxMi0yMDE1MDMwMl8xMTE0MjlfMzc3.xml,Danmark,DK,Aars,81.0,Morumvej,FarsÃ¸,9640.0,27.0,Torpvej,9600  Aars,Morumvej 81,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-29,2015-02-12,Registreret revisor,Vi har tilrettelagt og udfÃ¸rt vores arbejde i overensstemmelse med de internationale standard om assistance med regnskabsopstilling og yderligere krav iflg. dansk revisorlovgivning. Vi har ikke revideret eller udfÃ¸rt review af Ã¥rsregnskabet og udtrykker derfor ikke nogen grad af sikkerhed derom.,10104.0,155444.0,-10104.0,48227228.0,28710143.0,1001910556.0,39002.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peder Godiksen,Erik Ulnits,Erik Ulnits,ZET HOLDING ApS,Per Godiksen,0.0,1546.0,125000.0,Louns,2012-10-01,2013-09-30,146944.0,155444.0,-10104.0,2014-09-30,2013-10-01,0.0,2015-01-29,Aars,"Selskabet opfylder bestemmelserne i Ã¥rsregnskabslovens Â§ 135 og har derved mulighed for at aflÃ¦gge et ikke revideret Ã¥rsregnskab. Selskabets ledelse indstiller til generalforsamlingens godkendelse, at selskabets Ã¥rsregnskab fremover ikke revideres. Generalforsamlingen har d d  behandlet og godkendt ledelsens forslag om at undlade revision.",8500.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:16740262,indberetninger-20180424,2.5097342,28710143.0,,2018-03-30T14:19:43.205Z,2015-03-02T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-368.139,2015-03-02T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
28710143,2013-10-01,2014-09-30,c1,http://regnskaber.virk.dk/34101782/Y3ZyLmRrOi8vcGRmcy8yODcxMDE0MztBcFMzNDkyNjY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/34101782/Y3ZyLmRrOi8veGJybHMvWC03MEVEQ0UxMi0yMDE1MDMwMl8xMTE0MjlfMzc3.xml,Danmark,DK,Aars,81.0,Morumvej,FarsÃ¸,9640.0,27.0,Torpvej,9600  Aars,Morumvej 81,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-29,2015-02-12,Registreret revisor,Vi har tilrettelagt og udfÃ¸rt vores arbejde i overensstemmelse med de internationale standard om assistance med regnskabsopstilling og yderligere krav iflg. dansk revisorlovgivning. Vi har ikke revideret eller udfÃ¸rt review af Ã¥rsregnskabet og udtrykker derfor ikke nogen grad af sikkerhed derom.,,,,48227228.0,28710143.0,1001910556.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peder Godiksen,Erik Ulnits,Erik Ulnits,ZET HOLDING ApS,Per Godiksen,0.0,,125000.0,Louns,2012-10-01,2013-09-30,,,,2014-09-30,2013-10-01,0.0,2015-01-29,Aars,"Selskabet opfylder bestemmelserne i Ã¥rsregnskabslovens Â§ 135 og har derved mulighed for at aflÃ¦gge et ikke revideret Ã¥rsregnskab. Selskabets ledelse indstiller til generalforsamlingens godkendelse, at selskabets Ã¥rsregnskab fremover ikke revideres. Generalforsamlingen har d d  behandlet og godkendt ledelsens forslag om at undlade revision.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:16740262,indberetninger-20180424,2.5097342,28710143.0,,2018-03-30T14:19:43.205Z,2015-03-02T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-368.139,2015-03-02T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,P G REVISION REGISTRERET          REVISIONSANPARTSSELSKAB
28710143,2013-10-01,2014-09-30,c2,http://regnskaber.virk.dk/34101782/Y3ZyLmRrOi8vcGRmcy8yODcxMDE0MztBcFMzNDkyNjY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/34101782/Y3ZyLmRrOi8veGJybHMvWC03MEVEQ0UxMi0yMDE1MDMwMl8xMTE0MjlfMzc3.xml,Danmark,DK,Aars,81.0,Morumvej,FarsÃ¸,9640.0,27.0,Torpvej,9600  Aars,Morumvej 81,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-29,2015-02-12,Registreret revisor,Vi har tilrettelagt og udfÃ¸rt vores arbejde i overensstemmelse med de internationale standard om assistance med regnskabsopstilling og yderligere krav iflg. dansk revisorlovgivning. Vi har ikke revideret eller udfÃ¸rt review af Ã¥rsregnskabet og udtrykker derfor ikke nogen grad af sikkerhed derom.,,,,48227228.0,28710143.0,1001910556.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peder Godiksen,Erik Ulnits,Erik Ulnits,ZET HOLDING ApS,Per Godiksen,0.0,,125000.0,Louns,2012-10-01,2013-09-30,,,,2014-09-30,2013-10-01,0.0,2015-01-29,Aars,"Selskabet opfylder bestemmelserne i Ã¥rsregnskabslovens Â§ 135 og har derved mulighed for at aflÃ¦gge et ikke revideret Ã¥rsregnskab. Selskabets ledelse indstiller til generalforsamlingens godkendelse, at selskabets Ã¥rsregnskab fremover ikke revideres. Generalforsamlingen har d d  behandlet og godkendt ledelsens forslag om at undlade revision.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:16740262,indberetninger-20180424,2.5097342,28710143.0,,2018-03-30T14:19:43.205Z,2015-03-02T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-368.139,2015-03-02T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
28710143,2013-10-01,2014-09-30,c4,http://regnskaber.virk.dk/34101782/Y3ZyLmRrOi8vcGRmcy8yODcxMDE0MztBcFMzNDkyNjY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/34101782/Y3ZyLmRrOi8veGJybHMvWC03MEVEQ0UxMi0yMDE1MDMwMl8xMTE0MjlfMzc3.xml,Danmark,DK,Aars,81.0,Morumvej,FarsÃ¸,9640.0,27.0,Torpvej,9600  Aars,Morumvej 81,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-29,2015-02-12,Registreret revisor,Vi har tilrettelagt og udfÃ¸rt vores arbejde i overensstemmelse med de internationale standard om assistance med regnskabsopstilling og yderligere krav iflg. dansk revisorlovgivning. Vi har ikke revideret eller udfÃ¸rt review af Ã¥rsregnskabet og udtrykker derfor ikke nogen grad af sikkerhed derom.,,,,48227228.0,28710143.0,1001910556.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peder Godiksen,Erik Ulnits,Erik Ulnits,ZET HOLDING ApS,Per Godiksen,0.0,,125000.0,Louns,2012-10-01,2013-09-30,96600.0,,,2014-09-30,2013-10-01,0.0,2015-01-29,Aars,"Selskabet opfylder bestemmelserne i Ã¥rsregnskabslovens Â§ 135 og har derved mulighed for at aflÃ¦gge et ikke revideret Ã¥rsregnskab. Selskabets ledelse indstiller til generalforsamlingens godkendelse, at selskabets Ã¥rsregnskab fremover ikke revideres. Generalforsamlingen har d d  behandlet og godkendt ledelsens forslag om at undlade revision.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:16740262,indberetninger-20180424,2.5097342,28710143.0,,2018-03-30T14:19:43.205Z,2015-03-02T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-368.139,2015-03-02T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
28710143,2013-10-01,2014-09-30,c6,http://regnskaber.virk.dk/34101782/Y3ZyLmRrOi8vcGRmcy8yODcxMDE0MztBcFMzNDkyNjY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/34101782/Y3ZyLmRrOi8veGJybHMvWC03MEVEQ0UxMi0yMDE1MDMwMl8xMTE0MjlfMzc3.xml,Danmark,DK,Aars,81.0,Morumvej,FarsÃ¸,9640.0,27.0,Torpvej,9600  Aars,Morumvej 81,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-29,2015-02-12,Registreret revisor,Vi har tilrettelagt og udfÃ¸rt vores arbejde i overensstemmelse med de internationale standard om assistance med regnskabsopstilling og yderligere krav iflg. dansk revisorlovgivning. Vi har ikke revideret eller udfÃ¸rt review af Ã¥rsregnskabet og udtrykker derfor ikke nogen grad af sikkerhed derom.,,,,48227228.0,28710143.0,1001910556.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peder Godiksen,Erik Ulnits,Erik Ulnits,ZET HOLDING ApS,Per Godiksen,0.0,,125000.0,Louns,2012-10-01,2013-09-30,50344.0,,,2014-09-30,2013-10-01,0.0,2015-01-29,Aars,"Selskabet opfylder bestemmelserne i Ã¥rsregnskabslovens Â§ 135 og har derved mulighed for at aflÃ¦gge et ikke revideret Ã¥rsregnskab. Selskabets ledelse indstiller til generalforsamlingens godkendelse, at selskabets Ã¥rsregnskab fremover ikke revideres. Generalforsamlingen har d d  behandlet og godkendt ledelsens forslag om at undlade revision.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:16740262,indberetninger-20180424,2.5097342,28710143.0,,2018-03-30T14:19:43.205Z,2015-03-02T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-368.139,2015-03-02T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
28710143,2014-09-30,2014-09-30,c8,http://regnskaber.virk.dk/34101782/Y3ZyLmRrOi8vcGRmcy8yODcxMDE0MztBcFMzNDkyNjY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/34101782/Y3ZyLmRrOi8veGJybHMvWC03MEVEQ0UxMi0yMDE1MDMwMl8xMTE0MjlfMzc3.xml,Danmark,DK,Aars,81.0,Morumvej,FarsÃ¸,9640.0,27.0,Torpvej,9600  Aars,Morumvej 81,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-29,2015-02-12,Registreret revisor,Vi har tilrettelagt og udfÃ¸rt vores arbejde i overensstemmelse med de internationale standard om assistance med regnskabsopstilling og yderligere krav iflg. dansk revisorlovgivning. Vi har ikke revideret eller udfÃ¸rt review af Ã¥rsregnskabet og udtrykker derfor ikke nogen grad af sikkerhed derom.,,,,48227228.0,28710143.0,1001910556.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peder Godiksen,Erik Ulnits,Erik Ulnits,ZET HOLDING ApS,Per Godiksen,0.0,,125000.0,Louns,2012-10-01,2013-09-30,,,,2014-09-30,2013-10-01,0.0,2015-01-29,Aars,"Selskabet opfylder bestemmelserne i Ã¥rsregnskabslovens Â§ 135 og har derved mulighed for at aflÃ¦gge et ikke revideret Ã¥rsregnskab. Selskabets ledelse indstiller til generalforsamlingens godkendelse, at selskabets Ã¥rsregnskab fremover ikke revideres. Generalforsamlingen har d d  behandlet og godkendt ledelsens forslag om at undlade revision.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:16740262,indberetninger-20180424,2.5097342,28710143.0,,2018-03-30T14:19:43.205Z,2015-03-02T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-368.139,2015-03-02T23:00:00.000Z,1058565.0,243436.0,80000.0,272703.0,762949.0,1058565.0,295616.0,785862.0,404572.0,785862.0,381290.0,632605.0,767.0,-96600.0,146944.0,295616.0,268849.0,29267.0,10000.0,29267.0,16000.0,
