entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivablesFromGroupEnterprises,NameAndSurnameOfMemberOfExecutiveBoard
28710143,2015-10-01,2016-09-30,ID_10,,http://regnskaber.virk.dk/34101782/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzRkLzZjLzRkLzVlNzgtNGQ0OS04YzE3LTVmMjc1ZDIzNTg5NA.pdf,http://regnskaber.virk.dk/34101782/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzcyL2U0Lzk3LzI4YzQtNGFlOC04YjcyLWQyY2FiYjI2N2M4Yg.xml,true,"9370, Hals",Midtergade 17A,Til den daglige ledelse i Zet Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-02,2018-02-02,2005-05-24,2018-02-02,eu@bigadan.dk,31885191.0,28710143.0,31885191.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Zet Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarke KjÃ¦r,Erik Ulnits,RevisorHuset Hals,Zet Holding ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab",Louns,2015-10-01,2016-09-30,-103400.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"820, Vesthimmerlands",2017-09-30,2016-10-01,false,2018-02-02,Hals,92159220.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25023873,indberetninger-20180424,2.511682,28710143.0,,2018-04-03T18:42:37.640Z,2018-02-06T07:21:43.778Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-02-UW,2018-02-06T07:21:44.037Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28710143,2015-10-01,2016-09-30,ID_12,,http://regnskaber.virk.dk/34101782/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzRkLzZjLzRkLzVlNzgtNGQ0OS04YzE3LTVmMjc1ZDIzNTg5NA.pdf,http://regnskaber.virk.dk/34101782/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzcyL2U0Lzk3LzI4YzQtNGFlOC04YjcyLWQyY2FiYjI2N2M4Yg.xml,true,"9370, Hals",Midtergade 17A,Til den daglige ledelse i Zet Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-02,2018-02-02,2005-05-24,2018-02-02,eu@bigadan.dk,31885191.0,28710143.0,31885191.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Zet Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarke KjÃ¦r,Erik Ulnits,RevisorHuset Hals,Zet Holding ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab",Louns,2015-10-01,2016-09-30,98783.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"820, Vesthimmerlands",2017-09-30,2016-10-01,false,2018-02-02,Hals,92159220.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25023873,indberetninger-20180424,2.511682,28710143.0,,2018-04-03T18:42:37.640Z,2018-02-06T07:21:43.778Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-02-UW,2018-02-06T07:21:44.037Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28710143,2015-10-01,2016-09-30,ID_7,,http://regnskaber.virk.dk/34101782/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzRkLzZjLzRkLzVlNzgtNGQ0OS04YzE3LTVmMjc1ZDIzNTg5NA.pdf,http://regnskaber.virk.dk/34101782/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzcyL2U0Lzk3LzI4YzQtNGFlOC04YjcyLWQyY2FiYjI2N2M4Yg.xml,true,"9370, Hals",Midtergade 17A,Til den daglige ledelse i Zet Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-02,2018-02-02,2005-05-24,2018-02-02,eu@bigadan.dk,31885191.0,28710143.0,31885191.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Zet Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarke KjÃ¦r,Erik Ulnits,RevisorHuset Hals,Zet Holding ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab",Louns,2015-10-01,2016-09-30,34795.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"820, Vesthimmerlands",2017-09-30,2016-10-01,false,2018-02-02,Hals,92159220.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25023873,indberetninger-20180424,2.511682,28710143.0,,2018-04-03T18:42:37.640Z,2018-02-06T07:21:43.778Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-02-UW,2018-02-06T07:21:44.037Z,-13850.0,31217.0,3969.0,23525.0,36923.0,2128.0,,,,,,,,,,,,,,,,,,,,,,,
28710143,2015-10-01,2016-09-30,ID_8,,http://regnskaber.virk.dk/34101782/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzRkLzZjLzRkLzVlNzgtNGQ0OS04YzE3LTVmMjc1ZDIzNTg5NA.pdf,http://regnskaber.virk.dk/34101782/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzcyL2U0Lzk3LzI4YzQtNGFlOC04YjcyLWQyY2FiYjI2N2M4Yg.xml,true,"9370, Hals",Midtergade 17A,Til den daglige ledelse i Zet Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-02,2018-02-02,2005-05-24,2018-02-02,eu@bigadan.dk,31885191.0,28710143.0,31885191.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Zet Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarke KjÃ¦r,Erik Ulnits,RevisorHuset Hals,Zet Holding ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab",Louns,2015-10-01,2016-09-30,-30178.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"820, Vesthimmerlands",2017-09-30,2016-10-01,false,2018-02-02,Hals,92159220.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25023873,indberetninger-20180424,2.511682,28710143.0,,2018-04-03T18:42:37.640Z,2018-02-06T07:21:43.778Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-02-UW,2018-02-06T07:21:44.037Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28710143,2016-09-30,2016-09-30,ID_6,,http://regnskaber.virk.dk/34101782/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzRkLzZjLzRkLzVlNzgtNGQ0OS04YzE3LTVmMjc1ZDIzNTg5NA.pdf,http://regnskaber.virk.dk/34101782/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzcyL2U0Lzk3LzI4YzQtNGFlOC04YjcyLWQyY2FiYjI2N2M4Yg.xml,true,"9370, Hals",Midtergade 17A,Til den daglige ledelse i Zet Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-02,2018-02-02,2005-05-24,2018-02-02,eu@bigadan.dk,31885191.0,28710143.0,31885191.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Zet Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarke KjÃ¦r,Erik Ulnits,RevisorHuset Hals,Zet Holding ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab",Louns,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"820, Vesthimmerlands",2017-09-30,2016-10-01,false,2018-02-02,Hals,92159220.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25023873,indberetninger-20180424,2.511682,28710143.0,,2018-04-03T18:42:37.640Z,2018-02-06T07:21:43.778Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-02-UW,2018-02-06T07:21:44.037Z,,,,,,,984076.0,113681.0,80000.0,672634.0,677761.0,984076.0,306315.0,311442.0,311442.0,311442.0,520202.0,99199.0,0.0,103400.0,1442.0,492919.0,520202.0,306315.0,161722.0,38751.0,45394.0,38751.0,
28710143,2016-10-01,2017-09-30,ID_0,,http://regnskaber.virk.dk/34101782/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzRkLzZjLzRkLzVlNzgtNGQ0OS04YzE3LTVmMjc1ZDIzNTg5NA.pdf,http://regnskaber.virk.dk/34101782/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzcyL2U0Lzk3LzI4YzQtNGFlOC04YjcyLWQyY2FiYjI2N2M4Yg.xml,true,"9370, Hals",Midtergade 17A,Til den daglige ledelse i Zet Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-02,2018-02-02,2005-05-24,2018-02-02,eu@bigadan.dk,31885191.0,28710143.0,31885191.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Zet Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarke KjÃ¦r,Erik Ulnits,RevisorHuset Hals,Zet Holding ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab",Louns,2015-10-01,2016-09-30,111136.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"820, Vesthimmerlands",2017-09-30,2016-10-01,false,2018-02-02,Hals,92159220.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25023873,indberetninger-20180424,2.511682,28710143.0,,2018-04-03T18:42:37.640Z,2018-02-06T07:21:43.778Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-02-UW,2018-02-06T07:21:44.037Z,-9670.0,52696.0,3546.0,88200.0,127680.0,16544.0,,,,,,,,,,,,,,,,,,,,,,,
28710143,2016-10-01,2017-09-30,ID_1,,http://regnskaber.virk.dk/34101782/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzRkLzZjLzRkLzVlNzgtNGQ0OS04YzE3LTVmMjc1ZDIzNTg5NA.pdf,http://regnskaber.virk.dk/34101782/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzcyL2U0Lzk3LzI4YzQtNGFlOC04YjcyLWQyY2FiYjI2N2M4Yg.xml,true,"9370, Hals",Midtergade 17A,Til den daglige ledelse i Zet Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-02,2018-02-02,2005-05-24,2018-02-02,eu@bigadan.dk,31885191.0,28710143.0,31885191.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Zet Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarke KjÃ¦r,Erik Ulnits,RevisorHuset Hals,Zet Holding ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab",Louns,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"820, Vesthimmerlands",2017-09-30,2016-10-01,false,2018-02-02,Hals,92159220.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25023873,indberetninger-20180424,2.511682,28710143.0,,2018-04-03T18:42:37.640Z,2018-02-06T07:21:43.778Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-02-UW,2018-02-06T07:21:44.037Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28710143,2016-10-01,2017-09-30,ID_11,,http://regnskaber.virk.dk/34101782/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzRkLzZjLzRkLzVlNzgtNGQ0OS04YzE3LTVmMjc1ZDIzNTg5NA.pdf,http://regnskaber.virk.dk/34101782/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzcyL2U0Lzk3LzI4YzQtNGFlOC04YjcyLWQyY2FiYjI2N2M4Yg.xml,true,"9370, Hals",Midtergade 17A,Til den daglige ledelse i Zet Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-02,2018-02-02,2005-05-24,2018-02-02,eu@bigadan.dk,31885191.0,28710143.0,31885191.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Zet Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarke KjÃ¦r,Erik Ulnits,RevisorHuset Hals,Zet Holding ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab",Louns,2015-10-01,2016-09-30,1442.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"820, Vesthimmerlands",2017-09-30,2016-10-01,false,2018-02-02,Hals,92159220.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25023873,indberetninger-20180424,2.511682,28710143.0,,2018-04-03T18:42:37.640Z,2018-02-06T07:21:43.778Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-02-UW,2018-02-06T07:21:44.037Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28710143,2016-10-01,2017-09-30,ID_13,,http://regnskaber.virk.dk/34101782/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzRkLzZjLzRkLzVlNzgtNGQ0OS04YzE3LTVmMjc1ZDIzNTg5NA.pdf,http://regnskaber.virk.dk/34101782/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzcyL2U0Lzk3LzI4YzQtNGFlOC04YjcyLWQyY2FiYjI2N2M4Yg.xml,true,"9370, Hals",Midtergade 17A,Til den daglige ledelse i Zet Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-02,2018-02-02,2005-05-24,2018-02-02,eu@bigadan.dk,31885191.0,28710143.0,31885191.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Zet Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarke KjÃ¦r,Erik Ulnits,RevisorHuset Hals,Zet Holding ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab",Louns,2015-10-01,2016-09-30,-6778.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"820, Vesthimmerlands",2017-09-30,2016-10-01,false,2018-02-02,Hals,92159220.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25023873,indberetninger-20180424,2.511682,28710143.0,,2018-04-03T18:42:37.640Z,2018-02-06T07:21:43.778Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-02-UW,2018-02-06T07:21:44.037Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28710143,2016-10-01,2017-09-30,ID_2,,http://regnskaber.virk.dk/34101782/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzRkLzZjLzRkLzVlNzgtNGQ0OS04YzE3LTVmMjc1ZDIzNTg5NA.pdf,http://regnskaber.virk.dk/34101782/ZG9rdW1lbnRsYWdlcjovLzAzLzYwLzcyL2U0Lzk3LzI4YzQtNGFlOC04YjcyLWQyY2FiYjI2N2M4Yg.xml,true,"9370, Hals",Midtergade 17A,Til den daglige ledelse i Zet Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-02-02,2018-02-02,2005-05-24,2018-02-02,eu@bigadan.dk,31885191.0,28710143.0,31885191.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for Zet Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarke KjÃ¦r,Erik Ulnits,RevisorHuset Hals,Zet Holding ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab",Louns,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"820, Vesthimmerlands",2017-09-30,2016-10-01,false,2018-02-02,Hals,92159220.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25023873,indberetninger-20180424,2.511682,28710143.0,,2018-04-03T18:42:37.640Z,2018-02-06T07:21:43.778Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AD-02-UW,2018-02-06T07:21:44.037Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
