entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,FaxNumberOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExchangeRateAdjustmentsOtherFinanceExpenses,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,NominalValueOfIssuedShares,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherProvisions,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,Provisions,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,ReversalsOfImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,NameAndSurnameOfMemberOfSupervisoryBoard,IncreaseOfCapital,DescriptionOfClassOfIssuedShares,NumberOfIssuedShares
25673697,2014-10-01,2015-09-30,c195,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2IyLzY3L2E5Lzg3M2QtNDhkYS05ZTNlLTA5YzE3YTdjOTM4Mw.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2Y2Lzg5Lzk1Lzc4OGQtNDFjNC1iOTU3LTEwYzZjNTk0YmE0Mg.xml,Odense C,5100.0,25.0,Englandsgade,Aaby,NÃ¸rr,9.0,Industrivej,"Postboks 200, 5100 Odense C",Englandsgade 25,Regnskabsklasse B,2016-12-08,2016-12-08,2000-10-15,2016-12-08,statsaut. revisor,70221293.0,www.triventek.com,30700228.0,25673697.0,30700228.0,Ãrsrapport,Kenneth Skov Hansen,Giles William Woolley,Torben Andreasen,Ernst & Young Godkendt Revisionspartnerselskab,Nordea,Triventek A/S,Ernst & Young Godkendt Revisionspartnerselskab,"NÃ¸rre Aaby, den",2014-10-01,2015-09-30,1032885.0,Middelfart,2016-09-30,2015-10-01,2016-12-08,"Odense, den",70221292.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:23271570,indberetninger-20180424,2.5097342,25673697,,2018-03-29T05:46:44.539Z,2016-12-09T08:42:57.972Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BJ-65-CP,2016-12-09T08:42:58.389Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25673697,2014-10-01,2015-09-30,c4,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2IyLzY3L2E5Lzg3M2QtNDhkYS05ZTNlLTA5YzE3YTdjOTM4Mw.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2Y2Lzg5Lzk1Lzc4OGQtNDFjNC1iOTU3LTEwYzZjNTk0YmE0Mg.xml,Odense C,5100.0,25.0,Englandsgade,Aaby,NÃ¸rr,9.0,Industrivej,"Postboks 200, 5100 Odense C",Englandsgade 25,Regnskabsklasse B,2016-12-08,2016-12-08,2000-10-15,2016-12-08,statsaut. revisor,70221293.0,www.triventek.com,30700228.0,25673697.0,30700228.0,Ãrsrapport,Kenneth Skov Hansen,Giles William Woolley,Torben Andreasen,Ernst & Young Godkendt Revisionspartnerselskab,Nordea,Triventek A/S,Ernst & Young Godkendt Revisionspartnerselskab,"NÃ¸rre Aaby, den",2014-10-01,2015-09-30,1032885.0,Middelfart,2016-09-30,2015-10-01,2016-12-08,"Odense, den",70221292.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:23271570,indberetninger-20180424,2.5097342,25673697,,2018-03-29T05:46:44.539Z,2016-12-09T08:42:57.972Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BJ-65-CP,2016-12-09T08:42:58.389Z,22.0,279465.0,9980909.0,109411.0,11972118.0,178043.0,313421.0,708542.0,29683.0,421088.0,690749.0,1032885.0,1711744.0,158291.0,0.0,8818448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25673697,2015-09-30,2015-09-30,c1294,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2IyLzY3L2E5Lzg3M2QtNDhkYS05ZTNlLTA5YzE3YTdjOTM4Mw.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2Y2Lzg5Lzk1Lzc4OGQtNDFjNC1iOTU3LTEwYzZjNTk0YmE0Mg.xml,Odense C,5100.0,25.0,Englandsgade,Aaby,NÃ¸rr,9.0,Industrivej,"Postboks 200, 5100 Odense C",Englandsgade 25,Regnskabsklasse B,2016-12-08,2016-12-08,2000-10-15,2016-12-08,statsaut. revisor,70221293.0,www.triventek.com,30700228.0,25673697.0,30700228.0,Ãrsrapport,Kenneth Skov Hansen,Giles William Woolley,Torben Andreasen,Ernst & Young Godkendt Revisionspartnerselskab,Nordea,Triventek A/S,Ernst & Young Godkendt Revisionspartnerselskab,"NÃ¸rre Aaby, den",2014-10-01,2015-09-30,,Middelfart,2016-09-30,2015-10-01,2016-12-08,"Odense, den",70221292.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:23271570,indberetninger-20180424,2.5097342,25673697,,2018-03-29T05:46:44.539Z,2016-12-09T08:42:57.972Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BJ-65-CP,2016-12-09T08:42:58.389Z,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25673697,2015-09-30,2015-09-30,c5,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2IyLzY3L2E5Lzg3M2QtNDhkYS05ZTNlLTA5YzE3YTdjOTM4Mw.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2Y2Lzg5Lzk1Lzc4OGQtNDFjNC1iOTU3LTEwYzZjNTk0YmE0Mg.xml,Odense C,5100.0,25.0,Englandsgade,Aaby,NÃ¸rr,9.0,Industrivej,"Postboks 200, 5100 Odense C",Englandsgade 25,Regnskabsklasse B,2016-12-08,2016-12-08,2000-10-15,2016-12-08,statsaut. revisor,70221293.0,www.triventek.com,30700228.0,25673697.0,30700228.0,Ãrsrapport,Kenneth Skov Hansen,Giles William Woolley,Torben Andreasen,Ernst & Young Godkendt Revisionspartnerselskab,Nordea,Triventek A/S,Ernst & Young Godkendt Revisionspartnerselskab,"NÃ¸rre Aaby, den",2014-10-01,2015-09-30,,Middelfart,2016-09-30,2015-10-01,2016-12-08,"Odense, den",70221292.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:23271570,indberetninger-20180424,2.5097342,25673697,,2018-03-29T05:46:44.539Z,2016-12-09T08:42:57.972Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BJ-65-CP,2016-12-09T08:42:58.389Z,,,,,,,,,,,,,,,,,,16377965.0,35041.0,1056000.0,15910878.0,134169.0,2696136.0,170613.0,10443511.0,92756.0,16377965.0,13481829.0,3989421.0,467087.0,200000.0,2373454.0,357252.0,203718.0,467087.0,200000.0,6454090.0,1640136.0,5979777.0,13481829.0,3187393.0,5432326.0,1941205.0,4940905.0,,,,,,,,,,,
25673697,2015-10-01,2015-10-01,c231,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2IyLzY3L2E5Lzg3M2QtNDhkYS05ZTNlLTA5YzE3YTdjOTM4Mw.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2Y2Lzg5Lzk1Lzc4OGQtNDFjNC1iOTU3LTEwYzZjNTk0YmE0Mg.xml,Odense C,5100.0,25.0,Englandsgade,Aaby,NÃ¸rr,9.0,Industrivej,"Postboks 200, 5100 Odense C",Englandsgade 25,Regnskabsklasse B,2016-12-08,2016-12-08,2000-10-15,2016-12-08,statsaut. revisor,70221293.0,www.triventek.com,30700228.0,25673697.0,30700228.0,Ãrsrapport,Kenneth Skov Hansen,Giles William Woolley,Torben Andreasen,Ernst & Young Godkendt Revisionspartnerselskab,Nordea,Triventek A/S,Ernst & Young Godkendt Revisionspartnerselskab,"NÃ¸rre Aaby, den",2014-10-01,2015-09-30,,Middelfart,2016-09-30,2015-10-01,2016-12-08,"Odense, den",70221292.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:23271570,indberetninger-20180424,2.5097342,25673697,,2018-03-29T05:46:44.539Z,2016-12-09T08:42:57.972Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BJ-65-CP,2016-12-09T08:42:58.389Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270746.0,1474464.0,,,,,,,,,
25673697,2015-10-01,2015-10-01,c235,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2IyLzY3L2E5Lzg3M2QtNDhkYS05ZTNlLTA5YzE3YTdjOTM4Mw.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2Y2Lzg5Lzk1Lzc4OGQtNDFjNC1iOTU3LTEwYzZjNTk0YmE0Mg.xml,Odense C,5100.0,25.0,Englandsgade,Aaby,NÃ¸rr,9.0,Industrivej,"Postboks 200, 5100 Odense C",Englandsgade 25,Regnskabsklasse B,2016-12-08,2016-12-08,2000-10-15,2016-12-08,statsaut. revisor,70221293.0,www.triventek.com,30700228.0,25673697.0,30700228.0,Ãrsrapport,Kenneth Skov Hansen,Giles William Woolley,Torben Andreasen,Ernst & Young Godkendt Revisionspartnerselskab,Nordea,Triventek A/S,Ernst & Young Godkendt Revisionspartnerselskab,"NÃ¸rre Aaby, den",2014-10-01,2015-09-30,,Middelfart,2016-09-30,2015-10-01,2016-12-08,"Odense, den",70221292.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:23271570,indberetninger-20180424,2.5097342,25673697,,2018-03-29T05:46:44.539Z,2016-12-09T08:42:57.972Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BJ-65-CP,2016-12-09T08:42:58.389Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195315.0,365928.0,,,,,,,,,
25673697,2015-10-01,2015-10-01,c242,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2IyLzY3L2E5Lzg3M2QtNDhkYS05ZTNlLTA5YzE3YTdjOTM4Mw.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2Y2Lzg5Lzk1Lzc4OGQtNDFjNC1iOTU3LTEwYzZjNTk0YmE0Mg.xml,Odense C,5100.0,25.0,Englandsgade,Aaby,NÃ¸rr,9.0,Industrivej,"Postboks 200, 5100 Odense C",Englandsgade 25,Regnskabsklasse B,2016-12-08,2016-12-08,2000-10-15,2016-12-08,statsaut. revisor,70221293.0,www.triventek.com,30700228.0,25673697.0,30700228.0,Ãrsrapport,Kenneth Skov Hansen,Giles William Woolley,Torben Andreasen,Ernst & Young Godkendt Revisionspartnerselskab,Nordea,Triventek A/S,Ernst & Young Godkendt Revisionspartnerselskab,"NÃ¸rre Aaby, den",2014-10-01,2015-09-30,,Middelfart,2016-09-30,2015-10-01,2016-12-08,"Odense, den",70221292.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:23271570,indberetninger-20180424,2.5097342,25673697,,2018-03-29T05:46:44.539Z,2016-12-09T08:42:57.972Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BJ-65-CP,2016-12-09T08:42:58.389Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364194.0,456950.0,,,,,,,,,
25673697,2015-10-01,2015-10-01,c312,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2IyLzY3L2E5Lzg3M2QtNDhkYS05ZTNlLTA5YzE3YTdjOTM4Mw.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2Y2Lzg5Lzk1Lzc4OGQtNDFjNC1iOTU3LTEwYzZjNTk0YmE0Mg.xml,Odense C,5100.0,25.0,Englandsgade,Aaby,NÃ¸rr,9.0,Industrivej,"Postboks 200, 5100 Odense C",Englandsgade 25,Regnskabsklasse B,2016-12-08,2016-12-08,2000-10-15,2016-12-08,statsaut. revisor,70221293.0,www.triventek.com,30700228.0,25673697.0,30700228.0,Ãrsrapport,Kenneth Skov Hansen,Giles William Woolley,Torben Andreasen,Ernst & Young Godkendt Revisionspartnerselskab,Nordea,Triventek A/S,Ernst & Young Godkendt Revisionspartnerselskab,"NÃ¸rre Aaby, den",2014-10-01,2015-09-30,,Middelfart,2016-09-30,2015-10-01,2016-12-08,"Odense, den",70221292.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:23271570,indberetninger-20180424,2.5097342,25673697,,2018-03-29T05:46:44.539Z,2016-12-09T08:42:57.972Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BJ-65-CP,2016-12-09T08:42:58.389Z,,,,,,,,,,,,,,,,,,,,,,,1056000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25673697,2015-10-01,2015-10-01,c351,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2IyLzY3L2E5Lzg3M2QtNDhkYS05ZTNlLTA5YzE3YTdjOTM4Mw.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2Y2Lzg5Lzk1Lzc4OGQtNDFjNC1iOTU3LTEwYzZjNTk0YmE0Mg.xml,Odense C,5100.0,25.0,Englandsgade,Aaby,NÃ¸rr,9.0,Industrivej,"Postboks 200, 5100 Odense C",Englandsgade 25,Regnskabsklasse B,2016-12-08,2016-12-08,2000-10-15,2016-12-08,statsaut. revisor,70221293.0,www.triventek.com,30700228.0,25673697.0,30700228.0,Ãrsrapport,Kenneth Skov Hansen,Giles William Woolley,Torben Andreasen,Ernst & Young Godkendt Revisionspartnerselskab,Nordea,Triventek A/S,Ernst & Young Godkendt Revisionspartnerselskab,"NÃ¸rre Aaby, den",2014-10-01,2015-09-30,,Middelfart,2016-09-30,2015-10-01,2016-12-08,"Odense, den",70221292.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:23271570,indberetninger-20180424,2.5097342,25673697,,2018-03-29T05:46:44.539Z,2016-12-09T08:42:57.972Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BJ-65-CP,2016-12-09T08:42:58.389Z,,,,,,,,,,,,,,,,,,,,,,,1640136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25673697,2015-10-01,2015-10-01,c393,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2IyLzY3L2E5Lzg3M2QtNDhkYS05ZTNlLTA5YzE3YTdjOTM4Mw.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2Y2Lzg5Lzk1Lzc4OGQtNDFjNC1iOTU3LTEwYzZjNTk0YmE0Mg.xml,Odense C,5100.0,25.0,Englandsgade,Aaby,NÃ¸rr,9.0,Industrivej,"Postboks 200, 5100 Odense C",Englandsgade 25,Regnskabsklasse B,2016-12-08,2016-12-08,2000-10-15,2016-12-08,statsaut. revisor,70221293.0,www.triventek.com,30700228.0,25673697.0,30700228.0,Ãrsrapport,Kenneth Skov Hansen,Giles William Woolley,Torben Andreasen,Ernst & Young Godkendt Revisionspartnerselskab,Nordea,Triventek A/S,Ernst & Young Godkendt Revisionspartnerselskab,"NÃ¸rre Aaby, den",2014-10-01,2015-09-30,,Middelfart,2016-09-30,2015-10-01,2016-12-08,"Odense, den",70221292.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:23271570,indberetninger-20180424,2.5097342,25673697,,2018-03-29T05:46:44.539Z,2016-12-09T08:42:57.972Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BJ-65-CP,2016-12-09T08:42:58.389Z,,,,,,,,,,,,,,,,,,,,,,,1056000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
