entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,FaxNumberOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExchangeRateAdjustmentsOtherFinanceExpenses,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,NominalValueOfIssuedShares,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherProvisions,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,Provisions,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,NameAndSurnameOfMemberOfSupervisoryBoard,IncreaseOfCapital,DescriptionOfClassOfIssuedShares,NumberOfIssuedShares
25673697,2013-04-01,2014-09-30,c195,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzJhLzk1LzRhLzdjMjUtNGFmNi1hMmQwLTJkOGIyMTFmYTA3Ng.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzFjL2E0LzZlL2QzMDktNGE0YS05MWZlLTFjMTU1YjgxMGM0ZA.xml,Odense C,5100.0,25.0,Englandsgade,Aaby,NÃ¸rr,9.0,Industrivej,"Postboks 200, 5100 Odense C",Englandsgade 25,Regnskabsklasse B,2016-02-09,2016-02-09,2016-02-09,statsaut. revisor,70221293.0,www.triventek.com,25673697.0,30700228.0,Ãrsrapport,Kenneth Skov Hansen,Giles William Woolley,Torben Andreasen,Nordea,Triventek A/S,Ernst & Young Godkendt Revisionspartnerselskab,"NÃ¸rre Aaby, den",-2637639.0,Middelfart,2015-09-30,2014-10-01,2016-02-09,"Odense, den",70221292.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:21987551,indberetninger-20180424,2.5124211,25673697,,2018-03-28T20:05:23.815Z,2016-02-15T08:11:56.862Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-29-NT,2016-02-15T08:11:57.898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25673697,2013-04-01,2014-09-30,c4,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzJhLzk1LzRhLzdjMjUtNGFmNi1hMmQwLTJkOGIyMTFmYTA3Ng.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzFjL2E0LzZlL2QzMDktNGE0YS05MWZlLTFjMTU1YjgxMGM0ZA.xml,Odense C,5100.0,25.0,Englandsgade,Aaby,NÃ¸rr,9.0,Industrivej,"Postboks 200, 5100 Odense C",Englandsgade 25,Regnskabsklasse B,2016-02-09,2016-02-09,2016-02-09,statsaut. revisor,70221293.0,www.triventek.com,25673697.0,30700228.0,Ãrsrapport,Kenneth Skov Hansen,Giles William Woolley,Torben Andreasen,Nordea,Triventek A/S,Ernst & Young Godkendt Revisionspartnerselskab,"NÃ¸rre Aaby, den",-2637639.0,Middelfart,2015-09-30,2014-10-01,2016-02-09,"Odense, den",70221292.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:21987551,indberetninger-20180424,2.5124211,25673697,,2018-03-28T20:05:23.815Z,2016-02-15T08:11:56.862Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-29-NT,2016-02-15T08:11:57.898Z,23.0,562012.0,16832978.0,63049.0,15849393.0,348477.0,487276.0,1140295.0,48253.0,728769.0,1125587.0,-2637639.0,-1545597.0,294729.0,0.0,14925386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25673697,2014-09-30,2014-09-30,c1294,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzJhLzk1LzRhLzdjMjUtNGFmNi1hMmQwLTJkOGIyMTFmYTA3Ng.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzFjL2E0LzZlL2QzMDktNGE0YS05MWZlLTFjMTU1YjgxMGM0ZA.xml,Odense C,5100.0,25.0,Englandsgade,Aaby,NÃ¸rr,9.0,Industrivej,"Postboks 200, 5100 Odense C",Englandsgade 25,Regnskabsklasse B,2016-02-09,2016-02-09,2016-02-09,statsaut. revisor,70221293.0,www.triventek.com,25673697.0,30700228.0,Ãrsrapport,Kenneth Skov Hansen,Giles William Woolley,Torben Andreasen,Nordea,Triventek A/S,Ernst & Young Godkendt Revisionspartnerselskab,"NÃ¸rre Aaby, den",,Middelfart,2015-09-30,2014-10-01,2016-02-09,"Odense, den",70221292.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:21987551,indberetninger-20180424,2.5124211,25673697,,2018-03-28T20:05:23.815Z,2016-02-15T08:11:56.862Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-29-NT,2016-02-15T08:11:57.898Z,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25673697,2014-09-30,2014-09-30,c1296,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzJhLzk1LzRhLzdjMjUtNGFmNi1hMmQwLTJkOGIyMTFmYTA3Ng.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzFjL2E0LzZlL2QzMDktNGE0YS05MWZlLTFjMTU1YjgxMGM0ZA.xml,Odense C,5100.0,25.0,Englandsgade,Aaby,NÃ¸rr,9.0,Industrivej,"Postboks 200, 5100 Odense C",Englandsgade 25,Regnskabsklasse B,2016-02-09,2016-02-09,2016-02-09,statsaut. revisor,70221293.0,www.triventek.com,25673697.0,30700228.0,Ãrsrapport,Kenneth Skov Hansen,Giles William Woolley,Torben Andreasen,Nordea,Triventek A/S,Ernst & Young Godkendt Revisionspartnerselskab,"NÃ¸rre Aaby, den",,Middelfart,2015-09-30,2014-10-01,2016-02-09,"Odense, den",70221292.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:21987551,indberetninger-20180424,2.5124211,25673697,,2018-03-28T20:05:23.815Z,2016-02-15T08:11:56.862Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-29-NT,2016-02-15T08:11:57.898Z,,,,,,,,,,,,,,,,,1055000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25673697,2014-09-30,2014-09-30,c5,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzJhLzk1LzRhLzdjMjUtNGFmNi1hMmQwLTJkOGIyMTFmYTA3Ng.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzFjL2E0LzZlL2QzMDktNGE0YS05MWZlLTFjMTU1YjgxMGM0ZA.xml,Odense C,5100.0,25.0,Englandsgade,Aaby,NÃ¸rr,9.0,Industrivej,"Postboks 200, 5100 Odense C",Englandsgade 25,Regnskabsklasse B,2016-02-09,2016-02-09,2016-02-09,statsaut. revisor,70221293.0,www.triventek.com,25673697.0,30700228.0,Ãrsrapport,Kenneth Skov Hansen,Giles William Woolley,Torben Andreasen,Nordea,Triventek A/S,Ernst & Young Godkendt Revisionspartnerselskab,"NÃ¸rre Aaby, den",,Middelfart,2015-09-30,2014-10-01,2016-02-09,"Odense, den",70221292.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:21987551,indberetninger-20180424,2.5124211,25673697,,2018-03-28T20:05:23.815Z,2016-02-15T08:11:56.862Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-29-NT,2016-02-15T08:11:57.898Z,,,,,,,,,,,,,,,,,,15935610.0,38455.0,1056000.0,15640250.0,178717.0,1663251.0,0.0,9960952.0,49272.0,15935610.0,14072359.0,4767197.0,295360.0,200000.0,1868698.0,460816.0,246088.0,295360.0,200000.0,5193755.0,607251.0,6977462.0,14072359.0,3340015.0,5640843.0,1886184.0,5001310.0,,,,,,,,
25673697,2014-10-01,2014-10-01,c231,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzJhLzk1LzRhLzdjMjUtNGFmNi1hMmQwLTJkOGIyMTFmYTA3Ng.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzFjL2E0LzZlL2QzMDktNGE0YS05MWZlLTFjMTU1YjgxMGM0ZA.xml,Odense C,5100.0,25.0,Englandsgade,Aaby,NÃ¸rr,9.0,Industrivej,"Postboks 200, 5100 Odense C",Englandsgade 25,Regnskabsklasse B,2016-02-09,2016-02-09,2016-02-09,statsaut. revisor,70221293.0,www.triventek.com,25673697.0,30700228.0,Ãrsrapport,Kenneth Skov Hansen,Giles William Woolley,Torben Andreasen,Nordea,Triventek A/S,Ernst & Young Godkendt Revisionspartnerselskab,"NÃ¸rre Aaby, den",,Middelfart,2015-09-30,2014-10-01,2016-02-09,"Odense, den",70221292.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:21987551,indberetninger-20180424,2.5124211,25673697,,2018-03-28T20:05:23.815Z,2016-02-15T08:11:56.862Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-29-NT,2016-02-15T08:11:57.898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127218.0,1373306.0,,,,,,
25673697,2014-10-01,2014-10-01,c235,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzJhLzk1LzRhLzdjMjUtNGFmNi1hMmQwLTJkOGIyMTFmYTA3Ng.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzFjL2E0LzZlL2QzMDktNGE0YS05MWZlLTFjMTU1YjgxMGM0ZA.xml,Odense C,5100.0,25.0,Englandsgade,Aaby,NÃ¸rr,9.0,Industrivej,"Postboks 200, 5100 Odense C",Englandsgade 25,Regnskabsklasse B,2016-02-09,2016-02-09,2016-02-09,statsaut. revisor,70221293.0,www.triventek.com,25673697.0,30700228.0,Ãrsrapport,Kenneth Skov Hansen,Giles William Woolley,Torben Andreasen,Nordea,Triventek A/S,Ernst & Young Godkendt Revisionspartnerselskab,"NÃ¸rre Aaby, den",,Middelfart,2015-09-30,2014-10-01,2016-02-09,"Odense, den",70221292.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:21987551,indberetninger-20180424,2.5124211,25673697,,2018-03-28T20:05:23.815Z,2016-02-15T08:11:56.862Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-29-NT,2016-02-15T08:11:57.898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120246.0,120246.0,,,,,,
25673697,2014-10-01,2014-10-01,c242,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzJhLzk1LzRhLzdjMjUtNGFmNi1hMmQwLTJkOGIyMTFmYTA3Ng.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzFjL2E0LzZlL2QzMDktNGE0YS05MWZlLTFjMTU1YjgxMGM0ZA.xml,Odense C,5100.0,25.0,Englandsgade,Aaby,NÃ¸rr,9.0,Industrivej,"Postboks 200, 5100 Odense C",Englandsgade 25,Regnskabsklasse B,2016-02-09,2016-02-09,2016-02-09,statsaut. revisor,70221293.0,www.triventek.com,25673697.0,30700228.0,Ãrsrapport,Kenneth Skov Hansen,Giles William Woolley,Torben Andreasen,Nordea,Triventek A/S,Ernst & Young Godkendt Revisionspartnerselskab,"NÃ¸rre Aaby, den",,Middelfart,2015-09-30,2014-10-01,2016-02-09,"Odense, den",70221292.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:21987551,indberetninger-20180424,2.5124211,25673697,,2018-03-28T20:05:23.815Z,2016-02-15T08:11:56.862Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-29-NT,2016-02-15T08:11:57.898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303328.0,352600.0,,,,,,
25673697,2014-10-01,2014-10-01,c312,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzJhLzk1LzRhLzdjMjUtNGFmNi1hMmQwLTJkOGIyMTFmYTA3Ng.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzFjL2E0LzZlL2QzMDktNGE0YS05MWZlLTFjMTU1YjgxMGM0ZA.xml,Odense C,5100.0,25.0,Englandsgade,Aaby,NÃ¸rr,9.0,Industrivej,"Postboks 200, 5100 Odense C",Englandsgade 25,Regnskabsklasse B,2016-02-09,2016-02-09,2016-02-09,statsaut. revisor,70221293.0,www.triventek.com,25673697.0,30700228.0,Ãrsrapport,Kenneth Skov Hansen,Giles William Woolley,Torben Andreasen,Nordea,Triventek A/S,Ernst & Young Godkendt Revisionspartnerselskab,"NÃ¸rre Aaby, den",,Middelfart,2015-09-30,2014-10-01,2016-02-09,"Odense, den",70221292.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:21987551,indberetninger-20180424,2.5124211,25673697,,2018-03-28T20:05:23.815Z,2016-02-15T08:11:56.862Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-29-NT,2016-02-15T08:11:57.898Z,,,,,,,,,,,,,,,,,,,,,,,1056000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25673697,2014-10-01,2014-10-01,c351,,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzJhLzk1LzRhLzdjMjUtNGFmNi1hMmQwLTJkOGIyMTFmYTA3Ng.pdf,http://regnskaber.virk.dk/79637652/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzFjL2E0LzZlL2QzMDktNGE0YS05MWZlLTFjMTU1YjgxMGM0ZA.xml,Odense C,5100.0,25.0,Englandsgade,Aaby,NÃ¸rr,9.0,Industrivej,"Postboks 200, 5100 Odense C",Englandsgade 25,Regnskabsklasse B,2016-02-09,2016-02-09,2016-02-09,statsaut. revisor,70221293.0,www.triventek.com,25673697.0,30700228.0,Ãrsrapport,Kenneth Skov Hansen,Giles William Woolley,Torben Andreasen,Nordea,Triventek A/S,Ernst & Young Godkendt Revisionspartnerselskab,"NÃ¸rre Aaby, den",,Middelfart,2015-09-30,2014-10-01,2016-02-09,"Odense, den",70221292.0,formand,RevisionspÃ¥tegning,urn:ofk:oid:21987551,indberetninger-20180424,2.5124211,25673697,,2018-03-28T20:05:23.815Z,2016-02-15T08:11:56.862Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AQ-29-NT,2016-02-15T08:11:57.898Z,,,,,,,,,,,,,,,,,,,,,,,607251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
