entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,LongtermPayablesToShareholdersAndManagement,NoncurrentAssets,OtherLongtermInvestments,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
29512574,2015-07-01,2016-06-30,ID_10,,http://regnskaber.virk.dk/47521592/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzE2LzA2LzE5LzZjMDctNGE2Yy04ZjUxLWEwNzMxZDhkOWNiNA.pdf,http://regnskaber.virk.dk/47521592/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0Lzc0L2MwLzY5LzNmMDAtNDc4Ny1iZGFjLTU4ZjcyNDYwZGZmZA.xml,true,"Billund, 7190",Ãstvej 10 B,Til den daglige ledelse i SGC 1 Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-12-21,2017-12-21,2006-04-18,2017-12-21,group2008@gmail.com,20806346.0,29512574.0,20806346.0,mne8926,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for SGC 1 Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend Aage Stolten,SÃ¸ren GÃ¸rup Christiansen,SÃ¸ren GÃ¸rup Christiansen,Centerrevision Billund,SGC 1 Holding ApS,"Centerrevision Billund, Statsautoriseret Revisionsanpartsselskab",Vissenbjerg,2015-07-01,2016-06-30,6370.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"420, Assens",2017-06-30,2016-07-01,true,2017-12-21,Billund,Bestyrelsesmedlem,Bestyrelsesmedlem,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24885400,indberetninger-20180424,2.5118406,29512574.0,,2018-03-28T06:16:50.172Z,2017-12-22T10:37:02.056Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-84-MH,2017-12-22T10:37:02.293Z,,,,,,,,,,,,,,,,,,,,,
29512574,2015-07-01,2016-06-30,ID_8,,http://regnskaber.virk.dk/47521592/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzE2LzA2LzE5LzZjMDctNGE2Yy04ZjUxLWEwNzMxZDhkOWNiNA.pdf,http://regnskaber.virk.dk/47521592/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0Lzc0L2MwLzY5LzNmMDAtNDc4Ny1iZGFjLTU4ZjcyNDYwZGZmZA.xml,true,"Billund, 7190",Ãstvej 10 B,Til den daglige ledelse i SGC 1 Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-12-21,2017-12-21,2006-04-18,2017-12-21,group2008@gmail.com,20806346.0,29512574.0,20806346.0,mne8926,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for SGC 1 Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend Aage Stolten,SÃ¸ren GÃ¸rup Christiansen,SÃ¸ren GÃ¸rup Christiansen,Centerrevision Billund,SGC 1 Holding ApS,"Centerrevision Billund, Statsautoriseret Revisionsanpartsselskab",Vissenbjerg,2015-07-01,2016-06-30,-6370.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"420, Assens",2017-06-30,2016-07-01,true,2017-12-21,Billund,Bestyrelsesmedlem,Bestyrelsesmedlem,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24885400,indberetninger-20180424,2.5118406,29512574.0,,2018-03-28T06:16:50.172Z,2017-12-22T10:37:02.056Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-84-MH,2017-12-22T10:37:02.293Z,-4625.0,1745.0,0.0,-6370.0,-4625.0,,,,,,,,,,,,,,,,
29512574,2016-06-30,2016-06-30,ID_7,,http://regnskaber.virk.dk/47521592/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzE2LzA2LzE5LzZjMDctNGE2Yy04ZjUxLWEwNzMxZDhkOWNiNA.pdf,http://regnskaber.virk.dk/47521592/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0Lzc0L2MwLzY5LzNmMDAtNDc4Ny1iZGFjLTU4ZjcyNDYwZGZmZA.xml,true,"Billund, 7190",Ãstvej 10 B,Til den daglige ledelse i SGC 1 Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-12-21,2017-12-21,2006-04-18,2017-12-21,group2008@gmail.com,20806346.0,29512574.0,20806346.0,mne8926,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for SGC 1 Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend Aage Stolten,SÃ¸ren GÃ¸rup Christiansen,SÃ¸ren GÃ¸rup Christiansen,Centerrevision Billund,SGC 1 Holding ApS,"Centerrevision Billund, Statsautoriseret Revisionsanpartsselskab",Vissenbjerg,2015-07-01,2016-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"420, Assens",2017-06-30,2016-07-01,true,2017-12-21,Billund,Bestyrelsesmedlem,Bestyrelsesmedlem,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24885400,indberetninger-20180424,2.5118406,29512574.0,,2018-03-28T06:16:50.172Z,2017-12-22T10:37:02.056Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-84-MH,2017-12-22T10:37:02.293Z,,,,,,3200.0,125000.0,-51323.0,3200.0,54523.0,3200.0,49169.0,4946.0,44223.0,3200.0,3200.0,-176323.0,854.0,5354.0,4500.0,
29512574,2016-07-01,2017-06-30,ID_0,,http://regnskaber.virk.dk/47521592/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzE2LzA2LzE5LzZjMDctNGE2Yy04ZjUxLWEwNzMxZDhkOWNiNA.pdf,http://regnskaber.virk.dk/47521592/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0Lzc0L2MwLzY5LzNmMDAtNDc4Ny1iZGFjLTU4ZjcyNDYwZGZmZA.xml,true,"Billund, 7190",Ãstvej 10 B,Til den daglige ledelse i SGC 1 Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-12-21,2017-12-21,2006-04-18,2017-12-21,group2008@gmail.com,20806346.0,29512574.0,20806346.0,mne8926,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for SGC 1 Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend Aage Stolten,SÃ¸ren GÃ¸rup Christiansen,SÃ¸ren GÃ¸rup Christiansen,Centerrevision Billund,SGC 1 Holding ApS,"Centerrevision Billund, Statsautoriseret Revisionsanpartsselskab",Vissenbjerg,2015-07-01,2016-06-30,-4715.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"420, Assens",2017-06-30,2016-07-01,true,2017-12-21,Billund,Bestyrelsesmedlem,Bestyrelsesmedlem,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24885400,indberetninger-20180424,2.5118406,29512574.0,,2018-03-28T06:16:50.172Z,2017-12-22T10:37:02.056Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-84-MH,2017-12-22T10:37:02.293Z,-4500.0,845.0,630.0,-4715.0,-4500.0,,,,,,,,,,,,,,,,
29512574,2016-07-01,2017-06-30,ID_1,,http://regnskaber.virk.dk/47521592/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzE2LzA2LzE5LzZjMDctNGE2Yy04ZjUxLWEwNzMxZDhkOWNiNA.pdf,http://regnskaber.virk.dk/47521592/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0Lzc0L2MwLzY5LzNmMDAtNDc4Ny1iZGFjLTU4ZjcyNDYwZGZmZA.xml,true,"Billund, 7190",Ãstvej 10 B,Til den daglige ledelse i SGC 1 Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-12-21,2017-12-21,2006-04-18,2017-12-21,group2008@gmail.com,20806346.0,29512574.0,20806346.0,mne8926,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for SGC 1 Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend Aage Stolten,SÃ¸ren GÃ¸rup Christiansen,SÃ¸ren GÃ¸rup Christiansen,Centerrevision Billund,SGC 1 Holding ApS,"Centerrevision Billund, Statsautoriseret Revisionsanpartsselskab",Vissenbjerg,2015-07-01,2016-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"420, Assens",2017-06-30,2016-07-01,true,2017-12-21,Billund,Bestyrelsesmedlem,Bestyrelsesmedlem,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24885400,indberetninger-20180424,2.5118406,29512574.0,,2018-03-28T06:16:50.172Z,2017-12-22T10:37:02.056Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-84-MH,2017-12-22T10:37:02.293Z,,,,,,,,,,,,,,,,,,,,,
29512574,2016-07-01,2017-06-30,ID_2,,http://regnskaber.virk.dk/47521592/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzE2LzA2LzE5LzZjMDctNGE2Yy04ZjUxLWEwNzMxZDhkOWNiNA.pdf,http://regnskaber.virk.dk/47521592/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0Lzc0L2MwLzY5LzNmMDAtNDc4Ny1iZGFjLTU4ZjcyNDYwZGZmZA.xml,true,"Billund, 7190",Ãstvej 10 B,Til den daglige ledelse i SGC 1 Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-12-21,2017-12-21,2006-04-18,2017-12-21,group2008@gmail.com,20806346.0,29512574.0,20806346.0,mne8926,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for SGC 1 Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend Aage Stolten,SÃ¸ren GÃ¸rup Christiansen,SÃ¸ren GÃ¸rup Christiansen,Centerrevision Billund,SGC 1 Holding ApS,"Centerrevision Billund, Statsautoriseret Revisionsanpartsselskab",Vissenbjerg,2015-07-01,2016-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"420, Assens",2017-06-30,2016-07-01,true,2017-12-21,Billund,Bestyrelsesmedlem,Bestyrelsesmedlem,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24885400,indberetninger-20180424,2.5118406,29512574.0,,2018-03-28T06:16:50.172Z,2017-12-22T10:37:02.056Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-84-MH,2017-12-22T10:37:02.293Z,,,,,,,,,,,,,,,,,,,,,
29512574,2016-07-01,2017-06-30,ID_3,,http://regnskaber.virk.dk/47521592/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzE2LzA2LzE5LzZjMDctNGE2Yy04ZjUxLWEwNzMxZDhkOWNiNA.pdf,http://regnskaber.virk.dk/47521592/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0Lzc0L2MwLzY5LzNmMDAtNDc4Ny1iZGFjLTU4ZjcyNDYwZGZmZA.xml,true,"Billund, 7190",Ãstvej 10 B,Til den daglige ledelse i SGC 1 Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-12-21,2017-12-21,2006-04-18,2017-12-21,group2008@gmail.com,20806346.0,29512574.0,20806346.0,mne8926,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for SGC 1 Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend Aage Stolten,SÃ¸ren GÃ¸rup Christiansen,SÃ¸ren GÃ¸rup Christiansen,Centerrevision Billund,SGC 1 Holding ApS,"Centerrevision Billund, Statsautoriseret Revisionsanpartsselskab",Vissenbjerg,2015-07-01,2016-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"420, Assens",2017-06-30,2016-07-01,true,2017-12-21,Billund,Bestyrelsesmedlem,Bestyrelsesmedlem,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24885400,indberetninger-20180424,2.5118406,29512574.0,,2018-03-28T06:16:50.172Z,2017-12-22T10:37:02.056Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-84-MH,2017-12-22T10:37:02.293Z,,,,,,,,,,,,,,,,,,,,,
29512574,2016-07-01,2017-06-30,ID_4,,http://regnskaber.virk.dk/47521592/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzE2LzA2LzE5LzZjMDctNGE2Yy04ZjUxLWEwNzMxZDhkOWNiNA.pdf,http://regnskaber.virk.dk/47521592/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0Lzc0L2MwLzY5LzNmMDAtNDc4Ny1iZGFjLTU4ZjcyNDYwZGZmZA.xml,true,"Billund, 7190",Ãstvej 10 B,Til den daglige ledelse i SGC 1 Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-12-21,2017-12-21,2006-04-18,2017-12-21,group2008@gmail.com,20806346.0,29512574.0,20806346.0,mne8926,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for SGC 1 Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend Aage Stolten,SÃ¸ren GÃ¸rup Christiansen,SÃ¸ren GÃ¸rup Christiansen,Centerrevision Billund,SGC 1 Holding ApS,"Centerrevision Billund, Statsautoriseret Revisionsanpartsselskab",Vissenbjerg,2015-07-01,2016-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"420, Assens",2017-06-30,2016-07-01,true,2017-12-21,Billund,Bestyrelsesmedlem,Bestyrelsesmedlem,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24885400,indberetninger-20180424,2.5118406,29512574.0,,2018-03-28T06:16:50.172Z,2017-12-22T10:37:02.056Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-84-MH,2017-12-22T10:37:02.293Z,,,,,,,,,,,,,,,,,,,,,SÃ¸ren GÃ¸rup Christiansen
29512574,2016-07-01,2017-06-30,ID_5,,http://regnskaber.virk.dk/47521592/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzE2LzA2LzE5LzZjMDctNGE2Yy04ZjUxLWEwNzMxZDhkOWNiNA.pdf,http://regnskaber.virk.dk/47521592/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0Lzc0L2MwLzY5LzNmMDAtNDc4Ny1iZGFjLTU4ZjcyNDYwZGZmZA.xml,true,"Billund, 7190",Ãstvej 10 B,Til den daglige ledelse i SGC 1 Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-12-21,2017-12-21,2006-04-18,2017-12-21,group2008@gmail.com,20806346.0,29512574.0,20806346.0,mne8926,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for SGC 1 Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend Aage Stolten,SÃ¸ren GÃ¸rup Christiansen,SÃ¸ren GÃ¸rup Christiansen,Centerrevision Billund,SGC 1 Holding ApS,"Centerrevision Billund, Statsautoriseret Revisionsanpartsselskab",Vissenbjerg,2015-07-01,2016-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"420, Assens",2017-06-30,2016-07-01,true,2017-12-21,Billund,Bestyrelsesmedlem,Bestyrelsesmedlem,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24885400,indberetninger-20180424,2.5118406,29512574.0,,2018-03-28T06:16:50.172Z,2017-12-22T10:37:02.056Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-84-MH,2017-12-22T10:37:02.293Z,,,,,,,,,,,,,,,,,,,,,
29512574,2016-07-01,2017-06-30,ID_9,,http://regnskaber.virk.dk/47521592/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzE2LzA2LzE5LzZjMDctNGE2Yy04ZjUxLWEwNzMxZDhkOWNiNA.pdf,http://regnskaber.virk.dk/47521592/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0Lzc0L2MwLzY5LzNmMDAtNDc4Ny1iZGFjLTU4ZjcyNDYwZGZmZA.xml,true,"Billund, 7190",Ãstvej 10 B,Til den daglige ledelse i SGC 1 Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-12-21,2017-12-21,2006-04-18,2017-12-21,group2008@gmail.com,20806346.0,29512574.0,20806346.0,mne8926,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for SGC 1 Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend Aage Stolten,SÃ¸ren GÃ¸rup Christiansen,SÃ¸ren GÃ¸rup Christiansen,Centerrevision Billund,SGC 1 Holding ApS,"Centerrevision Billund, Statsautoriseret Revisionsanpartsselskab",Vissenbjerg,2015-07-01,2016-06-30,4715.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"420, Assens",2017-06-30,2016-07-01,true,2017-12-21,Billund,Bestyrelsesmedlem,Bestyrelsesmedlem,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24885400,indberetninger-20180424,2.5118406,29512574.0,,2018-03-28T06:16:50.172Z,2017-12-22T10:37:02.056Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BL-84-MH,2017-12-22T10:37:02.293Z,,,,,,,,,,,,,,,,,,,,,
