entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToInvestments,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForDeferredTax,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,NoncurrentAssets,OtherShorttermInvestments,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTaxReceivablesFromGroupEnterprises,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
27441092,2017-07-01,2018-06-30,c175,,http://regnskaber.virk.dk/29014472/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzAzLzFlLzhkL2I4MWYtNGU5Ny05N2JiLTc1ZjczYzY2ODdiMA.pdf,http://regnskaber.virk.dk/29014472/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzc2LzFmL2IxLzg0NjctNDkwNi1hYmNiLWY0MWNhYzQ4YTU2Ng.xml,true,50000.0,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5000.0,2-3,Albani Torv,5871 FrÃ¸rup,Kirke Alle 3,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i PRIVATE EM HOLDING APS,-4000.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",26000.0,2019-10-02,2003-07-01,2019-10-03,Statsautoriseret revisor,-105800.0,19000.0,20222670.0,27441092.0,20222670.0,mne41313,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for PRIVATE EM HOLDING APS.,0.0,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Andersen,Else-Marie Jensen,Else-Marie Jensen,Danske Bank,PRIVATE EM HOLDING APS,BDO Statsautoriseret revisionsaktieselskab,40000.0,178000.0,Nyborg,2017-07-01,2018-06-30,97000.0,119000.0,-19000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nyborg kommune,2019-06-30,2018-07-01,1551967.0,true,2019-10-02,Odense,22000.0,urn:ofk:oid:27887101,indberetninger-20180424,2.5117279999999997,27441092.0,AW2SQW4bIXJRhhXBOOTO,2019-10-03T15:33:53.930Z,2019-10-03T15:33:43.905Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CY-93-YR,2019-10-03T15:33:44.129Z,,,,,,,,,,,,,,,,,,,,,,,,,
27441092,2017-07-01,2018-06-30,c214,,http://regnskaber.virk.dk/29014472/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzAzLzFlLzhkL2I4MWYtNGU5Ny05N2JiLTc1ZjczYzY2ODdiMA.pdf,http://regnskaber.virk.dk/29014472/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzc2LzFmL2IxLzg0NjctNDkwNi1hYmNiLWY0MWNhYzQ4YTU2Ng.xml,true,50000.0,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5000.0,2-3,Albani Torv,5871 FrÃ¸rup,Kirke Alle 3,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i PRIVATE EM HOLDING APS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-10-02,2003-07-01,2019-10-03,Statsautoriseret revisor,-105800.0,,20222670.0,27441092.0,20222670.0,mne41313,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for PRIVATE EM HOLDING APS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Andersen,Else-Marie Jensen,Else-Marie Jensen,Danske Bank,PRIVATE EM HOLDING APS,BDO Statsautoriseret revisionsaktieselskab,,,Nyborg,2017-07-01,2018-06-30,-9000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nyborg kommune,2019-06-30,2018-07-01,1551967.0,true,2019-10-02,Odense,,urn:ofk:oid:27887101,indberetninger-20180424,2.5117279999999997,27441092.0,AW2SQW4bIXJRhhXBOOTO,2019-10-03T15:33:53.930Z,2019-10-03T15:33:43.905Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CY-93-YR,2019-10-03T15:33:44.129Z,,,,,,,,,,,,,,,,,,,,,,,,,
27441092,2017-07-01,2018-06-30,c216,,http://regnskaber.virk.dk/29014472/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzAzLzFlLzhkL2I4MWYtNGU5Ny05N2JiLTc1ZjczYzY2ODdiMA.pdf,http://regnskaber.virk.dk/29014472/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzc2LzFmL2IxLzg0NjctNDkwNi1hYmNiLWY0MWNhYzQ4YTU2Ng.xml,true,50000.0,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5000.0,2-3,Albani Torv,5871 FrÃ¸rup,Kirke Alle 3,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i PRIVATE EM HOLDING APS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-10-02,2003-07-01,2019-10-03,Statsautoriseret revisor,-105800.0,,20222670.0,27441092.0,20222670.0,mne41313,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for PRIVATE EM HOLDING APS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Andersen,Else-Marie Jensen,Else-Marie Jensen,Danske Bank,PRIVATE EM HOLDING APS,BDO Statsautoriseret revisionsaktieselskab,,,Nyborg,2017-07-01,2018-06-30,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nyborg kommune,2019-06-30,2018-07-01,1551967.0,true,2019-10-02,Odense,,urn:ofk:oid:27887101,indberetninger-20180424,2.5117279999999997,27441092.0,AW2SQW4bIXJRhhXBOOTO,2019-10-03T15:33:53.930Z,2019-10-03T15:33:43.905Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CY-93-YR,2019-10-03T15:33:44.129Z,,,,,,,,,,,,,,,,,,,,,,,,,
27441092,2017-07-01,2018-06-30,c219,,http://regnskaber.virk.dk/29014472/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzAzLzFlLzhkL2I4MWYtNGU5Ny05N2JiLTc1ZjczYzY2ODdiMA.pdf,http://regnskaber.virk.dk/29014472/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzc2LzFmL2IxLzg0NjctNDkwNi1hYmNiLWY0MWNhYzQ4YTU2Ng.xml,true,50000.0,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5000.0,2-3,Albani Torv,5871 FrÃ¸rup,Kirke Alle 3,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i PRIVATE EM HOLDING APS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-10-02,2003-07-01,2019-10-03,Statsautoriseret revisor,-105800.0,,20222670.0,27441092.0,20222670.0,mne41313,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for PRIVATE EM HOLDING APS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Andersen,Else-Marie Jensen,Else-Marie Jensen,Danske Bank,PRIVATE EM HOLDING APS,BDO Statsautoriseret revisionsaktieselskab,,,Nyborg,2017-07-01,2018-06-30,106000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nyborg kommune,2019-06-30,2018-07-01,1551967.0,true,2019-10-02,Odense,,urn:ofk:oid:27887101,indberetninger-20180424,2.5117279999999997,27441092.0,AW2SQW4bIXJRhhXBOOTO,2019-10-03T15:33:53.930Z,2019-10-03T15:33:43.905Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CY-93-YR,2019-10-03T15:33:44.129Z,,,,,,,,,,,,,,,,,,,,,,,,,
27441092,2018-06-30,2018-06-30,c173,,http://regnskaber.virk.dk/29014472/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzAzLzFlLzhkL2I4MWYtNGU5Ny05N2JiLTc1ZjczYzY2ODdiMA.pdf,http://regnskaber.virk.dk/29014472/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzc2LzFmL2IxLzg0NjctNDkwNi1hYmNiLWY0MWNhYzQ4YTU2Ng.xml,true,50000.0,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5000.0,2-3,Albani Torv,5871 FrÃ¸rup,Kirke Alle 3,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i PRIVATE EM HOLDING APS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-10-02,2003-07-01,2019-10-03,Statsautoriseret revisor,-105800.0,,20222670.0,27441092.0,20222670.0,mne41313,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for PRIVATE EM HOLDING APS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Andersen,Else-Marie Jensen,Else-Marie Jensen,Danske Bank,PRIVATE EM HOLDING APS,BDO Statsautoriseret revisionsaktieselskab,,,Nyborg,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nyborg kommune,2019-06-30,2018-07-01,1551967.0,true,2019-10-02,Odense,,urn:ofk:oid:27887101,indberetninger-20180424,2.5117279999999997,27441092.0,AW2SQW4bIXJRhhXBOOTO,2019-10-03T15:33:53.930Z,2019-10-03T15:33:43.905Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CY-93-YR,2019-10-03T15:33:44.129Z,4259000.0,269000.0,125000.0,4255000.0,4259000.0,4000.0,1299000.0,1299000.0,0.0,0.0,1299000.0,2630000.0,106000.0,0.0,4024000.0,2630000.0,4000.0,0.0,61000.0,46000.0,15000.0,,,,
27441092,2018-07-01,2018-07-01,c231,,http://regnskaber.virk.dk/29014472/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzAzLzFlLzhkL2I4MWYtNGU5Ny05N2JiLTc1ZjczYzY2ODdiMA.pdf,http://regnskaber.virk.dk/29014472/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzc2LzFmL2IxLzg0NjctNDkwNi1hYmNiLWY0MWNhYzQ4YTU2Ng.xml,true,50000.0,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5000.0,2-3,Albani Torv,5871 FrÃ¸rup,Kirke Alle 3,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i PRIVATE EM HOLDING APS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-10-02,2003-07-01,2019-10-03,Statsautoriseret revisor,-105800.0,,20222670.0,27441092.0,20222670.0,mne41313,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for PRIVATE EM HOLDING APS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Andersen,Else-Marie Jensen,Else-Marie Jensen,Danske Bank,PRIVATE EM HOLDING APS,BDO Statsautoriseret revisionsaktieselskab,,,Nyborg,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nyborg kommune,2019-06-30,2018-07-01,1551967.0,true,2019-10-02,Odense,,urn:ofk:oid:27887101,indberetninger-20180424,2.5117279999999997,27441092.0,AW2SQW4bIXJRhhXBOOTO,2019-10-03T15:33:53.930Z,2019-10-03T15:33:43.905Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CY-93-YR,2019-10-03T15:33:44.129Z,,,,125000.0,,,,,,,,,,,,,,,,,,,,,
27441092,2018-07-01,2018-07-01,c234,,http://regnskaber.virk.dk/29014472/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzAzLzFlLzhkL2I4MWYtNGU5Ny05N2JiLTc1ZjczYzY2ODdiMA.pdf,http://regnskaber.virk.dk/29014472/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzc2LzFmL2IxLzg0NjctNDkwNi1hYmNiLWY0MWNhYzQ4YTU2Ng.xml,true,50000.0,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5000.0,2-3,Albani Torv,5871 FrÃ¸rup,Kirke Alle 3,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i PRIVATE EM HOLDING APS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-10-02,2003-07-01,2019-10-03,Statsautoriseret revisor,-105800.0,,20222670.0,27441092.0,20222670.0,mne41313,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for PRIVATE EM HOLDING APS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Andersen,Else-Marie Jensen,Else-Marie Jensen,Danske Bank,PRIVATE EM HOLDING APS,BDO Statsautoriseret revisionsaktieselskab,,,Nyborg,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nyborg kommune,2019-06-30,2018-07-01,1551967.0,true,2019-10-02,Odense,,urn:ofk:oid:27887101,indberetninger-20180424,2.5117279999999997,27441092.0,AW2SQW4bIXJRhhXBOOTO,2019-10-03T15:33:53.930Z,2019-10-03T15:33:43.905Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CY-93-YR,2019-10-03T15:33:44.129Z,,,,0.0,,,,,,,,,,,,,,,,,,,,,
27441092,2018-07-01,2018-07-01,c249,,http://regnskaber.virk.dk/29014472/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzAzLzFlLzhkL2I4MWYtNGU5Ny05N2JiLTc1ZjczYzY2ODdiMA.pdf,http://regnskaber.virk.dk/29014472/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzc2LzFmL2IxLzg0NjctNDkwNi1hYmNiLWY0MWNhYzQ4YTU2Ng.xml,true,50000.0,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5000.0,2-3,Albani Torv,5871 FrÃ¸rup,Kirke Alle 3,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i PRIVATE EM HOLDING APS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-10-02,2003-07-01,2019-10-03,Statsautoriseret revisor,-105800.0,,20222670.0,27441092.0,20222670.0,mne41313,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for PRIVATE EM HOLDING APS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Andersen,Else-Marie Jensen,Else-Marie Jensen,Danske Bank,PRIVATE EM HOLDING APS,BDO Statsautoriseret revisionsaktieselskab,,,Nyborg,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nyborg kommune,2019-06-30,2018-07-01,1551967.0,true,2019-10-02,Odense,,urn:ofk:oid:27887101,indberetninger-20180424,2.5117279999999997,27441092.0,AW2SQW4bIXJRhhXBOOTO,2019-10-03T15:33:53.930Z,2019-10-03T15:33:43.905Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CY-93-YR,2019-10-03T15:33:44.129Z,,,,4023982.0,,,,,,,,,,,,,,,,,,,,,
27441092,2018-07-01,2018-07-01,c255,,http://regnskaber.virk.dk/29014472/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzAzLzFlLzhkL2I4MWYtNGU5Ny05N2JiLTc1ZjczYzY2ODdiMA.pdf,http://regnskaber.virk.dk/29014472/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzc2LzFmL2IxLzg0NjctNDkwNi1hYmNiLWY0MWNhYzQ4YTU2Ng.xml,true,50000.0,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5000.0,2-3,Albani Torv,5871 FrÃ¸rup,Kirke Alle 3,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i PRIVATE EM HOLDING APS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-10-02,2003-07-01,2019-10-03,Statsautoriseret revisor,-105800.0,,20222670.0,27441092.0,20222670.0,mne41313,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for PRIVATE EM HOLDING APS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Andersen,Else-Marie Jensen,Else-Marie Jensen,Danske Bank,PRIVATE EM HOLDING APS,BDO Statsautoriseret revisionsaktieselskab,,,Nyborg,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nyborg kommune,2019-06-30,2018-07-01,1551967.0,true,2019-10-02,Odense,,urn:ofk:oid:27887101,indberetninger-20180424,2.5117279999999997,27441092.0,AW2SQW4bIXJRhhXBOOTO,2019-10-03T15:33:53.930Z,2019-10-03T15:33:43.905Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CY-93-YR,2019-10-03T15:33:44.129Z,,,,105800.0,,,,,,,,,,,,,,,,,,,,,
27441092,2018-07-01,2018-07-01,c584,,http://regnskaber.virk.dk/29014472/ZG9rdW1lbnRsYWdlcjovLzAzLzU4LzAzLzFlLzhkL2I4MWYtNGU5Ny05N2JiLTc1ZjczYzY2ODdiMA.pdf,http://regnskaber.virk.dk/29014472/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzc2LzFmL2IxLzg0NjctNDkwNi1hYmNiLWY0MWNhYzQ4YTU2Ng.xml,true,50000.0,Odense C,5000.0,1.0,FÃ¦lledvej,Odense C,5000.0,2-3,Albani Torv,5871 FrÃ¸rup,Kirke Alle 3,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejeren i PRIVATE EM HOLDING APS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-10-02,2003-07-01,2019-10-03,Statsautoriseret revisor,-105800.0,,20222670.0,27441092.0,20222670.0,mne41313,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for PRIVATE EM HOLDING APS.,,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Andersen,Else-Marie Jensen,Else-Marie Jensen,Danske Bank,PRIVATE EM HOLDING APS,BDO Statsautoriseret revisionsaktieselskab,,,Nyborg,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Nyborg kommune,2019-06-30,2018-07-01,1551967.0,true,2019-10-02,Odense,,urn:ofk:oid:27887101,indberetninger-20180424,2.5117279999999997,27441092.0,AW2SQW4bIXJRhhXBOOTO,2019-10-03T15:33:53.930Z,2019-10-03T15:33:43.905Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CY-93-YR,2019-10-03T15:33:44.129Z,,,,,,,,,,,,,,,,,,,,,,-304289.0,1603138.0,,
