entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxOfPriorPeriod,AmortisationOfIntangibleAssets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,DividendPaid,ExternalExpenses,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnOmissionOfConsolidatedFinancialStatement,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherAdjustmentsRelatedToInvestments,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherOperatingIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,ContributedCapital,Equity,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherProvisions,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedRevaluationsOfInvestments,InvestmentsGross,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfExecutiveBoard
33509758,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2YwL2ZlLzQzLzM4ZDktNDJmMy1hYzI1LTIwYjIzOWRlNDYxOQ.pdf,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2Y1L2U2LzAwLzZlMjYtNDgxOS05NWVjLTQ4OWY5ZmY0ZGEwMg.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,8700 Horsens,Silkeborgvej 140,DK-7100 Vejle,"Roms Hule 4, 1. sal",-6600.0,30000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",147488.0,2018-03-22,2011-02-23,2018-03-22,33984.0,Statsautoriseret revisor,-2000000.0,-600000.0,48463.0,2289712.0,20222670.0,33509758.0,20222670.0,mne35388,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for SoftLogic ApS.,1638069.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,25445.0,46760.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Justin Gress Howson,SoftLogic ApS,BDO Statsautoriseret revisionsaktieselskab,18567.0,27424.0,46760.0,1979.0,700106.0,Horsens,2016-01-01,2016-12-31,2134176.0,2275064.0,2255728.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2017-12-31,2017-01-01,133218.0,true,2018-03-22,Vejle,140888.0,urn:ofk:oid:25270732,indberetninger-20180424,2.5118417999999996,33509758.0,,2018-04-08T04:10:01.048Z,2018-04-06T08:54:38.880Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-23-UD,2018-04-06T08:54:39.064Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33509758,2016-01-01,2016-12-31,c177,,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2YwL2ZlLzQzLzM4ZDktNDJmMy1hYzI1LTIwYjIzOWRlNDYxOQ.pdf,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2Y1L2U2LzAwLzZlMjYtNDgxOS05NWVjLTQ4OWY5ZmY0ZGEwMg.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,8700 Horsens,Silkeborgvej 140,DK-7100 Vejle,"Roms Hule 4, 1. sal",,30000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-22,2011-02-23,2018-03-22,,Statsautoriseret revisor,-2000000.0,-600000.0,,,20222670.0,33509758.0,20222670.0,mne35388,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for SoftLogic ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Justin Gress Howson,SoftLogic ApS,BDO Statsautoriseret revisionsaktieselskab,18567.0,,,,,Horsens,2016-01-01,2016-12-31,600000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2017-12-31,2017-01-01,133218.0,true,2018-03-22,Vejle,,urn:ofk:oid:25270732,indberetninger-20180424,2.5118417999999996,33509758.0,,2018-04-08T04:10:01.048Z,2018-04-06T08:54:38.880Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-23-UD,2018-04-06T08:54:39.064Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33509758,2016-01-01,2016-12-31,c185,,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2YwL2ZlLzQzLzM4ZDktNDJmMy1hYzI1LTIwYjIzOWRlNDYxOQ.pdf,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2Y1L2U2LzAwLzZlMjYtNDgxOS05NWVjLTQ4OWY5ZmY0ZGEwMg.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,8700 Horsens,Silkeborgvej 140,DK-7100 Vejle,"Roms Hule 4, 1. sal",,30000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-22,2011-02-23,2018-03-22,,Statsautoriseret revisor,-2000000.0,-600000.0,,,20222670.0,33509758.0,20222670.0,mne35388,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for SoftLogic ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Justin Gress Howson,SoftLogic ApS,BDO Statsautoriseret revisionsaktieselskab,18567.0,,,,,Horsens,2016-01-01,2016-12-31,1517676.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2017-12-31,2017-01-01,133218.0,true,2018-03-22,Vejle,,urn:ofk:oid:25270732,indberetninger-20180424,2.5118417999999996,33509758.0,,2018-04-08T04:10:01.048Z,2018-04-06T08:54:38.880Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-23-UD,2018-04-06T08:54:39.064Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33509758,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2YwL2ZlLzQzLzM4ZDktNDJmMy1hYzI1LTIwYjIzOWRlNDYxOQ.pdf,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2Y1L2U2LzAwLzZlMjYtNDgxOS05NWVjLTQ4OWY5ZmY0ZGEwMg.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,8700 Horsens,Silkeborgvej 140,DK-7100 Vejle,"Roms Hule 4, 1. sal",,30000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-22,2011-02-23,2018-03-22,,Statsautoriseret revisor,-2000000.0,-600000.0,,,20222670.0,33509758.0,20222670.0,mne35388,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for SoftLogic ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Justin Gress Howson,SoftLogic ApS,BDO Statsautoriseret revisionsaktieselskab,18567.0,,,,,Horsens,2016-01-01,2016-12-31,16500.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2017-12-31,2017-01-01,133218.0,true,2018-03-22,Vejle,,urn:ofk:oid:25270732,indberetninger-20180424,2.5118417999999996,33509758.0,,2018-04-08T04:10:01.048Z,2018-04-06T08:54:38.880Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-23-UD,2018-04-06T08:54:39.064Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33509758,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2YwL2ZlLzQzLzM4ZDktNDJmMy1hYzI1LTIwYjIzOWRlNDYxOQ.pdf,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2Y1L2U2LzAwLzZlMjYtNDgxOS05NWVjLTQ4OWY5ZmY0ZGEwMg.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,8700 Horsens,Silkeborgvej 140,DK-7100 Vejle,"Roms Hule 4, 1. sal",,30000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-22,2011-02-23,2018-03-22,,Statsautoriseret revisor,-2000000.0,-600000.0,,,20222670.0,33509758.0,20222670.0,mne35388,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for SoftLogic ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Justin Gress Howson,SoftLogic ApS,BDO Statsautoriseret revisionsaktieselskab,18567.0,,,,,Horsens,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2017-12-31,2017-01-01,133218.0,true,2018-03-22,Vejle,,urn:ofk:oid:25270732,indberetninger-20180424,2.5118417999999996,33509758.0,,2018-04-08T04:10:01.048Z,2018-04-06T08:54:38.880Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-23-UD,2018-04-06T08:54:39.064Z,120000.0,5367046.0,225810.0,80000.0,5131325.0,120000.0,5367046.0,207742.0,3698290.0,3698290.0,3818290.0,1579.0,700106.0,600000.0,27979.0,26400.0,3560077.0,891248.0,207742.0,55253.0,1322946.0,622840.0,147488.0,5001.0,,,,,,,,
33509758,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2YwL2ZlLzQzLzM4ZDktNDJmMy1hYzI1LTIwYjIzOWRlNDYxOQ.pdf,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2Y1L2U2LzAwLzZlMjYtNDgxOS05NWVjLTQ4OWY5ZmY0ZGEwMg.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,8700 Horsens,Silkeborgvej 140,DK-7100 Vejle,"Roms Hule 4, 1. sal",,30000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-22,2011-02-23,2018-03-22,,Statsautoriseret revisor,-2000000.0,-600000.0,,,20222670.0,33509758.0,20222670.0,mne35388,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for SoftLogic ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Justin Gress Howson,SoftLogic ApS,BDO Statsautoriseret revisionsaktieselskab,18567.0,,,,,Horsens,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2017-12-31,2017-01-01,133218.0,true,2018-03-22,Vejle,,urn:ofk:oid:25270732,indberetninger-20180424,2.5118417999999996,33509758.0,,2018-04-08T04:10:01.048Z,2018-04-06T08:54:38.880Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-23-UD,2018-04-06T08:54:39.064Z,,,,,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33509758,2017-01-01,2017-01-01,c235,,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2YwL2ZlLzQzLzM4ZDktNDJmMy1hYzI1LTIwYjIzOWRlNDYxOQ.pdf,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2Y1L2U2LzAwLzZlMjYtNDgxOS05NWVjLTQ4OWY5ZmY0ZGEwMg.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,8700 Horsens,Silkeborgvej 140,DK-7100 Vejle,"Roms Hule 4, 1. sal",,30000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-22,2011-02-23,2018-03-22,,Statsautoriseret revisor,-2000000.0,-600000.0,,,20222670.0,33509758.0,20222670.0,mne35388,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for SoftLogic ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Justin Gress Howson,SoftLogic ApS,BDO Statsautoriseret revisionsaktieselskab,18567.0,,,,,Horsens,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2017-12-31,2017-01-01,133218.0,true,2018-03-22,Vejle,,urn:ofk:oid:25270732,indberetninger-20180424,2.5118417999999996,33509758.0,,2018-04-08T04:10:01.048Z,2018-04-06T08:54:38.880Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-23-UD,2018-04-06T08:54:39.064Z,,,,,3560077.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33509758,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2YwL2ZlLzQzLzM4ZDktNDJmMy1hYzI1LTIwYjIzOWRlNDYxOQ.pdf,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2Y1L2U2LzAwLzZlMjYtNDgxOS05NWVjLTQ4OWY5ZmY0ZGEwMg.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,8700 Horsens,Silkeborgvej 140,DK-7100 Vejle,"Roms Hule 4, 1. sal",,30000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-22,2011-02-23,2018-03-22,,Statsautoriseret revisor,-2000000.0,-600000.0,,,20222670.0,33509758.0,20222670.0,mne35388,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for SoftLogic ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Justin Gress Howson,SoftLogic ApS,BDO Statsautoriseret revisionsaktieselskab,18567.0,,,,,Horsens,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2017-12-31,2017-01-01,133218.0,true,2018-03-22,Vejle,,urn:ofk:oid:25270732,indberetninger-20180424,2.5118417999999996,33509758.0,,2018-04-08T04:10:01.048Z,2018-04-06T08:54:38.880Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-23-UD,2018-04-06T08:54:39.064Z,,,,,891248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33509758,2017-01-01,2017-01-01,c257,,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2YwL2ZlLzQzLzM4ZDktNDJmMy1hYzI1LTIwYjIzOWRlNDYxOQ.pdf,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2Y1L2U2LzAwLzZlMjYtNDgxOS05NWVjLTQ4OWY5ZmY0ZGEwMg.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,8700 Horsens,Silkeborgvej 140,DK-7100 Vejle,"Roms Hule 4, 1. sal",,30000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-22,2011-02-23,2018-03-22,,Statsautoriseret revisor,-2000000.0,-600000.0,,,20222670.0,33509758.0,20222670.0,mne35388,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for SoftLogic ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Justin Gress Howson,SoftLogic ApS,BDO Statsautoriseret revisionsaktieselskab,18567.0,,,,,Horsens,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2017-12-31,2017-01-01,133218.0,true,2018-03-22,Vejle,,urn:ofk:oid:25270732,indberetninger-20180424,2.5118417999999996,33509758.0,,2018-04-08T04:10:01.048Z,2018-04-06T08:54:38.880Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-23-UD,2018-04-06T08:54:39.064Z,,,,,600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33509758,2017-01-01,2017-01-01,c323,,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzA5L2YwL2ZlLzQzLzM4ZDktNDJmMy1hYzI1LTIwYjIzOWRlNDYxOQ.pdf,http://regnskaber.virk.dk/85790533/ZG9rdW1lbnRsYWdlcjovLzAzLzFjL2Y1L2U2LzAwLzZlMjYtNDgxOS05NWVjLTQ4OWY5ZmY0ZGEwMg.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,8700 Horsens,Silkeborgvej 140,DK-7100 Vejle,"Roms Hule 4, 1. sal",,30000.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-22,2011-02-23,2018-03-22,,Statsautoriseret revisor,-2000000.0,-600000.0,,,20222670.0,33509758.0,20222670.0,mne35388,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for SoftLogic ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Justin Gress Howson,SoftLogic ApS,BDO Statsautoriseret revisionsaktieselskab,18567.0,,,,,Horsens,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Horsens,2017-12-31,2017-01-01,133218.0,true,2018-03-22,Vejle,,urn:ofk:oid:25270732,indberetninger-20180424,2.5118417999999996,33509758.0,,2018-04-08T04:10:01.048Z,2018-04-06T08:54:38.880Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-23-UD,2018-04-06T08:54:39.064Z,,,,,,,,,,,,,,,,,,,,,,,,,180000.0,300000.0,,,,,,
