entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmailOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
30531795,2013-10-01,2014-09-30,c3,http://regnskaber.virk.dk/59713503/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzYxLzdjLzg0LzNlOTQtNDYxZC04NjFhLTU1MDZkN2E1ZTc3OA.xhtml,http://regnskaber.virk.dk/59713503/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzk0L2RkLzdjLzIwYjAtNDI5Ni1hNTJlLWMyOTgwMTk3M2EyZQ.pdf,http://regnskaber.virk.dk/59713503/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzM5L2FkL2Q2LzZmZWItNDY5MC1hZmM3LTNkZDNiMmU2MmE3Zg.xml,Danmark,DK,Svendborg,4.0,Ryttervej,Svendborg,5700.0,1.0,Strandgade,5700 Svendborg,Strandgade 1,Til kapitalejeren i Handelskompagniet ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-29,2016-03-31,0.0,Statsautoriseret revisor,tums@tums.dk,-8530.0,30531795.0,1008470150.0,-72218.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Heitmann,Thomas Dam Jensen,Thomas Dam Jensen,HANDELSKOMPAGNIET ApS,Thomas Dam Jensen,5778.0,Svendborg,2013-10-01,2014-09-30,-74970.0,-74970.0,-8530.0,2015-09-30,2014-10-01,0.0,2016-03-29,Svendborg,0.0,42426688.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22163576,indberetninger-20180424,2.5949414,30531795.0,,2018-03-29T08:16:41.084Z,2016-03-31T14:06:16.605Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-95-HE,2016-03-31T14:06:16.823Z,,,,,,,,,,,,,,,,,,,,,,,,
30531795,2013-10-01,2014-09-30,c5,http://regnskaber.virk.dk/59713503/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzYxLzdjLzg0LzNlOTQtNDYxZC04NjFhLTU1MDZkN2E1ZTc3OA.xhtml,http://regnskaber.virk.dk/59713503/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzk0L2RkLzdjLzIwYjAtNDI5Ni1hNTJlLWMyOTgwMTk3M2EyZQ.pdf,http://regnskaber.virk.dk/59713503/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzM5L2FkL2Q2LzZmZWItNDY5MC1hZmM3LTNkZDNiMmU2MmE3Zg.xml,Danmark,DK,Svendborg,4.0,Ryttervej,Svendborg,5700.0,1.0,Strandgade,5700 Svendborg,Strandgade 1,Til kapitalejeren i Handelskompagniet ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-29,2016-03-31,,Statsautoriseret revisor,tums@tums.dk,,30531795.0,1008470150.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Heitmann,Thomas Dam Jensen,Thomas Dam Jensen,HANDELSKOMPAGNIET ApS,Thomas Dam Jensen,,Svendborg,2013-10-01,2014-09-30,60000.0,,,2015-09-30,2014-10-01,,2016-03-29,Svendborg,,42426688.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22163576,indberetninger-20180424,2.5949414,30531795.0,,2018-03-29T08:16:41.084Z,2016-03-31T14:06:16.605Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-95-HE,2016-03-31T14:06:16.823Z,,,,,,,,,,,,,,,,,,,,,,,,
30531795,2013-10-01,2014-09-30,c7,http://regnskaber.virk.dk/59713503/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzYxLzdjLzg0LzNlOTQtNDYxZC04NjFhLTU1MDZkN2E1ZTc3OA.xhtml,http://regnskaber.virk.dk/59713503/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzk0L2RkLzdjLzIwYjAtNDI5Ni1hNTJlLWMyOTgwMTk3M2EyZQ.pdf,http://regnskaber.virk.dk/59713503/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzM5L2FkL2Q2LzZmZWItNDY5MC1hZmM3LTNkZDNiMmU2MmE3Zg.xml,Danmark,DK,Svendborg,4.0,Ryttervej,Svendborg,5700.0,1.0,Strandgade,5700 Svendborg,Strandgade 1,Til kapitalejeren i Handelskompagniet ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-29,2016-03-31,,Statsautoriseret revisor,tums@tums.dk,,30531795.0,1008470150.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Heitmann,Thomas Dam Jensen,Thomas Dam Jensen,HANDELSKOMPAGNIET ApS,Thomas Dam Jensen,,Svendborg,2013-10-01,2014-09-30,-136006.0,,,2015-09-30,2014-10-01,,2016-03-29,Svendborg,,42426688.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22163576,indberetninger-20180424,2.5949414,30531795.0,,2018-03-29T08:16:41.084Z,2016-03-31T14:06:16.605Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-95-HE,2016-03-31T14:06:16.823Z,,,,,,,,,,,,,,,,,,,,,,,,
30531795,2013-10-01,2014-09-30,c9,http://regnskaber.virk.dk/59713503/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzYxLzdjLzg0LzNlOTQtNDYxZC04NjFhLTU1MDZkN2E1ZTc3OA.xhtml,http://regnskaber.virk.dk/59713503/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzk0L2RkLzdjLzIwYjAtNDI5Ni1hNTJlLWMyOTgwMTk3M2EyZQ.pdf,http://regnskaber.virk.dk/59713503/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzM5L2FkL2Q2LzZmZWItNDY5MC1hZmM3LTNkZDNiMmU2MmE3Zg.xml,Danmark,DK,Svendborg,4.0,Ryttervej,Svendborg,5700.0,1.0,Strandgade,5700 Svendborg,Strandgade 1,Til kapitalejeren i Handelskompagniet ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-29,2016-03-31,,Statsautoriseret revisor,tums@tums.dk,,30531795.0,1008470150.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Heitmann,Thomas Dam Jensen,Thomas Dam Jensen,HANDELSKOMPAGNIET ApS,Thomas Dam Jensen,,Svendborg,2013-10-01,2014-09-30,1036.0,,,2015-09-30,2014-10-01,,2016-03-29,Svendborg,,42426688.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22163576,indberetninger-20180424,2.5949414,30531795.0,,2018-03-29T08:16:41.084Z,2016-03-31T14:06:16.605Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-95-HE,2016-03-31T14:06:16.823Z,,,,,,,,,,,,,,,,,,,,,,,,
30531795,2014-09-30,2014-09-30,c11,http://regnskaber.virk.dk/59713503/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzYxLzdjLzg0LzNlOTQtNDYxZC04NjFhLTU1MDZkN2E1ZTc3OA.xhtml,http://regnskaber.virk.dk/59713503/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzk0L2RkLzdjLzIwYjAtNDI5Ni1hNTJlLWMyOTgwMTk3M2EyZQ.pdf,http://regnskaber.virk.dk/59713503/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzM5L2FkL2Q2LzZmZWItNDY5MC1hZmM3LTNkZDNiMmU2MmE3Zg.xml,Danmark,DK,Svendborg,4.0,Ryttervej,Svendborg,5700.0,1.0,Strandgade,5700 Svendborg,Strandgade 1,Til kapitalejeren i Handelskompagniet ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-29,2016-03-31,,Statsautoriseret revisor,tums@tums.dk,,30531795.0,1008470150.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Heitmann,Thomas Dam Jensen,Thomas Dam Jensen,HANDELSKOMPAGNIET ApS,Thomas Dam Jensen,,Svendborg,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,,2016-03-29,Svendborg,,42426688.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22163576,indberetninger-20180424,2.5949414,30531795.0,,2018-03-29T08:16:41.084Z,2016-03-31T14:06:16.605Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-95-HE,2016-03-31T14:06:16.823Z,136943.0,80.0,125000.0,96655.0,117243.0,14000.0,136943.0,19700.0,26288.0,26288.0,40288.0,0.0,14000.0,0.0,-7757.0,19700.0,96575.0,95269.0,1306.0,16200.0,3500.0,0.0,,
30531795,2014-10-01,2015-09-30,c0,http://regnskaber.virk.dk/59713503/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzYxLzdjLzg0LzNlOTQtNDYxZC04NjFhLTU1MDZkN2E1ZTc3OA.xhtml,http://regnskaber.virk.dk/59713503/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzk0L2RkLzdjLzIwYjAtNDI5Ni1hNTJlLWMyOTgwMTk3M2EyZQ.pdf,http://regnskaber.virk.dk/59713503/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzM5L2FkL2Q2LzZmZWItNDY5MC1hZmM3LTNkZDNiMmU2MmE3Zg.xml,Danmark,DK,Svendborg,4.0,Ryttervej,Svendborg,5700.0,1.0,Strandgade,5700 Svendborg,Strandgade 1,Til kapitalejeren i Handelskompagniet ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-29,2016-03-31,2800.0,Statsautoriseret revisor,tums@tums.dk,16666.0,30531795.0,1008470150.0,-26288.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Heitmann,Thomas Dam Jensen,Thomas Dam Jensen,HANDELSKOMPAGNIET ApS,Thomas Dam Jensen,3437.0,Svendborg,2013-10-01,2014-09-30,-9727.0,-9022.0,13866.0,2015-09-30,2014-10-01,37.0,2016-03-29,Svendborg,705.0,42426688.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22163576,indberetninger-20180424,2.5949414,30531795.0,,2018-03-29T08:16:41.084Z,2016-03-31T14:06:16.605Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-95-HE,2016-03-31T14:06:16.823Z,,,,,,,,,,,,,,,,,,,,,,,,
30531795,2014-10-01,2015-09-30,c1,http://regnskaber.virk.dk/59713503/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzYxLzdjLzg0LzNlOTQtNDYxZC04NjFhLTU1MDZkN2E1ZTc3OA.xhtml,http://regnskaber.virk.dk/59713503/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzk0L2RkLzdjLzIwYjAtNDI5Ni1hNTJlLWMyOTgwMTk3M2EyZQ.pdf,http://regnskaber.virk.dk/59713503/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzM5L2FkL2Q2LzZmZWItNDY5MC1hZmM3LTNkZDNiMmU2MmE3Zg.xml,Danmark,DK,Svendborg,4.0,Ryttervej,Svendborg,5700.0,1.0,Strandgade,5700 Svendborg,Strandgade 1,Til kapitalejeren i Handelskompagniet ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-29,2016-03-31,,Statsautoriseret revisor,tums@tums.dk,,30531795.0,1008470150.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Heitmann,Thomas Dam Jensen,Thomas Dam Jensen,HANDELSKOMPAGNIET ApS,Thomas Dam Jensen,,Svendborg,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,,2016-03-29,Svendborg,,42426688.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22163576,indberetninger-20180424,2.5949414,30531795.0,,2018-03-29T08:16:41.084Z,2016-03-31T14:06:16.605Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-95-HE,2016-03-31T14:06:16.823Z,,,,,,,,,,,,,,,,,,,,,,,26063655.0,"TRANBERG, STATSAUTORISERET REVISIONSAKTIESELSKAB"
30531795,2014-10-01,2015-09-30,c2,http://regnskaber.virk.dk/59713503/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzYxLzdjLzg0LzNlOTQtNDYxZC04NjFhLTU1MDZkN2E1ZTc3OA.xhtml,http://regnskaber.virk.dk/59713503/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzk0L2RkLzdjLzIwYjAtNDI5Ni1hNTJlLWMyOTgwMTk3M2EyZQ.pdf,http://regnskaber.virk.dk/59713503/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzM5L2FkL2Q2LzZmZWItNDY5MC1hZmM3LTNkZDNiMmU2MmE3Zg.xml,Danmark,DK,Svendborg,4.0,Ryttervej,Svendborg,5700.0,1.0,Strandgade,5700 Svendborg,Strandgade 1,Til kapitalejeren i Handelskompagniet ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-29,2016-03-31,,Statsautoriseret revisor,tums@tums.dk,,30531795.0,1008470150.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Heitmann,Thomas Dam Jensen,Thomas Dam Jensen,HANDELSKOMPAGNIET ApS,Thomas Dam Jensen,,Svendborg,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,,2016-03-29,Svendborg,,42426688.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22163576,indberetninger-20180424,2.5949414,30531795.0,,2018-03-29T08:16:41.084Z,2016-03-31T14:06:16.605Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-95-HE,2016-03-31T14:06:16.823Z,,,,,,,,,,,,,,,,,,,,,,,,
30531795,2014-10-01,2015-09-30,c4,http://regnskaber.virk.dk/59713503/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzYxLzdjLzg0LzNlOTQtNDYxZC04NjFhLTU1MDZkN2E1ZTc3OA.xhtml,http://regnskaber.virk.dk/59713503/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzk0L2RkLzdjLzIwYjAtNDI5Ni1hNTJlLWMyOTgwMTk3M2EyZQ.pdf,http://regnskaber.virk.dk/59713503/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzM5L2FkL2Q2LzZmZWItNDY5MC1hZmM3LTNkZDNiMmU2MmE3Zg.xml,Danmark,DK,Svendborg,4.0,Ryttervej,Svendborg,5700.0,1.0,Strandgade,5700 Svendborg,Strandgade 1,Til kapitalejeren i Handelskompagniet ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-29,2016-03-31,,Statsautoriseret revisor,tums@tums.dk,,30531795.0,1008470150.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Heitmann,Thomas Dam Jensen,Thomas Dam Jensen,HANDELSKOMPAGNIET ApS,Thomas Dam Jensen,,Svendborg,2013-10-01,2014-09-30,0.0,,,2015-09-30,2014-10-01,,2016-03-29,Svendborg,,42426688.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22163576,indberetninger-20180424,2.5949414,30531795.0,,2018-03-29T08:16:41.084Z,2016-03-31T14:06:16.605Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-95-HE,2016-03-31T14:06:16.823Z,,,,,,,,,,,,,,,,,,,,,,,,
30531795,2014-10-01,2015-09-30,c6,http://regnskaber.virk.dk/59713503/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzYxLzdjLzg0LzNlOTQtNDYxZC04NjFhLTU1MDZkN2E1ZTc3OA.xhtml,http://regnskaber.virk.dk/59713503/ZG9rdW1lbnRsYWdlcjovLzAzLzgzLzk0L2RkLzdjLzIwYjAtNDI5Ni1hNTJlLWMyOTgwMTk3M2EyZQ.pdf,http://regnskaber.virk.dk/59713503/ZG9rdW1lbnRsYWdlcjovLzAzLzFmLzM5L2FkL2Q2LzZmZWItNDY5MC1hZmM3LTNkZDNiMmU2MmE3Zg.xml,Danmark,DK,Svendborg,4.0,Ryttervej,Svendborg,5700.0,1.0,Strandgade,5700 Svendborg,Strandgade 1,Til kapitalejeren i Handelskompagniet ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-03-29,2016-03-31,,Statsautoriseret revisor,tums@tums.dk,,30531795.0,1008470150.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Morten Heitmann,Thomas Dam Jensen,Thomas Dam Jensen,HANDELSKOMPAGNIET ApS,Thomas Dam Jensen,,Svendborg,2013-10-01,2014-09-30,0.0,,,2015-09-30,2014-10-01,,2016-03-29,Svendborg,,42426688.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22163576,indberetninger-20180424,2.5949414,30531795.0,,2018-03-29T08:16:41.084Z,2016-03-31T14:06:16.605Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-95-HE,2016-03-31T14:06:16.823Z,,,,,,,,,,,,,,,,,,,,,,,,
