entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross
33264844,2015-01-01,2015-01-01,c720,,http://regnskaber.virk.dk/44846233/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2Y5L2M2LzExLzI2MTAtNDg3Mi1hMDcwLTFlMDhlYTg4YWMxNQ.pdf,http://regnskaber.virk.dk/44846233/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzJkLzdkLzRmL2VmMGEtNGUwNi05ZjQ4LTg2MjVlZGM5YzJjZg.xml,15512.0,Danmark,Vejen,6600.0,16.0,Torvegade,Vejen,6600.0,49.0,Ã. Skibelundvej,"6600, Vejen","Torvegade, 16",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-21,2017-06-21,2017-06-21,36677.0,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",80000.0,32285201.0,33264844.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Asitek ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Uffe Hammelsvang,Uffe Hammelsvang,"Martinsen, Statsautoriseret Revisionspartnerselskab",Asitek ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejen,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-06-21,Vejen,76 96 33 66,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24276486,indberetninger-20180424,2.5124266,33264844,,2018-03-29T17:17:45.087Z,2017-06-22T07:51:14.149Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-78-AN,2017-06-22T07:51:14.309Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33264844,2015-01-01,2015-01-01,c741,,http://regnskaber.virk.dk/44846233/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2Y5L2M2LzExLzI2MTAtNDg3Mi1hMDcwLTFlMDhlYTg4YWMxNQ.pdf,http://regnskaber.virk.dk/44846233/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzJkLzdkLzRmL2VmMGEtNGUwNi05ZjQ4LTg2MjVlZGM5YzJjZg.xml,15512.0,Danmark,Vejen,6600.0,16.0,Torvegade,Vejen,6600.0,49.0,Ã. Skibelundvej,"6600, Vejen","Torvegade, 16",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-21,2017-06-21,2017-06-21,36677.0,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",272651.0,32285201.0,33264844.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Asitek ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Uffe Hammelsvang,Uffe Hammelsvang,"Martinsen, Statsautoriseret Revisionspartnerselskab",Asitek ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejen,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-06-21,Vejen,76 96 33 66,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24276486,indberetninger-20180424,2.5124266,33264844,,2018-03-29T17:17:45.087Z,2017-06-22T07:51:14.149Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-78-AN,2017-06-22T07:51:14.309Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33264844,2015-01-01,2015-12-31,c123,,http://regnskaber.virk.dk/44846233/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2Y5L2M2LzExLzI2MTAtNDg3Mi1hMDcwLTFlMDhlYTg4YWMxNQ.pdf,http://regnskaber.virk.dk/44846233/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzJkLzdkLzRmL2VmMGEtNGUwNi05ZjQ4LTg2MjVlZGM5YzJjZg.xml,15512.0,Danmark,Vejen,6600.0,16.0,Torvegade,Vejen,6600.0,49.0,Ã. Skibelundvej,"6600, Vejen","Torvegade, 16",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-21,2017-06-21,2017-06-21,36677.0,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,32285201.0,33264844.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Asitek ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Uffe Hammelsvang,Uffe Hammelsvang,"Martinsen, Statsautoriseret Revisionspartnerselskab",Asitek ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejen,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-06-21,Vejen,76 96 33 66,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24276486,indberetninger-20180424,2.5124266,33264844,,2018-03-29T17:17:45.087Z,2017-06-22T07:51:14.149Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-78-AN,2017-06-22T07:51:14.309Z,-301148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33264844,2015-01-01,2015-12-31,c3,,http://regnskaber.virk.dk/44846233/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2Y5L2M2LzExLzI2MTAtNDg3Mi1hMDcwLTFlMDhlYTg4YWMxNQ.pdf,http://regnskaber.virk.dk/44846233/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzJkLzdkLzRmL2VmMGEtNGUwNi05ZjQ4LTg2MjVlZGM5YzJjZg.xml,15512.0,Danmark,Vejen,6600.0,16.0,Torvegade,Vejen,6600.0,49.0,Ã. Skibelundvej,"6600, Vejen","Torvegade, 16",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-21,2017-06-21,2017-06-21,36677.0,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,32285201.0,33264844.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Asitek ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Uffe Hammelsvang,Uffe Hammelsvang,"Martinsen, Statsautoriseret Revisionspartnerselskab",Asitek ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejen,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-06-21,Vejen,76 96 33 66,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24276486,indberetninger-20180424,2.5124266,33264844,,2018-03-29T17:17:45.087Z,2017-06-22T07:51:14.149Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-78-AN,2017-06-22T07:51:14.309Z,-301148.0,1.0,46434.0,106554.0,-191243.0,14319.0,30118.0,15799.0,-374349.0,-344231.0,1350.0,-73201.0,105204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33264844,2015-01-01,2015-12-31,c742,,http://regnskaber.virk.dk/44846233/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2Y5L2M2LzExLzI2MTAtNDg3Mi1hMDcwLTFlMDhlYTg4YWMxNQ.pdf,http://regnskaber.virk.dk/44846233/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzJkLzdkLzRmL2VmMGEtNGUwNi05ZjQ4LTg2MjVlZGM5YzJjZg.xml,15512.0,Danmark,Vejen,6600.0,16.0,Torvegade,Vejen,6600.0,49.0,Ã. Skibelundvej,"6600, Vejen","Torvegade, 16",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-21,2017-06-21,2017-06-21,36677.0,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,32285201.0,33264844.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Asitek ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Uffe Hammelsvang,Uffe Hammelsvang,"Martinsen, Statsautoriseret Revisionspartnerselskab",Asitek ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejen,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-06-21,Vejen,76 96 33 66,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24276486,indberetninger-20180424,2.5124266,33264844,,2018-03-29T17:17:45.087Z,2017-06-22T07:51:14.149Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-78-AN,2017-06-22T07:51:14.309Z,-301148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33264844,2015-12-31,2015-12-31,c4,,http://regnskaber.virk.dk/44846233/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2Y5L2M2LzExLzI2MTAtNDg3Mi1hMDcwLTFlMDhlYTg4YWMxNQ.pdf,http://regnskaber.virk.dk/44846233/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzJkLzdkLzRmL2VmMGEtNGUwNi05ZjQ4LTg2MjVlZGM5YzJjZg.xml,15512.0,Danmark,Vejen,6600.0,16.0,Torvegade,Vejen,6600.0,49.0,Ã. Skibelundvej,"6600, Vejen","Torvegade, 16",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-21,2017-06-21,2017-06-21,36677.0,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",51503.0,32285201.0,33264844.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Asitek ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Uffe Hammelsvang,Uffe Hammelsvang,"Martinsen, Statsautoriseret Revisionspartnerselskab",Asitek ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejen,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-06-21,Vejen,76 96 33 66,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24276486,indberetninger-20180424,2.5124266,33264844,,2018-03-29T17:17:45.087Z,2017-06-22T07:51:14.149Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-78-AN,2017-06-22T07:51:14.309Z,,,,,,,,,,,,,,594243.0,91894.0,0.0,80000.0,530955.0,53688.0,3457.0,44010.0,341997.0,594243.0,542740.0,19278.0,63288.0,19278.0,126392.0,44010.0,341997.0,-28497.0,542740.0,255777.0,97064.0,33981.0,33981.0,126590.0,5938.0,,
33264844,2015-12-31,2015-12-31,c722,,http://regnskaber.virk.dk/44846233/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2Y5L2M2LzExLzI2MTAtNDg3Mi1hMDcwLTFlMDhlYTg4YWMxNQ.pdf,http://regnskaber.virk.dk/44846233/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzJkLzdkLzRmL2VmMGEtNGUwNi05ZjQ4LTg2MjVlZGM5YzJjZg.xml,15512.0,Danmark,Vejen,6600.0,16.0,Torvegade,Vejen,6600.0,49.0,Ã. Skibelundvej,"6600, Vejen","Torvegade, 16",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-21,2017-06-21,2017-06-21,36677.0,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",80000.0,32285201.0,33264844.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Asitek ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Uffe Hammelsvang,Uffe Hammelsvang,"Martinsen, Statsautoriseret Revisionspartnerselskab",Asitek ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejen,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-06-21,Vejen,76 96 33 66,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24276486,indberetninger-20180424,2.5124266,33264844,,2018-03-29T17:17:45.087Z,2017-06-22T07:51:14.149Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-78-AN,2017-06-22T07:51:14.309Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33264844,2015-12-31,2015-12-31,c743,,http://regnskaber.virk.dk/44846233/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2Y5L2M2LzExLzI2MTAtNDg3Mi1hMDcwLTFlMDhlYTg4YWMxNQ.pdf,http://regnskaber.virk.dk/44846233/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzJkLzdkLzRmL2VmMGEtNGUwNi05ZjQ4LTg2MjVlZGM5YzJjZg.xml,15512.0,Danmark,Vejen,6600.0,16.0,Torvegade,Vejen,6600.0,49.0,Ã. Skibelundvej,"6600, Vejen","Torvegade, 16",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-21,2017-06-21,2017-06-21,36677.0,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",-28497.0,32285201.0,33264844.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Asitek ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Uffe Hammelsvang,Uffe Hammelsvang,"Martinsen, Statsautoriseret Revisionspartnerselskab",Asitek ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejen,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-06-21,Vejen,76 96 33 66,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24276486,indberetninger-20180424,2.5124266,33264844,,2018-03-29T17:17:45.087Z,2017-06-22T07:51:14.149Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-78-AN,2017-06-22T07:51:14.309Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33264844,2016-01-01,2016-01-01,c160,,http://regnskaber.virk.dk/44846233/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2Y5L2M2LzExLzI2MTAtNDg3Mi1hMDcwLTFlMDhlYTg4YWMxNQ.pdf,http://regnskaber.virk.dk/44846233/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzJkLzdkLzRmL2VmMGEtNGUwNi05ZjQ4LTg2MjVlZGM5YzJjZg.xml,15512.0,Danmark,Vejen,6600.0,16.0,Torvegade,Vejen,6600.0,49.0,Ã. Skibelundvej,"6600, Vejen","Torvegade, 16",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-21,2017-06-21,2017-06-21,36677.0,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,32285201.0,33264844.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Asitek ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Uffe Hammelsvang,Uffe Hammelsvang,"Martinsen, Statsautoriseret Revisionspartnerselskab",Asitek ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejen,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-06-21,Vejen,76 96 33 66,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24276486,indberetninger-20180424,2.5124266,33264844,,2018-03-29T17:17:45.087Z,2017-06-22T07:51:14.149Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-78-AN,2017-06-22T07:51:14.309Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153990.0,198000.0
33264844,2016-01-01,2016-01-01,c181,,http://regnskaber.virk.dk/44846233/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2Y5L2M2LzExLzI2MTAtNDg3Mi1hMDcwLTFlMDhlYTg4YWMxNQ.pdf,http://regnskaber.virk.dk/44846233/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzJkLzdkLzRmL2VmMGEtNGUwNi05ZjQ4LTg2MjVlZGM5YzJjZg.xml,15512.0,Danmark,Vejen,6600.0,16.0,Torvegade,Vejen,6600.0,49.0,Ã. Skibelundvej,"6600, Vejen","Torvegade, 16",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-06-21,2017-06-21,2017-06-21,36677.0,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",80000.0,32285201.0,33264844.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Asitek ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Esmann,Uffe Hammelsvang,Uffe Hammelsvang,"Martinsen, Statsautoriseret Revisionspartnerselskab",Asitek ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejen,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-06-21,Vejen,76 96 33 66,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24276486,indberetninger-20180424,2.5124266,33264844,,2018-03-29T17:17:45.087Z,2017-06-22T07:51:14.149Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-78-AN,2017-06-22T07:51:14.309Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
