entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTaxReceivablesFromGroupEnterprises,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToInvestments,RevaluationsOfInvestmentsOfTheYear
33495447,2016-10-01,2017-09-30,c174,,http://regnskaber.virk.dk/74459433/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzQxLzkxL2Q5L2U4ZmYtNGY2OS1hZWRlLTA1N2I3MGY3ZmJmYw.pdf,http://regnskaber.virk.dk/74459433/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzU1LzVlL2JkL2I3ZTgtNGU2NS1iNjczLTVmYzc1M2E0OThlZQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,12.0,Store Torv,8464 Galten,c/o Jesper Johansen,DK-8000 Aarhus C,Kystvejen 29,"Til kapitalejeren i JJ Finans, Aarhus ApS",0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",-10500.0,2018-11-26,2011-01-26,2018-12-17,Statsautoriseret revisor,-400000.0,65524.0,20222670.0,33495447.0,20222670.0,mne24680,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for JJ Finans, Aarhus ApS.",2553959.0,Ãrsrapport,0.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Jesper Johansen,Jesper Johansen,Sydbank,"JJ Finans, Aarhus ApS",BDO Statsautoriseret revisionsaktieselskab,13434.0,31199.0,13434.0,31199.0,Galten,2016-10-01,2017-09-30,2516700.0,2506200.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Galten,2018-09-30,2017-10-01,true,2018-11-26,Aarhus,-10500.0,urn:ofk:oid:26476103,indberetninger-20180424,2.5097342,33495447.0,AWfAyxZTet7j816Dxdno,2018-12-18T10:10:54.603Z,2018-12-18T10:09:52.924Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EP-82-NX,2018-12-18T10:09:53.079Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33495447,2016-10-01,2017-09-30,c177,,http://regnskaber.virk.dk/74459433/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzQxLzkxL2Q5L2U4ZmYtNGY2OS1hZWRlLTA1N2I3MGY3ZmJmYw.pdf,http://regnskaber.virk.dk/74459433/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzU1LzVlL2JkL2I3ZTgtNGU2NS1iNjczLTVmYzc1M2E0OThlZQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,12.0,Store Torv,8464 Galten,c/o Jesper Johansen,DK-8000 Aarhus C,Kystvejen 29,"Til kapitalejeren i JJ Finans, Aarhus ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-11-26,2011-01-26,2018-12-17,Statsautoriseret revisor,-400000.0,,20222670.0,33495447.0,20222670.0,mne24680,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for JJ Finans, Aarhus ApS.",,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Jesper Johansen,Jesper Johansen,Sydbank,"JJ Finans, Aarhus ApS",BDO Statsautoriseret revisionsaktieselskab,,,,,Galten,2016-10-01,2017-09-30,400000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Galten,2018-09-30,2017-10-01,true,2018-11-26,Aarhus,,urn:ofk:oid:26476103,indberetninger-20180424,2.5097342,33495447.0,AWfAyxZTet7j816Dxdno,2018-12-18T10:10:54.603Z,2018-12-18T10:09:52.924Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EP-82-NX,2018-12-18T10:09:53.079Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33495447,2016-10-01,2017-09-30,c185,,http://regnskaber.virk.dk/74459433/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzQxLzkxL2Q5L2U4ZmYtNGY2OS1hZWRlLTA1N2I3MGY3ZmJmYw.pdf,http://regnskaber.virk.dk/74459433/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzU1LzVlL2JkL2I3ZTgtNGU2NS1iNjczLTVmYzc1M2E0OThlZQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,12.0,Store Torv,8464 Galten,c/o Jesper Johansen,DK-8000 Aarhus C,Kystvejen 29,"Til kapitalejeren i JJ Finans, Aarhus ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-11-26,2011-01-26,2018-12-17,Statsautoriseret revisor,-400000.0,,20222670.0,33495447.0,20222670.0,mne24680,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for JJ Finans, Aarhus ApS.",,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Jesper Johansen,Jesper Johansen,Sydbank,"JJ Finans, Aarhus ApS",BDO Statsautoriseret revisionsaktieselskab,,,,,Galten,2016-10-01,2017-09-30,642959.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Galten,2018-09-30,2017-10-01,true,2018-11-26,Aarhus,,urn:ofk:oid:26476103,indberetninger-20180424,2.5097342,33495447.0,AWfAyxZTet7j816Dxdno,2018-12-18T10:10:54.603Z,2018-12-18T10:09:52.924Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EP-82-NX,2018-12-18T10:09:53.079Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33495447,2016-10-01,2017-09-30,c195,,http://regnskaber.virk.dk/74459433/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzQxLzkxL2Q5L2U4ZmYtNGY2OS1hZWRlLTA1N2I3MGY3ZmJmYw.pdf,http://regnskaber.virk.dk/74459433/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzU1LzVlL2JkL2I3ZTgtNGU2NS1iNjczLTVmYzc1M2E0OThlZQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,12.0,Store Torv,8464 Galten,c/o Jesper Johansen,DK-8000 Aarhus C,Kystvejen 29,"Til kapitalejeren i JJ Finans, Aarhus ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-11-26,2011-01-26,2018-12-17,Statsautoriseret revisor,-400000.0,,20222670.0,33495447.0,20222670.0,mne24680,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for JJ Finans, Aarhus ApS.",,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Jesper Johansen,Jesper Johansen,Sydbank,"JJ Finans, Aarhus ApS",BDO Statsautoriseret revisionsaktieselskab,,,,,Galten,2016-10-01,2017-09-30,1473741.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Galten,2018-09-30,2017-10-01,true,2018-11-26,Aarhus,,urn:ofk:oid:26476103,indberetninger-20180424,2.5097342,33495447.0,AWfAyxZTet7j816Dxdno,2018-12-18T10:10:54.603Z,2018-12-18T10:09:52.924Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EP-82-NX,2018-12-18T10:09:53.079Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33495447,2017-09-30,2017-09-30,c172,,http://regnskaber.virk.dk/74459433/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzQxLzkxL2Q5L2U4ZmYtNGY2OS1hZWRlLTA1N2I3MGY3ZmJmYw.pdf,http://regnskaber.virk.dk/74459433/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzU1LzVlL2JkL2I3ZTgtNGU2NS1iNjczLTVmYzc1M2E0OThlZQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,12.0,Store Torv,8464 Galten,c/o Jesper Johansen,DK-8000 Aarhus C,Kystvejen 29,"Til kapitalejeren i JJ Finans, Aarhus ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-11-26,2011-01-26,2018-12-17,Statsautoriseret revisor,-400000.0,,20222670.0,33495447.0,20222670.0,mne24680,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for JJ Finans, Aarhus ApS.",,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Jesper Johansen,Jesper Johansen,Sydbank,"JJ Finans, Aarhus ApS",BDO Statsautoriseret revisionsaktieselskab,,,,,Galten,2016-10-01,2017-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Galten,2018-09-30,2017-10-01,true,2018-11-26,Aarhus,,urn:ofk:oid:26476103,indberetninger-20180424,2.5097342,33495447.0,AWfAyxZTet7j816Dxdno,2018-12-18T10:10:54.603Z,2018-12-18T10:09:52.924Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EP-82-NX,2018-12-18T10:09:53.079Z,24708669.0,12000520.0,80000.0,14700.0,24699068.0,24708669.0,9601.0,10699153.0,0.0,10699153.0,10699153.0,0.0,75760.0,9601.0,1911000.0,400000.0,4154697.0,20064371.0,75760.0,9601.0,0.0,1933236.0,0.0,7140.0,0.0,396.0,0.0,,,,,,
33495447,2017-10-01,2017-10-01,c226,,http://regnskaber.virk.dk/74459433/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzQxLzkxL2Q5L2U4ZmYtNGY2OS1hZWRlLTA1N2I3MGY3ZmJmYw.pdf,http://regnskaber.virk.dk/74459433/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzU1LzVlL2JkL2I3ZTgtNGU2NS1iNjczLTVmYzc1M2E0OThlZQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,12.0,Store Torv,8464 Galten,c/o Jesper Johansen,DK-8000 Aarhus C,Kystvejen 29,"Til kapitalejeren i JJ Finans, Aarhus ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-11-26,2011-01-26,2018-12-17,Statsautoriseret revisor,-400000.0,,20222670.0,33495447.0,20222670.0,mne24680,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for JJ Finans, Aarhus ApS.",,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Jesper Johansen,Jesper Johansen,Sydbank,"JJ Finans, Aarhus ApS",BDO Statsautoriseret revisionsaktieselskab,,,,,Galten,2016-10-01,2017-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Galten,2018-09-30,2017-10-01,true,2018-11-26,Aarhus,,urn:ofk:oid:26476103,indberetninger-20180424,2.5097342,33495447.0,AWfAyxZTet7j816Dxdno,2018-12-18T10:10:54.603Z,2018-12-18T10:09:52.924Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EP-82-NX,2018-12-18T10:09:53.079Z,,,,,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33495447,2017-10-01,2017-10-01,c235,,http://regnskaber.virk.dk/74459433/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzQxLzkxL2Q5L2U4ZmYtNGY2OS1hZWRlLTA1N2I3MGY3ZmJmYw.pdf,http://regnskaber.virk.dk/74459433/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzU1LzVlL2JkL2I3ZTgtNGU2NS1iNjczLTVmYzc1M2E0OThlZQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,12.0,Store Torv,8464 Galten,c/o Jesper Johansen,DK-8000 Aarhus C,Kystvejen 29,"Til kapitalejeren i JJ Finans, Aarhus ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-11-26,2011-01-26,2018-12-17,Statsautoriseret revisor,-400000.0,,20222670.0,33495447.0,20222670.0,mne24680,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for JJ Finans, Aarhus ApS.",,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Jesper Johansen,Jesper Johansen,Sydbank,"JJ Finans, Aarhus ApS",BDO Statsautoriseret revisionsaktieselskab,,,,,Galten,2016-10-01,2017-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Galten,2018-09-30,2017-10-01,true,2018-11-26,Aarhus,,urn:ofk:oid:26476103,indberetninger-20180424,2.5097342,33495447.0,AWfAyxZTet7j816Dxdno,2018-12-18T10:10:54.603Z,2018-12-18T10:09:52.924Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EP-82-NX,2018-12-18T10:09:53.079Z,,,,,4154697.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33495447,2017-10-01,2017-10-01,c253,,http://regnskaber.virk.dk/74459433/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzQxLzkxL2Q5L2U4ZmYtNGY2OS1hZWRlLTA1N2I3MGY3ZmJmYw.pdf,http://regnskaber.virk.dk/74459433/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzU1LzVlL2JkL2I3ZTgtNGU2NS1iNjczLTVmYzc1M2E0OThlZQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,12.0,Store Torv,8464 Galten,c/o Jesper Johansen,DK-8000 Aarhus C,Kystvejen 29,"Til kapitalejeren i JJ Finans, Aarhus ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-11-26,2011-01-26,2018-12-17,Statsautoriseret revisor,-400000.0,,20222670.0,33495447.0,20222670.0,mne24680,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for JJ Finans, Aarhus ApS.",,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Jesper Johansen,Jesper Johansen,Sydbank,"JJ Finans, Aarhus ApS",BDO Statsautoriseret revisionsaktieselskab,,,,,Galten,2016-10-01,2017-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Galten,2018-09-30,2017-10-01,true,2018-11-26,Aarhus,,urn:ofk:oid:26476103,indberetninger-20180424,2.5097342,33495447.0,AWfAyxZTet7j816Dxdno,2018-12-18T10:10:54.603Z,2018-12-18T10:09:52.924Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EP-82-NX,2018-12-18T10:09:53.079Z,,,,,20064371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33495447,2017-10-01,2017-10-01,c257,,http://regnskaber.virk.dk/74459433/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzQxLzkxL2Q5L2U4ZmYtNGY2OS1hZWRlLTA1N2I3MGY3ZmJmYw.pdf,http://regnskaber.virk.dk/74459433/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzU1LzVlL2JkL2I3ZTgtNGU2NS1iNjczLTVmYzc1M2E0OThlZQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,12.0,Store Torv,8464 Galten,c/o Jesper Johansen,DK-8000 Aarhus C,Kystvejen 29,"Til kapitalejeren i JJ Finans, Aarhus ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-11-26,2011-01-26,2018-12-17,Statsautoriseret revisor,-400000.0,,20222670.0,33495447.0,20222670.0,mne24680,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for JJ Finans, Aarhus ApS.",,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Jesper Johansen,Jesper Johansen,Sydbank,"JJ Finans, Aarhus ApS",BDO Statsautoriseret revisionsaktieselskab,,,,,Galten,2016-10-01,2017-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Galten,2018-09-30,2017-10-01,true,2018-11-26,Aarhus,,urn:ofk:oid:26476103,indberetninger-20180424,2.5097342,33495447.0,AWfAyxZTet7j816Dxdno,2018-12-18T10:10:54.603Z,2018-12-18T10:09:52.924Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EP-82-NX,2018-12-18T10:09:53.079Z,,,,,400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33495447,2017-10-01,2017-10-01,c564,,http://regnskaber.virk.dk/74459433/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzQxLzkxL2Q5L2U4ZmYtNGY2OS1hZWRlLTA1N2I3MGY3ZmJmYw.pdf,http://regnskaber.virk.dk/74459433/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0LzU1LzVlL2JkL2I3ZTgtNGU2NS1iNjczLTVmYzc1M2E0OThlZQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,12.0,Store Torv,8464 Galten,c/o Jesper Johansen,DK-8000 Aarhus C,Kystvejen 29,"Til kapitalejeren i JJ Finans, Aarhus ApS",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2018-11-26,2011-01-26,2018-12-17,Statsautoriseret revisor,-400000.0,,20222670.0,33495447.0,20222670.0,mne24680,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for JJ Finans, Aarhus ApS.",,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Pedersen,Jesper Johansen,Jesper Johansen,Sydbank,"JJ Finans, Aarhus ApS",BDO Statsautoriseret revisionsaktieselskab,,,,,Galten,2016-10-01,2017-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Galten,2018-09-30,2017-10-01,true,2018-11-26,Aarhus,,urn:ofk:oid:26476103,indberetninger-20180424,2.5097342,33495447.0,AWfAyxZTet7j816Dxdno,2018-12-18T10:10:54.603Z,2018-12-18T10:09:52.924Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EP-82-NX,2018-12-18T10:09:53.079Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,4154697.0,6544456.0,,,,
