entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialInstitutionPostcodeAndTown,AddressOfFinancialInstitutionStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,Goodwill,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,RawMaterialsAndConsumables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables
entity identifier,2010-05-01,2011-04-30,ID_11,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8vcGRmcy8yOTEzNTM0NztBcFMzNTgwNDc7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8veGJybHMvWC1DODg3OEIyQS0yMDEyMTAwNV8xMjU1NTNfODA0.xml,"4600, KÃ¸ge",Torvet 9,"KÃ¸ge, 4600",Juvelvej 2,"4600, KÃ¸ge",Ellemarksvej 5,Til kapitalejerne i Stjernfelt Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2012 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-05-2011 - 30-04-2012.",2005-10-06,2012-09-30,Registreret revisor,29135347.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-05-2011 - 30-04-2012 for Stjernfelt Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Stjernfelt Holding ApS for regnskabsÃ¥ret 01-05-2011 - 30-04-2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Asger Wiuff,Henrik Stjernfelt,Henrik Stjernfelt,"Revisionsfirmaet Asger Wiuff Andersen, Registreret revisionsanpartsselskab",Nordea A/S,Stjernfelt Holding ApS,"Registreret revisionsanpartsselskab, Revisionsfirmaet Asger Wiuff Andersen",29073.0,2012-04-30,2011-05-01,2012-09-30,KÃ¸ge,DirektÃ¸r,urn:ofk:oid:17132025,indberetninger-20180424,2.5095785,29135347.0,,2018-04-02T03:14:52.092Z,2012-10-06T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-217.810,2012-10-06T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2010-05-01,2011-04-30,ID_13,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8vcGRmcy8yOTEzNTM0NztBcFMzNTgwNDc7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8veGJybHMvWC1DODg3OEIyQS0yMDEyMTAwNV8xMjU1NTNfODA0.xml,"4600, KÃ¸ge",Torvet 9,"KÃ¸ge, 4600",Juvelvej 2,"4600, KÃ¸ge",Ellemarksvej 5,Til kapitalejerne i Stjernfelt Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2012 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-05-2011 - 30-04-2012.",2005-10-06,2012-09-30,Registreret revisor,29135347.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-05-2011 - 30-04-2012 for Stjernfelt Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Stjernfelt Holding ApS for regnskabsÃ¥ret 01-05-2011 - 30-04-2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Asger Wiuff,Henrik Stjernfelt,Henrik Stjernfelt,"Revisionsfirmaet Asger Wiuff Andersen, Registreret revisionsanpartsselskab",Nordea A/S,Stjernfelt Holding ApS,"Registreret revisionsanpartsselskab, Revisionsfirmaet Asger Wiuff Andersen",-44580.0,2012-04-30,2011-05-01,2012-09-30,KÃ¸ge,DirektÃ¸r,urn:ofk:oid:17132025,indberetninger-20180424,2.5095785,29135347.0,,2018-04-02T03:14:52.092Z,2012-10-06T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-217.810,2012-10-06T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2010-05-01,2011-04-30,ID_15,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8vcGRmcy8yOTEzNTM0NztBcFMzNTgwNDc7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8veGJybHMvWC1DODg3OEIyQS0yMDEyMTAwNV8xMjU1NTNfODA0.xml,"4600, KÃ¸ge",Torvet 9,"KÃ¸ge, 4600",Juvelvej 2,"4600, KÃ¸ge",Ellemarksvej 5,Til kapitalejerne i Stjernfelt Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2012 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-05-2011 - 30-04-2012.",2005-10-06,2012-09-30,Registreret revisor,29135347.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-05-2011 - 30-04-2012 for Stjernfelt Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Stjernfelt Holding ApS for regnskabsÃ¥ret 01-05-2011 - 30-04-2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Asger Wiuff,Henrik Stjernfelt,Henrik Stjernfelt,"Revisionsfirmaet Asger Wiuff Andersen, Registreret revisionsanpartsselskab",Nordea A/S,Stjernfelt Holding ApS,"Registreret revisionsanpartsselskab, Revisionsfirmaet Asger Wiuff Andersen",-15507.0,2012-04-30,2011-05-01,2012-09-30,KÃ¸ge,DirektÃ¸r,urn:ofk:oid:17132025,indberetninger-20180424,2.5095785,29135347.0,,2018-04-02T03:14:52.092Z,2012-10-06T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-217.810,2012-10-06T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2010-05-01,2011-04-30,ID_9,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8vcGRmcy8yOTEzNTM0NztBcFMzNTgwNDc7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8veGJybHMvWC1DODg3OEIyQS0yMDEyMTAwNV8xMjU1NTNfODA0.xml,"4600, KÃ¸ge",Torvet 9,"KÃ¸ge, 4600",Juvelvej 2,"4600, KÃ¸ge",Ellemarksvej 5,Til kapitalejerne i Stjernfelt Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2012 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-05-2011 - 30-04-2012.",2005-10-06,2012-09-30,Registreret revisor,29135347.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-05-2011 - 30-04-2012 for Stjernfelt Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Stjernfelt Holding ApS for regnskabsÃ¥ret 01-05-2011 - 30-04-2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Asger Wiuff,Henrik Stjernfelt,Henrik Stjernfelt,"Revisionsfirmaet Asger Wiuff Andersen, Registreret revisionsanpartsselskab",Nordea A/S,Stjernfelt Holding ApS,"Registreret revisionsanpartsselskab, Revisionsfirmaet Asger Wiuff Andersen",15507.0,2012-04-30,2011-05-01,2012-09-30,KÃ¸ge,DirektÃ¸r,urn:ofk:oid:17132025,indberetninger-20180424,2.5095785,29135347.0,,2018-04-02T03:14:52.092Z,2012-10-06T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-217.810,2012-10-06T22:00:00.000Z,20962.0,12146.0,11472.0,-29073.0,15507.0,33108.0,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-04-30,2011-04-30,ID_17,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8vcGRmcy8yOTEzNTM0NztBcFMzNTgwNDc7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8veGJybHMvWC1DODg3OEIyQS0yMDEyMTAwNV8xMjU1NTNfODA0.xml,"4600, KÃ¸ge",Torvet 9,"KÃ¸ge, 4600",Juvelvej 2,"4600, KÃ¸ge",Ellemarksvej 5,Til kapitalejerne i Stjernfelt Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2012 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-05-2011 - 30-04-2012.",2005-10-06,2012-09-30,Registreret revisor,29135347.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-05-2011 - 30-04-2012 for Stjernfelt Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Stjernfelt Holding ApS for regnskabsÃ¥ret 01-05-2011 - 30-04-2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Asger Wiuff,Henrik Stjernfelt,Henrik Stjernfelt,"Revisionsfirmaet Asger Wiuff Andersen, Registreret revisionsanpartsselskab",Nordea A/S,Stjernfelt Holding ApS,"Registreret revisionsanpartsselskab, Revisionsfirmaet Asger Wiuff Andersen",,2012-04-30,2011-05-01,2012-09-30,KÃ¸ge,DirektÃ¸r,urn:ofk:oid:17132025,indberetninger-20180424,2.5095785,29135347.0,,2018-04-02T03:14:52.092Z,2012-10-06T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-217.810,2012-10-06T22:00:00.000Z,,,,,,,435379.0,-125000.0,148895.0,17375.0,-238882.0,94328.0,94328.0,131520.0,-435379.0,-196497.0,192156.0,192156.0,286484.0,131520.0,-129363.0,15481.0,-142269.0,-196497.0,-48453.0,17375.0,-5775.0
entity identifier,2011-05-01,2012-04-30,ID_0,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8vcGRmcy8yOTEzNTM0NztBcFMzNTgwNDc7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8veGJybHMvWC1DODg3OEIyQS0yMDEyMTAwNV8xMjU1NTNfODA0.xml,"4600, KÃ¸ge",Torvet 9,"KÃ¸ge, 4600",Juvelvej 2,"4600, KÃ¸ge",Ellemarksvej 5,Til kapitalejerne i Stjernfelt Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2012 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-05-2011 - 30-04-2012.",2005-10-06,2012-09-30,Registreret revisor,29135347.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-05-2011 - 30-04-2012 for Stjernfelt Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Stjernfelt Holding ApS for regnskabsÃ¥ret 01-05-2011 - 30-04-2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Asger Wiuff,Henrik Stjernfelt,Henrik Stjernfelt,"Revisionsfirmaet Asger Wiuff Andersen, Registreret revisionsanpartsselskab",Nordea A/S,Stjernfelt Holding ApS,"Registreret revisionsanpartsselskab, Revisionsfirmaet Asger Wiuff Andersen",,2012-04-30,2011-05-01,2012-09-30,KÃ¸ge,DirektÃ¸r,urn:ofk:oid:17132025,indberetninger-20180424,2.5095785,29135347.0,,2018-04-02T03:14:52.092Z,2012-10-06T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-217.810,2012-10-06T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-05-01,2012-04-30,ID_1,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8vcGRmcy8yOTEzNTM0NztBcFMzNTgwNDc7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8veGJybHMvWC1DODg3OEIyQS0yMDEyMTAwNV8xMjU1NTNfODA0.xml,"4600, KÃ¸ge",Torvet 9,"KÃ¸ge, 4600",Juvelvej 2,"4600, KÃ¸ge",Ellemarksvej 5,Til kapitalejerne i Stjernfelt Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2012 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-05-2011 - 30-04-2012.",2005-10-06,2012-09-30,Registreret revisor,29135347.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-05-2011 - 30-04-2012 for Stjernfelt Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Stjernfelt Holding ApS for regnskabsÃ¥ret 01-05-2011 - 30-04-2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Asger Wiuff,Henrik Stjernfelt,Henrik Stjernfelt,"Revisionsfirmaet Asger Wiuff Andersen, Registreret revisionsanpartsselskab",Nordea A/S,Stjernfelt Holding ApS,"Registreret revisionsanpartsselskab, Revisionsfirmaet Asger Wiuff Andersen",,2012-04-30,2011-05-01,2012-09-30,KÃ¸ge,DirektÃ¸r,urn:ofk:oid:17132025,indberetninger-20180424,2.5095785,29135347.0,,2018-04-02T03:14:52.092Z,2012-10-06T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-217.810,2012-10-06T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-05-01,2012-04-30,ID_10,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8vcGRmcy8yOTEzNTM0NztBcFMzNTgwNDc7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8veGJybHMvWC1DODg3OEIyQS0yMDEyMTAwNV8xMjU1NTNfODA0.xml,"4600, KÃ¸ge",Torvet 9,"KÃ¸ge, 4600",Juvelvej 2,"4600, KÃ¸ge",Ellemarksvej 5,Til kapitalejerne i Stjernfelt Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2012 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-05-2011 - 30-04-2012.",2005-10-06,2012-09-30,Registreret revisor,29135347.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-05-2011 - 30-04-2012 for Stjernfelt Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Stjernfelt Holding ApS for regnskabsÃ¥ret 01-05-2011 - 30-04-2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Asger Wiuff,Henrik Stjernfelt,Henrik Stjernfelt,"Revisionsfirmaet Asger Wiuff Andersen, Registreret revisionsanpartsselskab",Nordea A/S,Stjernfelt Holding ApS,"Registreret revisionsanpartsselskab, Revisionsfirmaet Asger Wiuff Andersen",18637.0,2012-04-30,2011-05-01,2012-09-30,KÃ¸ge,DirektÃ¸r,urn:ofk:oid:17132025,indberetninger-20180424,2.5095785,29135347.0,,2018-04-02T03:14:52.092Z,2012-10-06T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-217.810,2012-10-06T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-05-01,2012-04-30,ID_12,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8vcGRmcy8yOTEzNTM0NztBcFMzNTgwNDc7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8veGJybHMvWC1DODg3OEIyQS0yMDEyMTAwNV8xMjU1NTNfODA0.xml,"4600, KÃ¸ge",Torvet 9,"KÃ¸ge, 4600",Juvelvej 2,"4600, KÃ¸ge",Ellemarksvej 5,Til kapitalejerne i Stjernfelt Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2012 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-05-2011 - 30-04-2012.",2005-10-06,2012-09-30,Registreret revisor,29135347.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-05-2011 - 30-04-2012 for Stjernfelt Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Stjernfelt Holding ApS for regnskabsÃ¥ret 01-05-2011 - 30-04-2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Asger Wiuff,Henrik Stjernfelt,Henrik Stjernfelt,"Revisionsfirmaet Asger Wiuff Andersen, Registreret revisionsanpartsselskab",Nordea A/S,Stjernfelt Holding ApS,"Registreret revisionsanpartsselskab, Revisionsfirmaet Asger Wiuff Andersen",-40808.0,2012-04-30,2011-05-01,2012-09-30,KÃ¸ge,DirektÃ¸r,urn:ofk:oid:17132025,indberetninger-20180424,2.5095785,29135347.0,,2018-04-02T03:14:52.092Z,2012-10-06T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-217.810,2012-10-06T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-05-01,2012-04-30,ID_14,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8vcGRmcy8yOTEzNTM0NztBcFMzNTgwNDc7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/74353192/Y3ZyLmRrOi8veGJybHMvWC1DODg3OEIyQS0yMDEyMTAwNV8xMjU1NTNfODA0.xml,"4600, KÃ¸ge",Torvet 9,"KÃ¸ge, 4600",Juvelvej 2,"4600, KÃ¸ge",Ellemarksvej 5,Til kapitalejerne i Stjernfelt Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2012 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-05-2011 - 30-04-2012.",2005-10-06,2012-09-30,Registreret revisor,29135347.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-05-2011 - 30-04-2012 for Stjernfelt Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Stjernfelt Holding ApS for regnskabsÃ¥ret 01-05-2011 - 30-04-2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Asger Wiuff,Henrik Stjernfelt,Henrik Stjernfelt,"Revisionsfirmaet Asger Wiuff Andersen, Registreret revisionsanpartsselskab",Nordea A/S,Stjernfelt Holding ApS,"Registreret revisionsanpartsselskab, Revisionsfirmaet Asger Wiuff Andersen",-22171.0,2012-04-30,2011-05-01,2012-09-30,KÃ¸ge,DirektÃ¸r,urn:ofk:oid:17132025,indberetninger-20180424,2.5095785,29135347.0,,2018-04-02T03:14:52.092Z,2012-10-06T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-217.810,2012-10-06T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
