entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfExecutiveBoard
32300588,2013-01-01,2013-12-31,ID_0,http://regnskaber.virk.dk/88500323/Y3ZyLmRrOi8vcGRmcy8zMjMwMDU4ODtBcFM0NjgyNDg7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/88500323/Y3ZyLmRrOi8veGJybHMvWC1EMzdBMjhDRC0yMDE0MDUyNl8xNTUzMzVfMTYz.xml,"Odense SV, 5250",Lindholmvej 1A,Til kapitalejerne i PT Bangkok Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-05-16,0.0,32300588.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for PT Bangkok Holding ApS.,"Vi har revideret Ã¥rsregnskabet for PT Bangkok Holding ApS for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,Peter Thygesen,Nordea,PT Bangkok Holding ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-16,Bellinge,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:20582628,indberetninger-20180424,2.5118406,32300588.0,,2018-04-01T02:38:41.981Z,2014-05-26T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-139.854,2014-05-26T22:00:00.000Z,
32300588,2013-01-01,2013-12-31,ID_1,http://regnskaber.virk.dk/88500323/Y3ZyLmRrOi8vcGRmcy8zMjMwMDU4ODtBcFM0NjgyNDg7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/88500323/Y3ZyLmRrOi8veGJybHMvWC1EMzdBMjhDRC0yMDE0MDUyNl8xNTUzMzVfMTYz.xml,"Odense SV, 5250",Lindholmvej 1A,Til kapitalejerne i PT Bangkok Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-05-16,0.0,32300588.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for PT Bangkok Holding ApS.,"Vi har revideret Ã¥rsregnskabet for PT Bangkok Holding ApS for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,Peter Thygesen,Nordea,PT Bangkok Holding ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-16,Bellinge,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:20582628,indberetninger-20180424,2.5118406,32300588.0,,2018-04-01T02:38:41.981Z,2014-05-26T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-139.854,2014-05-26T22:00:00.000Z,
32300588,2013-01-01,2013-12-31,ID_10,http://regnskaber.virk.dk/88500323/Y3ZyLmRrOi8vcGRmcy8zMjMwMDU4ODtBcFM0NjgyNDg7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/88500323/Y3ZyLmRrOi8veGJybHMvWC1EMzdBMjhDRC0yMDE0MDUyNl8xNTUzMzVfMTYz.xml,"Odense SV, 5250",Lindholmvej 1A,Til kapitalejerne i PT Bangkok Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-05-16,0.0,32300588.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for PT Bangkok Holding ApS.,"Vi har revideret Ã¥rsregnskabet for PT Bangkok Holding ApS for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,Peter Thygesen,Nordea,PT Bangkok Holding ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-16,Bellinge,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:20582628,indberetninger-20180424,2.5118406,32300588.0,,2018-04-01T02:38:41.981Z,2014-05-26T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-139.854,2014-05-26T22:00:00.000Z,
32300588,2013-01-01,2013-12-31,ID_2,http://regnskaber.virk.dk/88500323/Y3ZyLmRrOi8vcGRmcy8zMjMwMDU4ODtBcFM0NjgyNDg7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/88500323/Y3ZyLmRrOi8veGJybHMvWC1EMzdBMjhDRC0yMDE0MDUyNl8xNTUzMzVfMTYz.xml,"Odense SV, 5250",Lindholmvej 1A,Til kapitalejerne i PT Bangkok Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-05-16,0.0,32300588.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for PT Bangkok Holding ApS.,"Vi har revideret Ã¥rsregnskabet for PT Bangkok Holding ApS for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,Peter Thygesen,Nordea,PT Bangkok Holding ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-16,Bellinge,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:20582628,indberetninger-20180424,2.5118406,32300588.0,,2018-04-01T02:38:41.981Z,2014-05-26T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-139.854,2014-05-26T22:00:00.000Z,Peter Thygesen
32300588,2013-01-01,2013-12-31,ID_3,http://regnskaber.virk.dk/88500323/Y3ZyLmRrOi8vcGRmcy8zMjMwMDU4ODtBcFM0NjgyNDg7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/88500323/Y3ZyLmRrOi8veGJybHMvWC1EMzdBMjhDRC0yMDE0MDUyNl8xNTUzMzVfMTYz.xml,"Odense SV, 5250",Lindholmvej 1A,Til kapitalejerne i PT Bangkok Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-05-16,0.0,32300588.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for PT Bangkok Holding ApS.,"Vi har revideret Ã¥rsregnskabet for PT Bangkok Holding ApS for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,Peter Thygesen,Nordea,PT Bangkok Holding ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-16,Bellinge,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:20582628,indberetninger-20180424,2.5118406,32300588.0,,2018-04-01T02:38:41.981Z,2014-05-26T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-139.854,2014-05-26T22:00:00.000Z,
32300588,2013-01-01,2013-12-31,ID_4,http://regnskaber.virk.dk/88500323/Y3ZyLmRrOi8vcGRmcy8zMjMwMDU4ODtBcFM0NjgyNDg7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/88500323/Y3ZyLmRrOi8veGJybHMvWC1EMzdBMjhDRC0yMDE0MDUyNl8xNTUzMzVfMTYz.xml,"Odense SV, 5250",Lindholmvej 1A,Til kapitalejerne i PT Bangkok Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-05-16,0.0,32300588.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for PT Bangkok Holding ApS.,"Vi har revideret Ã¥rsregnskabet for PT Bangkok Holding ApS for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,Peter Thygesen,Nordea,PT Bangkok Holding ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-16,Bellinge,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:20582628,indberetninger-20180424,2.5118406,32300588.0,,2018-04-01T02:38:41.981Z,2014-05-26T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-139.854,2014-05-26T22:00:00.000Z,
32300588,2013-01-01,2013-12-31,ID_5,http://regnskaber.virk.dk/88500323/Y3ZyLmRrOi8vcGRmcy8zMjMwMDU4ODtBcFM0NjgyNDg7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/88500323/Y3ZyLmRrOi8veGJybHMvWC1EMzdBMjhDRC0yMDE0MDUyNl8xNTUzMzVfMTYz.xml,"Odense SV, 5250",Lindholmvej 1A,Til kapitalejerne i PT Bangkok Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-05-16,0.0,32300588.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for PT Bangkok Holding ApS.,"Vi har revideret Ã¥rsregnskabet for PT Bangkok Holding ApS for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,Peter Thygesen,Nordea,PT Bangkok Holding ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-16,Bellinge,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:20582628,indberetninger-20180424,2.5118406,32300588.0,,2018-04-01T02:38:41.981Z,2014-05-26T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-139.854,2014-05-26T22:00:00.000Z,
32300588,2013-01-01,2013-12-31,ID_6,http://regnskaber.virk.dk/88500323/Y3ZyLmRrOi8vcGRmcy8zMjMwMDU4ODtBcFM0NjgyNDg7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/88500323/Y3ZyLmRrOi8veGJybHMvWC1EMzdBMjhDRC0yMDE0MDUyNl8xNTUzMzVfMTYz.xml,"Odense SV, 5250",Lindholmvej 1A,Til kapitalejerne i PT Bangkok Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-05-16,0.0,32300588.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for PT Bangkok Holding ApS.,"Vi har revideret Ã¥rsregnskabet for PT Bangkok Holding ApS for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,Peter Thygesen,Nordea,PT Bangkok Holding ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-16,Bellinge,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:20582628,indberetninger-20180424,2.5118406,32300588.0,,2018-04-01T02:38:41.981Z,2014-05-26T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-139.854,2014-05-26T22:00:00.000Z,
32300588,2013-01-01,2013-12-31,ID_7,http://regnskaber.virk.dk/88500323/Y3ZyLmRrOi8vcGRmcy8zMjMwMDU4ODtBcFM0NjgyNDg7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/88500323/Y3ZyLmRrOi8veGJybHMvWC1EMzdBMjhDRC0yMDE0MDUyNl8xNTUzMzVfMTYz.xml,"Odense SV, 5250",Lindholmvej 1A,Til kapitalejerne i PT Bangkok Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-05-16,0.0,32300588.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for PT Bangkok Holding ApS.,"Vi har revideret Ã¥rsregnskabet for PT Bangkok Holding ApS for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,Peter Thygesen,Nordea,PT Bangkok Holding ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-16,Bellinge,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:20582628,indberetninger-20180424,2.5118406,32300588.0,,2018-04-01T02:38:41.981Z,2014-05-26T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-139.854,2014-05-26T22:00:00.000Z,
32300588,2013-01-01,2013-12-31,ID_8,http://regnskaber.virk.dk/88500323/Y3ZyLmRrOi8vcGRmcy8zMjMwMDU4ODtBcFM0NjgyNDg7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/88500323/Y3ZyLmRrOi8veGJybHMvWC1EMzdBMjhDRC0yMDE0MDUyNl8xNTUzMzVfMTYz.xml,"Odense SV, 5250",Lindholmvej 1A,Til kapitalejerne i PT Bangkok Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",2014-05-16,0.0,32300588.0,10092159.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for PT Bangkok Holding ApS.,"Vi har revideret Ã¥rsregnskabet for PT Bangkok Holding ApS for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,Peter Thygesen,Nordea,PT Bangkok Holding ApS,"Revisionsfirmaet Leif Vesterlund ApS, Registreret Revisionsanpartsselskab",0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-16,Bellinge,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:20582628,indberetninger-20180424,2.5118406,32300588.0,,2018-04-01T02:38:41.981Z,2014-05-26T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-139.854,2014-05-26T22:00:00.000Z,
