entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEquity,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DisposalsOfInvestments,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,ValueAdjustmentsOfEquity,Dividend,DividendPaid,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermReceivables,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,AdditionsToInvestments
33036892,2017-01-01,2017-01-01,c235,,http://regnskaber.virk.dk/29863033/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzYwLzY5L2UyLzQyNDgtNGZkMC04ZTM0LWVkYmQ2YTI4ZTg0NQ.pdf,http://regnskaber.virk.dk/29863033/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhLzNiLzcwLzA3YmEtNDczZS1iM2E3LWE5YWExMzYyNDBkMw.xml,Danmark,BrÃ¸ndby,2605.0,"4C, 2.th.",Ringager,StenlÃ¸se,3660.0,13.0,RÃ¥dyrleddet,"2605, BrÃ¸ndby","Ringager, 4C, 2.th.",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-26,2019-06-26,2010-06-15,2019-06-26,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration mv.,2250000.0,info@albjerg.dk,35382879.0,33036892.0,35382879.0,mne34138,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for T. HilligsÃ¸e ApS.,Ãrsrapport,250000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michel Laursen,Thomas HilligsÃ¸e,Thomas HilligsÃ¸e,"ALBJERG, Statsautoriseret Revisionspartnerselskab",T. HilligsÃ¸e ApS,"ALBJERG, Statsautoriseret Revisionspartnerselskab",StenlÃ¸se,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Egedal,A/S,TÃ¶nnies Nordic A/S,Ballerup,2018-12-31,2018-01-01,20.0,2019-06-26,BrÃ¸ndby,38284284.0,RevisionspÃ¥tegning,urn:ofk:oid:27611187,indberetninger-20180424,2.5122833,33036892.0,AWuU1Ty3IXJRhhXBLdbx,2019-06-26T17:28:52.985Z,2019-06-26T17:28:50.492Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-22-LZ,2019-06-26T17:28:50.696Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33036892,2017-01-01,2017-01-01,c704,,http://regnskaber.virk.dk/29863033/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzYwLzY5L2UyLzQyNDgtNGZkMC04ZTM0LWVkYmQ2YTI4ZTg0NQ.pdf,http://regnskaber.virk.dk/29863033/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhLzNiLzcwLzA3YmEtNDczZS1iM2E3LWE5YWExMzYyNDBkMw.xml,Danmark,BrÃ¸ndby,2605.0,"4C, 2.th.",Ringager,StenlÃ¸se,3660.0,13.0,RÃ¥dyrleddet,"2605, BrÃ¸ndby","Ringager, 4C, 2.th.",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-26,2019-06-26,2010-06-15,2019-06-26,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration mv.,2250000.0,info@albjerg.dk,35382879.0,33036892.0,35382879.0,mne34138,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for T. HilligsÃ¸e ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michel Laursen,Thomas HilligsÃ¸e,Thomas HilligsÃ¸e,"ALBJERG, Statsautoriseret Revisionspartnerselskab",T. HilligsÃ¸e ApS,"ALBJERG, Statsautoriseret Revisionspartnerselskab",StenlÃ¸se,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Egedal,A/S,TÃ¶nnies Nordic A/S,Ballerup,2018-12-31,2018-01-01,20.0,2019-06-26,BrÃ¸ndby,38284284.0,RevisionspÃ¥tegning,urn:ofk:oid:27611187,indberetninger-20180424,2.5122833,33036892.0,AWuU1Ty3IXJRhhXBLdbx,2019-06-26T17:28:52.985Z,2019-06-26T17:28:50.492Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-22-LZ,2019-06-26T17:28:50.696Z,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33036892,2017-01-01,2017-01-01,c725,,http://regnskaber.virk.dk/29863033/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzYwLzY5L2UyLzQyNDgtNGZkMC04ZTM0LWVkYmQ2YTI4ZTg0NQ.pdf,http://regnskaber.virk.dk/29863033/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhLzNiLzcwLzA3YmEtNDczZS1iM2E3LWE5YWExMzYyNDBkMw.xml,Danmark,BrÃ¸ndby,2605.0,"4C, 2.th.",Ringager,StenlÃ¸se,3660.0,13.0,RÃ¥dyrleddet,"2605, BrÃ¸ndby","Ringager, 4C, 2.th.",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-26,2019-06-26,2010-06-15,2019-06-26,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration mv.,2250000.0,info@albjerg.dk,35382879.0,33036892.0,35382879.0,mne34138,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for T. HilligsÃ¸e ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michel Laursen,Thomas HilligsÃ¸e,Thomas HilligsÃ¸e,"ALBJERG, Statsautoriseret Revisionspartnerselskab",T. HilligsÃ¸e ApS,"ALBJERG, Statsautoriseret Revisionspartnerselskab",StenlÃ¸se,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Egedal,A/S,TÃ¶nnies Nordic A/S,Ballerup,2018-12-31,2018-01-01,20.0,2019-06-26,BrÃ¸ndby,38284284.0,RevisionspÃ¥tegning,urn:ofk:oid:27611187,indberetninger-20180424,2.5122833,33036892.0,AWuU1Ty3IXJRhhXBLdbx,2019-06-26T17:28:52.985Z,2019-06-26T17:28:50.492Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-22-LZ,2019-06-26T17:28:50.696Z,18141694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33036892,2017-01-01,2017-01-01,c728,,http://regnskaber.virk.dk/29863033/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzYwLzY5L2UyLzQyNDgtNGZkMC04ZTM0LWVkYmQ2YTI4ZTg0NQ.pdf,http://regnskaber.virk.dk/29863033/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhLzNiLzcwLzA3YmEtNDczZS1iM2E3LWE5YWExMzYyNDBkMw.xml,Danmark,BrÃ¸ndby,2605.0,"4C, 2.th.",Ringager,StenlÃ¸se,3660.0,13.0,RÃ¥dyrleddet,"2605, BrÃ¸ndby","Ringager, 4C, 2.th.",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-26,2019-06-26,2010-06-15,2019-06-26,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration mv.,2250000.0,info@albjerg.dk,35382879.0,33036892.0,35382879.0,mne34138,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for T. HilligsÃ¸e ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michel Laursen,Thomas HilligsÃ¸e,Thomas HilligsÃ¸e,"ALBJERG, Statsautoriseret Revisionspartnerselskab",T. HilligsÃ¸e ApS,"ALBJERG, Statsautoriseret Revisionspartnerselskab",StenlÃ¸se,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Egedal,A/S,TÃ¶nnies Nordic A/S,Ballerup,2018-12-31,2018-01-01,20.0,2019-06-26,BrÃ¸ndby,38284284.0,RevisionspÃ¥tegning,urn:ofk:oid:27611187,indberetninger-20180424,2.5122833,33036892.0,AWuU1Ty3IXJRhhXBLdbx,2019-06-26T17:28:52.985Z,2019-06-26T17:28:50.492Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-22-LZ,2019-06-26T17:28:50.696Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33036892,2017-01-01,2017-12-31,c106,,http://regnskaber.virk.dk/29863033/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzYwLzY5L2UyLzQyNDgtNGZkMC04ZTM0LWVkYmQ2YTI4ZTg0NQ.pdf,http://regnskaber.virk.dk/29863033/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhLzNiLzcwLzA3YmEtNDczZS1iM2E3LWE5YWExMzYyNDBkMw.xml,Danmark,BrÃ¸ndby,2605.0,"4C, 2.th.",Ringager,StenlÃ¸se,3660.0,13.0,RÃ¥dyrleddet,"2605, BrÃ¸ndby","Ringager, 4C, 2.th.",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-26,2019-06-26,2010-06-15,2019-06-26,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration mv.,2250000.0,info@albjerg.dk,35382879.0,33036892.0,35382879.0,mne34138,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for T. HilligsÃ¸e ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michel Laursen,Thomas HilligsÃ¸e,Thomas HilligsÃ¸e,"ALBJERG, Statsautoriseret Revisionspartnerselskab",T. HilligsÃ¸e ApS,"ALBJERG, Statsautoriseret Revisionspartnerselskab",StenlÃ¸se,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Egedal,A/S,TÃ¶nnies Nordic A/S,Ballerup,2018-12-31,2018-01-01,20.0,2019-06-26,BrÃ¸ndby,38284284.0,RevisionspÃ¥tegning,urn:ofk:oid:27611187,indberetninger-20180424,2.5122833,33036892.0,AWuU1Ty3IXJRhhXBLdbx,2019-06-26T17:28:52.985Z,2019-06-26T17:28:50.492Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-22-LZ,2019-06-26T17:28:50.696Z,,105800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33036892,2017-01-01,2017-12-31,c120,,http://regnskaber.virk.dk/29863033/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzYwLzY5L2UyLzQyNDgtNGZkMC04ZTM0LWVkYmQ2YTI4ZTg0NQ.pdf,http://regnskaber.virk.dk/29863033/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhLzNiLzcwLzA3YmEtNDczZS1iM2E3LWE5YWExMzYyNDBkMw.xml,Danmark,BrÃ¸ndby,2605.0,"4C, 2.th.",Ringager,StenlÃ¸se,3660.0,13.0,RÃ¥dyrleddet,"2605, BrÃ¸ndby","Ringager, 4C, 2.th.",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-26,2019-06-26,2010-06-15,2019-06-26,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration mv.,2250000.0,info@albjerg.dk,35382879.0,33036892.0,35382879.0,mne34138,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for T. HilligsÃ¸e ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michel Laursen,Thomas HilligsÃ¸e,Thomas HilligsÃ¸e,"ALBJERG, Statsautoriseret Revisionspartnerselskab",T. HilligsÃ¸e ApS,"ALBJERG, Statsautoriseret Revisionspartnerselskab",StenlÃ¸se,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Egedal,A/S,TÃ¶nnies Nordic A/S,Ballerup,2018-12-31,2018-01-01,20.0,2019-06-26,BrÃ¸ndby,38284284.0,RevisionspÃ¥tegning,urn:ofk:oid:27611187,indberetninger-20180424,2.5122833,33036892.0,AWuU1Ty3IXJRhhXBLdbx,2019-06-26T17:28:52.985Z,2019-06-26T17:28:50.492Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-22-LZ,2019-06-26T17:28:50.696Z,,1271765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33036892,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/29863033/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzYwLzY5L2UyLzQyNDgtNGZkMC04ZTM0LWVkYmQ2YTI4ZTg0NQ.pdf,http://regnskaber.virk.dk/29863033/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhLzNiLzcwLzA3YmEtNDczZS1iM2E3LWE5YWExMzYyNDBkMw.xml,Danmark,BrÃ¸ndby,2605.0,"4C, 2.th.",Ringager,StenlÃ¸se,3660.0,13.0,RÃ¥dyrleddet,"2605, BrÃ¸ndby","Ringager, 4C, 2.th.",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-26,2019-06-26,2010-06-15,2019-06-26,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration mv.,2250000.0,info@albjerg.dk,35382879.0,33036892.0,35382879.0,mne34138,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for T. HilligsÃ¸e ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michel Laursen,Thomas HilligsÃ¸e,Thomas HilligsÃ¸e,"ALBJERG, Statsautoriseret Revisionspartnerselskab",T. HilligsÃ¸e ApS,"ALBJERG, Statsautoriseret Revisionspartnerselskab",StenlÃ¸se,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Egedal,A/S,TÃ¶nnies Nordic A/S,Ballerup,2018-12-31,2018-01-01,20.0,2019-06-26,BrÃ¸ndby,38284284.0,RevisionspÃ¥tegning,urn:ofk:oid:27611187,indberetninger-20180424,2.5122833,33036892.0,AWuU1Ty3IXJRhhXBLdbx,2019-06-26T17:28:52.985Z,2019-06-26T17:28:50.492Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-22-LZ,2019-06-26T17:28:50.696Z,,1377565.0,-102520.0,9710.0,1738967.0,1626737.0,-102520.0,249172.0,,,,,,,,,,,,,,,,,,,,,,,,,,
33036892,2017-01-01,2017-12-31,c726,,http://regnskaber.virk.dk/29863033/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzYwLzY5L2UyLzQyNDgtNGZkMC04ZTM0LWVkYmQ2YTI4ZTg0NQ.pdf,http://regnskaber.virk.dk/29863033/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhLzNiLzcwLzA3YmEtNDczZS1iM2E3LWE5YWExMzYyNDBkMw.xml,Danmark,BrÃ¸ndby,2605.0,"4C, 2.th.",Ringager,StenlÃ¸se,3660.0,13.0,RÃ¥dyrleddet,"2605, BrÃ¸ndby","Ringager, 4C, 2.th.",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-26,2019-06-26,2010-06-15,2019-06-26,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration mv.,2250000.0,info@albjerg.dk,35382879.0,33036892.0,35382879.0,mne34138,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for T. HilligsÃ¸e ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michel Laursen,Thomas HilligsÃ¸e,Thomas HilligsÃ¸e,"ALBJERG, Statsautoriseret Revisionspartnerselskab",T. HilligsÃ¸e ApS,"ALBJERG, Statsautoriseret Revisionspartnerselskab",StenlÃ¸se,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Egedal,A/S,TÃ¶nnies Nordic A/S,Ballerup,2018-12-31,2018-01-01,20.0,2019-06-26,BrÃ¸ndby,38284284.0,RevisionspÃ¥tegning,urn:ofk:oid:27611187,indberetninger-20180424,2.5122833,33036892.0,AWuU1Ty3IXJRhhXBLdbx,2019-06-26T17:28:52.985Z,2019-06-26T17:28:50.492Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-22-LZ,2019-06-26T17:28:50.696Z,,1377565.0,,,,,,,2636965.0,,,,,,,,,,,,,,,,,,,,,,,,,
33036892,2017-01-01,2017-12-31,c729,,http://regnskaber.virk.dk/29863033/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzYwLzY5L2UyLzQyNDgtNGZkMC04ZTM0LWVkYmQ2YTI4ZTg0NQ.pdf,http://regnskaber.virk.dk/29863033/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhLzNiLzcwLzA3YmEtNDczZS1iM2E3LWE5YWExMzYyNDBkMw.xml,Danmark,BrÃ¸ndby,2605.0,"4C, 2.th.",Ringager,StenlÃ¸se,3660.0,13.0,RÃ¥dyrleddet,"2605, BrÃ¸ndby","Ringager, 4C, 2.th.",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-26,2019-06-26,2010-06-15,2019-06-26,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration mv.,2250000.0,info@albjerg.dk,35382879.0,33036892.0,35382879.0,mne34138,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for T. HilligsÃ¸e ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michel Laursen,Thomas HilligsÃ¸e,Thomas HilligsÃ¸e,"ALBJERG, Statsautoriseret Revisionspartnerselskab",T. HilligsÃ¸e ApS,"ALBJERG, Statsautoriseret Revisionspartnerselskab",StenlÃ¸se,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Egedal,A/S,TÃ¶nnies Nordic A/S,Ballerup,2018-12-31,2018-01-01,20.0,2019-06-26,BrÃ¸ndby,38284284.0,RevisionspÃ¥tegning,urn:ofk:oid:27611187,indberetninger-20180424,2.5122833,33036892.0,AWuU1Ty3IXJRhhXBLdbx,2019-06-26T17:28:52.985Z,2019-06-26T17:28:50.492Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-22-LZ,2019-06-26T17:28:50.696Z,,,,,,,,,,105800.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
33036892,2017-12-31,2017-12-31,c237,,http://regnskaber.virk.dk/29863033/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzYwLzY5L2UyLzQyNDgtNGZkMC04ZTM0LWVkYmQ2YTI4ZTg0NQ.pdf,http://regnskaber.virk.dk/29863033/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzBhLzNiLzcwLzA3YmEtNDczZS1iM2E3LWE5YWExMzYyNDBkMw.xml,Danmark,BrÃ¸ndby,2605.0,"4C, 2.th.",Ringager,StenlÃ¸se,3660.0,13.0,RÃ¥dyrleddet,"2605, BrÃ¸ndby","Ringager, 4C, 2.th.",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-26,2019-06-26,2010-06-15,2019-06-26,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration mv.,2250000.0,info@albjerg.dk,35382879.0,33036892.0,35382879.0,mne34138,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for T. HilligsÃ¸e ApS.,Ãrsrapport,250000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michel Laursen,Thomas HilligsÃ¸e,Thomas HilligsÃ¸e,"ALBJERG, Statsautoriseret Revisionspartnerselskab",T. HilligsÃ¸e ApS,"ALBJERG, Statsautoriseret Revisionspartnerselskab",StenlÃ¸se,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Egedal,A/S,TÃ¶nnies Nordic A/S,Ballerup,2018-12-31,2018-01-01,20.0,2019-06-26,BrÃ¸ndby,38284284.0,RevisionspÃ¥tegning,urn:ofk:oid:27611187,indberetninger-20180424,2.5122833,33036892.0,AWuU1Ty3IXJRhhXBLdbx,2019-06-26T17:28:52.985Z,2019-06-26T17:28:50.492Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-22-LZ,2019-06-26T17:28:50.696Z,,,,,,,,,,,,250000.0,,,,,,,,,,,,,,,,,,,,,,
