entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DeferredIncomeAssets,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermTaxPayables,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,IncreaseDecreaseOfEquityThroughCorrectionsOfErrors
33960905,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/50906933/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzcwLzdlLzY4LzE2YWYtNGZlYi05NjQzLWIyMzVmZWI2M2EzOA.xhtml,http://regnskaber.virk.dk/50906933/ZG9rdW1lbnRsYWdlcjovLzAzLzM1LzFkLzVkL2RmLzI3NDktNDQxZC05ZWZkLWI3ZjdiMDkzNWVhYw.pdf,http://regnskaber.virk.dk/50906933/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzg5L2EyL2Q4L2RmOGQtNGU1YS1iMzNkLWRkNjUwMzk1NTc5Ng.xml,true,Taastrup,2630.0,376.0,Roskildevej,2720 VanlÃ¸se,"Slotsherrensvej 91, st.",Regnskabsklasse B,2018-05-10,2018-05-10,600.0,10297.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive autoreparationsvirksomhed og dertilknyttede aktiviteter.</p>",364102.0,569859.0,33960905.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Abdul Kadir Altintas,AbdÃ¼l Kadir Altintas,KÃBENHAVNS TOTALSERVICE ApS,Vural ÃztÃ¼rk,15477.0,Taastrup,2016-01-01,2016-12-31,179983.0,179983.0,195460.0,2017-12-31,2017-01-01,false,false,10054.0,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",0.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25442775,indberetninger-20180424,2.5955422,33960905.0,AWNKTCo4x8uVRSOdga14,2018-05-10T13:45:52.102Z,2018-05-10T13:44:50.850Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-18-ZM,2018-05-10T13:44:51.045Z,,,,,,,,,,,,,,,,,,,,,,,
33960905,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/50906933/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzcwLzdlLzY4LzE2YWYtNGZlYi05NjQzLWIyMzVmZWI2M2EzOA.xhtml,http://regnskaber.virk.dk/50906933/ZG9rdW1lbnRsYWdlcjovLzAzLzM1LzFkLzVkL2RmLzI3NDktNDQxZC05ZWZkLWI3ZjdiMDkzNWVhYw.pdf,http://regnskaber.virk.dk/50906933/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzg5L2EyL2Q4L2RmOGQtNGU1YS1iMzNkLWRkNjUwMzk1NTc5Ng.xml,true,Taastrup,2630.0,376.0,Roskildevej,2720 VanlÃ¸se,"Slotsherrensvej 91, st.",Regnskabsklasse B,2018-05-10,2018-05-10,600.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive autoreparationsvirksomhed og dertilknyttede aktiviteter.</p>",,,33960905.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Abdul Kadir Altintas,AbdÃ¼l Kadir Altintas,KÃBENHAVNS TOTALSERVICE ApS,Vural ÃztÃ¼rk,,Taastrup,2016-01-01,2016-12-31,179983.0,,,2017-12-31,2017-01-01,false,false,10054.0,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25442775,indberetninger-20180424,2.5955422,33960905.0,AWNKTCo4x8uVRSOdga14,2018-05-10T13:45:52.102Z,2018-05-10T13:44:50.850Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-18-ZM,2018-05-10T13:44:51.045Z,,,,,,,,,,,,,,,,,,,,,,,
33960905,2016-12-31,2016-12-31,c6,http://regnskaber.virk.dk/50906933/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzcwLzdlLzY4LzE2YWYtNGZlYi05NjQzLWIyMzVmZWI2M2EzOA.xhtml,http://regnskaber.virk.dk/50906933/ZG9rdW1lbnRsYWdlcjovLzAzLzM1LzFkLzVkL2RmLzI3NDktNDQxZC05ZWZkLWI3ZjdiMDkzNWVhYw.pdf,http://regnskaber.virk.dk/50906933/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzg5L2EyL2Q4L2RmOGQtNGU1YS1iMzNkLWRkNjUwMzk1NTc5Ng.xml,true,Taastrup,2630.0,376.0,Roskildevej,2720 VanlÃ¸se,"Slotsherrensvej 91, st.",Regnskabsklasse B,2018-05-10,2018-05-10,600.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive autoreparationsvirksomhed og dertilknyttede aktiviteter.</p>",,,33960905.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Abdul Kadir Altintas,AbdÃ¼l Kadir Altintas,KÃBENHAVNS TOTALSERVICE ApS,Vural ÃztÃ¼rk,,Taastrup,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,10054.0,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25442775,indberetninger-20180424,2.5955422,33960905.0,AWNKTCo4x8uVRSOdga14,2018-05-10T13:45:52.102Z,2018-05-10T13:44:50.850Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-18-ZM,2018-05-10T13:44:51.045Z,793976.0,70326.0,80000.0,650773.0,90000.0,59494.0,53203.0,545735.0,793976.0,734482.0,90000.0,143203.0,295074.0,53203.0,545735.0,-20506.0,734482.0,438906.0,34712.0,31462.0,502.0,3250.0,
33960905,2017-01-01,2017-01-01,c7,http://regnskaber.virk.dk/50906933/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzcwLzdlLzY4LzE2YWYtNGZlYi05NjQzLWIyMzVmZWI2M2EzOA.xhtml,http://regnskaber.virk.dk/50906933/ZG9rdW1lbnRsYWdlcjovLzAzLzM1LzFkLzVkL2RmLzI3NDktNDQxZC05ZWZkLWI3ZjdiMDkzNWVhYw.pdf,http://regnskaber.virk.dk/50906933/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzg5L2EyL2Q4L2RmOGQtNGU1YS1iMzNkLWRkNjUwMzk1NTc5Ng.xml,true,Taastrup,2630.0,376.0,Roskildevej,2720 VanlÃ¸se,"Slotsherrensvej 91, st.",Regnskabsklasse B,2018-05-10,2018-05-10,600.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive autoreparationsvirksomhed og dertilknyttede aktiviteter.</p>",,,33960905.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Abdul Kadir Altintas,AbdÃ¼l Kadir Altintas,KÃBENHAVNS TOTALSERVICE ApS,Vural ÃztÃ¼rk,,Taastrup,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,10054.0,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25442775,indberetninger-20180424,2.5955422,33960905.0,AWNKTCo4x8uVRSOdga14,2018-05-10T13:45:52.102Z,2018-05-10T13:44:50.850Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-18-ZM,2018-05-10T13:44:51.045Z,,,,,,80000.0,,,,,,,,,,,,,,,,,
33960905,2017-01-01,2017-01-01,c8,http://regnskaber.virk.dk/50906933/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzcwLzdlLzY4LzE2YWYtNGZlYi05NjQzLWIyMzVmZWI2M2EzOA.xhtml,http://regnskaber.virk.dk/50906933/ZG9rdW1lbnRsYWdlcjovLzAzLzM1LzFkLzVkL2RmLzI3NDktNDQxZC05ZWZkLWI3ZjdiMDkzNWVhYw.pdf,http://regnskaber.virk.dk/50906933/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzg5L2EyL2Q4L2RmOGQtNGU1YS1iMzNkLWRkNjUwMzk1NTc5Ng.xml,true,Taastrup,2630.0,376.0,Roskildevej,2720 VanlÃ¸se,"Slotsherrensvej 91, st.",Regnskabsklasse B,2018-05-10,2018-05-10,600.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive autoreparationsvirksomhed og dertilknyttede aktiviteter.</p>",,,33960905.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Abdul Kadir Altintas,AbdÃ¼l Kadir Altintas,KÃBENHAVNS TOTALSERVICE ApS,Vural ÃztÃ¼rk,,Taastrup,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,10054.0,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25442775,indberetninger-20180424,2.5955422,33960905.0,AWNKTCo4x8uVRSOdga14,2018-05-10T13:45:52.102Z,2018-05-10T13:44:50.850Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-18-ZM,2018-05-10T13:44:51.045Z,,,,,,-20506.0,,,,,,,,,,,,,,,,,
33960905,2017-01-01,2017-01-01,c9,http://regnskaber.virk.dk/50906933/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzcwLzdlLzY4LzE2YWYtNGZlYi05NjQzLWIyMzVmZWI2M2EzOA.xhtml,http://regnskaber.virk.dk/50906933/ZG9rdW1lbnRsYWdlcjovLzAzLzM1LzFkLzVkL2RmLzI3NDktNDQxZC05ZWZkLWI3ZjdiMDkzNWVhYw.pdf,http://regnskaber.virk.dk/50906933/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzg5L2EyL2Q4L2RmOGQtNGU1YS1iMzNkLWRkNjUwMzk1NTc5Ng.xml,true,Taastrup,2630.0,376.0,Roskildevej,2720 VanlÃ¸se,"Slotsherrensvej 91, st.",Regnskabsklasse B,2018-05-10,2018-05-10,600.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive autoreparationsvirksomhed og dertilknyttede aktiviteter.</p>",,,33960905.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Abdul Kadir Altintas,AbdÃ¼l Kadir Altintas,KÃBENHAVNS TOTALSERVICE ApS,Vural ÃztÃ¼rk,,Taastrup,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,10054.0,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25442775,indberetninger-20180424,2.5955422,33960905.0,AWNKTCo4x8uVRSOdga14,2018-05-10T13:45:52.102Z,2018-05-10T13:44:50.850Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-18-ZM,2018-05-10T13:44:51.045Z,,,,,,59494.0,,,,,,,,,,,,,,,,,
33960905,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/50906933/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzcwLzdlLzY4LzE2YWYtNGZlYi05NjQzLWIyMzVmZWI2M2EzOA.xhtml,http://regnskaber.virk.dk/50906933/ZG9rdW1lbnRsYWdlcjovLzAzLzM1LzFkLzVkL2RmLzI3NDktNDQxZC05ZWZkLWI3ZjdiMDkzNWVhYw.pdf,http://regnskaber.virk.dk/50906933/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzg5L2EyL2Q4L2RmOGQtNGU1YS1iMzNkLWRkNjUwMzk1NTc5Ng.xml,true,Taastrup,2630.0,376.0,Roskildevej,2720 VanlÃ¸se,"Slotsherrensvej 91, st.",Regnskabsklasse B,2018-05-10,2018-05-10,600.0,12700.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive autoreparationsvirksomhed og dertilknyttede aktiviteter.</p>",447570.0,511788.0,33960905.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Abdul Kadir Altintas,AbdÃ¼l Kadir Altintas,KÃBENHAVNS TOTALSERVICE ApS,Vural ÃztÃ¼rk,2407.0,Taastrup,2016-01-01,2016-12-31,39057.0,49111.0,51518.0,2017-12-31,2017-01-01,false,false,10054.0,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",10054.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25442775,indberetninger-20180424,2.5955422,33960905.0,AWNKTCo4x8uVRSOdga14,2018-05-10T13:45:52.102Z,2018-05-10T13:44:50.850Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-18-ZM,2018-05-10T13:44:51.045Z,,,,,,,,,,,,,,,,,,,,,,,-31462.0
33960905,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/50906933/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzcwLzdlLzY4LzE2YWYtNGZlYi05NjQzLWIyMzVmZWI2M2EzOA.xhtml,http://regnskaber.virk.dk/50906933/ZG9rdW1lbnRsYWdlcjovLzAzLzM1LzFkLzVkL2RmLzI3NDktNDQxZC05ZWZkLWI3ZjdiMDkzNWVhYw.pdf,http://regnskaber.virk.dk/50906933/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzg5L2EyL2Q4L2RmOGQtNGU1YS1iMzNkLWRkNjUwMzk1NTc5Ng.xml,true,Taastrup,2630.0,376.0,Roskildevej,2720 VanlÃ¸se,"Slotsherrensvej 91, st.",Regnskabsklasse B,2018-05-10,2018-05-10,600.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive autoreparationsvirksomhed og dertilknyttede aktiviteter.</p>",,,33960905.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Abdul Kadir Altintas,AbdÃ¼l Kadir Altintas,KÃBENHAVNS TOTALSERVICE ApS,Vural ÃztÃ¼rk,,Taastrup,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,10054.0,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25442775,indberetninger-20180424,2.5955422,33960905.0,AWNKTCo4x8uVRSOdga14,2018-05-10T13:45:52.102Z,2018-05-10T13:44:50.850Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-18-ZM,2018-05-10T13:44:51.045Z,,,,,,,,,,,,,,,,,,,,,,,
33960905,2017-01-01,2017-12-31,c10,http://regnskaber.virk.dk/50906933/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzcwLzdlLzY4LzE2YWYtNGZlYi05NjQzLWIyMzVmZWI2M2EzOA.xhtml,http://regnskaber.virk.dk/50906933/ZG9rdW1lbnRsYWdlcjovLzAzLzM1LzFkLzVkL2RmLzI3NDktNDQxZC05ZWZkLWI3ZjdiMDkzNWVhYw.pdf,http://regnskaber.virk.dk/50906933/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzg5L2EyL2Q4L2RmOGQtNGU1YS1iMzNkLWRkNjUwMzk1NTc5Ng.xml,true,Taastrup,2630.0,376.0,Roskildevej,2720 VanlÃ¸se,"Slotsherrensvej 91, st.",Regnskabsklasse B,2018-05-10,2018-05-10,600.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive autoreparationsvirksomhed og dertilknyttede aktiviteter.</p>",,,33960905.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Abdul Kadir Altintas,AbdÃ¼l Kadir Altintas,KÃBENHAVNS TOTALSERVICE ApS,Vural ÃztÃ¼rk,,Taastrup,2016-01-01,2016-12-31,39057.0,,,2017-12-31,2017-01-01,false,false,10054.0,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25442775,indberetninger-20180424,2.5955422,33960905.0,AWNKTCo4x8uVRSOdga14,2018-05-10T13:45:52.102Z,2018-05-10T13:44:50.850Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-18-ZM,2018-05-10T13:44:51.045Z,,,,,,,,,,,,,,,,,,,,,,,-31462.0
33960905,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/50906933/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzcwLzdlLzY4LzE2YWYtNGZlYi05NjQzLWIyMzVmZWI2M2EzOA.xhtml,http://regnskaber.virk.dk/50906933/ZG9rdW1lbnRsYWdlcjovLzAzLzM1LzFkLzVkL2RmLzI3NDktNDQxZC05ZWZkLWI3ZjdiMDkzNWVhYw.pdf,http://regnskaber.virk.dk/50906933/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzg5L2EyL2Q4L2RmOGQtNGU1YS1iMzNkLWRkNjUwMzk1NTc5Ng.xml,true,Taastrup,2630.0,376.0,Roskildevej,2720 VanlÃ¸se,"Slotsherrensvej 91, st.",Regnskabsklasse B,2018-05-10,2018-05-10,600.0,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at drive autoreparationsvirksomhed og dertilknyttede aktiviteter.</p>",,,33960905.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Abdul Kadir Altintas,AbdÃ¼l Kadir Altintas,KÃBENHAVNS TOTALSERVICE ApS,Vural ÃztÃ¼rk,,Taastrup,2016-01-01,2016-12-31,39057.0,,,2017-12-31,2017-01-01,false,false,10054.0,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25442775,indberetninger-20180424,2.5955422,33960905.0,AWNKTCo4x8uVRSOdga14,2018-05-10T13:45:52.102Z,2018-05-10T13:44:50.850Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-18-ZM,2018-05-10T13:44:51.045Z,,,,,,,,,,,,,,,,,,,,,,,
