entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,DividendPaid
85506919,2014-05-01,2015-04-30,c2,http://regnskaber.virk.dk/91960558/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2NmLzFlLzI0L2ZkYjEtNDQ1ZC05NDQyLTlhYzMyMTRiNGJmNA.xhtml,http://regnskaber.virk.dk/91960558/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2ViL2VhLzU3L2U1MzctNDFmNi04NzUyLTMzM2EyMjhlNzAzZA.pdf,http://regnskaber.virk.dk/91960558/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2ZlL2VmL2FhLzE1MzMtNDBkNS1iMDhhLTYzZjY3MzYxMzE5NQ.xml,true,8600 Silkeborg,Galten,8464.0,75.0,RÃ¸ddikvej,8464 Galten,RÃ¸ddikvej 75,Regnskabsklasse B,2016-06-13,2016-07-05,adm.jscinvest@gmail.com,7500.0,-7500.0,85506919.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Schultz Christensen,JÃ¸rgen Schultz Christensen,Nordea,JSC FINANS ApS,Birgit Madsen,60622.0,Galten,2014-05-01,2015-04-30,40638.0,53122.0,-7500.0,2016-04-30,2015-05-01,false,false,12484.0,20233357.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22814086,indberetninger-20180424,2.5955422,85506919.0,,2018-03-28T15:27:40.090Z,2016-07-05T12:07:33.806Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-AY-26-YA,2016-07-05T12:07:33.960Z,,,,,,,,,,,,,,
85506919,2014-05-01,2015-04-30,c4,http://regnskaber.virk.dk/91960558/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2NmLzFlLzI0L2ZkYjEtNDQ1ZC05NDQyLTlhYzMyMTRiNGJmNA.xhtml,http://regnskaber.virk.dk/91960558/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2ViL2VhLzU3L2U1MzctNDFmNi04NzUyLTMzM2EyMjhlNzAzZA.pdf,http://regnskaber.virk.dk/91960558/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2ZlL2VmL2FhLzE1MzMtNDBkNS1iMDhhLTYzZjY3MzYxMzE5NQ.xml,true,8600 Silkeborg,Galten,8464.0,75.0,RÃ¸ddikvej,8464 Galten,RÃ¸ddikvej 75,Regnskabsklasse B,2016-06-13,2016-07-05,adm.jscinvest@gmail.com,,,85506919.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Schultz Christensen,JÃ¸rgen Schultz Christensen,Nordea,JSC FINANS ApS,Birgit Madsen,,Galten,2014-05-01,2015-04-30,40638.0,,,2016-04-30,2015-05-01,false,false,,20233357.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22814086,indberetninger-20180424,2.5955422,85506919.0,,2018-03-28T15:27:40.090Z,2016-07-05T12:07:33.806Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-AY-26-YA,2016-07-05T12:07:33.960Z,,,,,,,,,,,,,,
85506919,2015-04-30,2015-04-30,c6,http://regnskaber.virk.dk/91960558/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2NmLzFlLzI0L2ZkYjEtNDQ1ZC05NDQyLTlhYzMyMTRiNGJmNA.xhtml,http://regnskaber.virk.dk/91960558/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2ViL2VhLzU3L2U1MzctNDFmNi04NzUyLTMzM2EyMjhlNzAzZA.pdf,http://regnskaber.virk.dk/91960558/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2ZlL2VmL2FhLzE1MzMtNDBkNS1iMDhhLTYzZjY3MzYxMzE5NQ.xml,true,8600 Silkeborg,Galten,8464.0,75.0,RÃ¸ddikvej,8464 Galten,RÃ¸ddikvej 75,Regnskabsklasse B,2016-06-13,2016-07-05,adm.jscinvest@gmail.com,,,85506919.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Schultz Christensen,JÃ¸rgen Schultz Christensen,Nordea,JSC FINANS ApS,Birgit Madsen,,Galten,2014-05-01,2015-04-30,,,,2016-04-30,2015-05-01,false,false,,20233357.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22814086,indberetninger-20180424,2.5955422,85506919.0,,2018-03-28T15:27:40.090Z,2016-07-05T12:07:33.806Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-AY-26-YA,2016-07-05T12:07:33.960Z,7692205.0,7684305.0,500000.0,7692205.0,7667721.0,7692205.0,24484.0,12000.0,7900.0,7167721.0,24484.0,7900.0,12484.0,
85506919,2015-05-01,2015-05-01,c7,http://regnskaber.virk.dk/91960558/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2NmLzFlLzI0L2ZkYjEtNDQ1ZC05NDQyLTlhYzMyMTRiNGJmNA.xhtml,http://regnskaber.virk.dk/91960558/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2ViL2VhLzU3L2U1MzctNDFmNi04NzUyLTMzM2EyMjhlNzAzZA.pdf,http://regnskaber.virk.dk/91960558/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2ZlL2VmL2FhLzE1MzMtNDBkNS1iMDhhLTYzZjY3MzYxMzE5NQ.xml,true,8600 Silkeborg,Galten,8464.0,75.0,RÃ¸ddikvej,8464 Galten,RÃ¸ddikvej 75,Regnskabsklasse B,2016-06-13,2016-07-05,adm.jscinvest@gmail.com,,,85506919.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Schultz Christensen,JÃ¸rgen Schultz Christensen,Nordea,JSC FINANS ApS,Birgit Madsen,,Galten,2014-05-01,2015-04-30,,,,2016-04-30,2015-05-01,false,false,,20233357.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22814086,indberetninger-20180424,2.5955422,85506919.0,,2018-03-28T15:27:40.090Z,2016-07-05T12:07:33.806Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-AY-26-YA,2016-07-05T12:07:33.960Z,,,,,500000.0,,,,,,,,,
85506919,2015-05-01,2015-05-01,c8,http://regnskaber.virk.dk/91960558/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2NmLzFlLzI0L2ZkYjEtNDQ1ZC05NDQyLTlhYzMyMTRiNGJmNA.xhtml,http://regnskaber.virk.dk/91960558/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2ViL2VhLzU3L2U1MzctNDFmNi04NzUyLTMzM2EyMjhlNzAzZA.pdf,http://regnskaber.virk.dk/91960558/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2ZlL2VmL2FhLzE1MzMtNDBkNS1iMDhhLTYzZjY3MzYxMzE5NQ.xml,true,8600 Silkeborg,Galten,8464.0,75.0,RÃ¸ddikvej,8464 Galten,RÃ¸ddikvej 75,Regnskabsklasse B,2016-06-13,2016-07-05,adm.jscinvest@gmail.com,,,85506919.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Schultz Christensen,JÃ¸rgen Schultz Christensen,Nordea,JSC FINANS ApS,Birgit Madsen,,Galten,2014-05-01,2015-04-30,,,,2016-04-30,2015-05-01,false,false,,20233357.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22814086,indberetninger-20180424,2.5955422,85506919.0,,2018-03-28T15:27:40.090Z,2016-07-05T12:07:33.806Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-AY-26-YA,2016-07-05T12:07:33.960Z,,,,,7167721.0,,,,,,,,,
85506919,2015-05-01,2015-05-01,c9,http://regnskaber.virk.dk/91960558/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2NmLzFlLzI0L2ZkYjEtNDQ1ZC05NDQyLTlhYzMyMTRiNGJmNA.xhtml,http://regnskaber.virk.dk/91960558/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2ViL2VhLzU3L2U1MzctNDFmNi04NzUyLTMzM2EyMjhlNzAzZA.pdf,http://regnskaber.virk.dk/91960558/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2ZlL2VmL2FhLzE1MzMtNDBkNS1iMDhhLTYzZjY3MzYxMzE5NQ.xml,true,8600 Silkeborg,Galten,8464.0,75.0,RÃ¸ddikvej,8464 Galten,RÃ¸ddikvej 75,Regnskabsklasse B,2016-06-13,2016-07-05,adm.jscinvest@gmail.com,,,85506919.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Schultz Christensen,JÃ¸rgen Schultz Christensen,Nordea,JSC FINANS ApS,Birgit Madsen,,Galten,2014-05-01,2015-04-30,,,,2016-04-30,2015-05-01,false,false,,20233357.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22814086,indberetninger-20180424,2.5955422,85506919.0,,2018-03-28T15:27:40.090Z,2016-07-05T12:07:33.806Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-AY-26-YA,2016-07-05T12:07:33.960Z,,,,,7667721.0,,,,,,,,,
85506919,2015-05-01,2016-04-30,c0,http://regnskaber.virk.dk/91960558/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2NmLzFlLzI0L2ZkYjEtNDQ1ZC05NDQyLTlhYzMyMTRiNGJmNA.xhtml,http://regnskaber.virk.dk/91960558/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2ViL2VhLzU3L2U1MzctNDFmNi04NzUyLTMzM2EyMjhlNzAzZA.pdf,http://regnskaber.virk.dk/91960558/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2ZlL2VmL2FhLzE1MzMtNDBkNS1iMDhhLTYzZjY3MzYxMzE5NQ.xml,true,8600 Silkeborg,Galten,8464.0,75.0,RÃ¸ddikvej,8464 Galten,RÃ¸ddikvej 75,Regnskabsklasse B,2016-06-13,2016-07-05,adm.jscinvest@gmail.com,3000.0,-3000.0,85506919.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Schultz Christensen,JÃ¸rgen Schultz Christensen,Nordea,JSC FINANS ApS,Birgit Madsen,13118.0,Galten,2014-05-01,2015-04-30,7892.0,10118.0,-3000.0,2016-04-30,2015-05-01,false,false,2226.0,20233357.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22814086,indberetninger-20180424,2.5955422,85506919.0,,2018-03-28T15:27:40.090Z,2016-07-05T12:07:33.806Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-AY-26-YA,2016-07-05T12:07:33.960Z,,,,,,,,,,,,,,0.0
85506919,2015-05-01,2016-04-30,c1,http://regnskaber.virk.dk/91960558/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2NmLzFlLzI0L2ZkYjEtNDQ1ZC05NDQyLTlhYzMyMTRiNGJmNA.xhtml,http://regnskaber.virk.dk/91960558/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2ViL2VhLzU3L2U1MzctNDFmNi04NzUyLTMzM2EyMjhlNzAzZA.pdf,http://regnskaber.virk.dk/91960558/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2ZlL2VmL2FhLzE1MzMtNDBkNS1iMDhhLTYzZjY3MzYxMzE5NQ.xml,true,8600 Silkeborg,Galten,8464.0,75.0,RÃ¸ddikvej,8464 Galten,RÃ¸ddikvej 75,Regnskabsklasse B,2016-06-13,2016-07-05,adm.jscinvest@gmail.com,,,85506919.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Schultz Christensen,JÃ¸rgen Schultz Christensen,Nordea,JSC FINANS ApS,Birgit Madsen,,Galten,2014-05-01,2015-04-30,,,,2016-04-30,2015-05-01,false,false,,20233357.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22814086,indberetninger-20180424,2.5955422,85506919.0,,2018-03-28T15:27:40.090Z,2016-07-05T12:07:33.806Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-AY-26-YA,2016-07-05T12:07:33.960Z,,,,,,,,,,,,,,
85506919,2015-05-01,2016-04-30,c10,http://regnskaber.virk.dk/91960558/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2NmLzFlLzI0L2ZkYjEtNDQ1ZC05NDQyLTlhYzMyMTRiNGJmNA.xhtml,http://regnskaber.virk.dk/91960558/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2ViL2VhLzU3L2U1MzctNDFmNi04NzUyLTMzM2EyMjhlNzAzZA.pdf,http://regnskaber.virk.dk/91960558/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2ZlL2VmL2FhLzE1MzMtNDBkNS1iMDhhLTYzZjY3MzYxMzE5NQ.xml,true,8600 Silkeborg,Galten,8464.0,75.0,RÃ¸ddikvej,8464 Galten,RÃ¸ddikvej 75,Regnskabsklasse B,2016-06-13,2016-07-05,adm.jscinvest@gmail.com,,,85506919.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Schultz Christensen,JÃ¸rgen Schultz Christensen,Nordea,JSC FINANS ApS,Birgit Madsen,,Galten,2014-05-01,2015-04-30,,,,2016-04-30,2015-05-01,false,false,,20233357.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22814086,indberetninger-20180424,2.5955422,85506919.0,,2018-03-28T15:27:40.090Z,2016-07-05T12:07:33.806Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-AY-26-YA,2016-07-05T12:07:33.960Z,,,,,,,,,,,,,,0.0
85506919,2015-05-01,2016-04-30,c11,http://regnskaber.virk.dk/91960558/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2NmLzFlLzI0L2ZkYjEtNDQ1ZC05NDQyLTlhYzMyMTRiNGJmNA.xhtml,http://regnskaber.virk.dk/91960558/ZG9rdW1lbnRsYWdlcjovLzAzLzE5L2ViL2VhLzU3L2U1MzctNDFmNi04NzUyLTMzM2EyMjhlNzAzZA.pdf,http://regnskaber.virk.dk/91960558/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2ZlL2VmL2FhLzE1MzMtNDBkNS1iMDhhLTYzZjY3MzYxMzE5NQ.xml,true,8600 Silkeborg,Galten,8464.0,75.0,RÃ¸ddikvej,8464 Galten,RÃ¸ddikvej 75,Regnskabsklasse B,2016-06-13,2016-07-05,adm.jscinvest@gmail.com,,,85506919.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Schultz Christensen,JÃ¸rgen Schultz Christensen,Nordea,JSC FINANS ApS,Birgit Madsen,,Galten,2014-05-01,2015-04-30,7892.0,,,2016-04-30,2015-05-01,false,false,,20233357.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22814086,indberetninger-20180424,2.5955422,85506919.0,,2018-03-28T15:27:40.090Z,2016-07-05T12:07:33.806Z,regnskab,0.0,,2016-04-30,2015-05-01,X16-AY-26-YA,2016-07-05T12:07:33.960Z,,,,,,,,,,,,,,
