entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,ExternalExpenses,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NumberOfEmployees,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,NameOfAuditFirm,TypeOfAuditorAssistance
27719015,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/51091772/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2Y3LzA4L2Q0LzBjZGYtNDVlMy04NDc3LTg0MGQ0ODAzZjFlZA.pdf,http://regnskaber.virk.dk/51091772/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzllLzA3L2RhL2U2NzYtNGExNi1hNWU0LTc3ZmU5ZmJlNGJhNw.xml,true,Varde,6800.0,25.0,Markedspladsen,6800 Varde,2.0,BÃ¸gevej,6800 Varde,"Langgade 25, Kvong",DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JÃ¸rgen Moesgaard Holding ApS,-4721.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-04-24,2004-03-19,2017-04-29,Statsautoriseret revisor,-101200.0,-30000.0,-11388.0,-11388.0,20222670.0,27719015.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rgen Moesgaard Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rgen Moesgaard JÃ¸rgensen,JÃ¸rgen Moesgaard JÃ¸rgensen,Skjern Bank,JÃ¸rgen Moesgaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-18530.0,38234.0,Varde,2015-01-01,2015-12-31,-16963.0,-21684.0,-41388.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-12-31,2016-01-01,false,2017-04-24,Varde,4721.0,30000.0,urn:ofk:oid:23817449,indberetninger-20180424,2.5124211,27719015.0,,2018-03-27T20:38:26.662Z,2017-05-05T11:43:39.223Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-59-SX,2017-05-05T11:43:39.353Z,,,,,,,,,,,,,,,,,,,
27719015,2015-01-01,2015-12-31,c177,,http://regnskaber.virk.dk/51091772/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2Y3LzA4L2Q0LzBjZGYtNDVlMy04NDc3LTg0MGQ0ODAzZjFlZA.pdf,http://regnskaber.virk.dk/51091772/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzllLzA3L2RhL2U2NzYtNGExNi1hNWU0LTc3ZmU5ZmJlNGJhNw.xml,true,Varde,6800.0,25.0,Markedspladsen,6800 Varde,2.0,BÃ¸gevej,6800 Varde,"Langgade 25, Kvong",DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JÃ¸rgen Moesgaard Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-04-24,2004-03-19,2017-04-29,Statsautoriseret revisor,-101200.0,,,,20222670.0,27719015.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rgen Moesgaard Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rgen Moesgaard JÃ¸rgensen,JÃ¸rgen Moesgaard JÃ¸rgensen,Skjern Bank,JÃ¸rgen Moesgaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Varde,2015-01-01,2015-12-31,101200.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-12-31,2016-01-01,false,2017-04-24,Varde,,,urn:ofk:oid:23817449,indberetninger-20180424,2.5124211,27719015.0,,2018-03-27T20:38:26.662Z,2017-05-05T11:43:39.223Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-59-SX,2017-05-05T11:43:39.353Z,,,,,,,,,,,,,,,,,,,
27719015,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/51091772/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2Y3LzA4L2Q0LzBjZGYtNDVlMy04NDc3LTg0MGQ0ODAzZjFlZA.pdf,http://regnskaber.virk.dk/51091772/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzllLzA3L2RhL2U2NzYtNGExNi1hNWU0LTc3ZmU5ZmJlNGJhNw.xml,true,Varde,6800.0,25.0,Markedspladsen,6800 Varde,2.0,BÃ¸gevej,6800 Varde,"Langgade 25, Kvong",DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JÃ¸rgen Moesgaard Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-04-24,2004-03-19,2017-04-29,Statsautoriseret revisor,-101200.0,,,,20222670.0,27719015.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rgen Moesgaard Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rgen Moesgaard JÃ¸rgensen,JÃ¸rgen Moesgaard JÃ¸rgensen,Skjern Bank,JÃ¸rgen Moesgaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Varde,2015-01-01,2015-12-31,-118163.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-12-31,2016-01-01,false,2017-04-24,Varde,,,urn:ofk:oid:23817449,indberetninger-20180424,2.5124211,27719015.0,,2018-03-27T20:38:26.662Z,2017-05-05T11:43:39.223Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-59-SX,2017-05-05T11:43:39.353Z,,,,,,,,,,,,,,,,,,,
27719015,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/51091772/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2Y3LzA4L2Q0LzBjZGYtNDVlMy04NDc3LTg0MGQ0ODAzZjFlZA.pdf,http://regnskaber.virk.dk/51091772/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzllLzA3L2RhL2U2NzYtNGExNi1hNWU0LTc3ZmU5ZmJlNGJhNw.xml,true,Varde,6800.0,25.0,Markedspladsen,6800 Varde,2.0,BÃ¸gevej,6800 Varde,"Langgade 25, Kvong",DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JÃ¸rgen Moesgaard Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-04-24,2004-03-19,2017-04-29,Statsautoriseret revisor,-101200.0,,,,20222670.0,27719015.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rgen Moesgaard Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rgen Moesgaard JÃ¸rgensen,JÃ¸rgen Moesgaard JÃ¸rgensen,Skjern Bank,JÃ¸rgen Moesgaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Varde,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-12-31,2016-01-01,false,2017-04-24,Varde,,,urn:ofk:oid:23817449,indberetninger-20180424,2.5124211,27719015.0,,2018-03-27T20:38:26.662Z,2017-05-05T11:43:39.223Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-59-SX,2017-05-05T11:43:39.353Z,1394081.0,531721.0,125000.0,4721.0,1375917.0,1394081.0,18164.0,1.0,855491.0,13164.0,101200.0,1149717.0,855491.0,18164.0,6869.0,2148.0,5000.0,,
27719015,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/51091772/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2Y3LzA4L2Q0LzBjZGYtNDVlMy04NDc3LTg0MGQ0ODAzZjFlZA.pdf,http://regnskaber.virk.dk/51091772/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzllLzA3L2RhL2U2NzYtNGExNi1hNWU0LTc3ZmU5ZmJlNGJhNw.xml,true,Varde,6800.0,25.0,Markedspladsen,6800 Varde,2.0,BÃ¸gevej,6800 Varde,"Langgade 25, Kvong",DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JÃ¸rgen Moesgaard Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-04-24,2004-03-19,2017-04-29,Statsautoriseret revisor,-101200.0,,,,20222670.0,27719015.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rgen Moesgaard Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rgen Moesgaard JÃ¸rgensen,JÃ¸rgen Moesgaard JÃ¸rgensen,Skjern Bank,JÃ¸rgen Moesgaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Varde,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-12-31,2016-01-01,false,2017-04-24,Varde,,,urn:ofk:oid:23817449,indberetninger-20180424,2.5124211,27719015.0,,2018-03-27T20:38:26.662Z,2017-05-05T11:43:39.223Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-59-SX,2017-05-05T11:43:39.353Z,,,,,125000.0,,,,,,,,,,,,,,
27719015,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/51091772/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2Y3LzA4L2Q0LzBjZGYtNDVlMy04NDc3LTg0MGQ0ODAzZjFlZA.pdf,http://regnskaber.virk.dk/51091772/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzllLzA3L2RhL2U2NzYtNGExNi1hNWU0LTc3ZmU5ZmJlNGJhNw.xml,true,Varde,6800.0,25.0,Markedspladsen,6800 Varde,2.0,BÃ¸gevej,6800 Varde,"Langgade 25, Kvong",DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JÃ¸rgen Moesgaard Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-04-24,2004-03-19,2017-04-29,Statsautoriseret revisor,-101200.0,,,,20222670.0,27719015.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rgen Moesgaard Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rgen Moesgaard JÃ¸rgensen,JÃ¸rgen Moesgaard JÃ¸rgensen,Skjern Bank,JÃ¸rgen Moesgaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Varde,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-12-31,2016-01-01,false,2017-04-24,Varde,,,urn:ofk:oid:23817449,indberetninger-20180424,2.5124211,27719015.0,,2018-03-27T20:38:26.662Z,2017-05-05T11:43:39.223Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-59-SX,2017-05-05T11:43:39.353Z,,,,,1149717.0,,,,,,,,,,,,,,
27719015,2016-01-01,2016-01-01,c257,,http://regnskaber.virk.dk/51091772/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2Y3LzA4L2Q0LzBjZGYtNDVlMy04NDc3LTg0MGQ0ODAzZjFlZA.pdf,http://regnskaber.virk.dk/51091772/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzllLzA3L2RhL2U2NzYtNGExNi1hNWU0LTc3ZmU5ZmJlNGJhNw.xml,true,Varde,6800.0,25.0,Markedspladsen,6800 Varde,2.0,BÃ¸gevej,6800 Varde,"Langgade 25, Kvong",DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JÃ¸rgen Moesgaard Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-04-24,2004-03-19,2017-04-29,Statsautoriseret revisor,-101200.0,,,,20222670.0,27719015.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rgen Moesgaard Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rgen Moesgaard JÃ¸rgensen,JÃ¸rgen Moesgaard JÃ¸rgensen,Skjern Bank,JÃ¸rgen Moesgaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Varde,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-12-31,2016-01-01,false,2017-04-24,Varde,,,urn:ofk:oid:23817449,indberetninger-20180424,2.5124211,27719015.0,,2018-03-27T20:38:26.662Z,2017-05-05T11:43:39.223Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-59-SX,2017-05-05T11:43:39.353Z,,,,,101200.0,,,,,,,,,,,,,,
27719015,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/51091772/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2Y3LzA4L2Q0LzBjZGYtNDVlMy04NDc3LTg0MGQ0ODAzZjFlZA.pdf,http://regnskaber.virk.dk/51091772/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzllLzA3L2RhL2U2NzYtNGExNi1hNWU0LTc3ZmU5ZmJlNGJhNw.xml,true,Varde,6800.0,25.0,Markedspladsen,6800 Varde,2.0,BÃ¸gevej,6800 Varde,"Langgade 25, Kvong",DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JÃ¸rgen Moesgaard Holding ApS,-1162.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-04-24,2004-03-19,2017-04-29,Statsautoriseret revisor,-101200.0,-30000.0,-10843.0,-10843.0,20222670.0,27719015.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rgen Moesgaard Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rgen Moesgaard JÃ¸rgensen,JÃ¸rgen Moesgaard JÃ¸rgensen,Skjern Bank,JÃ¸rgen Moesgaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-143.0,35561.0,Varde,2015-01-01,2015-12-31,-4263.0,-5425.0,-40843.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-12-31,2016-01-01,false,2017-04-24,Varde,1162.0,30000.0,urn:ofk:oid:23817449,indberetninger-20180424,2.5124211,27719015.0,,2018-03-27T20:38:26.662Z,2017-05-05T11:43:39.223Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-59-SX,2017-05-05T11:43:39.353Z,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
27719015,2016-01-01,2016-12-31,c176,,http://regnskaber.virk.dk/51091772/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2Y3LzA4L2Q0LzBjZGYtNDVlMy04NDc3LTg0MGQ0ODAzZjFlZA.pdf,http://regnskaber.virk.dk/51091772/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzllLzA3L2RhL2U2NzYtNGExNi1hNWU0LTc3ZmU5ZmJlNGJhNw.xml,true,Varde,6800.0,25.0,Markedspladsen,6800 Varde,2.0,BÃ¸gevej,6800 Varde,"Langgade 25, Kvong",DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JÃ¸rgen Moesgaard Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-04-24,2004-03-19,2017-04-29,Statsautoriseret revisor,-101200.0,,,,20222670.0,27719015.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rgen Moesgaard Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rgen Moesgaard JÃ¸rgensen,JÃ¸rgen Moesgaard JÃ¸rgensen,Skjern Bank,JÃ¸rgen Moesgaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Varde,2015-01-01,2015-12-31,103400.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-12-31,2016-01-01,false,2017-04-24,Varde,,,urn:ofk:oid:23817449,indberetninger-20180424,2.5124211,27719015.0,,2018-03-27T20:38:26.662Z,2017-05-05T11:43:39.223Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-59-SX,2017-05-05T11:43:39.353Z,,,,,,,,,,,,,,,,,,,
27719015,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/51091772/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2Y3LzA4L2Q0LzBjZGYtNDVlMy04NDc3LTg0MGQ0ODAzZjFlZA.pdf,http://regnskaber.virk.dk/51091772/ZG9rdW1lbnRsYWdlcjovLzAzL2IzLzllLzA3L2RhL2U2NzYtNGExNi1hNWU0LTc3ZmU5ZmJlNGJhNw.xml,true,Varde,6800.0,25.0,Markedspladsen,6800 Varde,2.0,BÃ¸gevej,6800 Varde,"Langgade 25, Kvong",DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i JÃ¸rgen Moesgaard Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2017-04-24,2004-03-19,2017-04-29,Statsautoriseret revisor,-101200.0,,,,20222670.0,27719015.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for JÃ¸rgen Moesgaard Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,JÃ¸rgen Moesgaard JÃ¸rgensen,JÃ¸rgen Moesgaard JÃ¸rgensen,Skjern Bank,JÃ¸rgen Moesgaard Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Varde,2015-01-01,2015-12-31,-107663.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2016-12-31,2016-01-01,false,2017-04-24,Varde,,,urn:ofk:oid:23817449,indberetninger-20180424,2.5124211,27719015.0,,2018-03-27T20:38:26.662Z,2017-05-05T11:43:39.223Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-59-SX,2017-05-05T11:43:39.353Z,,,,,,,,,,,,,,,,,,,
