entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,OtherFinanceExpenses,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermReceivablesFromGroupEnterprises,NoncurrentAssets,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,NameAndSurnameOfMemberOfSupervisoryBoard
31432553,2017-01-01,2017-01-01,c720,,http://regnskaber.virk.dk/35523413/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2E4LzNjLzRlLzRlNzQtNDJjNi1hM2NmLWI4YzA2ZjAwOGJlZg.pdf,http://regnskaber.virk.dk/35523413/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzRiLzRlL2FhLzU3Y2UtNDVlMi1hMWNkLWE2YjNmODM4MWE3Mg.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Snertinge,4460.0,31.0,Skippingevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-03,2019-05-03,2008-05-16,2019-05-03,statsautoriseret revisor,2320000.0,32285201.0,31432553.0,32285201.0,mne32783,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for Green Investment ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kaj Kromann Laschewski,Hans Henrik Knak,Aage Lohmann Poulsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Green Investment ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Snertinge,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kalundborg,2018-12-31,2018-01-01,2019-05-03,Risskov,87 43 96 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27093966,indberetninger-20180424,2.509595,31432553.0,AWqSf2bgRYGX6_YTHeIW,2019-05-07T13:33:37.819Z,2019-05-07T13:33:03.432Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-13-UB,2019-05-07T13:33:03.601Z,,,,,,,,,,,,,,,,,,,,,,,,
31432553,2017-01-01,2017-01-01,c741,,http://regnskaber.virk.dk/35523413/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2E4LzNjLzRlLzRlNzQtNDJjNi1hM2NmLWI4YzA2ZjAwOGJlZg.pdf,http://regnskaber.virk.dk/35523413/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzRiLzRlL2FhLzU3Y2UtNDVlMi1hMWNkLWE2YjNmODM4MWE3Mg.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Snertinge,4460.0,31.0,Skippingevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-03,2019-05-03,2008-05-16,2019-05-03,statsautoriseret revisor,-558440.0,32285201.0,31432553.0,32285201.0,mne32783,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for Green Investment ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kaj Kromann Laschewski,Hans Henrik Knak,Aage Lohmann Poulsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Green Investment ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Snertinge,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kalundborg,2018-12-31,2018-01-01,2019-05-03,Risskov,87 43 96 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27093966,indberetninger-20180424,2.509595,31432553.0,AWqSf2bgRYGX6_YTHeIW,2019-05-07T13:33:37.819Z,2019-05-07T13:33:03.432Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-13-UB,2019-05-07T13:33:03.601Z,,,,,,,,,,,,,,,,,,,,,,,,
31432553,2017-01-01,2017-12-31,c123,,http://regnskaber.virk.dk/35523413/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2E4LzNjLzRlLzRlNzQtNDJjNi1hM2NmLWI4YzA2ZjAwOGJlZg.pdf,http://regnskaber.virk.dk/35523413/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzRiLzRlL2FhLzU3Y2UtNDVlMi1hMWNkLWE2YjNmODM4MWE3Mg.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Snertinge,4460.0,31.0,Skippingevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-03,2019-05-03,2008-05-16,2019-05-03,statsautoriseret revisor,,32285201.0,31432553.0,32285201.0,mne32783,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for Green Investment ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kaj Kromann Laschewski,Hans Henrik Knak,Aage Lohmann Poulsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Green Investment ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Snertinge,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kalundborg,2018-12-31,2018-01-01,2019-05-03,Risskov,87 43 96 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27093966,indberetninger-20180424,2.509595,31432553.0,AWqSf2bgRYGX6_YTHeIW,2019-05-07T13:33:37.819Z,2019-05-07T13:33:03.432Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-13-UB,2019-05-07T13:33:03.601Z,-12800.0,,,,,,,,,,,,,,,,,,,,,,,
31432553,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/35523413/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2E4LzNjLzRlLzRlNzQtNDJjNi1hM2NmLWI4YzA2ZjAwOGJlZg.pdf,http://regnskaber.virk.dk/35523413/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzRiLzRlL2FhLzU3Y2UtNDVlMi1hMWNkLWE2YjNmODM4MWE3Mg.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Snertinge,4460.0,31.0,Skippingevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-03,2019-05-03,2008-05-16,2019-05-03,statsautoriseret revisor,,32285201.0,31432553.0,32285201.0,mne32783,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for Green Investment ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kaj Kromann Laschewski,Hans Henrik Knak,Aage Lohmann Poulsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Green Investment ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Snertinge,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kalundborg,2018-12-31,2018-01-01,2019-05-03,Risskov,87 43 96 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27093966,indberetninger-20180424,2.509595,31432553.0,AWqSf2bgRYGX6_YTHeIW,2019-05-07T13:33:37.819Z,2019-05-07T13:33:03.432Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-13-UB,2019-05-07T13:33:03.601Z,-12800.0,-12800.0,0.0,0.0,-12800.0,-12800.0,,,,,,,,,,,,,,,,,,
31432553,2017-01-01,2017-12-31,c742,,http://regnskaber.virk.dk/35523413/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2E4LzNjLzRlLzRlNzQtNDJjNi1hM2NmLWI4YzA2ZjAwOGJlZg.pdf,http://regnskaber.virk.dk/35523413/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzRiLzRlL2FhLzU3Y2UtNDVlMi1hMWNkLWE2YjNmODM4MWE3Mg.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Snertinge,4460.0,31.0,Skippingevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-03,2019-05-03,2008-05-16,2019-05-03,statsautoriseret revisor,,32285201.0,31432553.0,32285201.0,mne32783,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for Green Investment ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kaj Kromann Laschewski,Hans Henrik Knak,Aage Lohmann Poulsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Green Investment ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Snertinge,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kalundborg,2018-12-31,2018-01-01,2019-05-03,Risskov,87 43 96 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27093966,indberetninger-20180424,2.509595,31432553.0,AWqSf2bgRYGX6_YTHeIW,2019-05-07T13:33:37.819Z,2019-05-07T13:33:03.432Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-13-UB,2019-05-07T13:33:03.601Z,-12800.0,,,,,,,,,,,,,,,,,,,,,,,
31432553,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/35523413/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2E4LzNjLzRlLzRlNzQtNDJjNi1hM2NmLWI4YzA2ZjAwOGJlZg.pdf,http://regnskaber.virk.dk/35523413/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzRiLzRlL2FhLzU3Y2UtNDVlMi1hMWNkLWE2YjNmODM4MWE3Mg.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Snertinge,4460.0,31.0,Skippingevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-03,2019-05-03,2008-05-16,2019-05-03,statsautoriseret revisor,1748760.0,32285201.0,31432553.0,32285201.0,mne32783,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for Green Investment ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kaj Kromann Laschewski,Hans Henrik Knak,Aage Lohmann Poulsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Green Investment ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Snertinge,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kalundborg,2018-12-31,2018-01-01,2019-05-03,Risskov,87 43 96 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27093966,indberetninger-20180424,2.509595,31432553.0,AWqSf2bgRYGX6_YTHeIW,2019-05-07T13:33:37.819Z,2019-05-07T13:33:03.432Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-13-UB,2019-05-07T13:33:03.601Z,,,,,,,1758764.0,0.0,2320000.0,558880.0,1758764.0,10004.0,1199884.0,371.0,1199513.0,1199884.0,2520.0,-571240.0,4.0,10004.0,558880.0,556360.0,10000.0,
31432553,2017-12-31,2017-12-31,c722,,http://regnskaber.virk.dk/35523413/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2E4LzNjLzRlLzRlNzQtNDJjNi1hM2NmLWI4YzA2ZjAwOGJlZg.pdf,http://regnskaber.virk.dk/35523413/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzRiLzRlL2FhLzU3Y2UtNDVlMi1hMWNkLWE2YjNmODM4MWE3Mg.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Snertinge,4460.0,31.0,Skippingevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-03,2019-05-03,2008-05-16,2019-05-03,statsautoriseret revisor,2320000.0,32285201.0,31432553.0,32285201.0,mne32783,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for Green Investment ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kaj Kromann Laschewski,Hans Henrik Knak,Aage Lohmann Poulsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Green Investment ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Snertinge,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kalundborg,2018-12-31,2018-01-01,2019-05-03,Risskov,87 43 96 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27093966,indberetninger-20180424,2.509595,31432553.0,AWqSf2bgRYGX6_YTHeIW,2019-05-07T13:33:37.819Z,2019-05-07T13:33:03.432Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-13-UB,2019-05-07T13:33:03.601Z,,,,,,,,,,,,,,,,,,,,,,,,
31432553,2017-12-31,2017-12-31,c743,,http://regnskaber.virk.dk/35523413/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2E4LzNjLzRlLzRlNzQtNDJjNi1hM2NmLWI4YzA2ZjAwOGJlZg.pdf,http://regnskaber.virk.dk/35523413/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzRiLzRlL2FhLzU3Y2UtNDVlMi1hMWNkLWE2YjNmODM4MWE3Mg.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Snertinge,4460.0,31.0,Skippingevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-03,2019-05-03,2008-05-16,2019-05-03,statsautoriseret revisor,-571240.0,32285201.0,31432553.0,32285201.0,mne32783,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for Green Investment ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kaj Kromann Laschewski,Hans Henrik Knak,Aage Lohmann Poulsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Green Investment ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Snertinge,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kalundborg,2018-12-31,2018-01-01,2019-05-03,Risskov,87 43 96 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27093966,indberetninger-20180424,2.509595,31432553.0,AWqSf2bgRYGX6_YTHeIW,2019-05-07T13:33:37.819Z,2019-05-07T13:33:03.432Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-13-UB,2019-05-07T13:33:03.601Z,,,,,,,,,,,,,,,,,,,,,,,,
31432553,2018-01-01,2018-01-01,c181,,http://regnskaber.virk.dk/35523413/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2E4LzNjLzRlLzRlNzQtNDJjNi1hM2NmLWI4YzA2ZjAwOGJlZg.pdf,http://regnskaber.virk.dk/35523413/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzRiLzRlL2FhLzU3Y2UtNDVlMi1hMWNkLWE2YjNmODM4MWE3Mg.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Snertinge,4460.0,31.0,Skippingevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-03,2019-05-03,2008-05-16,2019-05-03,statsautoriseret revisor,2320000.0,32285201.0,31432553.0,32285201.0,mne32783,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for Green Investment ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kaj Kromann Laschewski,Hans Henrik Knak,Aage Lohmann Poulsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Green Investment ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Snertinge,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kalundborg,2018-12-31,2018-01-01,2019-05-03,Risskov,87 43 96 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27093966,indberetninger-20180424,2.509595,31432553.0,AWqSf2bgRYGX6_YTHeIW,2019-05-07T13:33:37.819Z,2019-05-07T13:33:03.432Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-13-UB,2019-05-07T13:33:03.601Z,,,,,,,,,,,,,,,,,,,,,,,,
31432553,2018-01-01,2018-01-01,c199,,http://regnskaber.virk.dk/35523413/ZG9rdW1lbnRsYWdlcjovLzAzL2NjL2E4LzNjLzRlLzRlNzQtNDJjNi1hM2NmLWI4YzA2ZjAwOGJlZg.pdf,http://regnskaber.virk.dk/35523413/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzRiLzRlL2FhLzU3Y2UtNDVlMi1hMWNkLWE2YjNmODM4MWE3Mg.xml,Danmark,Risskov,8240.0,"16, 2. sal",Voldbjergvej,Snertinge,4460.0,31.0,Skippingevej,"8240, Risskov","Voldbjergvej, 16, 2. sal",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-03,2019-05-03,2008-05-16,2019-05-03,statsautoriseret revisor,-571240.0,32285201.0,31432553.0,32285201.0,mne32783,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for Green Investment ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kaj Kromann Laschewski,Hans Henrik Knak,Aage Lohmann Poulsen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Green Investment ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Snertinge,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kalundborg,2018-12-31,2018-01-01,2019-05-03,Risskov,87 43 96 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:27093966,indberetninger-20180424,2.509595,31432553.0,AWqSf2bgRYGX6_YTHeIW,2019-05-07T13:33:37.819Z,2019-05-07T13:33:03.432Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-13-UB,2019-05-07T13:33:03.601Z,,,,,,,,,,,,,,,,,,,,,,,,
