entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,NumberOfEmployees,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard,IncreaseDecreaseOfEquityThroughChangesInAccountingPolicies
17620347,2015-01-01,2015-12-31,c344,,http://regnskaber.virk.dk/74302671/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzM4L2UwL2I3L2VjZjItNDQyYy1hMmVmLTllNzZiYjEzOWNiOA.pdf,http://regnskaber.virk.dk/74302671/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2Y0LzI1LzJiLzg3OTItNDRhYS1hNzM1LWI3ZjgxNGFjZTY5YQ.xml,false,Odense C,5000.0,1.0,FÃ¦lledvej,5690 Tommerup,"VibÃ¦kvej 100, Brylle",DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Bolig- og Erhvervsinvest Danmark ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",28.0,2017-02-20,1993-12-31,2017-05-09,Statsautoriseret revisor,1216.0,20222670.0,17620347.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Bolig- og Erhvervsinvest Danmark ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Susan Aino KjÃ¦r,Bolig- og Erhvervsinvest Danmark ApS,BDO Statsautoriseret revisionsaktieselskab,48700.0,KÃ¸benhavn,2015-01-01,2015-12-31,49888.0,49916.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-02-20,Odense,-28.0,RevisionspÃ¥tegning,urn:ofk:oid:23944574,indberetninger-20180424,2.5124266,17620347.0,,2018-03-28T08:16:43.076Z,2017-05-25T06:12:53.435Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-07-TC,2017-05-25T06:12:53.584Z,,,,,,,,,,,,,,,,,,
17620347,2015-01-01,2015-12-31,c366,,http://regnskaber.virk.dk/74302671/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzM4L2UwL2I3L2VjZjItNDQyYy1hMmVmLTllNzZiYjEzOWNiOA.pdf,http://regnskaber.virk.dk/74302671/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2Y0LzI1LzJiLzg3OTItNDRhYS1hNzM1LWI3ZjgxNGFjZTY5YQ.xml,false,Odense C,5000.0,1.0,FÃ¦lledvej,5690 Tommerup,"VibÃ¦kvej 100, Brylle",DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Bolig- og Erhvervsinvest Danmark ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-20,1993-12-31,2017-05-09,Statsautoriseret revisor,,20222670.0,17620347.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Bolig- og Erhvervsinvest Danmark ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Susan Aino KjÃ¦r,Bolig- og Erhvervsinvest Danmark ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2015-01-01,2015-12-31,49888.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-02-20,Odense,,RevisionspÃ¥tegning,urn:ofk:oid:23944574,indberetninger-20180424,2.5124266,17620347.0,,2018-03-28T08:16:43.076Z,2017-05-25T06:12:53.435Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-07-TC,2017-05-25T06:12:53.584Z,,,,,,,,,,,,,,,,,,
17620347,2015-12-31,2015-12-31,c396,,http://regnskaber.virk.dk/74302671/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzM4L2UwL2I3L2VjZjItNDQyYy1hMmVmLTllNzZiYjEzOWNiOA.pdf,http://regnskaber.virk.dk/74302671/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2Y0LzI1LzJiLzg3OTItNDRhYS1hNzM1LWI3ZjgxNGFjZTY5YQ.xml,false,Odense C,5000.0,1.0,FÃ¦lledvej,5690 Tommerup,"VibÃ¦kvej 100, Brylle",DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Bolig- og Erhvervsinvest Danmark ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-20,1993-12-31,2017-05-09,Statsautoriseret revisor,,20222670.0,17620347.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Bolig- og Erhvervsinvest Danmark ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Susan Aino KjÃ¦r,Bolig- og Erhvervsinvest Danmark ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-02-20,Odense,,RevisionspÃ¥tegning,urn:ofk:oid:23944574,indberetninger-20180424,2.5124266,17620347.0,,2018-03-28T08:16:43.076Z,2017-05-25T06:12:53.435Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-07-TC,2017-05-25T06:12:53.584Z,1262369.0,200000.0,1257370.0,1262369.0,4999.0,5000.0,5000.0,3.0,5000.0,4999.0,6000.0,1057370.0,4999.0,1257369.0,1251369.0,,,
17620347,2016-01-01,2016-01-01,c399,,http://regnskaber.virk.dk/74302671/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzM4L2UwL2I3L2VjZjItNDQyYy1hMmVmLTllNzZiYjEzOWNiOA.pdf,http://regnskaber.virk.dk/74302671/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2Y0LzI1LzJiLzg3OTItNDRhYS1hNzM1LWI3ZjgxNGFjZTY5YQ.xml,false,Odense C,5000.0,1.0,FÃ¦lledvej,5690 Tommerup,"VibÃ¦kvej 100, Brylle",DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Bolig- og Erhvervsinvest Danmark ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-20,1993-12-31,2017-05-09,Statsautoriseret revisor,,20222670.0,17620347.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Bolig- og Erhvervsinvest Danmark ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Susan Aino KjÃ¦r,Bolig- og Erhvervsinvest Danmark ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-02-20,Odense,,RevisionspÃ¥tegning,urn:ofk:oid:23944574,indberetninger-20180424,2.5124266,17620347.0,,2018-03-28T08:16:43.076Z,2017-05-25T06:12:53.435Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-07-TC,2017-05-25T06:12:53.584Z,,,200000.0,,,,,,,,,,,,,,,
17620347,2016-01-01,2016-01-01,c426,,http://regnskaber.virk.dk/74302671/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzM4L2UwL2I3L2VjZjItNDQyYy1hMmVmLTllNzZiYjEzOWNiOA.pdf,http://regnskaber.virk.dk/74302671/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2Y0LzI1LzJiLzg3OTItNDRhYS1hNzM1LWI3ZjgxNGFjZTY5YQ.xml,false,Odense C,5000.0,1.0,FÃ¦lledvej,5690 Tommerup,"VibÃ¦kvej 100, Brylle",DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Bolig- og Erhvervsinvest Danmark ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-20,1993-12-31,2017-05-09,Statsautoriseret revisor,,20222670.0,17620347.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Bolig- og Erhvervsinvest Danmark ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Susan Aino KjÃ¦r,Bolig- og Erhvervsinvest Danmark ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-02-20,Odense,,RevisionspÃ¥tegning,urn:ofk:oid:23944574,indberetninger-20180424,2.5124266,17620347.0,,2018-03-28T08:16:43.076Z,2017-05-25T06:12:53.435Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-07-TC,2017-05-25T06:12:53.584Z,,,1084959.0,,,,,,,,,,,,,,,
17620347,2016-01-01,2016-12-31,c0,,http://regnskaber.virk.dk/74302671/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzM4L2UwL2I3L2VjZjItNDQyYy1hMmVmLTllNzZiYjEzOWNiOA.pdf,http://regnskaber.virk.dk/74302671/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2Y0LzI1LzJiLzg3OTItNDRhYS1hNzM1LWI3ZjgxNGFjZTY5YQ.xml,false,Odense C,5000.0,1.0,FÃ¦lledvej,5690 Tommerup,"VibÃ¦kvej 100, Brylle",DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Bolig- og Erhvervsinvest Danmark ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",-33.0,2017-02-20,1993-12-31,2017-05-09,Statsautoriseret revisor,1425.0,20222670.0,17620347.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Bolig- og Erhvervsinvest Danmark ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Susan Aino KjÃ¦r,Bolig- og Erhvervsinvest Danmark ApS,BDO Statsautoriseret revisionsaktieselskab,50564.0,KÃ¸benhavn,2015-01-01,2015-12-31,52022.0,51989.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-02-20,Odense,33.0,RevisionspÃ¥tegning,urn:ofk:oid:23944574,indberetninger-20180424,2.5124266,17620347.0,,2018-03-28T08:16:43.076Z,2017-05-25T06:12:53.435Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-07-TC,2017-05-25T06:12:53.584Z,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
17620347,2016-01-01,2016-12-31,c2,,http://regnskaber.virk.dk/74302671/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzM4L2UwL2I3L2VjZjItNDQyYy1hMmVmLTllNzZiYjEzOWNiOA.pdf,http://regnskaber.virk.dk/74302671/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2Y0LzI1LzJiLzg3OTItNDRhYS1hNzM1LWI3ZjgxNGFjZTY5YQ.xml,false,Odense C,5000.0,1.0,FÃ¦lledvej,5690 Tommerup,"VibÃ¦kvej 100, Brylle",DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Bolig- og Erhvervsinvest Danmark ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-20,1993-12-31,2017-05-09,Statsautoriseret revisor,,20222670.0,17620347.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Bolig- og Erhvervsinvest Danmark ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Susan Aino KjÃ¦r,Bolig- og Erhvervsinvest Danmark ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-02-20,Odense,,RevisionspÃ¥tegning,urn:ofk:oid:23944574,indberetninger-20180424,2.5124266,17620347.0,,2018-03-28T08:16:43.076Z,2017-05-25T06:12:53.435Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-07-TC,2017-05-25T06:12:53.584Z,,,,,,,,,,,,,,,,,Niels JÃ¸rgen Hansen,
17620347,2016-01-01,2016-12-31,c3,,http://regnskaber.virk.dk/74302671/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzM4L2UwL2I3L2VjZjItNDQyYy1hMmVmLTllNzZiYjEzOWNiOA.pdf,http://regnskaber.virk.dk/74302671/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2Y0LzI1LzJiLzg3OTItNDRhYS1hNzM1LWI3ZjgxNGFjZTY5YQ.xml,false,Odense C,5000.0,1.0,FÃ¦lledvej,5690 Tommerup,"VibÃ¦kvej 100, Brylle",DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Bolig- og Erhvervsinvest Danmark ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-20,1993-12-31,2017-05-09,Statsautoriseret revisor,,20222670.0,17620347.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Bolig- og Erhvervsinvest Danmark ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Susan Aino KjÃ¦r,Bolig- og Erhvervsinvest Danmark ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-02-20,Odense,,RevisionspÃ¥tegning,urn:ofk:oid:23944574,indberetninger-20180424,2.5124266,17620347.0,,2018-03-28T08:16:43.076Z,2017-05-25T06:12:53.435Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-07-TC,2017-05-25T06:12:53.584Z,,,,,,,,,,,,,,,,,Bjarne Ludvigsen,
17620347,2016-01-01,2016-12-31,c365,,http://regnskaber.virk.dk/74302671/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzM4L2UwL2I3L2VjZjItNDQyYy1hMmVmLTllNzZiYjEzOWNiOA.pdf,http://regnskaber.virk.dk/74302671/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2Y0LzI1LzJiLzg3OTItNDRhYS1hNzM1LWI3ZjgxNGFjZTY5YQ.xml,false,Odense C,5000.0,1.0,FÃ¦lledvej,5690 Tommerup,"VibÃ¦kvej 100, Brylle",DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Bolig- og Erhvervsinvest Danmark ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-20,1993-12-31,2017-05-09,Statsautoriseret revisor,,20222670.0,17620347.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Bolig- og Erhvervsinvest Danmark ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Susan Aino KjÃ¦r,Bolig- og Erhvervsinvest Danmark ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2015-01-01,2015-12-31,52022.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-02-20,Odense,,RevisionspÃ¥tegning,urn:ofk:oid:23944574,indberetninger-20180424,2.5124266,17620347.0,,2018-03-28T08:16:43.076Z,2017-05-25T06:12:53.435Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-07-TC,2017-05-25T06:12:53.584Z,,,,,,,,,,,,,,,,,,
17620347,2016-01-01,2016-12-31,c4,,http://regnskaber.virk.dk/74302671/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzM4L2UwL2I3L2VjZjItNDQyYy1hMmVmLTllNzZiYjEzOWNiOA.pdf,http://regnskaber.virk.dk/74302671/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2Y0LzI1LzJiLzg3OTItNDRhYS1hNzM1LWI3ZjgxNGFjZTY5YQ.xml,false,Odense C,5000.0,1.0,FÃ¦lledvej,5690 Tommerup,"VibÃ¦kvej 100, Brylle",DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Bolig- og Erhvervsinvest Danmark ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-20,1993-12-31,2017-05-09,Statsautoriseret revisor,,20222670.0,17620347.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Bolig- og Erhvervsinvest Danmark ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Susan Aino KjÃ¦r,Bolig- og Erhvervsinvest Danmark ApS,BDO Statsautoriseret revisionsaktieselskab,,KÃ¸benhavn,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-02-20,Odense,,RevisionspÃ¥tegning,urn:ofk:oid:23944574,indberetninger-20180424,2.5124266,17620347.0,,2018-03-28T08:16:43.076Z,2017-05-25T06:12:53.435Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-07-TC,2017-05-25T06:12:53.584Z,,,,,,,,,,,,,,,,,Frits Ludvigsen,
