entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfOtherEngagement,DisclosureOfMortgagesAndCollaterals,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,ReserveForNetRevaluationAccordingToEquityMethod,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
34881839,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/93818843/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2MyLzY0LzA0LzdiZWMtNGU2OC1hYWE4LWE3ZDk2YjNmMGI2NA.xhtml,http://regnskaber.virk.dk/93818843/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2I5LzZiL2I5L2NkYmQtNDMxYy04ZDkxLTlhZWU3NTU0OGI1OQ.pdf,http://regnskaber.virk.dk/93818843/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2YxLzhkLzY2L2ZlY2ItNDhhOS1iY2I2LTJmZjczY2MwMmQ4Nw.xml,Danmark,DK,Herlev,2730.0,"1A, 1. sal",HÃ¸rkÃ¦r,Ãlstykke,3650.0,10.0,Krakasvej,2730 Herlev,"HÃ¸rkÃ¦r 1A, 1.sal",ASSISTANCEERKLÃRING TIL Malene Girsel Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,"Regnskabsklasse B, mikrovirksomhed",2016-02-19,2016-03-18,Statsautoriseret revisor,Baseret pÃ¥ oplysninger fra ledelsen har vi i overensstemmelse med den internationale standard om assistance med regnskabsopstilling og yderligere krav ifÃ¸lge dansk revisorlovgivning opstillet balancen pr. 31. december 2015 for Malene Girsel Holding ApS og resultatopgÃ¸relsen for Ã¥ret afsluttet pÃ¥ denne dato. Ledelsen har ansvaret for regnskabet. Vi har ikke revideret eller udfÃ¸rt review af regnskabet og udtrykker derfor ikke nogen grad af sikkerhed derom.,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",0.0,34881839.0,1008521944.0,122358.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Bruno Rosenkrans Jensen,Malene Girsel,Malene Kryger Girsel,MALENE GIRSEL HOLDING ApS,Lokal Revisorerne ApS,Ãlstykke,2014-01-01,2014-12-31,122358.0,122358.0,0.0,2015-12-31,2015-01-01,2016-02-19,Herlev,0.0,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22130022,indberetninger-20180424,2.5925577,34881839.0,,2018-03-29T06:08:59.973Z,2016-03-19T07:26:43.330Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-77-CM,2016-03-19T07:26:43.591Z,,,,,,,,,,,,,,,,
34881839,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/93818843/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2MyLzY0LzA0LzdiZWMtNGU2OC1hYWE4LWE3ZDk2YjNmMGI2NA.xhtml,http://regnskaber.virk.dk/93818843/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2I5LzZiL2I5L2NkYmQtNDMxYy04ZDkxLTlhZWU3NTU0OGI1OQ.pdf,http://regnskaber.virk.dk/93818843/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2YxLzhkLzY2L2ZlY2ItNDhhOS1iY2I2LTJmZjczY2MwMmQ4Nw.xml,Danmark,DK,Herlev,2730.0,"1A, 1. sal",HÃ¸rkÃ¦r,Ãlstykke,3650.0,10.0,Krakasvej,2730 Herlev,"HÃ¸rkÃ¦r 1A, 1.sal",ASSISTANCEERKLÃRING TIL Malene Girsel Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,"Regnskabsklasse B, mikrovirksomhed",2016-02-19,2016-03-18,Statsautoriseret revisor,Baseret pÃ¥ oplysninger fra ledelsen har vi i overensstemmelse med den internationale standard om assistance med regnskabsopstilling og yderligere krav ifÃ¸lge dansk revisorlovgivning opstillet balancen pr. 31. december 2015 for Malene Girsel Holding ApS og resultatopgÃ¸relsen for Ã¥ret afsluttet pÃ¥ denne dato. Ledelsen har ansvaret for regnskabet. Vi har ikke revideret eller udfÃ¸rt review af regnskabet og udtrykker derfor ikke nogen grad af sikkerhed derom.,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,34881839.0,1008521944.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Bruno Rosenkrans Jensen,Malene Girsel,Malene Kryger Girsel,MALENE GIRSEL HOLDING ApS,Lokal Revisorerne ApS,Ãlstykke,2014-01-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,2016-02-19,Herlev,,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22130022,indberetninger-20180424,2.5925577,34881839.0,,2018-03-29T06:08:59.973Z,2016-03-19T07:26:43.330Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-77-CM,2016-03-19T07:26:43.591Z,,,,,,,,,,,,,,,,
34881839,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/93818843/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2MyLzY0LzA0LzdiZWMtNGU2OC1hYWE4LWE3ZDk2YjNmMGI2NA.xhtml,http://regnskaber.virk.dk/93818843/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2I5LzZiL2I5L2NkYmQtNDMxYy04ZDkxLTlhZWU3NTU0OGI1OQ.pdf,http://regnskaber.virk.dk/93818843/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2YxLzhkLzY2L2ZlY2ItNDhhOS1iY2I2LTJmZjczY2MwMmQ4Nw.xml,Danmark,DK,Herlev,2730.0,"1A, 1. sal",HÃ¸rkÃ¦r,Ãlstykke,3650.0,10.0,Krakasvej,2730 Herlev,"HÃ¸rkÃ¦r 1A, 1.sal",ASSISTANCEERKLÃRING TIL Malene Girsel Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,"Regnskabsklasse B, mikrovirksomhed",2016-02-19,2016-03-18,Statsautoriseret revisor,Baseret pÃ¥ oplysninger fra ledelsen har vi i overensstemmelse med den internationale standard om assistance med regnskabsopstilling og yderligere krav ifÃ¸lge dansk revisorlovgivning opstillet balancen pr. 31. december 2015 for Malene Girsel Holding ApS og resultatopgÃ¸relsen for Ã¥ret afsluttet pÃ¥ denne dato. Ledelsen har ansvaret for regnskabet. Vi har ikke revideret eller udfÃ¸rt review af regnskabet og udtrykker derfor ikke nogen grad af sikkerhed derom.,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,34881839.0,1008521944.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Bruno Rosenkrans Jensen,Malene Girsel,Malene Kryger Girsel,MALENE GIRSEL HOLDING ApS,Lokal Revisorerne ApS,Ãlstykke,2014-01-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,2016-02-19,Herlev,,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22130022,indberetninger-20180424,2.5925577,34881839.0,,2018-03-29T06:08:59.973Z,2016-03-19T07:26:43.330Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-77-CM,2016-03-19T07:26:43.591Z,,,,,,,,,,,,,,,,
34881839,2014-01-01,2014-12-31,c9,http://regnskaber.virk.dk/93818843/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2MyLzY0LzA0LzdiZWMtNGU2OC1hYWE4LWE3ZDk2YjNmMGI2NA.xhtml,http://regnskaber.virk.dk/93818843/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2I5LzZiL2I5L2NkYmQtNDMxYy04ZDkxLTlhZWU3NTU0OGI1OQ.pdf,http://regnskaber.virk.dk/93818843/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2YxLzhkLzY2L2ZlY2ItNDhhOS1iY2I2LTJmZjczY2MwMmQ4Nw.xml,Danmark,DK,Herlev,2730.0,"1A, 1. sal",HÃ¸rkÃ¦r,Ãlstykke,3650.0,10.0,Krakasvej,2730 Herlev,"HÃ¸rkÃ¦r 1A, 1.sal",ASSISTANCEERKLÃRING TIL Malene Girsel Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,"Regnskabsklasse B, mikrovirksomhed",2016-02-19,2016-03-18,Statsautoriseret revisor,Baseret pÃ¥ oplysninger fra ledelsen har vi i overensstemmelse med den internationale standard om assistance med regnskabsopstilling og yderligere krav ifÃ¸lge dansk revisorlovgivning opstillet balancen pr. 31. december 2015 for Malene Girsel Holding ApS og resultatopgÃ¸relsen for Ã¥ret afsluttet pÃ¥ denne dato. Ledelsen har ansvaret for regnskabet. Vi har ikke revideret eller udfÃ¸rt review af regnskabet og udtrykker derfor ikke nogen grad af sikkerhed derom.,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,34881839.0,1008521944.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Bruno Rosenkrans Jensen,Malene Girsel,Malene Kryger Girsel,MALENE GIRSEL HOLDING ApS,Lokal Revisorerne ApS,Ãlstykke,2014-01-01,2014-12-31,122358.0,,,2015-12-31,2015-01-01,2016-02-19,Herlev,,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22130022,indberetninger-20180424,2.5925577,34881839.0,,2018-03-29T06:08:59.973Z,2016-03-19T07:26:43.330Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-77-CM,2016-03-19T07:26:43.591Z,,,,,,,,,,,,,,,,
34881839,2014-12-31,2014-12-31,c11,http://regnskaber.virk.dk/93818843/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2MyLzY0LzA0LzdiZWMtNGU2OC1hYWE4LWE3ZDk2YjNmMGI2NA.xhtml,http://regnskaber.virk.dk/93818843/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2I5LzZiL2I5L2NkYmQtNDMxYy04ZDkxLTlhZWU3NTU0OGI1OQ.pdf,http://regnskaber.virk.dk/93818843/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2YxLzhkLzY2L2ZlY2ItNDhhOS1iY2I2LTJmZjczY2MwMmQ4Nw.xml,Danmark,DK,Herlev,2730.0,"1A, 1. sal",HÃ¸rkÃ¦r,Ãlstykke,3650.0,10.0,Krakasvej,2730 Herlev,"HÃ¸rkÃ¦r 1A, 1.sal",ASSISTANCEERKLÃRING TIL Malene Girsel Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,"Regnskabsklasse B, mikrovirksomhed",2016-02-19,2016-03-18,Statsautoriseret revisor,Baseret pÃ¥ oplysninger fra ledelsen har vi i overensstemmelse med den internationale standard om assistance med regnskabsopstilling og yderligere krav ifÃ¸lge dansk revisorlovgivning opstillet balancen pr. 31. december 2015 for Malene Girsel Holding ApS og resultatopgÃ¸relsen for Ã¥ret afsluttet pÃ¥ denne dato. Ledelsen har ansvaret for regnskabet. Vi har ikke revideret eller udfÃ¸rt review af regnskabet og udtrykker derfor ikke nogen grad af sikkerhed derom.,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,34881839.0,1008521944.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Bruno Rosenkrans Jensen,Malene Girsel,Malene Kryger Girsel,MALENE GIRSEL HOLDING ApS,Lokal Revisorerne ApS,Ãlstykke,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-02-19,Herlev,,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22130022,indberetninger-20180424,2.5925577,34881839.0,,2018-03-29T06:08:59.973Z,2016-03-19T07:26:43.330Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-77-CM,2016-03-19T07:26:43.591Z,250358.0,48000.0,80000.0,48000.0,202358.0,250358.0,48000.0,202358.0,202358.0,202358.0,122358.0,48000.0,0.0,48000.0,,
34881839,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/93818843/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2MyLzY0LzA0LzdiZWMtNGU2OC1hYWE4LWE3ZDk2YjNmMGI2NA.xhtml,http://regnskaber.virk.dk/93818843/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2I5LzZiL2I5L2NkYmQtNDMxYy04ZDkxLTlhZWU3NTU0OGI1OQ.pdf,http://regnskaber.virk.dk/93818843/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2YxLzhkLzY2L2ZlY2ItNDhhOS1iY2I2LTJmZjczY2MwMmQ4Nw.xml,Danmark,DK,Herlev,2730.0,"1A, 1. sal",HÃ¸rkÃ¦r,Ãlstykke,3650.0,10.0,Krakasvej,2730 Herlev,"HÃ¸rkÃ¦r 1A, 1.sal",ASSISTANCEERKLÃRING TIL Malene Girsel Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,"Regnskabsklasse B, mikrovirksomhed",2016-02-19,2016-03-18,Statsautoriseret revisor,Baseret pÃ¥ oplysninger fra ledelsen har vi i overensstemmelse med den internationale standard om assistance med regnskabsopstilling og yderligere krav ifÃ¸lge dansk revisorlovgivning opstillet balancen pr. 31. december 2015 for Malene Girsel Holding ApS og resultatopgÃ¸relsen for Ã¥ret afsluttet pÃ¥ denne dato. Ledelsen har ansvaret for regnskabet. Vi har ikke revideret eller udfÃ¸rt review af regnskabet og udtrykker derfor ikke nogen grad af sikkerhed derom.,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",0.0,34881839.0,1008521944.0,183035.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Bruno Rosenkrans Jensen,Malene Girsel,Malene Kryger Girsel,MALENE GIRSEL HOLDING ApS,Lokal Revisorerne ApS,Ãlstykke,2014-01-01,2014-12-31,183035.0,183035.0,0.0,2015-12-31,2015-01-01,2016-02-19,Herlev,0.0,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22130022,indberetninger-20180424,2.5925577,34881839.0,,2018-03-29T06:08:59.973Z,2016-03-19T07:26:43.330Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-77-CM,2016-03-19T07:26:43.591Z,,,,,,,,,,,,,,,,
34881839,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/93818843/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2MyLzY0LzA0LzdiZWMtNGU2OC1hYWE4LWE3ZDk2YjNmMGI2NA.xhtml,http://regnskaber.virk.dk/93818843/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2I5LzZiL2I5L2NkYmQtNDMxYy04ZDkxLTlhZWU3NTU0OGI1OQ.pdf,http://regnskaber.virk.dk/93818843/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2YxLzhkLzY2L2ZlY2ItNDhhOS1iY2I2LTJmZjczY2MwMmQ4Nw.xml,Danmark,DK,Herlev,2730.0,"1A, 1. sal",HÃ¸rkÃ¦r,Ãlstykke,3650.0,10.0,Krakasvej,2730 Herlev,"HÃ¸rkÃ¦r 1A, 1.sal",ASSISTANCEERKLÃRING TIL Malene Girsel Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,"Regnskabsklasse B, mikrovirksomhed",2016-02-19,2016-03-18,Statsautoriseret revisor,Baseret pÃ¥ oplysninger fra ledelsen har vi i overensstemmelse med den internationale standard om assistance med regnskabsopstilling og yderligere krav ifÃ¸lge dansk revisorlovgivning opstillet balancen pr. 31. december 2015 for Malene Girsel Holding ApS og resultatopgÃ¸relsen for Ã¥ret afsluttet pÃ¥ denne dato. Ledelsen har ansvaret for regnskabet. Vi har ikke revideret eller udfÃ¸rt review af regnskabet og udtrykker derfor ikke nogen grad af sikkerhed derom.,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,34881839.0,1008521944.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Bruno Rosenkrans Jensen,Malene Girsel,Malene Kryger Girsel,MALENE GIRSEL HOLDING ApS,Lokal Revisorerne ApS,Ãlstykke,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-02-19,Herlev,,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22130022,indberetninger-20180424,2.5925577,34881839.0,,2018-03-29T06:08:59.973Z,2016-03-19T07:26:43.330Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-77-CM,2016-03-19T07:26:43.591Z,,,,,,,,,,,,,,,26108632.0,Lokal Revisorerne STATSAUTORISERET REVISIONSANPARTSSELSKAB
34881839,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/93818843/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2MyLzY0LzA0LzdiZWMtNGU2OC1hYWE4LWE3ZDk2YjNmMGI2NA.xhtml,http://regnskaber.virk.dk/93818843/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2I5LzZiL2I5L2NkYmQtNDMxYy04ZDkxLTlhZWU3NTU0OGI1OQ.pdf,http://regnskaber.virk.dk/93818843/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2YxLzhkLzY2L2ZlY2ItNDhhOS1iY2I2LTJmZjczY2MwMmQ4Nw.xml,Danmark,DK,Herlev,2730.0,"1A, 1. sal",HÃ¸rkÃ¦r,Ãlstykke,3650.0,10.0,Krakasvej,2730 Herlev,"HÃ¸rkÃ¦r 1A, 1.sal",ASSISTANCEERKLÃRING TIL Malene Girsel Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,"Regnskabsklasse B, mikrovirksomhed",2016-02-19,2016-03-18,Statsautoriseret revisor,Baseret pÃ¥ oplysninger fra ledelsen har vi i overensstemmelse med den internationale standard om assistance med regnskabsopstilling og yderligere krav ifÃ¸lge dansk revisorlovgivning opstillet balancen pr. 31. december 2015 for Malene Girsel Holding ApS og resultatopgÃ¸relsen for Ã¥ret afsluttet pÃ¥ denne dato. Ledelsen har ansvaret for regnskabet. Vi har ikke revideret eller udfÃ¸rt review af regnskabet og udtrykker derfor ikke nogen grad af sikkerhed derom.,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,34881839.0,1008521944.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Bruno Rosenkrans Jensen,Malene Girsel,Malene Kryger Girsel,MALENE GIRSEL HOLDING ApS,Lokal Revisorerne ApS,Ãlstykke,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-02-19,Herlev,,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22130022,indberetninger-20180424,2.5925577,34881839.0,,2018-03-29T06:08:59.973Z,2016-03-19T07:26:43.330Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-77-CM,2016-03-19T07:26:43.591Z,,,,,,,,,,,,,,,,
34881839,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/93818843/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2MyLzY0LzA0LzdiZWMtNGU2OC1hYWE4LWE3ZDk2YjNmMGI2NA.xhtml,http://regnskaber.virk.dk/93818843/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2I5LzZiL2I5L2NkYmQtNDMxYy04ZDkxLTlhZWU3NTU0OGI1OQ.pdf,http://regnskaber.virk.dk/93818843/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2YxLzhkLzY2L2ZlY2ItNDhhOS1iY2I2LTJmZjczY2MwMmQ4Nw.xml,Danmark,DK,Herlev,2730.0,"1A, 1. sal",HÃ¸rkÃ¦r,Ãlstykke,3650.0,10.0,Krakasvej,2730 Herlev,"HÃ¸rkÃ¦r 1A, 1.sal",ASSISTANCEERKLÃRING TIL Malene Girsel Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,"Regnskabsklasse B, mikrovirksomhed",2016-02-19,2016-03-18,Statsautoriseret revisor,Baseret pÃ¥ oplysninger fra ledelsen har vi i overensstemmelse med den internationale standard om assistance med regnskabsopstilling og yderligere krav ifÃ¸lge dansk revisorlovgivning opstillet balancen pr. 31. december 2015 for Malene Girsel Holding ApS og resultatopgÃ¸relsen for Ã¥ret afsluttet pÃ¥ denne dato. Ledelsen har ansvaret for regnskabet. Vi har ikke revideret eller udfÃ¸rt review af regnskabet og udtrykker derfor ikke nogen grad af sikkerhed derom.,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,34881839.0,1008521944.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Bruno Rosenkrans Jensen,Malene Girsel,Malene Kryger Girsel,MALENE GIRSEL HOLDING ApS,Lokal Revisorerne ApS,Ãlstykke,2014-01-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,2016-02-19,Herlev,,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22130022,indberetninger-20180424,2.5925577,34881839.0,,2018-03-29T06:08:59.973Z,2016-03-19T07:26:43.330Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-77-CM,2016-03-19T07:26:43.591Z,,,,,,,,,,,,,,,,
34881839,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/93818843/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2MyLzY0LzA0LzdiZWMtNGU2OC1hYWE4LWE3ZDk2YjNmMGI2NA.xhtml,http://regnskaber.virk.dk/93818843/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2I5LzZiL2I5L2NkYmQtNDMxYy04ZDkxLTlhZWU3NTU0OGI1OQ.pdf,http://regnskaber.virk.dk/93818843/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2YxLzhkLzY2L2ZlY2ItNDhhOS1iY2I2LTJmZjczY2MwMmQ4Nw.xml,Danmark,DK,Herlev,2730.0,"1A, 1. sal",HÃ¸rkÃ¦r,Ãlstykke,3650.0,10.0,Krakasvej,2730 Herlev,"HÃ¸rkÃ¦r 1A, 1.sal",ASSISTANCEERKLÃRING TIL Malene Girsel Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,"Regnskabsklasse B, mikrovirksomhed",2016-02-19,2016-03-18,Statsautoriseret revisor,Baseret pÃ¥ oplysninger fra ledelsen har vi i overensstemmelse med den internationale standard om assistance med regnskabsopstilling og yderligere krav ifÃ¸lge dansk revisorlovgivning opstillet balancen pr. 31. december 2015 for Malene Girsel Holding ApS og resultatopgÃ¸relsen for Ã¥ret afsluttet pÃ¥ denne dato. Ledelsen har ansvaret for regnskabet. Vi har ikke revideret eller udfÃ¸rt review af regnskabet og udtrykker derfor ikke nogen grad af sikkerhed derom.,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,34881839.0,1008521944.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Bruno Rosenkrans Jensen,Malene Girsel,Malene Kryger Girsel,MALENE GIRSEL HOLDING ApS,Lokal Revisorerne ApS,Ãlstykke,2014-01-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,2016-02-19,Herlev,,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22130022,indberetninger-20180424,2.5925577,34881839.0,,2018-03-29T06:08:59.973Z,2016-03-19T07:26:43.330Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-77-CM,2016-03-19T07:26:43.591Z,,,,,,,,,,,,,,,,
