entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfMortgagesAndCollaterals,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SocialSecurityContributions,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid
84983217,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/71238948/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2ExL2E0LzhiL2VjOTgtNDJlNS05Yjk3LThhZGZkOWQwNzc2OA.xhtml,http://regnskaber.virk.dk/71238948/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzFkLzE5L2Q4LzY2NjYtNGRlNi1iYTNmLTNkOTkzZjM2NDg1OQ.pdf,http://regnskaber.virk.dk/71238948/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzYyL2E5LzQzLzExMjgtNDEwNi1hMjhkLTczMzMwZDA3YzY0NA.xml,true,Padborg,6330.0,6.0,Okslundvej,6000 Kolding,Toldbodgade 3-5,Regnskabsklasse B,2017-05-29,2017-05-29,34094.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",773997.0,84983217.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Karsten Jens Larsen,Karsten Jens Larsen,Karsten Jens Larsen,KL AUTO ApS,Talxperten ApS,4454.0,10853.0,568.0,Padborg,52342.0,2015-01-01,2015-12-31,-83426.0,-107018.0,-96733.0,2016-12-31,2016-01-01,false,false,24800.0,-23592.0,false,false,Ingen bistand,755039.0,urn:ofk:oid:24103315,indberetninger-20180424,2.5953956000000002,84983217.0,,2018-03-29T01:03:41.055Z,2017-06-04T18:25:53.526Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-42-ND,2017-06-04T18:25:53.705Z,,,,,,,,,,,,,,,,,,,,,,,,,,
84983217,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/71238948/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2ExL2E0LzhiL2VjOTgtNDJlNS05Yjk3LThhZGZkOWQwNzc2OA.xhtml,http://regnskaber.virk.dk/71238948/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzFkLzE5L2Q4LzY2NjYtNGRlNi1iYTNmLTNkOTkzZjM2NDg1OQ.pdf,http://regnskaber.virk.dk/71238948/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzYyL2E5LzQzLzExMjgtNDEwNi1hMjhkLTczMzMwZDA3YzY0NA.xml,true,Padborg,6330.0,6.0,Okslundvej,6000 Kolding,Toldbodgade 3-5,Regnskabsklasse B,2017-05-29,2017-05-29,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,84983217.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Karsten Jens Larsen,Karsten Jens Larsen,Karsten Jens Larsen,KL AUTO ApS,Talxperten ApS,,,,Padborg,,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,false,false,,,false,false,Ingen bistand,,urn:ofk:oid:24103315,indberetninger-20180424,2.5953956000000002,84983217.0,,2018-03-29T01:03:41.055Z,2017-06-04T18:25:53.526Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-42-ND,2017-06-04T18:25:53.705Z,,,,,,,,,,,,,,,,,,,,,,,,,,
84983217,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/71238948/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2ExL2E0LzhiL2VjOTgtNDJlNS05Yjk3LThhZGZkOWQwNzc2OA.xhtml,http://regnskaber.virk.dk/71238948/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzFkLzE5L2Q4LzY2NjYtNGRlNi1iYTNmLTNkOTkzZjM2NDg1OQ.pdf,http://regnskaber.virk.dk/71238948/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzYyL2E5LzQzLzExMjgtNDEwNi1hMjhkLTczMzMwZDA3YzY0NA.xml,true,Padborg,6330.0,6.0,Okslundvej,6000 Kolding,Toldbodgade 3-5,Regnskabsklasse B,2017-05-29,2017-05-29,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,84983217.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Karsten Jens Larsen,Karsten Jens Larsen,Karsten Jens Larsen,KL AUTO ApS,Talxperten ApS,,,,Padborg,,2015-01-01,2015-12-31,-83426.0,,,2016-12-31,2016-01-01,false,false,,,false,false,Ingen bistand,,urn:ofk:oid:24103315,indberetninger-20180424,2.5953956000000002,84983217.0,,2018-03-29T01:03:41.055Z,2017-06-04T18:25:53.526Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-42-ND,2017-06-04T18:25:53.705Z,,,,,,,,,,,,,,,,,,,,,,,,,,
84983217,2015-12-31,2015-12-31,c9,http://regnskaber.virk.dk/71238948/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2ExL2E0LzhiL2VjOTgtNDJlNS05Yjk3LThhZGZkOWQwNzc2OA.xhtml,http://regnskaber.virk.dk/71238948/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzFkLzE5L2Q4LzY2NjYtNGRlNi1iYTNmLTNkOTkzZjM2NDg1OQ.pdf,http://regnskaber.virk.dk/71238948/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzYyL2E5LzQzLzExMjgtNDEwNi1hMjhkLTczMzMwZDA3YzY0NA.xml,true,Padborg,6330.0,6.0,Okslundvej,6000 Kolding,Toldbodgade 3-5,Regnskabsklasse B,2017-05-29,2017-05-29,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,84983217.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Karsten Jens Larsen,Karsten Jens Larsen,Karsten Jens Larsen,KL AUTO ApS,Talxperten ApS,,,,Padborg,,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,,false,false,Ingen bistand,,urn:ofk:oid:24103315,indberetninger-20180424,2.5953956000000002,84983217.0,,2018-03-29T01:03:41.055Z,2017-06-04T18:25:53.526Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-42-ND,2017-06-04T18:25:53.705Z,513670.0,423.0,125000.0,391263.0,70949.0,2362.0,87300.0,114334.0,35107.0,132130.0,513670.0,399336.0,87300.0,132130.0,122407.0,225618.0,18519.0,35107.0,0.0,-10666.0,68375.0,399336.0,258710.0,105343.0,166880.0,
84983217,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/71238948/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2ExL2E0LzhiL2VjOTgtNDJlNS05Yjk3LThhZGZkOWQwNzc2OA.xhtml,http://regnskaber.virk.dk/71238948/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzFkLzE5L2Q4LzY2NjYtNGRlNi1iYTNmLTNkOTkzZjM2NDg1OQ.pdf,http://regnskaber.virk.dk/71238948/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzYyL2E5LzQzLzExMjgtNDEwNi1hMjhkLTczMzMwZDA3YzY0NA.xml,true,Padborg,6330.0,6.0,Okslundvej,6000 Kolding,Toldbodgade 3-5,Regnskabsklasse B,2017-05-29,2017-05-29,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,84983217.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Karsten Jens Larsen,Karsten Jens Larsen,Karsten Jens Larsen,KL AUTO ApS,Talxperten ApS,,,,Padborg,,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,,false,false,Ingen bistand,,urn:ofk:oid:24103315,indberetninger-20180424,2.5953956000000002,84983217.0,,2018-03-29T01:03:41.055Z,2017-06-04T18:25:53.526Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-42-ND,2017-06-04T18:25:53.705Z,,,,,,,,125000.0,,,,,,,,,,,,,,,,,,
84983217,2016-01-01,2016-01-01,c11,http://regnskaber.virk.dk/71238948/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2ExL2E0LzhiL2VjOTgtNDJlNS05Yjk3LThhZGZkOWQwNzc2OA.xhtml,http://regnskaber.virk.dk/71238948/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzFkLzE5L2Q4LzY2NjYtNGRlNi1iYTNmLTNkOTkzZjM2NDg1OQ.pdf,http://regnskaber.virk.dk/71238948/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzYyL2E5LzQzLzExMjgtNDEwNi1hMjhkLTczMzMwZDA3YzY0NA.xml,true,Padborg,6330.0,6.0,Okslundvej,6000 Kolding,Toldbodgade 3-5,Regnskabsklasse B,2017-05-29,2017-05-29,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,84983217.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Karsten Jens Larsen,Karsten Jens Larsen,Karsten Jens Larsen,KL AUTO ApS,Talxperten ApS,,,,Padborg,,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,,false,false,Ingen bistand,,urn:ofk:oid:24103315,indberetninger-20180424,2.5953956000000002,84983217.0,,2018-03-29T01:03:41.055Z,2017-06-04T18:25:53.526Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-42-ND,2017-06-04T18:25:53.705Z,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
84983217,2016-01-01,2016-01-01,c12,http://regnskaber.virk.dk/71238948/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2ExL2E0LzhiL2VjOTgtNDJlNS05Yjk3LThhZGZkOWQwNzc2OA.xhtml,http://regnskaber.virk.dk/71238948/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzFkLzE5L2Q4LzY2NjYtNGRlNi1iYTNmLTNkOTkzZjM2NDg1OQ.pdf,http://regnskaber.virk.dk/71238948/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzYyL2E5LzQzLzExMjgtNDEwNi1hMjhkLTczMzMwZDA3YzY0NA.xml,true,Padborg,6330.0,6.0,Okslundvej,6000 Kolding,Toldbodgade 3-5,Regnskabsklasse B,2017-05-29,2017-05-29,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,84983217.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Karsten Jens Larsen,Karsten Jens Larsen,Karsten Jens Larsen,KL AUTO ApS,Talxperten ApS,,,,Padborg,,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,,false,false,Ingen bistand,,urn:ofk:oid:24103315,indberetninger-20180424,2.5953956000000002,84983217.0,,2018-03-29T01:03:41.055Z,2017-06-04T18:25:53.526Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-42-ND,2017-06-04T18:25:53.705Z,,,,,,,,-10666.0,,,,,,,,,,,,,,,,,,
84983217,2016-01-01,2016-01-01,c13,http://regnskaber.virk.dk/71238948/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2ExL2E0LzhiL2VjOTgtNDJlNS05Yjk3LThhZGZkOWQwNzc2OA.xhtml,http://regnskaber.virk.dk/71238948/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzFkLzE5L2Q4LzY2NjYtNGRlNi1iYTNmLTNkOTkzZjM2NDg1OQ.pdf,http://regnskaber.virk.dk/71238948/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzYyL2E5LzQzLzExMjgtNDEwNi1hMjhkLTczMzMwZDA3YzY0NA.xml,true,Padborg,6330.0,6.0,Okslundvej,6000 Kolding,Toldbodgade 3-5,Regnskabsklasse B,2017-05-29,2017-05-29,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,84983217.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Karsten Jens Larsen,Karsten Jens Larsen,Karsten Jens Larsen,KL AUTO ApS,Talxperten ApS,,,,Padborg,,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,,false,false,Ingen bistand,,urn:ofk:oid:24103315,indberetninger-20180424,2.5953956000000002,84983217.0,,2018-03-29T01:03:41.055Z,2017-06-04T18:25:53.526Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-42-ND,2017-06-04T18:25:53.705Z,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
84983217,2016-01-01,2016-01-01,c14,http://regnskaber.virk.dk/71238948/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2ExL2E0LzhiL2VjOTgtNDJlNS05Yjk3LThhZGZkOWQwNzc2OA.xhtml,http://regnskaber.virk.dk/71238948/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzFkLzE5L2Q4LzY2NjYtNGRlNi1iYTNmLTNkOTkzZjM2NDg1OQ.pdf,http://regnskaber.virk.dk/71238948/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzYyL2E5LzQzLzExMjgtNDEwNi1hMjhkLTczMzMwZDA3YzY0NA.xml,true,Padborg,6330.0,6.0,Okslundvej,6000 Kolding,Toldbodgade 3-5,Regnskabsklasse B,2017-05-29,2017-05-29,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,84983217.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Karsten Jens Larsen,Karsten Jens Larsen,Karsten Jens Larsen,KL AUTO ApS,Talxperten ApS,,,,Padborg,,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,,false,false,Ingen bistand,,urn:ofk:oid:24103315,indberetninger-20180424,2.5953956000000002,84983217.0,,2018-03-29T01:03:41.055Z,2017-06-04T18:25:53.526Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-42-ND,2017-06-04T18:25:53.705Z,,,,,,,,114334.0,,,,,,,,,,,,,,,,,,
84983217,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/71238948/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2ExL2E0LzhiL2VjOTgtNDJlNS05Yjk3LThhZGZkOWQwNzc2OA.xhtml,http://regnskaber.virk.dk/71238948/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzFkLzE5L2Q4LzY2NjYtNGRlNi1iYTNmLTNkOTkzZjM2NDg1OQ.pdf,http://regnskaber.virk.dk/71238948/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzYyL2E5LzQzLzExMjgtNDEwNi1hMjhkLTczMzMwZDA3YzY0NA.xml,true,Padborg,6330.0,6.0,Okslundvej,6000 Kolding,Toldbodgade 3-5,Regnskabsklasse B,2017-05-29,2017-05-29,17110.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",854198.0,84983217.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Karsten Jens Larsen,Karsten Jens Larsen,Karsten Jens Larsen,KL AUTO ApS,Talxperten ApS,13295.0,19324.0,200.0,Padborg,43505.0,2015-01-01,2015-12-31,41348.0,53746.0,72870.0,2016-12-31,2016-01-01,false,false,14124.0,12398.0,false,false,Ingen bistand,693294.0,urn:ofk:oid:24103315,indberetninger-20180424,2.5953956000000002,84983217.0,,2018-03-29T01:03:41.055Z,2017-06-04T18:25:53.526Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AL-42-ND,2017-06-04T18:25:53.705Z,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
