entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Dividend,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables
21313378,2014-01-01,2014-01-01,c720,,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2M1LzUyLzg4L2FhYTAtNDcwOS05YjcyLWFkYWI0NGUzOTE2ZA.pdf,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzQ0L2NjL2UzLzkwZmMtNGU0Yy05YTBhLWY3NTQyMjlhOGI3ZA.xml,Esbjerg,6715.0,39.0,Solvangen,"6700, Esbjerg","Skolegade, 85, 2. sal",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-03,2016-03-03,2016-05-30,200000.0,21313378.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Svend Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Svend Kristensen,Svend Kristensen,Svend Kristensen Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Esbjerg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-03-03,Esbjerg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22528254,indberetninger-20180424,2.5124316,21313378.0,,2018-03-28T15:04:43.696Z,2016-05-31T22:57:56.136Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-47-LB,2016-05-31T22:57:56.297Z,,,,,,,,,,,,,,,,,,,,,,,,,
21313378,2014-01-01,2014-01-01,c741,,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2M1LzUyLzg4L2FhYTAtNDcwOS05YjcyLWFkYWI0NGUzOTE2ZA.pdf,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzQ0L2NjL2UzLzkwZmMtNGU0Yy05YTBhLWY3NTQyMjlhOGI3ZA.xml,Esbjerg,6715.0,39.0,Solvangen,"6700, Esbjerg","Skolegade, 85, 2. sal",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-03,2016-03-03,2016-05-30,2300007.0,21313378.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Svend Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Svend Kristensen,Svend Kristensen,Svend Kristensen Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Esbjerg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-03-03,Esbjerg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22528254,indberetninger-20180424,2.5124316,21313378.0,,2018-03-28T15:04:43.696Z,2016-05-31T22:57:56.136Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-47-LB,2016-05-31T22:57:56.297Z,,,,,,,,,,,,,,,,,,,,,,,,,
21313378,2014-01-01,2014-12-31,c109,,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2M1LzUyLzg4L2FhYTAtNDcwOS05YjcyLWFkYWI0NGUzOTE2ZA.pdf,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzQ0L2NjL2UzLzkwZmMtNGU0Yy05YTBhLWY3NTQyMjlhOGI3ZA.xml,Esbjerg,6715.0,39.0,Solvangen,"6700, Esbjerg","Skolegade, 85, 2. sal",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-03,2016-03-03,2016-05-30,,21313378.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Svend Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Svend Kristensen,Svend Kristensen,Svend Kristensen Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Esbjerg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-03-03,Esbjerg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22528254,indberetninger-20180424,2.5124316,21313378.0,,2018-03-28T15:04:43.696Z,2016-05-31T22:57:56.136Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-47-LB,2016-05-31T22:57:56.297Z,592600.0,,,,,,,,,,,,,,,,,,,,,,,,
21313378,2014-01-01,2014-12-31,c123,,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2M1LzUyLzg4L2FhYTAtNDcwOS05YjcyLWFkYWI0NGUzOTE2ZA.pdf,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzQ0L2NjL2UzLzkwZmMtNGU0Yy05YTBhLWY3NTQyMjlhOGI3ZA.xml,Esbjerg,6715.0,39.0,Solvangen,"6700, Esbjerg","Skolegade, 85, 2. sal",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-03,2016-03-03,2016-05-30,,21313378.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Svend Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Svend Kristensen,Svend Kristensen,Svend Kristensen Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Esbjerg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-03-03,Esbjerg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22528254,indberetninger-20180424,2.5124316,21313378.0,,2018-03-28T15:04:43.696Z,2016-05-31T22:57:56.136Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-47-LB,2016-05-31T22:57:56.297Z,84.0,,,,,,,,,,,,,,,,,,,,,,,,
21313378,2014-01-01,2014-12-31,c3,,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2M1LzUyLzg4L2FhYTAtNDcwOS05YjcyLWFkYWI0NGUzOTE2ZA.pdf,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzQ0L2NjL2UzLzkwZmMtNGU0Yy05YTBhLWY3NTQyMjlhOGI3ZA.xml,Esbjerg,6715.0,39.0,Solvangen,"6700, Esbjerg","Skolegade, 85, 2. sal",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-03,2016-03-03,2016-05-30,,21313378.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Svend Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Svend Kristensen,Svend Kristensen,Svend Kristensen Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Esbjerg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-03-03,Esbjerg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22528254,indberetninger-20180424,2.5124316,21313378.0,,2018-03-28T15:04:43.696Z,2016-05-31T22:57:56.136Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-47-LB,2016-05-31T22:57:56.297Z,592684.0,-33210.0,55482.0,705076.0,616384.0,-33210.0,23700.0,,,,,,,,,,,,,,,,,,
21313378,2014-01-01,2014-12-31,c742,,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2M1LzUyLzg4L2FhYTAtNDcwOS05YjcyLWFkYWI0NGUzOTE2ZA.pdf,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzQ0L2NjL2UzLzkwZmMtNGU0Yy05YTBhLWY3NTQyMjlhOGI3ZA.xml,Esbjerg,6715.0,39.0,Solvangen,"6700, Esbjerg","Skolegade, 85, 2. sal",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-03,2016-03-03,2016-05-30,,21313378.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Svend Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Svend Kristensen,Svend Kristensen,Svend Kristensen Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Esbjerg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-03-03,Esbjerg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22528254,indberetninger-20180424,2.5124316,21313378.0,,2018-03-28T15:04:43.696Z,2016-05-31T22:57:56.136Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-47-LB,2016-05-31T22:57:56.297Z,84.0,,,,,,,,,,,,,,,,,,,,,,,,
21313378,2014-01-01,2014-12-31,c745,,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2M1LzUyLzg4L2FhYTAtNDcwOS05YjcyLWFkYWI0NGUzOTE2ZA.pdf,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzQ0L2NjL2UzLzkwZmMtNGU0Yy05YTBhLWY3NTQyMjlhOGI3ZA.xml,Esbjerg,6715.0,39.0,Solvangen,"6700, Esbjerg","Skolegade, 85, 2. sal",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-03,2016-03-03,2016-05-30,,21313378.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Svend Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Svend Kristensen,Svend Kristensen,Svend Kristensen Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Esbjerg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-03-03,Esbjerg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22528254,indberetninger-20180424,2.5124316,21313378.0,,2018-03-28T15:04:43.696Z,2016-05-31T22:57:56.136Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-47-LB,2016-05-31T22:57:56.297Z,,,,,,,,592600.0,,,,,,,,,,,,,,,,,
21313378,2014-12-31,2014-12-31,c4,,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2M1LzUyLzg4L2FhYTAtNDcwOS05YjcyLWFkYWI0NGUzOTE2ZA.pdf,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzQ0L2NjL2UzLzkwZmMtNGU0Yy05YTBhLWY3NTQyMjlhOGI3ZA.xml,Esbjerg,6715.0,39.0,Solvangen,"6700, Esbjerg","Skolegade, 85, 2. sal",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-03,2016-03-03,2016-05-30,3092691.0,21313378.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Svend Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Svend Kristensen,Svend Kristensen,Svend Kristensen Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Esbjerg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-03-03,Esbjerg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22528254,indberetninger-20180424,2.5124316,21313378.0,,2018-03-28T15:04:43.696Z,2016-05-31T22:57:56.136Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-47-LB,2016-05-31T22:57:56.297Z,,,,,,,,,5109601.0,1927.0,200000.0,5109601.0,112300.0,17121.0,5109601.0,2016910.0,4970330.0,1996910.0,592600.0,2300091.0,4970330.0,2016910.0,137344.0,7923.0,20000.0
21313378,2014-12-31,2014-12-31,c722,,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2M1LzUyLzg4L2FhYTAtNDcwOS05YjcyLWFkYWI0NGUzOTE2ZA.pdf,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzQ0L2NjL2UzLzkwZmMtNGU0Yy05YTBhLWY3NTQyMjlhOGI3ZA.xml,Esbjerg,6715.0,39.0,Solvangen,"6700, Esbjerg","Skolegade, 85, 2. sal",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-03,2016-03-03,2016-05-30,200000.0,21313378.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Svend Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Svend Kristensen,Svend Kristensen,Svend Kristensen Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Esbjerg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-03-03,Esbjerg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22528254,indberetninger-20180424,2.5124316,21313378.0,,2018-03-28T15:04:43.696Z,2016-05-31T22:57:56.136Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-47-LB,2016-05-31T22:57:56.297Z,,,,,,,,,,,,,,,,,,,,,,,,,
21313378,2014-12-31,2014-12-31,c743,,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzLzBiL2M1LzUyLzg4L2FhYTAtNDcwOS05YjcyLWFkYWI0NGUzOTE2ZA.pdf,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzQ0L2NjL2UzLzkwZmMtNGU0Yy05YTBhLWY3NTQyMjlhOGI3ZA.xml,Esbjerg,6715.0,39.0,Solvangen,"6700, Esbjerg","Skolegade, 85, 2. sal",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-03,2016-03-03,2016-05-30,2300091.0,21313378.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Svend Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Svend Kristensen,Svend Kristensen,Svend Kristensen Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Esbjerg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-03-03,Esbjerg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22528254,indberetninger-20180424,2.5124316,21313378.0,,2018-03-28T15:04:43.696Z,2016-05-31T22:57:56.136Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-47-LB,2016-05-31T22:57:56.297Z,,,,,,,,,,,,,,,,,,,,,,,,,
