entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,AddressOfAuditorCountry,EmailOfAuditor,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
21313378,2017-01-01,2017-01-01,c720,,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzBiLzM4LzNlL2YzM2QtNDE3MS1hODY3LWNiNWI0ODJjYTczYg.pdf,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzNiLzM2LzJlLzVmODctNDhhOC04MGYwLWE1YzhiMjBlMDc2ZQ.xml,Esbjerg,6715.0,39.0,Solvangen,"6700, Esbjerg","Skolegade, 85, 2. sal",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-07,2019-05-07,2019-05-10,Andre eksterne omkostninger omfatter omkostninger til administration m.v.,200000.0,21313378.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Svend Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Svend Kristensen,Svend Kristensen,Svend Kristensen Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Esbjerg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-07,Esbjerg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27123959,indberetninger-20180424,2.5118406,21313378.0,AWqv3H7KRYGX6_YTHn29,2019-05-13T06:24:17.038Z,2019-05-13T06:23:43.603Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-10-BV,2019-05-13T06:23:43.743Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21313378,2017-01-01,2017-01-01,c741,,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzBiLzM4LzNlL2YzM2QtNDE3MS1hODY3LWNiNWI0ODJjYTczYg.pdf,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzNiLzM2LzJlLzVmODctNDhhOC04MGYwLWE1YzhiMjBlMDc2ZQ.xml,Esbjerg,6715.0,39.0,Solvangen,"6700, Esbjerg","Skolegade, 85, 2. sal",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-07,2019-05-07,2019-05-10,Andre eksterne omkostninger omfatter omkostninger til administration m.v.,2300000.0,21313378.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Svend Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Svend Kristensen,Svend Kristensen,Svend Kristensen Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Esbjerg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-07,Esbjerg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27123959,indberetninger-20180424,2.5118406,21313378.0,AWqv3H7KRYGX6_YTHn29,2019-05-13T06:24:17.038Z,2019-05-13T06:23:43.603Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-10-BV,2019-05-13T06:23:43.743Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21313378,2017-01-01,2017-01-01,c744,,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzBiLzM4LzNlL2YzM2QtNDE3MS1hODY3LWNiNWI0ODJjYTczYg.pdf,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzNiLzM2LzJlLzVmODctNDhhOC04MGYwLWE1YzhiMjBlMDc2ZQ.xml,Esbjerg,6715.0,39.0,Solvangen,"6700, Esbjerg","Skolegade, 85, 2. sal",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-07,2019-05-07,2019-05-10,Andre eksterne omkostninger omfatter omkostninger til administration m.v.,0.0,21313378.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Svend Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Svend Kristensen,Svend Kristensen,Svend Kristensen Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Esbjerg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-07,Esbjerg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27123959,indberetninger-20180424,2.5118406,21313378.0,AWqv3H7KRYGX6_YTHn29,2019-05-13T06:24:17.038Z,2019-05-13T06:23:43.603Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-10-BV,2019-05-13T06:23:43.743Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21313378,2017-01-01,2017-12-31,c109,,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzBiLzM4LzNlL2YzM2QtNDE3MS1hODY3LWNiNWI0ODJjYTczYg.pdf,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzNiLzM2LzJlLzVmODctNDhhOC04MGYwLWE1YzhiMjBlMDc2ZQ.xml,Esbjerg,6715.0,39.0,Solvangen,"6700, Esbjerg","Skolegade, 85, 2. sal",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-07,2019-05-07,2019-05-10,Andre eksterne omkostninger omfatter omkostninger til administration m.v.,,21313378.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Svend Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Svend Kristensen,Svend Kristensen,Svend Kristensen Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Esbjerg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-07,Esbjerg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27123959,indberetninger-20180424,2.5118406,21313378.0,AWqv3H7KRYGX6_YTHn29,2019-05-13T06:24:17.038Z,2019-05-13T06:23:43.603Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-10-BV,2019-05-13T06:23:43.743Z,154562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21313378,2017-01-01,2017-12-31,c123,,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzBiLzM4LzNlL2YzM2QtNDE3MS1hODY3LWNiNWI0ODJjYTczYg.pdf,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzNiLzM2LzJlLzVmODctNDhhOC04MGYwLWE1YzhiMjBlMDc2ZQ.xml,Esbjerg,6715.0,39.0,Solvangen,"6700, Esbjerg","Skolegade, 85, 2. sal",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-07,2019-05-07,2019-05-10,Andre eksterne omkostninger omfatter omkostninger til administration m.v.,,21313378.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Svend Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Svend Kristensen,Svend Kristensen,Svend Kristensen Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Esbjerg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-07,Esbjerg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27123959,indberetninger-20180424,2.5118406,21313378.0,AWqv3H7KRYGX6_YTHn29,2019-05-13T06:24:17.038Z,2019-05-13T06:23:43.603Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-10-BV,2019-05-13T06:23:43.743Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21313378,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzBiLzM4LzNlL2YzM2QtNDE3MS1hODY3LWNiNWI0ODJjYTczYg.pdf,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzNiLzM2LzJlLzVmODctNDhhOC04MGYwLWE1YzhiMjBlMDc2ZQ.xml,Esbjerg,6715.0,39.0,Solvangen,"6700, Esbjerg","Skolegade, 85, 2. sal",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-07,2019-05-07,2019-05-10,Andre eksterne omkostninger omfatter omkostninger til administration m.v.,,21313378.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Svend Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Svend Kristensen,Svend Kristensen,Svend Kristensen Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Esbjerg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-07,Esbjerg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27123959,indberetninger-20180424,2.5118406,21313378.0,AWqv3H7KRYGX6_YTHn29,2019-05-13T06:24:17.038Z,2019-05-13T06:23:43.603Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-10-BV,2019-05-13T06:23:43.743Z,154562.0,-12891.0,10750.0,221509.0,197868.0,-12891.0,43306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21313378,2017-01-01,2017-12-31,c742,,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzBiLzM4LzNlL2YzM2QtNDE3MS1hODY3LWNiNWI0ODJjYTczYg.pdf,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzNiLzM2LzJlLzVmODctNDhhOC04MGYwLWE1YzhiMjBlMDc2ZQ.xml,Esbjerg,6715.0,39.0,Solvangen,"6700, Esbjerg","Skolegade, 85, 2. sal",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-07,2019-05-07,2019-05-10,Andre eksterne omkostninger omfatter omkostninger til administration m.v.,,21313378.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Svend Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Svend Kristensen,Svend Kristensen,Svend Kristensen Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Esbjerg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-07,Esbjerg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27123959,indberetninger-20180424,2.5118406,21313378.0,AWqv3H7KRYGX6_YTHn29,2019-05-13T06:24:17.038Z,2019-05-13T06:23:43.603Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-10-BV,2019-05-13T06:23:43.743Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21313378,2017-01-01,2017-12-31,c745,,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzBiLzM4LzNlL2YzM2QtNDE3MS1hODY3LWNiNWI0ODJjYTczYg.pdf,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzNiLzM2LzJlLzVmODctNDhhOC04MGYwLWE1YzhiMjBlMDc2ZQ.xml,Esbjerg,6715.0,39.0,Solvangen,"6700, Esbjerg","Skolegade, 85, 2. sal",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-07,2019-05-07,2019-05-10,Andre eksterne omkostninger omfatter omkostninger til administration m.v.,,21313378.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Svend Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Svend Kristensen,Svend Kristensen,Svend Kristensen Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Esbjerg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-07,Esbjerg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27123959,indberetninger-20180424,2.5118406,21313378.0,AWqv3H7KRYGX6_YTHn29,2019-05-13T06:24:17.038Z,2019-05-13T06:23:43.603Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-10-BV,2019-05-13T06:23:43.743Z,,,,,,,,154562.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21313378,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzBiLzM4LzNlL2YzM2QtNDE3MS1hODY3LWNiNWI0ODJjYTczYg.pdf,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzNiLzM2LzJlLzVmODctNDhhOC04MGYwLWE1YzhiMjBlMDc2ZQ.xml,Esbjerg,6715.0,39.0,Solvangen,"6700, Esbjerg","Skolegade, 85, 2. sal",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-07,2019-05-07,2019-05-10,Andre eksterne omkostninger omfatter omkostninger til administration m.v.,2654562.0,21313378.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Svend Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Svend Kristensen,Svend Kristensen,Svend Kristensen Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Esbjerg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-07,Esbjerg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27123959,indberetninger-20180424,2.5118406,21313378.0,AWqv3H7KRYGX6_YTHn29,2019-05-13T06:24:17.038Z,2019-05-13T06:23:43.603Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-10-BV,2019-05-13T06:23:43.743Z,,,,,,,,,,3153834.0,9005.0,200000.0,3153834.0,0.0,3153834.0,499272.0,3144829.0,490275.0,154562.0,2300000.0,3144829.0,499272.0,0.0,8997.0,0.0,,,,,,,,,,,,
21313378,2017-12-31,2017-12-31,c722,,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzBiLzM4LzNlL2YzM2QtNDE3MS1hODY3LWNiNWI0ODJjYTczYg.pdf,http://regnskaber.virk.dk/87331312/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzNiLzM2LzJlLzVmODctNDhhOC04MGYwLWE1YzhiMjBlMDc2ZQ.xml,Esbjerg,6715.0,39.0,Solvangen,"6700, Esbjerg","Skolegade, 85, 2. sal",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-07,2019-05-07,2019-05-10,Andre eksterne omkostninger omfatter omkostninger til administration m.v.,200000.0,21313378.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Svend Kristensen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Svend Kristensen,Svend Kristensen,Svend Kristensen Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Esbjerg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-05-07,Esbjerg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27123959,indberetninger-20180424,2.5118406,21313378.0,AWqv3H7KRYGX6_YTHn29,2019-05-13T06:24:17.038Z,2019-05-13T06:23:43.603Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-10-BV,2019-05-13T06:23:43.743Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
