entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForDeferredTax,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromOtherLongtermInvestmentsAndReceivables,IncreaseDecreaseOfInvestmentsThroughNetExchangeDifferencesEquity,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermReceivables,ShorttermTaxReceivables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
33369735,2017-06-01,2018-05-31,c175,,http://regnskaber.virk.dk/53796333/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2VmLzlhL2E4L2IwMTQtNGFhMi1hOWI3LTU4YTc3MmY5ZmI1MQ.pdf,http://regnskaber.virk.dk/53796333/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2Q1LzZiL2RmLzZlMjMtNDFkYi1hNDg3LTgxOTkwM2RlNmUwMg.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6700 Esbjerg,2.0,Strandbygade,6560 Sommersted,Vadstedvej 18,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejerne i HH Gruppen Medarbejder Holding ApS,0.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2018 - 31. maj 2019.",0.0,2019-09-30,2010-12-20,2019-10-25,Statsautoriseret revisor,-33000.0,20222670.0,33369735.0,20222670.0,mne10148,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2018 - 31. maj 2019 for HH Gruppen Medarbejder Holding ApS.,-4745000.0,37115.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Kjer,Jakob Blicher Ravnsbo,Jakob Blicher Ravnsbo,Danske Bank,HH Gruppen Medarbejder Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Oksenvad,2017-06-01,2018-05-31,-4778000.0,-4778000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Haderslev,2019-05-31,2018-06-01,-529804.0,true,2019-09-30,Kolding,0.0,urn:ofk:oid:27952964,indberetninger-20180424,2.5122432999999997,33369735.0,AW4B0BOMIXJRhhXBO5ot,2019-10-25T07:28:10.060Z,2019-10-25T07:27:22.614Z,regnskab,0.0,,2019-05-31,2018-06-01,X19-DD-86-NB,2019-10-25T07:27:23.455Z,,,,,,,,,,,,,,,,,,,
33369735,2017-06-01,2018-05-31,c214,,http://regnskaber.virk.dk/53796333/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2VmLzlhL2E4L2IwMTQtNGFhMi1hOWI3LTU4YTc3MmY5ZmI1MQ.pdf,http://regnskaber.virk.dk/53796333/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2Q1LzZiL2RmLzZlMjMtNDFkYi1hNDg3LTgxOTkwM2RlNmUwMg.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6700 Esbjerg,2.0,Strandbygade,6560 Sommersted,Vadstedvej 18,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejerne i HH Gruppen Medarbejder Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2018 - 31. maj 2019.",,2019-09-30,2010-12-20,2019-10-25,Statsautoriseret revisor,,20222670.0,33369735.0,20222670.0,mne10148,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2018 - 31. maj 2019 for HH Gruppen Medarbejder Holding ApS.,,37115.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Kjer,Jakob Blicher Ravnsbo,Jakob Blicher Ravnsbo,Danske Bank,HH Gruppen Medarbejder Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Oksenvad,2017-06-01,2018-05-31,-4778000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Haderslev,2019-05-31,2018-06-01,-529804.0,true,2019-09-30,Kolding,,urn:ofk:oid:27952964,indberetninger-20180424,2.5122432999999997,33369735.0,AW4B0BOMIXJRhhXBO5ot,2019-10-25T07:28:10.060Z,2019-10-25T07:27:22.614Z,regnskab,0.0,,2019-05-31,2018-06-01,X19-DD-86-NB,2019-10-25T07:27:23.455Z,,,,,,,,,,,,,,,,,,,
33369735,2018-05-31,2018-05-31,c173,,http://regnskaber.virk.dk/53796333/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2VmLzlhL2E4L2IwMTQtNGFhMi1hOWI3LTU4YTc3MmY5ZmI1MQ.pdf,http://regnskaber.virk.dk/53796333/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2Q1LzZiL2RmLzZlMjMtNDFkYi1hNDg3LTgxOTkwM2RlNmUwMg.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6700 Esbjerg,2.0,Strandbygade,6560 Sommersted,Vadstedvej 18,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejerne i HH Gruppen Medarbejder Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2018 - 31. maj 2019.",,2019-09-30,2010-12-20,2019-10-25,Statsautoriseret revisor,,20222670.0,33369735.0,20222670.0,mne10148,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2018 - 31. maj 2019 for HH Gruppen Medarbejder Holding ApS.,,37115.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Kjer,Jakob Blicher Ravnsbo,Jakob Blicher Ravnsbo,Danske Bank,HH Gruppen Medarbejder Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Oksenvad,2017-06-01,2018-05-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Haderslev,2019-05-31,2018-06-01,-529804.0,true,2019-09-30,Kolding,,urn:ofk:oid:27952964,indberetninger-20180424,2.5122432999999997,33369735.0,AW4B0BOMIXJRhhXBO5ot,2019-10-25T07:28:10.060Z,2019-10-25T07:27:22.614Z,regnskab,0.0,,2019-05-31,2018-06-01,X19-DD-86-NB,2019-10-25T07:27:23.455Z,2323000.0,5000.0,100000.0,2298000.0,2323000.0,25000.0,2317000.0,2317000.0,2317000.0,1000.0,2198000.0,25000.0,0.0,1000.0,0.0,,,,
33369735,2018-06-01,2018-06-01,c231,,http://regnskaber.virk.dk/53796333/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2VmLzlhL2E4L2IwMTQtNGFhMi1hOWI3LTU4YTc3MmY5ZmI1MQ.pdf,http://regnskaber.virk.dk/53796333/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2Q1LzZiL2RmLzZlMjMtNDFkYi1hNDg3LTgxOTkwM2RlNmUwMg.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6700 Esbjerg,2.0,Strandbygade,6560 Sommersted,Vadstedvej 18,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejerne i HH Gruppen Medarbejder Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2018 - 31. maj 2019.",,2019-09-30,2010-12-20,2019-10-25,Statsautoriseret revisor,,20222670.0,33369735.0,20222670.0,mne10148,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2018 - 31. maj 2019 for HH Gruppen Medarbejder Holding ApS.,,37115.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Kjer,Jakob Blicher Ravnsbo,Jakob Blicher Ravnsbo,Danske Bank,HH Gruppen Medarbejder Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Oksenvad,2017-06-01,2018-05-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Haderslev,2019-05-31,2018-06-01,-529804.0,true,2019-09-30,Kolding,,urn:ofk:oid:27952964,indberetninger-20180424,2.5122432999999997,33369735.0,AW4B0BOMIXJRhhXBO5ot,2019-10-25T07:28:10.060Z,2019-10-25T07:27:22.614Z,regnskab,0.0,,2019-05-31,2018-06-01,X19-DD-86-NB,2019-10-25T07:27:23.455Z,,,,100000.0,,,,,,,,,,,,,,,
33369735,2018-06-01,2018-06-01,c249,,http://regnskaber.virk.dk/53796333/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2VmLzlhL2E4L2IwMTQtNGFhMi1hOWI3LTU4YTc3MmY5ZmI1MQ.pdf,http://regnskaber.virk.dk/53796333/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2Q1LzZiL2RmLzZlMjMtNDFkYi1hNDg3LTgxOTkwM2RlNmUwMg.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6700 Esbjerg,2.0,Strandbygade,6560 Sommersted,Vadstedvej 18,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejerne i HH Gruppen Medarbejder Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2018 - 31. maj 2019.",,2019-09-30,2010-12-20,2019-10-25,Statsautoriseret revisor,,20222670.0,33369735.0,20222670.0,mne10148,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2018 - 31. maj 2019 for HH Gruppen Medarbejder Holding ApS.,,37115.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Kjer,Jakob Blicher Ravnsbo,Jakob Blicher Ravnsbo,Danske Bank,HH Gruppen Medarbejder Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Oksenvad,2017-06-01,2018-05-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Haderslev,2019-05-31,2018-06-01,-529804.0,true,2019-09-30,Kolding,,urn:ofk:oid:27952964,indberetninger-20180424,2.5122432999999997,33369735.0,AW4B0BOMIXJRhhXBO5ot,2019-10-25T07:28:10.060Z,2019-10-25T07:27:22.614Z,regnskab,0.0,,2019-05-31,2018-06-01,X19-DD-86-NB,2019-10-25T07:27:23.455Z,,,,2198099.0,,,,,,,,,,,,,,,
33369735,2018-06-01,2018-06-01,c553,,http://regnskaber.virk.dk/53796333/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2VmLzlhL2E4L2IwMTQtNGFhMi1hOWI3LTU4YTc3MmY5ZmI1MQ.pdf,http://regnskaber.virk.dk/53796333/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2Q1LzZiL2RmLzZlMjMtNDFkYi1hNDg3LTgxOTkwM2RlNmUwMg.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6700 Esbjerg,2.0,Strandbygade,6560 Sommersted,Vadstedvej 18,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejerne i HH Gruppen Medarbejder Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2018 - 31. maj 2019.",,2019-09-30,2010-12-20,2019-10-25,Statsautoriseret revisor,,20222670.0,33369735.0,20222670.0,mne10148,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2018 - 31. maj 2019 for HH Gruppen Medarbejder Holding ApS.,,37115.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Kjer,Jakob Blicher Ravnsbo,Jakob Blicher Ravnsbo,Danske Bank,HH Gruppen Medarbejder Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Oksenvad,2017-06-01,2018-05-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Haderslev,2019-05-31,2018-06-01,-529804.0,true,2019-09-30,Kolding,,urn:ofk:oid:27952964,indberetninger-20180424,2.5122432999999997,33369735.0,AW4B0BOMIXJRhhXBO5ot,2019-10-25T07:28:10.060Z,2019-10-25T07:27:22.614Z,regnskab,0.0,,2019-05-31,2018-06-01,X19-DD-86-NB,2019-10-25T07:27:23.455Z,,,,,,,,,,,,,,,,-482787.0,2800000.0,,
33369735,2018-06-01,2019-05-31,c174,,http://regnskaber.virk.dk/53796333/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2VmLzlhL2E4L2IwMTQtNGFhMi1hOWI3LTU4YTc3MmY5ZmI1MQ.pdf,http://regnskaber.virk.dk/53796333/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2Q1LzZiL2RmLzZlMjMtNDFkYi1hNDg3LTgxOTkwM2RlNmUwMg.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6700 Esbjerg,2.0,Strandbygade,6560 Sommersted,Vadstedvej 18,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejerne i HH Gruppen Medarbejder Holding ApS,-3.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2018 - 31. maj 2019.",-7.0,2019-09-30,2010-12-20,2019-10-25,Statsautoriseret revisor,-32219.0,20222670.0,33369735.0,20222670.0,mne10148,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2018 - 31. maj 2019 for HH Gruppen Medarbejder Holding ApS.,-566918.0,37115.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Kjer,Jakob Blicher Ravnsbo,Jakob Blicher Ravnsbo,Danske Bank,HH Gruppen Medarbejder Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Oksenvad,2017-06-01,2018-05-31,-599127.0,-599137.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Haderslev,2019-05-31,2018-06-01,-529804.0,true,2019-09-30,Kolding,-10.0,urn:ofk:oid:27952964,indberetninger-20180424,2.5122432999999997,33369735.0,AW4B0BOMIXJRhhXBO5ot,2019-10-25T07:28:10.060Z,2019-10-25T07:27:22.614Z,regnskab,0.0,,2019-05-31,2018-06-01,X19-DD-86-NB,2019-10-25T07:27:23.455Z,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
33369735,2018-06-01,2019-05-31,c213,,http://regnskaber.virk.dk/53796333/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2VmLzlhL2E4L2IwMTQtNGFhMi1hOWI3LTU4YTc3MmY5ZmI1MQ.pdf,http://regnskaber.virk.dk/53796333/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2Q1LzZiL2RmLzZlMjMtNDFkYi1hNDg3LTgxOTkwM2RlNmUwMg.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6700 Esbjerg,2.0,Strandbygade,6560 Sommersted,Vadstedvej 18,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejerne i HH Gruppen Medarbejder Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2018 - 31. maj 2019.",,2019-09-30,2010-12-20,2019-10-25,Statsautoriseret revisor,,20222670.0,33369735.0,20222670.0,mne10148,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2018 - 31. maj 2019 for HH Gruppen Medarbejder Holding ApS.,,37115.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Kjer,Jakob Blicher Ravnsbo,Jakob Blicher Ravnsbo,Danske Bank,HH Gruppen Medarbejder Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Oksenvad,2017-06-01,2018-05-31,-599127.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Haderslev,2019-05-31,2018-06-01,-529804.0,true,2019-09-30,Kolding,,urn:ofk:oid:27952964,indberetninger-20180424,2.5122432999999997,33369735.0,AW4B0BOMIXJRhhXBO5ot,2019-10-25T07:28:10.060Z,2019-10-25T07:27:22.614Z,regnskab,0.0,,2019-05-31,2018-06-01,X19-DD-86-NB,2019-10-25T07:27:23.455Z,,,,,,,,,,,,,,,,,,,
33369735,2018-06-01,2019-05-31,c248,,http://regnskaber.virk.dk/53796333/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2VmLzlhL2E4L2IwMTQtNGFhMi1hOWI3LTU4YTc3MmY5ZmI1MQ.pdf,http://regnskaber.virk.dk/53796333/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2Q1LzZiL2RmLzZlMjMtNDFkYi1hNDg3LTgxOTkwM2RlNmUwMg.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6700 Esbjerg,2.0,Strandbygade,6560 Sommersted,Vadstedvej 18,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejerne i HH Gruppen Medarbejder Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2018 - 31. maj 2019.",,2019-09-30,2010-12-20,2019-10-25,Statsautoriseret revisor,,20222670.0,33369735.0,20222670.0,mne10148,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2018 - 31. maj 2019 for HH Gruppen Medarbejder Holding ApS.,,37115.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Kjer,Jakob Blicher Ravnsbo,Jakob Blicher Ravnsbo,Danske Bank,HH Gruppen Medarbejder Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Oksenvad,2017-06-01,2018-05-31,-599127.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Haderslev,2019-05-31,2018-06-01,-529804.0,true,2019-09-30,Kolding,,urn:ofk:oid:27952964,indberetninger-20180424,2.5122432999999997,33369735.0,AW4B0BOMIXJRhhXBO5ot,2019-10-25T07:28:10.060Z,2019-10-25T07:27:22.614Z,regnskab,0.0,,2019-05-31,2018-06-01,X19-DD-86-NB,2019-10-25T07:27:23.455Z,,,,,,,,,,,,,,,,,,,
33369735,2018-06-01,2019-05-31,c307,,http://regnskaber.virk.dk/53796333/ZG9rdW1lbnRsYWdlcjovLzAzL2Q2L2VmLzlhL2E4L2IwMTQtNGFhMi1hOWI3LTU4YTc3MmY5ZmI1MQ.pdf,http://regnskaber.virk.dk/53796333/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2Q1LzZiL2RmLzZlMjMtNDFkYi1hNDg3LTgxOTkwM2RlNmUwMg.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6700 Esbjerg,2.0,Strandbygade,6560 Sommersted,Vadstedvej 18,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejerne i HH Gruppen Medarbejder Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2018 - 31. maj 2019.",,2019-09-30,2010-12-20,2019-10-25,Statsautoriseret revisor,,20222670.0,33369735.0,20222670.0,mne10148,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2018 - 31. maj 2019 for HH Gruppen Medarbejder Holding ApS.,,37115.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Kjer,Jakob Blicher Ravnsbo,Jakob Blicher Ravnsbo,Danske Bank,HH Gruppen Medarbejder Holding ApS,BDO Statsautoriseret revisionsaktieselskab,Oksenvad,2017-06-01,2018-05-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Haderslev,2019-05-31,2018-06-01,-529804.0,true,2019-09-30,Kolding,,urn:ofk:oid:27952964,indberetninger-20180424,2.5122432999999997,33369735.0,AW4B0BOMIXJRhhXBO5ot,2019-10-25T07:28:10.060Z,2019-10-25T07:27:22.614Z,regnskab,0.0,,2019-05-31,2018-06-01,X19-DD-86-NB,2019-10-25T07:27:23.455Z,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
