entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,DistributedDividendsFromGroupEnterprises
30799801,2017-01-01,2017-12-31,c175,,http://regnskaber.virk.dk/10899703/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzZlL2JiLzhiLzljMGQtNGE2Ni1iMGU0LWQzYzAwZGEwMDQwNQ.pdf,http://regnskaber.virk.dk/10899703/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzgzLzBiL2ViL2RkY2ItNDE0Yy04M2MyLTFjNDFlYTY5MzBjZg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1658 KÃ¸benhavn V,Absalonsgade 11 3. tv.,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Zenit Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,4114.0,2019-05-01,2007-08-15,2019-05-01,Statsautoriseret revisor,-430641.0,-300000.0,5000.0,20222670.0,30799801.0,20222670.0,mne33685,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Zenit Holding ApS.,430641.0,Ãrsrapport,26057.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael SÃ¸by,Lasse Andersen,Lasse Andersen,Zenit Holding ApS,BDO Statsautoriseret revisionsaktieselskab,3109.0,26880.0,823.0,KÃ¸benhavn,2017-01-01,2017-12-31,445298.0,449412.0,425641.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,503651.0,true,2019-05-01,KÃ¸benhavn,4114.0,urn:ofk:oid:27139177,indberetninger-20180424,2.5097437,30799801.0,AWq2hh29RYGX6_YTHrUd,2019-05-14T13:26:46.232Z,2019-05-14T13:26:43.274Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-43-HV,2019-05-14T13:26:43.477Z,,,,,,,,,,,,,,,,,,,,,,,
30799801,2017-01-01,2017-12-31,c214,,http://regnskaber.virk.dk/10899703/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzZlL2JiLzhiLzljMGQtNGE2Ni1iMGU0LWQzYzAwZGEwMDQwNQ.pdf,http://regnskaber.virk.dk/10899703/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzgzLzBiL2ViL2RkY2ItNDE0Yy04M2MyLTFjNDFlYTY5MzBjZg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1658 KÃ¸benhavn V,Absalonsgade 11 3. tv.,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Zenit Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-05-01,2007-08-15,2019-05-01,Statsautoriseret revisor,-430641.0,-300000.0,,20222670.0,30799801.0,20222670.0,mne33685,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Zenit Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael SÃ¸by,Lasse Andersen,Lasse Andersen,Zenit Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2017-01-01,2017-12-31,320717.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,503651.0,true,2019-05-01,KÃ¸benhavn,,urn:ofk:oid:27139177,indberetninger-20180424,2.5097437,30799801.0,AWq2hh29RYGX6_YTHrUd,2019-05-14T13:26:46.232Z,2019-05-14T13:26:43.274Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-43-HV,2019-05-14T13:26:43.477Z,,,,,,,,,,,,,,,,,,,,,,,
30799801,2017-01-01,2017-12-31,c216,,http://regnskaber.virk.dk/10899703/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzZlL2JiLzhiLzljMGQtNGE2Ni1iMGU0LWQzYzAwZGEwMDQwNQ.pdf,http://regnskaber.virk.dk/10899703/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzgzLzBiL2ViL2RkY2ItNDE0Yy04M2MyLTFjNDFlYTY5MzBjZg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1658 KÃ¸benhavn V,Absalonsgade 11 3. tv.,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Zenit Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-05-01,2007-08-15,2019-05-01,Statsautoriseret revisor,-430641.0,-300000.0,,20222670.0,30799801.0,20222670.0,mne33685,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Zenit Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael SÃ¸by,Lasse Andersen,Lasse Andersen,Zenit Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2017-01-01,2017-12-31,-175419.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,503651.0,true,2019-05-01,KÃ¸benhavn,,urn:ofk:oid:27139177,indberetninger-20180424,2.5097437,30799801.0,AWq2hh29RYGX6_YTHrUd,2019-05-14T13:26:46.232Z,2019-05-14T13:26:43.274Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-43-HV,2019-05-14T13:26:43.477Z,,,,,,,,,,,,,,,,,,,,,,,
30799801,2017-01-01,2017-12-31,c219,,http://regnskaber.virk.dk/10899703/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzZlL2JiLzhiLzljMGQtNGE2Ni1iMGU0LWQzYzAwZGEwMDQwNQ.pdf,http://regnskaber.virk.dk/10899703/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzgzLzBiL2ViL2RkY2ItNDE0Yy04M2MyLTFjNDFlYTY5MzBjZg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1658 KÃ¸benhavn V,Absalonsgade 11 3. tv.,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Zenit Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-05-01,2007-08-15,2019-05-01,Statsautoriseret revisor,-430641.0,-300000.0,,20222670.0,30799801.0,20222670.0,mne33685,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Zenit Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael SÃ¸by,Lasse Andersen,Lasse Andersen,Zenit Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2017-01-01,2017-12-31,300000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,503651.0,true,2019-05-01,KÃ¸benhavn,,urn:ofk:oid:27139177,indberetninger-20180424,2.5097437,30799801.0,AWq2hh29RYGX6_YTHrUd,2019-05-14T13:26:46.232Z,2019-05-14T13:26:43.274Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-43-HV,2019-05-14T13:26:43.477Z,,,,,,,,,,,,,,,,,,,,,,,
30799801,2017-12-31,2017-12-31,c173,,http://regnskaber.virk.dk/10899703/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzZlL2JiLzhiLzljMGQtNGE2Ni1iMGU0LWQzYzAwZGEwMDQwNQ.pdf,http://regnskaber.virk.dk/10899703/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzgzLzBiL2ViL2RkY2ItNDE0Yy04M2MyLTFjNDFlYTY5MzBjZg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1658 KÃ¸benhavn V,Absalonsgade 11 3. tv.,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Zenit Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-05-01,2007-08-15,2019-05-01,Statsautoriseret revisor,-430641.0,-300000.0,,20222670.0,30799801.0,20222670.0,mne33685,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Zenit Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael SÃ¸by,Lasse Andersen,Lasse Andersen,Zenit Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,503651.0,true,2019-05-01,KÃ¸benhavn,,urn:ofk:oid:27139177,indberetninger-20180424,2.5097437,30799801.0,AWq2hh29RYGX6_YTHrUd,2019-05-14T13:26:46.232Z,2019-05-14T13:26:43.274Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-43-HV,2019-05-14T13:26:43.477Z,2356388.0,1472312.0,125000.0,0.0,2326579.0,2356388.0,29809.0,564790.0,564790.0,564790.0,121814.0,300000.0,439790.0,1461789.0,29809.0,319286.0,197472.0,25928.0,,,,,
30799801,2018-01-01,2018-01-01,c231,,http://regnskaber.virk.dk/10899703/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzZlL2JiLzhiLzljMGQtNGE2Ni1iMGU0LWQzYzAwZGEwMDQwNQ.pdf,http://regnskaber.virk.dk/10899703/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzgzLzBiL2ViL2RkY2ItNDE0Yy04M2MyLTFjNDFlYTY5MzBjZg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1658 KÃ¸benhavn V,Absalonsgade 11 3. tv.,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Zenit Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-05-01,2007-08-15,2019-05-01,Statsautoriseret revisor,-430641.0,-300000.0,,20222670.0,30799801.0,20222670.0,mne33685,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Zenit Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael SÃ¸by,Lasse Andersen,Lasse Andersen,Zenit Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,503651.0,true,2019-05-01,KÃ¸benhavn,,urn:ofk:oid:27139177,indberetninger-20180424,2.5097437,30799801.0,AWq2hh29RYGX6_YTHrUd,2019-05-14T13:26:46.232Z,2019-05-14T13:26:43.274Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-43-HV,2019-05-14T13:26:43.477Z,,,,,125000.0,,,,,,,,,,,,,,,,,,
30799801,2018-01-01,2018-01-01,c234,,http://regnskaber.virk.dk/10899703/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzZlL2JiLzhiLzljMGQtNGE2Ni1iMGU0LWQzYzAwZGEwMDQwNQ.pdf,http://regnskaber.virk.dk/10899703/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzgzLzBiL2ViL2RkY2ItNDE0Yy04M2MyLTFjNDFlYTY5MzBjZg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1658 KÃ¸benhavn V,Absalonsgade 11 3. tv.,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Zenit Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-05-01,2007-08-15,2019-05-01,Statsautoriseret revisor,-430641.0,-300000.0,,20222670.0,30799801.0,20222670.0,mne33685,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Zenit Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael SÃ¸by,Lasse Andersen,Lasse Andersen,Zenit Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,503651.0,true,2019-05-01,KÃ¸benhavn,,urn:ofk:oid:27139177,indberetninger-20180424,2.5097437,30799801.0,AWq2hh29RYGX6_YTHrUd,2019-05-14T13:26:46.232Z,2019-05-14T13:26:43.274Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-43-HV,2019-05-14T13:26:43.477Z,,,,,439790.0,,,,,,,,,,,,,,,,,,
30799801,2018-01-01,2018-01-01,c249,,http://regnskaber.virk.dk/10899703/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzZlL2JiLzhiLzljMGQtNGE2Ni1iMGU0LWQzYzAwZGEwMDQwNQ.pdf,http://regnskaber.virk.dk/10899703/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzgzLzBiL2ViL2RkY2ItNDE0Yy04M2MyLTFjNDFlYTY5MzBjZg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1658 KÃ¸benhavn V,Absalonsgade 11 3. tv.,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Zenit Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-05-01,2007-08-15,2019-05-01,Statsautoriseret revisor,-430641.0,-300000.0,,20222670.0,30799801.0,20222670.0,mne33685,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Zenit Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael SÃ¸by,Lasse Andersen,Lasse Andersen,Zenit Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,503651.0,true,2019-05-01,KÃ¸benhavn,,urn:ofk:oid:27139177,indberetninger-20180424,2.5097437,30799801.0,AWq2hh29RYGX6_YTHrUd,2019-05-14T13:26:46.232Z,2019-05-14T13:26:43.274Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-43-HV,2019-05-14T13:26:43.477Z,,,,,1461790.0,,,,,,,,,,,,,,,,,,
30799801,2018-01-01,2018-01-01,c255,,http://regnskaber.virk.dk/10899703/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzZlL2JiLzhiLzljMGQtNGE2Ni1iMGU0LWQzYzAwZGEwMDQwNQ.pdf,http://regnskaber.virk.dk/10899703/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzgzLzBiL2ViL2RkY2ItNDE0Yy04M2MyLTFjNDFlYTY5MzBjZg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1658 KÃ¸benhavn V,Absalonsgade 11 3. tv.,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Zenit Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-05-01,2007-08-15,2019-05-01,Statsautoriseret revisor,-430641.0,-300000.0,,20222670.0,30799801.0,20222670.0,mne33685,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Zenit Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael SÃ¸by,Lasse Andersen,Lasse Andersen,Zenit Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,503651.0,true,2019-05-01,KÃ¸benhavn,,urn:ofk:oid:27139177,indberetninger-20180424,2.5097437,30799801.0,AWq2hh29RYGX6_YTHrUd,2019-05-14T13:26:46.232Z,2019-05-14T13:26:43.274Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-43-HV,2019-05-14T13:26:43.477Z,,,,,300000.0,,,,,,,,,,,,,,,,,,
30799801,2018-01-01,2018-01-01,c584,,http://regnskaber.virk.dk/10899703/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzZlL2JiLzhiLzljMGQtNGE2Ni1iMGU0LWQzYzAwZGEwMDQwNQ.pdf,http://regnskaber.virk.dk/10899703/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzgzLzBiL2ViL2RkY2ItNDE0Yy04M2MyLTFjNDFlYTY5MzBjZg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1658 KÃ¸benhavn V,Absalonsgade 11 3. tv.,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Zenit Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-05-01,2007-08-15,2019-05-01,Statsautoriseret revisor,-430641.0,-300000.0,,20222670.0,30799801.0,20222670.0,mne33685,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Zenit Holding ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael SÃ¸by,Lasse Andersen,Lasse Andersen,Zenit Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,503651.0,true,2019-05-01,KÃ¸benhavn,,urn:ofk:oid:27139177,indberetninger-20180424,2.5097437,30799801.0,AWq2hh29RYGX6_YTHrUd,2019-05-14T13:26:46.232Z,2019-05-14T13:26:43.274Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-43-HV,2019-05-14T13:26:43.477Z,,,,,,,,,,,,,,,,,,,439790.0,125000.0,,,
