entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,Assets,CashAndCashEquivalents,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,ContractWorkInProgress,ContributedCapital,CurrentDeferredTaxAssets,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,NoncurrentAssets,OtherFinanceExpenses,OtherShorttermPayables,OtherShorttermReceivables,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyPlantAndEquipmentGross,Provisions,ProvisionsForDeferredTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RetainedEarnings,SelectedElementsFromReportingClassC,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,NameOfAuditFirm,ProfitLoss,TaxExpenseOnOrdinaryActivities,PropertyPlantAndEquipment
36980370,2015-07-24,2015-07-24,c225,,http://regnskaber.virk.dk/07308963/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzU0L2RhLzM5L2U0YTQtNDYwMi1hYTc0LWMxYjJmYjY4YThkOQ.pdf,http://regnskaber.virk.dk/07308963/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2EyLzM2Lzc3LzkzMjgtNGNkNC1iMjVlLTYyNzM5ZWM0MzU3Mg.xml,true,48676.0,Aarhus C,8000.0,29.0,Kystvejen,9850 Hirtshals,"Tingvej 35, Horne",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Inor Lundal Ejendomsservice ApS,-2677.0,240338.0,12783.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 24. juli 2015 - 30. april 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,116494.0,50000.0,8668.0,8668.0,2016-09-13,2015-07-24,2016-09-27,16209.0,50000.0,48676.0,24833.0,20222670.0,36980370.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 24. juli 2015 - 30. april 2016 for Inor Lundal Ejendomsservice ApS.,Ãrsrapport,240338.0,211754.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend SÃ¸rensen,Jacob Lundal Madsen,Inor Lundal Ejendomsservice ApS,BDO Statsautoriseret revisionsaktieselskab,48676.0,-1946.0,6590.0,15895.0,HjÃ¸rring,-90.0,-30084.0,-28138.0,48676.0,2677.0,2677.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-04-30,2015-07-24,-24093.0,false,211754.0,143126.0,178879.0,62038.0,21613.0,2016-09-13,Aarhus,Andre erklÃ¦ringer uden sikkerhed,-52881.0,urn:ofk:oid:23008762,indberetninger-20180424,2.5124266,36980370,,2018-03-28T21:48:21.544Z,2016-09-29T11:00:51.083Z,regnskab,0.0,,2016-04-30,2015-07-24,X16-BE-69-FY,2016-09-29T11:00:51.464Z,,,,,
36980370,2015-07-24,2015-07-24,c252,,http://regnskaber.virk.dk/07308963/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzU0L2RhLzM5L2U0YTQtNDYwMi1hYTc0LWMxYjJmYjY4YThkOQ.pdf,http://regnskaber.virk.dk/07308963/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2EyLzM2Lzc3LzkzMjgtNGNkNC1iMjVlLTYyNzM5ZWM0MzU3Mg.xml,true,48676.0,Aarhus C,8000.0,29.0,Kystvejen,9850 Hirtshals,"Tingvej 35, Horne",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Inor Lundal Ejendomsservice ApS,-2677.0,240338.0,12783.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 24. juli 2015 - 30. april 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,116494.0,50000.0,8668.0,8668.0,2016-09-13,2015-07-24,2016-09-27,16209.0,0.0,48676.0,24833.0,20222670.0,36980370.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 24. juli 2015 - 30. april 2016 for Inor Lundal Ejendomsservice ApS.,Ãrsrapport,240338.0,211754.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend SÃ¸rensen,Jacob Lundal Madsen,Inor Lundal Ejendomsservice ApS,BDO Statsautoriseret revisionsaktieselskab,48676.0,-1946.0,6590.0,15895.0,HjÃ¸rring,-90.0,-30084.0,-28138.0,48676.0,2677.0,2677.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-04-30,2015-07-24,-24093.0,false,211754.0,143126.0,178879.0,62038.0,21613.0,2016-09-13,Aarhus,Andre erklÃ¦ringer uden sikkerhed,-52881.0,urn:ofk:oid:23008762,indberetninger-20180424,2.5124266,36980370,,2018-03-28T21:48:21.544Z,2016-09-29T11:00:51.083Z,regnskab,0.0,,2016-04-30,2015-07-24,X16-BE-69-FY,2016-09-29T11:00:51.464Z,,,,,
36980370,2015-07-24,2016-04-30,c0,,http://regnskaber.virk.dk/07308963/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzU0L2RhLzM5L2U0YTQtNDYwMi1hYTc0LWMxYjJmYjY4YThkOQ.pdf,http://regnskaber.virk.dk/07308963/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2EyLzM2Lzc3LzkzMjgtNGNkNC1iMjVlLTYyNzM5ZWM0MzU3Mg.xml,true,48676.0,Aarhus C,8000.0,29.0,Kystvejen,9850 Hirtshals,"Tingvej 35, Horne",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Inor Lundal Ejendomsservice ApS,-2677.0,240338.0,12783.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 24. juli 2015 - 30. april 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,116494.0,50000.0,8668.0,8668.0,2016-09-13,2015-07-24,2016-09-27,16209.0,,48676.0,24833.0,20222670.0,36980370.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 24. juli 2015 - 30. april 2016 for Inor Lundal Ejendomsservice ApS.,Ãrsrapport,240338.0,211754.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend SÃ¸rensen,Jacob Lundal Madsen,Inor Lundal Ejendomsservice ApS,BDO Statsautoriseret revisionsaktieselskab,48676.0,-1946.0,6590.0,15895.0,HjÃ¸rring,-90.0,-30084.0,-28138.0,48676.0,2677.0,2677.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-04-30,2015-07-24,-24093.0,false,211754.0,143126.0,178879.0,62038.0,21613.0,2016-09-13,Aarhus,Andre erklÃ¦ringer uden sikkerhed,-52881.0,urn:ofk:oid:23008762,indberetninger-20180424,2.5124266,36980370,,2018-03-28T21:48:21.544Z,2016-09-29T11:00:51.083Z,regnskab,0.0,,2016-04-30,2015-07-24,X16-BE-69-FY,2016-09-29T11:00:51.464Z,-52971.0,BDO Statsautoriseret revisionsaktieselskab,-24093.0,5991.0,
36980370,2015-07-24,2016-04-30,c193,,http://regnskaber.virk.dk/07308963/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzU0L2RhLzM5L2U0YTQtNDYwMi1hYTc0LWMxYjJmYjY4YThkOQ.pdf,http://regnskaber.virk.dk/07308963/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2EyLzM2Lzc3LzkzMjgtNGNkNC1iMjVlLTYyNzM5ZWM0MzU3Mg.xml,true,48676.0,Aarhus C,8000.0,29.0,Kystvejen,9850 Hirtshals,"Tingvej 35, Horne",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Inor Lundal Ejendomsservice ApS,-2677.0,240338.0,12783.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 24. juli 2015 - 30. april 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,116494.0,50000.0,8668.0,8668.0,2016-09-13,2015-07-24,2016-09-27,16209.0,,48676.0,24833.0,20222670.0,36980370.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 24. juli 2015 - 30. april 2016 for Inor Lundal Ejendomsservice ApS.,Ãrsrapport,240338.0,211754.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend SÃ¸rensen,Jacob Lundal Madsen,Inor Lundal Ejendomsservice ApS,BDO Statsautoriseret revisionsaktieselskab,48676.0,-1946.0,6590.0,15895.0,HjÃ¸rring,-90.0,-30084.0,-28138.0,48676.0,2677.0,2677.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-04-30,2015-07-24,-24093.0,false,211754.0,143126.0,178879.0,62038.0,21613.0,2016-09-13,Aarhus,Andre erklÃ¦ringer uden sikkerhed,-52881.0,urn:ofk:oid:23008762,indberetninger-20180424,2.5124266,36980370,,2018-03-28T21:48:21.544Z,2016-09-29T11:00:51.083Z,regnskab,0.0,,2016-04-30,2015-07-24,X16-BE-69-FY,2016-09-29T11:00:51.464Z,,,-24093.0,,
36980370,2015-07-24,2016-04-30,c253,,http://regnskaber.virk.dk/07308963/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzU0L2RhLzM5L2U0YTQtNDYwMi1hYTc0LWMxYjJmYjY4YThkOQ.pdf,http://regnskaber.virk.dk/07308963/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2EyLzM2Lzc3LzkzMjgtNGNkNC1iMjVlLTYyNzM5ZWM0MzU3Mg.xml,true,48676.0,Aarhus C,8000.0,29.0,Kystvejen,9850 Hirtshals,"Tingvej 35, Horne",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Inor Lundal Ejendomsservice ApS,-2677.0,240338.0,12783.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 24. juli 2015 - 30. april 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,116494.0,50000.0,8668.0,8668.0,2016-09-13,2015-07-24,2016-09-27,16209.0,,48676.0,24833.0,20222670.0,36980370.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 24. juli 2015 - 30. april 2016 for Inor Lundal Ejendomsservice ApS.,Ãrsrapport,240338.0,211754.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend SÃ¸rensen,Jacob Lundal Madsen,Inor Lundal Ejendomsservice ApS,BDO Statsautoriseret revisionsaktieselskab,48676.0,-1946.0,6590.0,15895.0,HjÃ¸rring,-90.0,-30084.0,-28138.0,48676.0,2677.0,2677.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-04-30,2015-07-24,-24093.0,false,211754.0,143126.0,178879.0,62038.0,21613.0,2016-09-13,Aarhus,Andre erklÃ¦ringer uden sikkerhed,-52881.0,urn:ofk:oid:23008762,indberetninger-20180424,2.5124266,36980370,,2018-03-28T21:48:21.544Z,2016-09-29T11:00:51.083Z,regnskab,0.0,,2016-04-30,2015-07-24,X16-BE-69-FY,2016-09-29T11:00:51.464Z,,,-24093.0,,
36980370,2015-07-24,2016-04-30,c448,,http://regnskaber.virk.dk/07308963/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzU0L2RhLzM5L2U0YTQtNDYwMi1hYTc0LWMxYjJmYjY4YThkOQ.pdf,http://regnskaber.virk.dk/07308963/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2EyLzM2Lzc3LzkzMjgtNGNkNC1iMjVlLTYyNzM5ZWM0MzU3Mg.xml,true,48676.0,Aarhus C,8000.0,29.0,Kystvejen,9850 Hirtshals,"Tingvej 35, Horne",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Inor Lundal Ejendomsservice ApS,-2677.0,240338.0,12783.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 24. juli 2015 - 30. april 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,116494.0,50000.0,8668.0,8668.0,2016-09-13,2015-07-24,2016-09-27,16209.0,,48676.0,24833.0,20222670.0,36980370.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 24. juli 2015 - 30. april 2016 for Inor Lundal Ejendomsservice ApS.,Ãrsrapport,240338.0,211754.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend SÃ¸rensen,Jacob Lundal Madsen,Inor Lundal Ejendomsservice ApS,BDO Statsautoriseret revisionsaktieselskab,48676.0,-1946.0,6590.0,15895.0,HjÃ¸rring,-90.0,-30084.0,-28138.0,48676.0,2677.0,2677.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-04-30,2015-07-24,-24093.0,false,211754.0,143126.0,178879.0,62038.0,21613.0,2016-09-13,Aarhus,Andre erklÃ¦ringer uden sikkerhed,-52881.0,urn:ofk:oid:23008762,indberetninger-20180424,2.5124266,36980370,,2018-03-28T21:48:21.544Z,2016-09-29T11:00:51.083Z,regnskab,0.0,,2016-04-30,2015-07-24,X16-BE-69-FY,2016-09-29T11:00:51.464Z,,,,,
36980370,2015-07-24,2016-04-30,c633,,http://regnskaber.virk.dk/07308963/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzU0L2RhLzM5L2U0YTQtNDYwMi1hYTc0LWMxYjJmYjY4YThkOQ.pdf,http://regnskaber.virk.dk/07308963/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2EyLzM2Lzc3LzkzMjgtNGNkNC1iMjVlLTYyNzM5ZWM0MzU3Mg.xml,true,48676.0,Aarhus C,8000.0,29.0,Kystvejen,9850 Hirtshals,"Tingvej 35, Horne",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Inor Lundal Ejendomsservice ApS,-2677.0,240338.0,12783.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 24. juli 2015 - 30. april 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,116494.0,50000.0,8668.0,8668.0,2016-09-13,2015-07-24,2016-09-27,16209.0,,48676.0,24833.0,20222670.0,36980370.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 24. juli 2015 - 30. april 2016 for Inor Lundal Ejendomsservice ApS.,Ãrsrapport,240338.0,211754.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend SÃ¸rensen,Jacob Lundal Madsen,Inor Lundal Ejendomsservice ApS,BDO Statsautoriseret revisionsaktieselskab,48676.0,-1946.0,6590.0,15895.0,HjÃ¸rring,-90.0,-30084.0,-28138.0,48676.0,2677.0,2677.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-04-30,2015-07-24,-24093.0,false,211754.0,143126.0,178879.0,62038.0,21613.0,2016-09-13,Aarhus,Andre erklÃ¦ringer uden sikkerhed,-52881.0,urn:ofk:oid:23008762,indberetninger-20180424,2.5124266,36980370,,2018-03-28T21:48:21.544Z,2016-09-29T11:00:51.083Z,regnskab,0.0,,2016-04-30,2015-07-24,X16-BE-69-FY,2016-09-29T11:00:51.464Z,,,,,
36980370,2016-04-30,2016-04-30,c172,,http://regnskaber.virk.dk/07308963/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzU0L2RhLzM5L2U0YTQtNDYwMi1hYTc0LWMxYjJmYjY4YThkOQ.pdf,http://regnskaber.virk.dk/07308963/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2EyLzM2Lzc3LzkzMjgtNGNkNC1iMjVlLTYyNzM5ZWM0MzU3Mg.xml,true,48676.0,Aarhus C,8000.0,29.0,Kystvejen,9850 Hirtshals,"Tingvej 35, Horne",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Inor Lundal Ejendomsservice ApS,-2677.0,240338.0,12783.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 24. juli 2015 - 30. april 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,116494.0,50000.0,8668.0,8668.0,2016-09-13,2015-07-24,2016-09-27,16209.0,25907.0,48676.0,24833.0,20222670.0,36980370.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 24. juli 2015 - 30. april 2016 for Inor Lundal Ejendomsservice ApS.,Ãrsrapport,240338.0,211754.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend SÃ¸rensen,Jacob Lundal Madsen,Inor Lundal Ejendomsservice ApS,BDO Statsautoriseret revisionsaktieselskab,48676.0,-1946.0,6590.0,15895.0,HjÃ¸rring,-90.0,-30084.0,-28138.0,48676.0,2677.0,2677.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-04-30,2015-07-24,-24093.0,false,211754.0,143126.0,178879.0,62038.0,21613.0,2016-09-13,Aarhus,Andre erklÃ¦ringer uden sikkerhed,-52881.0,urn:ofk:oid:23008762,indberetninger-20180424,2.5124266,36980370,,2018-03-28T21:48:21.544Z,2016-09-29T11:00:51.083Z,regnskab,0.0,,2016-04-30,2015-07-24,X16-BE-69-FY,2016-09-29T11:00:51.464Z,,,,,48676.0
36980370,2016-04-30,2016-04-30,c227,,http://regnskaber.virk.dk/07308963/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzU0L2RhLzM5L2U0YTQtNDYwMi1hYTc0LWMxYjJmYjY4YThkOQ.pdf,http://regnskaber.virk.dk/07308963/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2EyLzM2Lzc3LzkzMjgtNGNkNC1iMjVlLTYyNzM5ZWM0MzU3Mg.xml,true,48676.0,Aarhus C,8000.0,29.0,Kystvejen,9850 Hirtshals,"Tingvej 35, Horne",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Inor Lundal Ejendomsservice ApS,-2677.0,240338.0,12783.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 24. juli 2015 - 30. april 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,116494.0,50000.0,8668.0,8668.0,2016-09-13,2015-07-24,2016-09-27,16209.0,50000.0,48676.0,24833.0,20222670.0,36980370.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 24. juli 2015 - 30. april 2016 for Inor Lundal Ejendomsservice ApS.,Ãrsrapport,240338.0,211754.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend SÃ¸rensen,Jacob Lundal Madsen,Inor Lundal Ejendomsservice ApS,BDO Statsautoriseret revisionsaktieselskab,48676.0,-1946.0,6590.0,15895.0,HjÃ¸rring,-90.0,-30084.0,-28138.0,48676.0,2677.0,2677.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-04-30,2015-07-24,-24093.0,false,211754.0,143126.0,178879.0,62038.0,21613.0,2016-09-13,Aarhus,Andre erklÃ¦ringer uden sikkerhed,-52881.0,urn:ofk:oid:23008762,indberetninger-20180424,2.5124266,36980370,,2018-03-28T21:48:21.544Z,2016-09-29T11:00:51.083Z,regnskab,0.0,,2016-04-30,2015-07-24,X16-BE-69-FY,2016-09-29T11:00:51.464Z,,,,,
36980370,2016-04-30,2016-04-30,c254,,http://regnskaber.virk.dk/07308963/ZG9rdW1lbnRsYWdlcjovLzAzL2MxLzU0L2RhLzM5L2U0YTQtNDYwMi1hYTc0LWMxYjJmYjY4YThkOQ.pdf,http://regnskaber.virk.dk/07308963/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2EyLzM2Lzc3LzkzMjgtNGNkNC1iMjVlLTYyNzM5ZWM0MzU3Mg.xml,true,48676.0,Aarhus C,8000.0,29.0,Kystvejen,9850 Hirtshals,"Tingvej 35, Horne",DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i Inor Lundal Ejendomsservice ApS,-2677.0,240338.0,12783.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 24. juli 2015 - 30. april 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,116494.0,50000.0,8668.0,8668.0,2016-09-13,2015-07-24,2016-09-27,16209.0,-24093.0,48676.0,24833.0,20222670.0,36980370.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 24. juli 2015 - 30. april 2016 for Inor Lundal Ejendomsservice ApS.,Ãrsrapport,240338.0,211754.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend SÃ¸rensen,Jacob Lundal Madsen,Inor Lundal Ejendomsservice ApS,BDO Statsautoriseret revisionsaktieselskab,48676.0,-1946.0,6590.0,15895.0,HjÃ¸rring,-90.0,-30084.0,-28138.0,48676.0,2677.0,2677.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2016-04-30,2015-07-24,-24093.0,false,211754.0,143126.0,178879.0,62038.0,21613.0,2016-09-13,Aarhus,Andre erklÃ¦ringer uden sikkerhed,-52881.0,urn:ofk:oid:23008762,indberetninger-20180424,2.5124266,36980370,,2018-03-28T21:48:21.544Z,2016-09-29T11:00:51.083Z,regnskab,0.0,,2016-04-30,2015-07-24,X16-BE-69-FY,2016-09-29T11:00:51.464Z,,,,,
