entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,GrossResult,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,LongtermInvestmentsAndReceivables,Assets,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTradePayables
32162231,2016-01-01,2016-01-01,c251,,http://regnskaber.virk.dk/13226123/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzljL2ZlL2Q1LzFjZjQtNGY1OC05Y2I2LTFjMzM1ZmM5NzA0Ng.pdf,http://regnskaber.virk.dk/13226123/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2Q4LzJkL2FhLzc4OWUtNGRhMi05OTNmLWZiZTdkMTQxMmQ0ZQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Struer,7600.0,100.0,SÃ¸ndergade,"7400, Herning","Industrivej Nord, 15",den daglige ledelse,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-05-31,2018-05-31,2009-05-15,2018-05-31,statsautoriseret revisor,15807776.0,32162231.0,15807776.0,mne33753,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for TD Holding Hjerm ApS.,Ãrsrapport,1215000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ole Jespersen-Skree,Torben Damgaard,Torben Damgaard,"Partner Revision, statsautoriseret revisionsaktieselskab",TD Holding Hjerm ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Struer,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjerm,T.O. Ejendomme ApS,Struer,2017-12-31,2017-01-01,50.0,2018-05-31,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25796867,indberetninger-20180424,2.5118417999999996,32162231.0,AWPzy0IN0wkEsASktqV7,2018-06-12T11:39:40.694Z,2018-06-12T11:39:33.685Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-56-TP,2018-06-12T11:39:33.851Z,,,,,,,,,,,,,,,,,,,,,,,,
32162231,2016-01-01,2016-01-01,c720,,http://regnskaber.virk.dk/13226123/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzljL2ZlL2Q1LzFjZjQtNGY1OC05Y2I2LTFjMzM1ZmM5NzA0Ng.pdf,http://regnskaber.virk.dk/13226123/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2Q4LzJkL2FhLzc4OWUtNGRhMi05OTNmLWZiZTdkMTQxMmQ0ZQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Struer,7600.0,100.0,SÃ¸ndergade,"7400, Herning","Industrivej Nord, 15",den daglige ledelse,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-05-31,2018-05-31,2009-05-15,2018-05-31,statsautoriseret revisor,15807776.0,32162231.0,15807776.0,mne33753,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for TD Holding Hjerm ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ole Jespersen-Skree,Torben Damgaard,Torben Damgaard,"Partner Revision, statsautoriseret revisionsaktieselskab",TD Holding Hjerm ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Struer,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjerm,T.O. Ejendomme ApS,Struer,2017-12-31,2017-01-01,50.0,2018-05-31,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25796867,indberetninger-20180424,2.5118417999999996,32162231.0,AWPzy0IN0wkEsASktqV7,2018-06-12T11:39:40.694Z,2018-06-12T11:39:33.685Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-56-TP,2018-06-12T11:39:33.851Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,
32162231,2016-01-01,2016-01-01,c741,,http://regnskaber.virk.dk/13226123/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzljL2ZlL2Q1LzFjZjQtNGY1OC05Y2I2LTFjMzM1ZmM5NzA0Ng.pdf,http://regnskaber.virk.dk/13226123/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2Q4LzJkL2FhLzc4OWUtNGRhMi05OTNmLWZiZTdkMTQxMmQ0ZQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Struer,7600.0,100.0,SÃ¸ndergade,"7400, Herning","Industrivej Nord, 15",den daglige ledelse,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-05-31,2018-05-31,2009-05-15,2018-05-31,statsautoriseret revisor,15807776.0,32162231.0,15807776.0,mne33753,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for TD Holding Hjerm ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ole Jespersen-Skree,Torben Damgaard,Torben Damgaard,"Partner Revision, statsautoriseret revisionsaktieselskab",TD Holding Hjerm ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Struer,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjerm,T.O. Ejendomme ApS,Struer,2017-12-31,2017-01-01,50.0,2018-05-31,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25796867,indberetninger-20180424,2.5118417999999996,32162231.0,AWPzy0IN0wkEsASktqV7,2018-06-12T11:39:40.694Z,2018-06-12T11:39:33.685Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-56-TP,2018-06-12T11:39:33.851Z,1217226.0,,,,,,,,,,,,,,,,,,,,,,,
32162231,2016-01-01,2016-12-31,c123,,http://regnskaber.virk.dk/13226123/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzljL2ZlL2Q1LzFjZjQtNGY1OC05Y2I2LTFjMzM1ZmM5NzA0Ng.pdf,http://regnskaber.virk.dk/13226123/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2Q4LzJkL2FhLzc4OWUtNGRhMi05OTNmLWZiZTdkMTQxMmQ0ZQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Struer,7600.0,100.0,SÃ¸ndergade,"7400, Herning","Industrivej Nord, 15",den daglige ledelse,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-05-31,2018-05-31,2009-05-15,2018-05-31,statsautoriseret revisor,15807776.0,32162231.0,15807776.0,mne33753,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for TD Holding Hjerm ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ole Jespersen-Skree,Torben Damgaard,Torben Damgaard,"Partner Revision, statsautoriseret revisionsaktieselskab",TD Holding Hjerm ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Struer,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjerm,T.O. Ejendomme ApS,Struer,2017-12-31,2017-01-01,50.0,2018-05-31,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25796867,indberetninger-20180424,2.5118417999999996,32162231.0,AWPzy0IN0wkEsASktqV7,2018-06-12T11:39:40.694Z,2018-06-12T11:39:33.685Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-56-TP,2018-06-12T11:39:33.851Z,,-7001.0,,,,,,,,,,,,,,,,,,,,,,
32162231,2016-01-01,2016-12-31,c3,,http://regnskaber.virk.dk/13226123/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzljL2ZlL2Q1LzFjZjQtNGY1OC05Y2I2LTFjMzM1ZmM5NzA0Ng.pdf,http://regnskaber.virk.dk/13226123/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2Q4LzJkL2FhLzc4OWUtNGRhMi05OTNmLWZiZTdkMTQxMmQ0ZQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Struer,7600.0,100.0,SÃ¸ndergade,"7400, Herning","Industrivej Nord, 15",den daglige ledelse,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-05-31,2018-05-31,2009-05-15,2018-05-31,statsautoriseret revisor,15807776.0,32162231.0,15807776.0,mne33753,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for TD Holding Hjerm ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ole Jespersen-Skree,Torben Damgaard,Torben Damgaard,"Partner Revision, statsautoriseret revisionsaktieselskab",TD Holding Hjerm ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Struer,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjerm,T.O. Ejendomme ApS,Struer,2017-12-31,2017-01-01,50.0,2018-05-31,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25796867,indberetninger-20180424,2.5118417999999996,32162231.0,AWPzy0IN0wkEsASktqV7,2018-06-12T11:39:40.694Z,2018-06-12T11:39:33.685Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-56-TP,2018-06-12T11:39:33.851Z,,-7001.0,-6375.0,6375.0,5227.0,4100.0,-7502.0,-6375.0,-501.0,,,,,,,,,,,,,,,
32162231,2016-01-01,2016-12-31,c742,,http://regnskaber.virk.dk/13226123/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzljL2ZlL2Q1LzFjZjQtNGY1OC05Y2I2LTFjMzM1ZmM5NzA0Ng.pdf,http://regnskaber.virk.dk/13226123/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2Q4LzJkL2FhLzc4OWUtNGRhMi05OTNmLWZiZTdkMTQxMmQ0ZQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Struer,7600.0,100.0,SÃ¸ndergade,"7400, Herning","Industrivej Nord, 15",den daglige ledelse,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-05-31,2018-05-31,2009-05-15,2018-05-31,statsautoriseret revisor,15807776.0,32162231.0,15807776.0,mne33753,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for TD Holding Hjerm ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ole Jespersen-Skree,Torben Damgaard,Torben Damgaard,"Partner Revision, statsautoriseret revisionsaktieselskab",TD Holding Hjerm ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Struer,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjerm,T.O. Ejendomme ApS,Struer,2017-12-31,2017-01-01,50.0,2018-05-31,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25796867,indberetninger-20180424,2.5118417999999996,32162231.0,AWPzy0IN0wkEsASktqV7,2018-06-12T11:39:40.694Z,2018-06-12T11:39:33.685Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-56-TP,2018-06-12T11:39:33.851Z,,-7001.0,,,,,,,,,,,,,,,,,,,,,,
32162231,2016-12-31,2016-12-31,c253,,http://regnskaber.virk.dk/13226123/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzljL2ZlL2Q1LzFjZjQtNGY1OC05Y2I2LTFjMzM1ZmM5NzA0Ng.pdf,http://regnskaber.virk.dk/13226123/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2Q4LzJkL2FhLzc4OWUtNGRhMi05OTNmLWZiZTdkMTQxMmQ0ZQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Struer,7600.0,100.0,SÃ¸ndergade,"7400, Herning","Industrivej Nord, 15",den daglige ledelse,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-05-31,2018-05-31,2009-05-15,2018-05-31,statsautoriseret revisor,15807776.0,32162231.0,15807776.0,mne33753,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for TD Holding Hjerm ApS.,Ãrsrapport,1215000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ole Jespersen-Skree,Torben Damgaard,Torben Damgaard,"Partner Revision, statsautoriseret revisionsaktieselskab",TD Holding Hjerm ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Struer,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjerm,T.O. Ejendomme ApS,Struer,2017-12-31,2017-01-01,50.0,2018-05-31,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25796867,indberetninger-20180424,2.5118417999999996,32162231.0,AWPzy0IN0wkEsASktqV7,2018-06-12T11:39:40.694Z,2018-06-12T11:39:33.685Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-56-TP,2018-06-12T11:39:33.851Z,,,,,,,,,,1215000.0,,,,,,,,,,,,,,
32162231,2016-12-31,2016-12-31,c4,,http://regnskaber.virk.dk/13226123/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzljL2ZlL2Q1LzFjZjQtNGY1OC05Y2I2LTFjMzM1ZmM5NzA0Ng.pdf,http://regnskaber.virk.dk/13226123/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2Q4LzJkL2FhLzc4OWUtNGRhMi05OTNmLWZiZTdkMTQxMmQ0ZQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Struer,7600.0,100.0,SÃ¸ndergade,"7400, Herning","Industrivej Nord, 15",den daglige ledelse,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-05-31,2018-05-31,2009-05-15,2018-05-31,statsautoriseret revisor,15807776.0,32162231.0,15807776.0,mne33753,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for TD Holding Hjerm ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ole Jespersen-Skree,Torben Damgaard,Torben Damgaard,"Partner Revision, statsautoriseret revisionsaktieselskab",TD Holding Hjerm ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Struer,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjerm,T.O. Ejendomme ApS,Struer,2017-12-31,2017-01-01,50.0,2018-05-31,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25796867,indberetninger-20180424,2.5118417999999996,32162231.0,AWPzy0IN0wkEsASktqV7,2018-06-12T11:39:40.694Z,2018-06-12T11:39:33.685Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-56-TP,2018-06-12T11:39:33.851Z,1335225.0,,,,,,,,,1215000.0,1348827.0,125000.0,133827.0,500.0,1348827.0,13602.0,1215000.0,1215000.0,10727.0,1210225.0,13602.0,133827.0,133327.0,2875.0
32162231,2016-12-31,2016-12-31,c722,,http://regnskaber.virk.dk/13226123/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzljL2ZlL2Q1LzFjZjQtNGY1OC05Y2I2LTFjMzM1ZmM5NzA0Ng.pdf,http://regnskaber.virk.dk/13226123/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2Q4LzJkL2FhLzc4OWUtNGRhMi05OTNmLWZiZTdkMTQxMmQ0ZQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Struer,7600.0,100.0,SÃ¸ndergade,"7400, Herning","Industrivej Nord, 15",den daglige ledelse,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-05-31,2018-05-31,2009-05-15,2018-05-31,statsautoriseret revisor,15807776.0,32162231.0,15807776.0,mne33753,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for TD Holding Hjerm ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ole Jespersen-Skree,Torben Damgaard,Torben Damgaard,"Partner Revision, statsautoriseret revisionsaktieselskab",TD Holding Hjerm ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Struer,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjerm,T.O. Ejendomme ApS,Struer,2017-12-31,2017-01-01,50.0,2018-05-31,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25796867,indberetninger-20180424,2.5118417999999996,32162231.0,AWPzy0IN0wkEsASktqV7,2018-06-12T11:39:40.694Z,2018-06-12T11:39:33.685Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-56-TP,2018-06-12T11:39:33.851Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,
32162231,2016-12-31,2016-12-31,c743,,http://regnskaber.virk.dk/13226123/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzljL2ZlL2Q1LzFjZjQtNGY1OC05Y2I2LTFjMzM1ZmM5NzA0Ng.pdf,http://regnskaber.virk.dk/13226123/ZG9rdW1lbnRsYWdlcjovLzAzL2QyL2Q4LzJkL2FhLzc4OWUtNGRhMi05OTNmLWZiZTdkMTQxMmQ0ZQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Struer,7600.0,100.0,SÃ¸ndergade,"7400, Herning","Industrivej Nord, 15",den daglige ledelse,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-05-31,2018-05-31,2009-05-15,2018-05-31,statsautoriseret revisor,15807776.0,32162231.0,15807776.0,mne33753,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for TD Holding Hjerm ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Ole Jespersen-Skree,Torben Damgaard,Torben Damgaard,"Partner Revision, statsautoriseret revisionsaktieselskab",TD Holding Hjerm ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Struer,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjerm,T.O. Ejendomme ApS,Struer,2017-12-31,2017-01-01,50.0,2018-05-31,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25796867,indberetninger-20180424,2.5118417999999996,32162231.0,AWPzy0IN0wkEsASktqV7,2018-06-12T11:39:40.694Z,2018-06-12T11:39:33.685Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-56-TP,2018-06-12T11:39:33.851Z,1210225.0,,,,,,,,,,,,,,,,,,,,,,,
