entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToInvestments,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfLawFirmDistrictName,AddressOfLawFirmPostCodeIdentifier,AddressOfLawFirmStreetBuildingIdentifier,AddressOfLawFirmStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisposalsOfInvestments,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherAdjustmentsRelatedToInvestments,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,NumberOfEmployees,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,DecreaseOfCapital,IncreaseOfCapital
30486730,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/03768403/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2MzL2IzL2JiL2ZiZjgtNDhkMy04Njg3LWFkMjBlZjIwOTYyNg.pdf,http://regnskaber.virk.dk/03768403/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzVlLzcxL2ViLzJjOTQtNGVlMi1iNjI3LTJkNDY4MTM3OGNhMg.xml,false,1800000.0,Aalborg,9000.0,51.0,Visionsvej,LÃ¸gstÃ¸r,9670.0,8.0,Ãsterbrogade,Aalborg,9000.0,3.0,Skibbrogade,9670 LÃ¸gstÃ¸r,"c/o Hans Welling A/S, Havnevej 30",DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i BizzCorp Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",0.0,2017-05-24,2007-03-16,2017-05-29,-24308.0,Statsautoriseret revisor,3957125.0,-2044991.0,20222670.0,30486730.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for BizzCorp Holding ApS.,-3957125.0,Ãrsrapport,0.0,95359.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Birgitte Welling,Birgitte Welling,Spar Nord Bank A/S,Haugaard & Nielsen,BizzCorp Holding ApS,BDO Statsautoriseret revisionsaktieselskab,3957125.0,-94858.0,95359.0,94858.0,0.0,LÃ¸gstÃ¸r,2015-01-01,2015-12-31,-6025923.0,-6025923.0,-2069299.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vesthimmerland,2016-12-31,2016-01-01,-1800000.0,true,2017-05-24,Aalborg,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,0.0,urn:ofk:oid:24000275,indberetninger-20180424,2.5118417999999996,30486730.0,,2018-03-28T13:50:24.396Z,2017-05-30T22:10:52.787Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-64-RR,2017-05-30T22:10:53.009Z,,,,,,,,,,,,,,,,,,,,,,,,,
30486730,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/03768403/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2MzL2IzL2JiL2ZiZjgtNDhkMy04Njg3LWFkMjBlZjIwOTYyNg.pdf,http://regnskaber.virk.dk/03768403/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzVlLzcxL2ViLzJjOTQtNGVlMi1iNjI3LTJkNDY4MTM3OGNhMg.xml,false,1800000.0,Aalborg,9000.0,51.0,Visionsvej,LÃ¸gstÃ¸r,9670.0,8.0,Ãsterbrogade,Aalborg,9000.0,3.0,Skibbrogade,9670 LÃ¸gstÃ¸r,"c/o Hans Welling A/S, Havnevej 30",DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i BizzCorp Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-24,2007-03-16,2017-05-29,,Statsautoriseret revisor,3957125.0,,20222670.0,30486730.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for BizzCorp Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Birgitte Welling,Birgitte Welling,Spar Nord Bank A/S,Haugaard & Nielsen,BizzCorp Holding ApS,BDO Statsautoriseret revisionsaktieselskab,3957125.0,,,,,LÃ¸gstÃ¸r,2015-01-01,2015-12-31,-6025923.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vesthimmerland,2016-12-31,2016-01-01,-1800000.0,true,2017-05-24,Aalborg,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24000275,indberetninger-20180424,2.5118417999999996,30486730.0,,2018-03-28T13:50:24.396Z,2017-05-30T22:10:52.787Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-64-RR,2017-05-30T22:10:53.009Z,,,,,,,,,,,,,,,,,,,,,,,,,
30486730,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/03768403/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2MzL2IzL2JiL2ZiZjgtNDhkMy04Njg3LWFkMjBlZjIwOTYyNg.pdf,http://regnskaber.virk.dk/03768403/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzVlLzcxL2ViLzJjOTQtNGVlMi1iNjI3LTJkNDY4MTM3OGNhMg.xml,false,1800000.0,Aalborg,9000.0,51.0,Visionsvej,LÃ¸gstÃ¸r,9670.0,8.0,Ãsterbrogade,Aalborg,9000.0,3.0,Skibbrogade,9670 LÃ¸gstÃ¸r,"c/o Hans Welling A/S, Havnevej 30",DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i BizzCorp Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-24,2007-03-16,2017-05-29,,Statsautoriseret revisor,3957125.0,,20222670.0,30486730.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for BizzCorp Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Birgitte Welling,Birgitte Welling,Spar Nord Bank A/S,Haugaard & Nielsen,BizzCorp Holding ApS,BDO Statsautoriseret revisionsaktieselskab,3957125.0,,,,,LÃ¸gstÃ¸r,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vesthimmerland,2016-12-31,2016-01-01,-1800000.0,true,2017-05-24,Aalborg,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24000275,indberetninger-20180424,2.5118417999999996,30486730.0,,2018-03-28T13:50:24.396Z,2017-05-30T22:10:52.787Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-64-RR,2017-05-30T22:10:53.009Z,278000.0,0.0,1421000.0,-1935559.0,278000.0,2213559.0,0.0,0.0,0.0,1.0,710508.0,12613.0,-3356559.0,1267875.0,2213559.0,0.0,278000.0,265387.0,235176.0,,,,,,
30486730,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/03768403/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2MzL2IzL2JiL2ZiZjgtNDhkMy04Njg3LWFkMjBlZjIwOTYyNg.pdf,http://regnskaber.virk.dk/03768403/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzVlLzcxL2ViLzJjOTQtNGVlMi1iNjI3LTJkNDY4MTM3OGNhMg.xml,false,1800000.0,Aalborg,9000.0,51.0,Visionsvej,LÃ¸gstÃ¸r,9670.0,8.0,Ãsterbrogade,Aalborg,9000.0,3.0,Skibbrogade,9670 LÃ¸gstÃ¸r,"c/o Hans Welling A/S, Havnevej 30",DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i BizzCorp Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-24,2007-03-16,2017-05-29,,Statsautoriseret revisor,3957125.0,,20222670.0,30486730.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for BizzCorp Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Birgitte Welling,Birgitte Welling,Spar Nord Bank A/S,Haugaard & Nielsen,BizzCorp Holding ApS,BDO Statsautoriseret revisionsaktieselskab,3957125.0,,,,,LÃ¸gstÃ¸r,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vesthimmerland,2016-12-31,2016-01-01,-1800000.0,true,2017-05-24,Aalborg,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24000275,indberetninger-20180424,2.5118417999999996,30486730.0,,2018-03-28T13:50:24.396Z,2017-05-30T22:10:52.787Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-64-RR,2017-05-30T22:10:53.009Z,,,,1421000.0,,,,,,,,,,,,,,,,,,,,,
30486730,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/03768403/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2MzL2IzL2JiL2ZiZjgtNDhkMy04Njg3LWFkMjBlZjIwOTYyNg.pdf,http://regnskaber.virk.dk/03768403/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzVlLzcxL2ViLzJjOTQtNGVlMi1iNjI3LTJkNDY4MTM3OGNhMg.xml,false,1800000.0,Aalborg,9000.0,51.0,Visionsvej,LÃ¸gstÃ¸r,9670.0,8.0,Ãsterbrogade,Aalborg,9000.0,3.0,Skibbrogade,9670 LÃ¸gstÃ¸r,"c/o Hans Welling A/S, Havnevej 30",DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i BizzCorp Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-24,2007-03-16,2017-05-29,,Statsautoriseret revisor,3957125.0,,20222670.0,30486730.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for BizzCorp Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Birgitte Welling,Birgitte Welling,Spar Nord Bank A/S,Haugaard & Nielsen,BizzCorp Holding ApS,BDO Statsautoriseret revisionsaktieselskab,3957125.0,,,,,LÃ¸gstÃ¸r,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vesthimmerland,2016-12-31,2016-01-01,-1800000.0,true,2017-05-24,Aalborg,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24000275,indberetninger-20180424,2.5118417999999996,30486730.0,,2018-03-28T13:50:24.396Z,2017-05-30T22:10:52.787Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-64-RR,2017-05-30T22:10:53.009Z,,,,-3356559.0,,,,,,,,,,,,,,,,,,,,,
30486730,2016-01-01,2016-01-01,c564,,http://regnskaber.virk.dk/03768403/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2MzL2IzL2JiL2ZiZjgtNDhkMy04Njg3LWFkMjBlZjIwOTYyNg.pdf,http://regnskaber.virk.dk/03768403/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzVlLzcxL2ViLzJjOTQtNGVlMi1iNjI3LTJkNDY4MTM3OGNhMg.xml,false,1800000.0,Aalborg,9000.0,51.0,Visionsvej,LÃ¸gstÃ¸r,9670.0,8.0,Ãsterbrogade,Aalborg,9000.0,3.0,Skibbrogade,9670 LÃ¸gstÃ¸r,"c/o Hans Welling A/S, Havnevej 30",DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i BizzCorp Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-24,2007-03-16,2017-05-29,,Statsautoriseret revisor,3957125.0,,20222670.0,30486730.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for BizzCorp Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Birgitte Welling,Birgitte Welling,Spar Nord Bank A/S,Haugaard & Nielsen,BizzCorp Holding ApS,BDO Statsautoriseret revisionsaktieselskab,3957125.0,,,,,LÃ¸gstÃ¸r,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vesthimmerland,2016-12-31,2016-01-01,-1800000.0,true,2017-05-24,Aalborg,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24000275,indberetninger-20180424,2.5118417999999996,30486730.0,,2018-03-28T13:50:24.396Z,2017-05-30T22:10:52.787Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-64-RR,2017-05-30T22:10:53.009Z,,,,,,,,,,,,,,,,,,,,-3957125.0,3957125.0,,,,
30486730,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/03768403/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2MzL2IzL2JiL2ZiZjgtNDhkMy04Njg3LWFkMjBlZjIwOTYyNg.pdf,http://regnskaber.virk.dk/03768403/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzVlLzcxL2ViLzJjOTQtNGVlMi1iNjI3LTJkNDY4MTM3OGNhMg.xml,false,1800000.0,Aalborg,9000.0,51.0,Visionsvej,LÃ¸gstÃ¸r,9670.0,8.0,Ãsterbrogade,Aalborg,9000.0,3.0,Skibbrogade,9670 LÃ¸gstÃ¸r,"c/o Hans Welling A/S, Havnevej 30",DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i BizzCorp Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",110638.0,2017-05-24,2007-03-16,2017-05-29,0.0,Statsautoriseret revisor,3957125.0,336532.0,20222670.0,30486730.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for BizzCorp Holding ApS.,0.0,Ãrsrapport,9917.0,85989.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Birgitte Welling,Birgitte Welling,Spar Nord Bank A/S,Haugaard & Nielsen,BizzCorp Holding ApS,BDO Statsautoriseret revisionsaktieselskab,3957125.0,-36851.0,85989.0,26934.0,369070.0,LÃ¸gstÃ¸r,2015-01-01,2015-12-31,644102.0,754740.0,705602.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vesthimmerland,2016-12-31,2016-01-01,-1800000.0,true,2017-05-24,Aalborg,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,-110638.0,urn:ofk:oid:24000275,indberetninger-20180424,2.5118417999999996,30486730.0,,2018-03-28T13:50:24.396Z,2017-05-30T22:10:52.787Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-64-RR,2017-05-30T22:10:53.009Z,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,,
30486730,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/03768403/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2MzL2IzL2JiL2ZiZjgtNDhkMy04Njg3LWFkMjBlZjIwOTYyNg.pdf,http://regnskaber.virk.dk/03768403/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzVlLzcxL2ViLzJjOTQtNGVlMi1iNjI3LTJkNDY4MTM3OGNhMg.xml,false,1800000.0,Aalborg,9000.0,51.0,Visionsvej,LÃ¸gstÃ¸r,9670.0,8.0,Ãsterbrogade,Aalborg,9000.0,3.0,Skibbrogade,9670 LÃ¸gstÃ¸r,"c/o Hans Welling A/S, Havnevej 30",DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i BizzCorp Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-24,2007-03-16,2017-05-29,,Statsautoriseret revisor,3957125.0,,20222670.0,30486730.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for BizzCorp Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Birgitte Welling,Birgitte Welling,Spar Nord Bank A/S,Haugaard & Nielsen,BizzCorp Holding ApS,BDO Statsautoriseret revisionsaktieselskab,3957125.0,,,,,LÃ¸gstÃ¸r,2015-01-01,2015-12-31,644102.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vesthimmerland,2016-12-31,2016-01-01,-1800000.0,true,2017-05-24,Aalborg,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24000275,indberetninger-20180424,2.5118417999999996,30486730.0,,2018-03-28T13:50:24.396Z,2017-05-30T22:10:52.787Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-64-RR,2017-05-30T22:10:53.009Z,,,,,,,,,,,,,,,,,,,,,,,,,
30486730,2016-01-01,2016-12-31,c227,,http://regnskaber.virk.dk/03768403/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2MzL2IzL2JiL2ZiZjgtNDhkMy04Njg3LWFkMjBlZjIwOTYyNg.pdf,http://regnskaber.virk.dk/03768403/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzVlLzcxL2ViLzJjOTQtNGVlMi1iNjI3LTJkNDY4MTM3OGNhMg.xml,false,1800000.0,Aalborg,9000.0,51.0,Visionsvej,LÃ¸gstÃ¸r,9670.0,8.0,Ãsterbrogade,Aalborg,9000.0,3.0,Skibbrogade,9670 LÃ¸gstÃ¸r,"c/o Hans Welling A/S, Havnevej 30",DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i BizzCorp Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-24,2007-03-16,2017-05-29,,Statsautoriseret revisor,3957125.0,,20222670.0,30486730.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for BizzCorp Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Birgitte Welling,Birgitte Welling,Spar Nord Bank A/S,Haugaard & Nielsen,BizzCorp Holding ApS,BDO Statsautoriseret revisionsaktieselskab,3957125.0,,,,,LÃ¸gstÃ¸r,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vesthimmerland,2016-12-31,2016-01-01,-1800000.0,true,2017-05-24,Aalborg,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24000275,indberetninger-20180424,2.5118417999999996,30486730.0,,2018-03-28T13:50:24.396Z,2017-05-30T22:10:52.787Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-64-RR,2017-05-30T22:10:53.009Z,,,,,,,,,,,,,,,,,,,,,,,,-1421000.0,900000.0
30486730,2016-01-01,2016-12-31,c254,,http://regnskaber.virk.dk/03768403/ZG9rdW1lbnRsYWdlcjovLzAzLzJmL2MzL2IzL2JiL2ZiZjgtNDhkMy04Njg3LWFkMjBlZjIwOTYyNg.pdf,http://regnskaber.virk.dk/03768403/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzVlLzcxL2ViLzJjOTQtNGVlMi1iNjI3LTJkNDY4MTM3OGNhMg.xml,false,1800000.0,Aalborg,9000.0,51.0,Visionsvej,LÃ¸gstÃ¸r,9670.0,8.0,Ãsterbrogade,Aalborg,9000.0,3.0,Skibbrogade,9670 LÃ¸gstÃ¸r,"c/o Hans Welling A/S, Havnevej 30",DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i BizzCorp Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-24,2007-03-16,2017-05-29,,Statsautoriseret revisor,3957125.0,,20222670.0,30486730.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for BizzCorp Holding ApS.,,Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Gyde Jensen,Birgitte Welling,Birgitte Welling,Spar Nord Bank A/S,Haugaard & Nielsen,BizzCorp Holding ApS,BDO Statsautoriseret revisionsaktieselskab,3957125.0,,,,,LÃ¸gstÃ¸r,2015-01-01,2015-12-31,644102.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vesthimmerland,2016-12-31,2016-01-01,-1800000.0,true,2017-05-24,Aalborg,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24000275,indberetninger-20180424,2.5118417999999996,30486730.0,,2018-03-28T13:50:24.396Z,2017-05-30T22:10:52.787Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-64-RR,2017-05-30T22:10:53.009Z,,,,,,,,,,,,,,,,,,,,,,,,1421000.0,0.0
