entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AmortisationOfIntangibleAssets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Goodwill,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross
35025766,2015-01-01,2015-01-01,c741,,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzQwLzY2LzY0LzEwZTktNDEyNS05MzNjLWM2MWY0OGQzNmRkNw.pdf,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2JhLzAxLzkwLzVlNDYtNDJjYS1hYWFkLTJhNWMwYzZmOWJmZQ.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Vojens,6500.0,1.0,SÃ¸vejen,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,10000.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-03-01,2017-03-01,2017-03-02,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",-401199.0,32285201.0,35025766.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Motorrejser ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Overgaard Thomsen,Flemming Steen JÃ¸rgensen,Flemming Steen JÃ¸rgensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Motorrejser ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vojens,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-03-01,Vejle,75 82 10 55,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23546232,indberetninger-20180424,2.5118406,35025766.0,,2018-03-27T20:09:23.392Z,2017-03-02T13:55:48.704Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-55-TU,2017-03-02T13:55:48.830Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35025766,2015-01-01,2015-12-31,c123,,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzQwLzY2LzY0LzEwZTktNDEyNS05MzNjLWM2MWY0OGQzNmRkNw.pdf,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2JhLzAxLzkwLzVlNDYtNDJjYS1hYWFkLTJhNWMwYzZmOWJmZQ.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Vojens,6500.0,1.0,SÃ¸vejen,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,10000.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-03-01,2017-03-01,2017-03-02,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,32285201.0,35025766.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Motorrejser ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Overgaard Thomsen,Flemming Steen JÃ¸rgensen,Flemming Steen JÃ¸rgensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Motorrejser ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vojens,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-03-01,Vejle,75 82 10 55,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23546232,indberetninger-20180424,2.5118406,35025766.0,,2018-03-27T20:09:23.392Z,2017-03-02T13:55:48.704Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-55-TU,2017-03-02T13:55:48.830Z,-100427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35025766,2015-01-01,2015-12-31,c3,,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzQwLzY2LzY0LzEwZTktNDEyNS05MzNjLWM2MWY0OGQzNmRkNw.pdf,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2JhLzAxLzkwLzVlNDYtNDJjYS1hYWFkLTJhNWMwYzZmOWJmZQ.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Vojens,6500.0,1.0,SÃ¸vejen,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,10000.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-03-01,2017-03-01,2017-03-02,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,32285201.0,35025766.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Motorrejser ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Overgaard Thomsen,Flemming Steen JÃ¸rgensen,Flemming Steen JÃ¸rgensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Motorrejser ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vojens,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-03-01,Vejle,75 82 10 55,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23546232,indberetninger-20180424,2.5118406,35025766.0,,2018-03-27T20:09:23.392Z,2017-03-02T13:55:48.704Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-55-TU,2017-03-02T13:55:48.830Z,-100427.0,10000.0,-61404.0,29044.0,21.0,-100427.0,-71404.0,,,,,,,,,,,,,,,,,,,,,
35025766,2015-01-01,2015-12-31,c742,,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzQwLzY2LzY0LzEwZTktNDEyNS05MzNjLWM2MWY0OGQzNmRkNw.pdf,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2JhLzAxLzkwLzVlNDYtNDJjYS1hYWFkLTJhNWMwYzZmOWJmZQ.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Vojens,6500.0,1.0,SÃ¸vejen,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,10000.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-03-01,2017-03-01,2017-03-02,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,32285201.0,35025766.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Motorrejser ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Overgaard Thomsen,Flemming Steen JÃ¸rgensen,Flemming Steen JÃ¸rgensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Motorrejser ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vojens,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-03-01,Vejle,75 82 10 55,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23546232,indberetninger-20180424,2.5118406,35025766.0,,2018-03-27T20:09:23.392Z,2017-03-02T13:55:48.704Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-55-TU,2017-03-02T13:55:48.830Z,-100427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35025766,2015-12-31,2015-12-31,c4,,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzQwLzY2LzY0LzEwZTktNDEyNS05MzNjLWM2MWY0OGQzNmRkNw.pdf,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2JhLzAxLzkwLzVlNDYtNDJjYS1hYWFkLTJhNWMwYzZmOWJmZQ.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Vojens,6500.0,1.0,SÃ¸vejen,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,10000.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-03-01,2017-03-01,2017-03-02,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",-421626.0,32285201.0,35025766.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Motorrejser ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Overgaard Thomsen,Flemming Steen JÃ¸rgensen,Flemming Steen JÃ¸rgensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Motorrejser ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vojens,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-03-01,Vejle,75 82 10 55,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23546232,indberetninger-20180424,2.5118406,35025766.0,,2018-03-27T20:09:23.392Z,2017-03-02T13:55:48.704Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-55-TU,2017-03-02T13:55:48.830Z,,,,,,,,213224.0,171199.0,80000.0,193224.0,0.0,20000.0,20000.0,213224.0,634850.0,20000.0,9321.0,11050.0,-501626.0,634850.0,465136.0,145393.0,22025.0,15000.0,10975.0,,
35025766,2015-12-31,2015-12-31,c743,,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzQwLzY2LzY0LzEwZTktNDEyNS05MzNjLWM2MWY0OGQzNmRkNw.pdf,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2JhLzAxLzkwLzVlNDYtNDJjYS1hYWFkLTJhNWMwYzZmOWJmZQ.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Vojens,6500.0,1.0,SÃ¸vejen,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,10000.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-03-01,2017-03-01,2017-03-02,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",-501626.0,32285201.0,35025766.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Motorrejser ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Overgaard Thomsen,Flemming Steen JÃ¸rgensen,Flemming Steen JÃ¸rgensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Motorrejser ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vojens,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-03-01,Vejle,75 82 10 55,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23546232,indberetninger-20180424,2.5118406,35025766.0,,2018-03-27T20:09:23.392Z,2017-03-02T13:55:48.704Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-55-TU,2017-03-02T13:55:48.830Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35025766,2016-01-01,2016-01-01,c199,,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzQwLzY2LzY0LzEwZTktNDEyNS05MzNjLWM2MWY0OGQzNmRkNw.pdf,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2JhLzAxLzkwLzVlNDYtNDJjYS1hYWFkLTJhNWMwYzZmOWJmZQ.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Vojens,6500.0,1.0,SÃ¸vejen,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,10000.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-03-01,2017-03-01,2017-03-02,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",-501626.0,32285201.0,35025766.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Motorrejser ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Overgaard Thomsen,Flemming Steen JÃ¸rgensen,Flemming Steen JÃ¸rgensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Motorrejser ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vojens,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-03-01,Vejle,75 82 10 55,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23546232,indberetninger-20180424,2.5118406,35025766.0,,2018-03-27T20:09:23.392Z,2017-03-02T13:55:48.704Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-55-TU,2017-03-02T13:55:48.830Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35025766,2016-01-01,2016-01-01,c93,,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzQwLzY2LzY0LzEwZTktNDEyNS05MzNjLWM2MWY0OGQzNmRkNw.pdf,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2JhLzAxLzkwLzVlNDYtNDJjYS1hYWFkLTJhNWMwYzZmOWJmZQ.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Vojens,6500.0,1.0,SÃ¸vejen,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,10000.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-03-01,2017-03-01,2017-03-02,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,32285201.0,35025766.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Motorrejser ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Overgaard Thomsen,Flemming Steen JÃ¸rgensen,Flemming Steen JÃ¸rgensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Motorrejser ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vojens,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-03-01,Vejle,75 82 10 55,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23546232,indberetninger-20180424,2.5118406,35025766.0,,2018-03-27T20:09:23.392Z,2017-03-02T13:55:48.704Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-55-TU,2017-03-02T13:55:48.830Z,,,,,,,,,,,,,,,,,,,,,,,,,,,30000.0,50000.0
35025766,2016-01-01,2016-12-31,c1,,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzQwLzY2LzY0LzEwZTktNDEyNS05MzNjLWM2MWY0OGQzNmRkNw.pdf,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2JhLzAxLzkwLzVlNDYtNDJjYS1hYWFkLTJhNWMwYzZmOWJmZQ.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Vojens,6500.0,1.0,SÃ¸vejen,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,10000.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-03-01,2017-03-01,2017-03-02,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,32285201.0,35025766.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Motorrejser ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Overgaard Thomsen,Flemming Steen JÃ¸rgensen,Flemming Steen JÃ¸rgensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Motorrejser ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vojens,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-03-01,Vejle,75 82 10 55,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23546232,indberetninger-20180424,2.5118406,35025766.0,,2018-03-27T20:09:23.392Z,2017-03-02T13:55:48.704Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-55-TU,2017-03-02T13:55:48.830Z,48644.0,10000.0,87242.0,28598.0,0.0,48644.0,77242.0,,,,,,,,,,,,,,,,,,,,,
35025766,2016-01-01,2016-12-31,c100,,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzQwLzY2LzY0LzEwZTktNDEyNS05MzNjLWM2MWY0OGQzNmRkNw.pdf,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2JhLzAxLzkwLzVlNDYtNDJjYS1hYWFkLTJhNWMwYzZmOWJmZQ.xml,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Vojens,6500.0,1.0,SÃ¸vejen,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,10000.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-03-01,2017-03-01,2017-03-02,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,32285201.0,35025766.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016 for Motorrejser ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Steen Overgaard Thomsen,Flemming Steen JÃ¸rgensen,Flemming Steen JÃ¸rgensen,"Martinsen, Statsautoriseret Revisionspartnerselskab",Motorrejser ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vojens,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-03-01,Vejle,75 82 10 55,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23546232,indberetninger-20180424,2.5118406,35025766.0,,2018-03-27T20:09:23.392Z,2017-03-02T13:55:48.704Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-55-TU,2017-03-02T13:55:48.830Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
