entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AmortisationOfIntangibleAssets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Goodwill,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTradePayables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
35025766,2016-01-01,2016-01-01,c704,,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzIxL2QyL2VmLzk0YjktNDBhZi1hN2QzLTcwMzcwNGVjNWI5MA.pdf,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2U4LzVmLzc2LzJlYTUtNDg3YS04NzBhLWJkMzEwY2FmOWNhMw.xml,Vojens,6500.0,1.0,SÃ¸vejen,"7100, Vejle","Gunhilds Plads, 2",kapitalejeren,10000.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-01-30,2018-01-30,2018-01-31,80000.0,35025766.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Motorrejser ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Flemming Steen JÃ¸rgensen,Flemming Steen JÃ¸rgensen,Motorrejser ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vojens,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-01-30,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25004048,indberetninger-20180424,2.5116892,35025766.0,,2018-04-03T17:45:50.588Z,2018-01-31T14:46:44.592Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AC-66-UJ,2018-01-31T14:46:44.712Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35025766,2016-01-01,2016-01-01,c725,,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzIxL2QyL2VmLzk0YjktNDBhZi1hN2QzLTcwMzcwNGVjNWI5MA.pdf,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2U4LzVmLzc2LzJlYTUtNDg3YS04NzBhLWJkMzEwY2FmOWNhMw.xml,Vojens,6500.0,1.0,SÃ¸vejen,"7100, Vejle","Gunhilds Plads, 2",kapitalejeren,10000.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-01-30,2018-01-30,2018-01-31,-501626.0,35025766.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Motorrejser ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Flemming Steen JÃ¸rgensen,Flemming Steen JÃ¸rgensen,Motorrejser ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vojens,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-01-30,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25004048,indberetninger-20180424,2.5116892,35025766.0,,2018-04-03T17:45:50.588Z,2018-01-31T14:46:44.592Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AC-66-UJ,2018-01-31T14:46:44.712Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35025766,2016-01-01,2016-12-31,c120,,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzIxL2QyL2VmLzk0YjktNDBhZi1hN2QzLTcwMzcwNGVjNWI5MA.pdf,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2U4LzVmLzc2LzJlYTUtNDg3YS04NzBhLWJkMzEwY2FmOWNhMw.xml,Vojens,6500.0,1.0,SÃ¸vejen,"7100, Vejle","Gunhilds Plads, 2",kapitalejeren,10000.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-01-30,2018-01-30,2018-01-31,,35025766.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Motorrejser ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Flemming Steen JÃ¸rgensen,Flemming Steen JÃ¸rgensen,Motorrejser ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vojens,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-01-30,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25004048,indberetninger-20180424,2.5116892,35025766.0,,2018-04-03T17:45:50.588Z,2018-01-31T14:46:44.592Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AC-66-UJ,2018-01-31T14:46:44.712Z,48644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35025766,2016-01-01,2016-12-31,c3,,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzIxL2QyL2VmLzk0YjktNDBhZi1hN2QzLTcwMzcwNGVjNWI5MA.pdf,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2U4LzVmLzc2LzJlYTUtNDg3YS04NzBhLWJkMzEwY2FmOWNhMw.xml,Vojens,6500.0,1.0,SÃ¸vejen,"7100, Vejle","Gunhilds Plads, 2",kapitalejeren,10000.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-01-30,2018-01-30,2018-01-31,,35025766.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Motorrejser ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Flemming Steen JÃ¸rgensen,Flemming Steen JÃ¸rgensen,Motorrejser ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vojens,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-01-30,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25004048,indberetninger-20180424,2.5116892,35025766.0,,2018-04-03T17:45:50.588Z,2018-01-31T14:46:44.592Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AC-66-UJ,2018-01-31T14:46:44.712Z,48644.0,10000.0,87242.0,28598.0,48644.0,77242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35025766,2016-01-01,2016-12-31,c726,,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzIxL2QyL2VmLzk0YjktNDBhZi1hN2QzLTcwMzcwNGVjNWI5MA.pdf,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2U4LzVmLzc2LzJlYTUtNDg3YS04NzBhLWJkMzEwY2FmOWNhMw.xml,Vojens,6500.0,1.0,SÃ¸vejen,"7100, Vejle","Gunhilds Plads, 2",kapitalejeren,10000.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-01-30,2018-01-30,2018-01-31,,35025766.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Motorrejser ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Flemming Steen JÃ¸rgensen,Flemming Steen JÃ¸rgensen,Motorrejser ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vojens,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-01-30,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25004048,indberetninger-20180424,2.5116892,35025766.0,,2018-04-03T17:45:50.588Z,2018-01-31T14:46:44.592Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AC-66-UJ,2018-01-31T14:46:44.712Z,48644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35025766,2016-12-31,2016-12-31,c4,,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzIxL2QyL2VmLzk0YjktNDBhZi1hN2QzLTcwMzcwNGVjNWI5MA.pdf,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2U4LzVmLzc2LzJlYTUtNDg3YS04NzBhLWJkMzEwY2FmOWNhMw.xml,Vojens,6500.0,1.0,SÃ¸vejen,"7100, Vejle","Gunhilds Plads, 2",kapitalejeren,10000.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-01-30,2018-01-30,2018-01-31,-372982.0,35025766.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Motorrejser ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Flemming Steen JÃ¸rgensen,Flemming Steen JÃ¸rgensen,Motorrejser ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vojens,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-01-30,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25004048,indberetninger-20180424,2.5116892,35025766.0,,2018-04-03T17:45:50.588Z,2018-01-31T14:46:44.592Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AC-66-UJ,2018-01-31T14:46:44.712Z,,,,,,,242081.0,155053.0,80000.0,232081.0,77028.0,10000.0,10000.0,242081.0,615063.0,10000.0,20860.0,-452982.0,615063.0,485151.0,88029.0,77028.0,21023.0,,,,,,,,,,,,,
35025766,2016-12-31,2016-12-31,c706,,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzIxL2QyL2VmLzk0YjktNDBhZi1hN2QzLTcwMzcwNGVjNWI5MA.pdf,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2U4LzVmLzc2LzJlYTUtNDg3YS04NzBhLWJkMzEwY2FmOWNhMw.xml,Vojens,6500.0,1.0,SÃ¸vejen,"7100, Vejle","Gunhilds Plads, 2",kapitalejeren,10000.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-01-30,2018-01-30,2018-01-31,80000.0,35025766.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Motorrejser ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Flemming Steen JÃ¸rgensen,Flemming Steen JÃ¸rgensen,Motorrejser ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vojens,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-01-30,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25004048,indberetninger-20180424,2.5116892,35025766.0,,2018-04-03T17:45:50.588Z,2018-01-31T14:46:44.592Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AC-66-UJ,2018-01-31T14:46:44.712Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35025766,2016-12-31,2016-12-31,c727,,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzIxL2QyL2VmLzk0YjktNDBhZi1hN2QzLTcwMzcwNGVjNWI5MA.pdf,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2U4LzVmLzc2LzJlYTUtNDg3YS04NzBhLWJkMzEwY2FmOWNhMw.xml,Vojens,6500.0,1.0,SÃ¸vejen,"7100, Vejle","Gunhilds Plads, 2",kapitalejeren,10000.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-01-30,2018-01-30,2018-01-31,-452982.0,35025766.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Motorrejser ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Flemming Steen JÃ¸rgensen,Flemming Steen JÃ¸rgensen,Motorrejser ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vojens,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-01-30,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25004048,indberetninger-20180424,2.5116892,35025766.0,,2018-04-03T17:45:50.588Z,2018-01-31T14:46:44.592Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AC-66-UJ,2018-01-31T14:46:44.712Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35025766,2017-01-01,2017-01-01,c177,,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzIxL2QyL2VmLzk0YjktNDBhZi1hN2QzLTcwMzcwNGVjNWI5MA.pdf,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2U4LzVmLzc2LzJlYTUtNDg3YS04NzBhLWJkMzEwY2FmOWNhMw.xml,Vojens,6500.0,1.0,SÃ¸vejen,"7100, Vejle","Gunhilds Plads, 2",kapitalejeren,10000.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-01-30,2018-01-30,2018-01-31,80000.0,35025766.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Motorrejser ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Flemming Steen JÃ¸rgensen,Flemming Steen JÃ¸rgensen,Motorrejser ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vojens,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-01-30,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25004048,indberetninger-20180424,2.5116892,35025766.0,,2018-04-03T17:45:50.588Z,2018-01-31T14:46:44.592Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AC-66-UJ,2018-01-31T14:46:44.712Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35025766,2017-01-01,2017-01-01,c195,,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzIxL2QyL2VmLzk0YjktNDBhZi1hN2QzLTcwMzcwNGVjNWI5MA.pdf,http://regnskaber.virk.dk/66752053/ZG9rdW1lbnRsYWdlcjovLzAzL2UwL2U4LzVmLzc2LzJlYTUtNDg3YS04NzBhLWJkMzEwY2FmOWNhMw.xml,Vojens,6500.0,1.0,SÃ¸vejen,"7100, Vejle","Gunhilds Plads, 2",kapitalejeren,10000.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-01-30,2018-01-30,2018-01-31,-452982.0,35025766.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Motorrejser ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Flemming Steen JÃ¸rgensen,Flemming Steen JÃ¸rgensen,Motorrejser ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vojens,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-01-30,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25004048,indberetninger-20180424,2.5116892,35025766.0,,2018-04-03T17:45:50.588Z,2018-01-31T14:46:44.592Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AC-66-UJ,2018-01-31T14:46:44.712Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
