entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,ProfitLossRelatedToInvestments,GrossResult,IncomeFromInvestmentsInGroupEnterprises,OtherExternalExpenses,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
32260004,2014-07-01,2014-07-01,c176,,http://regnskaber.virk.dk/40006223/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzNlLzI1LzRmL2VlMWEtNDIzOS1iOThhLTA2ZWQwNTNmZTllZQ.pdf,http://regnskaber.virk.dk/40006223/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2Y2Lzc5LzJjLzY0NjYtNDkwNC05MGVkLTA0NTk3Yzk1YmIxMw.xml,-443225.0,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Aulum,7490.0,5.0,Ravnmosevej,"7500, Holstebro","Hostrupsvej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-13,2016-12-13,2009-06-11,2016-12-14,statsautoriseret revisor,mail@kroyerpedersen.dk,89224918.0,32260004.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for NM2 ApS.,Ãrsrapport,1200000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Kurt NÃ¸rgaard Mogensen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",NM2 ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Aulum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,A/S,NM3 A/S,Holstebro,2016-06-30,2015-07-01,66.67,2016-12-13,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23296293,indberetninger-20180424,2.5097437,32260004.0,,2018-03-29T07:35:32.577Z,2016-12-14T13:59:46.832Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-96-BC,2016-12-14T13:59:47.001Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32260004,2014-07-01,2014-07-01,c720,,http://regnskaber.virk.dk/40006223/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzNlLzI1LzRmL2VlMWEtNDIzOS1iOThhLTA2ZWQwNTNmZTllZQ.pdf,http://regnskaber.virk.dk/40006223/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2Y2Lzc5LzJjLzY0NjYtNDkwNC05MGVkLTA0NTk3Yzk1YmIxMw.xml,,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Aulum,7490.0,5.0,Ravnmosevej,"7500, Holstebro","Hostrupsvej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-13,2016-12-13,2009-06-11,2016-12-14,statsautoriseret revisor,mail@kroyerpedersen.dk,89224918.0,32260004.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for NM2 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Kurt NÃ¸rgaard Mogensen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",NM2 ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Aulum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,A/S,NM3 A/S,Holstebro,2016-06-30,2015-07-01,66.67,2016-12-13,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23296293,indberetninger-20180424,2.5097437,32260004.0,,2018-03-29T07:35:32.577Z,2016-12-14T13:59:46.832Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-96-BC,2016-12-14T13:59:47.001Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,
32260004,2014-07-01,2014-07-01,c741,,http://regnskaber.virk.dk/40006223/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzNlLzI1LzRmL2VlMWEtNDIzOS1iOThhLTA2ZWQwNTNmZTllZQ.pdf,http://regnskaber.virk.dk/40006223/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2Y2Lzc5LzJjLzY0NjYtNDkwNC05MGVkLTA0NTk3Yzk1YmIxMw.xml,,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Aulum,7490.0,5.0,Ravnmosevej,"7500, Holstebro","Hostrupsvej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-13,2016-12-13,2009-06-11,2016-12-14,statsautoriseret revisor,mail@kroyerpedersen.dk,89224918.0,32260004.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for NM2 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Kurt NÃ¸rgaard Mogensen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",NM2 ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Aulum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,A/S,NM3 A/S,Holstebro,2016-06-30,2015-07-01,66.67,2016-12-13,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23296293,indberetninger-20180424,2.5097437,32260004.0,,2018-03-29T07:35:32.577Z,2016-12-14T13:59:46.832Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-96-BC,2016-12-14T13:59:47.001Z,-1292674.0,,,,,,,,,,,,,,,,,,,,,,,,,
32260004,2014-07-01,2015-06-30,c123,,http://regnskaber.virk.dk/40006223/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzNlLzI1LzRmL2VlMWEtNDIzOS1iOThhLTA2ZWQwNTNmZTllZQ.pdf,http://regnskaber.virk.dk/40006223/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2Y2Lzc5LzJjLzY0NjYtNDkwNC05MGVkLTA0NTk3Yzk1YmIxMw.xml,,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Aulum,7490.0,5.0,Ravnmosevej,"7500, Holstebro","Hostrupsvej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-13,2016-12-13,2009-06-11,2016-12-14,statsautoriseret revisor,mail@kroyerpedersen.dk,89224918.0,32260004.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for NM2 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Kurt NÃ¸rgaard Mogensen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",NM2 ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Aulum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,A/S,NM3 A/S,Holstebro,2016-06-30,2015-07-01,66.67,2016-12-13,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23296293,indberetninger-20180424,2.5097437,32260004.0,,2018-03-29T07:35:32.577Z,2016-12-14T13:59:46.832Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-96-BC,2016-12-14T13:59:47.001Z,,-115694.0,,,,,,,,,,,,,,,,,,,,,,,,
32260004,2014-07-01,2015-06-30,c178,,http://regnskaber.virk.dk/40006223/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzNlLzI1LzRmL2VlMWEtNDIzOS1iOThhLTA2ZWQwNTNmZTllZQ.pdf,http://regnskaber.virk.dk/40006223/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2Y2Lzc5LzJjLzY0NjYtNDkwNC05MGVkLTA0NTk3Yzk1YmIxMw.xml,,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Aulum,7490.0,5.0,Ravnmosevej,"7500, Holstebro","Hostrupsvej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-13,2016-12-13,2009-06-11,2016-12-14,statsautoriseret revisor,mail@kroyerpedersen.dk,89224918.0,32260004.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for NM2 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Kurt NÃ¸rgaard Mogensen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",NM2 ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Aulum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,A/S,NM3 A/S,Holstebro,2016-06-30,2015-07-01,66.67,2016-12-13,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23296293,indberetninger-20180424,2.5097437,32260004.0,,2018-03-29T07:35:32.577Z,2016-12-14T13:59:46.832Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-96-BC,2016-12-14T13:59:47.001Z,,,-106283.0,,,,,,,,,,,,,,,,,,,,,,,
32260004,2014-07-01,2015-06-30,c3,,http://regnskaber.virk.dk/40006223/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzNlLzI1LzRmL2VlMWEtNDIzOS1iOThhLTA2ZWQwNTNmZTllZQ.pdf,http://regnskaber.virk.dk/40006223/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2Y2Lzc5LzJjLzY0NjYtNDkwNC05MGVkLTA0NTk3Yzk1YmIxMw.xml,,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Aulum,7490.0,5.0,Ravnmosevej,"7500, Holstebro","Hostrupsvej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-13,2016-12-13,2009-06-11,2016-12-14,statsautoriseret revisor,mail@kroyerpedersen.dk,89224918.0,32260004.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for NM2 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Kurt NÃ¸rgaard Mogensen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",NM2 ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Aulum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,A/S,NM3 A/S,Holstebro,2016-06-30,2015-07-01,66.67,2016-12-13,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23296293,indberetninger-20180424,2.5097437,32260004.0,,2018-03-29T07:35:32.577Z,2016-12-14T13:59:46.832Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-96-BC,2016-12-14T13:59:47.001Z,,-115694.0,,-11650.0,-106283.0,11650.0,440.0,-118373.0,-11650.0,-2679.0,,,,,,,,,,,,,,,,
32260004,2014-07-01,2015-06-30,c742,,http://regnskaber.virk.dk/40006223/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzNlLzI1LzRmL2VlMWEtNDIzOS1iOThhLTA2ZWQwNTNmZTllZQ.pdf,http://regnskaber.virk.dk/40006223/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2Y2Lzc5LzJjLzY0NjYtNDkwNC05MGVkLTA0NTk3Yzk1YmIxMw.xml,,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Aulum,7490.0,5.0,Ravnmosevej,"7500, Holstebro","Hostrupsvej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-13,2016-12-13,2009-06-11,2016-12-14,statsautoriseret revisor,mail@kroyerpedersen.dk,89224918.0,32260004.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for NM2 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Kurt NÃ¸rgaard Mogensen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",NM2 ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Aulum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,A/S,NM3 A/S,Holstebro,2016-06-30,2015-07-01,66.67,2016-12-13,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23296293,indberetninger-20180424,2.5097437,32260004.0,,2018-03-29T07:35:32.577Z,2016-12-14T13:59:46.832Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-96-BC,2016-12-14T13:59:47.001Z,,-115694.0,,,,,,,,,,,,,,,,,,,,,,,,
32260004,2015-06-30,2015-06-30,c180,,http://regnskaber.virk.dk/40006223/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzNlLzI1LzRmL2VlMWEtNDIzOS1iOThhLTA2ZWQwNTNmZTllZQ.pdf,http://regnskaber.virk.dk/40006223/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2Y2Lzc5LzJjLzY0NjYtNDkwNC05MGVkLTA0NTk3Yzk1YmIxMw.xml,-549508.0,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Aulum,7490.0,5.0,Ravnmosevej,"7500, Holstebro","Hostrupsvej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-13,2016-12-13,2009-06-11,2016-12-14,statsautoriseret revisor,mail@kroyerpedersen.dk,89224918.0,32260004.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for NM2 ApS.,Ãrsrapport,1200000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Kurt NÃ¸rgaard Mogensen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",NM2 ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Aulum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,A/S,NM3 A/S,Holstebro,2016-06-30,2015-07-01,66.67,2016-12-13,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23296293,indberetninger-20180424,2.5097437,32260004.0,,2018-03-29T07:35:32.577Z,2016-12-14T13:59:46.832Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-96-BC,2016-12-14T13:59:47.001Z,,,,,,,,,,,650492.0,,,,,,,,,,,,,,,
32260004,2015-06-30,2015-06-30,c4,,http://regnskaber.virk.dk/40006223/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzNlLzI1LzRmL2VlMWEtNDIzOS1iOThhLTA2ZWQwNTNmZTllZQ.pdf,http://regnskaber.virk.dk/40006223/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2Y2Lzc5LzJjLzY0NjYtNDkwNC05MGVkLTA0NTk3Yzk1YmIxMw.xml,,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Aulum,7490.0,5.0,Ravnmosevej,"7500, Holstebro","Hostrupsvej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-13,2016-12-13,2009-06-11,2016-12-14,statsautoriseret revisor,mail@kroyerpedersen.dk,89224918.0,32260004.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for NM2 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Kurt NÃ¸rgaard Mogensen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",NM2 ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Aulum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,A/S,NM3 A/S,Holstebro,2016-06-30,2015-07-01,66.67,2016-12-13,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23296293,indberetninger-20180424,2.5097437,32260004.0,,2018-03-29T07:35:32.577Z,2016-12-14T13:59:46.832Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-96-BC,2016-12-14T13:59:47.001Z,-1283368.0,,,,,,,,,,650492.0,905391.0,11020.0,125000.0,254899.0,241679.0,905391.0,2188759.0,650492.0,650492.0,2188759.0,-1408368.0,2188759.0,243879.0,2200.0,
32260004,2015-06-30,2015-06-30,c722,,http://regnskaber.virk.dk/40006223/ZG9rdW1lbnRsYWdlcjovLzAzL2U3LzNlLzI1LzRmL2VlMWEtNDIzOS1iOThhLTA2ZWQwNTNmZTllZQ.pdf,http://regnskaber.virk.dk/40006223/ZG9rdW1lbnRsYWdlcjovLzAzLzkyL2Y2Lzc5LzJjLzY0NjYtNDkwNC05MGVkLTA0NTk3Yzk1YmIxMw.xml,,Danmark,Holstebro,7500.0,4.0,Hostrupsvej,Aulum,7490.0,5.0,Ravnmosevej,"7500, Holstebro","Hostrupsvej, 4",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-13,2016-12-13,2009-06-11,2016-12-14,statsautoriseret revisor,mail@kroyerpedersen.dk,89224918.0,32260004.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for NM2 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Kurt NÃ¸rgaard Mogensen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",NM2 ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Aulum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,A/S,NM3 A/S,Holstebro,2016-06-30,2015-07-01,66.67,2016-12-13,Holstebro,9610 6161,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23296293,indberetninger-20180424,2.5097437,32260004.0,,2018-03-29T07:35:32.577Z,2016-12-14T13:59:46.832Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-96-BC,2016-12-14T13:59:47.001Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,
