entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables
12765339,2017-05-01,2018-04-30,c123,,http://regnskaber.virk.dk/93356721/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2U3L2FmLzU5LzE1MjAtNGFhZC05MzM0LTU5OWYwMDhmOGFiYw.pdf,http://regnskaber.virk.dk/93356721/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzk3L2RiLzYxLzgyNGMtNDEzMi05ODg4LTM5NDBlOTg5NGZmMA.xml,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,HjÃ¸rring,9800.0,8.0,Ãstergade,Bindslev,9881.0,105.0,Skagensvej,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-05-23,2019-05-23,1989-01-30,2019-06-04,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@brandtrevision.dk,25492145.0,12765339.0,25492145.0,mne9228,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Bull Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Dunker,JÃ¸rgen Nielsen,Lona GuldsÃ¸ Nielsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Spar Nord,Bull Invest ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Bindslev,2017-05-01,2018-04-30,-51246.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hirtshals,A/S,Danruss A/S,Tuen,2019-04-30,2018-05-01,17.5,2019-05-23,Aarhus,87 40 60 00,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27429319,indberetninger-20180424,2.5124402000000003,12765339.0,AWssnwiwRYGX6_YTIfxK,2019-06-06T11:49:41.593Z,2019-06-06T11:49:07.890Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BK-87-XM,2019-06-06T11:49:08.113Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765339,2017-05-01,2018-04-30,c3,,http://regnskaber.virk.dk/93356721/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2U3L2FmLzU5LzE1MjAtNGFhZC05MzM0LTU5OWYwMDhmOGFiYw.pdf,http://regnskaber.virk.dk/93356721/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzk3L2RiLzYxLzgyNGMtNDEzMi05ODg4LTM5NDBlOTg5NGZmMA.xml,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,HjÃ¸rring,9800.0,8.0,Ãstergade,Bindslev,9881.0,105.0,Skagensvej,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-05-23,2019-05-23,1989-01-30,2019-06-04,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@brandtrevision.dk,25492145.0,12765339.0,25492145.0,mne9228,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Bull Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Dunker,JÃ¸rgen Nielsen,Lona GuldsÃ¸ Nielsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Spar Nord,Bull Invest ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Bindslev,2017-05-01,2018-04-30,-1710.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hirtshals,A/S,Danruss A/S,Tuen,2019-04-30,2018-05-01,17.5,2019-05-23,Aarhus,87 40 60 00,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27429319,indberetninger-20180424,2.5124402000000003,12765339.0,AWssnwiwRYGX6_YTIfxK,2019-06-06T11:49:41.593Z,2019-06-06T11:49:07.890Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BK-87-XM,2019-06-06T11:49:08.113Z,-8208.0,49536.0,88907.0,45869.0,-1710.0,-8208.0,0.0,,,,,,,,,,,,,,,,,,,,
12765339,2017-05-01,2018-04-30,c474,,http://regnskaber.virk.dk/93356721/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2U3L2FmLzU5LzE1MjAtNGFhZC05MzM0LTU5OWYwMDhmOGFiYw.pdf,http://regnskaber.virk.dk/93356721/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzk3L2RiLzYxLzgyNGMtNDEzMi05ODg4LTM5NDBlOTg5NGZmMA.xml,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,HjÃ¸rring,9800.0,8.0,Ãstergade,Bindslev,9881.0,105.0,Skagensvej,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-05-23,2019-05-23,1989-01-30,2019-06-04,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@brandtrevision.dk,25492145.0,12765339.0,25492145.0,mne9228,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Bull Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Dunker,JÃ¸rgen Nielsen,Lona GuldsÃ¸ Nielsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Spar Nord,Bull Invest ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Bindslev,2017-05-01,2018-04-30,49536.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hirtshals,A/S,Danruss A/S,Tuen,2019-04-30,2018-05-01,17.5,2019-05-23,Aarhus,87 40 60 00,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27429319,indberetninger-20180424,2.5124402000000003,12765339.0,AWssnwiwRYGX6_YTIfxK,2019-06-06T11:49:41.593Z,2019-06-06T11:49:07.890Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BK-87-XM,2019-06-06T11:49:08.113Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765339,2018-04-30,2018-04-30,c4,,http://regnskaber.virk.dk/93356721/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2U3L2FmLzU5LzE1MjAtNGFhZC05MzM0LTU5OWYwMDhmOGFiYw.pdf,http://regnskaber.virk.dk/93356721/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzk3L2RiLzYxLzgyNGMtNDEzMi05ODg4LTM5NDBlOTg5NGZmMA.xml,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,HjÃ¸rring,9800.0,8.0,Ãstergade,Bindslev,9881.0,105.0,Skagensvej,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-05-23,2019-05-23,1989-01-30,2019-06-04,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@brandtrevision.dk,25492145.0,12765339.0,25492145.0,mne9228,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Bull Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Dunker,JÃ¸rgen Nielsen,Lona GuldsÃ¸ Nielsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Spar Nord,Bull Invest ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Bindslev,2017-05-01,2018-04-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hirtshals,A/S,Danruss A/S,Tuen,2019-04-30,2018-05-01,17.5,2019-05-23,Aarhus,87 40 60 00,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27429319,indberetninger-20180424,2.5124402000000003,12765339.0,AWssnwiwRYGX6_YTIfxK,2019-06-06T11:49:41.593Z,2019-06-06T11:49:07.890Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BK-87-XM,2019-06-06T11:49:08.113Z,,,,,,,,902610.0,0.0,200000.0,260124.0,559435.0,902610.0,343175.0,642486.0,642486.0,642486.0,259765.0,0.0,552374.0,-192939.0,143175.0,259765.0,343175.0,200000.0,359.0,359.0
12765339,2018-05-01,2019-04-30,c1,,http://regnskaber.virk.dk/93356721/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2U3L2FmLzU5LzE1MjAtNGFhZC05MzM0LTU5OWYwMDhmOGFiYw.pdf,http://regnskaber.virk.dk/93356721/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzk3L2RiLzYxLzgyNGMtNDEzMi05ODg4LTM5NDBlOTg5NGZmMA.xml,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,HjÃ¸rring,9800.0,8.0,Ãstergade,Bindslev,9881.0,105.0,Skagensvej,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-05-23,2019-05-23,1989-01-30,2019-06-04,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@brandtrevision.dk,25492145.0,12765339.0,25492145.0,mne9228,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Bull Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Dunker,JÃ¸rgen Nielsen,Lona GuldsÃ¸ Nielsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Spar Nord,Bull Invest ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Bindslev,2017-05-01,2018-04-30,19160.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hirtshals,A/S,Danruss A/S,Tuen,2019-04-30,2018-05-01,17.5,2019-05-23,Aarhus,87 40 60 00,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27429319,indberetninger-20180424,2.5124402000000003,12765339.0,AWssnwiwRYGX6_YTIfxK,2019-06-06T11:49:41.593Z,2019-06-06T11:49:07.890Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BK-87-XM,2019-06-06T11:49:08.113Z,-4941.0,40619.0,16782.0,459.0,19355.0,-4941.0,195.0,,,,,,,,,,,,,,,,,,,,
12765339,2018-05-01,2019-04-30,c114,,http://regnskaber.virk.dk/93356721/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2U3L2FmLzU5LzE1MjAtNGFhZC05MzM0LTU5OWYwMDhmOGFiYw.pdf,http://regnskaber.virk.dk/93356721/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzk3L2RiLzYxLzgyNGMtNDEzMi05ODg4LTM5NDBlOTg5NGZmMA.xml,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,HjÃ¸rring,9800.0,8.0,Ãstergade,Bindslev,9881.0,105.0,Skagensvej,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-05-23,2019-05-23,1989-01-30,2019-06-04,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@brandtrevision.dk,25492145.0,12765339.0,25492145.0,mne9228,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Bull Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Dunker,JÃ¸rgen Nielsen,Lona GuldsÃ¸ Nielsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Spar Nord,Bull Invest ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Bindslev,2017-05-01,2018-04-30,40619.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hirtshals,A/S,Danruss A/S,Tuen,2019-04-30,2018-05-01,17.5,2019-05-23,Aarhus,87 40 60 00,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27429319,indberetninger-20180424,2.5124402000000003,12765339.0,AWssnwiwRYGX6_YTIfxK,2019-06-06T11:49:41.593Z,2019-06-06T11:49:07.890Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BK-87-XM,2019-06-06T11:49:08.113Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765339,2018-05-01,2019-04-30,c122,,http://regnskaber.virk.dk/93356721/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2U3L2FmLzU5LzE1MjAtNGFhZC05MzM0LTU5OWYwMDhmOGFiYw.pdf,http://regnskaber.virk.dk/93356721/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzk3L2RiLzYxLzgyNGMtNDEzMi05ODg4LTM5NDBlOTg5NGZmMA.xml,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,HjÃ¸rring,9800.0,8.0,Ãstergade,Bindslev,9881.0,105.0,Skagensvej,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-05-23,2019-05-23,1989-01-30,2019-06-04,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@brandtrevision.dk,25492145.0,12765339.0,25492145.0,mne9228,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Bull Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Dunker,JÃ¸rgen Nielsen,Lona GuldsÃ¸ Nielsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Spar Nord,Bull Invest ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Bindslev,2017-05-01,2018-04-30,-21459.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hirtshals,A/S,Danruss A/S,Tuen,2019-04-30,2018-05-01,17.5,2019-05-23,Aarhus,87 40 60 00,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27429319,indberetninger-20180424,2.5124402000000003,12765339.0,AWssnwiwRYGX6_YTIfxK,2019-06-06T11:49:41.593Z,2019-06-06T11:49:07.890Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BK-87-XM,2019-06-06T11:49:08.113Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765339,2018-05-01,2019-04-30,c694,,http://regnskaber.virk.dk/93356721/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2U3L2FmLzU5LzE1MjAtNGFhZC05MzM0LTU5OWYwMDhmOGFiYw.pdf,http://regnskaber.virk.dk/93356721/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzk3L2RiLzYxLzgyNGMtNDEzMi05ODg4LTM5NDBlOTg5NGZmMA.xml,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,HjÃ¸rring,9800.0,8.0,Ãstergade,Bindslev,9881.0,105.0,Skagensvej,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-05-23,2019-05-23,1989-01-30,2019-06-04,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@brandtrevision.dk,25492145.0,12765339.0,25492145.0,mne9228,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Bull Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Dunker,JÃ¸rgen Nielsen,Lona GuldsÃ¸ Nielsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Spar Nord,Bull Invest ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Bindslev,2017-05-01,2018-04-30,232106.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hirtshals,A/S,Danruss A/S,Tuen,2019-04-30,2018-05-01,17.5,2019-05-23,Aarhus,87 40 60 00,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27429319,indberetninger-20180424,2.5124402000000003,12765339.0,AWssnwiwRYGX6_YTIfxK,2019-06-06T11:49:41.593Z,2019-06-06T11:49:07.890Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BK-87-XM,2019-06-06T11:49:08.113Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765339,2018-05-01,2019-04-30,c71,,http://regnskaber.virk.dk/93356721/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2U3L2FmLzU5LzE1MjAtNGFhZC05MzM0LTU5OWYwMDhmOGFiYw.pdf,http://regnskaber.virk.dk/93356721/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzk3L2RiLzYxLzgyNGMtNDEzMi05ODg4LTM5NDBlOTg5NGZmMA.xml,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,HjÃ¸rring,9800.0,8.0,Ãstergade,Bindslev,9881.0,105.0,Skagensvej,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-05-23,2019-05-23,1989-01-30,2019-06-04,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@brandtrevision.dk,25492145.0,12765339.0,25492145.0,mne9228,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Bull Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Dunker,JÃ¸rgen Nielsen,Lona GuldsÃ¸ Nielsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Spar Nord,Bull Invest ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Bindslev,2017-05-01,2018-04-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hirtshals,A/S,Danruss A/S,Tuen,2019-04-30,2018-05-01,17.5,2019-05-23,Aarhus,87 40 60 00,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27429319,indberetninger-20180424,2.5124402000000003,12765339.0,AWssnwiwRYGX6_YTIfxK,2019-06-06T11:49:41.593Z,2019-06-06T11:49:07.890Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BK-87-XM,2019-06-06T11:49:08.113Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765339,2018-05-01,2019-04-30,c88,,http://regnskaber.virk.dk/93356721/ZG9rdW1lbnRsYWdlcjovLzAzLzYwL2U3L2FmLzU5LzE1MjAtNGFhZC05MzM0LTU5OWYwMDhmOGFiYw.pdf,http://regnskaber.virk.dk/93356721/ZG9rdW1lbnRsYWdlcjovLzAzLzUzLzk3L2RiLzYxLzgyNGMtNDEzMi05ODg4LTM5NDBlOTg5NGZmMA.xml,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,HjÃ¸rring,9800.0,8.0,Ãstergade,Bindslev,9881.0,105.0,Skagensvej,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-05-23,2019-05-23,1989-01-30,2019-06-04,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@brandtrevision.dk,25492145.0,12765339.0,25492145.0,mne9228,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Bull Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Preben Dunker,JÃ¸rgen Nielsen,Lona GuldsÃ¸ Nielsen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Spar Nord,Bull Invest ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Bindslev,2017-05-01,2018-04-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hirtshals,A/S,Danruss A/S,Tuen,2019-04-30,2018-05-01,17.5,2019-05-23,Aarhus,87 40 60 00,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27429319,indberetninger-20180424,2.5124402000000003,12765339.0,AWssnwiwRYGX6_YTIfxK,2019-06-06T11:49:41.593Z,2019-06-06T11:49:07.890Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BK-87-XM,2019-06-06T11:49:08.113Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
