entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOfChangesInEquity,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,DividendPaid
28510551,2015-07-01,2016-06-30,c2,http://regnskaber.virk.dk/15501582/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2E3LzA2LzgwL2QzZDktNDJlNi1iNWI1LTgyNjdmZDdjYjdhMg.xhtml,http://regnskaber.virk.dk/15501582/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzFkLzBlL2M4L2EwNDctNGE0Zi05ZGU1LTYzMDRjODEwNjA0Nw.pdf,http://regnskaber.virk.dk/15501582/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzVhL2FkLzc1L2UzNjctNDhhOC05ZjNhLTVkYTUxMzBiNjgzYw.xml,true,VallensbÃ¦k Strand,2665.0,9.0,VallÃ¸vej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2017-09-19,2017-11-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter, i sin egenskab af administrationsselskab i sambeskatning medÂ datterselskabet, for indbetaling til det offentlige af selskabsskatten for sÃ¥vel moder, som datterselskabet.</p>",-6875.0,28510551.0,-182483.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Allan Stenbryggen Nielsen,A.S. NIELSEN HOLDING ApS,Regnskab & BogfÃ¸ring ApS,624.0,202582.0,VallensbÃ¦k Strand,2015-07-01,2016-06-30,12600.0,12600.0,-6875.0,2017-06-30,2016-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer til selskabskapitalen de seneste 5 Ã¥r.</p>",0.0,false,false,Ingen bistand,urn:ofk:oid:24736132,indberetninger-20180424,2.592504,28510551.0,,2018-03-27T19:46:34.236Z,2017-11-26T09:02:42.642Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-15-MS,2017-11-26T09:02:42.845Z,,,,,,,,,,,,,,,,,,,,,,,
28510551,2015-07-01,2016-06-30,c4,http://regnskaber.virk.dk/15501582/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2E3LzA2LzgwL2QzZDktNDJlNi1iNWI1LTgyNjdmZDdjYjdhMg.xhtml,http://regnskaber.virk.dk/15501582/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzFkLzBlL2M4L2EwNDctNGE0Zi05ZGU1LTYzMDRjODEwNjA0Nw.pdf,http://regnskaber.virk.dk/15501582/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzVhL2FkLzc1L2UzNjctNDhhOC05ZjNhLTVkYTUxMzBiNjgzYw.xml,true,VallensbÃ¦k Strand,2665.0,9.0,VallÃ¸vej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2017-09-19,2017-11-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter, i sin egenskab af administrationsselskab i sambeskatning medÂ datterselskabet, for indbetaling til det offentlige af selskabsskatten for sÃ¥vel moder, som datterselskabet.</p>",,28510551.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Allan Stenbryggen Nielsen,A.S. NIELSEN HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,VallensbÃ¦k Strand,2015-07-01,2016-06-30,101200.0,,,2017-06-30,2016-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer til selskabskapitalen de seneste 5 Ã¥r.</p>",,false,false,Ingen bistand,urn:ofk:oid:24736132,indberetninger-20180424,2.592504,28510551.0,,2018-03-27T19:46:34.236Z,2017-11-26T09:02:42.642Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-15-MS,2017-11-26T09:02:42.845Z,,,,,,,,,,,,,,,,,,,,,,,
28510551,2015-07-01,2016-06-30,c6,http://regnskaber.virk.dk/15501582/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2E3LzA2LzgwL2QzZDktNDJlNi1iNWI1LTgyNjdmZDdjYjdhMg.xhtml,http://regnskaber.virk.dk/15501582/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzFkLzBlL2M4L2EwNDctNGE0Zi05ZGU1LTYzMDRjODEwNjA0Nw.pdf,http://regnskaber.virk.dk/15501582/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzVhL2FkLzc1L2UzNjctNDhhOC05ZjNhLTVkYTUxMzBiNjgzYw.xml,true,VallensbÃ¦k Strand,2665.0,9.0,VallÃ¸vej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2017-09-19,2017-11-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter, i sin egenskab af administrationsselskab i sambeskatning medÂ datterselskabet, for indbetaling til det offentlige af selskabsskatten for sÃ¥vel moder, som datterselskabet.</p>",,28510551.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Allan Stenbryggen Nielsen,A.S. NIELSEN HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,VallensbÃ¦k Strand,2015-07-01,2016-06-30,-182483.0,,,2017-06-30,2016-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer til selskabskapitalen de seneste 5 Ã¥r.</p>",,false,false,Ingen bistand,urn:ofk:oid:24736132,indberetninger-20180424,2.592504,28510551.0,,2018-03-27T19:46:34.236Z,2017-11-26T09:02:42.642Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-15-MS,2017-11-26T09:02:42.845Z,,,,,,,,,,,,,,,,,,,,,,,
28510551,2015-07-01,2016-06-30,c8,http://regnskaber.virk.dk/15501582/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2E3LzA2LzgwL2QzZDktNDJlNi1iNWI1LTgyNjdmZDdjYjdhMg.xhtml,http://regnskaber.virk.dk/15501582/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzFkLzBlL2M4L2EwNDctNGE0Zi05ZGU1LTYzMDRjODEwNjA0Nw.pdf,http://regnskaber.virk.dk/15501582/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzVhL2FkLzc1L2UzNjctNDhhOC05ZjNhLTVkYTUxMzBiNjgzYw.xml,true,VallensbÃ¦k Strand,2665.0,9.0,VallÃ¸vej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2017-09-19,2017-11-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter, i sin egenskab af administrationsselskab i sambeskatning medÂ datterselskabet, for indbetaling til det offentlige af selskabsskatten for sÃ¥vel moder, som datterselskabet.</p>",,28510551.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Allan Stenbryggen Nielsen,A.S. NIELSEN HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,VallensbÃ¦k Strand,2015-07-01,2016-06-30,93883.0,,,2017-06-30,2016-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer til selskabskapitalen de seneste 5 Ã¥r.</p>",,false,false,Ingen bistand,urn:ofk:oid:24736132,indberetninger-20180424,2.592504,28510551.0,,2018-03-27T19:46:34.236Z,2017-11-26T09:02:42.642Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-15-MS,2017-11-26T09:02:42.845Z,,,,,,,,,,,,,,,,,,,,,,,
28510551,2016-06-30,2016-06-30,c10,http://regnskaber.virk.dk/15501582/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2E3LzA2LzgwL2QzZDktNDJlNi1iNWI1LTgyNjdmZDdjYjdhMg.xhtml,http://regnskaber.virk.dk/15501582/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzFkLzBlL2M4L2EwNDctNGE0Zi05ZGU1LTYzMDRjODEwNjA0Nw.pdf,http://regnskaber.virk.dk/15501582/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzVhL2FkLzc1L2UzNjctNDhhOC05ZjNhLTVkYTUxMzBiNjgzYw.xml,true,VallensbÃ¦k Strand,2665.0,9.0,VallÃ¸vej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2017-09-19,2017-11-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter, i sin egenskab af administrationsselskab i sambeskatning medÂ datterselskabet, for indbetaling til det offentlige af selskabsskatten for sÃ¥vel moder, som datterselskabet.</p>",,28510551.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Allan Stenbryggen Nielsen,A.S. NIELSEN HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,VallensbÃ¦k Strand,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer til selskabskapitalen de seneste 5 Ã¥r.</p>",,false,false,Ingen bistand,urn:ofk:oid:24736132,indberetninger-20180424,2.592504,28510551.0,,2018-03-27T19:46:34.236Z,2017-11-26T09:02:42.642Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-15-MS,2017-11-26T09:02:42.845Z,1332799.0,20218.0,125000.0,212288.0,1296797.0,1332799.0,36002.0,1120511.0,1120511.0,1120511.0,0.0,0.0,101200.0,620511.0,450086.0,36002.0,0.0,29073.0,192070.0,192070.0,0.0,6929.0,
28510551,2016-07-01,2016-07-01,c11,http://regnskaber.virk.dk/15501582/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2E3LzA2LzgwL2QzZDktNDJlNi1iNWI1LTgyNjdmZDdjYjdhMg.xhtml,http://regnskaber.virk.dk/15501582/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzFkLzBlL2M4L2EwNDctNGE0Zi05ZGU1LTYzMDRjODEwNjA0Nw.pdf,http://regnskaber.virk.dk/15501582/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzVhL2FkLzc1L2UzNjctNDhhOC05ZjNhLTVkYTUxMzBiNjgzYw.xml,true,VallensbÃ¦k Strand,2665.0,9.0,VallÃ¸vej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2017-09-19,2017-11-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter, i sin egenskab af administrationsselskab i sambeskatning medÂ datterselskabet, for indbetaling til det offentlige af selskabsskatten for sÃ¥vel moder, som datterselskabet.</p>",,28510551.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Allan Stenbryggen Nielsen,A.S. NIELSEN HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,VallensbÃ¦k Strand,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer til selskabskapitalen de seneste 5 Ã¥r.</p>",,false,false,Ingen bistand,urn:ofk:oid:24736132,indberetninger-20180424,2.592504,28510551.0,,2018-03-27T19:46:34.236Z,2017-11-26T09:02:42.642Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-15-MS,2017-11-26T09:02:42.845Z,,,,,125000.0,,,,,,,,,,,,,,,,,,
28510551,2016-07-01,2016-07-01,c12,http://regnskaber.virk.dk/15501582/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2E3LzA2LzgwL2QzZDktNDJlNi1iNWI1LTgyNjdmZDdjYjdhMg.xhtml,http://regnskaber.virk.dk/15501582/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzFkLzBlL2M4L2EwNDctNGE0Zi05ZGU1LTYzMDRjODEwNjA0Nw.pdf,http://regnskaber.virk.dk/15501582/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzVhL2FkLzc1L2UzNjctNDhhOC05ZjNhLTVkYTUxMzBiNjgzYw.xml,true,VallensbÃ¦k Strand,2665.0,9.0,VallÃ¸vej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2017-09-19,2017-11-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter, i sin egenskab af administrationsselskab i sambeskatning medÂ datterselskabet, for indbetaling til det offentlige af selskabsskatten for sÃ¥vel moder, som datterselskabet.</p>",,28510551.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Allan Stenbryggen Nielsen,A.S. NIELSEN HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,VallensbÃ¦k Strand,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer til selskabskapitalen de seneste 5 Ã¥r.</p>",,false,false,Ingen bistand,urn:ofk:oid:24736132,indberetninger-20180424,2.592504,28510551.0,,2018-03-27T19:46:34.236Z,2017-11-26T09:02:42.642Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-15-MS,2017-11-26T09:02:42.845Z,,,,,620511.0,,,,,,,,,,,,,,,,,,
28510551,2016-07-01,2016-07-01,c13,http://regnskaber.virk.dk/15501582/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2E3LzA2LzgwL2QzZDktNDJlNi1iNWI1LTgyNjdmZDdjYjdhMg.xhtml,http://regnskaber.virk.dk/15501582/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzFkLzBlL2M4L2EwNDctNGE0Zi05ZGU1LTYzMDRjODEwNjA0Nw.pdf,http://regnskaber.virk.dk/15501582/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzVhL2FkLzc1L2UzNjctNDhhOC05ZjNhLTVkYTUxMzBiNjgzYw.xml,true,VallensbÃ¦k Strand,2665.0,9.0,VallÃ¸vej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2017-09-19,2017-11-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter, i sin egenskab af administrationsselskab i sambeskatning medÂ datterselskabet, for indbetaling til det offentlige af selskabsskatten for sÃ¥vel moder, som datterselskabet.</p>",,28510551.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Allan Stenbryggen Nielsen,A.S. NIELSEN HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,VallensbÃ¦k Strand,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer til selskabskapitalen de seneste 5 Ã¥r.</p>",,false,false,Ingen bistand,urn:ofk:oid:24736132,indberetninger-20180424,2.592504,28510551.0,,2018-03-27T19:46:34.236Z,2017-11-26T09:02:42.642Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-15-MS,2017-11-26T09:02:42.845Z,,,,,450086.0,,,,,,,,,,,,,,,,,,
28510551,2016-07-01,2016-07-01,c14,http://regnskaber.virk.dk/15501582/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2E3LzA2LzgwL2QzZDktNDJlNi1iNWI1LTgyNjdmZDdjYjdhMg.xhtml,http://regnskaber.virk.dk/15501582/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzFkLzBlL2M4L2EwNDctNGE0Zi05ZGU1LTYzMDRjODEwNjA0Nw.pdf,http://regnskaber.virk.dk/15501582/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzVhL2FkLzc1L2UzNjctNDhhOC05ZjNhLTVkYTUxMzBiNjgzYw.xml,true,VallensbÃ¦k Strand,2665.0,9.0,VallÃ¸vej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2017-09-19,2017-11-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter, i sin egenskab af administrationsselskab i sambeskatning medÂ datterselskabet, for indbetaling til det offentlige af selskabsskatten for sÃ¥vel moder, som datterselskabet.</p>",,28510551.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Allan Stenbryggen Nielsen,A.S. NIELSEN HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,VallensbÃ¦k Strand,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer til selskabskapitalen de seneste 5 Ã¥r.</p>",,false,false,Ingen bistand,urn:ofk:oid:24736132,indberetninger-20180424,2.592504,28510551.0,,2018-03-27T19:46:34.236Z,2017-11-26T09:02:42.642Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-15-MS,2017-11-26T09:02:42.845Z,,,,,101200.0,,,,,,,,,,,,,,,,,,
28510551,2016-07-01,2016-07-01,c15,http://regnskaber.virk.dk/15501582/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2E3LzA2LzgwL2QzZDktNDJlNi1iNWI1LTgyNjdmZDdjYjdhMg.xhtml,http://regnskaber.virk.dk/15501582/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzFkLzBlL2M4L2EwNDctNGE0Zi05ZGU1LTYzMDRjODEwNjA0Nw.pdf,http://regnskaber.virk.dk/15501582/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzVhL2FkLzc1L2UzNjctNDhhOC05ZjNhLTVkYTUxMzBiNjgzYw.xml,true,VallensbÃ¦k Strand,2665.0,9.0,VallÃ¸vej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2017-09-19,2017-11-26,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet hÃ¦fter, i sin egenskab af administrationsselskab i sambeskatning medÂ datterselskabet, for indbetaling til det offentlige af selskabsskatten for sÃ¥vel moder, som datterselskabet.</p>",,28510551.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Allan Stenbryggen Nielsen,A.S. NIELSEN HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,VallensbÃ¦k Strand,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer til selskabskapitalen de seneste 5 Ã¥r.</p>",,false,false,Ingen bistand,urn:ofk:oid:24736132,indberetninger-20180424,2.592504,28510551.0,,2018-03-27T19:46:34.236Z,2017-11-26T09:02:42.642Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BH-15-MS,2017-11-26T09:02:42.845Z,,,,,1296797.0,,,,,,,,,,,,,,,,,,
