entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IdentificationOfFinancialStatementsAndDescriptionOfFinancialReportingFrameworkAppliedInPreparationOfFinancialStatementsExtendedReview,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermReceivablesFromAssociates,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToInvestments,DividendIncomeRelatedToInvestments,RevaluationsOfInvestmentsOfTheYear
30740033,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/33004703/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzRlLzE4L2M1L2ExNmQtNDI2YS1hM2EwLWUxZWY5Mzc2YTdlNw.pdf,http://regnskaber.virk.dk/33004703/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzkzL2QwLzBmL2Y4ZmUtNDJjZS04ZjI4LTZkMzFhMDQ3NDZkZA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,Hadsten,8370.0,21.0,Ãstergade,8382 Hinnerup,"SÃ¸ndermarken 82, SÃ¸ften",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i U. Laursen Vig Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",0.0,2018-05-31,2007-09-09,2018-06-07,Statsautoriseret revisor,-103400.0,17256.0,20222670.0,30740033.0,20222670.0,mne32054,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for U. Laursen Vig Holding ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for U. Laursen Vig Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter resultatopgÃ¸relse, balance, noter og anvendt regnskabspraksis. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",554511.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Uffe Laursen Vig,Uffe Laursen Vig,Nordea,U. Laursen Vig Holding ApS,BDO Statsautoriseret revisionsaktieselskab,17546.0,222233.0,Hinnerup,2016-01-01,2016-12-31,741942.0,741942.0,537255.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hinnerup,2017-12-31,2017-01-01,true,2018-05-31,Vejle,0.0,urn:ofk:oid:25764294,indberetninger-20180424,2.5118417999999996,30740033.0,AWPg8O980wkEsASktjwG,2018-06-08T19:49:00.227Z,2018-06-08T19:47:55.971Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-71-ZG,2018-06-08T19:47:56.100Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30740033,2016-01-01,2016-12-31,c177,,http://regnskaber.virk.dk/33004703/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzRlLzE4L2M1L2ExNmQtNDI2YS1hM2EwLWUxZWY5Mzc2YTdlNw.pdf,http://regnskaber.virk.dk/33004703/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzkzL2QwLzBmL2Y4ZmUtNDJjZS04ZjI4LTZkMzFhMDQ3NDZkZA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,Hadsten,8370.0,21.0,Ãstergade,8382 Hinnerup,"SÃ¸ndermarken 82, SÃ¸ften",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i U. Laursen Vig Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-31,2007-09-09,2018-06-07,Statsautoriseret revisor,-103400.0,,20222670.0,30740033.0,20222670.0,mne32054,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for U. Laursen Vig Holding ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for U. Laursen Vig Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter resultatopgÃ¸relse, balance, noter og anvendt regnskabspraksis. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Uffe Laursen Vig,Uffe Laursen Vig,Nordea,U. Laursen Vig Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hinnerup,2016-01-01,2016-12-31,103400.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hinnerup,2017-12-31,2017-01-01,true,2018-05-31,Vejle,,urn:ofk:oid:25764294,indberetninger-20180424,2.5118417999999996,30740033.0,AWPg8O980wkEsASktjwG,2018-06-08T19:49:00.227Z,2018-06-08T19:47:55.971Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-71-ZG,2018-06-08T19:47:56.100Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30740033,2016-01-01,2016-12-31,c185,,http://regnskaber.virk.dk/33004703/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzRlLzE4L2M1L2ExNmQtNDI2YS1hM2EwLWUxZWY5Mzc2YTdlNw.pdf,http://regnskaber.virk.dk/33004703/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzkzL2QwLzBmL2Y4ZmUtNDJjZS04ZjI4LTZkMzFhMDQ3NDZkZA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,Hadsten,8370.0,21.0,Ãstergade,8382 Hinnerup,"SÃ¸ndermarken 82, SÃ¸ften",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i U. Laursen Vig Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-31,2007-09-09,2018-06-07,Statsautoriseret revisor,-103400.0,,20222670.0,30740033.0,20222670.0,mne32054,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for U. Laursen Vig Holding ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for U. Laursen Vig Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter resultatopgÃ¸relse, balance, noter og anvendt regnskabspraksis. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Uffe Laursen Vig,Uffe Laursen Vig,Nordea,U. Laursen Vig Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hinnerup,2016-01-01,2016-12-31,57923.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hinnerup,2017-12-31,2017-01-01,true,2018-05-31,Vejle,,urn:ofk:oid:25764294,indberetninger-20180424,2.5118417999999996,30740033.0,AWPg8O980wkEsASktjwG,2018-06-08T19:49:00.227Z,2018-06-08T19:47:55.971Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-71-ZG,2018-06-08T19:47:56.100Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30740033,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/33004703/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzRlLzE4L2M1L2ExNmQtNDI2YS1hM2EwLWUxZWY5Mzc2YTdlNw.pdf,http://regnskaber.virk.dk/33004703/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzkzL2QwLzBmL2Y4ZmUtNDJjZS04ZjI4LTZkMzFhMDQ3NDZkZA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,Hadsten,8370.0,21.0,Ãstergade,8382 Hinnerup,"SÃ¸ndermarken 82, SÃ¸ften",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i U. Laursen Vig Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-31,2007-09-09,2018-06-07,Statsautoriseret revisor,-103400.0,,20222670.0,30740033.0,20222670.0,mne32054,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for U. Laursen Vig Holding ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for U. Laursen Vig Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter resultatopgÃ¸relse, balance, noter og anvendt regnskabspraksis. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Uffe Laursen Vig,Uffe Laursen Vig,Nordea,U. Laursen Vig Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hinnerup,2016-01-01,2016-12-31,580619.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hinnerup,2017-12-31,2017-01-01,true,2018-05-31,Vejle,,urn:ofk:oid:25764294,indberetninger-20180424,2.5118417999999996,30740033.0,AWPg8O980wkEsASktjwG,2018-06-08T19:49:00.227Z,2018-06-08T19:47:55.971Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-71-ZG,2018-06-08T19:47:56.100Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30740033,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/33004703/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzRlLzE4L2M1L2ExNmQtNDI2YS1hM2EwLWUxZWY5Mzc2YTdlNw.pdf,http://regnskaber.virk.dk/33004703/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzkzL2QwLzBmL2Y4ZmUtNDJjZS04ZjI4LTZkMzFhMDQ3NDZkZA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,Hadsten,8370.0,21.0,Ãstergade,8382 Hinnerup,"SÃ¸ndermarken 82, SÃ¸ften",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i U. Laursen Vig Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-31,2007-09-09,2018-06-07,Statsautoriseret revisor,-103400.0,,20222670.0,30740033.0,20222670.0,mne32054,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for U. Laursen Vig Holding ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for U. Laursen Vig Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter resultatopgÃ¸relse, balance, noter og anvendt regnskabspraksis. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Uffe Laursen Vig,Uffe Laursen Vig,Nordea,U. Laursen Vig Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hinnerup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hinnerup,2017-12-31,2017-01-01,true,2018-05-31,Vejle,,urn:ofk:oid:25764294,indberetninger-20180424,2.5118417999999996,30740033.0,AWPg8O980wkEsASktjwG,2018-06-08T19:49:00.227Z,2018-06-08T19:47:55.971Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-71-ZG,2018-06-08T19:47:56.100Z,5882450.0,141910.0,125000.0,5156206.0,5882450.0,726244.0,833967.0,833967.0,0.0,833967.0,4877710.0,719369.0,103400.0,57923.0,4869883.0,0.0,4877710.0,726244.0,28863.0,28863.0,6875.0,,,,,,,
30740033,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/33004703/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzRlLzE4L2M1L2ExNmQtNDI2YS1hM2EwLWUxZWY5Mzc2YTdlNw.pdf,http://regnskaber.virk.dk/33004703/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzkzL2QwLzBmL2Y4ZmUtNDJjZS04ZjI4LTZkMzFhMDQ3NDZkZA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,Hadsten,8370.0,21.0,Ãstergade,8382 Hinnerup,"SÃ¸ndermarken 82, SÃ¸ften",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i U. Laursen Vig Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-31,2007-09-09,2018-06-07,Statsautoriseret revisor,-103400.0,,20222670.0,30740033.0,20222670.0,mne32054,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for U. Laursen Vig Holding ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for U. Laursen Vig Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter resultatopgÃ¸relse, balance, noter og anvendt regnskabspraksis. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Uffe Laursen Vig,Uffe Laursen Vig,Nordea,U. Laursen Vig Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hinnerup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hinnerup,2017-12-31,2017-01-01,true,2018-05-31,Vejle,,urn:ofk:oid:25764294,indberetninger-20180424,2.5118417999999996,30740033.0,AWPg8O980wkEsASktjwG,2018-06-08T19:49:00.227Z,2018-06-08T19:47:55.971Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-71-ZG,2018-06-08T19:47:56.100Z,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,
30740033,2017-01-01,2017-01-01,c235,,http://regnskaber.virk.dk/33004703/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzRlLzE4L2M1L2ExNmQtNDI2YS1hM2EwLWUxZWY5Mzc2YTdlNw.pdf,http://regnskaber.virk.dk/33004703/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzkzL2QwLzBmL2Y4ZmUtNDJjZS04ZjI4LTZkMzFhMDQ3NDZkZA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,Hadsten,8370.0,21.0,Ãstergade,8382 Hinnerup,"SÃ¸ndermarken 82, SÃ¸ften",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i U. Laursen Vig Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-31,2007-09-09,2018-06-07,Statsautoriseret revisor,-103400.0,,20222670.0,30740033.0,20222670.0,mne32054,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for U. Laursen Vig Holding ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for U. Laursen Vig Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter resultatopgÃ¸relse, balance, noter og anvendt regnskabspraksis. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Uffe Laursen Vig,Uffe Laursen Vig,Nordea,U. Laursen Vig Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hinnerup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hinnerup,2017-12-31,2017-01-01,true,2018-05-31,Vejle,,urn:ofk:oid:25764294,indberetninger-20180424,2.5118417999999996,30740033.0,AWPg8O980wkEsASktjwG,2018-06-08T19:49:00.227Z,2018-06-08T19:47:55.971Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-71-ZG,2018-06-08T19:47:56.100Z,,,,57923.0,,,,,,,,,,,,,,,,,,,,,,,,
30740033,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/33004703/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzRlLzE4L2M1L2ExNmQtNDI2YS1hM2EwLWUxZWY5Mzc2YTdlNw.pdf,http://regnskaber.virk.dk/33004703/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzkzL2QwLzBmL2Y4ZmUtNDJjZS04ZjI4LTZkMzFhMDQ3NDZkZA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,Hadsten,8370.0,21.0,Ãstergade,8382 Hinnerup,"SÃ¸ndermarken 82, SÃ¸ften",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i U. Laursen Vig Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-31,2007-09-09,2018-06-07,Statsautoriseret revisor,-103400.0,,20222670.0,30740033.0,20222670.0,mne32054,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for U. Laursen Vig Holding ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for U. Laursen Vig Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter resultatopgÃ¸relse, balance, noter og anvendt regnskabspraksis. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Uffe Laursen Vig,Uffe Laursen Vig,Nordea,U. Laursen Vig Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hinnerup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hinnerup,2017-12-31,2017-01-01,true,2018-05-31,Vejle,,urn:ofk:oid:25764294,indberetninger-20180424,2.5118417999999996,30740033.0,AWPg8O980wkEsASktjwG,2018-06-08T19:49:00.227Z,2018-06-08T19:47:55.971Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-71-ZG,2018-06-08T19:47:56.100Z,,,,4869884.0,,,,,,,,,,,,,,,,,,,,,,,,
30740033,2017-01-01,2017-01-01,c257,,http://regnskaber.virk.dk/33004703/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzRlLzE4L2M1L2ExNmQtNDI2YS1hM2EwLWUxZWY5Mzc2YTdlNw.pdf,http://regnskaber.virk.dk/33004703/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzkzL2QwLzBmL2Y4ZmUtNDJjZS04ZjI4LTZkMzFhMDQ3NDZkZA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,Hadsten,8370.0,21.0,Ãstergade,8382 Hinnerup,"SÃ¸ndermarken 82, SÃ¸ften",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i U. Laursen Vig Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-31,2007-09-09,2018-06-07,Statsautoriseret revisor,-103400.0,,20222670.0,30740033.0,20222670.0,mne32054,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for U. Laursen Vig Holding ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for U. Laursen Vig Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter resultatopgÃ¸relse, balance, noter og anvendt regnskabspraksis. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Uffe Laursen Vig,Uffe Laursen Vig,Nordea,U. Laursen Vig Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hinnerup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hinnerup,2017-12-31,2017-01-01,true,2018-05-31,Vejle,,urn:ofk:oid:25764294,indberetninger-20180424,2.5118417999999996,30740033.0,AWPg8O980wkEsASktjwG,2018-06-08T19:49:00.227Z,2018-06-08T19:47:55.971Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-71-ZG,2018-06-08T19:47:56.100Z,,,,103400.0,,,,,,,,,,,,,,,,,,,,,,,,
30740033,2017-01-01,2017-01-01,c567,,http://regnskaber.virk.dk/33004703/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzRlLzE4L2M1L2ExNmQtNDI2YS1hM2EwLWUxZWY5Mzc2YTdlNw.pdf,http://regnskaber.virk.dk/33004703/ZG9rdW1lbnRsYWdlcjovLzAzLzc5LzkzL2QwLzBmL2Y4ZmUtNDJjZS04ZjI4LTZkMzFhMDQ3NDZkZA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,Hadsten,8370.0,21.0,Ãstergade,8382 Hinnerup,"SÃ¸ndermarken 82, SÃ¸ften",DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i U. Laursen Vig Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-05-31,2007-09-09,2018-06-07,Statsautoriseret revisor,-103400.0,,20222670.0,30740033.0,20222670.0,mne32054,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for U. Laursen Vig Holding ApS.,"Vi har udfÃ¸rt udvidet gennemgang af Ã¥rsregnskabet for U. Laursen Vig Holding ApS for regnskabsÃ¥ret 1. januar - 31. december 2017, der omfatter resultatopgÃ¸relse, balance, noter og anvendt regnskabspraksis. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Frank Lau,Uffe Laursen Vig,Uffe Laursen Vig,Nordea,U. Laursen Vig Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Hinnerup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hinnerup,2017-12-31,2017-01-01,true,2018-05-31,Vejle,,urn:ofk:oid:25764294,indberetninger-20180424,2.5118417999999996,30740033.0,AWPg8O980wkEsASktjwG,2018-06-08T19:49:00.227Z,2018-06-08T19:47:55.971Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-71-ZG,2018-06-08T19:47:56.100Z,,,,,,,,,,,,,,,,,,,,,,57923.0,776044.0,,,,,
