entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,TaxExpense,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,PlaceOfSignatureOfStatement,SignatureOfAuditorsPlace,DescriptionOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
13611130,2015-04-01,2016-03-31,c54,,http://regnskaber.virk.dk/03111631/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzE1L2UwLzdmLzNmMDctNDk1Ny04YzA4LTI3MjViMGQxOWFiYQ.pdf,http://regnskaber.virk.dk/03111631/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Q5L2U3L2QxLzFhMzYtNGEwMi1iMzczLTUyMzdiZjY2NzU3MQ.xml,Danmark,Aarhus,Aarhus,8100.0,25.0,Aalborg SV,9200.0,5 A,Sofiendalsvej,9200 Aalborg SV,Voergaardvej 2,41.0,Regnskabsklasse B,2017-07-06,2017-08-09,71852.0,31674856.0,33466072.0,30700228.0,13611130.0,Ãrsrapport,Grimur Lund,Grimur Thor Lund,Aveva Denmark A/S,Beierholm,120636.0,6212.0,1186787.0,1604940.0,1719364.0,Aalborg,2017-03-31,2016-04-01,2017-07-06,418153.0,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:24409770,indberetninger-20180424,2.5118417999999996,13611130.0,,2018-03-27T13:08:33.578Z,2017-08-14T15:12:49.485Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AR-52-GK,2017-08-14T15:12:50.030Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13611130,2015-04-01,2016-03-31,c69,,http://regnskaber.virk.dk/03111631/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzE1L2UwLzdmLzNmMDctNDk1Ny04YzA4LTI3MjViMGQxOWFiYQ.pdf,http://regnskaber.virk.dk/03111631/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Q5L2U3L2QxLzFhMzYtNGEwMi1iMzczLTUyMzdiZjY2NzU3MQ.xml,Danmark,Aarhus,Aarhus,8100.0,25.0,Aalborg SV,9200.0,5 A,Sofiendalsvej,9200 Aalborg SV,Voergaardvej 2,,Regnskabsklasse B,2017-07-06,2017-08-09,,,,30700228.0,13611130.0,Ãrsrapport,Grimur Lund,Grimur Thor Lund,Aveva Denmark A/S,Beierholm,,,1186787.0,,,Aalborg,2017-03-31,2016-04-01,2017-07-06,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:24409770,indberetninger-20180424,2.5118417999999996,13611130.0,,2018-03-27T13:08:33.578Z,2017-08-14T15:12:49.485Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AR-52-GK,2017-08-14T15:12:50.030Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13611130,2016-03-31,2016-03-31,c70,,http://regnskaber.virk.dk/03111631/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzE1L2UwLzdmLzNmMDctNDk1Ny04YzA4LTI3MjViMGQxOWFiYQ.pdf,http://regnskaber.virk.dk/03111631/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Q5L2U3L2QxLzFhMzYtNGEwMi1iMzczLTUyMzdiZjY2NzU3MQ.xml,Danmark,Aarhus,Aarhus,8100.0,25.0,Aalborg SV,9200.0,5 A,Sofiendalsvej,9200 Aalborg SV,Voergaardvej 2,,Regnskabsklasse B,2017-07-06,2017-08-09,,,,30700228.0,13611130.0,Ãrsrapport,Grimur Lund,Grimur Thor Lund,Aveva Denmark A/S,Beierholm,,,,,,Aalborg,2017-03-31,2016-04-01,2017-07-06,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:24409770,indberetninger-20180424,2.5118417999999996,13611130.0,,2018-03-27T13:08:33.578Z,2017-08-14T15:12:49.485Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AR-52-GK,2017-08-14T15:12:50.030Z,19142796.0,3232665.0,790525.0,18859656.0,37631.0,199031.0,10970167.0,204012.0,9325.0,19142796.0,8172629.0,69803.0,283140.0,69803.0,6163255.0,208268.0,213337.0,0.0,0.0,10179642.0,498395.0,8172629.0,1374797.0,15626991.0,13869401.0,31678.0,712409.0,104504.0,600251.0,,,,,,
13611130,2016-04-01,2017-03-31,c1,,http://regnskaber.virk.dk/03111631/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzE1L2UwLzdmLzNmMDctNDk1Ny04YzA4LTI3MjViMGQxOWFiYQ.pdf,http://regnskaber.virk.dk/03111631/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Q5L2U3L2QxLzFhMzYtNGEwMi1iMzczLTUyMzdiZjY2NzU3MQ.xml,Danmark,Aarhus,Aarhus,8100.0,25.0,Aalborg SV,9200.0,5 A,Sofiendalsvej,9200 Aalborg SV,Voergaardvej 2,41.0,Regnskabsklasse B,2017-07-06,2017-08-09,121867.0,29244364.0,31769160.0,30700228.0,13611130.0,Ãrsrapport,Grimur Lund,Grimur Thor Lund,Aveva Denmark A/S,Beierholm,65000.0,750.0,1804735.0,2338679.0,2402929.0,Aalborg,2017-03-31,2016-04-01,2017-07-06,533944.0,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:24409770,indberetninger-20180424,2.5118417999999996,13611130.0,,2018-03-27T13:08:33.578Z,2017-08-14T15:12:49.485Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AR-52-GK,2017-08-14T15:12:50.030Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aalborg,Aarhus,,,,
13611130,2016-04-01,2017-03-31,c1967,,http://regnskaber.virk.dk/03111631/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzE1L2UwLzdmLzNmMDctNDk1Ny04YzA4LTI3MjViMGQxOWFiYQ.pdf,http://regnskaber.virk.dk/03111631/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Q5L2U3L2QxLzFhMzYtNGEwMi1iMzczLTUyMzdiZjY2NzU3MQ.xml,Danmark,Aarhus,Aarhus,8100.0,25.0,Aalborg SV,9200.0,5 A,Sofiendalsvej,9200 Aalborg SV,Voergaardvej 2,,Regnskabsklasse B,2017-07-06,2017-08-09,,,,30700228.0,13611130.0,Ãrsrapport,Grimur Lund,Grimur Thor Lund,Aveva Denmark A/S,Beierholm,,,,,,Aalborg,2017-03-31,2016-04-01,2017-07-06,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:24409770,indberetninger-20180424,2.5118417999999996,13611130.0,,2018-03-27T13:08:33.578Z,2017-08-14T15:12:49.485Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AR-52-GK,2017-08-14T15:12:50.030Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Statsaut. revisor,Tom B. Lassen,Ernst & Young,
13611130,2016-04-01,2017-03-31,c1968,,http://regnskaber.virk.dk/03111631/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzE1L2UwLzdmLzNmMDctNDk1Ny04YzA4LTI3MjViMGQxOWFiYQ.pdf,http://regnskaber.virk.dk/03111631/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Q5L2U3L2QxLzFhMzYtNGEwMi1iMzczLTUyMzdiZjY2NzU3MQ.xml,Danmark,Aarhus,Aarhus,8100.0,25.0,Aalborg SV,9200.0,5 A,Sofiendalsvej,9200 Aalborg SV,Voergaardvej 2,,Regnskabsklasse B,2017-07-06,2017-08-09,,,,30700228.0,13611130.0,Ãrsrapport,Grimur Lund,Grimur Thor Lund,Aveva Denmark A/S,Beierholm,,,,,,Aalborg,2017-03-31,2016-04-01,2017-07-06,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:24409770,indberetninger-20180424,2.5118417999999996,13611130.0,,2018-03-27T13:08:33.578Z,2017-08-14T15:12:49.485Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AR-52-GK,2017-08-14T15:12:50.030Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Statsaut. revisor,Keld A. M. Nielsen,,
13611130,2016-04-01,2017-03-31,c68,,http://regnskaber.virk.dk/03111631/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzE1L2UwLzdmLzNmMDctNDk1Ny04YzA4LTI3MjViMGQxOWFiYQ.pdf,http://regnskaber.virk.dk/03111631/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Q5L2U3L2QxLzFhMzYtNGEwMi1iMzczLTUyMzdiZjY2NzU3MQ.xml,Danmark,Aarhus,Aarhus,8100.0,25.0,Aalborg SV,9200.0,5 A,Sofiendalsvej,9200 Aalborg SV,Voergaardvej 2,,Regnskabsklasse B,2017-07-06,2017-08-09,,,,30700228.0,13611130.0,Ãrsrapport,Grimur Lund,Grimur Thor Lund,Aveva Denmark A/S,Beierholm,,,1804735.0,,,Aalborg,2017-03-31,2016-04-01,2017-07-06,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:24409770,indberetninger-20180424,2.5118417999999996,13611130.0,,2018-03-27T13:08:33.578Z,2017-08-14T15:12:49.485Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AR-52-GK,2017-08-14T15:12:50.030Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13611130,2016-04-01,2017-03-31,c84,,http://regnskaber.virk.dk/03111631/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzE1L2UwLzdmLzNmMDctNDk1Ny04YzA4LTI3MjViMGQxOWFiYQ.pdf,http://regnskaber.virk.dk/03111631/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Q5L2U3L2QxLzFhMzYtNGEwMi1iMzczLTUyMzdiZjY2NzU3MQ.xml,Danmark,Aarhus,Aarhus,8100.0,25.0,Aalborg SV,9200.0,5 A,Sofiendalsvej,9200 Aalborg SV,Voergaardvej 2,,Regnskabsklasse B,2017-07-06,2017-08-09,,,,30700228.0,13611130.0,Ãrsrapport,Grimur Lund,Grimur Thor Lund,Aveva Denmark A/S,Beierholm,,,,,,Aalborg,2017-03-31,2016-04-01,2017-07-06,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:24409770,indberetninger-20180424,2.5118417999999996,13611130.0,,2018-03-27T13:08:33.578Z,2017-08-14T15:12:49.485Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AR-52-GK,2017-08-14T15:12:50.030Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,James Singer Kidd
13611130,2016-04-01,2017-03-31,c85,,http://regnskaber.virk.dk/03111631/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzE1L2UwLzdmLzNmMDctNDk1Ny04YzA4LTI3MjViMGQxOWFiYQ.pdf,http://regnskaber.virk.dk/03111631/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Q5L2U3L2QxLzFhMzYtNGEwMi1iMzczLTUyMzdiZjY2NzU3MQ.xml,Danmark,Aarhus,Aarhus,8100.0,25.0,Aalborg SV,9200.0,5 A,Sofiendalsvej,9200 Aalborg SV,Voergaardvej 2,,Regnskabsklasse B,2017-07-06,2017-08-09,,,,30700228.0,13611130.0,Ãrsrapport,Grimur Lund,Grimur Thor Lund,Aveva Denmark A/S,Beierholm,,,,,,Aalborg,2017-03-31,2016-04-01,2017-07-06,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:24409770,indberetninger-20180424,2.5118417999999996,13611130.0,,2018-03-27T13:08:33.578Z,2017-08-14T15:12:49.485Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AR-52-GK,2017-08-14T15:12:50.030Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Mathew Ward
13611130,2016-04-01,2017-03-31,c86,,http://regnskaber.virk.dk/03111631/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5LzE1L2UwLzdmLzNmMDctNDk1Ny04YzA4LTI3MjViMGQxOWFiYQ.pdf,http://regnskaber.virk.dk/03111631/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2Q5L2U3L2QxLzFhMzYtNGEwMi1iMzczLTUyMzdiZjY2NzU3MQ.xml,Danmark,Aarhus,Aarhus,8100.0,25.0,Aalborg SV,9200.0,5 A,Sofiendalsvej,9200 Aalborg SV,Voergaardvej 2,,Regnskabsklasse B,2017-07-06,2017-08-09,,,,30700228.0,13611130.0,Ãrsrapport,Grimur Lund,Grimur Thor Lund,Aveva Denmark A/S,Beierholm,,,,,,Aalborg,2017-03-31,2016-04-01,2017-07-06,,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:24409770,indberetninger-20180424,2.5118417999999996,13611130.0,,2018-03-27T13:08:33.578Z,2017-08-14T15:12:49.485Z,regnskab,0.0,,2017-03-31,2016-04-01,X17-AR-52-GK,2017-08-14T15:12:50.030Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grimur Thor Lund
