entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentLiabilities,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
33595042,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2ViL2M5LzgyL2I3MzItNDRlZS04NDcyLWVkZWVlMGI0NmRhYw.xhtml,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzlmLzNmLzgyL2M1ODctNGM2YS1hYzZlLTZmMjcwNDVmNmJjNQ.pdf,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzVhLzFmLzliLzc5YzktNDdkOC1iMTRlLWZjZTVlZTlmNzkzNg.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Slangerup,3550.0,50.0,Kongensgade,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i TÃ¸mrermester Michael Frost ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,7.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-07,2019-05-30,52438.0,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har leje- eller leasingforpligtelser ved Ã¥rets udgang for kr. 55.552.</p>",2089201.0,2453789.0,33595042.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Michael Frost,Michael Angelo Frost,TÃMRERMESTER MICHAEL FROST ApS,MBA Revision ApS/Michael Bo Andersen,1013.0,513.0,Slangerup,2017-01-01,2017-12-31,241332.0,311650.0,312150.0,2018-12-31,2018-01-01,false,2019-05-07,Lyngby,70318.0,20892224.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27320673,indberetninger-20180424,2.59278,33595042.0,AWsLPPXERYGX6_YTIOlq,2019-05-31T00:15:03.288Z,2019-05-31T00:14:31.529Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-67-SK,2019-05-31T00:14:32.256Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33595042,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2ViL2M5LzgyL2I3MzItNDRlZS04NDcyLWVkZWVlMGI0NmRhYw.xhtml,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzlmLzNmLzgyL2M1ODctNGM2YS1hYzZlLTZmMjcwNDVmNmJjNQ.pdf,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzVhLzFmLzliLzc5YzktNDdkOC1iMTRlLWZjZTVlZTlmNzkzNg.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Slangerup,3550.0,50.0,Kongensgade,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i TÃ¸mrermester Michael Frost ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,7.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-07,2019-05-30,,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har leje- eller leasingforpligtelser ved Ã¥rets udgang for kr. 55.552.</p>",,,33595042.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Michael Frost,Michael Angelo Frost,TÃMRERMESTER MICHAEL FROST ApS,MBA Revision ApS/Michael Bo Andersen,,,Slangerup,2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,false,2019-05-07,Lyngby,,20892224.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27320673,indberetninger-20180424,2.59278,33595042.0,AWsLPPXERYGX6_YTIOlq,2019-05-31T00:15:03.288Z,2019-05-31T00:14:31.529Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-67-SK,2019-05-31T00:14:32.256Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33595042,2017-01-01,2017-12-31,c8,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2ViL2M5LzgyL2I3MzItNDRlZS04NDcyLWVkZWVlMGI0NmRhYw.xhtml,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzlmLzNmLzgyL2M1ODctNGM2YS1hYzZlLTZmMjcwNDVmNmJjNQ.pdf,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzVhLzFmLzliLzc5YzktNDdkOC1iMTRlLWZjZTVlZTlmNzkzNg.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Slangerup,3550.0,50.0,Kongensgade,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i TÃ¸mrermester Michael Frost ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,7.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-07,2019-05-30,,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har leje- eller leasingforpligtelser ved Ã¥rets udgang for kr. 55.552.</p>",,,33595042.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Michael Frost,Michael Angelo Frost,TÃMRERMESTER MICHAEL FROST ApS,MBA Revision ApS/Michael Bo Andersen,,,Slangerup,2017-01-01,2017-12-31,241332.0,,,2018-12-31,2018-01-01,false,2019-05-07,Lyngby,,20892224.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27320673,indberetninger-20180424,2.59278,33595042.0,AWsLPPXERYGX6_YTIOlq,2019-05-31T00:15:03.288Z,2019-05-31T00:14:31.529Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-67-SK,2019-05-31T00:14:32.256Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33595042,2017-12-31,2017-12-31,c10,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2ViL2M5LzgyL2I3MzItNDRlZS04NDcyLWVkZWVlMGI0NmRhYw.xhtml,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzlmLzNmLzgyL2M1ODctNGM2YS1hYzZlLTZmMjcwNDVmNmJjNQ.pdf,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzVhLzFmLzliLzc5YzktNDdkOC1iMTRlLWZjZTVlZTlmNzkzNg.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Slangerup,3550.0,50.0,Kongensgade,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i TÃ¸mrermester Michael Frost ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,7.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-07,2019-05-30,,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har leje- eller leasingforpligtelser ved Ã¥rets udgang for kr. 55.552.</p>",,,33595042.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Michael Frost,Michael Angelo Frost,TÃMRERMESTER MICHAEL FROST ApS,MBA Revision ApS/Michael Bo Andersen,,,Slangerup,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-05-07,Lyngby,,20892224.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27320673,indberetninger-20180424,2.59278,33595042.0,AWsLPPXERYGX6_YTIOlq,2019-05-31T00:15:03.288Z,2019-05-31T00:14:31.529Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-67-SK,2019-05-31T00:14:32.256Z,1245192.0,541033.0,216000.0,80000.0,1076439.0,0.0,51447.0,143121.0,106253.0,62500.0,62500.0,0.0,1245192.0,1077806.0,0.0,168753.0,788960.0,10200.0,106253.0,0.0,24265.0,24265.0,63121.0,1077806.0,535406.0,0.0,0.0,288846.0,257759.0,,,
33595042,2018-01-01,2018-01-01,c11,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2ViL2M5LzgyL2I3MzItNDRlZS04NDcyLWVkZWVlMGI0NmRhYw.xhtml,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzlmLzNmLzgyL2M1ODctNGM2YS1hYzZlLTZmMjcwNDVmNmJjNQ.pdf,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzVhLzFmLzliLzc5YzktNDdkOC1iMTRlLWZjZTVlZTlmNzkzNg.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Slangerup,3550.0,50.0,Kongensgade,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i TÃ¸mrermester Michael Frost ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,7.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-07,2019-05-30,,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har leje- eller leasingforpligtelser ved Ã¥rets udgang for kr. 55.552.</p>",,,33595042.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Michael Frost,Michael Angelo Frost,TÃMRERMESTER MICHAEL FROST ApS,MBA Revision ApS/Michael Bo Andersen,,,Slangerup,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-05-07,Lyngby,,20892224.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27320673,indberetninger-20180424,2.59278,33595042.0,AWsLPPXERYGX6_YTIOlq,2019-05-31T00:15:03.288Z,2019-05-31T00:14:31.529Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-67-SK,2019-05-31T00:14:32.256Z,,,,,,,,80000.0,,,,,,,,,,,,,,,,,,,,,,,,
33595042,2018-01-01,2018-01-01,c12,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2ViL2M5LzgyL2I3MzItNDRlZS04NDcyLWVkZWVlMGI0NmRhYw.xhtml,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzlmLzNmLzgyL2M1ODctNGM2YS1hYzZlLTZmMjcwNDVmNmJjNQ.pdf,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzVhLzFmLzliLzc5YzktNDdkOC1iMTRlLWZjZTVlZTlmNzkzNg.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Slangerup,3550.0,50.0,Kongensgade,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i TÃ¸mrermester Michael Frost ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,7.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-07,2019-05-30,,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har leje- eller leasingforpligtelser ved Ã¥rets udgang for kr. 55.552.</p>",,,33595042.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Michael Frost,Michael Angelo Frost,TÃMRERMESTER MICHAEL FROST ApS,MBA Revision ApS/Michael Bo Andersen,,,Slangerup,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-05-07,Lyngby,,20892224.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27320673,indberetninger-20180424,2.59278,33595042.0,AWsLPPXERYGX6_YTIOlq,2019-05-31T00:15:03.288Z,2019-05-31T00:14:31.529Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-67-SK,2019-05-31T00:14:32.256Z,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
33595042,2018-01-01,2018-01-01,c13,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2ViL2M5LzgyL2I3MzItNDRlZS04NDcyLWVkZWVlMGI0NmRhYw.xhtml,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzlmLzNmLzgyL2M1ODctNGM2YS1hYzZlLTZmMjcwNDVmNmJjNQ.pdf,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzVhLzFmLzliLzc5YzktNDdkOC1iMTRlLWZjZTVlZTlmNzkzNg.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Slangerup,3550.0,50.0,Kongensgade,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i TÃ¸mrermester Michael Frost ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,7.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-07,2019-05-30,,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har leje- eller leasingforpligtelser ved Ã¥rets udgang for kr. 55.552.</p>",,,33595042.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Michael Frost,Michael Angelo Frost,TÃMRERMESTER MICHAEL FROST ApS,MBA Revision ApS/Michael Bo Andersen,,,Slangerup,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-05-07,Lyngby,,20892224.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27320673,indberetninger-20180424,2.59278,33595042.0,AWsLPPXERYGX6_YTIOlq,2019-05-31T00:15:03.288Z,2019-05-31T00:14:31.529Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-67-SK,2019-05-31T00:14:32.256Z,,,,,,,,63121.0,,,,,,,,,,,,,,,,,,,,,,,,
33595042,2018-01-01,2018-01-01,c14,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2ViL2M5LzgyL2I3MzItNDRlZS04NDcyLWVkZWVlMGI0NmRhYw.xhtml,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzlmLzNmLzgyL2M1ODctNGM2YS1hYzZlLTZmMjcwNDVmNmJjNQ.pdf,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzVhLzFmLzliLzc5YzktNDdkOC1iMTRlLWZjZTVlZTlmNzkzNg.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Slangerup,3550.0,50.0,Kongensgade,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i TÃ¸mrermester Michael Frost ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,7.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-07,2019-05-30,,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har leje- eller leasingforpligtelser ved Ã¥rets udgang for kr. 55.552.</p>",,,33595042.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Michael Frost,Michael Angelo Frost,TÃMRERMESTER MICHAEL FROST ApS,MBA Revision ApS/Michael Bo Andersen,,,Slangerup,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-05-07,Lyngby,,20892224.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27320673,indberetninger-20180424,2.59278,33595042.0,AWsLPPXERYGX6_YTIOlq,2019-05-31T00:15:03.288Z,2019-05-31T00:14:31.529Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-67-SK,2019-05-31T00:14:32.256Z,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
33595042,2018-01-01,2018-01-01,c15,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2ViL2M5LzgyL2I3MzItNDRlZS04NDcyLWVkZWVlMGI0NmRhYw.xhtml,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzlmLzNmLzgyL2M1ODctNGM2YS1hYzZlLTZmMjcwNDVmNmJjNQ.pdf,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzVhLzFmLzliLzc5YzktNDdkOC1iMTRlLWZjZTVlZTlmNzkzNg.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Slangerup,3550.0,50.0,Kongensgade,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i TÃ¸mrermester Michael Frost ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,7.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-07,2019-05-30,,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har leje- eller leasingforpligtelser ved Ã¥rets udgang for kr. 55.552.</p>",,,33595042.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Michael Frost,Michael Angelo Frost,TÃMRERMESTER MICHAEL FROST ApS,MBA Revision ApS/Michael Bo Andersen,,,Slangerup,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-05-07,Lyngby,,20892224.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27320673,indberetninger-20180424,2.59278,33595042.0,AWsLPPXERYGX6_YTIOlq,2019-05-31T00:15:03.288Z,2019-05-31T00:14:31.529Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-67-SK,2019-05-31T00:14:32.256Z,,,,,,,,143121.0,,,,,,,,,,,,,,,,,,,,,,,,
33595042,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2ViL2M5LzgyL2I3MzItNDRlZS04NDcyLWVkZWVlMGI0NmRhYw.xhtml,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzlmLzNmLzgyL2M1ODctNGM2YS1hYzZlLTZmMjcwNDVmNmJjNQ.pdf,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzVhLzFmLzliLzc5YzktNDdkOC1iMTRlLWZjZTVlZTlmNzkzNg.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Slangerup,3550.0,50.0,Kongensgade,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Til kapitalejerne i TÃ¸mrermester Michael Frost ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,7.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-07,2019-05-30,52437.0,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har leje- eller leasingforpligtelser ved Ã¥rets udgang for kr. 55.552.</p>",1983876.0,1817133.0,33595042.0,mne29496,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Michael Frost,Michael Angelo Frost,TÃMRERMESTER MICHAEL FROST ApS,MBA Revision ApS/Michael Bo Andersen,2042.0,0.0,Slangerup,2017-01-01,2017-12-31,-175330.0,-221222.0,-219180.0,2018-12-31,2018-01-01,false,2019-05-07,Lyngby,-45892.0,20892224.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27320673,indberetninger-20180424,2.59278,33595042.0,AWsLPPXERYGX6_YTIOlq,2019-05-31T00:15:03.288Z,2019-05-31T00:14:31.529Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-67-SK,2019-05-31T00:14:32.256Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
