entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentLiabilities,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
33595042,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzhmLzU1LzZkLzhlMTMtNDY1NS04Yjk5LTBkZjNjNGQ3M2U3ZA.xhtml,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzI3L2FkLzUyLzQ5OGQtNDY3ZS1iZTE4LTYxZDI3YWUwM2RjYQ.pdf,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzFiLzU5LzVjL2U4YmQtNGY3Ni05MWQ5LTA4MjEzNDgwZTZjYw.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Slangerup,3550.0,50.0,Kongensgade,2800 Kgs. Lyngby,l,Til kapitalejerne i TÃ¸mrermester Michael Frost ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2016-05-01,2016-05-31,66686.0,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har leje- eller leasingforpligtelser ved Ã¥rets udgang for kr. 88.832.</p>",2698064.0,2846106.0,33595042.0,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Michael Frost,Michael Angelo Frost,TÃMRERMESTER MICHAEL FROST ApS,MBA Revision/Michael Bo Andersen,6526.0,0.0,Slangerup,2014-01-01,2014-12-31,54463.0,74830.0,81356.0,2015-12-31,2015-01-01,false,false,2016-05-01,Kgs. Lyngby,20367.0,20892224.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22721108,indberetninger-20180424,2.59279,33595042.0,,2018-03-29T10:11:09.697Z,2016-06-17T10:24:11.702Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-85-NU,2016-06-17T10:24:11.887Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33595042,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzhmLzU1LzZkLzhlMTMtNDY1NS04Yjk5LTBkZjNjNGQ3M2U3ZA.xhtml,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzI3L2FkLzUyLzQ5OGQtNDY3ZS1iZTE4LTYxZDI3YWUwM2RjYQ.pdf,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzFiLzU5LzVjL2U4YmQtNGY3Ni05MWQ5LTA4MjEzNDgwZTZjYw.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Slangerup,3550.0,50.0,Kongensgade,2800 Kgs. Lyngby,l,Til kapitalejerne i TÃ¸mrermester Michael Frost ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2016-05-01,2016-05-31,,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har leje- eller leasingforpligtelser ved Ã¥rets udgang for kr. 88.832.</p>",,,33595042.0,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Michael Frost,Michael Angelo Frost,TÃMRERMESTER MICHAEL FROST ApS,MBA Revision/Michael Bo Andersen,,,Slangerup,2014-01-01,2014-12-31,99800.0,,,2015-12-31,2015-01-01,false,false,2016-05-01,Kgs. Lyngby,,20892224.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22721108,indberetninger-20180424,2.59279,33595042.0,,2018-03-29T10:11:09.697Z,2016-06-17T10:24:11.702Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-85-NU,2016-06-17T10:24:11.887Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33595042,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzhmLzU1LzZkLzhlMTMtNDY1NS04Yjk5LTBkZjNjNGQ3M2U3ZA.xhtml,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzI3L2FkLzUyLzQ5OGQtNDY3ZS1iZTE4LTYxZDI3YWUwM2RjYQ.pdf,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzFiLzU5LzVjL2U4YmQtNGY3Ni05MWQ5LTA4MjEzNDgwZTZjYw.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Slangerup,3550.0,50.0,Kongensgade,2800 Kgs. Lyngby,l,Til kapitalejerne i TÃ¸mrermester Michael Frost ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2016-05-01,2016-05-31,,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har leje- eller leasingforpligtelser ved Ã¥rets udgang for kr. 88.832.</p>",,,33595042.0,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Michael Frost,Michael Angelo Frost,TÃMRERMESTER MICHAEL FROST ApS,MBA Revision/Michael Bo Andersen,,,Slangerup,2014-01-01,2014-12-31,-45337.0,,,2015-12-31,2015-01-01,false,false,2016-05-01,Kgs. Lyngby,,20892224.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22721108,indberetninger-20180424,2.59279,33595042.0,,2018-03-29T10:11:09.697Z,2016-06-17T10:24:11.702Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-85-NU,2016-06-17T10:24:11.887Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33595042,2014-12-31,2014-12-31,c9,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzhmLzU1LzZkLzhlMTMtNDY1NS04Yjk5LTBkZjNjNGQ3M2U3ZA.xhtml,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzI3L2FkLzUyLzQ5OGQtNDY3ZS1iZTE4LTYxZDI3YWUwM2RjYQ.pdf,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzFiLzU5LzVjL2U4YmQtNGY3Ni05MWQ5LTA4MjEzNDgwZTZjYw.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Slangerup,3550.0,50.0,Kongensgade,2800 Kgs. Lyngby,l,Til kapitalejerne i TÃ¸mrermester Michael Frost ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2016-05-01,2016-05-31,,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har leje- eller leasingforpligtelser ved Ã¥rets udgang for kr. 88.832.</p>",,,33595042.0,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Michael Frost,Michael Angelo Frost,TÃMRERMESTER MICHAEL FROST ApS,MBA Revision/Michael Bo Andersen,,,Slangerup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-05-01,Kgs. Lyngby,,20892224.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22721108,indberetninger-20180424,2.59279,33595042.0,,2018-03-29T10:11:09.697Z,2016-06-17T10:24:11.702Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-85-NU,2016-06-17T10:24:11.887Z,1676448.0,578398.0,268095.0,80000.0,1477222.0,434592.0,99226.0,100000.0,100000.0,1676448.0,1190444.0,199226.0,1058769.0,400.0,99226.0,99800.0,51412.0,51412.0,254792.0,0.0,1190444.0,898824.0,24000.0,131675.0,606329.0,,,
33595042,2015-01-01,2015-01-01,c10,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzhmLzU1LzZkLzhlMTMtNDY1NS04Yjk5LTBkZjNjNGQ3M2U3ZA.xhtml,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzI3L2FkLzUyLzQ5OGQtNDY3ZS1iZTE4LTYxZDI3YWUwM2RjYQ.pdf,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzFiLzU5LzVjL2U4YmQtNGY3Ni05MWQ5LTA4MjEzNDgwZTZjYw.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Slangerup,3550.0,50.0,Kongensgade,2800 Kgs. Lyngby,l,Til kapitalejerne i TÃ¸mrermester Michael Frost ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2016-05-01,2016-05-31,,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har leje- eller leasingforpligtelser ved Ã¥rets udgang for kr. 88.832.</p>",,,33595042.0,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Michael Frost,Michael Angelo Frost,TÃMRERMESTER MICHAEL FROST ApS,MBA Revision/Michael Bo Andersen,,,Slangerup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-05-01,Kgs. Lyngby,,20892224.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22721108,indberetninger-20180424,2.59279,33595042.0,,2018-03-29T10:11:09.697Z,2016-06-17T10:24:11.702Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-85-NU,2016-06-17T10:24:11.887Z,,,,,,80000.0,,,,,,,,,,,,,,,,,,,,,,
33595042,2015-01-01,2015-01-01,c11,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzhmLzU1LzZkLzhlMTMtNDY1NS04Yjk5LTBkZjNjNGQ3M2U3ZA.xhtml,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzI3L2FkLzUyLzQ5OGQtNDY3ZS1iZTE4LTYxZDI3YWUwM2RjYQ.pdf,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzFiLzU5LzVjL2U4YmQtNGY3Ni05MWQ5LTA4MjEzNDgwZTZjYw.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Slangerup,3550.0,50.0,Kongensgade,2800 Kgs. Lyngby,l,Til kapitalejerne i TÃ¸mrermester Michael Frost ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2016-05-01,2016-05-31,,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har leje- eller leasingforpligtelser ved Ã¥rets udgang for kr. 88.832.</p>",,,33595042.0,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Michael Frost,Michael Angelo Frost,TÃMRERMESTER MICHAEL FROST ApS,MBA Revision/Michael Bo Andersen,,,Slangerup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-05-01,Kgs. Lyngby,,20892224.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22721108,indberetninger-20180424,2.59279,33595042.0,,2018-03-29T10:11:09.697Z,2016-06-17T10:24:11.702Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-85-NU,2016-06-17T10:24:11.887Z,,,,,,256192.0,,,,,,,,,,,,,,,,,,,,,,
33595042,2015-01-01,2015-01-01,c12,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzhmLzU1LzZkLzhlMTMtNDY1NS04Yjk5LTBkZjNjNGQ3M2U3ZA.xhtml,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzI3L2FkLzUyLzQ5OGQtNDY3ZS1iZTE4LTYxZDI3YWUwM2RjYQ.pdf,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzFiLzU5LzVjL2U4YmQtNGY3Ni05MWQ5LTA4MjEzNDgwZTZjYw.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Slangerup,3550.0,50.0,Kongensgade,2800 Kgs. Lyngby,l,Til kapitalejerne i TÃ¸mrermester Michael Frost ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2016-05-01,2016-05-31,,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har leje- eller leasingforpligtelser ved Ã¥rets udgang for kr. 88.832.</p>",,,33595042.0,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Michael Frost,Michael Angelo Frost,TÃMRERMESTER MICHAEL FROST ApS,MBA Revision/Michael Bo Andersen,,,Slangerup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-05-01,Kgs. Lyngby,,20892224.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22721108,indberetninger-20180424,2.59279,33595042.0,,2018-03-29T10:11:09.697Z,2016-06-17T10:24:11.702Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-85-NU,2016-06-17T10:24:11.887Z,,,,,,98400.0,,,,,,,,,,,,,,,,,,,,,,
33595042,2015-01-01,2015-01-01,c13,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzhmLzU1LzZkLzhlMTMtNDY1NS04Yjk5LTBkZjNjNGQ3M2U3ZA.xhtml,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzI3L2FkLzUyLzQ5OGQtNDY3ZS1iZTE4LTYxZDI3YWUwM2RjYQ.pdf,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzFiLzU5LzVjL2U4YmQtNGY3Ni05MWQ5LTA4MjEzNDgwZTZjYw.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Slangerup,3550.0,50.0,Kongensgade,2800 Kgs. Lyngby,l,Til kapitalejerne i TÃ¸mrermester Michael Frost ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2016-05-01,2016-05-31,,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har leje- eller leasingforpligtelser ved Ã¥rets udgang for kr. 88.832.</p>",,,33595042.0,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Michael Frost,Michael Angelo Frost,TÃMRERMESTER MICHAEL FROST ApS,MBA Revision/Michael Bo Andersen,,,Slangerup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-05-01,Kgs. Lyngby,,20892224.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22721108,indberetninger-20180424,2.59279,33595042.0,,2018-03-29T10:11:09.697Z,2016-06-17T10:24:11.702Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-85-NU,2016-06-17T10:24:11.887Z,,,,,,434592.0,,,,,,,,,,,,,,,,,,,,,,
33595042,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzhmLzU1LzZkLzhlMTMtNDY1NS04Yjk5LTBkZjNjNGQ3M2U3ZA.xhtml,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzI3L2FkLzUyLzQ5OGQtNDY3ZS1iZTE4LTYxZDI3YWUwM2RjYQ.pdf,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzFiLzU5LzVjL2U4YmQtNGY3Ni05MWQ5LTA4MjEzNDgwZTZjYw.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Slangerup,3550.0,50.0,Kongensgade,2800 Kgs. Lyngby,l,Til kapitalejerne i TÃ¸mrermester Michael Frost ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2016-05-01,2016-05-31,55839.0,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har leje- eller leasingforpligtelser ved Ã¥rets udgang for kr. 88.832.</p>",2489825.0,2343880.0,33595042.0,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Michael Frost,Michael Angelo Frost,TÃMRERMESTER MICHAEL FROST ApS,MBA Revision/Michael Bo Andersen,3253.0,104.0,Slangerup,2014-01-01,2014-12-31,-154881.0,-204933.0,-201784.0,2015-12-31,2015-01-01,false,false,2016-05-01,Kgs. Lyngby,-50052.0,20892224.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22721108,indberetninger-20180424,2.59279,33595042.0,,2018-03-29T10:11:09.697Z,2016-06-17T10:24:11.702Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-85-NU,2016-06-17T10:24:11.887Z,,,,,,,,,,,,,,,,,,,,,,,,,,98400.0,,
33595042,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzhmLzU1LzZkLzhlMTMtNDY1NS04Yjk5LTBkZjNjNGQ3M2U3ZA.xhtml,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzI3L2FkLzUyLzQ5OGQtNDY3ZS1iZTE4LTYxZDI3YWUwM2RjYQ.pdf,http://regnskaber.virk.dk/24059533/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4LzFiLzU5LzVjL2U4YmQtNGY3Ni05MWQ5LTA4MjEzNDgwZTZjYw.xml,true,Danmark,DK,Kgs. Lyngby,2800.0,"54, 1",Lyngby Hovedgade,Slangerup,3550.0,50.0,Kongensgade,2800 Kgs. Lyngby,l,Til kapitalejerne i TÃ¸mrermester Michael Frost ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2016-05-01,2016-05-31,,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har leje- eller leasingforpligtelser ved Ã¥rets udgang for kr. 88.832.</p>",,,33595042.0,1016290358.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Michael Frost,Michael Angelo Frost,TÃMRERMESTER MICHAEL FROST ApS,MBA Revision/Michael Bo Andersen,,,Slangerup,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-05-01,Kgs. Lyngby,,20892224.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22721108,indberetninger-20180424,2.59279,33595042.0,,2018-03-29T10:11:09.697Z,2016-06-17T10:24:11.702Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-85-NU,2016-06-17T10:24:11.887Z,,,,,,,,,,,,,,,,,,,,,,,,,,,33150482.0,MBA STATSAUTORISERET REVISIONSANPARTSSELSKAB
