entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RestOfOtherFinanceExpenses,TaxExpenseOnOrdinaryActivities,Assets,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermDebtToOtherCreditInstitutions,LongtermInvestmentsAndReceivables,LongtermLeaseCommitments,LongtermLiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,SharePremium,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
29446237,2015-01-01,2015-12-31,ID_11,,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzLzI2Lzg3L2U3LzdhLzQ4MjYtNDlhNS05ZGU5LTJjNTUzMWUzYmRkZA.pdf,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzY5LzkwL2Q5LzNkYmItNGE0YS1hMDk3LWMxMDVlNjE0ZmJjMw.xml,true,"Vejle, 7100","Porschevej 3, 1.",Til kapitalejerne i SÃ¸nderup-Suldrup Maskinstation A/S,14.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-22,2017-02-22,2017-04-10,19553876.0,29446237.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for SÃ¸nderup-Suldrup Maskinstation A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Hans Jensen-SÃ¸nderup,LDM Revison,SÃ¸nderup-Suldrup Maskinstation A/S,"LDM Revison, Registreret Revisionsanpartssekskab",Suldrup,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-02-22,Vejle,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23736177,indberetninger-20180424,2.511682,29446237.0,,2018-03-27T14:11:55.809Z,2017-04-19T11:21:51.884Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-47-EX,2017-04-19T11:21:52.080Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29446237,2015-01-01,2015-12-31,ID_12,,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzLzI2Lzg3L2U3LzdhLzQ4MjYtNDlhNS05ZGU5LTJjNTUzMWUzYmRkZA.pdf,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzY5LzkwL2Q5LzNkYmItNGE0YS1hMDk3LWMxMDVlNjE0ZmJjMw.xml,true,"Vejle, 7100","Porschevej 3, 1.",Til kapitalejerne i SÃ¸nderup-Suldrup Maskinstation A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-22,2017-02-22,2017-04-10,19553876.0,29446237.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for SÃ¸nderup-Suldrup Maskinstation A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Hans Jensen-SÃ¸nderup,LDM Revison,SÃ¸nderup-Suldrup Maskinstation A/S,"LDM Revison, Registreret Revisionsanpartssekskab",Suldrup,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-02-22,Vejle,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23736177,indberetninger-20180424,2.511682,29446237.0,,2018-03-27T14:11:55.809Z,2017-04-19T11:21:51.884Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-47-EX,2017-04-19T11:21:52.080Z,4651764.0,6219148.0,14451789.0,56973.0,1740224.0,2102896.0,3580877.0,1534954.0,362672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29446237,2015-01-01,2015-12-31,ID_13,,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzLzI2Lzg3L2U3LzdhLzQ4MjYtNDlhNS05ZGU5LTJjNTUzMWUzYmRkZA.pdf,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzY5LzkwL2Q5LzNkYmItNGE0YS1hMDk3LWMxMDVlNjE0ZmJjMw.xml,true,"Vejle, 7100","Porschevej 3, 1.",Til kapitalejerne i SÃ¸nderup-Suldrup Maskinstation A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-22,2017-02-22,2017-04-10,19553876.0,29446237.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for SÃ¸nderup-Suldrup Maskinstation A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Hans Jensen-SÃ¸nderup,LDM Revison,SÃ¸nderup-Suldrup Maskinstation A/S,"LDM Revison, Registreret Revisionsanpartssekskab",Suldrup,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-02-22,Vejle,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23736177,indberetninger-20180424,2.511682,29446237.0,,2018-03-27T14:11:55.809Z,2017-04-19T11:21:51.884Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-47-EX,2017-04-19T11:21:52.080Z,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29446237,2015-01-01,2015-12-31,ID_15,,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzLzI2Lzg3L2U3LzdhLzQ4MjYtNDlhNS05ZGU5LTJjNTUzMWUzYmRkZA.pdf,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzY5LzkwL2Q5LzNkYmItNGE0YS1hMDk3LWMxMDVlNjE0ZmJjMw.xml,true,"Vejle, 7100","Porschevej 3, 1.",Til kapitalejerne i SÃ¸nderup-Suldrup Maskinstation A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-22,2017-02-22,2017-04-10,19553876.0,29446237.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for SÃ¸nderup-Suldrup Maskinstation A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Hans Jensen-SÃ¸nderup,LDM Revison,SÃ¸nderup-Suldrup Maskinstation A/S,"LDM Revison, Registreret Revisionsanpartssekskab",Suldrup,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-02-22,Vejle,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23736177,indberetninger-20180424,2.511682,29446237.0,,2018-03-27T14:11:55.809Z,2017-04-19T11:21:51.884Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-47-EX,2017-04-19T11:21:52.080Z,,,,,-1740224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29446237,2015-12-31,2015-12-31,ID_9,,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzLzI2Lzg3L2U3LzdhLzQ4MjYtNDlhNS05ZGU5LTJjNTUzMWUzYmRkZA.pdf,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzY5LzkwL2Q5LzNkYmItNGE0YS1hMDk3LWMxMDVlNjE0ZmJjMw.xml,true,"Vejle, 7100","Porschevej 3, 1.",Til kapitalejerne i SÃ¸nderup-Suldrup Maskinstation A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-22,2017-02-22,2017-04-10,19553876.0,29446237.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for SÃ¸nderup-Suldrup Maskinstation A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Hans Jensen-SÃ¸nderup,LDM Revison,SÃ¸nderup-Suldrup Maskinstation A/S,"LDM Revison, Registreret Revisionsanpartssekskab",Suldrup,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-02-22,Vejle,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23736177,indberetninger-20180424,2.511682,29446237.0,,2018-03-27T14:11:55.809Z,2017-04-19T11:21:51.884Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-47-EX,2017-04-19T11:21:52.080Z,,,,,,,,,,31079157.0,500000.0,1328071.0,541197.0,40000.0,7286489.0,20715699.0,289000.0,31079157.0,21832916.0,3356335.0,6201369.0,40000.0,5686193.0,15243897.0,289000.0,29751086.0,924226.0,8995387.0,29711086.0,0.0,1959752.0,1959752.0,2686414.0,4100075.0,274249.0,6589019.0,5242695.0,0.0,1039071.0,25125.0,147849.0,472749.0,,,
29446237,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzLzI2Lzg3L2U3LzdhLzQ4MjYtNDlhNS05ZGU5LTJjNTUzMWUzYmRkZA.pdf,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzY5LzkwL2Q5LzNkYmItNGE0YS1hMDk3LWMxMDVlNjE0ZmJjMw.xml,true,"Vejle, 7100","Porschevej 3, 1.",Til kapitalejerne i SÃ¸nderup-Suldrup Maskinstation A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-22,2017-02-22,2017-04-10,19553876.0,29446237.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for SÃ¸nderup-Suldrup Maskinstation A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Hans Jensen-SÃ¸nderup,LDM Revison,SÃ¸nderup-Suldrup Maskinstation A/S,"LDM Revison, Registreret Revisionsanpartssekskab",Suldrup,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-02-22,Vejle,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23736177,indberetninger-20180424,2.511682,29446237.0,,2018-03-27T14:11:55.809Z,2017-04-19T11:21:51.884Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-47-EX,2017-04-19T11:21:52.080Z,4482471.0,6256200.0,13703633.0,8605.0,1380078.0,1767969.0,2964962.0,1205598.0,387891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29446237,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzLzI2Lzg3L2U3LzdhLzQ4MjYtNDlhNS05ZGU5LTJjNTUzMWUzYmRkZA.pdf,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzY5LzkwL2Q5LzNkYmItNGE0YS1hMDk3LWMxMDVlNjE0ZmJjMw.xml,true,"Vejle, 7100","Porschevej 3, 1.",Til kapitalejerne i SÃ¸nderup-Suldrup Maskinstation A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-22,2017-02-22,2017-04-10,19553876.0,29446237.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for SÃ¸nderup-Suldrup Maskinstation A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Hans Jensen-SÃ¸nderup,LDM Revison,SÃ¸nderup-Suldrup Maskinstation A/S,"LDM Revison, Registreret Revisionsanpartssekskab",Suldrup,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-02-22,Vejle,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23736177,indberetninger-20180424,2.511682,29446237.0,,2018-03-27T14:11:55.809Z,2017-04-19T11:21:51.884Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-47-EX,2017-04-19T11:21:52.080Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29446237,2016-01-01,2016-12-31,ID_10,,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzLzI2Lzg3L2U3LzdhLzQ4MjYtNDlhNS05ZGU5LTJjNTUzMWUzYmRkZA.pdf,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzY5LzkwL2Q5LzNkYmItNGE0YS1hMDk3LWMxMDVlNjE0ZmJjMw.xml,true,"Vejle, 7100","Porschevej 3, 1.",Til kapitalejerne i SÃ¸nderup-Suldrup Maskinstation A/S,15.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-22,2017-02-22,2017-04-10,19553876.0,29446237.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for SÃ¸nderup-Suldrup Maskinstation A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Hans Jensen-SÃ¸nderup,LDM Revison,SÃ¸nderup-Suldrup Maskinstation A/S,"LDM Revison, Registreret Revisionsanpartssekskab",Suldrup,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-02-22,Vejle,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23736177,indberetninger-20180424,2.511682,29446237.0,,2018-03-27T14:11:55.809Z,2017-04-19T11:21:51.884Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-47-EX,2017-04-19T11:21:52.080Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29446237,2016-01-01,2016-12-31,ID_14,,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzLzI2Lzg3L2U3LzdhLzQ4MjYtNDlhNS05ZGU5LTJjNTUzMWUzYmRkZA.pdf,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzY5LzkwL2Q5LzNkYmItNGE0YS1hMDk3LWMxMDVlNjE0ZmJjMw.xml,true,"Vejle, 7100","Porschevej 3, 1.",Til kapitalejerne i SÃ¸nderup-Suldrup Maskinstation A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-22,2017-02-22,2017-04-10,19553876.0,29446237.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for SÃ¸nderup-Suldrup Maskinstation A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Hans Jensen-SÃ¸nderup,LDM Revison,SÃ¸nderup-Suldrup Maskinstation A/S,"LDM Revison, Registreret Revisionsanpartssekskab",Suldrup,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-02-22,Vejle,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23736177,indberetninger-20180424,2.511682,29446237.0,,2018-03-27T14:11:55.809Z,2017-04-19T11:21:51.884Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-47-EX,2017-04-19T11:21:52.080Z,,,,,-1328378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29446237,2016-01-01,2016-12-31,ID_16,,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzLzI2Lzg3L2U3LzdhLzQ4MjYtNDlhNS05ZGU5LTJjNTUzMWUzYmRkZA.pdf,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzY5LzkwL2Q5LzNkYmItNGE0YS1hMDk3LWMxMDVlNjE0ZmJjMw.xml,true,"Vejle, 7100","Porschevej 3, 1.",Til kapitalejerne i SÃ¸nderup-Suldrup Maskinstation A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-22,2017-02-22,2017-04-10,19553876.0,29446237.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for SÃ¸nderup-Suldrup Maskinstation A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Hans Jensen-SÃ¸nderup,LDM Revison,SÃ¸nderup-Suldrup Maskinstation A/S,"LDM Revison, Registreret Revisionsanpartssekskab",Suldrup,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,false,2017-02-22,Vejle,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23736177,indberetninger-20180424,2.511682,29446237.0,,2018-03-27T14:11:55.809Z,2017-04-19T11:21:51.884Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-47-EX,2017-04-19T11:21:52.080Z,,,,,-51700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
