entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,NameAndSurnameOfMemberOfExecutiveBoard
29446237,2015-01-01,2015-12-31,ID_0,,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2IwLzVlLzI5L2ZlNmMtNDYwOS04ODc1LTNmMjkzOWY0OTYyOQ.pdf,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2JkLzE3L2U0LzUxYzQtNDJiMS05YWJmLTNiY2E2MzgzNDU5Yg.xml,"Vejle, 7100","Porschevej 3, 1.",Til kapitalejerne i SÃ¸nderup-Suldrup Maskinstation A/S,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-02-09,2016-03-18,0.0,29446237.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for SÃ¸nderup-Suldrup Maskinstation A/S.,Ãrsrapport,0.0,Hans Jensen-SÃ¸nderup,SÃ¸nderup-Suldrup Maskinstation A/S,"LDM Revison, Registreret Revisionsanpartssekskab","Suldrup, den 9. februar 2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-02-09,Vejle,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22134078,indberetninger-20180424,2.5118406,29446237.0,,2018-03-29T06:24:56.170Z,2016-03-21T11:45:45.635Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-67-YJ,2016-03-21T11:45:45.782Z,,,
29446237,2015-01-01,2015-12-31,ID_1,,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2IwLzVlLzI5L2ZlNmMtNDYwOS04ODc1LTNmMjkzOWY0OTYyOQ.pdf,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2JkLzE3L2U0LzUxYzQtNDJiMS05YWJmLTNiY2E2MzgzNDU5Yg.xml,"Vejle, 7100","Porschevej 3, 1.",Til kapitalejerne i SÃ¸nderup-Suldrup Maskinstation A/S,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-02-09,2016-03-18,0.0,29446237.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for SÃ¸nderup-Suldrup Maskinstation A/S.,Ãrsrapport,0.0,Hans Jensen-SÃ¸nderup,SÃ¸nderup-Suldrup Maskinstation A/S,"LDM Revison, Registreret Revisionsanpartssekskab","Suldrup, den 9. februar 2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-02-09,Vejle,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22134078,indberetninger-20180424,2.5118406,29446237.0,,2018-03-29T06:24:56.170Z,2016-03-21T11:45:45.635Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-67-YJ,2016-03-21T11:45:45.782Z,,,
29446237,2015-01-01,2015-12-31,ID_10,,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2IwLzVlLzI5L2ZlNmMtNDYwOS04ODc1LTNmMjkzOWY0OTYyOQ.pdf,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2JkLzE3L2U0LzUxYzQtNDJiMS05YWJmLTNiY2E2MzgzNDU5Yg.xml,"Vejle, 7100","Porschevej 3, 1.",Til kapitalejerne i SÃ¸nderup-Suldrup Maskinstation A/S,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-02-09,2016-03-18,0.0,29446237.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for SÃ¸nderup-Suldrup Maskinstation A/S.,Ãrsrapport,0.0,Hans Jensen-SÃ¸nderup,SÃ¸nderup-Suldrup Maskinstation A/S,"LDM Revison, Registreret Revisionsanpartssekskab","Suldrup, den 9. februar 2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-02-09,Vejle,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22134078,indberetninger-20180424,2.5118406,29446237.0,,2018-03-29T06:24:56.170Z,2016-03-21T11:45:45.635Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-67-YJ,2016-03-21T11:45:45.782Z,,,
29446237,2015-01-01,2015-12-31,ID_11,,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2IwLzVlLzI5L2ZlNmMtNDYwOS04ODc1LTNmMjkzOWY0OTYyOQ.pdf,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2JkLzE3L2U0LzUxYzQtNDJiMS05YWJmLTNiY2E2MzgzNDU5Yg.xml,"Vejle, 7100","Porschevej 3, 1.",Til kapitalejerne i SÃ¸nderup-Suldrup Maskinstation A/S,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-02-09,2016-03-18,0.0,29446237.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for SÃ¸nderup-Suldrup Maskinstation A/S.,Ãrsrapport,0.0,Hans Jensen-SÃ¸nderup,SÃ¸nderup-Suldrup Maskinstation A/S,"LDM Revison, Registreret Revisionsanpartssekskab","Suldrup, den 9. februar 2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-02-09,Vejle,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22134078,indberetninger-20180424,2.5118406,29446237.0,,2018-03-29T06:24:56.170Z,2016-03-21T11:45:45.635Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-67-YJ,2016-03-21T11:45:45.782Z,,,
29446237,2015-01-01,2015-12-31,ID_12,,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2IwLzVlLzI5L2ZlNmMtNDYwOS04ODc1LTNmMjkzOWY0OTYyOQ.pdf,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2JkLzE3L2U0LzUxYzQtNDJiMS05YWJmLTNiY2E2MzgzNDU5Yg.xml,"Vejle, 7100","Porschevej 3, 1.",Til kapitalejerne i SÃ¸nderup-Suldrup Maskinstation A/S,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-02-09,2016-03-18,0.0,29446237.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for SÃ¸nderup-Suldrup Maskinstation A/S.,Ãrsrapport,0.0,Hans Jensen-SÃ¸nderup,SÃ¸nderup-Suldrup Maskinstation A/S,"LDM Revison, Registreret Revisionsanpartssekskab","Suldrup, den 9. februar 2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-02-09,Vejle,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22134078,indberetninger-20180424,2.5118406,29446237.0,,2018-03-29T06:24:56.170Z,2016-03-21T11:45:45.635Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-67-YJ,2016-03-21T11:45:45.782Z,,,
29446237,2015-01-01,2015-12-31,ID_13,,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2IwLzVlLzI5L2ZlNmMtNDYwOS04ODc1LTNmMjkzOWY0OTYyOQ.pdf,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2JkLzE3L2U0LzUxYzQtNDJiMS05YWJmLTNiY2E2MzgzNDU5Yg.xml,"Vejle, 7100","Porschevej 3, 1.",Til kapitalejerne i SÃ¸nderup-Suldrup Maskinstation A/S,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-02-09,2016-03-18,0.0,29446237.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for SÃ¸nderup-Suldrup Maskinstation A/S.,Ãrsrapport,0.0,Hans Jensen-SÃ¸nderup,SÃ¸nderup-Suldrup Maskinstation A/S,"LDM Revison, Registreret Revisionsanpartssekskab","Suldrup, den 9. februar 2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-02-09,Vejle,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22134078,indberetninger-20180424,2.5118406,29446237.0,,2018-03-29T06:24:56.170Z,2016-03-21T11:45:45.635Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-67-YJ,2016-03-21T11:45:45.782Z,,,
29446237,2015-01-01,2015-12-31,ID_14,,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2IwLzVlLzI5L2ZlNmMtNDYwOS04ODc1LTNmMjkzOWY0OTYyOQ.pdf,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2JkLzE3L2U0LzUxYzQtNDJiMS05YWJmLTNiY2E2MzgzNDU5Yg.xml,"Vejle, 7100","Porschevej 3, 1.",Til kapitalejerne i SÃ¸nderup-Suldrup Maskinstation A/S,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-02-09,2016-03-18,0.0,29446237.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for SÃ¸nderup-Suldrup Maskinstation A/S.,Ãrsrapport,0.0,Hans Jensen-SÃ¸nderup,SÃ¸nderup-Suldrup Maskinstation A/S,"LDM Revison, Registreret Revisionsanpartssekskab","Suldrup, den 9. februar 2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-02-09,Vejle,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22134078,indberetninger-20180424,2.5118406,29446237.0,,2018-03-29T06:24:56.170Z,2016-03-21T11:45:45.635Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-67-YJ,2016-03-21T11:45:45.782Z,,,
29446237,2015-01-01,2015-12-31,ID_15,,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2IwLzVlLzI5L2ZlNmMtNDYwOS04ODc1LTNmMjkzOWY0OTYyOQ.pdf,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2JkLzE3L2U0LzUxYzQtNDJiMS05YWJmLTNiY2E2MzgzNDU5Yg.xml,"Vejle, 7100","Porschevej 3, 1.",Til kapitalejerne i SÃ¸nderup-Suldrup Maskinstation A/S,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-02-09,2016-03-18,0.0,29446237.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for SÃ¸nderup-Suldrup Maskinstation A/S.,Ãrsrapport,0.0,Hans Jensen-SÃ¸nderup,SÃ¸nderup-Suldrup Maskinstation A/S,"LDM Revison, Registreret Revisionsanpartssekskab","Suldrup, den 9. februar 2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-02-09,Vejle,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22134078,indberetninger-20180424,2.5118406,29446237.0,,2018-03-29T06:24:56.170Z,2016-03-21T11:45:45.635Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-67-YJ,2016-03-21T11:45:45.782Z,,,
29446237,2015-01-01,2015-12-31,ID_2,,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2IwLzVlLzI5L2ZlNmMtNDYwOS04ODc1LTNmMjkzOWY0OTYyOQ.pdf,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2JkLzE3L2U0LzUxYzQtNDJiMS05YWJmLTNiY2E2MzgzNDU5Yg.xml,"Vejle, 7100","Porschevej 3, 1.",Til kapitalejerne i SÃ¸nderup-Suldrup Maskinstation A/S,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-02-09,2016-03-18,0.0,29446237.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for SÃ¸nderup-Suldrup Maskinstation A/S.,Ãrsrapport,0.0,Hans Jensen-SÃ¸nderup,SÃ¸nderup-Suldrup Maskinstation A/S,"LDM Revison, Registreret Revisionsanpartssekskab","Suldrup, den 9. februar 2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-02-09,Vejle,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22134078,indberetninger-20180424,2.5118406,29446237.0,,2018-03-29T06:24:56.170Z,2016-03-21T11:45:45.635Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-67-YJ,2016-03-21T11:45:45.782Z,,,
29446237,2015-01-01,2015-12-31,ID_3,,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzL2FiL2IwLzVlLzI5L2ZlNmMtNDYwOS04ODc1LTNmMjkzOWY0OTYyOQ.pdf,http://regnskaber.virk.dk/73264492/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2JkLzE3L2U0LzUxYzQtNDJiMS05YWJmLTNiY2E2MzgzNDU5Yg.xml,"Vejle, 7100","Porschevej 3, 1.",Til kapitalejerne i SÃ¸nderup-Suldrup Maskinstation A/S,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.",2016-02-09,2016-03-18,0.0,29446237.0,19553876.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for SÃ¸nderup-Suldrup Maskinstation A/S.,Ãrsrapport,0.0,Hans Jensen-SÃ¸nderup,SÃ¸nderup-Suldrup Maskinstation A/S,"LDM Revison, Registreret Revisionsanpartssekskab","Suldrup, den 9. februar 2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-02-09,Vejle,Bestyrelsesmedlem/DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22134078,indberetninger-20180424,2.5118406,29446237.0,,2018-03-29T06:24:56.170Z,2016-03-21T11:45:45.635Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AS-67-YJ,2016-03-21T11:45:45.782Z,Hans Jensen-SÃ¸nderup,Bestyrelsesmedlem/DirektÃ¸r,
