entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,DisclosureOfContingentLiabilities,EmailOfReportingEntity,GainsLossesFromCurrentValueAdjustmentsOfOtherInvestmentAssets,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInGroupEnterprises,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutAccountingPolicies,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutCertainSpecialItems,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutLiabilitiesDueForPaymentMoreThanFiveYearsAfterTheBalanceSheetDate,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutNumberOfEmployees,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,NameAndSurnameOfMemberOfSupervisoryBoard
24793311,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/11339742/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzhmLzViL2NhLzlhZGMtNDFiZC1hOTMxLTlmZDFkY2MyZDRiNA.xhtml,http://regnskaber.virk.dk/11339742/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2JmLzk3LzQxLzE1NDAtNDVlZS05YjY5LWMyMmVkNGI3YzZmNw.pdf,http://regnskaber.virk.dk/11339742/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2UwL2U3LzI2LzZmNGItNDU0NS1iNmE2LTA0YzM4NjlhMzBjZg.xml,true,Aarhus C,8000.0,"2, 1",SÃ¸ndergade,8250.0,SkÃ¦ring Parkvej 568,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-09,2019-05-14,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",helge@noergreen.dk,0.0,-9375.0,24793311.0,300.0,-200.0,Ãrsrapport,Helge NÃ¸rgreen,Helge NÃ¸rgreen,BRDR. VAMBERG ANDERSEN A/S,Gert Mikkelsen,3541.0,68331.0,Aarhus,2017-01-01,2017-12-31,43305.0,55515.0,2018-12-31,2018-01-01,false,12210.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27187613,indberetninger-20180424,2.5927877,24793311.0,AWracFKgRYGX6_YTH356,2019-05-21T12:49:19.399Z,2019-05-21T12:49:14.615Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-51-HN,2019-05-21T12:49:14.959Z,,,,,,,,,,,,,,,,,,,
24793311,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/11339742/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzhmLzViL2NhLzlhZGMtNDFiZC1hOTMxLTlmZDFkY2MyZDRiNA.xhtml,http://regnskaber.virk.dk/11339742/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2JmLzk3LzQxLzE1NDAtNDVlZS05YjY5LWMyMmVkNGI3YzZmNw.pdf,http://regnskaber.virk.dk/11339742/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2UwL2U3LzI2LzZmNGItNDU0NS1iNmE2LTA0YzM4NjlhMzBjZg.xml,true,Aarhus C,8000.0,"2, 1",SÃ¸ndergade,8250.0,SkÃ¦ring Parkvej 568,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-09,2019-05-14,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",helge@noergreen.dk,,,24793311.0,,,Ãrsrapport,Helge NÃ¸rgreen,Helge NÃ¸rgreen,BRDR. VAMBERG ANDERSEN A/S,Gert Mikkelsen,,,Aarhus,2017-01-01,2017-12-31,540000.0,,2018-12-31,2018-01-01,false,,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27187613,indberetninger-20180424,2.5927877,24793311.0,AWracFKgRYGX6_YTH356,2019-05-21T12:49:19.399Z,2019-05-21T12:49:14.615Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-51-HN,2019-05-21T12:49:14.959Z,,,,,,,,,,,,,,,,,,,
24793311,2017-01-01,2017-12-31,c9,http://regnskaber.virk.dk/11339742/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzhmLzViL2NhLzlhZGMtNDFiZC1hOTMxLTlmZDFkY2MyZDRiNA.xhtml,http://regnskaber.virk.dk/11339742/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2JmLzk3LzQxLzE1NDAtNDVlZS05YjY5LWMyMmVkNGI3YzZmNw.pdf,http://regnskaber.virk.dk/11339742/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2UwL2U3LzI2LzZmNGItNDU0NS1iNmE2LTA0YzM4NjlhMzBjZg.xml,true,Aarhus C,8000.0,"2, 1",SÃ¸ndergade,8250.0,SkÃ¦ring Parkvej 568,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-09,2019-05-14,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",helge@noergreen.dk,,,24793311.0,,,Ãrsrapport,Helge NÃ¸rgreen,Helge NÃ¸rgreen,BRDR. VAMBERG ANDERSEN A/S,Gert Mikkelsen,,,Aarhus,2017-01-01,2017-12-31,-496695.0,,2018-12-31,2018-01-01,false,,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27187613,indberetninger-20180424,2.5927877,24793311.0,AWracFKgRYGX6_YTH356,2019-05-21T12:49:19.399Z,2019-05-21T12:49:14.615Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-51-HN,2019-05-21T12:49:14.959Z,,,,,,,,,,,,,,,,,,,
24793311,2017-12-31,2017-12-31,c11,http://regnskaber.virk.dk/11339742/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzhmLzViL2NhLzlhZGMtNDFiZC1hOTMxLTlmZDFkY2MyZDRiNA.xhtml,http://regnskaber.virk.dk/11339742/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2JmLzk3LzQxLzE1NDAtNDVlZS05YjY5LWMyMmVkNGI3YzZmNw.pdf,http://regnskaber.virk.dk/11339742/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2UwL2U3LzI2LzZmNGItNDU0NS1iNmE2LTA0YzM4NjlhMzBjZg.xml,true,Aarhus C,8000.0,"2, 1",SÃ¸ndergade,8250.0,SkÃ¦ring Parkvej 568,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-09,2019-05-14,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",helge@noergreen.dk,,,24793311.0,,,Ãrsrapport,Helge NÃ¸rgreen,Helge NÃ¸rgreen,BRDR. VAMBERG ANDERSEN A/S,Gert Mikkelsen,,,Aarhus,2017-01-01,2017-12-31,,,2018-12-31,2018-01-01,false,,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27187613,indberetninger-20180424,2.5927877,24793311.0,AWracFKgRYGX6_YTH356,2019-05-21T12:49:19.399Z,2019-05-21T12:49:14.615Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-51-HN,2019-05-21T12:49:14.959Z,1812249.0,129034.0,510000.0,132344.0,1790664.0,1812249.0,21585.0,1679905.0,669458.0,1679905.0,1010447.0,3310.0,540000.0,740664.0,21585.0,3310.0,12210.0,9375.0,
24793311,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/11339742/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzhmLzViL2NhLzlhZGMtNDFiZC1hOTMxLTlmZDFkY2MyZDRiNA.xhtml,http://regnskaber.virk.dk/11339742/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2JmLzk3LzQxLzE1NDAtNDVlZS05YjY5LWMyMmVkNGI3YzZmNw.pdf,http://regnskaber.virk.dk/11339742/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2UwL2U3LzI2LzZmNGItNDU0NS1iNmE2LTA0YzM4NjlhMzBjZg.xml,true,Aarhus C,8000.0,"2, 1",SÃ¸ndergade,8250.0,SkÃ¦ring Parkvej 568,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-09,2019-05-14,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",helge@noergreen.dk,-60892.0,-530.0,24793311.0,119892.0,0.0,Ãrsrapport,Helge NÃ¸rgreen,Helge NÃ¸rgreen,BRDR. VAMBERG ANDERSEN A/S,Gert Mikkelsen,4815.0,50614.0,Aarhus,2017-01-01,2017-12-31,94237.0,104269.0,2018-12-31,2018-01-01,false,10032.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27187613,indberetninger-20180424,2.5927877,24793311.0,AWracFKgRYGX6_YTH356,2019-05-21T12:49:19.399Z,2019-05-21T12:49:14.615Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-51-HN,2019-05-21T12:49:14.959Z,,,,,,,,,,,,,,,,,,,
24793311,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/11339742/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzhmLzViL2NhLzlhZGMtNDFiZC1hOTMxLTlmZDFkY2MyZDRiNA.xhtml,http://regnskaber.virk.dk/11339742/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2JmLzk3LzQxLzE1NDAtNDVlZS05YjY5LWMyMmVkNGI3YzZmNw.pdf,http://regnskaber.virk.dk/11339742/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2UwL2U3LzI2LzZmNGItNDU0NS1iNmE2LTA0YzM4NjlhMzBjZg.xml,true,Aarhus C,8000.0,"2, 1",SÃ¸ndergade,8250.0,SkÃ¦ring Parkvej 568,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-09,2019-05-14,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",helge@noergreen.dk,,,24793311.0,,,Ãrsrapport,Helge NÃ¸rgreen,Helge NÃ¸rgreen,BRDR. VAMBERG ANDERSEN A/S,Gert Mikkelsen,,,Aarhus,2017-01-01,2017-12-31,,,2018-12-31,2018-01-01,false,,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27187613,indberetninger-20180424,2.5927877,24793311.0,AWracFKgRYGX6_YTH356,2019-05-21T12:49:19.399Z,2019-05-21T12:49:14.615Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-51-HN,2019-05-21T12:49:14.959Z,,,,,,,,,,,,,,,,,,,
24793311,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/11339742/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzhmLzViL2NhLzlhZGMtNDFiZC1hOTMxLTlmZDFkY2MyZDRiNA.xhtml,http://regnskaber.virk.dk/11339742/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2JmLzk3LzQxLzE1NDAtNDVlZS05YjY5LWMyMmVkNGI3YzZmNw.pdf,http://regnskaber.virk.dk/11339742/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2UwL2U3LzI2LzZmNGItNDU0NS1iNmE2LTA0YzM4NjlhMzBjZg.xml,true,Aarhus C,8000.0,"2, 1",SÃ¸ndergade,8250.0,SkÃ¦ring Parkvej 568,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-09,2019-05-14,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",helge@noergreen.dk,,,24793311.0,,,Ãrsrapport,Helge NÃ¸rgreen,Helge NÃ¸rgreen,BRDR. VAMBERG ANDERSEN A/S,Gert Mikkelsen,,,Aarhus,2017-01-01,2017-12-31,,,2018-12-31,2018-01-01,false,,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27187613,indberetninger-20180424,2.5927877,24793311.0,AWracFKgRYGX6_YTH356,2019-05-21T12:49:19.399Z,2019-05-21T12:49:14.615Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-51-HN,2019-05-21T12:49:14.959Z,,,,,,,,,,,,,,,,,,,Helge NÃ¸rgreen
24793311,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/11339742/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzhmLzViL2NhLzlhZGMtNDFiZC1hOTMxLTlmZDFkY2MyZDRiNA.xhtml,http://regnskaber.virk.dk/11339742/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2JmLzk3LzQxLzE1NDAtNDVlZS05YjY5LWMyMmVkNGI3YzZmNw.pdf,http://regnskaber.virk.dk/11339742/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2UwL2U3LzI2LzZmNGItNDU0NS1iNmE2LTA0YzM4NjlhMzBjZg.xml,true,Aarhus C,8000.0,"2, 1",SÃ¸ndergade,8250.0,SkÃ¦ring Parkvej 568,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-09,2019-05-14,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",helge@noergreen.dk,,,24793311.0,,,Ãrsrapport,Helge NÃ¸rgreen,Helge NÃ¸rgreen,BRDR. VAMBERG ANDERSEN A/S,Gert Mikkelsen,,,Aarhus,2017-01-01,2017-12-31,,,2018-12-31,2018-01-01,false,,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27187613,indberetninger-20180424,2.5927877,24793311.0,AWracFKgRYGX6_YTH356,2019-05-21T12:49:19.399Z,2019-05-21T12:49:14.615Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-51-HN,2019-05-21T12:49:14.959Z,,,,,,,,,,,,,,,,,,,Jonas Bruun NÃ¸rgreen
24793311,2018-01-01,2018-12-31,c4,http://regnskaber.virk.dk/11339742/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzhmLzViL2NhLzlhZGMtNDFiZC1hOTMxLTlmZDFkY2MyZDRiNA.xhtml,http://regnskaber.virk.dk/11339742/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2JmLzk3LzQxLzE1NDAtNDVlZS05YjY5LWMyMmVkNGI3YzZmNw.pdf,http://regnskaber.virk.dk/11339742/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2UwL2U3LzI2LzZmNGItNDU0NS1iNmE2LTA0YzM4NjlhMzBjZg.xml,true,Aarhus C,8000.0,"2, 1",SÃ¸ndergade,8250.0,SkÃ¦ring Parkvej 568,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-09,2019-05-14,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",helge@noergreen.dk,,,24793311.0,,,Ãrsrapport,Helge NÃ¸rgreen,Helge NÃ¸rgreen,BRDR. VAMBERG ANDERSEN A/S,Gert Mikkelsen,,,Aarhus,2017-01-01,2017-12-31,,,2018-12-31,2018-01-01,false,,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27187613,indberetninger-20180424,2.5927877,24793311.0,AWracFKgRYGX6_YTH356,2019-05-21T12:49:19.399Z,2019-05-21T12:49:14.615Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-51-HN,2019-05-21T12:49:14.959Z,,,,,,,,,,,,,,,,,,,Elin Gadegaard
24793311,2018-01-01,2018-12-31,c6,http://regnskaber.virk.dk/11339742/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzhmLzViL2NhLzlhZGMtNDFiZC1hOTMxLTlmZDFkY2MyZDRiNA.xhtml,http://regnskaber.virk.dk/11339742/ZG9rdW1lbnRsYWdlcjovLzAzL2RhL2JmLzk3LzQxLzE1NDAtNDVlZS05YjY5LWMyMmVkNGI3YzZmNw.pdf,http://regnskaber.virk.dk/11339742/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2UwL2U3LzI2LzZmNGItNDU0NS1iNmE2LTA0YzM4NjlhMzBjZg.xml,true,Aarhus C,8000.0,"2, 1",SÃ¸ndergade,8250.0,SkÃ¦ring Parkvej 568,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-09,2019-05-14,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",helge@noergreen.dk,,,24793311.0,,,Ãrsrapport,Helge NÃ¸rgreen,Helge NÃ¸rgreen,BRDR. VAMBERG ANDERSEN A/S,Gert Mikkelsen,,,Aarhus,2017-01-01,2017-12-31,0.0,,2018-12-31,2018-01-01,false,,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27187613,indberetninger-20180424,2.5927877,24793311.0,AWracFKgRYGX6_YTH356,2019-05-21T12:49:19.399Z,2019-05-21T12:49:14.615Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-51-HN,2019-05-21T12:49:14.959Z,,,,,,,,,,,,,,,,,,,
