entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,GainsLossesFromCurrentValueAdjustmentsOfInvestmentAssets,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayablesToGroupEnterprises,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
30206355,2016-07-01,2017-06-30,ID_7,,http://regnskaber.virk.dk/55360203/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZhLzhlLzhkLzVhNWUtNDhjOS1iODM1LTllNmI1NGM0MTRmOQ.pdf,http://regnskaber.virk.dk/55360203/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzkyLzQyLzMyL2I3ZWUtNDBlNC1iYjhjLTViZjg2NzVlZTVjZg.xml,true,"8600, Silkeborg",Navervej 1,Til den daglige ledelse i SP Ejendomme Silkeborg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-22,2018-11-22,2007-01-22,2018-11-22,3087866.0,1582410.0,14788107.0,30206355.0,14788107.0,mne7504,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for SP Ejendomme Silkeborg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Bach Nielsen,Lars StaghÃ¸j,AKTIV REVISION Silkeborg,Nykredit,SP Ejendomme Silkeborg ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",635360.0,Silkeborg,2016-07-01,2017-06-30,3131036.0,4034916.0,4670276.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"740, Silkeborg",2018-06-30,2017-07-01,false,2018-11-22,Silkeborg,903880.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26336912,indberetninger-20180424,2.5118406,30206355.0,AWc_f3as5OzuYdPkGdsZ,2018-11-23T07:36:23.028Z,2018-11-23T07:36:15.321Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-42-DS,2018-11-23T07:36:15.502Z,,,,,,,,,,,,,,,,,,,,,,,,,,
30206355,2016-07-01,2017-06-30,ID_9,,http://regnskaber.virk.dk/55360203/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZhLzhlLzhkLzVhNWUtNDhjOS1iODM1LTllNmI1NGM0MTRmOQ.pdf,http://regnskaber.virk.dk/55360203/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzkyLzQyLzMyL2I3ZWUtNDBlNC1iYjhjLTViZjg2NzVlZTVjZg.xml,true,"8600, Silkeborg",Navervej 1,Til den daglige ledelse i SP Ejendomme Silkeborg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-22,2018-11-22,2007-01-22,2018-11-22,,,14788107.0,30206355.0,14788107.0,mne7504,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for SP Ejendomme Silkeborg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Bach Nielsen,Lars StaghÃ¸j,AKTIV REVISION Silkeborg,Nykredit,SP Ejendomme Silkeborg ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",,Silkeborg,2016-07-01,2017-06-30,-3131036.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"740, Silkeborg",2018-06-30,2017-07-01,false,2018-11-22,Silkeborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26336912,indberetninger-20180424,2.5118406,30206355.0,AWc_f3as5OzuYdPkGdsZ,2018-11-23T07:36:23.028Z,2018-11-23T07:36:15.321Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-42-DS,2018-11-23T07:36:15.502Z,,,,,,,,,,,,,,,,,,,,,,,,,,
30206355,2017-06-30,2017-06-30,ID_6,,http://regnskaber.virk.dk/55360203/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZhLzhlLzhkLzVhNWUtNDhjOS1iODM1LTllNmI1NGM0MTRmOQ.pdf,http://regnskaber.virk.dk/55360203/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzkyLzQyLzMyL2I3ZWUtNDBlNC1iYjhjLTViZjg2NzVlZTVjZg.xml,true,"8600, Silkeborg",Navervej 1,Til den daglige ledelse i SP Ejendomme Silkeborg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-22,2018-11-22,2007-01-22,2018-11-22,,,14788107.0,30206355.0,14788107.0,mne7504,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for SP Ejendomme Silkeborg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Bach Nielsen,Lars StaghÃ¸j,AKTIV REVISION Silkeborg,Nykredit,SP Ejendomme Silkeborg ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",,Silkeborg,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"740, Silkeborg",2018-06-30,2017-07-01,false,2018-11-22,Silkeborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26336912,indberetninger-20180424,2.5118406,30206355.0,AWc_f3as5OzuYdPkGdsZ,2018-11-23T07:36:23.028Z,2018-11-23T07:36:15.321Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-42-DS,2018-11-23T07:36:15.502Z,31159422.0,5097235.0,125000.0,5121827.0,24592.0,8500210.0,26037595.0,31159422.0,20868032.0,11333077.0,11333077.0,26037595.0,837835.0,0.0,26037595.0,1791180.0,1791180.0,8375210.0,0.0,9534955.0,586057.0,8010131.0,24592.0,4725.0,96207.0,
30206355,2017-07-01,2018-06-30,ID_0,,http://regnskaber.virk.dk/55360203/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZhLzhlLzhkLzVhNWUtNDhjOS1iODM1LTllNmI1NGM0MTRmOQ.pdf,http://regnskaber.virk.dk/55360203/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzkyLzQyLzMyL2I3ZWUtNDBlNC1iYjhjLTViZjg2NzVlZTVjZg.xml,true,"8600, Silkeborg",Navervej 1,Til den daglige ledelse i SP Ejendomme Silkeborg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-22,2018-11-22,2007-01-22,2018-11-22,-1836308.0,1881639.0,14788107.0,30206355.0,14788107.0,mne7504,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for SP Ejendomme Silkeborg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Bach Nielsen,Lars StaghÃ¸j,AKTIV REVISION Silkeborg,Nykredit,SP Ejendomme Silkeborg ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",315840.0,Silkeborg,2016-07-01,2017-06-30,-213310.0,-270509.0,45331.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"740, Silkeborg",2018-06-30,2017-07-01,false,2018-11-22,Silkeborg,-57199.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26336912,indberetninger-20180424,2.5118406,30206355.0,AWc_f3as5OzuYdPkGdsZ,2018-11-23T07:36:23.028Z,2018-11-23T07:36:15.321Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-42-DS,2018-11-23T07:36:15.502Z,,,,,,,,,,,,,,,,,,,,,,,,,,
30206355,2017-07-01,2018-06-30,ID_1,,http://regnskaber.virk.dk/55360203/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZhLzhlLzhkLzVhNWUtNDhjOS1iODM1LTllNmI1NGM0MTRmOQ.pdf,http://regnskaber.virk.dk/55360203/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzkyLzQyLzMyL2I3ZWUtNDBlNC1iYjhjLTViZjg2NzVlZTVjZg.xml,true,"8600, Silkeborg",Navervej 1,Til den daglige ledelse i SP Ejendomme Silkeborg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-22,2018-11-22,2007-01-22,2018-11-22,,,14788107.0,30206355.0,14788107.0,mne7504,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for SP Ejendomme Silkeborg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Bach Nielsen,Lars StaghÃ¸j,AKTIV REVISION Silkeborg,Nykredit,SP Ejendomme Silkeborg ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",,Silkeborg,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"740, Silkeborg",2018-06-30,2017-07-01,false,2018-11-22,Silkeborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26336912,indberetninger-20180424,2.5118406,30206355.0,AWc_f3as5OzuYdPkGdsZ,2018-11-23T07:36:23.028Z,2018-11-23T07:36:15.321Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-42-DS,2018-11-23T07:36:15.502Z,,,,,,,,,,,,,,,,,,,,,,,,,,
30206355,2017-07-01,2018-06-30,ID_2,,http://regnskaber.virk.dk/55360203/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZhLzhlLzhkLzVhNWUtNDhjOS1iODM1LTllNmI1NGM0MTRmOQ.pdf,http://regnskaber.virk.dk/55360203/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzkyLzQyLzMyL2I3ZWUtNDBlNC1iYjhjLTViZjg2NzVlZTVjZg.xml,true,"8600, Silkeborg",Navervej 1,Til den daglige ledelse i SP Ejendomme Silkeborg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-22,2018-11-22,2007-01-22,2018-11-22,,,14788107.0,30206355.0,14788107.0,mne7504,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for SP Ejendomme Silkeborg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Bach Nielsen,Lars StaghÃ¸j,AKTIV REVISION Silkeborg,Nykredit,SP Ejendomme Silkeborg ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",,Silkeborg,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"740, Silkeborg",2018-06-30,2017-07-01,false,2018-11-22,Silkeborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26336912,indberetninger-20180424,2.5118406,30206355.0,AWc_f3as5OzuYdPkGdsZ,2018-11-23T07:36:23.028Z,2018-11-23T07:36:15.321Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-42-DS,2018-11-23T07:36:15.502Z,,,,,,,,,,,,,,,,,,,,,,,,,,
30206355,2017-07-01,2018-06-30,ID_3,,http://regnskaber.virk.dk/55360203/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZhLzhlLzhkLzVhNWUtNDhjOS1iODM1LTllNmI1NGM0MTRmOQ.pdf,http://regnskaber.virk.dk/55360203/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzkyLzQyLzMyL2I3ZWUtNDBlNC1iYjhjLTViZjg2NzVlZTVjZg.xml,true,"8600, Silkeborg",Navervej 1,Til den daglige ledelse i SP Ejendomme Silkeborg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-22,2018-11-22,2007-01-22,2018-11-22,,,14788107.0,30206355.0,14788107.0,mne7504,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for SP Ejendomme Silkeborg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Bach Nielsen,Lars StaghÃ¸j,AKTIV REVISION Silkeborg,Nykredit,SP Ejendomme Silkeborg ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",,Silkeborg,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"740, Silkeborg",2018-06-30,2017-07-01,false,2018-11-22,Silkeborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26336912,indberetninger-20180424,2.5118406,30206355.0,AWc_f3as5OzuYdPkGdsZ,2018-11-23T07:36:23.028Z,2018-11-23T07:36:15.321Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-42-DS,2018-11-23T07:36:15.502Z,,,,,,,,,,,,,,,,,,,,,,,,,,Lars StaghÃ¸j
30206355,2017-07-01,2018-06-30,ID_4,,http://regnskaber.virk.dk/55360203/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZhLzhlLzhkLzVhNWUtNDhjOS1iODM1LTllNmI1NGM0MTRmOQ.pdf,http://regnskaber.virk.dk/55360203/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzkyLzQyLzMyL2I3ZWUtNDBlNC1iYjhjLTViZjg2NzVlZTVjZg.xml,true,"8600, Silkeborg",Navervej 1,Til den daglige ledelse i SP Ejendomme Silkeborg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-22,2018-11-22,2007-01-22,2018-11-22,,,14788107.0,30206355.0,14788107.0,mne7504,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for SP Ejendomme Silkeborg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Bach Nielsen,Lars StaghÃ¸j,AKTIV REVISION Silkeborg,Nykredit,SP Ejendomme Silkeborg ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",,Silkeborg,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"740, Silkeborg",2018-06-30,2017-07-01,false,2018-11-22,Silkeborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26336912,indberetninger-20180424,2.5118406,30206355.0,AWc_f3as5OzuYdPkGdsZ,2018-11-23T07:36:23.028Z,2018-11-23T07:36:15.321Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-42-DS,2018-11-23T07:36:15.502Z,,,,,,,,,,,,,,,,,,,,,,,,,,
30206355,2017-07-01,2018-06-30,ID_8,,http://regnskaber.virk.dk/55360203/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZhLzhlLzhkLzVhNWUtNDhjOS1iODM1LTllNmI1NGM0MTRmOQ.pdf,http://regnskaber.virk.dk/55360203/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzkyLzQyLzMyL2I3ZWUtNDBlNC1iYjhjLTViZjg2NzVlZTVjZg.xml,true,"8600, Silkeborg",Navervej 1,Til den daglige ledelse i SP Ejendomme Silkeborg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-22,2018-11-22,2007-01-22,2018-11-22,,,14788107.0,30206355.0,14788107.0,mne7504,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for SP Ejendomme Silkeborg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Bach Nielsen,Lars StaghÃ¸j,AKTIV REVISION Silkeborg,Nykredit,SP Ejendomme Silkeborg ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",,Silkeborg,2016-07-01,2017-06-30,213310.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"740, Silkeborg",2018-06-30,2017-07-01,false,2018-11-22,Silkeborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26336912,indberetninger-20180424,2.5118406,30206355.0,AWc_f3as5OzuYdPkGdsZ,2018-11-23T07:36:23.028Z,2018-11-23T07:36:15.321Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-42-DS,2018-11-23T07:36:15.502Z,,,,,,,,,,,,,,,,,,,,,,,,,,
30206355,2018-06-30,2018-06-30,ID_5,,http://regnskaber.virk.dk/55360203/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzZhLzhlLzhkLzVhNWUtNDhjOS1iODM1LTllNmI1NGM0MTRmOQ.pdf,http://regnskaber.virk.dk/55360203/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzkyLzQyLzMyL2I3ZWUtNDBlNC1iYjhjLTViZjg2NzVlZTVjZg.xml,true,"8600, Silkeborg",Navervej 1,Til den daglige ledelse i SP Ejendomme Silkeborg ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-22,2018-11-22,2007-01-22,2018-11-22,,,14788107.0,30206355.0,14788107.0,mne7504,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for SP Ejendomme Silkeborg ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Bach Nielsen,Lars StaghÃ¸j,AKTIV REVISION Silkeborg,Nykredit,SP Ejendomme Silkeborg ApS,"AKTIV REVISION Silkeborg, Registreret Revisionsanpartsselskab",,Silkeborg,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"740, Silkeborg",2018-06-30,2017-07-01,false,2018-11-22,Silkeborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26336912,indberetninger-20180424,2.5118406,30206355.0,AWc_f3as5OzuYdPkGdsZ,2018-11-23T07:36:23.028Z,2018-11-23T07:36:15.321Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DQ-42-DS,2018-11-23T07:36:15.502Z,33655141.0,224445.0,125000.0,683141.0,46870.0,8286900.0,32972000.0,33655141.0,23745562.0,10823391.0,10823391.0,32972000.0,933248.0,411826.0,32972000.0,1622679.0,1622679.0,8161900.0,1156536.0,12922171.0,585068.0,9278204.0,458696.0,111302.0,857813.0,
