entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermTaxPayablesToGroupEnterprises,ShorttermTradePayables,AddressOfAuditorCountry,EmailOfAuditor,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
30502280,2016-07-01,2016-07-01,c704,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzE0LzQzL2YzL2VkMzUtNDk0My04ZDYyLWI5OGQwMzg3MDBiYw.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzA4LzM5LzdhLzgyNWEtNGIzZC04NjU3LWI4MzU0MmRmZGEyMg.xml,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-09-21,2018-09-21,2007-04-09,2018-11-14,Andre eksterne omkostninger omfatter omkostninger til administration.,125000.0,30502280.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for BJ Holding af 2007 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Vodskov,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,2018-06-30,2017-07-01,2018-09-21,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26302095,indberetninger-20180424,2.5124211,30502280.0,AWcSZZ_95OzuYdPkGOzF,2018-11-14T13:25:27.247Z,2018-11-14T13:25:06.878Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DM-67-SR,2018-11-14T13:25:07.030Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502280,2016-07-01,2016-07-01,c725,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzE0LzQzL2YzL2VkMzUtNDk0My04ZDYyLWI5OGQwMzg3MDBiYw.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzA4LzM5LzdhLzgyNWEtNGIzZC04NjU3LWI4MzU0MmRmZGEyMg.xml,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-09-21,2018-09-21,2007-04-09,2018-11-14,Andre eksterne omkostninger omfatter omkostninger til administration.,-56404.0,30502280.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for BJ Holding af 2007 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Vodskov,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,2018-06-30,2017-07-01,2018-09-21,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26302095,indberetninger-20180424,2.5124211,30502280.0,AWcSZZ_95OzuYdPkGOzF,2018-11-14T13:25:27.247Z,2018-11-14T13:25:06.878Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DM-67-SR,2018-11-14T13:25:07.030Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502280,2016-07-01,2017-06-30,c120,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzE0LzQzL2YzL2VkMzUtNDk0My04ZDYyLWI5OGQwMzg3MDBiYw.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzA4LzM5LzdhLzgyNWEtNGIzZC04NjU3LWI4MzU0MmRmZGEyMg.xml,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-09-21,2018-09-21,2007-04-09,2018-11-14,Andre eksterne omkostninger omfatter omkostninger til administration.,,30502280.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for BJ Holding af 2007 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Vodskov,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,2018-06-30,2017-07-01,2018-09-21,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26302095,indberetninger-20180424,2.5124211,30502280.0,AWcSZZ_95OzuYdPkGOzF,2018-11-14T13:25:27.247Z,2018-11-14T13:25:06.878Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DM-67-SR,2018-11-14T13:25:07.030Z,-72778.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502280,2016-07-01,2017-06-30,c3,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzE0LzQzL2YzL2VkMzUtNDk0My04ZDYyLWI5OGQwMzg3MDBiYw.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzA4LzM5LzdhLzgyNWEtNGIzZC04NjU3LWI4MzU0MmRmZGEyMg.xml,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-09-21,2018-09-21,2007-04-09,2018-11-14,Andre eksterne omkostninger omfatter omkostninger til administration.,,30502280.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for BJ Holding af 2007 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Vodskov,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,2018-06-30,2017-07-01,2018-09-21,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26302095,indberetninger-20180424,2.5124211,30502280.0,AWcSZZ_95OzuYdPkGOzF,2018-11-14T13:25:27.247Z,2018-11-14T13:25:06.878Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DM-67-SR,2018-11-14T13:25:07.030Z,-72778.0,-4500.0,-72671.0,4393.0,-72778.0,-4500.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
30502280,2016-07-01,2017-06-30,c726,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzE0LzQzL2YzL2VkMzUtNDk0My04ZDYyLWI5OGQwMzg3MDBiYw.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzA4LzM5LzdhLzgyNWEtNGIzZC04NjU3LWI4MzU0MmRmZGEyMg.xml,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-09-21,2018-09-21,2007-04-09,2018-11-14,Andre eksterne omkostninger omfatter omkostninger til administration.,,30502280.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for BJ Holding af 2007 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Vodskov,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,2018-06-30,2017-07-01,2018-09-21,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26302095,indberetninger-20180424,2.5124211,30502280.0,AWcSZZ_95OzuYdPkGOzF,2018-11-14T13:25:27.247Z,2018-11-14T13:25:06.878Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DM-67-SR,2018-11-14T13:25:07.030Z,-72778.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502280,2017-06-30,2017-06-30,c4,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzE0LzQzL2YzL2VkMzUtNDk0My04ZDYyLWI5OGQwMzg3MDBiYw.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzA4LzM5LzdhLzgyNWEtNGIzZC04NjU3LWI4MzU0MmRmZGEyMg.xml,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-09-21,2018-09-21,2007-04-09,2018-11-14,Andre eksterne omkostninger omfatter omkostninger til administration.,-4182.0,30502280.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for BJ Holding af 2007 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Vodskov,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,2018-06-30,2017-07-01,2018-09-21,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26302095,indberetninger-20180424,2.5124211,30502280.0,AWcSZZ_95OzuYdPkGOzF,2018-11-14T13:25:27.247Z,2018-11-14T13:25:06.878Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DM-67-SR,2018-11-14T13:25:07.030Z,,,,,,,,94.0,94.0,125000.0,94.0,94.0,4276.0,776.0,-129182.0,4276.0,0.0,3500.0,,,,,,,,,,,,
30502280,2017-06-30,2017-06-30,c706,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzE0LzQzL2YzL2VkMzUtNDk0My04ZDYyLWI5OGQwMzg3MDBiYw.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzA4LzM5LzdhLzgyNWEtNGIzZC04NjU3LWI4MzU0MmRmZGEyMg.xml,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-09-21,2018-09-21,2007-04-09,2018-11-14,Andre eksterne omkostninger omfatter omkostninger til administration.,125000.0,30502280.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for BJ Holding af 2007 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Vodskov,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,2018-06-30,2017-07-01,2018-09-21,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26302095,indberetninger-20180424,2.5124211,30502280.0,AWcSZZ_95OzuYdPkGOzF,2018-11-14T13:25:27.247Z,2018-11-14T13:25:06.878Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DM-67-SR,2018-11-14T13:25:07.030Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502280,2017-06-30,2017-06-30,c727,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzE0LzQzL2YzL2VkMzUtNDk0My04ZDYyLWI5OGQwMzg3MDBiYw.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzA4LzM5LzdhLzgyNWEtNGIzZC04NjU3LWI4MzU0MmRmZGEyMg.xml,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-09-21,2018-09-21,2007-04-09,2018-11-14,Andre eksterne omkostninger omfatter omkostninger til administration.,-129182.0,30502280.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for BJ Holding af 2007 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Vodskov,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,2018-06-30,2017-07-01,2018-09-21,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26302095,indberetninger-20180424,2.5124211,30502280.0,AWcSZZ_95OzuYdPkGOzF,2018-11-14T13:25:27.247Z,2018-11-14T13:25:06.878Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DM-67-SR,2018-11-14T13:25:07.030Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502280,2017-07-01,2017-07-01,c177,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzE0LzQzL2YzL2VkMzUtNDk0My04ZDYyLWI5OGQwMzg3MDBiYw.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzA4LzM5LzdhLzgyNWEtNGIzZC04NjU3LWI4MzU0MmRmZGEyMg.xml,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-09-21,2018-09-21,2007-04-09,2018-11-14,Andre eksterne omkostninger omfatter omkostninger til administration.,125000.0,30502280.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for BJ Holding af 2007 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Vodskov,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,2018-06-30,2017-07-01,2018-09-21,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26302095,indberetninger-20180424,2.5124211,30502280.0,AWcSZZ_95OzuYdPkGOzF,2018-11-14T13:25:27.247Z,2018-11-14T13:25:06.878Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DM-67-SR,2018-11-14T13:25:07.030Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502280,2017-07-01,2017-07-01,c195,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzE0LzQzL2YzL2VkMzUtNDk0My04ZDYyLWI5OGQwMzg3MDBiYw.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzA4LzM5LzdhLzgyNWEtNGIzZC04NjU3LWI4MzU0MmRmZGEyMg.xml,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-09-21,2018-09-21,2007-04-09,2018-11-14,Andre eksterne omkostninger omfatter omkostninger til administration.,-129182.0,30502280.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for BJ Holding af 2007 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Vodskov,2016-07-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,2018-06-30,2017-07-01,2018-09-21,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26302095,indberetninger-20180424,2.5124211,30502280.0,AWcSZZ_95OzuYdPkGOzF,2018-11-14T13:25:27.247Z,2018-11-14T13:25:06.878Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DM-67-SR,2018-11-14T13:25:07.030Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
