entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,InvestmentsWithNegativeEquityDepreciatedOverReceivables,ProfitLossRelatedToInvestments,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,AccumulatedImpairmentLossesAndDepreciationOfInvestments,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermTaxPayablesToGroupEnterprises,ShorttermTradePayables,AddressOfAuditorCountry,EmailOfAuditor,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
30502280,2017-07-01,2017-07-01,c172,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2JiLzIxL2JiLzFmNDYtNDQ5NC05ZjQ1LTlkYzdmN2JhMjU5Zg.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzJlL2I3LzE3LzA5NTAtNGVlOS05MDZmLTkxZWZhYzg3OTkzZA.xml,-556052.0,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-10-02,2019-10-02,2007-04-09,2019-11-06,Andre eksterne omkostninger omfatter omkostninger til administration.,30502280.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for BJ Holding af 2007 ApS.,Ãrsrapport,441846.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Vodskov,2017-07-01,2018-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,ApS,Bulejan ApS,Vodskov,2019-06-30,2018-07-01,100.0,2019-10-02,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27999149,indberetninger-20180424,2.5097342,30502280.0,AW5KeSr1IXJRhhXBPTqt,2019-11-08T10:05:09.267Z,2019-11-08T10:04:44.584Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DJ-61-WQ,2019-11-08T10:04:44.786Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502280,2017-07-01,2017-07-01,c704,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2JiLzIxL2JiLzFmNDYtNDQ5NC05ZjQ1LTlkYzdmN2JhMjU5Zg.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzJlL2I3LzE3LzA5NTAtNGVlOS05MDZmLTkxZWZhYzg3OTkzZA.xml,,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-10-02,2019-10-02,2007-04-09,2019-11-06,Andre eksterne omkostninger omfatter omkostninger til administration.,30502280.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for BJ Holding af 2007 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Vodskov,2017-07-01,2018-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,ApS,Bulejan ApS,Vodskov,2019-06-30,2018-07-01,100.0,2019-10-02,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27999149,indberetninger-20180424,2.5097342,30502280.0,AW5KeSr1IXJRhhXBPTqt,2019-11-08T10:05:09.267Z,2019-11-08T10:04:44.584Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DJ-61-WQ,2019-11-08T10:04:44.786Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502280,2017-07-01,2017-07-01,c725,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2JiLzIxL2JiLzFmNDYtNDQ5NC05ZjQ1LTlkYzdmN2JhMjU5Zg.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzJlL2I3LzE3LzA5NTAtNGVlOS05MDZmLTkxZWZhYzg3OTkzZA.xml,,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-10-02,2019-10-02,2007-04-09,2019-11-06,Andre eksterne omkostninger omfatter omkostninger til administration.,30502280.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for BJ Holding af 2007 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Vodskov,2017-07-01,2018-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,ApS,Bulejan ApS,Vodskov,2019-06-30,2018-07-01,100.0,2019-10-02,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27999149,indberetninger-20180424,2.5097342,30502280.0,AW5KeSr1IXJRhhXBPTqt,2019-11-08T10:05:09.267Z,2019-11-08T10:04:44.584Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DJ-61-WQ,2019-11-08T10:04:44.786Z,-129182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502280,2017-07-01,2018-06-30,c120,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2JiLzIxL2JiLzFmNDYtNDQ5NC05ZjQ1LTlkYzdmN2JhMjU5Zg.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzJlL2I3LzE3LzA5NTAtNGVlOS05MDZmLTkxZWZhYzg3OTkzZA.xml,,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-10-02,2019-10-02,2007-04-09,2019-11-06,Andre eksterne omkostninger omfatter omkostninger til administration.,30502280.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for BJ Holding af 2007 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Vodskov,2017-07-01,2018-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,ApS,Bulejan ApS,Vodskov,2019-06-30,2018-07-01,100.0,2019-10-02,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27999149,indberetninger-20180424,2.5097342,30502280.0,AW5KeSr1IXJRhhXBPTqt,2019-11-08T10:05:09.267Z,2019-11-08T10:04:44.584Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DJ-61-WQ,2019-11-08T10:04:44.786Z,,-26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502280,2017-07-01,2018-06-30,c174,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2JiLzIxL2JiLzFmNDYtNDQ5NC05ZjQ1LTlkYzdmN2JhMjU5Zg.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzJlL2I3LzE3LzA5NTAtNGVlOS05MDZmLTkxZWZhYzg3OTkzZA.xml,,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-10-02,2019-10-02,2007-04-09,2019-11-06,Andre eksterne omkostninger omfatter omkostninger til administration.,30502280.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for BJ Holding af 2007 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Vodskov,2017-07-01,2018-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,ApS,Bulejan ApS,Vodskov,2019-06-30,2018-07-01,100.0,2019-10-02,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27999149,indberetninger-20180424,2.5097342,30502280.0,AW5KeSr1IXJRhhXBPTqt,2019-11-08T10:05:09.267Z,2019-11-08T10:04:44.584Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DJ-61-WQ,2019-11-08T10:04:44.786Z,,,114614.0,-408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502280,2017-07-01,2018-06-30,c3,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2JiLzIxL2JiLzFmNDYtNDQ5NC05ZjQ1LTlkYzdmN2JhMjU5Zg.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzJlL2I3LzE3LzA5NTAtNGVlOS05MDZmLTkxZWZhYzg3OTkzZA.xml,,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-10-02,2019-10-02,2007-04-09,2019-11-06,Andre eksterne omkostninger omfatter omkostninger til administration.,30502280.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for BJ Holding af 2007 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Vodskov,2017-07-01,2018-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,ApS,Bulejan ApS,Vodskov,2019-06-30,2018-07-01,100.0,2019-10-02,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27999149,indberetninger-20180424,2.5097342,30502280.0,AW5KeSr1IXJRhhXBPTqt,2019-11-08T10:05:09.267Z,2019-11-08T10:04:44.584Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DJ-61-WQ,2019-11-08T10:04:44.786Z,,-26.0,,,-3962.0,-408.0,0.0,4408.0,38.0,-3962.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,
30502280,2017-07-01,2018-06-30,c726,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2JiLzIxL2JiLzFmNDYtNDQ5NC05ZjQ1LTlkYzdmN2JhMjU5Zg.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzJlL2I3LzE3LzA5NTAtNGVlOS05MDZmLTkxZWZhYzg3OTkzZA.xml,,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-10-02,2019-10-02,2007-04-09,2019-11-06,Andre eksterne omkostninger omfatter omkostninger til administration.,30502280.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for BJ Holding af 2007 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Vodskov,2017-07-01,2018-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,ApS,Bulejan ApS,Vodskov,2019-06-30,2018-07-01,100.0,2019-10-02,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27999149,indberetninger-20180424,2.5097342,30502280.0,AW5KeSr1IXJRhhXBPTqt,2019-11-08T10:05:09.267Z,2019-11-08T10:04:44.584Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DJ-61-WQ,2019-11-08T10:04:44.786Z,,-26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502280,2018-06-30,2018-06-30,c176,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2JiLzIxL2JiLzFmNDYtNDQ5NC05ZjQ1LTlkYzdmN2JhMjU5Zg.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzJlL2I3LzE3LzA5NTAtNGVlOS05MDZmLTkxZWZhYzg3OTkzZA.xml,-556460.0,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-10-02,2019-10-02,2007-04-09,2019-11-06,Andre eksterne omkostninger omfatter omkostninger til administration.,30502280.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for BJ Holding af 2007 ApS.,Ãrsrapport,441846.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Vodskov,2017-07-01,2018-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,ApS,Bulejan ApS,Vodskov,2019-06-30,2018-07-01,100.0,2019-10-02,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27999149,indberetninger-20180424,2.5097342,30502280.0,AW5KeSr1IXJRhhXBPTqt,2019-11-08T10:05:09.267Z,2019-11-08T10:04:44.584Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DJ-61-WQ,2019-11-08T10:04:44.786Z,,,,,,,,,,,,114614.0,,,,,,,,,,,,,,,,,,,,,,,,
30502280,2018-06-30,2018-06-30,c4,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2JiLzIxL2JiLzFmNDYtNDQ5NC05ZjQ1LTlkYzdmN2JhMjU5Zg.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzJlL2I3LzE3LzA5NTAtNGVlOS05MDZmLTkxZWZhYzg3OTkzZA.xml,,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-10-02,2019-10-02,2007-04-09,2019-11-06,Andre eksterne omkostninger omfatter omkostninger til administration.,30502280.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for BJ Holding af 2007 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Vodskov,2017-07-01,2018-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,ApS,Bulejan ApS,Vodskov,2019-06-30,2018-07-01,100.0,2019-10-02,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27999149,indberetninger-20180424,2.5097342,30502280.0,AW5KeSr1IXJRhhXBPTqt,2019-11-08T10:05:09.267Z,2019-11-08T10:04:44.584Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DJ-61-WQ,2019-11-08T10:04:44.786Z,-4208.0,,,,,,,,,,,,132.0,132.0,125000.0,132.0,132.0,4340.0,776.0,-129208.0,0.0,4340.0,64.0,3500.0,,,,,,,,,,,,
30502280,2018-06-30,2018-06-30,c706,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2JiLzIxL2JiLzFmNDYtNDQ5NC05ZjQ1LTlkYzdmN2JhMjU5Zg.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzFlLzJlL2I3LzE3LzA5NTAtNGVlOS05MDZmLTkxZWZhYzg3OTkzZA.xml,,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018/19 for opfyldt.,2019-10-02,2019-10-02,2007-04-09,2019-11-06,Andre eksterne omkostninger omfatter omkostninger til administration.,30502280.0,36717785.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for BJ Holding af 2007 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Vodskov,2017-07-01,2018-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,ApS,Bulejan ApS,Vodskov,2019-06-30,2018-07-01,100.0,2019-10-02,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27999149,indberetninger-20180424,2.5097342,30502280.0,AW5KeSr1IXJRhhXBPTqt,2019-11-08T10:05:09.267Z,2019-11-08T10:04:44.584Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DJ-61-WQ,2019-11-08T10:04:44.786Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
