entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,InvestmentsWithNegativeEquityDepreciatedOverReceivables,ProfitLossRelatedToInvestments,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,AccumulatedImpairmentLossesAndDepreciationOfInvestments,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,AddressOfAuditorCountry,EmailOfAuditor,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
30502280,2014-07-01,2014-07-01,c176,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzhjL2U1L2YxLzZjMDUtNGIxOC1iNGJlLTUzNDBiNWYyODA0Zg.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzFmLzY0L2FiLzgyNTYtNDRiYS04OTQzLWEyOGI5MTJjMjRiOQ.xml,-441846.0,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-11-15,2016-11-15,2007-04-09,2016-11-30,30502280.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for BJ Holding af 2007 ApS.,Ãrsrapport,441846.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Vodskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,ApS,Bulejan ApS,Vodskov,2016-06-30,2015-07-01,100.0,2016-11-15,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23233759,indberetninger-20180424,2.5118417999999996,30502280.0,,2018-03-29T03:04:15.294Z,2016-12-01T13:15:05.750Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-96-JS,2016-12-01T13:15:05.888Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502280,2014-07-01,2014-07-01,c470,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzhjL2U1L2YxLzZjMDUtNGIxOC1iNGJlLTUzNDBiNWYyODA0Zg.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzFmLzY0L2FiLzgyNTYtNDRiYS04OTQzLWEyOGI5MTJjMjRiOQ.xml,,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-11-15,2016-11-15,2007-04-09,2016-11-30,30502280.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for BJ Holding af 2007 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Vodskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,ApS,Bulejan ApS,Vodskov,2016-06-30,2015-07-01,100.0,2016-11-15,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23233759,indberetninger-20180424,2.5118417999999996,30502280.0,,2018-03-29T03:04:15.294Z,2016-12-01T13:15:05.750Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-96-JS,2016-12-01T13:15:05.888Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502280,2014-07-01,2014-07-01,c494,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzhjL2U1L2YxLzZjMDUtNGIxOC1iNGJlLTUzNDBiNWYyODA0Zg.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzFmLzY0L2FiLzgyNTYtNDRiYS04OTQzLWEyOGI5MTJjMjRiOQ.xml,,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-11-15,2016-11-15,2007-04-09,2016-11-30,30502280.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for BJ Holding af 2007 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Vodskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,ApS,Bulejan ApS,Vodskov,2016-06-30,2015-07-01,100.0,2016-11-15,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23233759,indberetninger-20180424,2.5118417999999996,30502280.0,,2018-03-29T03:04:15.294Z,2016-12-01T13:15:05.750Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-96-JS,2016-12-01T13:15:05.888Z,-16411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502280,2014-07-01,2015-06-30,c123,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzhjL2U1L2YxLzZjMDUtNGIxOC1iNGJlLTUzNDBiNWYyODA0Zg.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzFmLzY0L2FiLzgyNTYtNDRiYS04OTQzLWEyOGI5MTJjMjRiOQ.xml,,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-11-15,2016-11-15,2007-04-09,2016-11-30,30502280.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for BJ Holding af 2007 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Vodskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,ApS,Bulejan ApS,Vodskov,2016-06-30,2015-07-01,100.0,2016-11-15,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23233759,indberetninger-20180424,2.5118417999999996,30502280.0,,2018-03-29T03:04:15.294Z,2016-12-01T13:15:05.750Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-96-JS,2016-12-01T13:15:05.888Z,,-53594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502280,2014-07-01,2015-06-30,c178,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzhjL2U1L2YxLzZjMDUtNGIxOC1iNGJlLTUzNDBiNWYyODA0Zg.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzFmLzY0L2FiLzgyNTYtNDRiYS04OTQzLWEyOGI5MTJjMjRiOQ.xml,,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-11-15,2016-11-15,2007-04-09,2016-11-30,30502280.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for BJ Holding af 2007 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Vodskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,ApS,Bulejan ApS,Vodskov,2016-06-30,2015-07-01,100.0,2016-11-15,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23233759,indberetninger-20180424,2.5118417999999996,30502280.0,,2018-03-29T03:04:15.294Z,2016-12-01T13:15:05.750Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-96-JS,2016-12-01T13:15:05.888Z,,,54308.0,-54308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502280,2014-07-01,2015-06-30,c3,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzhjL2U1L2YxLzZjMDUtNGIxOC1iNGJlLTUzNDBiNWYyODA0Zg.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzFmLzY0L2FiLzgyNTYtNDRiYS04OTQzLWEyOGI5MTJjMjRiOQ.xml,,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-11-15,2016-11-15,2007-04-09,2016-11-30,30502280.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for BJ Holding af 2007 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Vodskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,ApS,Bulejan ApS,Vodskov,2016-06-30,2015-07-01,100.0,2016-11-15,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23233759,indberetninger-20180424,2.5118417999999996,30502280.0,,2018-03-29T03:04:15.294Z,2016-12-01T13:15:05.750Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-96-JS,2016-12-01T13:15:05.888Z,,-53594.0,,,-3500.0,-54308.0,4426.0,-53382.0,-3500.0,212.0,,,,,,,,,,,,,,,,,,,,,,,,,
30502280,2014-07-01,2015-06-30,c495,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzhjL2U1L2YxLzZjMDUtNGIxOC1iNGJlLTUzNDBiNWYyODA0Zg.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzFmLzY0L2FiLzgyNTYtNDRiYS04OTQzLWEyOGI5MTJjMjRiOQ.xml,,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-11-15,2016-11-15,2007-04-09,2016-11-30,30502280.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for BJ Holding af 2007 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Vodskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,ApS,Bulejan ApS,Vodskov,2016-06-30,2015-07-01,100.0,2016-11-15,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23233759,indberetninger-20180424,2.5118417999999996,30502280.0,,2018-03-29T03:04:15.294Z,2016-12-01T13:15:05.750Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-96-JS,2016-12-01T13:15:05.888Z,,-53594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502280,2015-06-30,2015-06-30,c180,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzhjL2U1L2YxLzZjMDUtNGIxOC1iNGJlLTUzNDBiNWYyODA0Zg.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzFmLzY0L2FiLzgyNTYtNDRiYS04OTQzLWEyOGI5MTJjMjRiOQ.xml,-496154.0,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-11-15,2016-11-15,2007-04-09,2016-11-30,30502280.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for BJ Holding af 2007 ApS.,Ãrsrapport,441846.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Vodskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,ApS,Bulejan ApS,Vodskov,2016-06-30,2015-07-01,100.0,2016-11-15,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23233759,indberetninger-20180424,2.5118417999999996,30502280.0,,2018-03-29T03:04:15.294Z,2016-12-01T13:15:05.750Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-96-JS,2016-12-01T13:15:05.888Z,,,,,,,,,,,54308.0,,,,,,,,,,,,,,,,,,,,,,,,
30502280,2015-06-30,2015-06-30,c4,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzhjL2U1L2YxLzZjMDUtNGIxOC1iNGJlLTUzNDBiNWYyODA0Zg.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzFmLzY0L2FiLzgyNTYtNDRiYS04OTQzLWEyOGI5MTJjMjRiOQ.xml,,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-11-15,2016-11-15,2007-04-09,2016-11-30,30502280.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for BJ Holding af 2007 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Vodskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,ApS,Bulejan ApS,Vodskov,2016-06-30,2015-07-01,100.0,2016-11-15,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23233759,indberetninger-20180424,2.5118417999999996,30502280.0,,2018-03-29T03:04:15.294Z,2016-12-01T13:15:05.750Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-96-JS,2016-12-01T13:15:05.888Z,54995.0,,,,,,,,,,,59483.0,94.0,125000.0,59483.0,59483.0,4488.0,776.0,-70005.0,4488.0,59389.0,59389.0,212.0,3500.0,,,,,,,,,,,
30502280,2015-06-30,2015-06-30,c472,,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzhjL2U1L2YxLzZjMDUtNGIxOC1iNGJlLTUzNDBiNWYyODA0Zg.pdf,http://regnskaber.virk.dk/08220503/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzFmLzY0L2FiLzgyNTYtNDRiYS04OTQzLWEyOGI5MTJjMjRiOQ.xml,,Vodskov,9310.0,78.0,Horsensvej,"9000, Aalborg","Danalien, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2016-11-15,2016-11-15,2007-04-09,2016-11-30,30502280.0,12862903.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for BJ Holding af 2007 ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan BÃ¶hrnsen,Jan BÃ¶hrnsen,BJ Holding af 2007 ApS,"Kvist & Jensen, Statsautoriserede Revisorer A/S",Vodskov,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vodskov,ApS,Bulejan ApS,Vodskov,2016-06-30,2015-07-01,100.0,2016-11-15,Aalborg,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23233759,indberetninger-20180424,2.5118417999999996,30502280.0,,2018-03-29T03:04:15.294Z,2016-12-01T13:15:05.750Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BH-96-JS,2016-12-01T13:15:05.888Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
