entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossResult,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables
26650585,2016-01-01,2016-01-01,c720,,http://regnskaber.virk.dk/58505662/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzkyLzk5LzEzLzY1YTAtNGIyYy05MjlkLTY4NzdjZjU1MTcwNQ.pdf,http://regnskaber.virk.dk/58505662/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzI4LzBkLzFlLzg4MDgtNDNhMi1hMmQzLTBiOTI4NmYxNDgzMA.xml,Danmark,Brande,7330.0,22.0,Torvegade,Brande,7330.0,30.0,Storegade,Vejle Ãst,7120.0,3.0,Alpevej,"7330, Brande","Torvegade, 22",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-18,2018-04-18,2002-06-13,2018-04-18,statsautoriseret revisor,125000.0,15807776.0,26650585.0,15807776.0,mne18484,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for TandlÃ¦ge Brodam Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bjarne Ulrik Pedersen,Terje Lorentzen,Terje Lorentzen,"Partner Revision, statsautoriseret revisionsaktieselskab",Nordea Bank Danmark A/S,TandlÃ¦ge Brodam Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Vejle Ãst,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-12-31,2017-01-01,2018-04-18,Brande,97 18 03 66,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25349464,indberetninger-20180424,2.5097342,26650585.0,AWL2jGWex8uVRSOdf8ya,2018-04-24T07:27:08.631Z,2018-04-24T07:26:57.241Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-62-WL,2018-04-24T07:26:57.421Z,,,,,,,,,,,,,,,,,,,,,,,,,
26650585,2016-01-01,2016-01-01,c741,,http://regnskaber.virk.dk/58505662/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzkyLzk5LzEzLzY1YTAtNGIyYy05MjlkLTY4NzdjZjU1MTcwNQ.pdf,http://regnskaber.virk.dk/58505662/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzI4LzBkLzFlLzg4MDgtNDNhMi1hMmQzLTBiOTI4NmYxNDgzMA.xml,Danmark,Brande,7330.0,22.0,Torvegade,Brande,7330.0,30.0,Storegade,Vejle Ãst,7120.0,3.0,Alpevej,"7330, Brande","Torvegade, 22",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-18,2018-04-18,2002-06-13,2018-04-18,statsautoriseret revisor,1841701.0,15807776.0,26650585.0,15807776.0,mne18484,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for TandlÃ¦ge Brodam Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bjarne Ulrik Pedersen,Terje Lorentzen,Terje Lorentzen,"Partner Revision, statsautoriseret revisionsaktieselskab",Nordea Bank Danmark A/S,TandlÃ¦ge Brodam Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Vejle Ãst,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-12-31,2017-01-01,2018-04-18,Brande,97 18 03 66,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25349464,indberetninger-20180424,2.5097342,26650585.0,AWL2jGWex8uVRSOdf8ya,2018-04-24T07:27:08.631Z,2018-04-24T07:26:57.241Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-62-WL,2018-04-24T07:26:57.421Z,,,,,,,,,,,,,,,,,,,,,,,,,
26650585,2016-01-01,2016-01-01,c744,,http://regnskaber.virk.dk/58505662/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzkyLzk5LzEzLzY1YTAtNGIyYy05MjlkLTY4NzdjZjU1MTcwNQ.pdf,http://regnskaber.virk.dk/58505662/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzI4LzBkLzFlLzg4MDgtNDNhMi1hMmQzLTBiOTI4NmYxNDgzMA.xml,Danmark,Brande,7330.0,22.0,Torvegade,Brande,7330.0,30.0,Storegade,Vejle Ãst,7120.0,3.0,Alpevej,"7330, Brande","Torvegade, 22",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-18,2018-04-18,2002-06-13,2018-04-18,statsautoriseret revisor,101200.0,15807776.0,26650585.0,15807776.0,mne18484,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for TandlÃ¦ge Brodam Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bjarne Ulrik Pedersen,Terje Lorentzen,Terje Lorentzen,"Partner Revision, statsautoriseret revisionsaktieselskab",Nordea Bank Danmark A/S,TandlÃ¦ge Brodam Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Vejle Ãst,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-12-31,2017-01-01,2018-04-18,Brande,97 18 03 66,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25349464,indberetninger-20180424,2.5097342,26650585.0,AWL2jGWex8uVRSOdf8ya,2018-04-24T07:27:08.631Z,2018-04-24T07:26:57.241Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-62-WL,2018-04-24T07:26:57.421Z,,,,,,,,,,,,,,,,,,,,,,,,,
26650585,2016-01-01,2016-12-31,c109,,http://regnskaber.virk.dk/58505662/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzkyLzk5LzEzLzY1YTAtNGIyYy05MjlkLTY4NzdjZjU1MTcwNQ.pdf,http://regnskaber.virk.dk/58505662/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzI4LzBkLzFlLzg4MDgtNDNhMi1hMmQzLTBiOTI4NmYxNDgzMA.xml,Danmark,Brande,7330.0,22.0,Torvegade,Brande,7330.0,30.0,Storegade,Vejle Ãst,7120.0,3.0,Alpevej,"7330, Brande","Torvegade, 22",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-18,2018-04-18,2002-06-13,2018-04-18,statsautoriseret revisor,,15807776.0,26650585.0,15807776.0,mne18484,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for TandlÃ¦ge Brodam Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bjarne Ulrik Pedersen,Terje Lorentzen,Terje Lorentzen,"Partner Revision, statsautoriseret revisionsaktieselskab",Nordea Bank Danmark A/S,TandlÃ¦ge Brodam Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Vejle Ãst,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-12-31,2017-01-01,2018-04-18,Brande,97 18 03 66,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25349464,indberetninger-20180424,2.5097342,26650585.0,AWL2jGWex8uVRSOdf8ya,2018-04-24T07:27:08.631Z,2018-04-24T07:26:57.241Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-62-WL,2018-04-24T07:26:57.421Z,163000.0,,,,,,,,,,,,,,,,,,,,,,,,
26650585,2016-01-01,2016-12-31,c123,,http://regnskaber.virk.dk/58505662/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzkyLzk5LzEzLzY1YTAtNGIyYy05MjlkLTY4NzdjZjU1MTcwNQ.pdf,http://regnskaber.virk.dk/58505662/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzI4LzBkLzFlLzg4MDgtNDNhMi1hMmQzLTBiOTI4NmYxNDgzMA.xml,Danmark,Brande,7330.0,22.0,Torvegade,Brande,7330.0,30.0,Storegade,Vejle Ãst,7120.0,3.0,Alpevej,"7330, Brande","Torvegade, 22",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-18,2018-04-18,2002-06-13,2018-04-18,statsautoriseret revisor,,15807776.0,26650585.0,15807776.0,mne18484,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for TandlÃ¦ge Brodam Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bjarne Ulrik Pedersen,Terje Lorentzen,Terje Lorentzen,"Partner Revision, statsautoriseret revisionsaktieselskab",Nordea Bank Danmark A/S,TandlÃ¦ge Brodam Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Vejle Ãst,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-12-31,2017-01-01,2018-04-18,Brande,97 18 03 66,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25349464,indberetninger-20180424,2.5097342,26650585.0,AWL2jGWex8uVRSOdf8ya,2018-04-24T07:27:08.631Z,2018-04-24T07:26:57.241Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-62-WL,2018-04-24T07:26:57.421Z,-112114.0,,,,,,,,,,,,,,,,,,,,,,,,
26650585,2016-01-01,2016-12-31,c3,,http://regnskaber.virk.dk/58505662/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzkyLzk5LzEzLzY1YTAtNGIyYy05MjlkLTY4NzdjZjU1MTcwNQ.pdf,http://regnskaber.virk.dk/58505662/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzI4LzBkLzFlLzg4MDgtNDNhMi1hMmQzLTBiOTI4NmYxNDgzMA.xml,Danmark,Brande,7330.0,22.0,Torvegade,Brande,7330.0,30.0,Storegade,Vejle Ãst,7120.0,3.0,Alpevej,"7330, Brande","Torvegade, 22",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-18,2018-04-18,2002-06-13,2018-04-18,statsautoriseret revisor,,15807776.0,26650585.0,15807776.0,mne18484,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for TandlÃ¦ge Brodam Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bjarne Ulrik Pedersen,Terje Lorentzen,Terje Lorentzen,"Partner Revision, statsautoriseret revisionsaktieselskab",Nordea Bank Danmark A/S,TandlÃ¦ge Brodam Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Vejle Ãst,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-12-31,2017-01-01,2018-04-18,Brande,97 18 03 66,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25349464,indberetninger-20180424,2.5097342,26650585.0,AWL2jGWex8uVRSOdf8ya,2018-04-24T07:27:08.631Z,2018-04-24T07:26:57.241Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-62-WL,2018-04-24T07:26:57.421Z,50886.0,-25418.0,25418.0,400.0,91286.0,400.0,65468.0,-25418.0,14582.0,,,,,,,,,,,,,,,,
26650585,2016-01-01,2016-12-31,c742,,http://regnskaber.virk.dk/58505662/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzkyLzk5LzEzLzY1YTAtNGIyYy05MjlkLTY4NzdjZjU1MTcwNQ.pdf,http://regnskaber.virk.dk/58505662/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzI4LzBkLzFlLzg4MDgtNDNhMi1hMmQzLTBiOTI4NmYxNDgzMA.xml,Danmark,Brande,7330.0,22.0,Torvegade,Brande,7330.0,30.0,Storegade,Vejle Ãst,7120.0,3.0,Alpevej,"7330, Brande","Torvegade, 22",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-18,2018-04-18,2002-06-13,2018-04-18,statsautoriseret revisor,,15807776.0,26650585.0,15807776.0,mne18484,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for TandlÃ¦ge Brodam Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bjarne Ulrik Pedersen,Terje Lorentzen,Terje Lorentzen,"Partner Revision, statsautoriseret revisionsaktieselskab",Nordea Bank Danmark A/S,TandlÃ¦ge Brodam Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Vejle Ãst,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-12-31,2017-01-01,2018-04-18,Brande,97 18 03 66,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25349464,indberetninger-20180424,2.5097342,26650585.0,AWL2jGWex8uVRSOdf8ya,2018-04-24T07:27:08.631Z,2018-04-24T07:26:57.241Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-62-WL,2018-04-24T07:26:57.421Z,-112114.0,,,,,,,,,,,,,,,,,,,,,,,,
26650585,2016-01-01,2016-12-31,c745,,http://regnskaber.virk.dk/58505662/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzkyLzk5LzEzLzY1YTAtNGIyYy05MjlkLTY4NzdjZjU1MTcwNQ.pdf,http://regnskaber.virk.dk/58505662/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzI4LzBkLzFlLzg4MDgtNDNhMi1hMmQzLTBiOTI4NmYxNDgzMA.xml,Danmark,Brande,7330.0,22.0,Torvegade,Brande,7330.0,30.0,Storegade,Vejle Ãst,7120.0,3.0,Alpevej,"7330, Brande","Torvegade, 22",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-18,2018-04-18,2002-06-13,2018-04-18,statsautoriseret revisor,,15807776.0,26650585.0,15807776.0,mne18484,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for TandlÃ¦ge Brodam Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bjarne Ulrik Pedersen,Terje Lorentzen,Terje Lorentzen,"Partner Revision, statsautoriseret revisionsaktieselskab",Nordea Bank Danmark A/S,TandlÃ¦ge Brodam Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Vejle Ãst,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-12-31,2017-01-01,2018-04-18,Brande,97 18 03 66,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25349464,indberetninger-20180424,2.5097342,26650585.0,AWL2jGWex8uVRSOdf8ya,2018-04-24T07:27:08.631Z,2018-04-24T07:26:57.241Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-62-WL,2018-04-24T07:26:57.421Z,,,,,,,,,,163000.0,101200.0,,,,,,,,,,,,,,
26650585,2016-12-31,2016-12-31,c4,,http://regnskaber.virk.dk/58505662/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzkyLzk5LzEzLzY1YTAtNGIyYy05MjlkLTY4NzdjZjU1MTcwNQ.pdf,http://regnskaber.virk.dk/58505662/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzI4LzBkLzFlLzg4MDgtNDNhMi1hMmQzLTBiOTI4NmYxNDgzMA.xml,Danmark,Brande,7330.0,22.0,Torvegade,Brande,7330.0,30.0,Storegade,Vejle Ãst,7120.0,3.0,Alpevej,"7330, Brande","Torvegade, 22",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-18,2018-04-18,2002-06-13,2018-04-18,statsautoriseret revisor,2017587.0,15807776.0,26650585.0,15807776.0,mne18484,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for TandlÃ¦ge Brodam Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bjarne Ulrik Pedersen,Terje Lorentzen,Terje Lorentzen,"Partner Revision, statsautoriseret revisionsaktieselskab",Nordea Bank Danmark A/S,TandlÃ¦ge Brodam Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Vejle Ãst,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-12-31,2017-01-01,2018-04-18,Brande,97 18 03 66,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25349464,indberetninger-20180424,2.5097342,26650585.0,AWL2jGWex8uVRSOdf8ya,2018-04-24T07:27:08.631Z,2018-04-24T07:26:57.241Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-62-WL,2018-04-24T07:26:57.421Z,,,,,,,,,,,,2025587.0,133921.0,125000.0,2025587.0,2025587.0,8000.0,1890530.0,8000.0,163000.0,1729587.0,1890530.0,8000.0,1136.0,1136.0
26650585,2016-12-31,2016-12-31,c722,,http://regnskaber.virk.dk/58505662/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzkyLzk5LzEzLzY1YTAtNGIyYy05MjlkLTY4NzdjZjU1MTcwNQ.pdf,http://regnskaber.virk.dk/58505662/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzI4LzBkLzFlLzg4MDgtNDNhMi1hMmQzLTBiOTI4NmYxNDgzMA.xml,Danmark,Brande,7330.0,22.0,Torvegade,Brande,7330.0,30.0,Storegade,Vejle Ãst,7120.0,3.0,Alpevej,"7330, Brande","Torvegade, 22",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-18,2018-04-18,2002-06-13,2018-04-18,statsautoriseret revisor,125000.0,15807776.0,26650585.0,15807776.0,mne18484,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for TandlÃ¦ge Brodam Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bjarne Ulrik Pedersen,Terje Lorentzen,Terje Lorentzen,"Partner Revision, statsautoriseret revisionsaktieselskab",Nordea Bank Danmark A/S,TandlÃ¦ge Brodam Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Vejle Ãst,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-12-31,2017-01-01,2018-04-18,Brande,97 18 03 66,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25349464,indberetninger-20180424,2.5097342,26650585.0,AWL2jGWex8uVRSOdf8ya,2018-04-24T07:27:08.631Z,2018-04-24T07:26:57.241Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-62-WL,2018-04-24T07:26:57.421Z,,,,,,,,,,,,,,,,,,,,,,,,,
