entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,EquityTransfersToReserves,RevaluationsOfInvestmentsOfTheYear
28903391,2015-10-01,2016-09-30,c174,,http://regnskaber.virk.dk/19330982/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzU2LzYwLzY1LzkwNzEtNGFhZC04MmJjLTI5ZGFkNjM4YzlkYQ.pdf,http://regnskaber.virk.dk/19330982/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzU5LzUxLzMwLzc4MDgtNGQ5NC04ZTlhLWIyZDcyZTJhZmVlOA.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,13.0,Torvegade,6870 Ãlgod,SÃ¸ndergade 41,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i AK Holding 2005 ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,0.0,2018-03-08,2005-08-01,2018-03-08,Registreret revisor,4000.0,20222670.0,28903391.0,20222670.0,mne272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for AK Holding 2005 ApS.,-54000.0,7000.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Arne Kjeldsen,Arne Kjeldsen,Sydbank,AK Holding 2005 ApS,BDO Statsautoriseret revisionsaktieselskab,Ãlgod,2015-10-01,2016-09-30,-51000.0,-51000.0,-58000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2017-09-30,2016-10-01,true,2018-03-08,Ãlgod,0.0,urn:ofk:oid:25157743,indberetninger-20180424,2.5095978,28903391.0,,2018-04-04T04:58:39.711Z,2018-03-09T12:52:55.673Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-42-CT,2018-03-09T12:52:55.800Z,,,,,,,,,,,,,,,,,,,,,,,,,,
28903391,2015-10-01,2016-09-30,c177,,http://regnskaber.virk.dk/19330982/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzU2LzYwLzY1LzkwNzEtNGFhZC04MmJjLTI5ZGFkNjM4YzlkYQ.pdf,http://regnskaber.virk.dk/19330982/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzU5LzUxLzMwLzc4MDgtNGQ5NC04ZTlhLWIyZDcyZTJhZmVlOA.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,13.0,Torvegade,6870 Ãlgod,SÃ¸ndergade 41,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i AK Holding 2005 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-03-08,2005-08-01,2018-03-08,Registreret revisor,,20222670.0,28903391.0,20222670.0,mne272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for AK Holding 2005 ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Arne Kjeldsen,Arne Kjeldsen,Sydbank,AK Holding 2005 ApS,BDO Statsautoriseret revisionsaktieselskab,Ãlgod,2015-10-01,2016-09-30,35000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2017-09-30,2016-10-01,true,2018-03-08,Ãlgod,,urn:ofk:oid:25157743,indberetninger-20180424,2.5095978,28903391.0,,2018-04-04T04:58:39.711Z,2018-03-09T12:52:55.673Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-42-CT,2018-03-09T12:52:55.800Z,,,,,,,,,,,,,,,,,,,,,,,,,,
28903391,2015-10-01,2016-09-30,c185,,http://regnskaber.virk.dk/19330982/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzU2LzYwLzY1LzkwNzEtNGFhZC04MmJjLTI5ZGFkNjM4YzlkYQ.pdf,http://regnskaber.virk.dk/19330982/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzU5LzUxLzMwLzc4MDgtNGQ5NC04ZTlhLWIyZDcyZTJhZmVlOA.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,13.0,Torvegade,6870 Ãlgod,SÃ¸ndergade 41,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i AK Holding 2005 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-03-08,2005-08-01,2018-03-08,Registreret revisor,,20222670.0,28903391.0,20222670.0,mne272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for AK Holding 2005 ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Arne Kjeldsen,Arne Kjeldsen,Sydbank,AK Holding 2005 ApS,BDO Statsautoriseret revisionsaktieselskab,Ãlgod,2015-10-01,2016-09-30,-25000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2017-09-30,2016-10-01,true,2018-03-08,Ãlgod,,urn:ofk:oid:25157743,indberetninger-20180424,2.5095978,28903391.0,,2018-04-04T04:58:39.711Z,2018-03-09T12:52:55.673Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-42-CT,2018-03-09T12:52:55.800Z,,,,,,,,,,,,,,,,,,,,,,,,,,
28903391,2015-10-01,2016-09-30,c195,,http://regnskaber.virk.dk/19330982/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzU2LzYwLzY1LzkwNzEtNGFhZC04MmJjLTI5ZGFkNjM4YzlkYQ.pdf,http://regnskaber.virk.dk/19330982/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzU5LzUxLzMwLzc4MDgtNGQ5NC04ZTlhLWIyZDcyZTJhZmVlOA.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,13.0,Torvegade,6870 Ãlgod,SÃ¸ndergade 41,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i AK Holding 2005 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-03-08,2005-08-01,2018-03-08,Registreret revisor,,20222670.0,28903391.0,20222670.0,mne272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for AK Holding 2005 ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Arne Kjeldsen,Arne Kjeldsen,Sydbank,AK Holding 2005 ApS,BDO Statsautoriseret revisionsaktieselskab,Ãlgod,2015-10-01,2016-09-30,-61000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2017-09-30,2016-10-01,true,2018-03-08,Ãlgod,,urn:ofk:oid:25157743,indberetninger-20180424,2.5095978,28903391.0,,2018-04-04T04:58:39.711Z,2018-03-09T12:52:55.673Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-42-CT,2018-03-09T12:52:55.800Z,,,,,,,,,,,,,,,,,,,,,,,,,,
28903391,2016-09-30,2016-09-30,c172,,http://regnskaber.virk.dk/19330982/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzU2LzYwLzY1LzkwNzEtNGFhZC04MmJjLTI5ZGFkNjM4YzlkYQ.pdf,http://regnskaber.virk.dk/19330982/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzU5LzUxLzMwLzc4MDgtNGQ5NC04ZTlhLWIyZDcyZTJhZmVlOA.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,13.0,Torvegade,6870 Ãlgod,SÃ¸ndergade 41,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i AK Holding 2005 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-03-08,2005-08-01,2018-03-08,Registreret revisor,,20222670.0,28903391.0,20222670.0,mne272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for AK Holding 2005 ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Arne Kjeldsen,Arne Kjeldsen,Sydbank,AK Holding 2005 ApS,BDO Statsautoriseret revisionsaktieselskab,Ãlgod,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2017-09-30,2016-10-01,true,2018-03-08,Ãlgod,,urn:ofk:oid:25157743,indberetninger-20180424,2.5095978,28903391.0,,2018-04-04T04:58:39.711Z,2018-03-09T12:52:55.673Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-42-CT,2018-03-09T12:52:55.800Z,446000.0,2000.0,125000.0,48000.0,423000.0,446000.0,23000.0,287000.0,138000.0,287000.0,149000.0,109000.0,10000.0,298000.0,109000.0,23000.0,13000.0,48000.0,0.0,0.0,,,,,,
28903391,2016-10-01,2016-10-01,c226,,http://regnskaber.virk.dk/19330982/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzU2LzYwLzY1LzkwNzEtNGFhZC04MmJjLTI5ZGFkNjM4YzlkYQ.pdf,http://regnskaber.virk.dk/19330982/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzU5LzUxLzMwLzc4MDgtNGQ5NC04ZTlhLWIyZDcyZTJhZmVlOA.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,13.0,Torvegade,6870 Ãlgod,SÃ¸ndergade 41,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i AK Holding 2005 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-03-08,2005-08-01,2018-03-08,Registreret revisor,,20222670.0,28903391.0,20222670.0,mne272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for AK Holding 2005 ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Arne Kjeldsen,Arne Kjeldsen,Sydbank,AK Holding 2005 ApS,BDO Statsautoriseret revisionsaktieselskab,Ãlgod,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2017-09-30,2016-10-01,true,2018-03-08,Ãlgod,,urn:ofk:oid:25157743,indberetninger-20180424,2.5095978,28903391.0,,2018-04-04T04:58:39.711Z,2018-03-09T12:52:55.673Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-42-CT,2018-03-09T12:52:55.800Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,
28903391,2016-10-01,2016-10-01,c235,,http://regnskaber.virk.dk/19330982/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzU2LzYwLzY1LzkwNzEtNGFhZC04MmJjLTI5ZGFkNjM4YzlkYQ.pdf,http://regnskaber.virk.dk/19330982/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzU5LzUxLzMwLzc4MDgtNGQ5NC04ZTlhLWIyZDcyZTJhZmVlOA.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,13.0,Torvegade,6870 Ãlgod,SÃ¸ndergade 41,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i AK Holding 2005 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-03-08,2005-08-01,2018-03-08,Registreret revisor,,20222670.0,28903391.0,20222670.0,mne272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for AK Holding 2005 ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Arne Kjeldsen,Arne Kjeldsen,Sydbank,AK Holding 2005 ApS,BDO Statsautoriseret revisionsaktieselskab,Ãlgod,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2017-09-30,2016-10-01,true,2018-03-08,Ãlgod,,urn:ofk:oid:25157743,indberetninger-20180424,2.5095978,28903391.0,,2018-04-04T04:58:39.711Z,2018-03-09T12:52:55.673Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-42-CT,2018-03-09T12:52:55.800Z,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
28903391,2016-10-01,2016-10-01,c253,,http://regnskaber.virk.dk/19330982/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzU2LzYwLzY1LzkwNzEtNGFhZC04MmJjLTI5ZGFkNjM4YzlkYQ.pdf,http://regnskaber.virk.dk/19330982/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzU5LzUxLzMwLzc4MDgtNGQ5NC04ZTlhLWIyZDcyZTJhZmVlOA.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,13.0,Torvegade,6870 Ãlgod,SÃ¸ndergade 41,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i AK Holding 2005 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-03-08,2005-08-01,2018-03-08,Registreret revisor,,20222670.0,28903391.0,20222670.0,mne272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for AK Holding 2005 ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Arne Kjeldsen,Arne Kjeldsen,Sydbank,AK Holding 2005 ApS,BDO Statsautoriseret revisionsaktieselskab,Ãlgod,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2017-09-30,2016-10-01,true,2018-03-08,Ãlgod,,urn:ofk:oid:25157743,indberetninger-20180424,2.5095978,28903391.0,,2018-04-04T04:58:39.711Z,2018-03-09T12:52:55.673Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-42-CT,2018-03-09T12:52:55.800Z,,,,,297950.0,,,,,,,,,,,,,,,,,,,,,
28903391,2016-10-01,2016-10-01,c567,,http://regnskaber.virk.dk/19330982/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzU2LzYwLzY1LzkwNzEtNGFhZC04MmJjLTI5ZGFkNjM4YzlkYQ.pdf,http://regnskaber.virk.dk/19330982/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzU5LzUxLzMwLzc4MDgtNGQ5NC04ZTlhLWIyZDcyZTJhZmVlOA.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,13.0,Torvegade,6870 Ãlgod,SÃ¸ndergade 41,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i AK Holding 2005 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-03-08,2005-08-01,2018-03-08,Registreret revisor,,20222670.0,28903391.0,20222670.0,mne272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for AK Holding 2005 ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Arne Kjeldsen,Arne Kjeldsen,Sydbank,AK Holding 2005 ApS,BDO Statsautoriseret revisionsaktieselskab,Ãlgod,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2017-09-30,2016-10-01,true,2018-03-08,Ãlgod,,urn:ofk:oid:25157743,indberetninger-20180424,2.5095978,28903391.0,,2018-04-04T04:58:39.711Z,2018-03-09T12:52:55.673Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-42-CT,2018-03-09T12:52:55.800Z,,,,,,,,,,,,,,,,,,,,,-29101.0,166667.0,,,,
28903391,2016-10-01,2016-10-01,c570,,http://regnskaber.virk.dk/19330982/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzU2LzYwLzY1LzkwNzEtNGFhZC04MmJjLTI5ZGFkNjM4YzlkYQ.pdf,http://regnskaber.virk.dk/19330982/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzU5LzUxLzMwLzc4MDgtNGQ5NC04ZTlhLWIyZDcyZTJhZmVlOA.xml,true,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,13.0,Torvegade,6870 Ãlgod,SÃ¸ndergade 41,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i AK Holding 2005 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-03-08,2005-08-01,2018-03-08,Registreret revisor,,20222670.0,28903391.0,20222670.0,mne272,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for AK Holding 2005 ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Christiansen,Arne Kjeldsen,Arne Kjeldsen,Sydbank,AK Holding 2005 ApS,BDO Statsautoriseret revisionsaktieselskab,Ãlgod,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde Kommune,2017-09-30,2016-10-01,true,2018-03-08,Ãlgod,,urn:ofk:oid:25157743,indberetninger-20180424,2.5095978,28903391.0,,2018-04-04T04:58:39.711Z,2018-03-09T12:52:55.673Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-42-CT,2018-03-09T12:52:55.800Z,,,,,,,,,,,,,,,,,,,,,-1689.0,150616.0,,,,
