entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,CostOfProduction,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DistributionCosts,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,OtherOperatingExpenses,OtherOperatingIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherReserves,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividend,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables
35850414,2014-06-01,2014-12-31,c2,http://regnskaber.virk.dk/41405853/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2EzL2ZiLzFhLzAwODYtNDRmNi1iZTFlLTFiMDc1YTE1NmIzYw.xhtml,http://regnskaber.virk.dk/41405853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2NlLzljL2Q1LzU0ZDAtNDkxMC1hMWE1LTE3NGUwMjYyZjU1Zg.pdf,http://regnskaber.virk.dk/41405853/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2VmLzQxL2MwLzhmYTQtNDRiMi1iZmE4LTFlODc0YjdiMjM5NQ.xml,true,Danmark,DK,Ãrhus C,8000.0,11.0,SÃ¸nder Alle,HÃ¸rning,8362.0,313.0,ÃstergÃ¥rds Alle,8362 HÃ¸rning,ÃstergÃ¥rds AllÃ© 313,0.0,Regnskabsklasse B,0.0,2016-05-29,2016-05-29,0.0,0.0,35850414.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kristian Kolding Jensen,Kristian Kolding Jensen,Spar Nord,MERCURY TRADING & SERVICES IVS,Kristian Kolding Jensen,0.0,0.0,0.0,0.0,0.0,HÃ¸rning,2014-06-01,2014-12-31,0.0,0.0,0.0,2015-12-31,2015-01-01,0.0,false,false,0.0,22203446.0,false,false,Ingen bistand,urn:ofk:oid:22478165,indberetninger-20180424,2.5955422,35850414.0,,2018-03-29T06:46:45.066Z,2016-05-29T17:41:47.501Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-08-NC,2016-05-29T17:41:47.645Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35850414,2014-06-01,2014-12-31,c4,http://regnskaber.virk.dk/41405853/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2EzL2ZiLzFhLzAwODYtNDRmNi1iZTFlLTFiMDc1YTE1NmIzYw.xhtml,http://regnskaber.virk.dk/41405853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2NlLzljL2Q1LzU0ZDAtNDkxMC1hMWE1LTE3NGUwMjYyZjU1Zg.pdf,http://regnskaber.virk.dk/41405853/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2VmLzQxL2MwLzhmYTQtNDRiMi1iZmE4LTFlODc0YjdiMjM5NQ.xml,true,Danmark,DK,Ãrhus C,8000.0,11.0,SÃ¸nder Alle,HÃ¸rning,8362.0,313.0,ÃstergÃ¥rds Alle,8362 HÃ¸rning,ÃstergÃ¥rds AllÃ© 313,,Regnskabsklasse B,,2016-05-29,2016-05-29,,,35850414.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kristian Kolding Jensen,Kristian Kolding Jensen,Spar Nord,MERCURY TRADING & SERVICES IVS,Kristian Kolding Jensen,,,,,,HÃ¸rning,2014-06-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,,false,false,,22203446.0,false,false,Ingen bistand,urn:ofk:oid:22478165,indberetninger-20180424,2.5955422,35850414.0,,2018-03-29T06:46:45.066Z,2016-05-29T17:41:47.501Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-08-NC,2016-05-29T17:41:47.645Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35850414,2014-06-01,2014-12-31,c6,http://regnskaber.virk.dk/41405853/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2EzL2ZiLzFhLzAwODYtNDRmNi1iZTFlLTFiMDc1YTE1NmIzYw.xhtml,http://regnskaber.virk.dk/41405853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2NlLzljL2Q1LzU0ZDAtNDkxMC1hMWE1LTE3NGUwMjYyZjU1Zg.pdf,http://regnskaber.virk.dk/41405853/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2VmLzQxL2MwLzhmYTQtNDRiMi1iZmE4LTFlODc0YjdiMjM5NQ.xml,true,Danmark,DK,Ãrhus C,8000.0,11.0,SÃ¸nder Alle,HÃ¸rning,8362.0,313.0,ÃstergÃ¥rds Alle,8362 HÃ¸rning,ÃstergÃ¥rds AllÃ© 313,,Regnskabsklasse B,,2016-05-29,2016-05-29,,,35850414.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kristian Kolding Jensen,Kristian Kolding Jensen,Spar Nord,MERCURY TRADING & SERVICES IVS,Kristian Kolding Jensen,,,,,,HÃ¸rning,2014-06-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,,false,false,,22203446.0,false,false,Ingen bistand,urn:ofk:oid:22478165,indberetninger-20180424,2.5955422,35850414.0,,2018-03-29T06:46:45.066Z,2016-05-29T17:41:47.501Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-08-NC,2016-05-29T17:41:47.645Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35850414,2014-06-01,2014-12-31,c8,http://regnskaber.virk.dk/41405853/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2EzL2ZiLzFhLzAwODYtNDRmNi1iZTFlLTFiMDc1YTE1NmIzYw.xhtml,http://regnskaber.virk.dk/41405853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2NlLzljL2Q1LzU0ZDAtNDkxMC1hMWE1LTE3NGUwMjYyZjU1Zg.pdf,http://regnskaber.virk.dk/41405853/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2VmLzQxL2MwLzhmYTQtNDRiMi1iZmE4LTFlODc0YjdiMjM5NQ.xml,true,Danmark,DK,Ãrhus C,8000.0,11.0,SÃ¸nder Alle,HÃ¸rning,8362.0,313.0,ÃstergÃ¥rds Alle,8362 HÃ¸rning,ÃstergÃ¥rds AllÃ© 313,,Regnskabsklasse B,,2016-05-29,2016-05-29,,,35850414.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kristian Kolding Jensen,Kristian Kolding Jensen,Spar Nord,MERCURY TRADING & SERVICES IVS,Kristian Kolding Jensen,,,,,,HÃ¸rning,2014-06-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,,false,false,,22203446.0,false,false,Ingen bistand,urn:ofk:oid:22478165,indberetninger-20180424,2.5955422,35850414.0,,2018-03-29T06:46:45.066Z,2016-05-29T17:41:47.501Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-08-NC,2016-05-29T17:41:47.645Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35850414,2014-12-31,2014-12-31,c10,http://regnskaber.virk.dk/41405853/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2EzL2ZiLzFhLzAwODYtNDRmNi1iZTFlLTFiMDc1YTE1NmIzYw.xhtml,http://regnskaber.virk.dk/41405853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2NlLzljL2Q1LzU0ZDAtNDkxMC1hMWE1LTE3NGUwMjYyZjU1Zg.pdf,http://regnskaber.virk.dk/41405853/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2VmLzQxL2MwLzhmYTQtNDRiMi1iZmE4LTFlODc0YjdiMjM5NQ.xml,true,Danmark,DK,Ãrhus C,8000.0,11.0,SÃ¸nder Alle,HÃ¸rning,8362.0,313.0,ÃstergÃ¥rds Alle,8362 HÃ¸rning,ÃstergÃ¥rds AllÃ© 313,,Regnskabsklasse B,,2016-05-29,2016-05-29,,,35850414.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kristian Kolding Jensen,Kristian Kolding Jensen,Spar Nord,MERCURY TRADING & SERVICES IVS,Kristian Kolding Jensen,,,,,,HÃ¸rning,2014-06-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,,22203446.0,false,false,Ingen bistand,urn:ofk:oid:22478165,indberetninger-20180424,2.5955422,35850414.0,,2018-03-29T06:46:45.066Z,2016-05-29T17:41:47.501Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-08-NC,2016-05-29T17:41:47.645Z,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35850414,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/41405853/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2EzL2ZiLzFhLzAwODYtNDRmNi1iZTFlLTFiMDc1YTE1NmIzYw.xhtml,http://regnskaber.virk.dk/41405853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2NlLzljL2Q1LzU0ZDAtNDkxMC1hMWE1LTE3NGUwMjYyZjU1Zg.pdf,http://regnskaber.virk.dk/41405853/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2VmLzQxL2MwLzhmYTQtNDRiMi1iZmE4LTFlODc0YjdiMjM5NQ.xml,true,Danmark,DK,Ãrhus C,8000.0,11.0,SÃ¸nder Alle,HÃ¸rning,8362.0,313.0,ÃstergÃ¥rds Alle,8362 HÃ¸rning,ÃstergÃ¥rds AllÃ© 313,0.0,Regnskabsklasse B,0.0,2016-05-29,2016-05-29,0.0,0.0,35850414.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kristian Kolding Jensen,Kristian Kolding Jensen,Spar Nord,MERCURY TRADING & SERVICES IVS,Kristian Kolding Jensen,0.0,0.0,0.0,0.0,0.0,HÃ¸rning,2014-06-01,2014-12-31,0.0,0.0,0.0,2015-12-31,2015-01-01,0.0,false,false,0.0,22203446.0,false,false,Ingen bistand,urn:ofk:oid:22478165,indberetninger-20180424,2.5955422,35850414.0,,2018-03-29T06:46:45.066Z,2016-05-29T17:41:47.501Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-08-NC,2016-05-29T17:41:47.645Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35850414,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/41405853/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2EzL2ZiLzFhLzAwODYtNDRmNi1iZTFlLTFiMDc1YTE1NmIzYw.xhtml,http://regnskaber.virk.dk/41405853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2NlLzljL2Q1LzU0ZDAtNDkxMC1hMWE1LTE3NGUwMjYyZjU1Zg.pdf,http://regnskaber.virk.dk/41405853/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2VmLzQxL2MwLzhmYTQtNDRiMi1iZmE4LTFlODc0YjdiMjM5NQ.xml,true,Danmark,DK,Ãrhus C,8000.0,11.0,SÃ¸nder Alle,HÃ¸rning,8362.0,313.0,ÃstergÃ¥rds Alle,8362 HÃ¸rning,ÃstergÃ¥rds AllÃ© 313,,Regnskabsklasse B,,2016-05-29,2016-05-29,,,35850414.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kristian Kolding Jensen,Kristian Kolding Jensen,Spar Nord,MERCURY TRADING & SERVICES IVS,Kristian Kolding Jensen,,,,,,HÃ¸rning,2014-06-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,,22203446.0,false,false,Ingen bistand,urn:ofk:oid:22478165,indberetninger-20180424,2.5955422,35850414.0,,2018-03-29T06:46:45.066Z,2016-05-29T17:41:47.501Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-08-NC,2016-05-29T17:41:47.645Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35850414,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/41405853/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2EzL2ZiLzFhLzAwODYtNDRmNi1iZTFlLTFiMDc1YTE1NmIzYw.xhtml,http://regnskaber.virk.dk/41405853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2NlLzljL2Q1LzU0ZDAtNDkxMC1hMWE1LTE3NGUwMjYyZjU1Zg.pdf,http://regnskaber.virk.dk/41405853/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2VmLzQxL2MwLzhmYTQtNDRiMi1iZmE4LTFlODc0YjdiMjM5NQ.xml,true,Danmark,DK,Ãrhus C,8000.0,11.0,SÃ¸nder Alle,HÃ¸rning,8362.0,313.0,ÃstergÃ¥rds Alle,8362 HÃ¸rning,ÃstergÃ¥rds AllÃ© 313,,Regnskabsklasse B,,2016-05-29,2016-05-29,,,35850414.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kristian Kolding Jensen,Kristian Kolding Jensen,Spar Nord,MERCURY TRADING & SERVICES IVS,Kristian Kolding Jensen,,,,,,HÃ¸rning,2014-06-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,,false,false,,22203446.0,false,false,Ingen bistand,urn:ofk:oid:22478165,indberetninger-20180424,2.5955422,35850414.0,,2018-03-29T06:46:45.066Z,2016-05-29T17:41:47.501Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-08-NC,2016-05-29T17:41:47.645Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35850414,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/41405853/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2EzL2ZiLzFhLzAwODYtNDRmNi1iZTFlLTFiMDc1YTE1NmIzYw.xhtml,http://regnskaber.virk.dk/41405853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2NlLzljL2Q1LzU0ZDAtNDkxMC1hMWE1LTE3NGUwMjYyZjU1Zg.pdf,http://regnskaber.virk.dk/41405853/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2VmLzQxL2MwLzhmYTQtNDRiMi1iZmE4LTFlODc0YjdiMjM5NQ.xml,true,Danmark,DK,Ãrhus C,8000.0,11.0,SÃ¸nder Alle,HÃ¸rning,8362.0,313.0,ÃstergÃ¥rds Alle,8362 HÃ¸rning,ÃstergÃ¥rds AllÃ© 313,,Regnskabsklasse B,,2016-05-29,2016-05-29,,,35850414.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kristian Kolding Jensen,Kristian Kolding Jensen,Spar Nord,MERCURY TRADING & SERVICES IVS,Kristian Kolding Jensen,,,,,,HÃ¸rning,2014-06-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,,false,false,,22203446.0,false,false,Ingen bistand,urn:ofk:oid:22478165,indberetninger-20180424,2.5955422,35850414.0,,2018-03-29T06:46:45.066Z,2016-05-29T17:41:47.501Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-08-NC,2016-05-29T17:41:47.645Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35850414,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/41405853/ZG9rdW1lbnRsYWdlcjovLzAzL2M5L2EzL2ZiLzFhLzAwODYtNDRmNi1iZTFlLTFiMDc1YTE1NmIzYw.xhtml,http://regnskaber.virk.dk/41405853/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2NlLzljL2Q1LzU0ZDAtNDkxMC1hMWE1LTE3NGUwMjYyZjU1Zg.pdf,http://regnskaber.virk.dk/41405853/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2VmLzQxL2MwLzhmYTQtNDRiMi1iZmE4LTFlODc0YjdiMjM5NQ.xml,true,Danmark,DK,Ãrhus C,8000.0,11.0,SÃ¸nder Alle,HÃ¸rning,8362.0,313.0,ÃstergÃ¥rds Alle,8362 HÃ¸rning,ÃstergÃ¥rds AllÃ© 313,,Regnskabsklasse B,,2016-05-29,2016-05-29,,,35850414.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kristian Kolding Jensen,Kristian Kolding Jensen,Spar Nord,MERCURY TRADING & SERVICES IVS,Kristian Kolding Jensen,,,,,,HÃ¸rning,2014-06-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,,false,false,,22203446.0,false,false,Ingen bistand,urn:ofk:oid:22478165,indberetninger-20180424,2.5955422,35850414.0,,2018-03-29T06:46:45.066Z,2016-05-29T17:41:47.501Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-08-NC,2016-05-29T17:41:47.645Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
