entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,FaxNumberOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,IndependentAuditorsReportsExtendedReview,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,NumberOfEmployees,OpinionOnFinancialStatementsExtendedReview,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyLegislationOnFinancialReportingIncludingAccountingAndStorageOfAccountingRecordsExtendedReview,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyOtherMattersExtendedReview,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCompaniesActOrEquivalentLegislationThatTheCompanyIsSubjectToExtendedReview,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCriminalCodeAndFiscalTaxAndSubsidyLegislationExtendedReview,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,TypeOfBasisForModifiedOpinionOnFinancialStatementsExtendedReview,TypeOfModifiedOpinionOnAuditedFinancialStatementsExtendedReview,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
26990491,2016-01-01,2016-01-01,c12,http://regnskaber.virk.dk/19409962/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzgxL2YxL2M4LzE5ZjAtNDY2My1hY2RkLWFlODUyZTc3Mjg3Mw.xhtml,http://regnskaber.virk.dk/19409962/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2NjL2RlL2RmLzdmYmMtNDBhYy05YjdmLWNjMmI0YWRlNzJlMg.pdf,http://regnskaber.virk.dk/19409962/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3Lzg1LzBlL2FhLzk3MjItNDg0ZS1iMThlLWM0YzRiNjJiMDc3Zg.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Glamsbjerg,5620.0,19.0,SÃ¸ndergade,5000  Odense C,Vesterbro 9 b,Til kapitalejerne i SKOVGAARD GULDSMED & URMAGER ApS,ErklÃ¦ring om udvidet gennemgang af Ã¥rsregnskabet,Regnskabsklasse B,2018-04-05,2018-04-05,Registreret revisor,64723738.0,26990491.0,mne34373,1002497487.0,Den uafhÃ¦ngige revisors erklÃ¦ringer,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Johan HÃ¸ffner,Henning Skovgaard Hansen,Henning Skovgaard Hansen,SKOVGAARD GULDSMED & URMAGER ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,9.0,"Baseret pÃ¥ det udfÃ¸rte arbejde er det vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 i overensstemmelse med Ã¥rsregnskabsloven.",Glamsbjerg,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,false,false,false,false,2018-04-05,Odense,64723637.0,false,false,ErklÃ¦ring om udvidet gennemgang,Grundlag for konklusion,Konklusion,urn:ofk:oid:25272347,indberetninger-20180424,2.5949414,26990491.0,,2018-04-08T04:17:16.223Z,2018-04-06T11:23:53.806Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-13-JX,2018-04-06T11:23:54.042Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26990491,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/19409962/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzgxL2YxL2M4LzE5ZjAtNDY2My1hY2RkLWFlODUyZTc3Mjg3Mw.xhtml,http://regnskaber.virk.dk/19409962/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2NjL2RlL2RmLzdmYmMtNDBhYy05YjdmLWNjMmI0YWRlNzJlMg.pdf,http://regnskaber.virk.dk/19409962/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3Lzg1LzBlL2FhLzk3MjItNDg0ZS1iMThlLWM0YzRiNjJiMDc3Zg.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Glamsbjerg,5620.0,19.0,SÃ¸ndergade,5000  Odense C,Vesterbro 9 b,Til kapitalejerne i SKOVGAARD GULDSMED & URMAGER ApS,ErklÃ¦ring om udvidet gennemgang af Ã¥rsregnskabet,Regnskabsklasse B,2018-04-05,2018-04-05,Registreret revisor,64723738.0,26990491.0,mne34373,1002497487.0,Den uafhÃ¦ngige revisors erklÃ¦ringer,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Johan HÃ¸ffner,Henning Skovgaard Hansen,Henning Skovgaard Hansen,SKOVGAARD GULDSMED & URMAGER ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,"Baseret pÃ¥ det udfÃ¸rte arbejde er det vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 i overensstemmelse med Ã¥rsregnskabsloven.",Glamsbjerg,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,false,false,false,false,2018-04-05,Odense,64723637.0,false,false,ErklÃ¦ring om udvidet gennemgang,Grundlag for konklusion,Konklusion,urn:ofk:oid:25272347,indberetninger-20180424,2.5949414,26990491.0,,2018-04-08T04:17:16.223Z,2018-04-06T11:23:53.806Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-13-JX,2018-04-06T11:23:54.042Z,9.0,219030.0,3059566.0,3824367.0,65083.0,15.0,367148.0,480703.0,545771.0,113555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26990491,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/19409962/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzgxL2YxL2M4LzE5ZjAtNDY2My1hY2RkLWFlODUyZTc3Mjg3Mw.xhtml,http://regnskaber.virk.dk/19409962/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2NjL2RlL2RmLzdmYmMtNDBhYy05YjdmLWNjMmI0YWRlNzJlMg.pdf,http://regnskaber.virk.dk/19409962/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3Lzg1LzBlL2FhLzk3MjItNDg0ZS1iMThlLWM0YzRiNjJiMDc3Zg.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Glamsbjerg,5620.0,19.0,SÃ¸ndergade,5000  Odense C,Vesterbro 9 b,Til kapitalejerne i SKOVGAARD GULDSMED & URMAGER ApS,ErklÃ¦ring om udvidet gennemgang af Ã¥rsregnskabet,Regnskabsklasse B,2018-04-05,2018-04-05,Registreret revisor,64723738.0,26990491.0,mne34373,1002497487.0,Den uafhÃ¦ngige revisors erklÃ¦ringer,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Johan HÃ¸ffner,Henning Skovgaard Hansen,Henning Skovgaard Hansen,SKOVGAARD GULDSMED & URMAGER ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,"Baseret pÃ¥ det udfÃ¸rte arbejde er det vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 i overensstemmelse med Ã¥rsregnskabsloven.",Glamsbjerg,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,false,false,false,false,2018-04-05,Odense,64723637.0,false,false,ErklÃ¦ring om udvidet gennemgang,Grundlag for konklusion,Konklusion,urn:ofk:oid:25272347,indberetninger-20180424,2.5949414,26990491.0,,2018-04-08T04:17:16.223Z,2018-04-06T11:23:53.806Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-13-JX,2018-04-06T11:23:54.042Z,,,,,,,51700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26990491,2016-01-01,2016-12-31,c8,http://regnskaber.virk.dk/19409962/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzgxL2YxL2M4LzE5ZjAtNDY2My1hY2RkLWFlODUyZTc3Mjg3Mw.xhtml,http://regnskaber.virk.dk/19409962/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2NjL2RlL2RmLzdmYmMtNDBhYy05YjdmLWNjMmI0YWRlNzJlMg.pdf,http://regnskaber.virk.dk/19409962/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3Lzg1LzBlL2FhLzk3MjItNDg0ZS1iMThlLWM0YzRiNjJiMDc3Zg.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Glamsbjerg,5620.0,19.0,SÃ¸ndergade,5000  Odense C,Vesterbro 9 b,Til kapitalejerne i SKOVGAARD GULDSMED & URMAGER ApS,ErklÃ¦ring om udvidet gennemgang af Ã¥rsregnskabet,Regnskabsklasse B,2018-04-05,2018-04-05,Registreret revisor,64723738.0,26990491.0,mne34373,1002497487.0,Den uafhÃ¦ngige revisors erklÃ¦ringer,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Johan HÃ¸ffner,Henning Skovgaard Hansen,Henning Skovgaard Hansen,SKOVGAARD GULDSMED & URMAGER ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,"Baseret pÃ¥ det udfÃ¸rte arbejde er det vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 i overensstemmelse med Ã¥rsregnskabsloven.",Glamsbjerg,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,false,false,false,false,2018-04-05,Odense,64723637.0,false,false,ErklÃ¦ring om udvidet gennemgang,Grundlag for konklusion,Konklusion,urn:ofk:oid:25272347,indberetninger-20180424,2.5949414,26990491.0,,2018-04-08T04:17:16.223Z,2018-04-06T11:23:53.806Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-13-JX,2018-04-06T11:23:54.042Z,,,,,,,315448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26990491,2016-12-31,2016-12-31,c10,http://regnskaber.virk.dk/19409962/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzgxL2YxL2M4LzE5ZjAtNDY2My1hY2RkLWFlODUyZTc3Mjg3Mw.xhtml,http://regnskaber.virk.dk/19409962/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2NjL2RlL2RmLzdmYmMtNDBhYy05YjdmLWNjMmI0YWRlNzJlMg.pdf,http://regnskaber.virk.dk/19409962/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3Lzg1LzBlL2FhLzk3MjItNDg0ZS1iMThlLWM0YzRiNjJiMDc3Zg.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Glamsbjerg,5620.0,19.0,SÃ¸ndergade,5000  Odense C,Vesterbro 9 b,Til kapitalejerne i SKOVGAARD GULDSMED & URMAGER ApS,ErklÃ¦ring om udvidet gennemgang af Ã¥rsregnskabet,Regnskabsklasse B,2018-04-05,2018-04-05,Registreret revisor,64723738.0,26990491.0,mne34373,1002497487.0,Den uafhÃ¦ngige revisors erklÃ¦ringer,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Johan HÃ¸ffner,Henning Skovgaard Hansen,Henning Skovgaard Hansen,SKOVGAARD GULDSMED & URMAGER ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,9.0,"Baseret pÃ¥ det udfÃ¸rte arbejde er det vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 i overensstemmelse med Ã¥rsregnskabsloven.",Glamsbjerg,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,false,false,false,false,2018-04-05,Odense,64723637.0,false,false,ErklÃ¦ring om udvidet gennemgang,Grundlag for konklusion,Konklusion,urn:ofk:oid:25272347,indberetninger-20180424,2.5949414,26990491.0,,2018-04-08T04:17:16.223Z,2018-04-06T11:23:53.806Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-13-JX,2018-04-06T11:23:54.042Z,,,,,,,,,,,5316265.0,401839.0,125000.0,4424277.0,2759290.0,393315.0,3931822.0,394809.0,5316265.0,2464793.0,103864.0,3931822.0,891988.0,5250.0,98614.0,1041113.0,90616.0,788124.0,51700.0,92182.0,92182.0,2582590.0,2464793.0,153245.0,90616.0,59967.0,1210468.0,,
26990491,2017-01-01,2017-01-01,c11,http://regnskaber.virk.dk/19409962/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzgxL2YxL2M4LzE5ZjAtNDY2My1hY2RkLWFlODUyZTc3Mjg3Mw.xhtml,http://regnskaber.virk.dk/19409962/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2NjL2RlL2RmLzdmYmMtNDBhYy05YjdmLWNjMmI0YWRlNzJlMg.pdf,http://regnskaber.virk.dk/19409962/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3Lzg1LzBlL2FhLzk3MjItNDg0ZS1iMThlLWM0YzRiNjJiMDc3Zg.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Glamsbjerg,5620.0,19.0,SÃ¸ndergade,5000  Odense C,Vesterbro 9 b,Til kapitalejerne i SKOVGAARD GULDSMED & URMAGER ApS,ErklÃ¦ring om udvidet gennemgang af Ã¥rsregnskabet,Regnskabsklasse B,2018-04-05,2018-04-05,Registreret revisor,64723738.0,26990491.0,mne34373,1002497487.0,Den uafhÃ¦ngige revisors erklÃ¦ringer,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Johan HÃ¸ffner,Henning Skovgaard Hansen,Henning Skovgaard Hansen,SKOVGAARD GULDSMED & URMAGER ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,9.0,"Baseret pÃ¥ det udfÃ¸rte arbejde er det vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 i overensstemmelse med Ã¥rsregnskabsloven.",Glamsbjerg,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,false,false,false,false,2018-04-05,Odense,64723637.0,false,false,ErklÃ¦ring om udvidet gennemgang,Grundlag for konklusion,Konklusion,urn:ofk:oid:25272347,indberetninger-20180424,2.5949414,26990491.0,,2018-04-08T04:17:16.223Z,2018-04-06T11:23:53.806Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-13-JX,2018-04-06T11:23:54.042Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26990491,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/19409962/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzgxL2YxL2M4LzE5ZjAtNDY2My1hY2RkLWFlODUyZTc3Mjg3Mw.xhtml,http://regnskaber.virk.dk/19409962/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2NjL2RlL2RmLzdmYmMtNDBhYy05YjdmLWNjMmI0YWRlNzJlMg.pdf,http://regnskaber.virk.dk/19409962/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3Lzg1LzBlL2FhLzk3MjItNDg0ZS1iMThlLWM0YzRiNjJiMDc3Zg.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Glamsbjerg,5620.0,19.0,SÃ¸ndergade,5000  Odense C,Vesterbro 9 b,Til kapitalejerne i SKOVGAARD GULDSMED & URMAGER ApS,ErklÃ¦ring om udvidet gennemgang af Ã¥rsregnskabet,Regnskabsklasse B,2018-04-05,2018-04-05,Registreret revisor,64723738.0,26990491.0,mne34373,1002497487.0,Den uafhÃ¦ngige revisors erklÃ¦ringer,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Johan HÃ¸ffner,Henning Skovgaard Hansen,Henning Skovgaard Hansen,SKOVGAARD GULDSMED & URMAGER ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,"Baseret pÃ¥ det udfÃ¸rte arbejde er det vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 i overensstemmelse med Ã¥rsregnskabsloven.",Glamsbjerg,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,false,false,false,false,2018-04-05,Odense,64723637.0,false,false,ErklÃ¦ring om udvidet gennemgang,Grundlag for konklusion,Konklusion,urn:ofk:oid:25272347,indberetninger-20180424,2.5949414,26990491.0,,2018-04-08T04:17:16.223Z,2018-04-06T11:23:53.806Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-13-JX,2018-04-06T11:23:54.042Z,9.0,201471.0,3068117.0,3660220.0,36032.0,4460.0,277517.0,359060.0,390632.0,81543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26990491,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/19409962/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzgxL2YxL2M4LzE5ZjAtNDY2My1hY2RkLWFlODUyZTc3Mjg3Mw.xhtml,http://regnskaber.virk.dk/19409962/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2NjL2RlL2RmLzdmYmMtNDBhYy05YjdmLWNjMmI0YWRlNzJlMg.pdf,http://regnskaber.virk.dk/19409962/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3Lzg1LzBlL2FhLzk3MjItNDg0ZS1iMThlLWM0YzRiNjJiMDc3Zg.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Glamsbjerg,5620.0,19.0,SÃ¸ndergade,5000  Odense C,Vesterbro 9 b,Til kapitalejerne i SKOVGAARD GULDSMED & URMAGER ApS,ErklÃ¦ring om udvidet gennemgang af Ã¥rsregnskabet,Regnskabsklasse B,2018-04-05,2018-04-05,Registreret revisor,64723738.0,26990491.0,mne34373,1002497487.0,Den uafhÃ¦ngige revisors erklÃ¦ringer,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Johan HÃ¸ffner,Henning Skovgaard Hansen,Henning Skovgaard Hansen,SKOVGAARD GULDSMED & URMAGER ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,"Baseret pÃ¥ det udfÃ¸rte arbejde er det vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 i overensstemmelse med Ã¥rsregnskabsloven.",Glamsbjerg,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,false,false,false,false,2018-04-05,Odense,64723637.0,false,false,ErklÃ¦ring om udvidet gennemgang,Grundlag for konklusion,Konklusion,urn:ofk:oid:25272347,indberetninger-20180424,2.5949414,26990491.0,,2018-04-08T04:17:16.223Z,2018-04-06T11:23:53.806Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-13-JX,2018-04-06T11:23:54.042Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76637415.0,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER
26990491,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/19409962/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzgxL2YxL2M4LzE5ZjAtNDY2My1hY2RkLWFlODUyZTc3Mjg3Mw.xhtml,http://regnskaber.virk.dk/19409962/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2NjL2RlL2RmLzdmYmMtNDBhYy05YjdmLWNjMmI0YWRlNzJlMg.pdf,http://regnskaber.virk.dk/19409962/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3Lzg1LzBlL2FhLzk3MjItNDg0ZS1iMThlLWM0YzRiNjJiMDc3Zg.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Glamsbjerg,5620.0,19.0,SÃ¸ndergade,5000  Odense C,Vesterbro 9 b,Til kapitalejerne i SKOVGAARD GULDSMED & URMAGER ApS,ErklÃ¦ring om udvidet gennemgang af Ã¥rsregnskabet,Regnskabsklasse B,2018-04-05,2018-04-05,Registreret revisor,64723738.0,26990491.0,mne34373,1002497487.0,Den uafhÃ¦ngige revisors erklÃ¦ringer,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Johan HÃ¸ffner,Henning Skovgaard Hansen,Henning Skovgaard Hansen,SKOVGAARD GULDSMED & URMAGER ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,"Baseret pÃ¥ det udfÃ¸rte arbejde er det vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 i overensstemmelse med Ã¥rsregnskabsloven.",Glamsbjerg,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,false,false,false,false,2018-04-05,Odense,64723637.0,false,false,ErklÃ¦ring om udvidet gennemgang,Grundlag for konklusion,Konklusion,urn:ofk:oid:25272347,indberetninger-20180424,2.5949414,26990491.0,,2018-04-08T04:17:16.223Z,2018-04-06T11:23:53.806Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-13-JX,2018-04-06T11:23:54.042Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26990491,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/19409962/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzgxL2YxL2M4LzE5ZjAtNDY2My1hY2RkLWFlODUyZTc3Mjg3Mw.xhtml,http://regnskaber.virk.dk/19409962/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2NjL2RlL2RmLzdmYmMtNDBhYy05YjdmLWNjMmI0YWRlNzJlMg.pdf,http://regnskaber.virk.dk/19409962/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3Lzg1LzBlL2FhLzk3MjItNDg0ZS1iMThlLWM0YzRiNjJiMDc3Zg.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Glamsbjerg,5620.0,19.0,SÃ¸ndergade,5000  Odense C,Vesterbro 9 b,Til kapitalejerne i SKOVGAARD GULDSMED & URMAGER ApS,ErklÃ¦ring om udvidet gennemgang af Ã¥rsregnskabet,Regnskabsklasse B,2018-04-05,2018-04-05,Registreret revisor,64723738.0,26990491.0,mne34373,1002497487.0,Den uafhÃ¦ngige revisors erklÃ¦ringer,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Johan HÃ¸ffner,Henning Skovgaard Hansen,Henning Skovgaard Hansen,SKOVGAARD GULDSMED & URMAGER ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,"Baseret pÃ¥ det udfÃ¸rte arbejde er det vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 i overensstemmelse med Ã¥rsregnskabsloven.",Glamsbjerg,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,false,false,false,false,2018-04-05,Odense,64723637.0,false,false,ErklÃ¦ring om udvidet gennemgang,Grundlag for konklusion,Konklusion,urn:ofk:oid:25272347,indberetninger-20180424,2.5949414,26990491.0,,2018-04-08T04:17:16.223Z,2018-04-06T11:23:53.806Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-13-JX,2018-04-06T11:23:54.042Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76637415.0,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER
