entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
32096603,2015-07-01,2016-06-30,ID_7,,http://regnskaber.virk.dk/30669023/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2VmL2FkLzY3Lzk3ZjUtNDkyNS1hMTQ5LTI4MjdkZGMwZDgyYw.pdf,http://regnskaber.virk.dk/30669023/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzkzLzI3LzA4Lzc4MzgtNDMzYy05N2RmLTIzNTUzZWVjYTQzYQ.xml,true,"NÃ¦stved, 4700",Ringstedgade 82,Til den daglige ledelse i Cellwool ApS,Regnskabsklasse B,"Ledelsen har ansvaret for opstillingen af Ã¥rsrapporten, der aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-01-15,2018-01-15,2018-01-18,0.0,31929342.0,32096603.0,31929342.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Cellwool ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kenneth Bach Holmegaard,Mikael Lindroos Watzenig,Multi Revision I/S,Cellwool ApS,"Multi Revision I/S, Statsautoriseret revisionsinteressentskab",0.0,0.0,StenlÃ¸se,2015-07-01,2016-06-30,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2018-01-15,NÃ¦stved,0.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24960479,indberetninger-20180424,2.5095785,32096603.0,,2018-04-03T15:43:06.737Z,2018-01-18T08:04:51.197Z,regnskab,0.0,,2017-06-30,2016-07-01,X18-AB-28-XH,2018-01-18T08:04:51.355Z,,,,,,,,,,,,,,,
32096603,2015-07-01,2016-06-30,ID_9,,http://regnskaber.virk.dk/30669023/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2VmL2FkLzY3Lzk3ZjUtNDkyNS1hMTQ5LTI4MjdkZGMwZDgyYw.pdf,http://regnskaber.virk.dk/30669023/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzkzLzI3LzA4Lzc4MzgtNDMzYy05N2RmLTIzNTUzZWVjYTQzYQ.xml,true,"NÃ¦stved, 4700",Ringstedgade 82,Til den daglige ledelse i Cellwool ApS,Regnskabsklasse B,"Ledelsen har ansvaret for opstillingen af Ã¥rsrapporten, der aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-01-15,2018-01-15,2018-01-18,,31929342.0,32096603.0,31929342.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Cellwool ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kenneth Bach Holmegaard,Mikael Lindroos Watzenig,Multi Revision I/S,Cellwool ApS,"Multi Revision I/S, Statsautoriseret revisionsinteressentskab",,,StenlÃ¸se,2015-07-01,2016-06-30,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2018-01-15,NÃ¦stved,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24960479,indberetninger-20180424,2.5095785,32096603.0,,2018-04-03T15:43:06.737Z,2018-01-18T08:04:51.197Z,regnskab,0.0,,2017-06-30,2016-07-01,X18-AB-28-XH,2018-01-18T08:04:51.355Z,,,,,,,,,,,,,,,
32096603,2016-06-30,2016-06-30,ID_6,,http://regnskaber.virk.dk/30669023/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2VmL2FkLzY3Lzk3ZjUtNDkyNS1hMTQ5LTI4MjdkZGMwZDgyYw.pdf,http://regnskaber.virk.dk/30669023/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzkzLzI3LzA4Lzc4MzgtNDMzYy05N2RmLTIzNTUzZWVjYTQzYQ.xml,true,"NÃ¦stved, 4700",Ringstedgade 82,Til den daglige ledelse i Cellwool ApS,Regnskabsklasse B,"Ledelsen har ansvaret for opstillingen af Ã¥rsrapporten, der aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-01-15,2018-01-15,2018-01-18,,31929342.0,32096603.0,31929342.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Cellwool ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kenneth Bach Holmegaard,Mikael Lindroos Watzenig,Multi Revision I/S,Cellwool ApS,"Multi Revision I/S, Statsautoriseret revisionsinteressentskab",,,StenlÃ¸se,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2018-01-15,NÃ¦stved,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24960479,indberetninger-20180424,2.5095785,32096603.0,,2018-04-03T15:43:06.737Z,2018-01-18T08:04:51.197Z,regnskab,0.0,,2017-06-30,2016-07-01,X18-AB-28-XH,2018-01-18T08:04:51.355Z,125000.0,125000.0,125000.0,110000.0,125000.0,15000.0,0.0,0.0,0.0,-15000.0,15000.0,125000.0,125000.0,15000.0,
32096603,2016-07-01,2017-06-30,ID_0,,http://regnskaber.virk.dk/30669023/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2VmL2FkLzY3Lzk3ZjUtNDkyNS1hMTQ5LTI4MjdkZGMwZDgyYw.pdf,http://regnskaber.virk.dk/30669023/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzkzLzI3LzA4Lzc4MzgtNDMzYy05N2RmLTIzNTUzZWVjYTQzYQ.xml,true,"NÃ¦stved, 4700",Ringstedgade 82,Til den daglige ledelse i Cellwool ApS,Regnskabsklasse B,"Ledelsen har ansvaret for opstillingen af Ã¥rsrapporten, der aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-01-15,2018-01-15,2018-01-18,-3500.0,31929342.0,32096603.0,31929342.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Cellwool ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kenneth Bach Holmegaard,Mikael Lindroos Watzenig,Multi Revision I/S,Cellwool ApS,"Multi Revision I/S, Statsautoriseret revisionsinteressentskab",15163.0,40208.0,StenlÃ¸se,2015-07-01,2016-06-30,16771.0,21545.0,-3500.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2018-01-15,NÃ¦stved,4774.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24960479,indberetninger-20180424,2.5095785,32096603.0,,2018-04-03T15:43:06.737Z,2018-01-18T08:04:51.197Z,regnskab,0.0,,2017-06-30,2016-07-01,X18-AB-28-XH,2018-01-18T08:04:51.355Z,,,,,,,,,,,,,,,
32096603,2016-07-01,2017-06-30,ID_1,,http://regnskaber.virk.dk/30669023/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2VmL2FkLzY3Lzk3ZjUtNDkyNS1hMTQ5LTI4MjdkZGMwZDgyYw.pdf,http://regnskaber.virk.dk/30669023/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzkzLzI3LzA4Lzc4MzgtNDMzYy05N2RmLTIzNTUzZWVjYTQzYQ.xml,true,"NÃ¦stved, 4700",Ringstedgade 82,Til den daglige ledelse i Cellwool ApS,Regnskabsklasse B,"Ledelsen har ansvaret for opstillingen af Ã¥rsrapporten, der aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-01-15,2018-01-15,2018-01-18,,31929342.0,32096603.0,31929342.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Cellwool ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kenneth Bach Holmegaard,Mikael Lindroos Watzenig,Multi Revision I/S,Cellwool ApS,"Multi Revision I/S, Statsautoriseret revisionsinteressentskab",,,StenlÃ¸se,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2018-01-15,NÃ¦stved,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24960479,indberetninger-20180424,2.5095785,32096603.0,,2018-04-03T15:43:06.737Z,2018-01-18T08:04:51.197Z,regnskab,0.0,,2017-06-30,2016-07-01,X18-AB-28-XH,2018-01-18T08:04:51.355Z,,,,,,,,,,,,,,,
32096603,2016-07-01,2017-06-30,ID_2,,http://regnskaber.virk.dk/30669023/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2VmL2FkLzY3Lzk3ZjUtNDkyNS1hMTQ5LTI4MjdkZGMwZDgyYw.pdf,http://regnskaber.virk.dk/30669023/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzkzLzI3LzA4Lzc4MzgtNDMzYy05N2RmLTIzNTUzZWVjYTQzYQ.xml,true,"NÃ¦stved, 4700",Ringstedgade 82,Til den daglige ledelse i Cellwool ApS,Regnskabsklasse B,"Ledelsen har ansvaret for opstillingen af Ã¥rsrapporten, der aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-01-15,2018-01-15,2018-01-18,,31929342.0,32096603.0,31929342.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Cellwool ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kenneth Bach Holmegaard,Mikael Lindroos Watzenig,Multi Revision I/S,Cellwool ApS,"Multi Revision I/S, Statsautoriseret revisionsinteressentskab",,,StenlÃ¸se,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2018-01-15,NÃ¦stved,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24960479,indberetninger-20180424,2.5095785,32096603.0,,2018-04-03T15:43:06.737Z,2018-01-18T08:04:51.197Z,regnskab,0.0,,2017-06-30,2016-07-01,X18-AB-28-XH,2018-01-18T08:04:51.355Z,,,,,,,,,,,,,,,
32096603,2016-07-01,2017-06-30,ID_3,,http://regnskaber.virk.dk/30669023/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2VmL2FkLzY3Lzk3ZjUtNDkyNS1hMTQ5LTI4MjdkZGMwZDgyYw.pdf,http://regnskaber.virk.dk/30669023/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzkzLzI3LzA4Lzc4MzgtNDMzYy05N2RmLTIzNTUzZWVjYTQzYQ.xml,true,"NÃ¦stved, 4700",Ringstedgade 82,Til den daglige ledelse i Cellwool ApS,Regnskabsklasse B,"Ledelsen har ansvaret for opstillingen af Ã¥rsrapporten, der aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-01-15,2018-01-15,2018-01-18,,31929342.0,32096603.0,31929342.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Cellwool ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kenneth Bach Holmegaard,Mikael Lindroos Watzenig,Multi Revision I/S,Cellwool ApS,"Multi Revision I/S, Statsautoriseret revisionsinteressentskab",,,StenlÃ¸se,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2018-01-15,NÃ¦stved,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24960479,indberetninger-20180424,2.5095785,32096603.0,,2018-04-03T15:43:06.737Z,2018-01-18T08:04:51.197Z,regnskab,0.0,,2017-06-30,2016-07-01,X18-AB-28-XH,2018-01-18T08:04:51.355Z,,,,,,,,,,,,,,,Mikael Lindroos Watzenig
32096603,2016-07-01,2017-06-30,ID_4,,http://regnskaber.virk.dk/30669023/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2VmL2FkLzY3Lzk3ZjUtNDkyNS1hMTQ5LTI4MjdkZGMwZDgyYw.pdf,http://regnskaber.virk.dk/30669023/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzkzLzI3LzA4Lzc4MzgtNDMzYy05N2RmLTIzNTUzZWVjYTQzYQ.xml,true,"NÃ¦stved, 4700",Ringstedgade 82,Til den daglige ledelse i Cellwool ApS,Regnskabsklasse B,"Ledelsen har ansvaret for opstillingen af Ã¥rsrapporten, der aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-01-15,2018-01-15,2018-01-18,,31929342.0,32096603.0,31929342.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Cellwool ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kenneth Bach Holmegaard,Mikael Lindroos Watzenig,Multi Revision I/S,Cellwool ApS,"Multi Revision I/S, Statsautoriseret revisionsinteressentskab",,,StenlÃ¸se,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2018-01-15,NÃ¦stved,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24960479,indberetninger-20180424,2.5095785,32096603.0,,2018-04-03T15:43:06.737Z,2018-01-18T08:04:51.197Z,regnskab,0.0,,2017-06-30,2016-07-01,X18-AB-28-XH,2018-01-18T08:04:51.355Z,,,,,,,,,,,,,,,
32096603,2016-07-01,2017-06-30,ID_8,,http://regnskaber.virk.dk/30669023/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2VmL2FkLzY3Lzk3ZjUtNDkyNS1hMTQ5LTI4MjdkZGMwZDgyYw.pdf,http://regnskaber.virk.dk/30669023/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzkzLzI3LzA4Lzc4MzgtNDMzYy05N2RmLTIzNTUzZWVjYTQzYQ.xml,true,"NÃ¦stved, 4700",Ringstedgade 82,Til den daglige ledelse i Cellwool ApS,Regnskabsklasse B,"Ledelsen har ansvaret for opstillingen af Ã¥rsrapporten, der aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-01-15,2018-01-15,2018-01-18,,31929342.0,32096603.0,31929342.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Cellwool ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kenneth Bach Holmegaard,Mikael Lindroos Watzenig,Multi Revision I/S,Cellwool ApS,"Multi Revision I/S, Statsautoriseret revisionsinteressentskab",,,StenlÃ¸se,2015-07-01,2016-06-30,-16771.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2018-01-15,NÃ¦stved,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24960479,indberetninger-20180424,2.5095785,32096603.0,,2018-04-03T15:43:06.737Z,2018-01-18T08:04:51.197Z,regnskab,0.0,,2017-06-30,2016-07-01,X18-AB-28-XH,2018-01-18T08:04:51.355Z,,,,,,,,,,,,,,,
32096603,2017-06-30,2017-06-30,ID_5,,http://regnskaber.virk.dk/30669023/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2VmL2FkLzY3Lzk3ZjUtNDkyNS1hMTQ5LTI4MjdkZGMwZDgyYw.pdf,http://regnskaber.virk.dk/30669023/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzkzLzI3LzA4Lzc4MzgtNDMzYy05N2RmLTIzNTUzZWVjYTQzYQ.xml,true,"NÃ¦stved, 4700",Ringstedgade 82,Til den daglige ledelse i Cellwool ApS,Regnskabsklasse B,"Ledelsen har ansvaret for opstillingen af Ã¥rsrapporten, der aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-01-15,2018-01-15,2018-01-18,,31929342.0,32096603.0,31929342.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Cellwool ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kenneth Bach Holmegaard,Mikael Lindroos Watzenig,Multi Revision I/S,Cellwool ApS,"Multi Revision I/S, Statsautoriseret revisionsinteressentskab",,,StenlÃ¸se,2015-07-01,2016-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-06-30,2016-07-01,false,2018-01-15,NÃ¦stved,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24960479,indberetninger-20180424,2.5095785,32096603.0,,2018-04-03T15:43:06.737Z,2018-01-18T08:04:51.197Z,regnskab,0.0,,2017-06-30,2016-07-01,X18-AB-28-XH,2018-01-18T08:04:51.355Z,150208.0,125000.0,150208.0,126771.0,150208.0,23437.0,4774.0,4774.0,18663.0,1771.0,18663.0,150208.0,150208.0,0.0,
